_step,ep_info/total,seed,method
460999,8913.783910483644,1802391001,Base SO RL
461999,8774.418364584679,1802391001,Base SO RL
462999,9465.938452265833,1802391001,Base SO RL
463999,9054.55303377144,1802391001,Base SO RL
464999,9487.274510646314,1802391001,Base SO RL
465999,9324.908983457151,1802391001,Base SO RL
466999,8922.376591460383,1802391001,Base SO RL
467999,8913.695569617968,1802391001,Base SO RL
468999,9317.28269284234,1802391001,Base SO RL
469999,9433.606874335435,1802391001,Base SO RL
470999,9248.556313696292,1802391001,Base SO RL
471999,9190.862283028044,1802391001,Base SO RL
472999,9025.481008407804,1802391001,Base SO RL
473999,9117.566804038166,1802391001,Base SO RL
474999,8216.804709053566,1802391001,Base SO RL
475999,9079.962383994194,1802391001,Base SO RL
476999,8924.547714534903,1802391001,Base SO RL
477999,9104.207950949529,1802391001,Base SO RL
478999,8870.877193382597,1802391001,Base SO RL
479999,9276.43100171237,1802391001,Base SO RL
480999,9126.323644342652,1802391001,Base SO RL
481999,9089.174357628328,1802391001,Base SO RL
482999,8914.546022370761,1802391001,Base SO RL
483999,9346.025419173904,1802391001,Base SO RL
484999,9086.548656732342,1802391001,Base SO RL
485999,9006.222476747533,1802391001,Base SO RL
486999,9138.178886426156,1802391001,Base SO RL
487999,9178.184906755872,1802391001,Base SO RL
488999,9013.68794821101,1802391001,Base SO RL
489999,9343.979942361884,1802391001,Base SO RL
490999,9432.192886396524,1802391001,Base SO RL
491999,9062.040885407405,1802391001,Base SO RL
492999,9510.293687583857,1802391001,Base SO RL
493999,9183.669202274175,1802391001,Base SO RL
494999,9333.826126805923,1802391001,Base SO RL
495999,9241.373855173844,1802391001,Base SO RL
496999,9515.266446889484,1802391001,Base SO RL
497999,9551.77775361983,1802391001,Base SO RL
498999,9213.71084336986,1802391001,Base SO RL
499999,8858.32510566751,1802391001,Base SO RL
999,-281.1192449234933,1802391003,Base SO RL
1999,-296.3584861990951,1802391003,Base SO RL
2999,-252.9513368317434,1802391003,Base SO RL
3999,-289.3118380674941,1802391003,Base SO RL
4999,-143.82570324228033,1802391003,Base SO RL
5999,-264.03639474752777,1802391003,Base SO RL
6999,-362.2175277752135,1802391003,Base SO RL
7999,-340.0232202040128,1802391003,Base SO RL
8999,-176.96964944565389,1802391003,Base SO RL
9999,-181.70065495953497,1802391003,Base SO RL
10999,-297.76299137869285,1802391003,Base SO RL
11999,-216.8067332834571,1802391003,Base SO RL
12999,-330.4995583041137,1802391003,Base SO RL
13999,-337.6190407650123,1802391003,Base SO RL
14999,-221.9787997900099,1802391003,Base SO RL
15999,-268.63975680517615,1802391003,Base SO RL
16999,-259.8307107311644,1802391003,Base SO RL
17999,-78.19450839857461,1802391003,Base SO RL
18999,-95.33495877022358,1802391003,Base SO RL
19999,-166.86032962840176,1802391003,Base SO RL
20999,-71.21391480185291,1802391003,Base SO RL
21999,-103.28142691974492,1802391003,Base SO RL
22999,-37.37295980987662,1802391003,Base SO RL
23999,-15.91047494365006,1802391003,Base SO RL
24999,45.971241096223096,1802391003,Base SO RL
25999,103.39401082732562,1802391003,Base SO RL
26999,152.89272860427386,1802391003,Base SO RL
27999,255.80980645408144,1802391003,Base SO RL
28999,316.422633798412,1802391003,Base SO RL
29999,394.4415420475508,1802391003,Base SO RL
30999,590.0274517645937,1802391003,Base SO RL
31999,537.392670370986,1802391003,Base SO RL
32999,803.20910316017,1802391003,Base SO RL
33999,966.9915037811562,1802391003,Base SO RL
34999,1315.9339954979505,1802391003,Base SO RL
35999,1345.6831526055455,1802391003,Base SO RL
36999,1472.180367134699,1802391003,Base SO RL
37999,1617.673950447323,1802391003,Base SO RL
38999,1679.8808055603192,1802391003,Base SO RL
39999,1750.097296088516,1802391003,Base SO RL
40999,1858.521221368592,1802391003,Base SO RL
41999,1974.125002674742,1802391003,Base SO RL
42999,2014.3937558957912,1802391003,Base SO RL
43999,2100.375364771001,1802391003,Base SO RL
44999,2188.528424396759,1802391003,Base SO RL
45999,2238.4174981827,1802391003,Base SO RL
46999,2293.934101580517,1802391003,Base SO RL
47999,2412.203810182368,1802391003,Base SO RL
48999,2502.5141426011146,1802391003,Base SO RL
49999,2542.8846889016504,1802391003,Base SO RL
50999,2597.882510909085,1802391003,Base SO RL
51999,2698.1605310381483,1802391003,Base SO RL
52999,2741.9586986905983,1802391003,Base SO RL
53999,2807.2553308739434,1802391003,Base SO RL
54999,2826.522983895759,1802391003,Base SO RL
55999,2890.38455651844,1802391003,Base SO RL
56999,2905.511552766543,1802391003,Base SO RL
57999,2883.456991478162,1802391003,Base SO RL
58999,2926.9723007280886,1802391003,Base SO RL
59999,2978.909763508796,1802391003,Base SO RL
60999,3040.239618981223,1802391003,Base SO RL
61999,3044.2228538447075,1802391003,Base SO RL
62999,3102.649007812097,1802391003,Base SO RL
63999,3035.201255647394,1802391003,Base SO RL
64999,3141.051241874087,1802391003,Base SO RL
65999,3096.8983444544174,1802391003,Base SO RL
66999,3171.6001449136093,1802391003,Base SO RL
67999,3192.949932394294,1802391003,Base SO RL
68999,3213.3797617116384,1802391003,Base SO RL
69999,3217.942826369106,1802391003,Base SO RL
70999,3227.868793050411,1802391003,Base SO RL
71999,3258.5259746282227,1802391003,Base SO RL
72999,3291.343839908428,1802391003,Base SO RL
73999,3289.9644581166426,1802391003,Base SO RL
74999,3316.127257470064,1802391003,Base SO RL
75999,3350.297057017579,1802391003,Base SO RL
76999,3328.8278181560104,1802391003,Base SO RL
77999,3347.9970063458595,1802391003,Base SO RL
78999,3361.8394852592974,1802391003,Base SO RL
79999,3428.87924380586,1802391003,Base SO RL
80999,3400.2939641997223,1802391003,Base SO RL
81999,3468.980470030594,1802391003,Base SO RL
82999,3489.1193678452487,1802391003,Base SO RL
83999,3465.348954746821,1802391003,Base SO RL
84999,3481.743595570382,1802391003,Base SO RL
85999,3485.952923400541,1802391003,Base SO RL
86999,3517.6213317310026,1802391003,Base SO RL
87999,3601.3228061791606,1802391003,Base SO RL
88999,3655.923539560818,1802391003,Base SO RL
89999,3641.8869387467553,1802391003,Base SO RL
90999,3632.971705643141,1802391003,Base SO RL
91999,3664.804015928751,1802391003,Base SO RL
92999,3691.816226282786,1802391003,Base SO RL
93999,3731.197920018408,1802391003,Base SO RL
94999,3702.646088342691,1802391003,Base SO RL
95999,3758.820557841024,1802391003,Base SO RL
96999,3795.141434038534,1802391003,Base SO RL
97999,3810.9703068635936,1802391003,Base SO RL
98999,3792.629949611441,1802391003,Base SO RL
99999,3788.971025814528,1802391003,Base SO RL
100999,3871.4197656943297,1802391003,Base SO RL
101999,3923.8999523123016,1802391003,Base SO RL
102999,3956.1035840725967,1802391003,Base SO RL
103999,4012.384586820152,1802391003,Base SO RL
104999,3962.1633017051713,1802391003,Base SO RL
105999,4042.019107039688,1802391003,Base SO RL
106999,4074.696064733697,1802391003,Base SO RL
107999,4057.866243726152,1802391003,Base SO RL
108999,4105.586508614712,1802391003,Base SO RL
109999,4143.51827776949,1802391003,Base SO RL
110999,4062.2186024564207,1802391003,Base SO RL
111999,4161.9355259313415,1802391003,Base SO RL
112999,4170.423414565607,1802391003,Base SO RL
113999,4160.908526704038,1802391003,Base SO RL
114999,4257.4284939300405,1802391003,Base SO RL
115999,4283.240015934723,1802391003,Base SO RL
116999,4224.781633332585,1802391003,Base SO RL
117999,4301.291555083958,1802391003,Base SO RL
118999,4272.904698560879,1802391003,Base SO RL
119999,4282.165392806098,1802391003,Base SO RL
120999,4293.50777255963,1802391003,Base SO RL
121999,4346.825588085316,1802391003,Base SO RL
122999,4431.869092025531,1802391003,Base SO RL
123999,4449.07401379576,1802391003,Base SO RL
124999,4548.5766325322265,1802391003,Base SO RL
125999,4394.379506017638,1802391003,Base SO RL
126999,4453.64571722574,1802391003,Base SO RL
127999,4588.824406979733,1802391003,Base SO RL
128999,4523.650329046324,1802391003,Base SO RL
129999,4556.677253098687,1802391003,Base SO RL
130999,4568.805642128845,1802391003,Base SO RL
131999,4596.790156153161,1802391003,Base SO RL
132999,4531.963890823553,1802391003,Base SO RL
133999,4637.047913390248,1802391003,Base SO RL
134999,4520.646785036912,1802391003,Base SO RL
135999,4598.195550291392,1802391003,Base SO RL
136999,4696.692370328861,1802391003,Base SO RL
137999,4704.195705285882,1802391003,Base SO RL
138999,4599.783151714884,1802391003,Base SO RL
139999,4714.652982163452,1802391003,Base SO RL
140999,4686.214001183742,1802391003,Base SO RL
141999,4686.491465033115,1802391003,Base SO RL
142999,4712.864730596666,1802391003,Base SO RL
143999,4644.581931524232,1802391003,Base SO RL
144999,4836.493461824623,1802391003,Base SO RL
145999,4784.021883274928,1802391003,Base SO RL
146999,4765.007659582689,1802391003,Base SO RL
147999,4765.65454553084,1802391003,Base SO RL
148999,4759.138492084703,1802391003,Base SO RL
149999,4748.475205421368,1802391003,Base SO RL
150999,4707.679040500992,1802391003,Base SO RL
151999,4864.265049527436,1802391003,Base SO RL
152999,4799.541609242262,1802391003,Base SO RL
153999,4772.006536377314,1802391003,Base SO RL
154999,4802.361668713948,1802391003,Base SO RL
155999,4864.764165632347,1802391003,Base SO RL
156999,4729.916941350325,1802391003,Base SO RL
157999,4755.7949133905,1802391003,Base SO RL
158999,4818.539310395421,1802391003,Base SO RL
159999,4799.615888856801,1802391003,Base SO RL
160999,4718.389573547609,1802391003,Base SO RL
161999,4536.275753273541,1802391003,Base SO RL
162999,4857.887786711079,1802391003,Base SO RL
163999,4822.38560737343,1802391003,Base SO RL
164999,4749.790896889691,1802391003,Base SO RL
165999,4797.19874955692,1802391003,Base SO RL
166999,4887.94897558399,1802391003,Base SO RL
167999,4805.510848419977,1802391003,Base SO RL
168999,4871.206503699067,1802391003,Base SO RL
169999,4798.899346197086,1802391003,Base SO RL
170999,4768.6671957366925,1802391003,Base SO RL
171999,4703.503216524566,1802391003,Base SO RL
172999,4792.339359158128,1802391003,Base SO RL
173999,4813.83558339287,1802391003,Base SO RL
174999,4851.951022428846,1802391003,Base SO RL
175999,4901.663011613252,1802391003,Base SO RL
176999,4874.156989751589,1802391003,Base SO RL
177999,4946.446888268923,1802391003,Base SO RL
178999,4894.47242501557,1802391003,Base SO RL
179999,4886.428719251196,1802391003,Base SO RL
180999,4887.737102517029,1802391003,Base SO RL
181999,4885.856579738952,1802391003,Base SO RL
182999,4883.042481577073,1802391003,Base SO RL
183999,4879.720074357935,1802391003,Base SO RL
184999,4924.016802692524,1802391003,Base SO RL
185999,4877.78772909592,1802391003,Base SO RL
186999,4879.436806943699,1802391003,Base SO RL
187999,4894.876542177889,1802391003,Base SO RL
188999,4866.603117970563,1802391003,Base SO RL
189999,4920.274244600449,1802391003,Base SO RL
190999,4992.586382967645,1802391003,Base SO RL
191999,5008.260614269876,1802391003,Base SO RL
192999,4938.547349707575,1802391003,Base SO RL
193999,4856.097479464242,1802391003,Base SO RL
194999,4944.343466595523,1802391003,Base SO RL
195999,5070.295026686199,1802391003,Base SO RL
196999,4966.14629245069,1802391003,Base SO RL
197999,4901.683162944636,1802391003,Base SO RL
198999,5066.91465825945,1802391003,Base SO RL
199999,4990.994501587123,1802391003,Base SO RL
200999,4914.20030249377,1802391003,Base SO RL
201999,5111.76697119686,1802391003,Base SO RL
202999,4989.641052371251,1802391003,Base SO RL
203999,4984.008313295019,1802391003,Base SO RL
204999,5090.442992968439,1802391003,Base SO RL
205999,5139.546889253483,1802391003,Base SO RL
206999,5145.438687231916,1802391003,Base SO RL
207999,5135.6952887071775,1802391003,Base SO RL
208999,5100.381723346231,1802391003,Base SO RL
209999,5136.888449050793,1802391003,Base SO RL
210999,5108.916945878556,1802391003,Base SO RL
211999,5157.6395424991415,1802391003,Base SO RL
212999,5147.169673343413,1802391003,Base SO RL
213999,5150.917686449882,1802391003,Base SO RL
214999,5204.33872809162,1802391003,Base SO RL
215999,5070.06423764686,1802391003,Base SO RL
216999,5094.935494861457,1802391003,Base SO RL
217999,5145.625574941416,1802391003,Base SO RL
218999,5141.952031569097,1802391003,Base SO RL
219999,5167.903312901695,1802391003,Base SO RL
220999,5218.960573434952,1802391003,Base SO RL
221999,5204.441381738157,1802391003,Base SO RL
222999,5202.264460681799,1802391003,Base SO RL
223999,5226.584243842919,1802391003,Base SO RL
224999,5289.1878696299445,1802391003,Base SO RL
225999,5237.886991795094,1802391003,Base SO RL
226999,5328.1634773651895,1802391003,Base SO RL
227999,5375.95930265496,1802391003,Base SO RL
228999,5284.648642481013,1802391003,Base SO RL
229999,5332.560859870564,1802391003,Base SO RL
230999,5341.865982372267,1802391003,Base SO RL
231999,5334.862895756601,1802391003,Base SO RL
232999,5342.003259649291,1802391003,Base SO RL
233999,5356.275024707438,1802391003,Base SO RL
234999,5438.321530149119,1802391003,Base SO RL
235999,5356.230466181992,1802391003,Base SO RL
236999,5424.29012976762,1802391003,Base SO RL
237999,5280.260592571413,1802391003,Base SO RL
238999,5373.415144675207,1802391003,Base SO RL
239999,5182.230982558242,1802391003,Base SO RL
240999,5363.01715112334,1802391003,Base SO RL
241999,5168.057265691641,1802391003,Base SO RL
242999,5464.848831480051,1802391003,Base SO RL
243999,5435.796677772288,1802391003,Base SO RL
244999,5440.736494784153,1802391003,Base SO RL
245999,5524.356213664768,1802391003,Base SO RL
246999,5314.4296724667,1802391003,Base SO RL
247999,5362.227976931251,1802391003,Base SO RL
248999,5447.73456600233,1802391003,Base SO RL
249999,5409.213777343462,1802391003,Base SO RL
250999,5564.546625249583,1802391003,Base SO RL
251999,5613.331124410017,1802391003,Base SO RL
252999,5614.907291540306,1802391003,Base SO RL
253999,5536.885513639741,1802391003,Base SO RL
254999,5566.274716049294,1802391003,Base SO RL
255999,5500.6508115616325,1802391003,Base SO RL
256999,5452.795990339484,1802391003,Base SO RL
257999,5521.160310173616,1802391003,Base SO RL
258999,5627.585617542599,1802391003,Base SO RL
259999,5564.759446663846,1802391003,Base SO RL
260999,5479.43468050262,1802391003,Base SO RL
261999,5615.366740911819,1802391003,Base SO RL
262999,5689.0441382766985,1802391003,Base SO RL
263999,5608.380086450919,1802391003,Base SO RL
264999,5756.758003020277,1802391003,Base SO RL
265999,5722.158190613797,1802391003,Base SO RL
266999,5782.113912650277,1802391003,Base SO RL
267999,5633.478739204728,1802391003,Base SO RL
268999,5725.51314569214,1802391003,Base SO RL
269999,5712.367650566152,1802391003,Base SO RL
270999,5733.111039811714,1802391003,Base SO RL
271999,5717.424196887941,1802391003,Base SO RL
272999,5886.191246601417,1802391003,Base SO RL
273999,5733.493230498198,1802391003,Base SO RL
274999,5614.638165322393,1802391003,Base SO RL
275999,5681.60954570035,1802391003,Base SO RL
276999,5707.566863339267,1802391003,Base SO RL
277999,5755.943566574591,1802391003,Base SO RL
278999,5716.148748170012,1802391003,Base SO RL
279999,5814.850328880535,1802391003,Base SO RL
280999,5871.227634846888,1802391003,Base SO RL
281999,5733.8615723004295,1802391003,Base SO RL
282999,5895.188136431133,1802391003,Base SO RL
283999,5759.121440760469,1802391003,Base SO RL
284999,5784.512644372104,1802391003,Base SO RL
285999,5814.950521967742,1802391003,Base SO RL
286999,5785.305789624884,1802391003,Base SO RL
287999,5916.290412820948,1802391003,Base SO RL
288999,5848.693648398425,1802391003,Base SO RL
289999,5852.184388755338,1802391003,Base SO RL
290999,5889.333832313662,1802391003,Base SO RL
291999,5876.142041409397,1802391003,Base SO RL
292999,5769.016117792783,1802391003,Base SO RL
293999,5772.0268551876925,1802391003,Base SO RL
294999,5682.499982976337,1802391003,Base SO RL
295999,5883.225161804699,1802391003,Base SO RL
296999,5877.778979246023,1802391003,Base SO RL
297999,5951.573334122591,1802391003,Base SO RL
298999,5994.594279992673,1802391003,Base SO RL
299999,5858.558519722817,1802391003,Base SO RL
300999,5793.658499073525,1802391003,Base SO RL
301999,6019.719509841426,1802391003,Base SO RL
302999,6042.127418149137,1802391003,Base SO RL
303999,6019.76323766421,1802391003,Base SO RL
304999,5985.000782495394,1802391003,Base SO RL
305999,6009.167287632445,1802391003,Base SO RL
306999,5990.0531654926535,1802391003,Base SO RL
307999,6140.085413858647,1802391003,Base SO RL
308999,6011.29653505225,1802391003,Base SO RL
309999,5976.028142153171,1802391003,Base SO RL
310999,5975.684609800892,1802391003,Base SO RL
311999,6008.10316439205,1802391003,Base SO RL
312999,5871.432202588364,1802391003,Base SO RL
313999,6012.5159542261645,1802391003,Base SO RL
314999,6061.776619451814,1802391003,Base SO RL
315999,5866.184565137433,1802391003,Base SO RL
316999,5993.153608217153,1802391003,Base SO RL
317999,6065.81656909905,1802391003,Base SO RL
318999,5989.792730946208,1802391003,Base SO RL
319999,5913.089383817772,1802391003,Base SO RL
320999,6097.613862381672,1802391003,Base SO RL
321999,5925.927106634347,1802391003,Base SO RL
322999,6083.366645779458,1802391003,Base SO RL
323999,5860.903876246605,1802391003,Base SO RL
324999,5977.767532510678,1802391003,Base SO RL
325999,6141.228452022643,1802391003,Base SO RL
326999,6050.495483827142,1802391003,Base SO RL
327999,6137.10357948015,1802391003,Base SO RL
328999,6076.051104225287,1802391003,Base SO RL
329999,6137.533528733784,1802391003,Base SO RL
330999,6003.302649072192,1802391003,Base SO RL
331999,6254.756275953985,1802391003,Base SO RL
332999,6162.580206895152,1802391003,Base SO RL
333999,6128.690431735137,1802391003,Base SO RL
334999,6129.677802748817,1802391003,Base SO RL
335999,6144.447479980819,1802391003,Base SO RL
336999,6053.434704916141,1802391003,Base SO RL
337999,6156.875165413103,1802391003,Base SO RL
338999,6113.87701585724,1802391003,Base SO RL
339999,6146.120301108976,1802391003,Base SO RL
340999,6038.191036381847,1802391003,Base SO RL
341999,6087.8900155444935,1802391003,Base SO RL
342999,6104.346665083095,1802391003,Base SO RL
343999,6225.858235574623,1802391003,Base SO RL
344999,6306.626985989416,1802391003,Base SO RL
345999,6124.162705698402,1802391003,Base SO RL
346999,6059.843370538365,1802391003,Base SO RL
347999,6268.953733798083,1802391003,Base SO RL
348999,6214.632076414436,1802391003,Base SO RL
349999,5866.451456246972,1802391003,Base SO RL
350999,6185.198746511898,1802391003,Base SO RL
351999,6260.583862254129,1802391003,Base SO RL
352999,6214.683647239931,1802391003,Base SO RL
353999,6146.154419359905,1802391003,Base SO RL
354999,6147.324301190523,1802391003,Base SO RL
355999,6226.733271293645,1802391003,Base SO RL
356999,6272.321079288208,1802391003,Base SO RL
357999,6243.595266832338,1802391003,Base SO RL
358999,6132.812866698208,1802391003,Base SO RL
359999,6077.770144950758,1802391003,Base SO RL
360999,6295.441333325425,1802391003,Base SO RL
361999,6270.198589595258,1802391003,Base SO RL
362999,6279.107012863725,1802391003,Base SO RL
363999,6318.84284121195,1802391003,Base SO RL
364999,6261.56150629321,1802391003,Base SO RL
365999,6163.1456831175365,1802391003,Base SO RL
366999,6173.604740540589,1802391003,Base SO RL
367999,6268.694820085373,1802391003,Base SO RL
368999,6214.128071625943,1802391003,Base SO RL
369999,6099.10413437631,1802391003,Base SO RL
370999,6257.000201717239,1802391003,Base SO RL
371999,6222.294072463394,1802391003,Base SO RL
372999,6220.968301956362,1802391003,Base SO RL
373999,6238.505129394865,1802391003,Base SO RL
374999,6252.997187173736,1802391003,Base SO RL
375999,6265.619034375961,1802391003,Base SO RL
376999,6185.875813480206,1802391003,Base SO RL
377999,6278.9607467098285,1802391003,Base SO RL
378999,6255.513586099885,1802391003,Base SO RL
379999,6290.535112788222,1802391003,Base SO RL
380999,6298.084759960156,1802391003,Base SO RL
381999,6295.292965175053,1802391003,Base SO RL
382999,6248.9788108769,1802391003,Base SO RL
383999,6341.069176976639,1802391003,Base SO RL
384999,6198.158708804932,1802391003,Base SO RL
385999,6316.3975026203325,1802391003,Base SO RL
386999,6321.336460505524,1802391003,Base SO RL
387999,6311.323306380927,1802391003,Base SO RL
388999,6417.010605970246,1802391003,Base SO RL
389999,6419.836155072802,1802391003,Base SO RL
390999,6276.69709658549,1802391003,Base SO RL
391999,6289.701841624017,1802391003,Base SO RL
392999,6364.055797528095,1802391003,Base SO RL
393999,6340.042866516252,1802391003,Base SO RL
394999,6380.308708501261,1802391003,Base SO RL
395999,6320.484934748029,1802391003,Base SO RL
396999,6311.363343464548,1802391003,Base SO RL
397999,6358.494250622603,1802391003,Base SO RL
398999,6379.238188446259,1802391003,Base SO RL
399999,6480.902030697853,1802391003,Base SO RL
400999,6511.535916842524,1802391003,Base SO RL
401999,6421.862496198547,1802391003,Base SO RL
402999,6475.813002872021,1802391003,Base SO RL
403999,6549.685737348198,1802391003,Base SO RL
404999,6546.838890718393,1802391003,Base SO RL
405999,6524.020990176114,1802391003,Base SO RL
406999,6529.810453548795,1802391003,Base SO RL
407999,6568.050435158891,1802391003,Base SO RL
408999,6624.8630201338765,1802391003,Base SO RL
409999,6586.808905959806,1802391003,Base SO RL
410999,6562.848548137538,1802391003,Base SO RL
411999,6707.22275357185,1802391003,Base SO RL
412999,6764.849772628068,1802391003,Base SO RL
413999,6644.668717871412,1802391003,Base SO RL
414999,6663.592342976247,1802391003,Base SO RL
415999,6839.327311522014,1802391003,Base SO RL
416999,6666.4912047013,1802391003,Base SO RL
417999,6695.243401974315,1802391003,Base SO RL
418999,6652.790442505012,1802391003,Base SO RL
419999,6703.801337000473,1802391003,Base SO RL
420999,6840.314327170312,1802391003,Base SO RL
421999,6795.608732186245,1802391003,Base SO RL
422999,6716.521901878567,1802391003,Base SO RL
423999,6588.164716713947,1802391003,Base SO RL
424999,6792.847143676993,1802391003,Base SO RL
425999,6790.284328361766,1802391003,Base SO RL
426999,6562.981858185139,1802391003,Base SO RL
427999,6746.682904718222,1802391003,Base SO RL
428999,6825.047785653181,1802391003,Base SO RL
429999,6827.994592242263,1802391003,Base SO RL
430999,6803.131106468934,1802391003,Base SO RL
431999,6703.503156064166,1802391003,Base SO RL
432999,6676.033030874876,1802391003,Base SO RL
433999,6743.105493220107,1802391003,Base SO RL
434999,6842.266477249098,1802391003,Base SO RL
435999,6767.786042865443,1802391003,Base SO RL
436999,6839.265333407932,1802391003,Base SO RL
437999,6746.040259076952,1802391003,Base SO RL
438999,6719.436344686333,1802391003,Base SO RL
439999,6606.141257364241,1802391003,Base SO RL
440999,6694.350074637554,1802391003,Base SO RL
441999,6764.73481277025,1802391003,Base SO RL
442999,6797.919689273139,1802391003,Base SO RL
443999,6756.111793287025,1802391003,Base SO RL
444999,6797.228221783135,1802391003,Base SO RL
445999,6914.500765430128,1802391003,Base SO RL
446999,6913.755974856222,1802391003,Base SO RL
447999,6908.641919230407,1802391003,Base SO RL
448999,6949.195769833807,1802391003,Base SO RL
449999,6940.1769133677535,1802391003,Base SO RL
450999,6897.0382214632,1802391003,Base SO RL
451999,6898.770231388534,1802391003,Base SO RL
452999,6845.599710060254,1802391003,Base SO RL
453999,6926.190031496104,1802391003,Base SO RL
454999,6902.693887596993,1802391003,Base SO RL
455999,6967.367028507088,1802391003,Base SO RL
456999,6935.8735410512745,1802391003,Base SO RL
457999,6953.170548435699,1802391003,Base SO RL
458999,6953.414221412726,1802391003,Base SO RL
459999,6966.664586168684,1802391003,Base SO RL
460999,7100.968519193177,1802391003,Base SO RL
461999,6976.856531778263,1802391003,Base SO RL
462999,6923.725527532385,1802391003,Base SO RL
463999,7030.936901419731,1802391003,Base SO RL
464999,6966.856094292343,1802391003,Base SO RL
465999,7042.526366779894,1802391003,Base SO RL
466999,7112.058053767313,1802391003,Base SO RL
467999,7124.280250297466,1802391003,Base SO RL
468999,7118.843288040641,1802391003,Base SO RL
469999,7055.503901558665,1802391003,Base SO RL
470999,7029.251891059358,1802391003,Base SO RL
471999,7197.905191090205,1802391003,Base SO RL
472999,7215.028791750075,1802391003,Base SO RL
473999,7091.133294695258,1802391003,Base SO RL
474999,7064.904790885493,1802391003,Base SO RL
475999,7092.372754183549,1802391003,Base SO RL
476999,7056.546614316634,1802391003,Base SO RL
477999,7157.199457843783,1802391003,Base SO RL
478999,7085.756257143142,1802391003,Base SO RL
479999,7147.33225727521,1802391003,Base SO RL
480999,7147.522376108444,1802391003,Base SO RL
481999,7193.082861855521,1802391003,Base SO RL
482999,7148.953657792015,1802391003,Base SO RL
483999,7233.874229305058,1802391003,Base SO RL
484999,7183.605918713497,1802391003,Base SO RL
485999,7157.651533232414,1802391003,Base SO RL
486999,7188.071460244667,1802391003,Base SO RL
487999,7234.776937504053,1802391003,Base SO RL
488999,7130.808804699707,1802391003,Base SO RL
489999,7211.615839388473,1802391003,Base SO RL
490999,7135.901188365821,1802391003,Base SO RL
491999,7198.956983269797,1802391003,Base SO RL
492999,7197.751574397131,1802391003,Base SO RL
493999,7101.182041727224,1802391003,Base SO RL
494999,7206.573688050193,1802391003,Base SO RL
495999,7062.992964820912,1802391003,Base SO RL
496999,7207.921577933559,1802391003,Base SO RL
497999,7251.577712768152,1802391003,Base SO RL
498999,7131.084489938863,1802391003,Base SO RL
499999,7160.069709530202,1802391003,Base SO RL
999,-452.6948823783534,1725618014,Base SO RL
1999,-117.4056994053731,1725618014,Base SO RL
2999,-142.0595274092219,1725618014,Base SO RL
3999,-164.67096918561754,1725618014,Base SO RL
4999,-270.80980901013623,1725618014,Base SO RL
5999,-206.5632099070293,1725618014,Base SO RL
6999,-413.7736127489493,1725618014,Base SO RL
7999,-289.1239429197501,1725618014,Base SO RL
8999,-110.06524508603296,1725618014,Base SO RL
9999,-125.9293412944536,1725618014,Base SO RL
10999,-234.98132748289308,1725618014,Base SO RL
11999,-51.1636217288398,1725618014,Base SO RL
12999,-53.0426839567253,1725618014,Base SO RL
13999,2.708001773363286,1725618014,Base SO RL
14999,13.76541139832532,1725618014,Base SO RL
15999,19.631230544665687,1725618014,Base SO RL
16999,43.67052137726251,1725618014,Base SO RL
17999,48.01982370848919,1725618014,Base SO RL
18999,51.65770535834719,1725618014,Base SO RL
19999,133.35314304010373,1725618014,Base SO RL
20999,315.7468571838327,1725618014,Base SO RL
21999,693.4382611865749,1725618014,Base SO RL
22999,848.572096639803,1725618014,Base SO RL
23999,1031.297880535046,1725618014,Base SO RL
24999,905.7392782119408,1725618014,Base SO RL
25999,310.30918182230124,1725618014,Base SO RL
26999,27.14154095115481,1725618014,Base SO RL
27999,72.12630438863505,1725618014,Base SO RL
28999,38.28083267475785,1725618014,Base SO RL
29999,70.62936159455839,1725618014,Base SO RL
30999,1382.9959727253,1725618014,Base SO RL
31999,1455.553787582393,1725618014,Base SO RL
32999,1554.0599912252949,1725618014,Base SO RL
33999,1599.5352302372498,1725618014,Base SO RL
34999,1888.2716283473976,1725618014,Base SO RL
35999,2070.2944376357136,1725618014,Base SO RL
36999,2292.8086641999503,1725618014,Base SO RL
37999,2407.524909687978,1725618014,Base SO RL
38999,2498.568687084908,1725618014,Base SO RL
39999,2540.812053624982,1725618014,Base SO RL
40999,2687.5962355756906,1725618014,Base SO RL
41999,2769.2236329810944,1725618014,Base SO RL
42999,2893.833857331747,1725618014,Base SO RL
43999,2888.6426648833663,1725618014,Base SO RL
44999,2944.9905282426253,1725618014,Base SO RL
45999,3047.087530684206,1725618014,Base SO RL
46999,1942.583392964426,1725618014,Base SO RL
47999,3066.319623865135,1725618014,Base SO RL
48999,3065.562268654079,1725618014,Base SO RL
49999,2085.746202504268,1725618014,Base SO RL
50999,3107.563117135579,1725618014,Base SO RL
51999,3073.932525971384,1725618014,Base SO RL
52999,3124.40439798681,1725618014,Base SO RL
53999,3167.7946919751703,1725618014,Base SO RL
54999,3097.1914260436083,1725618014,Base SO RL
55999,3167.824203395689,1725618014,Base SO RL
56999,3242.4087198530915,1725618014,Base SO RL
57999,3219.402927669364,1725618014,Base SO RL
58999,3280.171541966401,1725618014,Base SO RL
59999,3188.723179612416,1725618014,Base SO RL
60999,3319.659823224288,1725618014,Base SO RL
61999,3325.815229998803,1725618014,Base SO RL
62999,3371.4040676306768,1725618014,Base SO RL
