"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"10626","0","0","0"
"10643","0","0","0"
"10657","0","0","0"
"10688","0","0","0"
"10707","0","0","0"
"10710","0","0","0"
"10789","0","0","0"
"10799","0","0","0"
"10805","0","0","0"
"10871","0","0","0"
"10875","-1","-1","-1"
"10882","0","0","0"
"10887","0","0","0"
"10898","0","0","0"
"10908","0","0","0"
"10909","0","0","0"
"10931","0","0","0"
"10955","0","0","0"
"10960","0","0","0"
"10970","0","0","0"
"10989","-1","-1","-1"
"10996","0","0","0"
"11009","0","0","0"
"11010","0","0","0"
"11018","1","1","1"
"11086","0","0","0"
"11110","0","0","0"
"11156","0","0","0"
"11167","0","0","0"
"11177","0","0","0"
"11188","0","0","0"
"11189","0","0","0"
"11199","0","0","0"
"11205","0","0","0"
"11243","0","0","0"
"11244","0","0","0"
"11247","1","1","1"
"11251","0","0","0"
"11268","0","0","0"
"11281","0","0","0"
"11282","0","0","0"
"11285","0","0","0"
"11287","0","0","0"
"11302","0","0","0"
"11360","0","0","0"
"11376","0","0","0"
"11391","0","0","0"
"11396","-1","-1","-1"
"11410","0","0","0"
"11426","0","0","0"
"11469","0","0","0"
"11475","0","0","0"
"11507","0","0","0"
"11543","0","0","0"
"11560","1","1","1"
"11577","0","0","0"
"11588","0","0","0"
"11599","0","0","0"
"11605","0","0","0"
"11624","0","0","0"
"11647","0","0","0"
"11651","0","0","0"
"11659","0","0","0"
"11668","0","0","0"
"11682","0","0","0"
"11691","0","0","0"
"11709","0","0","0"
"11720","0","0","0"
"11735","0","0","0"
"11755","0","0","0"
"11760","0","0","0"
"11791","0","0","0"
"11794","0","0","0"
"11796","0","0","0"
"11809","0","0","0"
"11819","0","0","0"
"11828","0","0","0"
"11855","0","0","0"
"11869","0","0","0"
"11886","0","0","0"
"11904","0","0","0"
"11910","0","0","0"
"11921","-1","-1","-1"
"11958","0","0","0"
"11960","0","0","0"
"11999","0","0","0"
"12005","0","0","0"
"12024","0","0","0"
"12032","0","0","0"
"12044","0","0","0"
"12047","0","0","0"
"12059","0","0","0"
"12071","0","0","0"
"12075","0","0","0"
"12080","0","0","0"
"12081","0","0","0"
"12085","0","0","0"
"12091","0","0","0"
"12102","0","0","0"
"12108","0","0","0"
"12109","0","0","0"
"12135","0","0","0"
"12141","0","0","0"
"12160","0","0","0"
"12170","0","0","0"
"12177","0","0","0"
"12210","0","0","0"
"12211","0","0","0"
"12226","0","0","0"
"12228","0","0","0"
"12255","0","0","0"
"12286","0","0","0"
"12327","-1","-1","-1"
"12329","0","0","0"
"12356","0","0","0"
"12377","0","0","0"
"12387","0","0","0"
"12389","0","0","0"
"12405","0","0","0"
"12447","0","0","0"
"12459","0","0","0"
"12480","0","0","0"
"12481","0","0","0"
"12485","0","0","0"
"12487","0","0","0"
"12502","0","0","0"
"12522","-1","-1","-1"
"12535","0","0","0"
"12541","0","0","0"
"12570","0","0","0"
"12575","0","0","0"
"12577","0","0","0"
"12591","0","0","0"
"12596","0","0","0"
"12610","0","0","0"
"12611","0","0","0"
"12619","0","0","0"
"12655","0","0","0"
"12669","0","0","0"
"12670","0","0","0"
"12727","0","0","0"
"12755","1","1","1"
"12756","0","0","0"
"12760","0","0","0"
"12787","0","0","0"
"12793","0","0","0"
"12799","0","0","0"
"12805","0","0","0"
"12824","0","0","0"
"12832","0","0","0"
"12847","0","0","0"
"12861","0","0","0"
"12868","0","0","0"
"12881","0","0","0"
"12882","0","0","0"
"12885","0","0","0"
"12891","0","0","0"
"12902","0","0","0"
"12919","-1","-1","-1"
"12922","0","0","0"
"12941","0","0","0"
"12944","0","0","0"
"12970","0","0","0"
"12976","0","0","0"
"12977","0","0","0"
"12994","0","0","0"
"12996","0","0","0"
"13009","0","0","0"
"13055","0","0","0"
"13069","0","0","0"
"13086","-1","-1","-1"
"13143","0","0","0"
"13155","0","0","0"
"13160","0","0","0"
"13167","0","0","0"
"13177","0","0","0"
"13189","0","0","0"
"13193","0","0","0"
"13205","0","0","0"
"13224","0","0","0"
"13232","0","0","0"
"13261","0","0","0"
"13268","0","0","0"
"13275","0","0","0"
"13287","0","0","0"
"13309","0","0","0"
"13319","0","0","0"
"13322","0","0","0"
"13330","0","0","0"
"13344","0","0","0"
"13357","1","1","1"
"13370","0","0","0"
"13375","0","0","0"
"13376","0","0","0"
"13377","0","0","0"
"13391","0","0","0"
"13394","0","0","0"
"13411","0","0","0"
"13419","0","0","0"
"13421","0","0","0"
"13428","0","0","0"
"13486","0","0","0"
"13510","0","0","0"
"13529","0","0","0"
"13555","0","0","0"
"13556","0","0","0"
"13599","0","0","0"
"13605","0","0","0"
"13624","0","0","0"
"13644","0","0","0"
"13651","0","0","0"
"13668","0","0","0"
"13671","0","0","0"
"13675","0","0","0"
"13682","0","0","0"
"13698","0","0","0"
"13735","0","0","0"
"13743","1","1","1"
"13750","0","0","0"
"13757","0","0","0"
"13776","0","0","0"
"13794","0","0","0"
"13796","0","0","0"
"13810","0","0","0"
"13819","0","0","0"
"13826","0","0","0"
"13855","0","0","0"
"13879","1","1","1"
"13886","0","0","0"
"13907","0","0","0"
"13927","0","0","0"
"13943","0","0","0"
"13956","0","0","0"
"13999","0","0","0"
"14024","0","0","0"
"14032","0","0","0"
"14044","0","0","0"
"14061","0","0","0"
"14068","0","0","0"
"14087","0","0","0"
"14098","0","0","0"
"14120","0","0","0"
"14122","0","0","0"
"14135","0","0","0"
"14170","0","0","0"
"14176","0","0","0"
"14191","0","0","0"
"14193","0","0","0"
"14196","0","0","0"
"14200","0","0","0"
"14218","0","0","0"
"14219","0","0","0"
"14226","0","0","0"
"14238","-1","-1","-1"
"14255","0","0","0"
"14286","0","0","0"
"14304","0","0","0"
