"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"19131","0","0","0"
"19141","0","0","0"
"19169","0","0","0"
"19178","0","0","0"
"19179","0","0","0"
"19187","0","0","0"
"19240","0","0","0"
"19244","0","0","0"
"19258","0","0","0"
"19265","0","0","0"
"19317","0","0","0"
"19337","0","0","0"
"19357","0","0","0"
"19384","0","0","0"
"19388","0","0","0"
"19400","0","0","0"
"19427","0","0","0"
"19478","0","0","0"
"19484","0","0","0"
"19486","0","0","0"
"19495","0","0","0"
"19509","0","0","0"
"19541","0","0","0"
"19565","0","0","0"
"19570","0","0","0"
"19578","0","0","0"
"19579","0","0","0"
"19594","0","0","0"
"19599","0","0","0"
"19619","0","0","0"
"19637","0","0","0"
"19640","0","0","0"
"19647","0","0","0"
"19665","0","0","0"
"19678","0","0","0"
"19718","0","0","0"
"19728","0","0","0"
"19733","0","0","0"
"19769","0","0","0"
"19771","0","0","0"
"19773","0","0","0"
"19783","0","0","0"
"19786","0","0","0"
"19788","0","0","0"
"19798","0","0","0"
"19844","0","0","0"
"19884","0","0","0"
"19941","0","0","0"
"19942","0","0","0"
"19948","0","0","0"
"19963","0","0","0"
"19978","0","0","0"
"20003","0","0","0"
"20047","0","0","0"
"20050","0","0","0"
"20054","0","0","0"
"20078","0","0","0"
"20079","0","0","0"
"20085","-1","-1","-1"
"20096","0","0","0"
"20103","0","0","0"
"20117","0","0","0"
"20123","0","0","0"
"20131","0","0","0"
"20169","0","0","0"
"20206","0","0","0"
"20295","0","0","0"
"20298","0","0","0"
"20309","0","0","0"
"20348","0","0","0"
"20363","0","0","0"
"20379","0","0","0"
"20381","0","0","0"
"20386","0","0","0"
"20389","0","0","0"
"20394","0","0","0"
"20398","0","0","0"
"20440","0","0","0"
"20458","0","0","0"
"20470","0","0","0"
"20478","0","0","0"
"20485","0","0","0"
"20495","0","0","0"
"20503","0","0","0"
"20569","0","0","0"
"20572","0","0","0"
"20586","0","0","0"
"20606","0","0","0"
"20622","0","0","0"
"20644","0","0","0"
"20675","0","0","0"
"20678","0","0","0"
"20693","1","1","1"
"20698","0","0","0"
"20709","0","0","0"
"20727","0","0","0"
"20737","0","0","0"
"20741","0","0","0"
"20742","0","0","0"
"20770","0","0","0"
"20778","0","0","0"
"20794","0","0","0"
"20798","0","0","0"
"20799","0","0","0"
"20847","0","0","0"
"20854","0","0","0"
"20863","0","0","0"
"20865","1","1","1"
"20870","0","0","0"
"20874","0","0","0"
"20885","0","0","0"
"20897","0","0","0"
"20912","0","0","0"
"20917","0","0","0"
"20918","0","0","0"
"20933","0","0","0"
"20986","0","0","0"
"20995","0","0","0"
"21006","0","0","0"
"21084","0","0","0"
"21086","0","0","0"
"21091","0","0","0"
"21141","0","0","0"
"21143","0","0","0"
"21181","0","0","0"
"21189","0","0","0"
"21199","0","0","0"
"21250","0","0","0"
"21257","0","0","0"
"21270","1","1","1"
"21274","0","0","0"
"21279","0","0","0"
"21297","0","0","0"
"21305","0","0","0"
"21333","0","0","0"
"21383","0","0","0"
"21406","0","0","0"
"21410","1","1","1"
"21424","0","0","0"
"21478","0","0","0"
"21512","0","0","0"
"21527","0","0","0"
"21541","0","0","0"
"21565","0","0","0"
"21578","0","0","0"
"21579","0","0","0"
"21586","0","0","0"
"21587","0","0","0"
"21594","0","0","0"
"21598","0","0","0"
"21599","0","0","0"
"21647","0","0","0"
"21657","0","0","0"
"21663","0","0","0"
"21665","0","0","0"
"21674","0","0","0"
"21685","0","0","0"
"21689","1","1","1"
"21696","0","0","0"
"21697","0","0","0"
"21712","0","0","0"
"21728","0","0","0"
"21737","-1","-1","-1"
"21783","0","0","0"
"21784","0","0","0"
"21788","0","0","0"
"21891","0","0","0"
"21895","0","0","0"
"21900","0","0","0"
"21909","0","0","0"
"21912","0","0","0"
"21943","0","0","0"
"21998","0","0","0"
"21999","0","0","0"
"22047","0","0","0"
"22085","1","1","1"
"22089","0","0","0"
"22095","0","0","0"
"22096","0","0","0"
"22112","0","0","0"
"22117","0","0","0"
"22171","0","0","0"
"22172","0","0","0"
"22183","1","1","1"
"22206","0","0","0"
"22244","0","0","0"
"22266","0","0","0"
"22309","0","0","0"
"22343","1","1","1"
"22351","1","1","1"
"22363","0","0","0"
"22367","0","0","0"
"22386","0","0","0"
"22387","0","0","0"
"22389","0","0","0"
"22399","0","0","0"
"22431","1","1","1"
"22444","-1","-1","-1"
"22447","0","0","0"
"22454","-1","-1","-1"
"22457","0","0","0"
"22458","0","0","0"
"22463","0","0","0"
"22478","0","0","0"
"22485","0","0","0"
"22495","0","0","0"
"22497","0","0","0"
"22506","0","0","0"
"22520","0","0","0"
"22560","0","0","0"
"22583","0","0","0"
"22584","0","0","0"
"22588","0","0","0"
"22622","0","0","0"
"22627","0","0","0"
"22631","-1","-1","-1"
"22639","0","0","0"
"22647","0","0","0"
"22666","0","0","0"
"22675","0","0","0"
"22691","0","0","0"
"22700","0","0","0"
"22727","0","0","0"
"22740","-1","-1","-1"
"22767","0","0","0"
"22777","0","0","0"
"22789","0","0","0"
"22799","0","0","0"
"22803","0","0","0"
"22844","0","0","0"
"22854","0","0","0"
"22863","0","0","0"
"22865","0","0","0"
"22874","0","0","0"
"22895","0","0","0"
"22897","0","0","0"
"22917","0","0","0"
"22928","0","0","0"
"22945","0","0","0"
"22967","0","0","0"
"22974","-1","-1","-1"
"22983","0","0","0"
"22986","0","0","0"
"23026","0","0","0"
"23038","0","0","0"
"23044","0","0","0"
"23047","0","0","0"
"23050","0","0","0"
"23129","1","1","1"
"23141","0","0","0"
"23143","0","0","0"
"23163","0","0","0"
"23167","0","0","0"
"23170","0","0","0"
"23181","0","0","0"
"23187","0","0","0"
"23244","0","0","0"
"23269","0","0","0"
"23270","0","0","0"
"23296","0","0","0"
"23310","1","1","1"
"23320","0","0","0"
"23328","0","0","0"
"23345","0","0","0"
"23365","0","0","0"
"23371","0","0","0"
"23383","0","0","0"
"23424","0","0","0"
"23435","0","0","0"
"23438","0","0","0"
"23439","0","0","0"
"23447","0","0","0"
"23454","0","0","0"
"23466","0","0","0"
"23475","0","0","0"
"23491","0","0","0"
"23498","0","0","0"
"23509","0","0","0"
"23527","0","0","0"
"23543","0","0","0"
"23563","0","0","0"
"23567","0","0","0"
"23570","0","0","0"
"23581","0","0","0"
"23599","0","0","0"
"23619","0","0","0"
"23654","0","0","0"
"23663","0","0","0"
"23665","0","0","0"
"23674","0","0","0"
"23678","0","0","0"
"23685","0","0","0"
"23696","0","0","0"
"23697","0","0","0"
"23717","0","0","0"
"23721","1","1","1"
"23728","0","0","0"
"23737","0","0","0"
"23769","0","0","0"
"23784","0","0","0"
"23788","0","0","0"
"23824","0","0","0"
"23847","0","0","0"
"23850","0","0","0"
"23871","0","0","0"
"23875","0","0","0"
"23891","0","0","0"
