"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"94596","0","0","0"
"94605","0","0","0"
"94612","0","0","0"
"94630","0","0","0"
"94634","0","0","0"
"94646","0","0","0"
"94655","0","0","0"
"94672","0","0","0"
"94687","0","0","0"
"94704","0","0","0"
"94711","-1","-1","-1"
"94720","0","0","0"
"94723","0","0","0"
"94725","0","0","0"
"94733","0","0","0"
"94750","0","0","0"
"94759","0","0","0"
"94762","0","0","0"
"94763","0","0","0"
"94769","0","0","0"
"94773","0","0","0"
"94782","1","1","1"
"94788","1","1","1"
"94790","0","0","0"
"94795","0","0","0"
"94821","0","0","0"
"94822","0","0","0"
"94827","-1","-1","-1"
"94845","0","0","0"
"94852","0","0","0"
"94861","0","0","0"
"94864","0","0","0"
"94907","0","0","0"
"94918","0","0","0"
"94941","0","0","0"
"94945","0","0","0"
"94976","0","0","0"
"94979","0","0","0"
"94991","0","0","0"
"94995","0","0","0"
"94996","0","0","0"
"95003","0","0","0"
"95004","1","1","1"
"95012","0","0","0"
"95027","1","1","1"
"95028","0","0","0"
"95030","0","0","0"
"95032","0","0","0"
"95033","0","0","0"
"95037","0","0","0"
"95046","0","0","0"
"95072","0","0","0"
"95120","0","0","0"
"95123","0","0","0"
"95133","0","0","0"
"95139","0","0","0"
"95150","0","0","0"
"95154","0","0","0"
"95162","0","0","0"
"95186","0","0","0"
"95188","-0.5","-1","0"
"95190","0","0","0"
"95201","0","0","0"
"95214","0","0","0"
"95219","0","0","0"
"95221","0","0","0"
"95222","0","0","0"
"95236","0","0","0"
"95245","0","0","0"
"95252","0","0","0"
"95257","0","0","0"
"95264","0","0","0"
"95268","0","0","0"
"95306","0","0","0"
"95327","1","1","1"
"95341","0","0","0"
"95381","0","0","0"
"95398","0","0","0"
"95403","0","0","0"
"95404","0","0","0"
"95430","0","0","0"
"95434","0","0","0"
"95440","0","0","0"
"95444","0","0","0"
"95446","0","0","0"
"95455","0","0","0"
"95471","0","0","0"
"95504","0","0","0"
"95505","0","0","0"
"95511","0","0","0"
"95516","0","0","0"
"95523","0","0","0"
"95539","0","0","0"
"95554","0","0","0"
"95562","0","0","0"
"95569","0","0","0"
"95588","0","0","0"
"95590","0","0","0"
"95595","0","0","0"
"95615","1","1","1"
"95619","0","0","0"
"95621","0","0","0"
"95630","1","1","1"
"95636","0","0","0"
"95645","0","0","0"
"95652","0","0","0"
"95653","0","0","0"
"95702","0","0","0"
"95705","0","0","0"
"95707","0","0","0"
"95723","0","0","0"
"95745","0","0","0"
"95765","0","0","0"
"95773","0","0","0"
"95786","0","0","0"
"95796","0","0","0"
"95798","0","0","0"
"95800","0","0","0"
"95855","0","0","0"
"95863","0","0","0"
"95880","0","0","0"
"95905","0","0","0"
"95916","0","0","0"
"95920","0","0","0"
"95923","0","0","0"
"95925","-1","-1","-1"
"95933","0","0","0"
"95950","0","0","0"
"95954","0","0","0"
"95959","0","0","0"
"95960","-1","-1","-1"
"95969","0","0","0"
"95981","0","0","0"
"95982","0","0","0"
"95986","0","0","0"
"95992","0","0","0"
"95995","0","0","0"
"96001","0","0","0"
"96027","0","0","0"
"96030","0","0","0"
"96036","0","0","0"
"96045","0","0","0"
"96052","0","0","0"
"96065","0","0","0"
"96095","0","0","0"
"96105","0","0","0"
"96107","0","0","0"
"96110","1","1","1"
"96115","0","0","0"
"96145","0","0","0"
"96161","0","0","0"
"96167","1","1","1"
"96173","0","0","0"
"96181","0","0","0"
"96196","0","0","0"
"96198","0","0","0"
"96200","0","0","0"
"96201","-1","-1","-1"
"96203","0","0","0"
"96204","0","0","0"
"96208","1","1","1"
"96227","0","0","0"
"96230","0","0","0"
"96244","0","0","0"
"96280","0","0","0"
"96304","0","0","0"
"96331","0","0","0"
"96333","0","0","0"
"96345","0","0","0"
"96350","0","0","0"
"96359","0","0","0"
"96362","0","0","0"
"96385","1","1","1"
"96388","0","0","0"
"96391","0","0","0"
"96414","0","0","0"
"96421","0","0","0"
"96438","0","0","0"
"96452","0","0","0"
"96453","0","0","0"
"96457","0","0","0"
"96464","0","0","0"
"96469","0","0","0"
"96490","1","1","1"
"96495","0","0","0"
"96505","0","0","0"
"96506","0","0","0"
"96545","0","0","0"
"96547","-1","-1","-1"
"96586","0","0","0"
"96598","0","0","0"
"96604","0","0","0"
"96627","0","0","0"
"96633","0","0","0"
"96634","0","0","0"
"96640","0","0","0"
"96667","1","1","1"
"96687","0","0","0"
"96688","0","0","0"
"96711","0","0","0"
"96716","0","0","0"
"96723","0","0","0"
"96725","0","0","0"
"96754","0","0","0"
"96760","0","0","0"
"96763","0","0","0"
"96779","-1","-1","-1"
"96781","0","0","0"
"96795","0","0","0"
"96814","0","0","0"
"96822","0","0","0"
"96830","0","0","0"
"96852","0","0","0"
"96857","0","0","0"
"96861","0","0","0"
"96864","0","0","0"
"96868","0","0","0"
"96884","0","0","0"
"96902","0","0","0"
"96905","0","0","0"
"96915","0","0","0"
"96918","0","0","0"
"96927","0","0","0"
"96947","0","0","0"
"96967","0","0","0"
"96968","1","1","1"
"96981","0","0","0"
"96986","0","0","0"
"96996","0","0","0"
"96999","0","0","0"
"97008","0","0","0"
"97020","0","0","0"
"97027","0","0","0"
"97030","0","0","0"
"97033","0","0","0"
"97037","0","0","0"
"97048","1","1","1"
"97071","0","0","0"
"97104","0","0","0"
"97116","0","0","0"
"97123","0","0","0"
"97125","0","0","0"
"97129","0","0","0"
"97150","0","0","0"
"97153","0","0","0"
"97159","0","0","0"
"97162","0","0","0"
"97163","0","0","0"
"97181","0","0","0"
"97192","0","0","0"
"97195","0","0","0"
"97221","0","0","0"
"97236","0","0","0"
"97257","0","0","0"
"97261","0","0","0"
"97264","0","0","0"
"97265","0","0","0"
"97269","0","0","0"
"97290","0","0","0"
"97295","0","0","0"
"97305","0","0","0"
"97307","0","0","0"
"97318","0","0","0"
"97361","0","0","0"
"97368","0","0","0"
"97386","0","0","0"
"97396","0","0","0"
"97420","0","0","0"
"97430","0","0","0"
"97437","0","0","0"
"97440","0","0","0"
"97446","0","0","0"
"97467","0","0","0"
"97511","0","0","0"
"97516","0","0","0"
"97520","0","0","0"
"97523","0","0","0"
"97525","0","0","0"
"97531","0","0","0"
"97545","0","0","0"
"97562","0","0","0"
"97563","0","0","0"
"97569","0","0","0"
"97573","0","0","0"
"97581","0","0","0"
"97585","0","0","0"
"97591","0","0","0"
"97621","0","0","0"
"97626","0","0","0"
"97627","0","0","0"
"97630","0","0","0"
"97636","0","0","0"
"97652","0","0","0"
"97690","0","0","0"
"97703","0","0","0"
"97706","0","0","0"
"97707","0","0","0"
"97710","0","0","0"
"97747","0","0","0"
"97761","0","0","0"
"97767","0","0","0"
"97794","0","0","0"
"97796","0","0","0"
"97799","0","0","0"
"97802","0","0","0"
"97804","0","0","0"
"97820","0","0","0"
"97827","0","0","0"
"97829","1","1","1"
"97840","0","0","0"
"97855","0","0","0"
"97867","0","0","0"
"97880","0","0","0"
"97888","0","0","0"
"97904","0","0","0"
"97905","0","0","0"
"97925","0","0","0"
"97929","0","0","0"
"97945","0","0","0"
"97954","0","0","0"
"97959","0","0","0"
"97969","0","0","0"
"97979","0","0","0"
"97986","0","0","0"
"97995","0","0","0"
"98011","1","1","1"
"98021","0","0","0"
"98022","0","0","0"
"98026","0","0","0"
"98027","0","0","0"
"98036","0","0","0"
"98040","0","0","0"
"98075","0","0","0"
"98084","0","0","0"
"98095","0","0","0"
"98105","0","0","0"
"98115","0","0","0"
"98165","0","0","0"
"98166","-1","-1","-1"
"98167","0","0","0"
"98178","1","1","1"
"98186","0","0","0"
"98194","0","0","0"
"98199","0","0","0"
"98204","0","0","0"
"98216","0","0","0"
"98227","0","0","0"
"98229","0","0","0"
"98237","0","0","0"
"98240","0","0","0"
"98248","0","0","0"
"98255","0","0","0"
"98271","0","0","0"
"98292","1","1","1"
"98305","0","0","0"
"98323","0","0","0"
"98324","0","0","0"
"98331","0","0","0"
"98350","0","0","0"
"98363","0","0","0"
"98411","0","0","0"
"98415","-1","-1","-1"
"98427","0","0","0"
"98430","0","0","0"
"98436","0","0","0"
"98462","0","0","0"
"98464","0","0","0"
"98475","0","0","0"
"98484","0","0","0"
"98495","0","0","0"
"98503","1","1","1"
"98515","0","0","0"
"98518","0","0","0"
"98523","0","0","0"
"98561","0","0","0"
"98620","0","0","0"
"98627","0","0","0"
"98629","0","0","0"
"98635","-1","-1","-1"
"98637","0","0","0"
"98640","0","0","0"
"98657","0","0","0"
"98667","0","0","0"
"98671","0","0","0"
"98672","0","0","0"
"98676","0","0","0"
"98688","0","0","0"
"98711","0","0","0"
"98715","-1","-1","-1"
"98729","0","0","0"
"98731","0","0","0"
"98739","0","0","0"
"98745","0","0","0"
"98753","0","0","0"
"98769","0","0","0"
"98779","0","0","0"
"98792","0","0","0"
"98811","0","0","0"
"98826","0","0","0"
"98830","0","0","0"
"98884","0","0","0"
"98918","0","0","0"
"98923","0","0","0"
"98947","0","0","0"
"98954","1","1","1"
"98961","0","0","0"
"98966","0","0","0"
"98967","0","0","0"
"98972","-1","-1","-1"
"98999","0","0","0"
"99002","0","0","0"
"99008","0","0","0"
"99020","0","0","0"
"99027","0","0","0"
"99029","0","0","0"
"99057","0","0","0"
"99063","0","0","0"
"99067","0","0","0"
"99080","0","0","0"
"99087","0","0","0"
"99092","0","0","0"
"99107","0","0","0"
"99111","0","0","0"
"99120","0","0","0"
"99123","0","0","0"
"99131","0","0","0"
"99139","0","0","0"
"99162","0","0","0"
"99163","0","0","0"
"99173","0","0","0"
"99179","0","0","0"
"99184","0","0","0"
"99185","0","0","0"
"99191","0","0","0"
"99197","1","1","1"
"99227","0","0","0"
"99230","0","0","0"
"99236","0","0","0"
"99252","0","0","0"
"99257","0","0","0"
"99262","0","0","0"
"99284","0","0","0"
"99289","0","0","0"
"99303","0","0","0"
"99307","0","0","0"
"99354","0","0","0"
"99358","0","0","0"
"99361","0","0","0"
"99366","0","0","0"
"99391","0","0","0"
"99399","0","0","0"
"99404","0","0","0"
"99406","-1","-1","-1"
"99408","0","0","0"
"99412","0","0","0"
"99413","0","0","0"
"99427","0","0","0"
"99433","0","0","0"
"99435","0","0","0"
"99441","0","0","0"
"99448","0","0","0"
"99467","0","0","0"
"99480","0","0","0"
"99487","0","0","0"
"99505","0","0","0"
"99545","0","0","0"
"99555","-1","-1","-1"
"99560","0","0","0"
"99562","0","0","0"
"99569","0","0","0"
"99579","0","0","0"
"99590","0","0","0"
"99591","0","0","0"
"99611","0","0","0"
"99615","0","0","0"
"99627","0","0","0"
"99628","1","1","1"
"99631","0","0","0"
"99636","0","0","0"
"99640","0","0","0"
"99684","0","0","0"
"99689","0","0","0"
"99705","0","0","0"
"99715","0","0","0"
"99719","0","0","0"
"99754","0","0","0"
"99761","0","0","0"
"99765","0","0","0"
"99766","0","0","0"
"99767","0","0","0"
"99794","0","0","0"
"99802","0","0","0"
"99804","0","0","0"
"99806","0","0","0"
"99833","0","0","0"
"99834","0","0","0"
"99837","0","0","0"
"99848","0","0","0"
"99857","0","0","0"
"99872","0","0","0"
"99880","0","0","0"
"99892","0","0","0"
"99915","0","0","0"
"99929","0","0","0"
"99945","0","0","0"
"99947","0","0","0"
"99949","0","0","0"
"99963","0","0","0"
"99979","0","0","0"
"99991","0","0","0"
"100011","0","0","0"
"100015","0","0","0"
"100028","0","0","0"
"100052","0","0","0"
"100062","0","0","0"
"100066","1","1","1"
"100069","0","0","0"
"100071","1","1","1"
"100077","-1","-1","-1"
"100084","0","0","0"
"100102","1","1","1"
"100105","0","0","0"
"100115","0","0","0"
"100118","0","0","0"
"100161","0","0","0"
"100165","0","0","0"
"100166","0","0","0"
"100172","0","0","0"
"100186","0","0","0"
"100202","0","0","0"
"100204","0","0","0"
"100208","0.5","0","1"
"100227","0","0","0"
"100229","0","0","0"
"100230","0","0","0"
"100233","0","0","0"
"100267","0","0","0"
"100280","0","0","0"
"100288","0","0","0"
"100297","0","0","0"
"100311","0","0","0"
"100320","0","0","0"
"100349","0","0","0"
"100350","0","0","0"
"100353","0","0","0"
"100363","0","0","0"
"100385","0","0","0"
"100400","1","1","1"
"100415","0","0","0"
"100430","0","0","0"
"100452","0","0","0"
"100457","0","0","0"
"100462","0","0","0"
"100469","0","0","0"
"100471","0","0","0"
"100477","0","0","0"
"100484","0","0","0"
"100490","0","0","0"
"100493","-1","-1","-1"
"100495","0","0","0"
"100503","0","0","0"
"100505","0","0","0"
"100507","0","0","0"
"100515","0","0","0"
"100518","0","0","0"
"100523","0","0","0"
"100554","0","0","0"
"100561","0","0","0"
"100565","0","0","0"
"100572","0","0","0"
"100591","0","0","0"
"100602","0","0","0"
"100606","0","0","0"
"100608","0","0","0"
"100612","0","0","0"
"100613","0","0","0"
"100629","0","0","0"
"100633","0","0","0"
"100634","0","0","0"
"100635","0","0","0"
"100641","0","0","0"
"100663","0","0","0"
"100680","0","0","0"
"100692","0","0","0"
"100749","0","0","0"
"100755","0","0","0"
"100760","0","0","0"
"100815","0","0","0"
"100830","0","0","0"
"100836","0","0","0"
"100866","0","0","0"
"100871","0","0","0"
"100877","0","0","0"
"100884","0","0","0"
"100889","0","0","0"
"100895","0","0","0"
"100902","0","0","0"
"100903","0","0","0"
"100904","1","1","1"
"100909","0","0","0"
"100915","0","0","0"
"100917","-1","-1","-1"
"100927","0","0","0"
"100948","1","1","1"
"100967","0","0","0"
"100972","0","0","0"
"100994","0","0","0"
"100999","0","0","0"
"101002","0","0","0"
"101008","0","0","0"
"101013","0","0","0"
"101027","0","0","0"
"101030","0","0","0"
"101033","0","0","0"
"101035","0","0","0"
"101057","0","0","0"
"101062","0","0","0"
"101067","0","0","0"
"101076","0","0","0"
"101087","0","0","0"
"101092","0","0","0"
"101115","0","0","0"
"101139","0","0","0"
"101150","0","0","0"
"101160","0","0","0"
"101163","0","0","0"
"101191","0","0","0"
"101193","1","1","1"
"101200","0","0","0"
"101219","0","-1","1"
"101243","1","1","1"
"101262","0","0","0"
"101271","0","0","0"
"101275","0","0","0"
"101277","0","0","0"
"101289","0","0","0"
"101295","0","0","0"
"101296","0","0","0"
"101302","0","0","0"
"101307","0","0","0"
"101323","0","0","0"
"101348","0","0","0"
"101354","-0.5","-1","0"
"101365","0","0","0"
"101372","0","0","0"
"101394","0","0","0"
"101399","0","0","0"
"101402","0","0","0"
"101408","0","0","0"
"101425","1","1","1"
"101433","0","0","0"
"101435","0","0","0"
"101437","0","0","0"
"101472","0","0","0"
"101476","0","0","0"
"101480","0","0","0"
"101497","0","0","0"
"101511","0","0","0"
"101515","0","0","0"
"101520","0","0","0"
"101531","0","0","0"
"101539","0","0","0"
"101549","0","0","0"
"101581","0","0","0"
"101585","0","0","0"
"101593","0","0","0"
"101613","1","1","1"
"101630","0","0","0"
"101631","0","0","0"
"101641","0","0","0"
"101643","0","0","0"
"101651","0","0","0"
"101671","0","0","0"
"101675","0","0","0"
"101677","0","0","0"
"101693","0","0","0"
"101694","-1","-1","-1"
"101702","0","0","0"
"101704","0","0","0"
"101707","0","0","0"
"101718","0","0","0"
"101719","0","0","0"
"101754","0","0","0"
"101761","0","0","0"
"101765","0","0","0"
"101786","0","0","0"
"101788","0","0","0"
"101802","0","0","0"
"101805","0","0","0"
"101808","1","1","1"
"101830","1","1","1"
"101837","0","0","0"
"101848","0","0","0"
"101862","0","0","0"
"101872","0","0","0"
"101897","0","0","0"
"101931","0","0","0"
"101939","0","0","0"
"101953","0","0","0"
"101980","1","1","1"
"101981","0","0","0"
"101991","0","0","0"
"101993","0","0","0"
"102015","0","0","0"
"102019","0","0","0"
"102028","0","0","0"
"102030","0","0","0"
"102031","0","0","0"
"102043","0","0","0"
"102056","1","1","1"
"102062","0","0","0"
"102066","0","0","0"
"102077","0","0","0"
"102093","0","0","0"
"102095","0","0","0"
"102103","0","0","0"
"102107","0","0","0"
"102109","0","0","0"
"102115","0","0","0"
"102118","0","0","0"
"102154","0","0","0"
"102161","0","0","0"
"102163","1","1","1"
"102165","0","0","0"
"102188","0","0","0"
"102192","0","0","0"
"102208","0","0","0"
"102213","0","0","0"
"102220","0","0","0"
"102225","0","0","0"
"102237","0","0","0"
"102267","0","0","0"
"102272","0","0","0"
"102276","0","0","0"
"102324","0","0","0"
"102331","0","0","0"
"102347","0","0","0"
"102378","0","0","0"
"102379","1","1","1"
"102381","0","0","0"
"102391","0","0","0"
"102415","0","0","0"
"102430","0","0","0"
"102431","0","0","0"
"102436","0","0","0"
"102451","0","0","0"
"102456","0","0","0"
"102462","0","0","0"
"102470","0","0","0"
"102471","0","0","0"
"102493","0","0","0"
"102494","0","0","0"
"102495","0","0","0"
"102502","0","0","0"
"102503","0","0","0"
"102505","0","0","0"
"102515","0","0","0"
"102518","0","0","0"
"102519","0","0","0"
"102548","0","0","0"
"102554","0","0","0"
"102563","0","0","0"
"102564","0","0","0"
"102567","1","1","1"
"102576","1","1","1"
"102591","0","0","0"
"102599","0","0","0"
"102602","0","0","0"
"102606","0","0","0"
"102612","0","0","0"
"102613","0","0","0"
"102620","0","0","0"
"102627","0","0","0"
"102637","0","0","0"
"102639","0","0","0"
"102641","0","0","0"
"102644","0","0","0"
"102649","0","0","0"
"102667","0","0","0"
"102672","0","0","0"
"102676","0","0","0"
"102680","0","0","0"
"102683","0","0","0"
"102711","0","0","0"
"102715","0","0","0"
"102731","0","0","0"
"102739","0","0","0"
"102749","0","0","0"
"102768","1","1","1"
"102813","0","0","0"
"102828","0","0","0"
"102831","0","0","0"
"102856","0","0","0"
"102862","0","0","0"
"102869","0","0","0"
"102870","0","0","0"
"102882","0","0","0"
"102903","0","0","0"
"102915","0","0","0"
"102918","0","0","0"
"102919","0","0","0"
"102923","0","0","0"
"102948","0","0","0"
"102954","0","0","0"
"102960","0","0","0"
"102965","0","0","0"
"102976","0","0","0"
"102988","0","0","0"
"102992","0","0","0"
"103020","0","0","0"
"103025","0","0","0"
"103026","-1","-1","-1"
"103033","0","0","0"
"103035","0","0","0"
"103037","0","0","0"
"103039","0","0","0"
"103041","0","0","0"
"103093","-1","-1","-1"
"103111","0","0","0"
"103147","0","0","0"
"103149","0","0","0"
"103163","0","0","0"
"103180","0","0","0"
"103191","0","0","0"
"103219","0","0","0"
"103228","0","0","0"
"103252","0","0","0"
"103256","0","0","0"
"103269","0","0","0"
"103271","0","0","0"
"103277","0","0","0"
"103307","0","0","0"
"103310","0","0","0"
"103318","0","0","0"
"103323","0","0","0"
"103354","0","0","0"
"103365","0","0","0"
"103367","0","0","0"
"103392","0","0","0"
"103413","0","0","0"
"103425","0","0","0"
"103433","0","0","0"
"103439","0","0","0"
"103441","0","0","0"
"103454","0","0","0"
"103472","0","0","0"
"103474","0","0","0"
"103476","0","0","0"
"103479","1","1","1"
"103480","0","0","0"
"103484","0","0","0"
"103511","0","0","0"
"103515","0","0","0"
"103518","0","0","0"
"103519","1","1","1"
"103531","0","0","0"
"103539","0","0","0"
"103549","0","0","0"
"103553","1","1","1"
"103591","0","0","0"
"103599","-1","-1","-1"
"103613","0","0","0"
"103615","0","0","0"
"103628","0","0","0"
"103630","0","0","0"
"103669","0","0","0"
"103671","0","0","0"
"103677","0","0","0"
"103703","0","0","0"
"103705","0","0","0"
"103709","0","0","0"
"103715","0","0","0"
"103718","0","0","0"
"103763","0","0","0"
"103764","0","0","0"
"103794","1","1","1"
"103806","0","0","0"
"103807","0","0","0"
"103808","0","0","0"
"103827","0","0","0"
"103837","0","0","0"
"103838","1","1","1"
"103848","0","0","0"
"103849","0","0","0"
"103857","0","0","0"
"103867","0","0","0"
"103876","0","0","0"
"103883","0","0","0"
"103884","0","0","0"
"103902","-1","-1","-1"
"103911","0","0","0"
"103915","0","0","0"
"103919","0","0","0"
"103924","0","0","0"
"103934","1","1","1"
"103939","0","0","0"
"103946","-1","-1","-1"
"103953","0","0","0"
"103962","1","1","1"
"103978","0","0","0"
"103979","0","0","0"
"103981","0","0","0"
"104009","0","0","0"
"104010","0","0","0"
"104015","0","0","0"
"104028","0","0","0"
"104030","0","0","0"
"104043","0","0","0"
"104051","0","0","0"
"104062","0","0","0"
"104069","0","0","0"
"104082","0","0","0"
"104092","0","0","0"
"104096","0","0","0"
"104104","0","0","0"
"104110","0","0","0"
"104118","0","0","0"
"104154","0","0","0"
"104164","0","0","0"
"104173","1","1","1"
"104192","0","0","0"
"104194","0","0","0"
"104202","0","0","0"
"104227","0","0","0"
"104237","0","0","0"
"104244","0","0","0"
"104254","0","0","0"
"104257","0","0","0"
"104259","0","0","0"
"104267","0","0","0"
"104272","0","0","0"
"104280","0","0","0"
"104284","0","0","0"
"104302","0","0","0"
"104331","0","0","0"
"104334","0","0","0"
"104347","-1","-1","-1"
"104379","0","0","0"
"104380","0","0","0"
"104388","1","1","1"
"104409","0","0","0"
"104413","0","0","0"
"104428","0","0","0"
"104430","0","0","0"
"104451","0","0","0"
"104477","0","0","0"
"104482","0","0","0"
"104503","0","0","0"
"104513","1","1","1"
"104518","0","0","0"
"104519","0","0","0"
"104554","0","0","0"
"104565","0","0","0"
"104573","0","0","0"
"104594","0","0","0"
"104602","0","0","0"
"104620","0","0","0"
"104635","0","0","0"
"104641","0","0","0"
"104644","0","0","0"
"104667","0","0","0"
"104672","0","0","0"
"104676","0","0","0"
"104680","0","0","0"
"104684","0","0","0"
"104702","0","0","0"
"104715","0","0","0"
"104719","0","0","0"
"104739","0","0","0"
"104747","0","0","0"
"104749","0","0","0"
"104753","0","0","0"
"104760","0","0","0"
"104764","1","1","1"
"104768","0","0","0"
"104769","0","0","0"
"104778","0","0","0"
"104779","0","0","0"
"104781","0","0","0"
"104809","0","0","0"
"104815","0","0","0"
"104817","0","0","0"
"104819","0","0","0"
"104833","0","0","0"
"104851","0","0","0"
"104856","0","0","0"
"104869","0","0","0"
"104877","0","0","0"
"104892","0","0","0"
"104902","1","1","1"
"104905","0","0","0"
"104913","0","0","0"
"104917","0","0","0"
"104918","0","0","0"
"104923","0","0","0"
"104927","-1","-1","-1"
"104948","1","1","1"
"104954","0","0","0"
"104976","0","0","0"
"104983","0","0","0"
"104988","0","0","0"
"105002","0","0","0"
"105006","0","0","0"
"105007","0","0","0"
"105013","0","0","0"
"105035","0","0","0"
"105039","0","0","0"
"105071","0","0","0"
"105080","0","0","0"
"105081","0","0","0"
"105105","1","1","1"
"105118","0","0","0"
"105138","1","1","1"
"105168","0","0","0"
"105169","0","0","0"
"105193","-1","-1","-1"
"105210","0","0","0"
"105217","0","0","0"
"105219","0","0","0"
"105228","0","0","0"
"105230","0","0","0"
"105242","0","0","0"
"105258","-1","-1","-1"
"105261","-1","-1","-1"
"105292","0","0","0"
"105301","0","0","0"
"105305","0","0","0"
"105319","0","0","0"
"105348","0","0","0"
"105349","1","1","1"
"105354","0","0","0"
"105376","0","0","0"
"105384","1","1","1"
"105406","0","0","0"
"105413","0","0","0"
"105439","0","0","0"
"105471","0","0","0"
"105475","1","1","1"
"105480","0","0","0"
"105482","1","1","1"
"105505","0","0","0"
"105516","1","1","1"
"105531","0","0","0"
"105534","0","0","0"
"105560","0","0","0"
"105563","0","0","0"
"105564","0","0","0"
"105581","0","0","0"
"105608","1","1","1"
"105630","0","0","0"
"105631","1","1","1"
"105633","0","0","0"
"105642","0","0","0"
"105692","0","0","0"
"105696","0","0","0"
"105704","0","0","0"
"105713","0","0","0"
"105717","0","0","0"
"105719","0","0","0"
"105749","0","0","0"
"105773","0","0","0"
"105806","0","0","0"
"105807","0","0","0"
"105838","0","0","0"
"105844","0","0","0"
"105849","0","0","0"
"105867","0","0","0"
"105872","0","0","0"
"105880","0","0","0"
"105881","0","0","0"
"105884","0","0","0"
"105900","1","1","1"
"105905","0","0","0"
"105911","0","0","0"
"105919","0","0","0"
"105931","0","0","0"
"105937","1","1","1"
"105945","1","1","1"
"105947","0","0","0"
"105953","0","0","0"
"105964","0","0","0"
"105968","0","0","0"
"105978","0","0","0"
"105981","0","0","0"
"105993","0","0","0"
"106008","0","0","0"
"106015","0","0","0"
"106017","0","0","0"
"106030","0","0","0"
"106031","0","0","0"
"106054","0","0","0"
"106056","0","0","0"
"106058","0","0","0"
"106062","0","0","0"
"106068","0","0","0"
"106077","0","0","0"
"106090","1","1","1"
"106095","0","0","0"
"106103","0","0","0"
"106115","0","0","0"
"106117","0","0","0"
"106119","1","1","1"
"106127","0","0","0"
"106149","0","0","0"
"106163","0","0","0"
"106184","0","0","0"
"106192","0","0","0"
"106225","0","0","0"
"106235","1","1","1"
"106237","0","0","0"
"106238","0","0","0"
"106241","0","0","0"
"106248","0","0","0"
"106257","0","0","0"
"106259","0","0","0"
"106261","1","1","1"
"106267","0","0","0"
"106271","0","0","0"
"106272","0","0","0"
"106276","0","0","0"
"106284","0","0","0"
"106302","0","0","0"
"106318","0","0","0"
"106319","0","0","0"
"106349","0","0","0"
"106364","0","0","0"
"106381","0","0","0"
"106408","0","0","0"
"106415","0","0","0"
"106417","0","0","0"
"106428","0","0","0"
"106430","0","0","0"
"106431","0","0","0"
"106439","1","1","1"
"106461","0","0","0"
"106463","0","0","0"
"106490","0","0","0"
"106492","0","0","0"
"106495","0","0","0"
"106501","0","0","0"
"106519","0","0","0"
"106527","0","0","0"
"106548","0","0","0"
"106549","0","0","0"
"106573","0","0","0"
"106592","0","0","0"
"106594","0","0","0"
"106607","0","0","0"
"106609","0","0","0"
"106625","0","0","0"
"106635","0","0","0"
"106638","0","0","0"
"106657","0","0","0"
"106671","0","0","0"
"106672","0","0","0"
"106675","0","0","0"
"106676","0","0","0"
"106682","0","0","0"
"106684","0","0","0"
"106700","0","0","0"
"106705","0","0","0"
"106711","0","0","0"
"106718","0","0","0"
"106719","0","0","0"
"106746","0","0","0"
"106764","0","0","0"
"106765","-1","-1","-1"
"106808","0","0","0"
"106809","0","0","0"
"106814","1","1","1"
"106815","0","0","0"
"106839","0","0","0"
"106861","0","0","0"
"106868","1","1","1"
"106877","0","0","0"
"106887","0","0","0"
"106892","0","0","0"
"106895","0","0","0"
"106901","0","0","0"
"106917","0","0","0"
"106918","0","0","0"
"106919","0","0","0"
"106927","0","0","0"
"106938","0","0","0"
"106948","0","0","0"
"106949","0","0","0"
"106973","0","0","0"
"106994","0","0","0"
"106998","1","1","1"
"107007","0","0","0"
"107009","0","0","0"
"107054","0","0","0"
"107061","0","0","0"
"107067","0","0","0"
"107075","0","0","0"
"107080","0","0","0"
"107108","0","0","0"
"107118","0","0","0"
"107119","0","0","0"
"107134","0","0","0"
"107140","1","1","1"
"107182","1","1","1"
"107193","0","0","0"
"107210","0","0","0"
"107214","0","0","0"
"107230","0","0","0"
"107231","0","0","0"
"107234","1","1","1"
"107254","0","0","0"
"107259","0","0","0"
"107281","-1","-1","-1"
"107284","0","0","0"
"107295","0","0","0"
"107296","0","0","0"
"107319","0","0","0"
"107335","0","0","0"
"107349","0","0","0"
"107353","0","0","0"
"107384","0","0","0"
"107438","0","0","0"
"107448","0","0","0"
"107449","0","0","0"
"107454","0","0","0"
"107467","0","0","0"
"107480","0","0","0"
"107501","0","0","0"
"107502","0","0","0"
"107519","0","0","0"
"107537","0","0","0"
"107538","0","0","0"
"107547","0","0","0"
"107549","0","0","0"
"107564","0","0","0"
"107567","0","0","0"
"107582","0","0","0"
"107606","0","0","0"
"107614","0","0","0"
"107617","0","0","0"
"107630","0.5","0","1"
"107631","0","0","0"
"107634","0","0","0"
"107654","-1","-1","-1"
"107658","0","0","0"
"107661","0","0","0"
"107684","0","0","0"
"107692","0","0","0"
"107701","0","0","0"
"107718","0","0","0"
"107735","0","0","0"
"107738","0","0","0"
"107748","0","0","0"
"107749","0","0","0"
"107758","0","0","0"
"107772","-1","-1","-1"
"107775","1","1","1"
"107794","0","0","0"
"107796","-1","-1","-1"
