"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"7599","0","0","0"
"7660","0","0","0"
"7684","0","0","0"
"7688","1","1","1"
"7705","0","0","0"
"7721","0","0","0"
"7728","0","0","0"
"7733","0","0","0"
"7738","0","0","0"
"7752","0","0","0"
"7777","-1","-1","-1"
"7843","0","0","0"
"7873","0","0","0"
"7938","0","0","0"
"7954","0","0","0"
"7999","0","0","0"
"8019","0","0","0"
"8027","0","0","0"
"8060","0","0","0"
"8064","-1","-1","-1"
"8067","0","0","0"
"8084","0","0","0"
"8088","0","0","0"
"8091","0","0","0"
"8115","0","0","0"
"8128","0","0","0"
"8138","0","0","0"
"8152","0","0","0"
"8198","0","0","0"
"8248","0","0","0"
"8277","0","0","0"
"8290","0","0","0"
"8315","0","0","0"
"8365","0","0","0"
"8372","0","0","0"
"8378","0","0","0"
"8399","0","0","0"
"8430","-1","-1","-1"
"8432","1","1","1"
"8440","0","0","0"
"8449","0","0","0"
"8460","0","0","0"
"8469","0","0","0"
"8488","0","0","0"
"8505","0","0","0"
"8524","-1","-1","-1"
"8528","0","0","0"
"8533","0","0","0"
"8536","0","0","0"
"8538","0","0","0"
"8544","0","0","0"
"8552","0","0","0"
"8586","0","0","0"
"8590","0","0","0"
"8643","0","0","0"
"8659","0","0","0"
"8690","0","0","0"
"8699","0","0","0"
"8714","1","1","1"
"8715","0","0","0"
"8765","0","0","0"
"8769","0","0","0"
"8799","0","0","0"
"8806","0","0","0"
"8819","0","0","0"
"8840","0","0","0"
"8848","1","1","1"
"8849","0","0","0"
"8864","0","0","0"
"8867","0","0","0"
"8869","0","0","0"
"8884","0","0","0"
"8888","0","0","0"
"8891","0","0","0"
"8905","0","0","0"
"8921","0","0","0"
"8924","-0.5","-1","0"
"8928","0","0","0"
"8933","0","0","0"
"8936","0","0","0"
"8938","0","0","0"
"8969","-1","-1","-1"
"8977","0","0","0"
"8987","-1","-1","-1"
"8998","0","0","0"
"9043","0","0","0"
"9048","0","0","0"
"9073","0","0","0"
"9133","1","1","1"
"9154","0","0","0"
"9165","0","0","0"
"9199","0","0","0"
"9206","0","0","0"
"9240","0","0","0"
"9248","0","0","0"
"9262","0","0","0"
"9284","0","0","0"
"9313","0","0","0"
"9320","0","0","0"
"9324","0","0","0"
"9333","0","0","0"
"9338","0","0","0"
"9364","0","0","0"
"9369","0","0","0"
"9377","0","0","0"
"9382","1","1","1"
"9387","0","0","0"
"9390","0","0","0"
"9443","0","0","0"
"9448","0","0","0"
"9450","0","0","0"
"9473","0","0","0"
"9477","0","0","0"
"9490","0","0","0"
"9506","1","1","1"
"9514","0","0","0"
"9515","0","0","0"
"9533","0","0","0"
"9554","0","0","0"
"9564","1","1","1"
"9565","0","0","0"
"9572","0","0","0"
"9575","0","0","0"
"9599","0","0","0"
"9619","0","0","0"
"9630","0","0","0"
"9640","0","0","0"
"9649","0","0","0"
"9664","0","0","0"
"9667","0","0","0"
"9669","0","0","0"
"9688","0","0","0"
"9713","0","0","0"
"9726","0","0","0"
"9728","0","0","0"
"9733","0","0","0"
"9764","0","0","0"
"9782","0","0","0"
"9787","0","0","0"
"9795","0","0","0"
"9850","0","0","0"
"9865","0","0","0"
"9873","0","0","0"
"9899","0","0","0"
"9914","0","0","0"
"9933","0","0","0"
"9978","0","0","0"
"9999","0","0","0"
"10019","0","0","0"
"10027","0","0","0"
"10030","0","0","0"
"10049","0","0","0"
"10064","0","0","0"
"10067","0","0","0"
"10069","0","0","0"
"10084","0","0","0"
"10094","0","0","0"
"10124","0","0","0"
"10133","0","0","0"
"10138","0","0","0"
"10190","0","0","0"
"10195","0","0","0"
"10198","0","0","0"
"10250","0","0","0"
"10259","0","0","0"
"10277","0","0","0"
"10299","0","0","0"
"10306","0","0","0"
"10315","0","0","0"
"10333","0","0","0"
"10372","0","0","0"
"10390","1","1","1"
"10399","0","0","0"
"10430","0","0","0"
"10462","0","0","0"
"10464","0","0","0"
"10467","0","0","0"
"10484","0","0","0"
"10494","0","0","0"
"10505","0","0","0"
"10513","0","0","0"
"10533","0","0","0"
"10538","0","0","0"
"10560","1","1","1"
"10577","0","0","0"
"10587","0","0","0"
"10604","0","0","0"
"10622","0","0","0"
"10634","0","0","0"
"10643","0","0","0"
"10648","0","0","0"
"10650","0","0","0"
"10677","0","0","0"
"10690","0","0","0"
"10699","0","0","0"
"10733","0","0","0"
"10764","0","0","0"
"10773","0","0","0"
"10778","0","0","0"
"10799","0","0","0"
"10827","0","0","0"
"10848","0","0","0"
"10849","0","0","0"
"10864","0","0","0"
"10867","0","0","0"
"10869","0","0","0"
"10890","1","1","1"
"10905","0","0","0"
"10915","0","0","0"
"10919","0","0","0"
"10920","0","0","0"
"10933","0","0","0"
"10936","0","0","0"
"10960","0","0","0"
"10971","-1","-1","-1"
"10982","0","0","0"
"10986","0","0","0"
"11022","0","0","0"
"11034","0","0","0"
"11043","0","0","0"
"11048","0","0","0"
"11050","0","0","0"
"11059","0","0","0"
"11099","0","0","0"
"11106","0","0","0"
"11109","0","0","0"
"11114","0","0","0"
"11133","0","0","0"
"11173","0","0","0"
"11199","0","0","0"
"11227","0","0","0"
"11230","0","0","0"
"11248","0","0","0"
"11264","0","0","0"
"11267","0","0","0"
"11275","1","1","1"
"11284","0","0","0"
"11294","0","0","0"
"11295","1","1","1"
"11324","0","0","0"
"11326","0","0","0"
"11333","0","0","0"
"11336","0","0","0"
"11360","0","0","0"
"11361","0","0","0"
"11364","0","0","0"
"11371","0","0","0"
"11386","0","0","0"
"11448","0","0","0"
"11459","0","0","0"
"11465","0","0","0"
"11473","0","0","0"
"11506","0","0","0"
"11509","0","0","0"
"11514","0","0","0"
"11533","0","0","0"
"11565","0","0","0"
"11569","-1","-1","-1"
"11575","0","0","0"
"11578","0","0","0"
"11599","0","0","0"
"11605","0","0","0"
"11619","0","0","0"
"11630","0","0","0"
"11648","0","0","0"
"11667","0","0","0"
"11684","0","0","0"
"11690","0","0","0"
"11695","0","0","0"
"11720","0","0","0"
"11726","0","0","0"
"11728","0","0","0"
"11736","0","0","0"
"11738","0","0","0"
"11749","-1","-1","-1"
"11751","0","0","0"
"11752","0","0","0"
"11760","0","0","0"
"11764","0","0","0"
"11771","0","0","0"
"11786","0","0","0"
"11790","0","0","0"
"11794","0","0","0"
"11804","0","0","0"
"11822","0","0","0"
"11843","0","0","0"
"11848","0","0","0"
"11850","0","0","0"
"11865","0","0","0"
"11909","0","0","0"
"11915","0","0","0"
"11933","0","0","0"
"11961","0","0","0"
"11973","0","0","0"
"11975","0","0","0"
"11999","0","0","0"
"12027","0","0","0"
