"Step","env: VSS - lambdas/Move","env: VSS - lambdas/Move__MIN","env: VSS - lambdas/Move__MAX"
"12200","0.4026914894580841","0.4024045467376709","0.4029959440231323"
"12300","0.4026857912540436","0.40239590406417847","0.4029885232448578"
"12400","0.40268036127090456","0.40238726139068604","0.40298107266426086"
"12500","0.40267417430877683","0.4023785889148712","0.40297386050224304"
"12600","0.40266900062561034","0.4023699462413788","0.40296855568885803"
"12700","0.4026648759841919","0.40236151218414307","0.4029636085033417"
"12800","0.40266114473342896","0.40235409140586853","0.4029586613178253"
"12900","0.40265665054321287","0.4023469388484955","0.40295371413230896"
"13000","0.4026521921157837","0.40234091877937317","0.4029487371444702"
"13100","0.4026478946208954","0.4023360013961792","0.40294378995895386"
"13200","0.4026435315608978","0.40233102440834045","0.4029388129711151"
"13300","0.4026373565196991","0.4023245573043823","0.40293458104133606"
"13400","0.4026305615901947","0.4023175835609436","0.4029296338558197"
"13500","0.40262472033500674","0.4023122489452362","0.40292567014694214"
"13600","0.4026183307170868","0.40230727195739746","0.40292197465896606"
"13700","0.4026105463504791","0.40230223536491394","0.4029182493686676"
"13800","0.40260342955589296","0.40229976177215576","0.40291452407836914"
"13900","0.40259692072868347","0.4022972881793976","0.40291082859039307"
"14000","0.40259039402008057","0.4022948145866394","0.4029071033000946"
"14100","0.40258243680000305","0.4022923409938812","0.40290337800979614"
"14200","0.40257484912872316","0.40228986740112305","0.40289968252182007"
"14300","0.4025679051876068","0.40228739380836487","0.40289726853370667"
"14400","0.4025611340999603","0.4022849500179291","0.4028944969177246"
"14500","0.4025541186332703","0.4022824764251709","0.40288984775543213"
"14600","0.4025474309921265","0.4022800028324127","0.4028870761394501"
"14700","0.40254113674163816","0.40227752923965454","0.4028846025466919"
"14800","0.40253579020500185","0.4022749960422516","0.40288200974464417"
"14900","0.40252971053123476","0.4022691249847412","0.4028778374195099"
"15000","0.40252434015274047","0.40226417779922485","0.4028741121292114"
"15100","0.4025193631649017","0.4022592306137085","0.40287041664123535"
"15200","0.4025154113769531","0.40225544571876526","0.402868390083313"
"15300","0.40251145362854","0.402249276638031","0.402868390083313"
"15400","0.4025076448917389","0.40224310755729675","0.40286844968795776"
"15500","0.40250430107116697","0.40223774313926697","0.40286967158317566"
"15600","0.4025017857551575","0.4022327661514282","0.40287095308303833"
"15700","0.402501779794693","0.40222659707069397","0.40287336707115173"
"15800","0.4025034844875336","0.4022204279899597","0.4028758406639099"
"15900","0.4025053381919861","0.40221503376960754","0.4028783142566681"
"16000","0.4025085210800171","0.4022100865840912","0.4028821885585785"
"16100","0.402512526512146","0.40220537781715393","0.40288394689559937"
"16200","0.4025181412696838","0.40220168232917786","0.4028871953487396"
"16300","0.4025239884853363","0.4021979868412018","0.4028909206390381"
"16400","0.4025300443172455","0.4021942913532257","0.40289464592933655"
"16500","0.40253530740737914","0.40219080448150635","0.4028983414173126"
"16600","0.4025412380695343","0.40218833088874817","0.4029020667076111"
"16700","0.40254772305488584","0.4021858870983124","0.40290579199790955"
"16800","0.4025541067123413","0.4021834135055542","0.402910053730011"
"16900","0.40256084203720094","0.4021811783313751","0.40291500091552734"
"17000","0.40256930589675904","0.40217992663383484","0.4029277563095093"
"17100","0.402579540014267","0.40217870473861694","0.40294647216796875"
"17200","0.4025900363922119","0.40217748284339905","0.4029644727706909"
"17300","0.40260009169578553","0.4021769165992737","0.4029826521873474"
"17400","0.40260942578315734","0.4021744728088379","0.4030008316040039"
"17500","0.40261840224266054","0.4021719992160797","0.4030188024044037"
"17600","0.40262718200683595","0.40216967463493347","0.403037965297699"
"17700","0.40263572335243225","0.4021672010421753","0.40305593609809875"
"17800","0.402645206451416","0.4021647572517395","0.40307313203811646"
"17900","0.4026548683643341","0.40216299891471863","0.4030904173851013"
"18000","0.4026648998260498","0.40216177701950073","0.4031083285808563"
"18100","0.4026749849319458","0.40216007828712463","0.4031267464160919"
"18200","0.4026851952075958","0.40215757489204407","0.40314704179763794"
"18300","0.4026959419250488","0.4021563231945038","0.4031687080860138"
"18400","0.4027057409286499","0.40215665102005005","0.4031885862350464"
"18500","0.4027159154415131","0.40215879678726196","0.40320974588394165"
"18600","0.40272679924964905","0.40216127038002014","0.4032329320907593"
"18700","0.40273826122283934","0.4021645486354828","0.4032596945762634"
"18800","0.40274956822395325","0.40216824412345886","0.40328532457351685"
"18900","0.40276080965995786","0.4021719694137573","0.4033068120479584"
"19000","0.4027727127075195","0.4021745026111603","0.4033297598361969"
"19100","0.40278522968292235","0.40217792987823486","0.4033534526824951"
"19200","0.4027978956699371","0.40218162536621094","0.403378427028656"
"19300","0.4028083086013794","0.4021846354007721","0.4033978283405304"
"19400","0.4028179943561554","0.4021871089935303","0.40341731905937195"
"19500","0.40282768607139585","0.402190238237381","0.40343669056892395"
"19600","0.4028377294540405","0.4021940231323242","0.4034588634967804"
"19700","0.4028469562530518","0.4021964967250824","0.4034814238548279"
"19800","0.4028536558151245","0.4021992087364197","0.40350621938705444"
"19900","0.40285603404045106","0.4022035300731659","0.40353158116340637"
"20000","0.40285910964012145","0.40220969915390015","0.4035596549510956"
"20100","0.4028570592403412","0.4022158682346344","0.4035617709159851"
"20200","0.4028531849384308","0.40222206711769104","0.40355396270751953"
"20300","0.40285061597824096","0.40223079919815063","0.4035455584526062"
"20400","0.4028493702411652","0.40222108364105225","0.40353864431381226"
"20500","0.40284664630889894","0.4021725058555603","0.40352779626846313"
"20600","0.40283347964286803","0.4021240472793579","0.40351444482803345"
"20700","0.402820485830307","0.4020751714706421","0.40350085496902466"
"20800","0.40280774235725403","0.40202596783638","0.40348729491233826"
"20900","0.40279529690742494","0.40197718143463135","0.4034790098667145"
"21000","0.402782142162323","0.40192654728889465","0.40349870920181274"
"21100","0.40276429057121277","0.4018779695034027","0.4034934341907501"
"21200","0.40273919701576233","0.4018286168575287","0.4034612476825714"
"21300","0.402702134847641","0.4017771780490875","0.4034287631511688"
"21400","0.4026638865470886","0.40172481536865234","0.4033965468406677"
"21500","0.4026252329349518","0.4016683101654053","0.4033670723438263"
"21600","0.40258492827415465","0.4016120135784149","0.40334296226501465"
"21700","0.40254531502723695","0.4015612304210663","0.4033184349536896"
"21800","0.4025090515613556","0.40152832865715027","0.4032951891422272"
"21900","0.40247129201889037","0.4014917016029358","0.40327197313308716"
"22000","0.40243363976478574","0.4014539420604706","0.40325334668159485"
"22100","0.4023960828781128","0.4014148712158203","0.4032341539859772"
"22200","0.40235751271247866","0.40137621760368347","0.4032127857208252"
"22300","0.4023187756538391","0.401336133480072","0.40319082140922546"
"22400","0.40227890610694883","0.4012945592403412","0.4031676948070526"
"22500","0.40223788619041445","0.40125036239624023","0.40314292907714844"
"22600","0.402197003364563","0.4012056589126587","0.403117835521698"
"22700","0.4021554231643677","0.40115973353385925","0.40309229493141174"
"22800","0.40211400389671326","0.4011138677597046","0.4030666947364807"
"22900","0.40207136869430543","0.4010675549507141","0.4030408263206482"
"23000","0.40202813148498534","0.4010213315486908","0.4030107259750366"
"23100","0.401985365152359","0.40097469091415405","0.40298089385032654"
"23200","0.40194074511528016","0.4009280204772949","0.4029451906681061"
"23300","0.4018934965133667","0.4008781313896179","0.4029053747653961"
"23400","0.4018451631069183","0.40082553029060364","0.40286263823509216"
"23500","0.4017966687679291","0.4007711112499237","0.40281862020492554"
"23600","0.40174667835235595","0.4007161259651184","0.4027687609195709"
"23700","0.40169517397880555","0.4006602168083191","0.4027203321456909"
"23800","0.4016439616680145","0.40060579776763916","0.40267348289489746"
"23900","0.40159263610839846","0.40055224299430847","0.402627170085907"
"24000","0.40154072642326355","0.4004993140697479","0.40257883071899414"
"24100","0.40148746967315674","0.4004458487033844","0.40252748131752014"
"24200","0.4014333367347717","0.4003927707672119","0.40247273445129395"
"24300","0.4013780653476715","0.4003395140171051","0.4024149179458618"
"24400","0.4013222634792328","0.400287926197052","0.4023550748825073"
"24500","0.40126500129699705","0.40023428201675415","0.40229541063308716"
"24600","0.4012065172195435","0.400177925825119","0.4022352993488312"
"24700","0.40114678144454957","0.40012073516845703","0.40217188000679016"
"24800","0.4010877251625061","0.4000626504421234","0.40211212635040283"
"24900","0.401029098033905","0.40000438690185547","0.4020552933216095"
"25000","0.4009695827960968","0.3999454081058502","0.4019949436187744"
"25100","0.40090973377227784","0.39988529682159424","0.40193429589271545"
"25200","0.4008492887020111","0.3998241424560547","0.40187254548072815"
"25300","0.40078839659690857","0.3997628092765808","0.40181100368499756"
"25400","0.4007273972034454","0.39970093965530396","0.4017489552497864"
"25500","0.4006655812263489","0.39963799715042114","0.4016840159893036"
"25600","0.4006024420261383","0.3995741903781891","0.40161317586898804"
"25700","0.4005389273166656","0.3995096981525421","0.4015415906906128"
"25800","0.40047388672828677","0.3994440734386444","0.40146926045417786"
"25900","0.4004077911376953","0.39937710762023926","0.40139439702033997"
"26000","0.4003406882286072","0.3993087410926819","0.4013177156448364"
"26100","0.4002741813659668","0.3992401361465454","0.40124163031578064"
"26200","0.40020703077316283","0.3991697132587433","0.4011648893356323"
"26300","0.40014004707336426","0.39909878373146057","0.40109726786613464"
"26400","0.4000724256038666","0.3990277349948883","0.40104132890701294"
"26500","0.4000046730041504","0.398954302072525","0.40098506212234497"
"26600","0.39993664622306824","0.3988819420337677","0.40092894434928894"
"26700","0.39986829161643983","0.39881008863449097","0.4008728861808777"
"26800","0.39980079531669616","0.3987385034561157","0.4008171260356903"
"26900","0.3997324824333191","0.39866408705711365","0.40075963735580444"
"27000","0.39966352581977843","0.3985886573791504","0.40070080757141113"
"27100","0.3995948672294617","0.39851441979408264","0.4006422460079193"
"27200","0.39952691197395324","0.3984401822090149","0.40058398246765137"
"27300","0.39945964217185975","0.39836519956588745","0.4005282521247864"
"27400","0.3993918836116791","0.3982901871204376","0.4004727602005005"
"27500","0.3993240535259247","0.3982158303260803","0.4004182517528534"
"27600","0.3992576777935028","0.3981436491012573","0.4003635346889496"
"27700","0.3991919457912445","0.39807263016700745","0.4003082811832428"
"27800","0.39912611842155454","0.3980024456977844","0.4002503454685211"
"27900","0.399060332775116","0.3979336619377136","0.40019360184669495"
"28000","0.39899360537528994","0.3978646695613861","0.4001356065273285"
"28100","0.39892538189888","0.39779505133628845","0.40007317066192627"
"28200","0.39885753989219663","0.3977252244949341","0.4000115394592285"
"28300","0.39878920912742616","0.3976573944091797","0.3999488949775696"
"28400","0.39872007966041567","0.39759087562561035","0.3998844027519226"
"28500","0.398651522397995","0.39752379059791565","0.39981910586357117"
"28600","0.3985832631587982","0.3974553346633911","0.399756520986557"
"28700","0.3985160529613495","0.3973885774612427","0.3996952772140503"
"28800","0.39845000505447387","0.3973221182823181","0.39963358640670776"
"28900","0.3983848631381989","0.39725610613822937","0.39957237243652344"
"29000","0.3983212888240814","0.3971915543079376","0.39951398968696594"
"29100","0.39825721383094786","0.39712682366371155","0.39945608377456665"
"29200","0.3981934726238251","0.39706289768218994","0.3993980288505554"
"29300","0.39812904596328735","0.3969978094100952","0.39933669567108154"
"29400","0.3980634570121765","0.39693349599838257","0.3992743194103241"
"29500","0.3979984104633331","0.396869957447052","0.3992103636264801"
"29600","0.39793402552604673","0.39680755138397217","0.3991457223892212"
"29700","0.3978754639625549","0.3967454135417938","0.399080365896225"
"29800","0.3978191435337067","0.3966827988624573","0.39901769161224365"
"29900","0.3977635562419891","0.39662137627601624","0.3989540934562683"
"30000","0.3977077901363373","0.39655861258506775","0.398892343044281"
"30100","0.3976519048213959","0.39649662375450134","0.3988286852836609"
"30200","0.39759578108787536","0.39643600583076477","0.39876383543014526"
"30300","0.397540408372879","0.39637601375579834","0.3986999988555908"
"30400","0.3974859356880188","0.3963157832622528","0.39863914251327515"
"30500","0.3974320411682129","0.3962561786174774","0.3985806703567505"
"30600","0.39737886786460874","0.39619800448417664","0.3985239267349243"
"30700","0.3973262786865234","0.3961418569087982","0.3984678387641907"
"30800","0.39727386832237244","0.3960861563682556","0.39840930700302124"
"30900","0.39722158908843996","0.39602985978126526","0.39834722876548767"
"31000","0.39717103242874147","0.3959740698337555","0.3982914984226227"
"31100","0.3971214473247528","0.3959210216999054","0.3982379138469696"
"31200","0.39707171320915224","0.3958684206008911","0.39818471670150757"
"31300","0.3970216870307922","0.39581772685050964","0.3981301188468933"
"31400","0.396973717212677","0.39576998353004456","0.3980758488178253"
"31500","0.39692702889442444","0.3957250714302063","0.3980220556259155"
"31600","0.39688205122947695","0.3956836462020874","0.3979683220386505"
"31700","0.39683871269226073","0.39564576745033264","0.39791610836982727"
"31800","0.3967962384223938","0.39561083912849426","0.39786505699157715"
"31900","0.39675447940826414","0.39557892084121704","0.39781367778778076"
"32000","0.39671345353126525","0.39554718136787415","0.3977649211883545"
"32100","0.3966745615005493","0.3955170512199402","0.3977191150188446"
"32200","0.3966354429721832","0.39548763632774353","0.39767083525657654"
"32300","0.39659696221351626","0.3954608142375946","0.39762115478515625"
"32400","0.3965595424175262","0.3954356610774994","0.39757245779037476"
"32500","0.39652286767959594","0.39541226625442505","0.397522896528244"
"32600","0.3964866280555725","0.3953899145126343","0.3974696695804596"
"32700","0.39645113348960875","0.3953667879104614","0.3974175453186035"
"32800","0.3964163064956665","0.3953440189361572","0.3973681628704071"
"32900","0.39638166427612304","0.3953225314617157","0.39731812477111816"
"33000","0.39634665846824646","0.39530059695243835","0.397270143032074"
"33100","0.3963131308555603","0.3952811360359192","0.3972238004207611"
"33200","0.39628190994262696","0.39526426792144775","0.3971785306930542"
"33300","0.3962554633617401","0.3952486515045166","0.3971346616744995"
"33400","0.39623201489448545","0.3952344059944153","0.39709383249282837"
"33500","0.39620948433876035","0.3952248692512512","0.397053062915802"
"33600","0.39618678092956544","0.39521482586860657","0.397013783454895"
"33700","0.39616537690162656","0.395190566778183","0.39697229862213135"
"33800","0.39614561200141907","0.3951529562473297","0.39693593978881836"
"33900","0.39612613916397094","0.39511561393737793","0.39690202474594116"
"34000","0.39610732197761533","0.39507827162742615","0.39687755703926086"
"34100","0.3960878670215607","0.3950422406196594","0.3968558609485626"
"34200","0.3960687696933746","0.3950088620185852","0.396835595369339"
"34300","0.39605075120925903","0.39497748017311096","0.3968178331851959"
"34400","0.39603317975997926","0.39494749903678894","0.3968013823032379"
"34500","0.39601677656173706","0.3949184715747833","0.3967885375022888"
"34600","0.39600067138671874","0.3948911130428314","0.39677390456199646"
"34700","0.39598572850227354","0.3948677182197571","0.39675918221473694"
"34800","0.39597298502922057","0.39485013484954834","0.39674586057662964"
"34900","0.39596274495124817","0.39483627676963806","0.3967336118221283"
"35000","0.3959543287754059","0.3948235809803009","0.3967229425907135"
"35100","0.39594766497612","0.39481380581855774","0.39671504497528076"
"35200","0.3959417283535004","0.39480677247047424","0.39670923352241516"
"35300","0.39593474864959716","0.39480456709861755","0.39670148491859436"
"35400","0.39592777490615844","0.3948037028312683","0.39669400453567505"
"35500","0.3959225058555603","0.39480528235435486","0.3966858386993408"
"35600","0.3959181308746338","0.39480653405189514","0.3966791331768036"
"35700","0.39591565132141116","0.3948114514350891","0.3966752588748932"
"35800","0.39591397643089293","0.3948157727718353","0.396675169467926"
"35900","0.3959144651889801","0.39482155442237854","0.39667633175849915"
"36000","0.3959149420261383","0.3948298394680023","0.39667603373527527"
"36100","0.3959155738353729","0.39484235644340515","0.3966754674911499"
"36200","0.39591609835624697","0.3948574662208557","0.39667561650276184"
"36300","0.39591655135154724","0.3948737680912018","0.39667943120002747"
"36400","0.3959174931049347","0.3948914706707001","0.39668530225753784"
"36500","0.39591835141181947","0.3949124217033386","0.39669087529182434"
"36600","0.39592003226280215","0.39493411779403687","0.3966969847679138"
"36700","0.39592534899711607","0.394957959651947","0.3967028856277466"
"36800","0.3959332048892975","0.3949805796146393","0.39670872688293457"
"36900","0.3959420323371887","0.39500221610069275","0.3967147767543793"
"37000","0.39595105648040774","0.39502376317977905","0.39671990275382996"
"37100","0.39596067667007445","0.3950459659099579","0.39672473073005676"
"37200","0.39597576260566714","0.3950698971748352","0.39672988653182983"
"37300","0.3959924578666687","0.39509207010269165","0.39673733711242676"
"37400","0.39600939154624937","0.3951146900653839","0.3967460095882416"
"37500","0.3960269570350647","0.39513951539993286","0.3967558741569519"
"37600","0.39604535698890686","0.39516645669937134","0.3967670500278473"
"37700","0.3960649847984314","0.39519578218460083","0.3967782258987427"
"37800","0.3960854887962341","0.3952248692512512","0.39678922295570374"
"37900","0.3961066246032715","0.39525386691093445","0.39680108428001404"
"38000","0.39612969756126404","0.39528533816337585","0.39681294560432434"
"38100","0.39615374207496645","0.39531973004341125","0.39682477712631226"
"38200","0.3961793899536133","0.3953557312488556","0.3968377113342285"
"38300","0.3962057888507843","0.3953920900821686","0.3968510329723358"
"38400","0.3962326407432556","0.39542755484580994","0.39686334133148193"
"38500","0.3962585270404816","0.39546337723731995","0.3968741297721863"
"38600","0.39628567099571227","0.39549824595451355","0.39689621329307556"
"38700","0.3963134169578552","0.39553171396255493","0.39692309498786926"
"38800","0.3963426172733307","0.3955647051334381","0.3969523310661316"
"38900","0.3963726758956909","0.39560043811798096","0.3969827890396118"
"39000","0.3964040160179138","0.3956366777420044","0.39701420068740845"
"39100","0.39643688797950744","0.3956712484359741","0.39704811573028564"
"39200","0.39647173285484316","0.3957075774669647","0.3970874547958374"
"39300","0.39650513529777526","0.39574548602104187","0.39712056517601013"
"39400","0.39653714299201964","0.3957856297492981","0.3971482813358307"
"39500","0.39656869769096376","0.3958279490470886","0.3971725404262543"
"39600","0.396600204706192","0.39586982131004333","0.3972117602825165"
"39700","0.3966324865818024","0.39591217041015625","0.3972703218460083"
"39800","0.39666423201560974","0.39595457911491394","0.39732596278190613"
"39900","0.3966944575309753","0.3959956765174866","0.39738038182258606"
"40000","0.3967245638370514","0.3960355818271637","0.39743486046791077"
"40100","0.3967539072036743","0.3960737884044647","0.3974864184856415"
"40200","0.39678227305412295","0.3961136043071747","0.3975352942943573"
"40300","0.3968098282814026","0.3961554765701294","0.3975841701030731"
"40400","0.3968369722366333","0.3961983919143677","0.39762842655181885"
"40500","0.39686537384986875","0.39624133706092834","0.3976718485355377"
"40600","0.3968934893608093","0.39628395438194275","0.39771604537963867"
"40700","0.396920382976532","0.3963265120983124","0.3977583050727844"
"40800","0.3969456493854523","0.3963690996170044","0.39779630303382874"
"40900","0.39696906208992006","0.3964062035083771","0.39782968163490295"
"41000","0.39699202179908755","0.396416574716568","0.3978610038757324"
"41100","0.39701536297798157","0.3964243531227112","0.397894024848938"
"41200","0.39703792333602905","0.39643046259880066","0.3979264795780182"
"41300","0.3970597267150879","0.39643576741218567","0.3979613780975342"
"41400","0.3970817565917969","0.3964366018772125","0.39799758791923523"
"41500","0.3971041142940521","0.39643388986587524","0.39803311228752136"
"41600","0.3971258342266083","0.3964304029941559","0.39806756377220154"
"41700","0.3971470475196838","0.3964272737503052","0.39810141921043396"
"41800","0.39716723561286926","0.3964196741580963","0.3981359302997589"
"41900","0.3971864581108093","0.3964180052280426","0.3981703519821167"
"42000","0.39720537066459655","0.3963950276374817","0.39820370078086853"
"42100","0.39722421765327454","0.396370530128479","0.39823630452156067"
"42200","0.3972415864467621","0.39634689688682556","0.39826762676239014"
"42300","0.3972577750682831","0.39632102847099304","0.39829641580581665"
"42400","0.397272527217865","0.39629143476486206","0.3983232080936432"
"42500","0.3972869634628296","0.396257609128952","0.3983515202999115"
"42600","0.39729798436164854","0.39621832966804504","0.3983742594718933"
"42700","0.39730319380760193","0.3961731195449829","0.3983944058418274"
"42800","0.3973067045211792","0.39612624049186707","0.39841583371162415"
"42900","0.3973065912723541","0.3960748314857483","0.3984380066394806"
"43000","0.3973022699356079","0.3960171341896057","0.39845579862594604"
"43100","0.3972936451435089","0.3959552049636841","0.39847132563591003"
"43200","0.3972832441329956","0.3958919644355774","0.39848434925079346"
"43300","0.397270131111145","0.3958286941051483","0.39848944544792175"
"43400","0.3972539722919464","0.39576172828674316","0.3984873592853546"
"43500","0.3972363114356995","0.39568936824798584","0.39848196506500244"
"43600","0.39721558690071107","0.3956094980239868","0.39847618341445923"
"43700","0.3971900582313538","0.3955245614051819","0.39846622943878174"
"43800","0.39716150164604186","0.39543595910072327","0.3984532356262207"
"43900","0.39712939262390134","0.39534303545951843","0.39843887090682983"
"44000","0.3970966815948486","0.39524415135383606","0.3984256982803345"
"44100","0.39706082344055177","0.3951452076435089","0.398406445980072"
"44200","0.39702134728431704","0.3950437009334564","0.3983819782733917"
"44300","0.39697843194007876","0.3949356973171234","0.3983583152294159"
"44400","0.3969337522983551","0.39482444524765015","0.398333877325058"
"44500","0.39688833355903624","0.3947165608406067","0.3983084559440613"
"44600","0.396843820810318","0.3946111798286438","0.39827972650527954"
"44700","0.39679659605026246","0.394503653049469","0.3982498347759247"
"44800","0.39674720764160154","0.3943953812122345","0.3982202410697937"
"44900","0.3966943800449371","0.3942858874797821","0.39818745851516724"
"45000","0.39663933515548705","0.3941771984100342","0.3981546461582184"
"45100","0.3965806603431702","0.3940643072128296","0.3981199264526367"
"45200","0.39651804566383364","0.3939480185508728","0.3980817198753357"
"45300","0.3964520275592804","0.39382871985435486","0.3980378210544586"
"45400","0.3963820993900299","0.39370420575141907","0.39799344539642334"
"45500","0.39631402492523193","0.393573522567749","0.3979508578777313"
"45600","0.39624359011650084","0.3934409022331238","0.3979061543941498"
"45700","0.3961713969707489","0.3933102786540985","0.39785611629486084"
"45800","0.3960950195789337","0.3931722939014435","0.39780235290527344"
"45900","0.39601829648017883","0.39302781224250793","0.39774972200393677"
"46000","0.39594000577926636","0.39288267493247986","0.3976960778236389"
"46100","0.39586100578308103","0.3927402198314667","0.397643119096756"
"46200","0.3957785427570343","0.392597496509552","0.39758530259132385"
"46300","0.3956939935684204","0.3924495577812195","0.3975268602371216"
"46400","0.3956067442893982","0.39229997992515564","0.3974694609642029"
"46500","0.3955144703388214","0.39214563369750977","0.3974130153656006"
"46600","0.39541545510292053","0.3919835686683655","0.39735591411590576"
"46700","0.39531399607658385","0.3918200731277466","0.3972925543785095"
"46800","0.3952090382575989","0.39166000485420227","0.3972185254096985"
"46900","0.3951017320156097","0.39149874448776245","0.39713963866233826"
"47000","0.3949886620044708","0.39133504033088684","0.39705613255500793"
"47100","0.39487349390983584","0.3911665678024292","0.3969741463661194"
"47200","0.394754022359848","0.39099761843681335","0.3968869745731354"
"47300","0.39463276863098146","0.3908297121524811","0.39679640531539917"
"47400","0.3945060968399048","0.39065250754356384","0.39669734239578247"
"47500","0.39437693953514097","0.39047184586524963","0.3965929448604584"
"47600","0.39424335956573486","0.39028918743133545","0.3964863717556"
"47700","0.3941052734851837","0.39009931683540344","0.39637425541877747"
"47800","0.39396182298660276","0.3899034261703491","0.3962550461292267"
"47900","0.39381528496742246","0.3897033929824829","0.3961386978626251"
"48000","0.39366617798805237","0.38950419425964355","0.3960237503051758"
"48100","0.3935149908065796","0.3893044590950012","0.39590445160865784"
"48200","0.3933567523956299","0.3890989124774933","0.3957776129245758"
"48300","0.3931959331035614","0.3888899087905884","0.39564940333366394"
"48400","0.3930312216281891","0.38867807388305664","0.395515114068985"
"48500","0.39286223649978635","0.38846370577812195","0.39537519216537476"
"48600","0.392689847946167","0.3882526159286499","0.3952294588088989"
