"Step","env: VSS - ep_info/Move","env: VSS - ep_info/Move__MIN","env: VSS - ep_info/Move__MAX"
"5187","-6.681844998735538","-6.681844998735538","-6.681844998735538"
"5199","-0.9393663445728888","-0.9393663445728888","-0.9393663445728888"
"5269","-7.243530911782979","-7.243530911782979","-7.243530911782979"
"5313","5.523240746582218","5.523240746582218","5.523240746582218"
"5398","-3.4054918357432076","-3.4054918357432076","-3.4054918357432076"
"5413","0.7747146272434492","0.7747146272434492","0.7747146272434492"
"5416","3.9294740768352163","3.9294740768352163","3.9294740768352163"
"5443","-5.007148286563904","-5.007148286563904","-5.007148286563904"
"5453","3.359215345329579","3.359215345329579","3.359215345329579"
"5471","-2.4924767604554736","-2.4924767604554736","-2.4924767604554736"
"5488","2.233118314634208","2.233118314634208","2.233118314634208"
"5500","-4.460501356268018","-9.468853519145696","0.5478508066096612"
"5582","-6.560410466797904","-6.560410466797904","-6.560410466797904"
"5586","5.029265323677448","5.029265323677448","5.029265323677448"
"5587","-2.652657304402625","-2.652657304402625","-2.652657304402625"
"5599","-5.446847043257083","-5.446847043257083","-5.446847043257083"
"5700","9.637760694097874","9.637760694097874","9.637760694097874"
"5763","-9.490492725133358","-9.490492725133358","-9.490492725133358"
"5778","4.702686780581075","4.702686780581075","4.702686780581075"
"5798","-3.7570082410942933","-3.7570082410942933","-3.7570082410942933"
"5813","3.936079414809256","3.936079414809256","3.936079414809256"
"5900","-0.07138692003691675","-0.07138692003691675","-0.07138692003691675"
"5922","5.458057555639633","5.458057555639633","5.458057555639633"
"5982","5.585292983475092","5.585292983475092","5.585292983475092"
"6065","0.37032811239284263","0.37032811239284263","0.37032811239284263"
"6097","-0.19919009488612385","-0.19919009488612385","-0.19919009488612385"
"6122","3.5728628781875065","3.5728628781875065","3.5728628781875065"
"6132","-10.646222832888482","-10.646222832888482","-10.646222832888482"
"6138","-4.65950818645096","-4.65950818645096","-4.65950818645096"
"6184","-0.3204558545831333","-0.3204558545831333","-0.3204558545831333"
"6243","4.685477793287377","4.685477793287377","4.685477793287377"
"6262","4.187221178432129","4.187221178432129","4.187221178432129"
"6265","3.690533615878521","3.690533615878521","3.690533615878521"
"6272","5.211578858883461","5.211578858883461","5.211578858883461"
"6288","0.6704320618797197","0.6704320618797197","0.6704320618797197"
"6300","-4.927131614657037","-4.927131614657037","-4.927131614657037"
"6322","-0.9131628532722703","-0.9131628532722703","-0.9131628532722703"
"6399","-0.08437577610685842","-6.695429821244894","6.526678269031177"
"6408","-5.820724157021362","-5.820724157021362","-5.820724157021362"
"6427","4.029230113575579","4.029230113575579","4.029230113575579"
"6444","4.036233578242687","4.036233578242687","4.036233578242687"
"6465","8.07116666852536","8.07116666852536","8.07116666852536"
"6522","5.468143418493974","5.468143418493974","5.468143418493974"
"6528","-1.347424885558171","-1.347424885558171","-1.347424885558171"
"6555","-2.1862561699891168","-2.1862561699891168","-2.1862561699891168"
"6583","-4.266004007162524","-4.266004007162524","-4.266004007162524"
"6604","-1.2763777608102491","-1.2763777608102491","-1.2763777608102491"
"6616","4.7885074907175875","4.7885074907175875","4.7885074907175875"
"6643","1.8891123565541166","1.8891123565541166","1.8891123565541166"
"6665","-0.7316951646255264","-0.7316951646255264","-0.7316951646255264"
"6688","3.705591836840901","3.705591836840901","3.705591836840901"
"6713","-7.113718763860267","-7.113718763860267","-7.113718763860267"
"6717","-6.930625676357794","-6.930625676357794","-6.930625676357794"
"6787","2.732291728034133","2.732291728034133","2.732291728034133"
"6799","-4.275435889188737","-4.275435889188737","-4.275435889188737"
"6835","-0.4965286118903862","-0.4965286118903862","-0.4965286118903862"
"6865","4.394219470330814","4.394219470330814","4.394219470330814"
"6879","-0.6656377069304322","-0.6656377069304322","-0.6656377069304322"
"6892","4.600831153315564","4.600831153315564","4.600831153315564"
"6922","0.45183261532773134","0.45183261532773134","0.45183261532773134"
"6955","9.727604499262979","9.727604499262979","9.727604499262979"
"6984","-6.520758916460292","-6.520758916460292","-6.520758916460292"
"6998","8.405791321447522","8.405791321447522","8.405791321447522"
"7004","-8.311669506218788","-8.311669506218788","-8.311669506218788"
"7062","-6.634280927697934","-6.634280927697934","-6.634280927697934"
"7071","-0.3689878385097904","-0.3689878385097904","-0.3689878385097904"
"7087","-1.3376292814096196","-1.3376292814096196","-1.3376292814096196"
"7165","-13.801273454863797","-13.801273454863797","-13.801273454863797"
"7168","0.2321785283650667","0.2321785283650667","0.2321785283650667"
"7187","-6.541036749506776","-6.541036749506776","-6.541036749506776"
"7199","-0.5429371724843579","-2.07038093674983","0.9845065917811139"
"7324","5.107830520561457","5.107830520561457","5.107830520561457"
"7345","-5.29890823108051","-5.29890823108051","-5.29890823108051"
"7368","-15.654636861678503","-15.654636861678503","-15.654636861678503"
"7384","-1.360872579635241","-1.360872579635241","-1.360872579635241"
"7413","9.400141712513012","9.400141712513012","9.400141712513012"
"7443","-5.174679457779126","-5.174679457779126","-5.174679457779126"
"7453","-4.255364717935593","-4.255364717935593","-4.255364717935593"
"7459","-7.213611279013081","-7.213611279013081","-7.213611279013081"
"7465","4.063622036961626","4.063622036961626","4.063622036961626"
"7517","14.340322124005196","14.340322124005196","14.340322124005196"
"7565","-4.065438847366381","-4.065438847366381","-4.065438847366381"
"7567","-1.3398200357478234","-1.3398200357478234","-1.3398200357478234"
"7582","-0.041483396574970854","-0.041483396574970854","-0.041483396574970854"
"7599","5.867904270345424","1.0230282389086411","13.017143217608469"
"7674","-11.330198254873634","-11.330198254873634","-11.330198254873634"
"7686","-1.6225750472916904","-1.6225750472916904","-1.6225750472916904"
"7692","2.2314669728861127","2.2314669728861127","2.2314669728861127"
"7723","-2.6378441586406254","-2.6378441586406254","-2.6378441586406254"
"7735","-2.886556385344308","-2.886556385344308","-2.886556385344308"
"7738","-5.296622204372022","-5.296622204372022","-5.296622204372022"
"7759","9.230088442760803","9.230088442760803","9.230088442760803"
"7859","3.4745610855652265","3.4745610855652265","3.4745610855652265"
"7913","-22.919484999090695","-22.919484999090695","-22.919484999090695"
"7917","-0.9794109198064563","-0.9794109198064563","-0.9794109198064563"
"7928","3.0386520737053084","3.0386520737053084","3.0386520737053084"
"7967","-7.472686200138334","-7.472686200138334","-7.472686200138334"
"7999","-3.9767559025718646","-3.9767559025718646","-3.9767559025718646"
"8037","0.2516389149108009","0.2516389149108009","0.2516389149108009"
"8069","2.2455388847579196","2.2455388847579196","2.2455388847579196"
"8123","0.3602358486463117","0.3602358486463117","0.3602358486463117"
"8128","2.0243014750178068","2.0243014750178068","2.0243014750178068"
"8132","-4.302483814115134","-4.302483814115134","-4.302483814115134"
"8138","-7.766543473371639","-7.766543473371639","-7.766543473371639"
"8159","-2.576635007977268","-2.576635007977268","-2.576635007977268"
"8183","-8.872108735801064","-8.872108735801064","-8.872108735801064"
"8198","-1.2043209595694484","-1.2043209595694484","-1.2043209595694484"
"8217","8.21027433431177","8.21027433431177","8.21027433431177"
"8221","1.2040041830532069","1.2040041830532069","1.2040041830532069"
"8222","-8.551158401247802","-8.551158401247802","-8.551158401247802"
"8241","-2.1827867830858816","-2.1827867830858816","-2.1827867830858816"
"8367","0.49575695057699254","0.49575695057699254","0.49575695057699254"
"8491","8.31149970120166","8.31149970120166","8.31149970120166"
"8492","15.555766091117803","15.555766091117803","15.555766091117803"
"8497","-3.884998081675314","-3.884998081675314","-3.884998081675314"
"8522","-1.7348596604490887","-1.7348596604490887","-1.7348596604490887"
"8535","2.173582108173642","2.173582108173642","2.173582108173642"
"8538","0.9102943686401871","0.9102943686401871","0.9102943686401871"
"8613","1.0246338095245637","1.0246338095245637","1.0246338095245637"
"8688","2.9813415994301713","2.9813415994301713","2.9813415994301713"
"8768","-0.16591108210873753","-0.16591108210873753","-0.16591108210873753"
"8779","-6.699106150480524","-6.699106150480524","-6.699106150480524"
"8786","3.1459597782658486","3.1459597782658486","3.1459597782658486"
"8808","-2.641803664804008","-4.002867240909006","-1.2807400886990108"
"8869","-4.745856941105177","-4.745856941105177","-4.745856941105177"
"8879","0.9579842530636226","0.9579842530636226","0.9579842530636226"
"8889","-3.5295854390486916","-3.5295854390486916","-3.5295854390486916"
"8923","-1.0407415687379982","-1.0407415687379982","-1.0407415687379982"
"8924","-2.010337863302611","-2.010337863302611","-2.010337863302611"
"8959","3.1977413550189664","3.1977413550189664","3.1977413550189664"
"8968","-4.128947882626991","-4.128947882626991","-4.128947882626991"
"8989","-7.489808326451346","-7.489808326451346","-7.489808326451346"
"8998","-8.149542585649877","-8.149542585649877","-8.149542585649877"
"9004","-9.829418258279077","-9.829418258279077","-9.829418258279077"
"9017","-0.4506576383119886","-0.4506576383119886","-0.4506576383119886"
"9059","9.458834437390934","9.458834437390934","9.458834437390934"
"9065","-3.6664531113142584","-3.6664531113142584","-3.6664531113142584"
"9072","-2.004498997860261","-2.004498997860261","-2.004498997860261"
"9113","7.561116647602194","7.561116647602194","7.561116647602194"
"9117","4.294606445840142","4.294606445840142","4.294606445840142"
"9128","-4.11737984931046","-4.11737984931046","-4.11737984931046"
"9152","10.07163697438437","10.07163697438437","10.07163697438437"
"9208","3.664436625679201","3.664436625679201","3.664436625679201"
"9274","3.8916096080711773","3.8916096080711773","3.8916096080711773"
"9286","-3.1272254243627837","-3.1272254243627837","-3.1272254243627837"
"9289","-1.5512151547717115","-1.5512151547717115","-1.5512151547717115"
"9291","5.9718567826925995","5.9718567826925995","5.9718567826925995"
"9335","-0.027711330359841697","-0.027711330359841697","-0.027711330359841697"
"9338","-0.9928127140437768","-0.9928127140437768","-0.9928127140437768"
"9357","-4.241058354699699","-4.241058354699699","-4.241058354699699"
"9368","0.8638550775284422","0.8638550775284422","0.8638550775284422"
"9421","-4.089149452207736","-4.089149452207736","-4.089149452207736"
"9422","-4.703159601910837","-4.703159601910837","-4.703159601910837"
"9443","-13.833965149916954","-13.833965149916954","-13.833965149916954"
"9453","2.975750710841878","2.975750710841878","2.975750710841878"
"9465","-8.026930476728548","-8.026930476728548","-8.026930476728548"
"9500","0.716161816516646","-1.3315916355560413","2.7639152685893333"
"9565","4.11265412521846","4.11265412521846","4.11265412521846"
"9568","2.829108295906679","2.829108295906679","2.829108295906679"
"9579","-6.317267548910157","-6.317267548910157","-6.317267548910157"
"9587","2.435096434305134","2.435096434305134","2.435096434305134"
"9599","-4.620796041483871","-4.620796041483871","-4.620796041483871"
"9608","-5.1687013313727554","-5.1687013313727554","-5.1687013313727554"
"9674","-0.1166914746035828","-0.1166914746035828","-0.1166914746035828"
"9679","-2.301611563111159","-2.301611563111159","-2.301611563111159"
"9692","3.0088548568053777","3.0088548568053777","3.0088548568053777"
"9694","-8.700077651213423","-8.700077651213423","-8.700077651213423"
"9723","-2.0629467699049178","-2.0629467699049178","-2.0629467699049178"
"9745","-3.4016305434254854","-3.4016305434254854","-3.4016305434254854"
"9755","5.813363440954115","5.813363440954115","5.813363440954115"
"9822","-5.347170191961316","-5.347170191961316","-5.347170191961316"
"9871","1.1531506109621708","1.1531506109621708","1.1531506109621708"
"9888","-4.90062780893749","-4.90062780893749","-4.90062780893749"
"9900","-8.223050564432077","-8.223050564432077","-8.223050564432077"
"9909","1.9935379153713004","1.9935379153713004","1.9935379153713004"
"9913","2.6046923314263886","2.6046923314263886","2.6046923314263886"
"9965","1.172944307166912","1.172944307166912","1.172944307166912"
"9999","-3.8190795185349558","-7.855062976133912","0.21690393906400035"
"10008","-1.6896183043902318","-1.6896183043902318","-1.6896183043902318"
"10055","-0.4091388514613844","-0.4091388514613844","-0.4091388514613844"
"10074","-5.638574508386684","-5.638574508386684","-5.638574508386684"
"10092","5.820467646124249","5.820467646124249","5.820467646124249"
"10157","11.266441097728956","11.266441097728956","11.266441097728956"
"10159","1.4611927618233378","1.4611927618233378","1.4611927618233378"
"10213","-11.845187527129173","-11.845187527129173","-11.845187527129173"
"10259","6.762779570108634","6.762779570108634","6.762779570108634"
"10272","7.668547221147864","7.668547221147864","7.668547221147864"
"10303","1.7105594510549427","1.7105594510549427","1.7105594510549427"
"10408","-17.175232244510845","-17.175232244510845","-17.175232244510845"
"10465","-3.323562573821376","-3.323562573821376","-3.323562573821376"
"10474","7.6186423774658145","7.6186423774658145","7.6186423774658145"
"10505","1.4094205305082081","1.4094205305082081","1.4094205305082081"
"10518","-4.597128192367862","-4.597128192367862","-4.597128192367862"
"10545","1.5684932968594358","1.5684932968594358","1.5684932968594358"
"10557","0.4329281752980806","0.4329281752980806","0.4329281752980806"
"10559","-7.189733909963855","-7.189733909963855","-7.189733909963855"
"10586","4.6285445462638615","4.6285445462638615","4.6285445462638615"
"10598","-3.4831692372897103","-3.4831692372897103","-3.4831692372897103"
"10653","-2.395430991128964","-2.395430991128964","-2.395430991128964"
"10665","0.8291516572441173","0.8291516572441173","0.8291516572441173"
"10686","-5.39918600110267","-5.39918600110267","-5.39918600110267"
"10688","-3.553431887487212","-3.553431887487212","-3.553431887487212"
"10700","4.921200075897872","4.921200075897872","4.921200075897872"
"10703","14.937416281580102","14.937416281580102","14.937416281580102"
"10752","-5.109004100917084","-5.109004100917084","-5.109004100917084"
"10765","-2.7694750980076375","-2.7694750980076375","-2.7694750980076375"
"10779","-1.3261088259121496","-1.3261088259121496","-1.3261088259121496"
"10799","-2.7381128460670525","-5.96636529673879","-0.3498764352460133"
"10808","-18.452206143320115","-18.452206143320115","-18.452206143320115"
"10886","-1.0141630970135285","-1.0141630970135285","-1.0141630970135285"
"10894","-5.042456947664708","-5.042456947664708","-5.042456947664708"
"10897","-2.6959518085983905","-2.6959518085983905","-2.6959518085983905"
"10905","3.707136735493318","3.707136735493318","3.707136735493318"
"10906","-6.381012322913855","-6.381012322913855","-6.381012322913855"
"10918","-5.038039664809377","-5.038039664809377","-5.038039664809377"
"10928","-1.1054646617705146","-1.1054646617705146","-1.1054646617705146"
"10938","9.052564377175116","9.052564377175116","9.052564377175116"
"10945","-2.3398115668615325","-2.3398115668615325","-2.3398115668615325"
"10998","2.6966037614407696","2.6966037614407696","2.6966037614407696"
"11013","-2.1951852458137404","-2.1951852458137404","-2.1951852458137404"
"11041","1.0129171505391195","1.0129171505391195","1.0129171505391195"
"11071","9.05269194615229","9.05269194615229","9.05269194615229"
"11078","-2.340457565214567","-2.340457565214567","-2.340457565214567"
"11109","-3.7662303041096874","-3.7662303041096874","-3.7662303041096874"
"11123","2.994301289272414","2.994301289272414","2.994301289272414"
"11199","-0.14339795858537357","-0.14339795858537357","-0.14339795858537357"
"11235","-4.462215294016087","-4.462215294016087","-4.462215294016087"
"11237","0.10326281006052067","0.10326281006052067","0.10326281006052067"
"11255","-2.505006253564759","-2.505006253564759","-2.505006253564759"
"11269","-2.2292324385590745","-2.2292324385590745","-2.2292324385590745"
"11279","-4.85251655319063","-4.85251655319063","-4.85251655319063"
"11303","2.2326288436166624","2.2326288436166624","2.2326288436166624"
"11330","0.868815219198317","0.868815219198317","0.868815219198317"
"11331","1.057719426470122","1.057719426470122","1.057719426470122"
"11338","-5.470041289019502","-5.470041289019502","-5.470041289019502"
"11357","3.8087667865177885","3.8087667865177885","3.8087667865177885"
"11369","7.8963623485090215","7.8963623485090215","7.8963623485090215"
"11398","-7.141013722168011","-7.141013722168011","-7.141013722168011"
"11413","6.793320391432488","6.793320391432488","6.793320391432488"
"11453","4.696130122646435","4.696130122646435","4.696130122646435"
"11471","-0.4142307332006677","-0.4142307332006677","-0.4142307332006677"
"11498","-7.090923499600576","-7.090923499600576","-7.090923499600576"
"11579","9.836272667347862","9.836272667347862","9.836272667347862"
"11635","9.191084067570113","9.191084067570113","9.191084067570113"
"11655","-2.6917121408794484","-2.6917121408794484","-2.6917121408794484"
"11694","4.295965548587368","4.295965548587368","4.295965548587368"
"11699","8.723469549104337","8.723469549104337","8.723469549104337"
"11703","11.155856834180994","11.155856834180994","11.155856834180994"
"11706","3.6717962030908398","3.6717962030908398","3.6717962030908398"
"11757","3.5011515907080226","3.5011515907080226","3.5011515907080226"
"11769","-4.693531952638938","-4.693531952638938","-4.693531952638938"
"11783","-0.833745560507537","-0.833745560507537","-0.833745560507537"
"11786","0.293556286679568","0.293556286679568","0.293556286679568"
"11791","-4.117172434819304","-4.117172434819304","-4.117172434819304"
"11853","-0.7403648943077996","-0.7403648943077996","-0.7403648943077996"
"11859","-2.7110407194084916","-2.7110407194084916","-2.7110407194084916"
"11876","-1.0889410103088333","-1.0889410103088333","-1.0889410103088333"
"11900","3.138667142684352","3.138667142684352","3.138667142684352"
"11909","-4.914111431303313","-4.914111431303313","-4.914111431303313"
"11970","-1.8736840793280773","-1.8736840793280773","-1.8736840793280773"
"11986","-3.742714846168991","-3.742714846168991","-3.742714846168991"
"11999","0.07374068441843822","0.07374068441843822","0.07374068441843822"
"12044","2.0990159253376484","2.0990159253376484","2.0990159253376484"
"12069","-30.382432847090744","-30.382432847090744","-30.382432847090744"
"12074","8.480679249591144","8.480679249591144","8.480679249591144"
"12077","-7.547109632269408","-7.547109632269408","-7.547109632269408"
"12169","3.5626736360716276","3.5626736360716276","3.5626736360716276"
"12177","0.2556924467193689","0.2556924467193689","0.2556924467193689"
"12186","2.1286282023927137","2.1286282023927137","2.1286282023927137"
"12191","0.29959365180991887","0.29959365180991887","0.29959365180991887"
"12217","4.859451707910562","4.859451707910562","4.859451707910562"
"12241","1.0882253357032896","1.0882253357032896","1.0882253357032896"
"12272","-1.069065189701359","-1.069065189701359","-1.069065189701359"
"12286","-0.9279686712234487","-0.9279686712234487","-0.9279686712234487"
"12298","-0.5054744975788656","-0.5054744975788656","-0.5054744975788656"
"12300","-0.3404950956279635","-0.3404950956279635","-0.3404950956279635"
"12303","-8.799653505949676","-8.799653505949676","-8.799653505949676"
"12309","-2.4367618189698304","-5.5603779766399315","0.686854338700271"
"12352","3.949383993227895","3.949383993227895","3.949383993227895"
"12379","-1.655201998218383","-1.655201998218383","-1.655201998218383"
"12382","1.5754899910136557","1.5754899910136557","1.5754899910136557"
"12387","8.729688431723456","8.729688431723456","8.729688431723456"
"12399","-0.1553932145210546","-0.1553932145210546","-0.1553932145210546"
"12408","4.0654015797406915","4.0654015797406915","4.0654015797406915"
"12435","3.0047163337823486","3.0047163337823486","3.0047163337823486"
"12455","-3.1969797301013654","-3.1969797301013654","-3.1969797301013654"
"12473","-3.6767724891703013","-3.6767724891703013","-3.6767724891703013"
"12477","-5.744024317371603","-5.744024317371603","-5.744024317371603"
"12483","8.975095787062065","8.975095787062065","8.975095787062065"
"12486","-2.4226174416083466","-2.4226174416083466","-2.4226174416083466"
"12505","-11.28873985264997","-11.28873985264997","-11.28873985264997"
"12559","-5.699900118404596","-5.699900118404596","-5.699900118404596"
"12569","5.31208447658281","5.31208447658281","5.31208447658281"
"12577","2.966565440726306","2.966565440726306","2.966565440726306"
"12591","2.3503126588110757","2.3503126588110757","2.3503126588110757"
"12645","5.593775667350164","5.593775667350164","5.593775667350164"
"12653","2.847627720448917","2.847627720448917","2.847627720448917"
"12698","2.4708709747630873","2.4708709747630873","2.4708709747630873"
"12703","2.646378614862984","2.646378614862984","2.646378614862984"
"12719","-5.535455106599382","-5.535455106599382","-5.535455106599382"
"12765","-0.9943903856579323","-0.9943903856579323","-0.9943903856579323"
"12787","-7.061821614748845","-7.061821614748845","-7.061821614748845"
"12799","4.157944259480885","0.5853357516473057","7.730552767314465"
"12808","-6.0657905065632285","-6.0657905065632285","-6.0657905065632285"
"12844","-3.982241732801512","-3.982241732801512","-3.982241732801512"
"12873","-0.8131313064609136","-0.8131313064609136","-0.8131313064609136"
"12918","-4.0670380737028555","-4.0670380737028555","-4.0670380737028555"
"12923","4.331419593015474","4.331419593015474","4.331419593015474"
"12930","-3.011697610982625","-3.011697610982625","-3.011697610982625"
"12935","-8.180205506269527","-8.180205506269527","-8.180205506269527"
"12945","-4.6945370999494935","-4.6945370999494935","-4.6945370999494935"
"12969","9.323787817498088","9.323787817498088","9.323787817498088"
"12977","-2.5167844379148985","-2.5167844379148985","-2.5167844379148985"
"12984","-5.3595583770504875","-5.3595583770504875","-5.3595583770504875"
"13045","-9.980323566912988","-9.980323566912988","-9.980323566912988"
"13051","1.7670616360567915","1.7670616360567915","1.7670616360567915"
"13076","2.975242792740091","2.975242792740091","2.975242792740091"
"13084","2.2424771006545052","2.2424771006545052","2.2424771006545052"
"13086","-1.9491842706517575","-1.9491842706517575","-1.9491842706517575"
"13098","-10.937086519744835","-10.937086519744835","-10.937086519744835"
"13100","3.9787913653165705","3.9787913653165705","3.9787913653165705"
"13179","-1.3285912931547263","-1.3285912931547263","-1.3285912931547263"
"13187","-5.062794181946482","-5.062794181946482","-5.062794181946482"
"13199","-0.9240067421405112","-9.15806585651643","8.404346418746474"
"13219","13.167081044075054","13.167081044075054","13.167081044075054"
"13235","5.244507856362355","5.244507856362355","5.244507856362355"
"13250","-11.08047957487038","-11.08047957487038","-11.08047957487038"
"13255","-0.43792771287024246","-0.43792771287024246","-0.43792771287024246"
"13277","-2.367569494405325","-2.367569494405325","-2.367569494405325"
"13279","1.5114654086775936","1.5114654086775936","1.5114654086775936"
"13317","-0.3238839678058603","-0.3238839678058603","-0.3238839678058603"
"13323","-8.052732955832717","-8.052732955832717","-8.052732955832717"
"13335","0.9208829608722804","0.9208829608722804","0.9208829608722804"
"13357","-1.4429679821467558","-1.4429679821467558","-1.4429679821467558"
