"Step","env: MINECART - ep_info/Second_minerium","env: MINECART - ep_info/Second_minerium__MIN","env: MINECART - ep_info/Second_minerium__MAX"
"17787","0.6489338874816895","0.6489338874816895","0.6489338874816895"
"17791","0.7920736074447632","0.7920736074447632","0.7920736074447632"
"17825","0.5584253668785095","0.5584253668785095","0.5584253668785095"
"17851","0.9958215951919556","0.9958215951919556","0.9958215951919556"
"17879","0.7028051614761353","0.7028051614761353","0.7028051614761353"
"17889","0","0","0"
"17902","0.6930726766586304","0.6930726766586304","0.6930726766586304"
"17942","0.7976762056350708","0.7976762056350708","0.7976762056350708"
"17954","0.8090324401855469","0.8090324401855469","0.8090324401855469"
"17976","0.832161009311676","0.832161009311676","0.832161009311676"
"17993","0","0","0"
"17997","0.6175997257232666","0.6175997257232666","0.6175997257232666"
"18027","0.9654297232627869","0.9654297232627869","0.9654297232627869"
"18033","0.724396824836731","0.724396824836731","0.724396824836731"
"18039","0.8163415193557739","0.8163415193557739","0.8163415193557739"
"18066","0.7248873710632324","0.7248873710632324","0.7248873710632324"
"18077","0.9516574144363403","0.9516574144363403","0.9516574144363403"
"18229","0.970707356929779","0.970707356929779","0.970707356929779"
"18291","0.6269872188568115","0.6269872188568115","0.6269872188568115"
"18305","0.9144866466522217","0.9144866466522217","0.9144866466522217"
"18337","0.659110963344574","0.659110963344574","0.659110963344574"
"18341","0.9467416405677795","0.9467416405677795","0.9467416405677795"
"18378","0.6804364919662476","0.6804364919662476","0.6804364919662476"
"18417","0.769911527633667","0.769911527633667","0.769911527633667"
"18446","0.8636834621429443","0.8636834621429443","0.8636834621429443"
"18519","0.31695353984832764","0.31695353984832764","0.31695353984832764"
"18532","0.41759970784187317","0.41759970784187317","0.41759970784187317"
"18559","0.5586227774620056","0.5586227774620056","0.5586227774620056"
"18607","0.7383144497871399","0.7383144497871399","0.7383144497871399"
"18646","0.7248873710632324","0.7248873710632324","0.7248873710632324"
"18656","0.7583673596382141","0.7583673596382141","0.7583673596382141"
"18759","0.8020308613777161","0.8020308613777161","0.8020308613777161"
"18773","0.7739621996879578","0.7739621996879578","0.7739621996879578"
"18843","0.7220712304115295","0.7220712304115295","0.7220712304115295"
"18871","0.8020308613777161","0.8020308613777161","0.8020308613777161"
"18886","1.313259243965149","1.313259243965149","1.313259243965149"
"18936","0.6441917419433594","0.6441917419433594","0.6441917419433594"
"18944","0.8237874507904053","0.8237874507904053","0.8237874507904053"
"18981","0.7914772629737854","0.7914772629737854","0.7914772629737854"
"18990","0.689095675945282","0.689095675945282","0.689095675945282"
"19082","0.759010374546051","0.759010374546051","0.759010374546051"
"19097","0.6949190497398376","0.6949190497398376","0.6949190497398376"
"19265","0.9273306727409363","0.9273306727409363","0.9273306727409363"
"19315","0.7834572196006775","0.7834572196006775","0.7834572196006775"
"19411","0.710824728012085","0.710824728012085","0.710824728012085"
"19437","0.9147442579269409","0.9147442579269409","0.9147442579269409"
"19457","0.6787822842597961","0.6787822842597961","0.6787822842597961"
"19482","0.5799479484558105","0.5799479484558105","0.5799479484558105"
"19489","0.7914772629737854","0.7914772629737854","0.7914772629737854"
"19532","0.7017715573310852","0.7017715573310852","0.7017715573310852"
"19551","0.5995967388153076","0.5995967388153076","0.5995967388153076"
"19584","0.7405467629432678","0.7405467629432678","0.7405467629432678"
"19585","0.7914772629737854","0.7914772629737854","0.7914772629737854"
"19600","0.8117184042930603","0.8117184042930603","0.8117184042930603"
"19634","0.6787822842597961","0.6787822842597961","0.6787822842597961"
"19642","0.7779484391212463","0.7779484391212463","0.7779484391212463"
"19675","0.6947224736213684","0.6947224736213684","0.6947224736213684"
"19709","0.7626835703849792","0.7626835703849792","0.7626835703849792"
"19750","0.6010923385620117","0.6010923385620117","0.6010923385620117"
"19828","0.6577102541923523","0.6577102541923523","0.6577102541923523"
"19883","1.0035207271575928","1.0035207271575928","1.0035207271575928"
"19893","0.6837426424026489","0.6837426424026489","0.6837426424026489"
"19912","0.888090193271637","0.888090193271637","0.888090193271637"
"20021","0.8568357229232788","0.8568357229232788","0.8568357229232788"
"20042","0.7289503216743469","0.7289503216743469","0.7289503216743469"
"20064","0.844519853591919","0.844519853591919","0.844519853591919"
"20096","0.9482141733169556","0.9482141733169556","0.9482141733169556"
"20127","0.7420557737350464","0.7420557737350464","0.7420557737350464"
"20136","0.7605720162391663","0.7605720162391663","0.7605720162391663"
"20190","0.6010923385620117","0.6010923385620117","0.6010923385620117"
"20264","0.7254976034164429","0.7254976034164429","0.7254976034164429"
"20363","0.710824728012085","0.710824728012085","0.710824728012085"
"20427","0.7217230796813965","0.7217230796813965","0.7217230796813965"
"20442","0.7688245177268982","0.7688245177268982","0.7688245177268982"
"20475","0.8323940634727478","0.8323940634727478","0.8323940634727478"
"20488","0.7589938640594482","0.7589938640594482","0.7589938640594482"
"20504","0.5417271256446838","0.5417271256446838","0.5417271256446838"
"20571","0.7551276087760925","0.7551276087760925","0.7551276087760925"
"20576","0.6460410356521606","0.6460410356521606","0.6460410356521606"
"20589","1.2814955711364746","1.2814955711364746","1.2814955711364746"
"20609","0.737982988357544","0.737982988357544","0.737982988357544"
"20620","0.6450607776641846","0.6450607776641846","0.6450607776641846"
"20648","0.7493440508842468","0.7493440508842468","0.7493440508842468"
"20708","0.8640404939651489","0.8640404939651489","0.8640404939651489"
"20739","0.7210628390312195","0.7210628390312195","0.7210628390312195"
"20750","0.8117184042930603","0.8117184042930603","0.8117184042930603"
"20817","0.7626835703849792","0.7626835703849792","0.7626835703849792"
"20856","0.6143854856491089","0.6143854856491089","0.6143854856491089"
"20871","0.682767391204834","0.682767391204834","0.682767391204834"
"20879","0.6837426424026489","0.6837426424026489","0.6837426424026489"
"20925","0.7143754959106445","0.7143754959106445","0.7143754959106445"
"20995","0.8303747177124023","0.8303747177124023","0.8303747177124023"
"20997","0.7387455105781555","0.7387455105781555","0.7387455105781555"
"21009","0.0854593962430954","0.0854593962430954","0.0854593962430954"
"21035","0.6763013601303101","0.6763013601303101","0.6763013601303101"
"21047","0.7688245177268982","0.7688245177268982","0.7688245177268982"
"21067","0.7804805636405945","0.7804805636405945","0.7804805636405945"
"21110","0.6763013601303101","0.6763013601303101","0.6763013601303101"
"21154","0.8809870481491089","0.8809870481491089","0.8809870481491089"
"21156","0.6257357597351074","0.6257357597351074","0.6257357597351074"
"21233","0.7973135113716125","0.7973135113716125","0.7973135113716125"
"21284","0.5997053384780884","0.5997053384780884","0.5997053384780884"
"21292","0.7134975790977478","0.7134975790977478","0.7134975790977478"
"21296","0.7141869068145752","0.7141869068145752","0.7141869068145752"
"21300","0.8640404939651489","0.8640404939651489","0.8640404939651489"
"21307","0.7980489730834961","0.7980489730834961","0.7980489730834961"
"21380","0.6830391883850098","0.6830391883850098","0.6830391883850098"
"21391","0.790824830532074","0.790824830532074","0.790824830532074"
"21442","0.754603922367096","0.754603922367096","0.754603922367096"
"21454","0.8108645677566528","0.8108645677566528","0.8108645677566528"
"21471","0.7704172730445862","0.7704172730445862","0.7704172730445862"
"21482","0.6143854856491089","0.6143854856491089","0.6143854856491089"
"21496","0.6460410356521606","0.6460410356521606","0.6460410356521606"
"21583","0.7430529594421387","0.7430529594421387","0.7430529594421387"
"21612","0.6657765507698059","0.6657765507698059","0.6657765507698059"
"21617","0.7318456172943115","0.7318456172943115","0.7318456172943115"
"21677","0.7387455105781555","0.7387455105781555","0.7387455105781555"
"21854","0.7561892867088318","0.7561892867088318","0.7561892867088318"
"21857","0.9318975210189819","0.9318975210189819","0.9318975210189819"
"21894","0.7020283937454224","0.7020283937454224","0.7020283937454224"
"21943","0.7387455105781555","0.7387455105781555","0.7387455105781555"
"22047","1.3883514404296875","1.3883514404296875","1.3883514404296875"
"22093","0.7370887994766235","0.7370887994766235","0.7370887994766235"
"22097","0.8323940634727478","0.8323940634727478","0.8323940634727478"
"22167","0.6149984002113342","0.6149984002113342","0.6149984002113342"
"22201","0.6885871291160583","0.6885871291160583","0.6885871291160583"
"22206","1.360252022743225","1.360252022743225","1.360252022743225"
"22249","0.7359033823013306","0.7359033823013306","0.7359033823013306"
"22254","0.6830391883850098","0.6830391883850098","0.6830391883850098"
"22294","0.7324432134628296","0.7324432134628296","0.7324432134628296"
"22316","0.7132500410079956","0.7132500410079956","0.7132500410079956"
"22332","0.7167119383811951","0.7167119383811951","0.7167119383811951"
"22377","0.7732251286506653","0.7732251286506653","0.7732251286506653"
"22387","1.4491804838180542","1.4491804838180542","1.4491804838180542"
"22406","0.726847767829895","0.726847767829895","0.726847767829895"
"22419","0.8128592371940613","0.8128592371940613","0.8128592371940613"
"22429","0.8057582378387451","0.8057582378387451","0.8057582378387451"
"22444","0.7690065503120422","0.7690065503120422","0.7690065503120422"
"22505","0.9063164591789246","0.9063164591789246","0.9063164591789246"
"22508","0.733497142791748","0.733497142791748","0.733497142791748"
"22537","0.6149984002113342","0.6149984002113342","0.6149984002113342"
"22589","1.4874922037124634","1.4874922037124634","1.4874922037124634"
"22592","0.7603803277015686","0.7603803277015686","0.7603803277015686"
"22671","0.5055567622184753","0.5055567622184753","0.5055567622184753"
"22837","0.6960140466690063","0.6960140466690063","0.6960140466690063"
"22872","0.6852661371231079","0.6852661371231079","0.6852661371231079"
"22920","0.6670421361923218","0.6670421361923218","0.6670421361923218"
"22947","0.813132643699646","0.813132643699646","0.813132643699646"
"22982","0.6428637504577637","0.6428637504577637","0.6428637504577637"
"22997","1.431670904159546","1.431670904159546","1.431670904159546"
"23026","0.889697253704071","0.889697253704071","0.889697253704071"
"23056","0.0966237261891365","0.0966237261891365","0.0966237261891365"
"23076","0.6669057011604309","0.6669057011604309","0.6669057011604309"
"23111","0.5876480937004089","0.5876480937004089","0.5876480937004089"
"23136","0.8362939953804016","0.8362939953804016","0.8362939953804016"
"23148","1.054121971130371","1.054121971130371","1.054121971130371"
"23161","0.7854878902435303","0.7854878902435303","0.7854878902435303"
"23177","0.7608126401901245","0.7608126401901245","0.7608126401901245"
"23197","0.6908180117607117","0.6908180117607117","0.6908180117607117"
"23218","0.7324432134628296","0.7324432134628296","0.7324432134628296"
"23238","0.7689568400382996","0.7689568400382996","0.7689568400382996"
"23239","0.7522972822189331","0.7522972822189331","0.7522972822189331"
"23249","0.8268466591835022","0.8268466591835022","0.8268466591835022"
"23253","0.7602686882019043","0.7602686882019043","0.7602686882019043"
"23264","0.5948168039321899","0.5948168039321899","0.5948168039321899"
"23273","0.7605934143066406","0.7605934143066406","0.7605934143066406"
"23301","0.8600821495056152","0.8600821495056152","0.8600821495056152"
"23305","0.7246087193489075","0.7246087193489075","0.7246087193489075"
"23368","0.7167119383811951","0.7167119383811951","0.7167119383811951"
"23377","0.8877940773963928","0.8877940773963928","0.8877940773963928"
"23388","0.7971826195716858","0.7971826195716858","0.7971826195716858"
"23433","0.7952158451080322","0.7952158451080322","0.7952158451080322"
"23434","1.35080885887146","1.35080885887146","1.35080885887146"
"23456","1.4138174057006836","1.4138174057006836","1.4138174057006836"
"23493","0.7973135113716125","0.7973135113716125","0.7973135113716125"
"23512","0.5948168039321899","0.5948168039321899","0.5948168039321899"
"23521","0.9185589551925659","0.9185589551925659","0.9185589551925659"
"23528","0.8131458759307861","0.8131458759307861","0.8131458759307861"
"23544","0","0","0"
"23551","0.8126736283302307","0.8126736283302307","0.8126736283302307"
"23593","0.68953937292099","0.68953937292099","0.68953937292099"
"23685","0.7260702252388","0.7260702252388","0.7260702252388"
"23697","0.6797218322753906","0.6797218322753906","0.6797218322753906"
"23703","0.6742755770683289","0.6742755770683289","0.6742755770683289"
"23742","0.7971826195716858","0.7971826195716858","0.7971826195716858"
"23746","0.7324432134628296","0.7324432134628296","0.7324432134628296"
"23770","0.7033036947250366","0.7033036947250366","0.7033036947250366"
"23789","0.741186261177063","0.741186261177063","0.741186261177063"
"23796","0.7324432134628296","0.7324432134628296","0.7324432134628296"
"23874","0.6257357597351074","0.6257357597351074","0.6257357597351074"
"23890","0.7639954090118408","0.7639954090118408","0.7639954090118408"
"23907","0.6742755770683289","0.6742755770683289","0.6742755770683289"
"23939","0.7304255962371826","0.7304255962371826","0.7304255962371826"
"23979","0.7952158451080322","0.7952158451080322","0.7952158451080322"
"23987","0.7529633045196533","0.7529633045196533","0.7529633045196533"
"23992","0.8451930284500122","0.8451930284500122","0.8451930284500122"
"24049","0.8131458759307861","0.8131458759307861","0.8131458759307861"
"24057","1.3993617296218872","1.3993617296218872","1.3993617296218872"
"24097","0.7176735401153564","0.7176735401153564","0.7176735401153564"
"24113","0.6932695508003235","0.6932695508003235","0.6932695508003235"
"24132","0.731522262096405","0.731522262096405","0.731522262096405"
"24162","0.9185589551925659","0.9185589551925659","0.9185589551925659"
"24181","0.7611231207847595","0.7611231207847595","0.7611231207847595"
"24200","0.7374569177627563","0.7374569177627563","0.7374569177627563"
"24207","0.6338655352592468","0.6338655352592468","0.6338655352592468"
"24210","0.9419271349906921","0.9419271349906921","0.9419271349906921"
"24224","0.6131302118301392","0.6131302118301392","0.6131302118301392"
"24293","1.4050410985946655","1.4050410985946655","1.4050410985946655"
"24305","1.3455681800842285","1.3455681800842285","1.3455681800842285"
"24320","0.7038154006004333","0.7038154006004333","0.7038154006004333"
"24324","0.7374569177627563","0.7374569177627563","0.7374569177627563"
"24349","0.6251149773597717","0.6251149773597717","0.6251149773597717"
"24421","0.7407284379005432","0.7407284379005432","0.7407284379005432"
"24442","0.6623715758323669","0.6623715758323669","0.6623715758323669"
"24453","0.8268466591835022","0.8268466591835022","0.8268466591835022"
"24492","0.8176624774932861","0.8176624774932861","0.8176624774932861"
"24576","0.6797218322753906","0.6797218322753906","0.6797218322753906"
"24623","0.7905679941177368","0.7905679941177368","0.7905679941177368"
"24652","0.8176624774932861","0.8176624774932861","0.8176624774932861"
"24657","0.6371639966964722","0.6371639966964722","0.6371639966964722"
"24668","0.741186261177063","0.741186261177063","0.741186261177063"
"24700","0.8362939953804016","0.8362939953804016","0.8362939953804016"
"24725","0.15406222641468048","0.15406222641468048","0.15406222641468048"
"24771","0.7266919612884521","0.7266919612884521","0.7266919612884521"
"24811","0.643468976020813","0.643468976020813","0.643468976020813"
"24834","1.3754734992980957","1.3754734992980957","1.3754734992980957"
"24884","0.232989102602005","0.232989102602005","0.232989102602005"
"24905","0.7611231207847595","0.7611231207847595","0.7611231207847595"
"24916","0.68953937292099","0.68953937292099","0.68953937292099"
"24929","0.7672105431556702","0.7672105431556702","0.7672105431556702"
"24949","0.7905157804489136","0.7905157804489136","0.7905157804489136"
"24999","0.6326583027839661","0.6326583027839661","0.6326583027839661"
"25043","0.785455584526062","0.785455584526062","0.785455584526062"
"25073","0.6487293839454651","0.6487293839454651","0.6487293839454651"
"25113","0.6824548840522766","0.6824548840522766","0.6824548840522766"
"25119","0.7184881567955017","0.7184881567955017","0.7184881567955017"
"25167","0.7905679941177368","0.7905679941177368","0.7905679941177368"
"25191","0.6908180117607117","0.6908180117607117","0.6908180117607117"
"25197","0.8062964081764221","0.8062964081764221","0.8062964081764221"
"25300","0.7455968856811523","0.7455968856811523","0.7455968856811523"
"25305","0.6989600658416748","0.6989600658416748","0.6989600658416748"
"25353","0.7038918137550354","0.7038918137550354","0.7038918137550354"
"25394","0.7201598286628723","0.7201598286628723","0.7201598286628723"
"25511","0.7196000218391418","0.7196000218391418","0.7196000218391418"
"25560","0.7611231207847595","0.7611231207847595","0.7611231207847595"
"25638","0.8047193288803101","0.8047193288803101","0.8047193288803101"
"25645","0.6241841316223145","0.6241841316223145","0.6241841316223145"
"25669","0.7607051730155945","0.7607051730155945","0.7607051730155945"
"25706","0.7196000218391418","0.7196000218391418","0.7196000218391418"
"25715","0.7347193956375122","0.7347193956375122","0.7347193956375122"
"25742","0.8531787991523743","0.8531787991523743","0.8531787991523743"
"25769","0.764792799949646","0.764792799949646","0.764792799949646"
"25773","0.6326583027839661","0.6326583027839661","0.6326583027839661"
"25800","0.7142170071601868","0.7142170071601868","0.7142170071601868"
"25826","0.6908180117607117","0.6908180117607117","0.6908180117607117"
"25833","1.286879301071167","1.286879301071167","1.286879301071167"
"25892","0.7779211401939392","0.7779211401939392","0.7779211401939392"
"25930","0.6964395046234131","0.6964395046234131","0.6964395046234131"
"25975","0.7476814985275269","0.7476814985275269","0.7476814985275269"
"25982","0.6568385362625122","0.6568385362625122","0.6568385362625122"
"25993","0.6444284319877625","0.6444284319877625","0.6444284319877625"
"26008","0.7639954090118408","0.7639954090118408","0.7639954090118408"
"26009","0.7230589985847473","0.7230589985847473","0.7230589985847473"
"26027","0.6989600658416748","0.6989600658416748","0.6989600658416748"
"26039","0.47202351689338684","0.47202351689338684","0.47202351689338684"
"26072","0.7858359813690186","0.7858359813690186","0.7858359813690186"
"26074","0.754632294178009","0.754632294178009","0.754632294178009"
"26076","0.6795960068702698","0.6795960068702698","0.6795960068702698"
"26095","1.4328666925430298","1.4328666925430298","1.4328666925430298"
"26132","0.7330009341239929","0.7330009341239929","0.7330009341239929"
"26172","0.754632294178009","0.754632294178009","0.754632294178009"
"26180","0.7192562222480774","0.7192562222480774","0.7192562222480774"
"26194","0.6241841316223145","0.6241841316223145","0.6241841316223145"
