"Step","env: MINECART - ep_info/Fuel","env: MINECART - ep_info/Fuel__MIN","env: MINECART - ep_info/Fuel__MAX"
"16205","-5.759999912232161","-5.759999912232161","-5.759999912232161"
"16274","-4.419999931007624","-4.419999931007624","-4.419999931007624"
"16318","-2.399999972432852","-2.399999972432852","-2.399999972432852"
"16342","-7.559999883174896","-7.559999883174896","-7.559999883174896"
"16351","-1.7199999764561653","-1.7199999764561653","-1.7199999764561653"
"16359","-8.159999884665012","-8.159999884665012","-8.159999884665012"
"16392","-3.8399999514222145","-3.8399999514222145","-3.8399999514222145"
"16403","-0.8399999849498272","-0.8399999849498272","-0.8399999849498272"
"16448","-3.3199999555945396","-3.3199999555945396","-3.3199999555945396"
"16459","-2.419999960809946","-2.419999960809946","-2.419999960809946"
"16477","-2.619999960064888","-2.619999960064888","-2.619999960064888"
"16496","-3.2199999503791332","-3.2199999503791332","-3.2199999503791332"
"16500","-12.419999826699495","-12.419999826699495","-12.419999826699495"
"16501","-1.9999999701976776","-1.9999999701976776","-1.9999999701976776"
"16507","-2.099999964237213","-2.099999964237213","-2.099999964237213"
"16553","-10.039999905973673","-10.039999905973673","-10.039999905973673"
"16560","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"16638","-2.23999997228384","-2.23999997228384","-2.23999997228384"
"16654","-3.3199999444186687","-3.3199999444186687","-3.3199999444186687"
"16658","-4.339999929070473","-4.339999929070473","-4.339999929070473"
"16677","-3.9399999380111694","-3.9399999380111694","-3.9399999380111694"
"16738","-5.199999917298555","-5.199999917298555","-5.199999917298555"
"16805","-2.379999965429306","-2.379999965429306","-2.379999965429306"
"16814","-0.6799999885261059","-0.6799999885261059","-0.6799999885261059"
"16991","-2.659999955445528","-2.659999955445528","-2.659999955445528"
"17040","-2.9799999557435513","-2.9799999557435513","-2.9799999557435513"
"17065","-1.999999962747097","-1.999999962747097","-1.999999962747097"
"17086","-1.6599999703466892","-1.6599999703466892","-1.6599999703466892"
"17090","-1.8599999696016312","-1.8599999696016312","-1.8599999696016312"
"17121","-1.9199999682605267","-1.9199999682605267","-1.9199999682605267"
"17195","-4.159999925643206","-4.159999925643206","-4.159999925643206"
"17207","-1.5799999758601189","-1.5799999758601189","-1.5799999758601189"
"17270","-2.959999956190586","-2.959999956190586","-2.959999956190586"
"17289","-2.8599999509751797","-2.8599999509751797","-2.8599999509751797"
"17297","-4.55999993532896","-4.55999993532896","-4.55999993532896"
"17300","-2.1399999633431435","-2.1399999633431435","-2.1399999633431435"
"17331","-3.0799999460577965","-3.0799999460577965","-3.0799999460577965"
"17353","-1.6799999736249447","-1.6799999736249447","-1.6799999736249447"
"17369","-2.8599999472498894","-2.8599999472498894","-2.8599999472498894"
"17414","-3.2799999490380287","-3.2799999490380287","-3.2799999490380287"
"17479","-2.559999965131283","-2.559999965131283","-2.559999965131283"
"17483","-3.3999999426305294","-3.3999999426305294","-3.3999999426305294"
"17513","-6.479999914765358","-6.479999914765358","-6.479999914765358"
"17562","-2.599999964237213","-2.599999964237213","-2.599999964237213"
"17588","-2.399999964982271","-2.399999964982271","-2.399999964982271"
"17624","-3.659999944269657","-3.659999944269657","-3.659999944269657"
"17644","-3.5599999502301216","-3.5599999502301216","-3.5599999502301216"
"17744","-3.419999960809946","-3.419999960809946","-3.419999960809946"
"17759","-8.57999987155199","-8.57999987155199","-8.57999987155199"
"17787","-5.699999917298555","-5.699999917298555","-5.699999917298555"
"17791","-9.079999890178442","-9.079999890178442","-9.079999890178442"
"17825","-2.419999960809946","-2.419999960809946","-2.419999960809946"
"17851","-2.1399999670684338","-2.1399999670684338","-2.1399999670684338"
"17879","-3.3599999472498894","-3.3599999472498894","-3.3599999472498894"
"17889","-2.4599999636411667","-2.4599999636411667","-2.4599999636411667"
"17902","-2.4399999603629112","-2.4399999603629112","-2.4399999603629112"
"17942","-2.4799999594688416","-2.4799999594688416","-2.4799999594688416"
"17954","-2.1199999637901783","-2.1199999637901783","-2.1199999637901783"
"17976","-6.539999917149544","-6.539999917149544","-6.539999917149544"
"17993","-3.6399999372661114","-3.6399999372661114","-3.6399999372661114"
"17997","-9.459999866783619","-9.459999866783619","-9.459999866783619"
"18027","-4.7999999187886715","-4.7999999187886715","-4.7999999187886715"
"18033","-2.379999965429306","-2.379999965429306","-2.379999965429306"
"18039","-7.099999915808439","-7.099999915808439","-7.099999915808439"
"18066","-2.619999960064888","-2.619999960064888","-2.619999960064888"
"18077","-2.959999941289425","-2.959999941289425","-2.959999941289425"
"18229","-2.159999966621399","-2.159999966621399","-2.159999966621399"
"18291","-3.6799999475479126","-3.6799999475479126","-3.6799999475479126"
"18305","-4.999999925494194","-4.999999925494194","-4.999999925494194"
"18337","-4.619999930262566","-4.619999930262566","-4.619999930262566"
"18341","-4.55999993532896","-4.55999993532896","-4.55999993532896"
"18378","-4.0799999460577965","-4.0799999460577965","-4.0799999460577965"
"18417","-7.059999864548445","-7.059999864548445","-7.059999864548445"
"18446","-3.0799999497830868","-3.0799999497830868","-3.0799999497830868"
"18519","-2.4399999603629112","-2.4399999603629112","-2.4399999603629112"
"18532","-1.4999999813735485","-1.4999999813735485","-1.4999999813735485"
"18559","-1.1599999777972698","-1.1599999777972698","-1.1599999777972698"
"18607","-3.1999999433755875","-3.1999999433755875","-3.1999999433755875"
"18646","-1.7799999676644802","-1.7799999676644802","-1.7799999676644802"
"18656","-3.1399999484419823","-3.1399999484419823","-3.1399999484419823"
"18759","-2.6599999628961086","-2.6599999628961086","-2.6599999628961086"
"18773","-6.099999897181988","-6.099999897181988","-6.099999897181988"
"18843","-2.8799999579787254","-2.8799999579787254","-2.8799999579787254"
"18871","-4.739999927580357","-4.739999927580357","-4.739999927580357"
"18886","-1.9799999669194221","-1.9799999669194221","-1.9799999669194221"
"18936","-3.539999943226576","-3.539999943226576","-3.539999943226576"
"18944","-8.199999887496233","-8.199999887496233","-8.199999887496233"
"18981","-2.7799999602138996","-2.7799999602138996","-2.7799999602138996"
"18990","-3.47999994084239","-3.47999994084239","-3.47999994084239"
"19082","-7.359999891370535","-7.359999891370535","-7.359999891370535"
"19097","-2.719999961555004","-2.719999961555004","-2.719999961555004"
"19265","-3.4799999445676804","-3.4799999445676804","-3.4799999445676804"
"19315","-3.1399999521672726","-3.1399999521672726","-3.1399999521672726"
"19411","-2.8999999575316906","-2.8999999575316906","-2.8999999575316906"
"19437","-3.0599999502301216","-3.0599999502301216","-3.0599999502301216"
"19457","-3.3199999555945396","-3.3199999555945396","-3.3199999555945396"
"19482","-2.259999968111515","-2.259999968111515","-2.259999968111515"
"19489","-1.8599999658763409","-1.8599999658763409","-1.8599999658763409"
"19532","-2.099999964237213","-2.099999964237213","-2.099999964237213"
"19551","-3.079999953508377","-3.079999953508377","-3.079999953508377"
"19584","-4.59999992325902","-4.59999992325902","-4.59999992325902"
"19585","-5.439999911934137","-5.439999911934137","-5.439999911934137"
"19600","-4.539999917149544","-4.539999917149544","-4.539999917149544"
"19634","-1.6799999736249447","-1.6799999736249447","-1.6799999736249447"
"19642","-2.1599999703466892","-2.1599999703466892","-2.1599999703466892"
"19675","-3.4599999487400055","-3.4599999487400055","-3.4599999487400055"
"19709","-1.6799999698996544","-1.6799999698996544","-1.6799999698996544"
"19750","-1.8999999649822712","-1.8999999649822712","-1.8999999649822712"
"19828","-3.859999943524599","-3.859999943524599","-3.859999943524599"
"19883","-1.5399999767541885","-1.5399999767541885","-1.5399999767541885"
"19893","-1.6399999782443047","-1.6399999782443047","-1.6399999782443047"
"19912","-2.339999958872795","-2.339999958872795","-2.339999958872795"
"20021","-5.879999913275242","-5.879999913275242","-5.879999913275242"
"20042","-3.2599999494850636","-3.2599999494850636","-3.2599999494850636"
"20064","-4.819999944418669","-4.819999944418669","-4.819999944418669"
"20096","-2.4199999533593655","-2.4199999533593655","-2.4199999533593655"
"20127","-2.4999999590218067","-2.4999999590218067","-2.4999999590218067"
"20136","-3.499999951571226","-3.499999951571226","-3.499999951571226"
"20190","-3.4799999445676804","-3.4799999445676804","-3.4799999445676804"
"20264","-2.19999997317791","-2.19999997317791","-2.19999997317791"
"20363","-3.519999958574772","-3.519999958574772","-3.519999958574772"
"20427","-1.8999999724328518","-1.8999999724328518","-1.8999999724328518"
"20442","-4.539999932050705","-4.539999932050705","-4.539999932050705"
"20475","-2.3199999630451202","-2.3199999630451202","-2.3199999630451202"
"20488","-2.299999963492155","-2.299999963492155","-2.299999963492155"
"20504","-7.779999885708094","-7.779999885708094","-7.779999885708094"
"20571","-1.639999970793724","-1.639999970793724","-1.639999970793724"
"20576","-2.5199999697506428","-2.5199999697506428","-2.5199999697506428"
"20589","-2.7399999536573887","-2.7399999536573887","-2.7399999536573887"
"20609","-3.0799999609589577","-3.0799999609589577","-3.0799999609589577"
"20620","-6.63999991863966","-6.63999991863966","-6.63999991863966"
"20648","-2.159999966621399","-2.159999966621399","-2.159999966621399"
"20708","-3.7199999541044235","-3.7199999541044235","-3.7199999541044235"
"20739","-2.9399999529123306","-2.9399999529123306","-2.9399999529123306"
"20750","-1.499999973922968","-1.499999973922968","-1.499999973922968"
"20817","-3.4199999570846558","-3.4199999570846558","-3.4199999570846558"
"20856","-3.759999942034483","-3.759999942034483","-3.759999942034483"
"20871","-4.559999920427799","-4.559999920427799","-4.559999920427799"
"20879","-3.539999943226576","-3.539999943226576","-3.539999943226576"
"20925","-2.2999999597668648","-2.2999999597668648","-2.2999999597668648"
"20995","-5.55999993160367","-5.55999993160367","-5.55999993160367"
"20997","-2.319999970495701","-2.319999970495701","-2.319999970495701"
"21009","-4.879999924451113","-4.879999924451113","-4.879999924451113"
"21035","-2.239999957382679","-2.239999957382679","-2.239999957382679"
"21047","-2.159999966621399","-2.159999966621399","-2.159999966621399"
"21067","-1.799999963492155","-1.799999963492155","-1.799999963492155"
"21110","-2.1399999633431435","-2.1399999633431435","-2.1399999633431435"
"21154","-4.479999929666519","-4.479999929666519","-4.479999929666519"
"21156","-3.239999957382679","-3.239999957382679","-3.239999957382679"
"21233","-2.4599999636411667","-2.4599999636411667","-2.4599999636411667"
"21284","-2.5199999660253525","-2.5199999660253525","-2.5199999660253525"
"21292","-1.839999970048666","-1.839999970048666","-1.839999970048666"
"21296","-4.099999953061342","-4.099999953061342","-4.099999953061342"
"21300","-2.339999970048666","-2.339999970048666","-2.339999970048666"
"21307","-2.699999950826168","-2.699999950826168","-2.699999950826168"
"21380","-2.1999999694526196","-2.1999999694526196","-2.1999999694526196"
"21391","-2.8999999575316906","-2.8999999575316906","-2.8999999575316906"
"21442","-3.5599999465048313","-3.5599999465048313","-3.5599999465048313"
"21454","-2.719999957829714","-2.719999957829714","-2.719999957829714"
"21471","-4.999999914318323","-4.999999914318323","-4.999999914318323"
"21482","-1.4399999752640724","-1.4399999752640724","-1.4399999752640724"
"21496","-1.1599999777972698","-1.1599999777972698","-1.1599999777972698"
"21583","-2.379999965429306","-2.379999965429306","-2.379999965429306"
"21612","-4.299999922513962","-4.299999922513962","-4.299999922513962"
"21617","-2.3799999579787254","-2.3799999579787254","-2.3799999579787254"
"21677","-4.879999917000532","-4.879999917000532","-4.879999917000532"
"21854","-4.379999943077564","-4.379999943077564","-4.379999943077564"
"21857","-1.8599999733269215","-1.8599999733269215","-1.8599999733269215"
"21894","-3.9199999421834946","-3.9199999421834946","-3.9199999421834946"
"21943","-2.3799999617040157","-2.3799999617040157","-2.3799999617040157"
"22047","-3.819999948143959","-3.819999948143959","-3.819999948143959"
"22093","-3.659999944269657","-3.659999944269657","-3.659999944269657"
"22097","-1.8599999696016312","-1.8599999696016312","-1.8599999696016312"
"22167","-2.23999996855855","-2.23999996855855","-2.23999996855855"
"22201","-2.3799999617040157","-2.3799999617040157","-2.3799999617040157"
"22206","-1.8199999779462814","-1.8199999779462814","-1.8199999779462814"
"22249","-1.9799999669194221","-1.9799999669194221","-1.9799999669194221"
"22254","-2.7199999541044235","-2.7199999541044235","-2.7199999541044235"
"22294","-2.0999999679625034","-2.0999999679625034","-2.0999999679625034"
"22316","-7.299999885261059","-7.299999885261059","-7.299999885261059"
"22332","-2.8599999621510506","-2.8599999621510506","-2.8599999621510506"
"22377","-1.9799999631941319","-1.9799999631941319","-1.9799999631941319"
"22387","-2.23999996855855","-2.23999996855855","-2.23999996855855"
"22406","-2.8799999579787254","-2.8799999579787254","-2.8799999579787254"
"22419","-2.1399999633431435","-2.1399999633431435","-2.1399999633431435"
"22429","-1.9399999752640724","-1.9399999752640724","-1.9399999752640724"
"22444","-2.039999969303608","-2.039999969303608","-2.039999969303608"
"22505","-2.6999999657273293","-2.6999999657273293","-2.6999999657273293"
"22508","-2.399999964982271","-2.399999964982271","-2.399999964982271"
"22537","-3.2199999429285526","-3.2199999429285526","-3.2199999429285526"
"22589","-1.7399999760091305","-1.7399999760091305","-1.7399999760091305"
"22592","-1.4599999710917473","-1.4599999710917473","-1.4599999710917473"
"22671","-2.7199999503791332","-2.7199999503791332","-2.7199999503791332"
"22837","-2.0999999716877937","-2.0999999716877937","-2.0999999716877937"
"22872","-4.179999940097332","-4.179999940097332","-4.179999940097332"
"22920","-2.479999966919422","-2.479999966919422","-2.479999966919422"
"22947","-2.6999999545514584","-2.6999999545514584","-2.6999999545514584"
"22982","-2.559999957680702","-2.559999957680702","-2.559999957680702"
"22997","-2.1799999736249447","-2.1799999736249447","-2.1799999736249447"
"23026","-4.01999993994832","-4.01999993994832","-4.01999993994832"
"23056","-2.019999973475933","-2.019999973475933","-2.019999973475933"
"23076","-3.9399999417364597","-3.9399999417364597","-3.9399999417364597"
"23111","-3.0799999497830868","-3.0799999497830868","-3.0799999497830868"
"23136","-4.039999943226576","-4.039999943226576","-4.039999943226576"
"23148","-2.099999964237213","-2.099999964237213","-2.099999964237213"
"23161","-3.419999949634075","-3.419999949634075","-3.419999949634075"
"23177","-1.9799999706447124","-1.9799999706447124","-1.9799999706447124"
"23197","-4.679999936372042","-4.679999936372042","-4.679999936372042"
"23218","-1.2199999764561653","-1.2199999764561653","-1.2199999764561653"
"23238","-1.6199999675154686","-1.6199999675154686","-1.6199999675154686"
"23239","-1.999999962747097","-1.999999962747097","-1.999999962747097"
"23249","-2.659999966621399","-2.659999966621399","-2.659999966621399"
"23253","-1.7999999672174454","-1.7999999672174454","-1.7999999672174454"
"23264","-1.8399999663233757","-1.8399999663233757","-1.8399999663233757"
