"Step","env: MINECART - lambdas/component_0","env: MINECART - lambdas/component_0__MIN","env: MINECART - lambdas/component_0__MAX"
"5100","0.16011705994606018","0.16011705994606018","0.16011705994606018"
"5200","0.16011705994606018","0.16011705994606018","0.16011705994606018"
"5300","0.16011705994606018","0.16011705994606018","0.16011705994606018"
"5400","0.16011705994606018","0.16011705994606018","0.16011705994606018"
"5500","0.16011705994606018","0.16011705994606018","0.16011705994606018"
"5600","0.16011705994606018","0.16011705994606018","0.16011705994606018"
"5700","0.16011705994606018","0.16011705994606018","0.16011705994606018"
"5800","0.16011705994606018","0.16011705994606018","0.16011705994606018"
"5900","0.16011705994606018","0.16011705994606018","0.16011705994606018"
"6000","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"6100","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"6200","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"6300","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"6400","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"6500","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"6600","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"6700","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"6800","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"6900","0.003703922964632511","0.003703922964632511","0.003703922964632511"
"7000","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"7100","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"7200","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"7300","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"7400","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"7500","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"7600","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"7700","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"7800","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"7900","0.09762760251760483","0.09762760251760483","0.09762760251760483"
"8000","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"8100","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"8200","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"8300","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"8400","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"8500","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"8600","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"8700","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"8800","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"8900","0.000043933621782343835","0.000043933621782343835","0.000043933621782343835"
"9000","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"9100","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"9200","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"9300","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"9400","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"9500","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"9600","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"9700","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"9800","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"9900","2.8402407536987084e-8","2.8402407536987084e-8","2.8402407536987084e-8"
"10000","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"10100","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"10200","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"10300","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"10400","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"10500","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"10600","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"10700","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"10800","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"10900","0.7993624806404114","0.7993624806404114","0.7993624806404114"
"11000","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"11100","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"11200","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"11300","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"11400","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"11500","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"11600","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"11700","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"11800","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"11900","0.9580328464508057","0.9580328464508057","0.9580328464508057"
"12000","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"12100","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"12200","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"12300","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"12400","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"12500","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"12600","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"12700","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"12800","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"12900","0.14934644103050232","0.14934644103050232","0.14934644103050232"
"13000","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"13100","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"13200","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"13300","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"13400","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"13500","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"13600","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"13700","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"13800","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"13900","0.7215552926063538","0.7215552926063538","0.7215552926063538"
"14000","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"14100","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"14200","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"14300","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"14400","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"14500","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"14600","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"14700","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"14800","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"14900","0.0002285891241626814","0.0002285891241626814","0.0002285891241626814"
"15000","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"15100","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"15200","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"15300","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"15400","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"15500","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"15600","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"15700","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"15800","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"15900","0.0000379656303266529","0.0000379656303266529","0.0000379656303266529"
"16000","0.07002084702253342","0.07002084702253342","0.07002084702253342"
"16100","0.07002084702253342","0.07002084702253342","0.07002084702253342"
"16200","0.07002084702253342","0.07002084702253342","0.07002084702253342"
"16300","0.07002084702253342","0.07002084702253342","0.07002084702253342"
"16400","0.07002084702253342","0.07002084702253342","0.07002084702253342"
"16500","0.07002084702253342","0.07002084702253342","0.07002084702253342"
"16600","0.07002084702253342","0.07002084702253342","0.07002084702253342"
"16700","0.07002084702253342","0.07002084702253342","0.07002084702253342"
