"Step","env: MINECART - ep_info/First_minerium","env: MINECART - ep_info/First_minerium__MIN","env: MINECART - ep_info/First_minerium__MAX"
"52389","0","0","0"
"52393","0","0","0"
"52396","0","0","0"
"52398","0","0","0"
"52399","0","0","0"
"52418","0","0","0"
"52421","0","0","0"
"52422","0","0","0"
"52423","0","0","0"
"52428","0","0","0"
"52434","0","0","0"
"52443","0","0","0"
"52446","0","0","0"
"52480","0","0","0"
"52487","0","0","0"
"52496","0","0","0"
"52499","0","0","0"
"52515","0","0","0"
"52528","0","0","0"
"52536","0","0","0"
"52538","0","0","0"
"52542","0","0","0"
"52548","0","0","0"
"52560","0","0","0"
"52564","0","0","0"
"52565","0","0","0"
"52591","0","0","0"
"52597","0","0","0"
"52598","0","0","0"
"52607","0","0","0"
"52609","0","0","0"
"52619","0","0","0"
"52620","0","0","0"
"52621","0","0","0"
"52629","0","0","0"
"52635","0","0","0"
"52639","0","0","0"
"52641","0","0","0"
"52650","0","0","0"
"52652","0","0","0"
"52660","0","0","0"
"52662","0","0","0"
"52664","0","0","0"
"52666","0","0","0"
"52668","0","0","0"
"52680","0","0","0"
"52683","0","0","0"
"52684","0","0","0"
"52686","0","0","0"
"52696","0","0","0"
"52702","0","0","0"
"52703","0","0","0"
"52713","0","0","0"
"52715","0","0","0"
"52731","0","0","0"
"52738","0","0","0"
"52741","0","0","0"
"52748","0","0","0"
"52756","0","0","0"
"52759","0","0","0"
"52775","0","0","0"
"52777","0","0","0"
"52790","0","0","0"
"52795","0","0","0"
"52839","0","0","0"
"52848","0","0","0"
"52854","0","0","0"
"52858","0","0","0"
"52860","0","0","0"
"52866","0","0","0"
"52876","0","0","0"
"52884","0","0","0"
"52899","0","0","0"
"52901","0","0","0"
"52923","0","0","0"
"52928","0","0","0"
"52929","0","0","0"
"52931","0","0","0"
"52949","0","0","0"
"52979","0","0","0"
"52990","0","0","0"
"52991","0","0","0"
"53033","0","0","0"
"53108","1.3391048908233643","1.3391048908233643","1.3391048908233643"
"53124","1.335100531578064","1.335100531578064","1.335100531578064"
"53152","0","0","0"
"53245","0","0","0"
"53274","1.39755380153656","1.39755380153656","1.39755380153656"
"53315","0","0","0"
"53327","0.803756058216095","0.803756058216095","0.803756058216095"
"53343","1.4208946228027344","1.4208946228027344","1.4208946228027344"
"53345","1.4248534440994263","1.4248534440994263","1.4248534440994263"
"53350","1.312474250793457","1.312474250793457","1.312474250793457"
"53352","0","0","0"
"53456","1.3825732469558716","1.3825732469558716","1.3825732469558716"
"53462","1.0282440185546875","1.0282440185546875","1.0282440185546875"
"53470","1.406640648841858","1.406640648841858","1.406640648841858"
"53474","1.4581857919692993","1.4581857919692993","1.4581857919692993"
"53482","1.2718409299850464","1.2718409299850464","1.2718409299850464"
"53488","1.3929837942123413","1.3929837942123413","1.3929837942123413"
"53499","1.2701706886291504","1.2701706886291504","1.2701706886291504"
"53524","1.312474250793457","1.312474250793457","1.312474250793457"
"53554","1.3240649700164795","1.3240649700164795","1.3240649700164795"
"53563","0.8432372808456421","0.8432372808456421","0.8432372808456421"
"53572","1.400818943977356","1.400818943977356","1.400818943977356"
"53586","0.6619138121604919","0.6619138121604919","0.6619138121604919"
"53633","0","0","0"
"53671","0.7352317571640015","0.7352317571640015","0.7352317571640015"
"53702","1.4159411191940308","1.4159411191940308","1.4159411191940308"
"53755","0","0","0"
"53842","1.2728747129440308","1.2728747129440308","1.2728747129440308"
"53852","1.406076431274414","1.406076431274414","1.406076431274414"
"53914","1.431103229522705","1.431103229522705","1.431103229522705"
"53932","0.8711211085319519","0.8711211085319519","0.8711211085319519"
"53949","0","0","0"
"54010","0.7782096266746521","0.7782096266746521","0.7782096266746521"
"54028","0.12003777176141739","0.12003777176141739","0.12003777176141739"
"54050","0.16162194311618805","0.16162194311618805","0.16162194311618805"
"54051","0.16660760343074799","0.16660760343074799","0.16660760343074799"
"54055","0.0845748782157898","0.0845748782157898","0.0845748782157898"
"54087","0.1349264532327652","0.1349264532327652","0.1349264532327652"
"54098","0.09350387006998062","0.09350387006998062","0.09350387006998062"
"54109","0.0906350165605545","0.0906350165605545","0.0906350165605545"
"54123","0.08634478598833084","0.08634478598833084","0.08634478598833084"
"54128","0.1505177617073059","0.1505177617073059","0.1505177617073059"
"54132","0.1952853798866272","0.1952853798866272","0.1952853798866272"
"54138","0.11344917118549347","0.11344917118549347","0.11344917118549347"
"54143","0.18117693066596985","0.18117693066596985","0.18117693066596985"
"54154","1.247617483139038","1.247617483139038","1.247617483139038"
"54163","0.15383701026439667","0.15383701026439667","0.15383701026439667"
"54185","0.35618069767951965","0.35618069767951965","0.35618069767951965"
"54188","0.09566158056259155","0.09566158056259155","0.09566158056259155"
"54199","0.7650012969970703","0.7650012969970703","0.7650012969970703"
"54203","0.22474147379398346","0.22474147379398346","0.22474147379398346"
"54215","0.22528010606765747","0.22528010606765747","0.22528010606765747"
"54219","0.16162194311618805","0.16162194311618805","0.16162194311618805"
"54224","0","0","0"
"54225","0.06679973751306534","0.06679973751306534","0.06679973751306534"
"54235","0.14022059738636017","0.14022059738636017","0.14022059738636017"
"54243","0.08755552023649216","0.08755552023649216","0.08755552023649216"
"54271","0.22528010606765747","0.22528010606765747","0.22528010606765747"
"54278","0.08373678475618362","0.08373678475618362","0.08373678475618362"
"54282","0.17937324941158295","0.17937324941158295","0.17937324941158295"
"54283","0.1373961865901947","0.1373961865901947","0.1373961865901947"
"54291","0.1057981476187706","0.1057981476187706","0.1057981476187706"
"54292","0.08634478598833084","0.08634478598833084","0.08634478598833084"
"54294","0.10648743063211441","0.10648743063211441","0.10648743063211441"
"54315","0.08373678475618362","0.08373678475618362","0.08373678475618362"
"54319","0.18117693066596985","0.18117693066596985","0.18117693066596985"
"54330","0.059023819863796234","0.059023819863796234","0.059023819863796234"
"54331","0.06501161307096481","0.06501161307096481","0.06501161307096481"
"54337","0.00241370452567935","0.00241370452567935","0.00241370452567935"
"54341","0.09539627283811569","0.09539627283811569","0.09539627283811569"
"54345","0.09539627283811569","0.09539627283811569","0.09539627283811569"
"54361","0.06501161307096481","0.06501161307096481","0.06501161307096481"
"54382","0.07644981145858765","0.07644981145858765","0.07644981145858765"
"54383","0.06584353744983673","0.06584353744983673","0.06584353744983673"
"54385","0.1348942369222641","0.1348942369222641","0.1348942369222641"
"54395","0.059023819863796234","0.059023819863796234","0.059023819863796234"
"54401","0.1952853798866272","0.1952853798866272","0.1952853798866272"
"54403","0.08904694020748138","0.08904694020748138","0.08904694020748138"
"54454","0.056009452790021896","0.056009452790021896","0.056009452790021896"
"54480","0.19955261051654816","0.19955261051654816","0.19955261051654816"
"54488","0.0682390034198761","0.0682390034198761","0.0682390034198761"
"54508","0.09350387006998062","0.09350387006998062","0.09350387006998062"
"54517","0.08529745787382126","0.08529745787382126","0.08529745787382126"
"54519","0.1057981476187706","0.1057981476187706","0.1057981476187706"
"54523","0.0845748782157898","0.0845748782157898","0.0845748782157898"
"54524","0.11899425834417343","0.11899425834417343","0.11899425834417343"
"54526","0.2590484619140625","0.2590484619140625","0.2590484619140625"
"54535","0.056009452790021896","0.056009452790021896","0.056009452790021896"
"54541","0.24074576795101166","0.24074576795101166","0.24074576795101166"
"54548","0.07169976085424423","0.07169976085424423","0.07169976085424423"
"54556","0.09350387006998062","0.09350387006998062","0.09350387006998062"
"54568","0.21042346954345703","0.21042346954345703","0.21042346954345703"
"54572","0.1689930409193039","0.1689930409193039","0.1689930409193039"
"54600","0.2184290885925293","0.2184290885925293","0.2184290885925293"
"54651","0.05992184579372406","0.05992184579372406","0.05992184579372406"
"54671","0.060369040817022324","0.060369040817022324","0.060369040817022324"
"54683","0.32288578152656555","0.32288578152656555","0.32288578152656555"
"54689","0.1759168803691864","0.1759168803691864","0.1759168803691864"
"54720","0.09934740513563156","0.09934740513563156","0.09934740513563156"
"54727","0.14103375375270844","0.14103375375270844","0.14103375375270844"
"54740","0.05992184579372406","0.05992184579372406","0.05992184579372406"
"54745","0.056009452790021896","0.056009452790021896","0.056009452790021896"
"54752","0.1309974044561386","0.1309974044561386","0.1309974044561386"
"54776","0.21338440477848053","0.21338440477848053","0.21338440477848053"
"54779","0.03240448981523514","0.03240448981523514","0.03240448981523514"
"54798","0.17040137946605682","0.17040137946605682","0.17040137946605682"
"54811","0.060369040817022324","0.060369040817022324","0.060369040817022324"
"54828","0.2590484619140625","0.2590484619140625","0.2590484619140625"
"54849","0.060369040817022324","0.060369040817022324","0.060369040817022324"
"54851","0.10269864648580551","0.10269864648580551","0.10269864648580551"
"54855","0.14103375375270844","0.14103375375270844","0.14103375375270844"
"54860","0.13363611698150635","0.13363611698150635","0.13363611698150635"
"54867","0.24563951790332794","0.24563951790332794","0.24563951790332794"
"54886","0.09350387006998062","0.09350387006998062","0.09350387006998062"
"54895","0.10712305456399918","0.10712305456399918","0.10712305456399918"
"54907","0.05841188132762909","0.05841188132762909","0.05841188132762909"
"54910","0.21338440477848053","0.21338440477848053","0.21338440477848053"
"54929","0.0845748782157898","0.0845748782157898","0.0845748782157898"
"54952","0.2682845890522003","0.2682845890522003","0.2682845890522003"
"54959","0.10351686179637909","0.10351686179637909","0.10351686179637909"
"54966","0.06605852395296097","0.06605852395296097","0.06605852395296097"
"55001","0.10682530701160431","0.10682530701160431","0.10682530701160431"
"55005","0.2672572135925293","0.2672572135925293","0.2672572135925293"
"55012","0","0","0"
"55016","0","0","0"
"55017","0","0","0"
"55019","0","0","0"
"55022","0","0","0"
"55025","0","0","0"
"55026","0","0","0"
"55027","0","0","0"
"55056","0","0","0"
"55058","0","0","0"
"55060","0","0","0"
"55062","0","0","0"
"55065","0","0","0"
"55075","0","0","0"
"55082","0","0","0"
"55089","0","0","0"
"55096","0","0","0"
"55106","0","0","0"
"55123","0","0","0"
"55130","0","0","0"
"55135","0","0","0"
"55139","0","0","0"
"55141","0","0","0"
"55142","0","0","0"
"55156","0","0","0"
"55162","0","0","0"
"55163","0","0","0"
"55198","0","0","0"
"55199","0","0","0"
"55202","0","0","0"
"55203","0","0","0"
"55220","0","0","0"
"55224","0","0","0"
"55237","0","0","0"
"55244","0","0","0"
"55245","0","0","0"
"55259","0","0","0"
"55266","0","0","0"
"55269","0","0","0"
"55279","0","0","0"
"55293","0","0","0"
"55318","0","0","0"
"55331","0","0","0"
"55340","0","0","0"
"55344","0","0","0"
"55350","0","0","0"
"55364","0","0","0"
"55365","0","0","0"
"55367","0","0","0"
"55377","0","0","0"
"55380","0","0","0"
"55381","0","0","0"
"55388","0","0","0"
"55395","0","0","0"
"55397","0","0","0"
"55398","0","0","0"
"55417","0","0","0"
"55418","0","0","0"
"55423","0","0","0"
"55429","0","0","0"
"55431","0","0","0"
"55446","0","0","0"
"55454","0","0","0"
"55459","0","0","0"
"55473","0","0","0"
"55480","0","0","0"
"55490","0","0","0"
"55507","0","0","0"
"55525","0","0","0"
"55528","0","0","0"
"55530","0","0","0"
"55543","0","0","0"
"55549","0","0","0"
"55554","0","0","0"
"55555","0","0","0"
"55556","0","0","0"
"55560","0","0","0"
"55599","0","0","0"
"55601","0","0","0"
"55605","0","0","0"
"55620","0","0","0"
"55624","0","0","0"
"55630","0","0","0"
"55641","0","0","0"
"55662","0","0","0"
"55678","0","0","0"
"55685","0","0","0"
"55702","0","0","0"
"55716","0","0","0"
"55724","0","0","0"
"55731","0","0","0"
"55735","0","0","0"
"55744","0","0","0"
"55756","0","0","0"
"55757","0","0","0"
"55771","0","0","0"
"55784","0","0","0"
"55788","0","0","0"
"55790","0","0","0"
"55798","0","0","0"
"55800","0","0","0"
"55811","0","0","0"
"55820","0","0","0"
"55821","0","0","0"
"55829","0","0","0"
"55831","0","0","0"
"55833","0","0","0"
"55843","0","0","0"
"55864","0","0","0"
"55880","0","0","0"
"55891","0","0","0"
"55895","0","0","0"
"55898","0","0","0"
"55908","0","0","0"
"55914","0","0","0"
"55917","0","0","0"
"55920","0","0","0"
"55925","0","0","0"
"55926","0","0","0"
"55928","0","0","0"
"55940","0","0","0"
"55945","0","0","0"
"55952","0","0","0"
"55959","0","0","0"
"55991","0","0","0"
"56031","0.18442070484161377","0.18442070484161377","0.18442070484161377"
"56045","0.04693165794014931","0.04693165794014931","0.04693165794014931"
"56063","0.1002957746386528","0.1002957746386528","0.1002957746386528"
"56074","0.2184290885925293","0.2184290885925293","0.2184290885925293"
"56108","0.06501161307096481","0.06501161307096481","0.06501161307096481"
"56111","0.06605852395296097","0.06605852395296097","0.06605852395296097"
"56116","0.17881205677986145","0.17881205677986145","0.17881205677986145"
"56128","0.10776961594820023","0.10776961594820023","0.10776961594820023"
"56140","0.08899938315153122","0.08899938315153122","0.08899938315153122"
"56146","0.18117693066596985","0.18117693066596985","0.18117693066596985"
"56165","0.06605852395296097","0.06605852395296097","0.06605852395296097"
"56167","0.08724875748157501","0.08724875748157501","0.08724875748157501"
"56181","0.15849587321281433","0.15849587321281433","0.15849587321281433"
"56189","0.03814462572336197","0.03814462572336197","0.03814462572336197"
"56192","0.1835494190454483","0.1835494190454483","0.1835494190454483"
"56200","0.10921449959278107","0.10921449959278107","0.10921449959278107"
"56211","0.056009452790021896","0.056009452790021896","0.056009452790021896"
"56214","0.09800782799720764","0.09800782799720764","0.09800782799720764"
"56246","0.1203872561454773","0.1203872561454773","0.1203872561454773"
"56267","0.1642470508813858","0.1642470508813858","0.1642470508813858"
"56269","0.05992184579372406","0.05992184579372406","0.05992184579372406"
"56276","0.14370594918727875","0.14370594918727875","0.14370594918727875"
"56285","0.17040137946605682","0.17040137946605682","0.17040137946605682"
"56301","0.258146196603775","0.258146196603775","0.258146196603775"
"56316","0.10269864648580551","0.10269864648580551","0.10269864648580551"
"56322","0.13824255764484406","0.13824255764484406","0.13824255764484406"
"56331","0.2682845890522003","0.2682845890522003","0.2682845890522003"
"56335","0.10712305456399918","0.10712305456399918","0.10712305456399918"
"56337","0.16942906379699707","0.16942906379699707","0.16942906379699707"
"56340","0.17925409972667694","0.17925409972667694","0.17925409972667694"
"56364","0.0649365782737732","0.0649365782737732","0.0649365782737732"
"56367","0.24563951790332794","0.24563951790332794","0.24563951790332794"
"56387","0.06584547460079193","0.06584547460079193","0.06584547460079193"
"56399","0.13082778453826904","0.13082778453826904","0.13082778453826904"
"56402","0.07891162484884262","0.07891162484884262","0.07891162484884262"
"56415","0.10518771409988403","0.10518771409988403","0.10518771409988403"
"56417","0.21118392050266266","0.21118392050266266","0.21118392050266266"
"56420","0.20811912417411804","0.20811912417411804","0.20811912417411804"
"56421","0.10518771409988403","0.10518771409988403","0.10518771409988403"
"56425","0.12310069054365158","0.12310069054365158","0.12310069054365158"
"56437","0.07169976085424423","0.07169976085424423","0.07169976085424423"
"56445","0.14370594918727875","0.14370594918727875","0.14370594918727875"
"56451","0.17925409972667694","0.17925409972667694","0.17925409972667694"
"56465","0.03814462572336197","0.03814462572336197","0.03814462572336197"
"56470","0.13082778453826904","0.13082778453826904","0.13082778453826904"
"56481","0.07747764885425568","0.07747764885425568","0.07747764885425568"
"56486","0.14370594918727875","0.14370594918727875","0.14370594918727875"
"56502","0.17881205677986145","0.17881205677986145","0.17881205677986145"
"56512","0.1269097775220871","0.1269097775220871","0.1269097775220871"
"56515","0.1835494190454483","0.1835494190454483","0.1835494190454483"
"56523","0.18787781894207","0.18787781894207","0.18787781894207"
"56529","0.16712325811386108","0.16712325811386108","0.16712325811386108"
"56556","0.09846733510494232","0.09846733510494232","0.09846733510494232"
"56562","0.2672572135925293","0.2672572135925293","0.2672572135925293"
"56572","0.13082778453826904","0.13082778453826904","0.13082778453826904"
"56603","0.3198474645614624","0.3198474645614624","0.3198474645614624"
"56604","0.14955712854862213","0.14955712854862213","0.14955712854862213"
"56607","0.13472099602222443","0.13472099602222443","0.13472099602222443"
"56611","0.08560191094875336","0.08560191094875336","0.08560191094875336"
"56613","0.14133721590042114","0.14133721590042114","0.14133721590042114"
"56619","0.07993163168430328","0.07993163168430328","0.07993163168430328"
"56628","0.15935498476028442","0.15935498476028442","0.15935498476028442"
"56666","0.06584547460079193","0.06584547460079193","0.06584547460079193"
"56668","0.06584547460079193","0.06584547460079193","0.06584547460079193"
"56679","0.14133721590042114","0.14133721590042114","0.14133721590042114"
"56692","0.11916455626487732","0.11916455626487732","0.11916455626487732"
"56694","0.16534435749053955","0.16534435749053955","0.16534435749053955"
"56695","0.12704472243785858","0.12704472243785858","0.12704472243785858"
"56707","0.1946369856595993","0.1946369856595993","0.1946369856595993"
"56711","0.10197260975837708","0.10197260975837708","0.10197260975837708"
"56716","0.17925409972667694","0.17925409972667694","0.17925409972667694"
"56730","0.20811912417411804","0.20811912417411804","0.20811912417411804"
"56741","0.14446237683296204","0.14446237683296204","0.14446237683296204"
"56787","0.14446237683296204","0.14446237683296204","0.14446237683296204"
"56788","0.04724622517824173","0.04724622517824173","0.04724622517824173"
"56793","0.13758820295333862","0.13758820295333862","0.13758820295333862"
"56813","0.08724875748157501","0.08724875748157501","0.08724875748157501"
"56817","0.13082778453826904","0.13082778453826904","0.13082778453826904"
"56818","0.10880962759256363","0.10880962759256363","0.10880962759256363"
"56831","0.13758820295333862","0.13758820295333862","0.13758820295333862"
"56852","0.2025592029094696","0.2025592029094696","0.2025592029094696"
"56860","0.19718080759048462","0.19718080759048462","0.19718080759048462"
"56861","0.2504960894584656","0.2504960894584656","0.2504960894584656"
"56863","0.025195525959134102","0.025195525959134102","0.025195525959134102"
"56881","0.22295306622982025","0.22295306622982025","0.22295306622982025"
"56885","0.3255941867828369","0.3255941867828369","0.3255941867828369"
"56890","0.1299906224012375","0.1299906224012375","0.1299906224012375"
"56903","0.2025592029094696","0.2025592029094696","0.2025592029094696"
"56906","0.1958135962486267","0.1958135962486267","0.1958135962486267"
"56908","0.19718080759048462","0.19718080759048462","0.19718080759048462"
"56911","0.08560191094875336","0.08560191094875336","0.08560191094875336"
"56935","0.21735362708568573","0.21735362708568573","0.21735362708568573"
"56937","0.09299277514219284","0.09299277514219284","0.09299277514219284"
"56939","0.06434058398008347","0.06434058398008347","0.06434058398008347"
"56941","0.3179016411304474","0.3179016411304474","0.3179016411304474"
"56970","0.07993163168430328","0.07993163168430328","0.07993163168430328"
"56991","0.19829095900058746","0.19829095900058746","0.19829095900058746"
"56995","0.07993163168430328","0.07993163168430328","0.07993163168430328"
"56999","0.1642470508813858","0.1642470508813858","0.1642470508813858"
"57021","1.3287239074707031","1.3287239074707031","1.3287239074707031"
"57024","1.3610502481460571","1.3610502481460571","1.3610502481460571"
"57039","1.360590934753418","1.360590934753418","1.360590934753418"
"57046","1.387457013130188","1.387457013130188","1.387457013130188"
"57051","1.437348484992981","1.437348484992981","1.437348484992981"
"57065","1.3610502481460571","1.3610502481460571","1.3610502481460571"
"57066","1.2479990720748901","1.2479990720748901","1.2479990720748901"
"57094","1.437188744544983","1.437188744544983","1.437188744544983"
"57102","1.3494313955307007","1.3494313955307007","1.3494313955307007"
"57110","1.2953275442123413","1.2953275442123413","1.2953275442123413"
"57118","1.296485424041748","1.296485424041748","1.296485424041748"
"57129","1.4819531440734863","1.4819531440734863","1.4819531440734863"
"57130","1.3647199869155884","1.3647199869155884","1.3647199869155884"
"57140","1.4381933212280273","1.4381933212280273","1.4381933212280273"
"57141","1.3494071960449219","1.3494071960449219","1.3494071960449219"
"57143","1.3839713335037231","1.3839713335037231","1.3839713335037231"
"57147","1.478682279586792","1.478682279586792","1.478682279586792"
"57152","1.478682279586792","1.478682279586792","1.478682279586792"
"57180","1.3287239074707031","1.3287239074707031","1.3287239074707031"
"57183","1.4381933212280273","1.4381933212280273","1.4381933212280273"
"57187","1.4539616107940674","1.4539616107940674","1.4539616107940674"
"57215","1.3939388990402222","1.3939388990402222","1.3939388990402222"
"57228","1.3842545747756958","1.3842545747756958","1.3842545747756958"
"57247","1.367851972579956","1.367851972579956","1.367851972579956"
"57250","1.4715858697891235","1.4715858697891235","1.4715858697891235"
"57262","1.3854451179504395","1.3854451179504395","1.3854451179504395"
"57267","1.3267004489898682","1.3267004489898682","1.3267004489898682"
"57268","1.3842545747756958","1.3842545747756958","1.3842545747756958"
"57279","1.4819531440734863","1.4819531440734863","1.4819531440734863"
"57299","1.4023517370224","1.4023517370224","1.4023517370224"
"57300","1.4796042442321777","1.4796042442321777","1.4796042442321777"
"57301","1.437188744544983","1.437188744544983","1.437188744544983"
"57303","1.373990535736084","1.373990535736084","1.373990535736084"
"57310","1.2303285598754883","1.2303285598754883","1.2303285598754883"
"57336","1.2479990720748901","1.2479990720748901","1.2479990720748901"
"57339","1.4038341045379639","1.4038341045379639","1.4038341045379639"
"57354","1.2892062664031982","1.2892062664031982","1.2892062664031982"
"57366","1.383231520652771","1.383231520652771","1.383231520652771"
"57384","1.3048850297927856","1.3048850297927856","1.3048850297927856"
"57403","1.3363332748413086","1.3363332748413086","1.3363332748413086"
"57425","1.3939388990402222","1.3939388990402222","1.3939388990402222"
"57433","1.3759843111038208","1.3759843111038208","1.3759843111038208"
"57444","1.4038341045379639","1.4038341045379639","1.4038341045379639"
"57445","1.226564645767212","1.226564645767212","1.226564645767212"
"57452","1.4180974960327148","1.4180974960327148","1.4180974960327148"
"57469","1.4882956743240356","1.4882956743240356","1.4882956743240356"
"57483","1.3319772481918335","1.3319772481918335","1.3319772481918335"
"57504","1.3647199869155884","1.3647199869155884","1.3647199869155884"
"57509","1.3668948411941528","1.3668948411941528","1.3668948411941528"
"57512","1.4028204679489136","1.4028204679489136","1.4028204679489136"
"57534","1.3981834650039673","1.3981834650039673","1.3981834650039673"
"57536","1.3899502754211426","1.3899502754211426","1.3899502754211426"
"57545","1.3842545747756958","1.3842545747756958","1.3842545747756958"
"57546","1.226564645767212","1.226564645767212","1.226564645767212"
"57584","1.380348801612854","1.380348801612854","1.380348801612854"
"57591","1.4567912817001343","1.4567912817001343","1.4567912817001343"
"57601","1.3854451179504395","1.3854451179504395","1.3854451179504395"
"57606","1.4796042442321777","1.4796042442321777","1.4796042442321777"
"57628","1.3363332748413086","1.3363332748413086","1.3363332748413086"
"57633","1.3624292612075806","1.3624292612075806","1.3624292612075806"
"57638","1.3808280229568481","1.3808280229568481","1.3808280229568481"
"57655","1.080695629119873","1.080695629119873","1.080695629119873"
"57656","1.4497363567352295","1.4497363567352295","1.4497363567352295"
"57664","1.3759843111038208","1.3759843111038208","1.3759843111038208"
"57678","1.3494071960449219","1.3494071960449219","1.3494071960449219"
"57717","1.3861985206604004","1.3861985206604004","1.3861985206604004"
"57728","1.3850973844528198","1.3850973844528198","1.3850973844528198"
"57769","1.2101811170578003","1.2101811170578003","1.2101811170578003"
"57780","1.3987586498260498","1.3987586498260498","1.3987586498260498"
"57784","1.329258918762207","1.329258918762207","1.329258918762207"
"57814","1.466174602508545","1.466174602508545","1.466174602508545"
"57821","1.3186664581298828","1.3186664581298828","1.3186664581298828"
"57835","1.316646933555603","1.316646933555603","1.316646933555603"
"57843","1.3057475090026855","1.3057475090026855","1.3057475090026855"
"57859","1.366700530052185","1.366700530052185","1.366700530052185"
"57862","1.4339261054992676","1.4339261054992676","1.4339261054992676"
"57883","1.2615289688110352","1.2615289688110352","1.2615289688110352"
"57885","1.4571021795272827","1.4571021795272827","1.4571021795272827"
"57896","1.399890422821045","1.399890422821045","1.399890422821045"
"57901","1.3349624872207642","1.3349624872207642","1.3349624872207642"
"57908","1.3367050886154175","1.3367050886154175","1.3367050886154175"
"57922","1.4340940713882446","1.4340940713882446","1.4340940713882446"
"57927","1.2860784530639648","1.2860784530639648","1.2860784530639648"
"57932","1.3085074424743652","1.3085074424743652","1.3085074424743652"
"57995","1.2568212747573853","1.2568212747573853","1.2568212747573853"
"58015","1.3647199869155884","1.3647199869155884","1.3647199869155884"
"58023","0.07481984049081802","0.07481984049081802","0.07481984049081802"
"58032","0.054222170263528824","0.054222170263528824","0.054222170263528824"
"58043","0.1533747911453247","0.1533747911453247","0.1533747911453247"
"58050","0.24643810093402863","0.24643810093402863","0.24643810093402863"
"58086","0.052020542323589325","0.052020542323589325","0.052020542323589325"
"58095","0.20257516205310822","0.20257516205310822","0.20257516205310822"
"58101","0.09111981093883514","0.09111981093883514","0.09111981093883514"
"58107","0.21895231306552887","0.21895231306552887","0.21895231306552887"
"58127","0.18900081515312195","0.18900081515312195","0.18900081515312195"
"58128","0.13043084740638733","0.13043084740638733","0.13043084740638733"
"58130","0.08011937886476517","0.08011937886476517","0.08011937886476517"
"58135","0.08236383646726608","0.08236383646726608","0.08236383646726608"
"58148","0.22101525962352753","0.22101525962352753","0.22101525962352753"
"58160","0.23803162574768066","0.23803162574768066","0.23803162574768066"
"58162","0.17787854373455048","0.17787854373455048","0.17787854373455048"
"58164","0.16621607542037964","0.16621607542037964","0.16621607542037964"
"58172","0.2527567744255066","0.2527567744255066","0.2527567744255066"
"58175","0.15636126697063446","0.15636126697063446","0.15636126697063446"
"58182","0.17299813032150269","0.17299813032150269","0.17299813032150269"
"58184","0.049731116741895676","0.049731116741895676","0.049731116741895676"
"58187","0.09715042263269424","0.09715042263269424","0.09715042263269424"
"58190","0.07481984049081802","0.07481984049081802","0.07481984049081802"
"58191","0.17333804070949554","0.17333804070949554","0.17333804070949554"
"58207","0.26112881302833557","0.26112881302833557","0.26112881302833557"
"58220","0.07601944357156754","0.07601944357156754","0.07601944357156754"
"58245","0.05350039154291153","0.05350039154291153","0.05350039154291153"
"58248","0.14962612092494965","0.14962612092494965","0.14962612092494965"
"58251","0.18900081515312195","0.18900081515312195","0.18900081515312195"
"58271","0.17647741734981537","0.17647741734981537","0.17647741734981537"
"58273","0.22101525962352753","0.22101525962352753","0.22101525962352753"
"58276","0.19357293844223022","0.19357293844223022","0.19357293844223022"
"58278","0.22101525962352753","0.22101525962352753","0.22101525962352753"
"58284","0.08988899737596512","0.08988899737596512","0.08988899737596512"
"58294","0.1817099004983902","0.1817099004983902","0.1817099004983902"
"58303","0.042055729776620865","0.042055729776620865","0.042055729776620865"
"58378","1.243935465812683","1.243935465812683","1.243935465812683"
"58394","0.20140215754508972","0.20140215754508972","0.20140215754508972"
"58403","0.07861637324094772","0.07861637324094772","0.07861637324094772"
"58416","0.2799263894557953","0.2799263894557953","0.2799263894557953"
"58419","0.10879724472761154","0.10879724472761154","0.10879724472761154"
"58425","0.0761830285191536","0.0761830285191536","0.0761830285191536"
"58445","0.17843644320964813","0.17843644320964813","0.17843644320964813"
"58452","0.05350039154291153","0.05350039154291153","0.05350039154291153"
"58461","0.13854451477527618","0.13854451477527618","0.13854451477527618"
"58472","0.09111981093883514","0.09111981093883514","0.09111981093883514"
"58479","0.08988899737596512","0.08988899737596512","0.08988899737596512"
"58482","0.15294423699378967","0.15294423699378967","0.15294423699378967"
"58507","0.10015629976987839","0.10015629976987839","0.10015629976987839"
"58512","0.2527567744255066","0.2527567744255066","0.2527567744255066"
"58537","0.06913575530052185","0.06913575530052185","0.06913575530052185"
"58553","0.07861637324094772","0.07861637324094772","0.07861637324094772"
"58578","0.054024387151002884","0.054024387151002884","0.054024387151002884"
"58588","0.1923791915178299","0.1923791915178299","0.1923791915178299"
"58591","0.2660689651966095","0.2660689651966095","0.2660689651966095"
"58607","0.24916745722293854","0.24916745722293854","0.24916745722293854"
"58610","0.2527567744255066","0.2527567744255066","0.2527567744255066"
"58613","0.17299813032150269","0.17299813032150269","0.17299813032150269"
"58614","0.07919184863567352","0.07919184863567352","0.07919184863567352"
"58639","0.2527567744255066","0.2527567744255066","0.2527567744255066"
"58644","0.10015629976987839","0.10015629976987839","0.10015629976987839"
"58650","0.13924743235111237","0.13924743235111237","0.13924743235111237"
"58652","0.15635545551776886","0.15635545551776886","0.15635545551776886"
"58653","0.052020542323589325","0.052020542323589325","0.052020542323589325"
"58656","0.15635545551776886","0.15635545551776886","0.15635545551776886"
