"Step","Minecart-Baseline_1726019116 - ep_info/Second_minerium","Minecart-Baseline_1726019116 - ep_info/Second_minerium__MIN","Minecart-Baseline_1726019116 - ep_info/Second_minerium__MAX"
"76139","0.7800292372703552","0.7800292372703552","0.7800292372703552"
"76140","0.7820591926574707","0.7820591926574707","0.7820591926574707"
"76152","0.6609143018722534","0.6609143018722534","0.6609143018722534"
"76199","0.7506958246231079","0.7506958246231079","0.7506958246231079"
"76228","0.729839026927948","0.729839026927948","0.729839026927948"
"76231","0.8495156168937683","0.8495156168937683","0.8495156168937683"
"76254","0.7721003293991089","0.7721003293991089","0.7721003293991089"
"76291","0.7983227372169495","0.7983227372169495","0.7983227372169495"
"76319","0.7665323615074158","0.7665323615074158","0.7665323615074158"
"76321","0.6576937437057495","0.6576937437057495","0.6576937437057495"
"76328","0.6405875086784363","0.6405875086784363","0.6405875086784363"
"76358","0.7371392846107483","0.7371392846107483","0.7371392846107483"
"76359","0.7947528958320618","0.7947528958320618","0.7947528958320618"
"76383","0.6364356279373169","0.6364356279373169","0.6364356279373169"
"76385","0.7448763251304626","0.7448763251304626","0.7448763251304626"
"76424","0.6745420098304749","0.6745420098304749","0.6745420098304749"
"76439","0.6154524683952332","0.6154524683952332","0.6154524683952332"
"76445","0.7481696009635925","0.7481696009635925","0.7481696009635925"
"76517","0.6057311296463013","0.6057311296463013","0.6057311296463013"
"76521","0.7080364227294922","0.7080364227294922","0.7080364227294922"
"76538","0.7371839284896851","0.7371839284896851","0.7371839284896851"
"76556","0.7182145118713379","0.7182145118713379","0.7182145118713379"
"76565","0.7064514756202698","0.7064514756202698","0.7064514756202698"
"76586","0.832154393196106","0.832154393196106","0.832154393196106"
"76601","0.6154524683952332","0.6154524683952332","0.6154524683952332"
"76631","0.832154393196106","0.832154393196106","0.832154393196106"
"76640","0.7061274647712708","0.7061274647712708","0.7061274647712708"
"76659","0.7919555306434631","0.7919555306434631","0.7919555306434631"
"76752","0.7253385782241821","0.7253385782241821","0.7253385782241821"
"76755","0.9129128456115723","0.9129128456115723","0.9129128456115723"
"76764","0.6541436314582825","0.6541436314582825","0.6541436314582825"
"76775","0.9342880845069885","0.9342880845069885","0.9342880845069885"
"76803","0.8029664158821106","0.8029664158821106","0.8029664158821106"
"76816","0.8185045123100281","0.8185045123100281","0.8185045123100281"
"76821","0.8105564713478088","0.8105564713478088","0.8105564713478088"
"76828","0.7976155877113342","0.7976155877113342","0.7976155877113342"
"76850","0.8185045123100281","0.8185045123100281","0.8185045123100281"
"76861","0.7370250225067139","0.7370250225067139","0.7370250225067139"
"76876","0.6689332127571106","0.6689332127571106","0.6689332127571106"
"76894","0.7370250225067139","0.7370250225067139","0.7370250225067139"
"76913","0.7271469831466675","0.7271469831466675","0.7271469831466675"
"76922","0.8089924454689026","0.8089924454689026","0.8089924454689026"
"76950","0.8455731868743896","0.8455731868743896","0.8455731868743896"
"77011","0.7630823850631714","0.7630823850631714","0.7630823850631714"
"77012","0.7426335215568542","0.7426335215568542","0.7426335215568542"
"77015","0.7373379468917847","0.7373379468917847","0.7373379468917847"
"77057","0.8029664158821106","0.8029664158821106","0.8029664158821106"
"77079","0.7182145118713379","0.7182145118713379","0.7182145118713379"
"77085","0.6526458859443665","0.6526458859443665","0.6526458859443665"
"77093","0.7237207293510437","0.7237207293510437","0.7237207293510437"
"77098","0.6474238634109497","0.6474238634109497","0.6474238634109497"
"77104","0.6966953277587891","0.6966953277587891","0.6966953277587891"
"77156","0.6576937437057495","0.6576937437057495","0.6576937437057495"
"77157","0.7339063286781311","0.7339063286781311","0.7339063286781311"
"77172","0.7303128838539124","0.7303128838539124","0.7303128838539124"
"77211","0.7881548404693604","0.7881548404693604","0.7881548404693604"
"77240","0.7984349131584167","0.7984349131584167","0.7984349131584167"
"77261","0.7373379468917847","0.7373379468917847","0.7373379468917847"
"77274","0.7064514756202698","0.7064514756202698","0.7064514756202698"
"77277","0.6830888986587524","0.6830888986587524","0.6830888986587524"
"77333","0.782508373260498","0.782508373260498","0.782508373260498"
"77349","0.6474238634109497","0.6474238634109497","0.6474238634109497"
"77368","0.8988402485847473","0.8988402485847473","0.8988402485847473"
"77386","0.7314154505729675","0.7314154505729675","0.7314154505729675"
"77389","0.6705551743507385","0.6705551743507385","0.6705551743507385"
"77410","0.6576937437057495","0.6576937437057495","0.6576937437057495"
"77437","0.7116605639457703","0.7116605639457703","0.7116605639457703"
"77447","0.7292521595954895","0.7292521595954895","0.7292521595954895"
"77459","0.7540183663368225","0.7540183663368225","0.7540183663368225"
"77477","0.8235654830932617","0.8235654830932617","0.8235654830932617"
"77491","0.7080364227294922","0.7080364227294922","0.7080364227294922"
"77496","0.7321068048477173","0.7321068048477173","0.7321068048477173"
"77501","0.7139151692390442","0.7139151692390442","0.7139151692390442"
"77502","0.7061274647712708","0.7061274647712708","0.7061274647712708"
"77516","0.7894929051399231","0.7894929051399231","0.7894929051399231"
"77519","0.7097256779670715","0.7097256779670715","0.7097256779670715"
"77551","0.7517390251159668","0.7517390251159668","0.7517390251159668"
"77563","0.7292769551277161","0.7292769551277161","0.7292769551277161"
"77571","0.7976155877113342","0.7976155877113342","0.7976155877113342"
"77601","0.7057126760482788","0.7057126760482788","0.7057126760482788"
"77625","0.7511107325553894","0.7511107325553894","0.7511107325553894"
"77645","0.8839972019195557","0.8839972019195557","0.8839972019195557"
"77660","0.7080364227294922","0.7080364227294922","0.7080364227294922"
"77686","0.7292521595954895","0.7292521595954895","0.7292521595954895"
"77705","0.73708575963974","0.73708575963974","0.73708575963974"
"77740","0.75718754529953","0.75718754529953","0.75718754529953"
"77765","0.7370250225067139","0.7370250225067139","0.7370250225067139"
"77769","0.7652834057807922","0.7652834057807922","0.7652834057807922"
"77842","0.7371839284896851","0.7371839284896851","0.7371839284896851"
"77863","0.7628756761550903","0.7628756761550903","0.7628756761550903"
"77865","0.6028780937194824","0.6028780937194824","0.6028780937194824"
"77886","0.7981053590774536","0.7981053590774536","0.7981053590774536"
"77932","0.9290493130683899","0.9290493130683899","0.9290493130683899"
"77936","0.658269464969635","0.658269464969635","0.658269464969635"
"77955","0.6426674127578735","0.6426674127578735","0.6426674127578735"
"78006","0.7409951686859131","0.7409951686859131","0.7409951686859131"
"78041","0.7957513332366943","0.7957513332366943","0.7957513332366943"
"78070","0.7374473214149475","0.7374473214149475","0.7374473214149475"
"78074","0.7203127145767212","0.7203127145767212","0.7203127145767212"
"78087","0.6326008439064026","0.6326008439064026","0.6326008439064026"
"78100","0.7078885436058044","0.7078885436058044","0.7078885436058044"
"78118","0.6957611441612244","0.6957611441612244","0.6957611441612244"
"78205","0.752518892288208","0.752518892288208","0.752518892288208"
"78211","0.6576937437057495","0.6576937437057495","0.6576937437057495"
"78230","0.7477060556411743","0.7477060556411743","0.7477060556411743"
"78246","0.7097256779670715","0.7097256779670715","0.7097256779670715"
"78255","0.6780598759651184","0.6780598759651184","0.6780598759651184"
"78282","0.6583526134490967","0.6583526134490967","0.6583526134490967"
"78296","0.7521546483039856","0.7521546483039856","0.7521546483039856"
"78298","0.7374473214149475","0.7374473214149475","0.7374473214149475"
"78312","0.7100870013237","0.7100870013237","0.7100870013237"
"78315","0.6678575277328491","0.6678575277328491","0.6678575277328491"
"78325","0.7301638722419739","0.7301638722419739","0.7301638722419739"
"78328","0.7957513332366943","0.7957513332366943","0.7957513332366943"
"78329","0.6992575526237488","0.6992575526237488","0.6992575526237488"
"78384","0.7715107798576355","0.7715107798576355","0.7715107798576355"
"78419","0.6426674127578735","0.6426674127578735","0.6426674127578735"
"78454","0.7852660417556763","0.7852660417556763","0.7852660417556763"
"78461","0.7292521595954895","0.7292521595954895","0.7292521595954895"
"78462","0.6520612239837646","0.6520612239837646","0.6520612239837646"
"78494","0.7628756761550903","0.7628756761550903","0.7628756761550903"
"78509","0.7680773138999939","0.7680773138999939","0.7680773138999939"
"78516","0.7136983871459961","0.7136983871459961","0.7136983871459961"
"78524","0.6576937437057495","0.6576937437057495","0.6576937437057495"
"78529","0.7271469831466675","0.7271469831466675","0.7271469831466675"
"78532","0.7292521595954895","0.7292521595954895","0.7292521595954895"
"78589","0.7219313383102417","0.7219313383102417","0.7219313383102417"
"78617","0.8141677975654602","0.8141677975654602","0.8141677975654602"
"78638","0.7198699712753296","0.7198699712753296","0.7198699712753296"
"78686","0.8468601107597351","0.8468601107597351","0.8468601107597351"
"78699","0.7388145923614502","0.7388145923614502","0.7388145923614502"
"78706","0.8469632267951965","0.8469632267951965","0.8469632267951965"
"78714","0.7491434216499329","0.7491434216499329","0.7491434216499329"
"78742","0.7511107325553894","0.7511107325553894","0.7511107325553894"
"78754","0.7680773138999939","0.7680773138999939","0.7680773138999939"
"78768","0.8105564713478088","0.8105564713478088","0.8105564713478088"
"78776","0.8468601107597351","0.8468601107597351","0.8468601107597351"
"78790","0.7415003180503845","0.7415003180503845","0.7415003180503845"
"78800","0.7428929805755615","0.7428929805755615","0.7428929805755615"
"78813","0.7428929805755615","0.7428929805755615","0.7428929805755615"
"78828","0.7101019024848938","0.7101019024848938","0.7101019024848938"
"78862","0.792542576789856","0.792542576789856","0.792542576789856"
"78873","0.8262562155723572","0.8262562155723572","0.8262562155723572"
"78878","0.7268720269203186","0.7268720269203186","0.7268720269203186"
"78891","0.7923120260238647","0.7923120260238647","0.7923120260238647"
"78904","0.7110713720321655","0.7110713720321655","0.7110713720321655"
"78922","0.8308454155921936","0.8308454155921936","0.8308454155921936"
"78925","0.7263708114624023","0.7263708114624023","0.7263708114624023"
"78926","0.7398626804351807","0.7398626804351807","0.7398626804351807"
"78931","0.8511718511581421","0.8511718511581421","0.8511718511581421"
"78950","0.7301538586616516","0.7301538586616516","0.7301538586616516"
"78958","0.7203127145767212","0.7203127145767212","0.7203127145767212"
"78961","0.6867246627807617","0.6867246627807617","0.6867246627807617"
"78974","0.7398626804351807","0.7398626804351807","0.7398626804351807"
"78978","0.6937639117240906","0.6937639117240906","0.6937639117240906"
"78988","0.7136983871459961","0.7136983871459961","0.7136983871459961"
"79005","0.8141677975654602","0.8141677975654602","0.8141677975654602"
"79009","0.7890135645866394","0.7890135645866394","0.7890135645866394"
"79012","0.7486951947212219","0.7486951947212219","0.7486951947212219"
"79035","0.8338779807090759","0.8338779807090759","0.8338779807090759"
"79047","0.7881548404693604","0.7881548404693604","0.7881548404693604"
"79058","0.7100870013237","0.7100870013237","0.7100870013237"
"79066","0.7147278189659119","0.7147278189659119","0.7147278189659119"
"79087","0.6917961835861206","0.6917961835861206","0.6917961835861206"
"79088","0.7064529061317444","0.7064529061317444","0.7064529061317444"
"79092","0.7261425256729126","0.7261425256729126","0.7261425256729126"
"79093","0.7517390251159668","0.7517390251159668","0.7517390251159668"
"79110","0.7264371514320374","0.7264371514320374","0.7264371514320374"
"79113","0.7110713720321655","0.7110713720321655","0.7110713720321655"
"79140","0.7321068048477173","0.7321068048477173","0.7321068048477173"
"79167","0.7388814687728882","0.7388814687728882","0.7388814687728882"
"79185","0.7027032375335693","0.7027032375335693","0.7027032375335693"
"79198","0.7908873558044434","0.7908873558044434","0.7908873558044434"
"79219","0.7746052742004395","0.7746052742004395","0.7746052742004395"
"79230","0.6796276569366455","0.6796276569366455","0.6796276569366455"
"79233","0.7301538586616516","0.7301538586616516","0.7301538586616516"
"79253","0.7064529061317444","0.7064529061317444","0.7064529061317444"
"79257","0.6935924887657166","0.6935924887657166","0.6935924887657166"
"79271","0.6796276569366455","0.6796276569366455","0.6796276569366455"
"79277","0.8788504004478455","0.8788504004478455","0.8788504004478455"
"79285","0.7652372121810913","0.7652372121810913","0.7652372121810913"
"79359","0.6957611441612244","0.6957611441612244","0.6957611441612244"
"79368","0.7261425256729126","0.7261425256729126","0.7261425256729126"
"79406","0.8310433626174927","0.8310433626174927","0.8310433626174927"
"79411","0.8300690650939941","0.8300690650939941","0.8300690650939941"
"79417","0.5653892159461975","0.5653892159461975","0.5653892159461975"
"79436","0.7820591926574707","0.7820591926574707","0.7820591926574707"
"79440","0.7203127145767212","0.7203127145767212","0.7203127145767212"
"79462","0.6634715795516968","0.6634715795516968","0.6634715795516968"
"79470","0.7894929051399231","0.7894929051399231","0.7894929051399231"
"79475","0.6258240342140198","0.6258240342140198","0.6258240342140198"
"79477","0.7820591926574707","0.7820591926574707","0.7820591926574707"
"79495","0.7820591926574707","0.7820591926574707","0.7820591926574707"
"79550","0.7035214304924011","0.7035214304924011","0.7035214304924011"
"79555","0.6068957448005676","0.6068957448005676","0.6068957448005676"
"79589","0.6866681575775146","0.6866681575775146","0.6866681575775146"
"79607","0.7236974835395813","0.7236974835395813","0.7236974835395813"
"79623","0.7467000484466553","0.7467000484466553","0.7467000484466553"
"79636","0.6427430510520935","0.6427430510520935","0.6427430510520935"
"79658","0.7605246305465698","0.7605246305465698","0.7605246305465698"
"79697","0.593055784702301","0.593055784702301","0.593055784702301"
"79722","0.6317263841629028","0.6317263841629028","0.6317263841629028"
"79763","0.6957611441612244","0.6957611441612244","0.6957611441612244"
"79767","0.7035214304924011","0.7035214304924011","0.7035214304924011"
"79772","0.812360942363739","0.812360942363739","0.812360942363739"
"79788","0.7135820388793945","0.7135820388793945","0.7135820388793945"
"79794","0.7235952615737915","0.7235952615737915","0.7235952615737915"
"79809","0.7358866930007935","0.7358866930007935","0.7358866930007935"
"79840","0.7491434216499329","0.7491434216499329","0.7491434216499329"
"79869","0.7038905620574951","0.7038905620574951","0.7038905620574951"
"79882","0.7054012417793274","0.7054012417793274","0.7054012417793274"
"79927","0.7974594831466675","0.7974594831466675","0.7974594831466675"
"79928","0.8979030251502991","0.8979030251502991","0.8979030251502991"
"79929","0.733441948890686","0.733441948890686","0.733441948890686"
"79959","0.7263708114624023","0.7263708114624023","0.7263708114624023"
"79960","0.7908873558044434","0.7908873558044434","0.7908873558044434"
"80010","0.7147278189659119","0.7147278189659119","0.7147278189659119"
"80016","0.8055782318115234","0.8055782318115234","0.8055782318115234"
"80034","0.760748565196991","0.760748565196991","0.760748565196991"
"80042","0.7911669015884399","0.7911669015884399","0.7911669015884399"
"80044","0.6634715795516968","0.6634715795516968","0.6634715795516968"
"80055","0.804085910320282","0.804085910320282","0.804085910320282"
"80066","0.8511718511581421","0.8511718511581421","0.8511718511581421"
"80069","0.734745442867279","0.734745442867279","0.734745442867279"
"80073","0.7048622965812683","0.7048622965812683","0.7048622965812683"
"80098","0.7974594831466675","0.7974594831466675","0.7974594831466675"
"80101","0.6917961835861206","0.6917961835861206","0.6917961835861206"
"80103","0.734745442867279","0.734745442867279","0.734745442867279"
"80128","0.7048622965812683","0.7048622965812683","0.7048622965812683"
"80141","0.6483497023582458","0.6483497023582458","0.6483497023582458"
"80147","0.7157306671142578","0.7157306671142578","0.7157306671142578"
"80173","0.6867246627807617","0.6867246627807617","0.6867246627807617"
"80180","0.8114818334579468","0.8114818334579468","0.8114818334579468"
"80183","0.8083139061927795","0.8083139061927795","0.8083139061927795"
"80190","0.7483034133911133","0.7483034133911133","0.7483034133911133"
"80192","0.593055784702301","0.593055784702301","0.593055784702301"
"80201","0.7425809502601624","0.7425809502601624","0.7425809502601624"
"80209","0.7350054383277893","0.7350054383277893","0.7350054383277893"
"80210","0.8966377377510071","0.8966377377510071","0.8966377377510071"
"80216","0.8310433626174927","0.8310433626174927","0.8310433626174927"
"80234","0.7089734077453613","0.7089734077453613","0.7089734077453613"
"80277","0.8021290302276611","0.8021290302276611","0.8021290302276611"
"80281","0.7360620498657227","0.7360620498657227","0.7360620498657227"
"80284","0.7666601538658142","0.7666601538658142","0.7666601538658142"
"80286","0.8338779807090759","0.8338779807090759","0.8338779807090759"
"80295","0.836980402469635","0.836980402469635","0.836980402469635"
"80338","0.6953874826431274","0.6953874826431274","0.6953874826431274"
"80357","0.8563388586044312","0.8563388586044312","0.8563388586044312"
"80383","0.6846005916595459","0.6846005916595459","0.6846005916595459"
"80390","0.8041790127754211","0.8041790127754211","0.8041790127754211"
"80394","0.7041535377502441","0.7041535377502441","0.7041535377502441"
"80413","0.6317263841629028","0.6317263841629028","0.6317263841629028"
"80441","0.815280020236969","0.815280020236969","0.815280020236969"
"80461","0.8338779807090759","0.8338779807090759","0.8338779807090759"
"80478","0.8296520113945007","0.8296520113945007","0.8296520113945007"
"80533","0.7487781047821045","0.7487781047821045","0.7487781047821045"
"80546","0.7404628396034241","0.7404628396034241","0.7404628396034241"
"80574","0.7828880548477173","0.7828880548477173","0.7828880548477173"
"80576","0.7048622965812683","0.7048622965812683","0.7048622965812683"
"80586","0.7078951001167297","0.7078951001167297","0.7078951001167297"
"80660","0.7747368216514587","0.7747368216514587","0.7747368216514587"
"80666","0.7491434216499329","0.7491434216499329","0.7491434216499329"
"80685","0.6457200646400452","0.6457200646400452","0.6457200646400452"
"80704","0.7216494083404541","0.7216494083404541","0.7216494083404541"
"80761","0.7843552827835083","0.7843552827835083","0.7843552827835083"
"80763","0.74240642786026","0.74240642786026","0.74240642786026"
"80778","0.7273020148277283","0.7273020148277283","0.7273020148277283"
"80800","0.7453534007072449","0.7453534007072449","0.7453534007072449"
"80819","0.7078951001167297","0.7078951001167297","0.7078951001167297"
"80822","0.6317263841629028","0.6317263841629028","0.6317263841629028"
"80839","0.7027032375335693","0.7027032375335693","0.7027032375335693"
"80840","0.8262562155723572","0.8262562155723572","0.8262562155723572"
"80845","0.6519178152084351","0.6519178152084351","0.6519178152084351"
"80887","0.7041535377502441","0.7041535377502441","0.7041535377502441"
"80908","0.7273020148277283","0.7273020148277283","0.7273020148277283"
"80910","0.6378174424171448","0.6378174424171448","0.6378174424171448"
"80932","0.593055784702301","0.593055784702301","0.593055784702301"
"80939","0.815280020236969","0.815280020236969","0.815280020236969"
"80948","0.7843552827835083","0.7843552827835083","0.7843552827835083"
"81031","0.739787757396698","0.739787757396698","0.739787757396698"
"81035","0.7417686581611633","0.7417686581611633","0.7417686581611633"
"81055","0.760748565196991","0.760748565196991","0.760748565196991"
"81085","0.6378174424171448","0.6378174424171448","0.6378174424171448"
"81106","0.7636415362358093","0.7636415362358093","0.7636415362358093"
"81147","0.7203044295310974","0.7203044295310974","0.7203044295310974"
"81148","0.6330054998397827","0.6330054998397827","0.6330054998397827"
"81154","0.8305981755256653","0.8305981755256653","0.8305981755256653"
"81177","0.7743368744850159","0.7743368744850159","0.7743368744850159"
"81189","0.7820591926574707","0.7820591926574707","0.7820591926574707"
"81194","0.8363180756568909","0.8363180756568909","0.8363180756568909"
"81235","0.7143277525901794","0.7143277525901794","0.7143277525901794"
"81263","0.7493818402290344","0.7493818402290344","0.7493818402290344"
"81269","0.77872234582901","0.77872234582901","0.77872234582901"
"81270","0.8422214388847351","0.8422214388847351","0.8422214388847351"
"81277","0.7143277525901794","0.7143277525901794","0.7143277525901794"
"81295","0.6216821074485779","0.6216821074485779","0.6216821074485779"
"81300","0.6935037970542908","0.6935037970542908","0.6935037970542908"
"81342","0.6052374839782715","0.6052374839782715","0.6052374839782715"
"81350","0.8563388586044312","0.8563388586044312","0.8563388586044312"
"81367","0.7766657471656799","0.7766657471656799","0.7766657471656799"
"81373","0.8286899924278259","0.8286899924278259","0.8286899924278259"
"81397","0.836980402469635","0.836980402469635","0.836980402469635"
"81425","0.9286967515945435","0.9286967515945435","0.9286967515945435"
"81441","0.6886957883834839","0.6886957883834839","0.6886957883834839"
"81456","0.7495308518409729","0.7495308518409729","0.7495308518409729"
"81472","0.8021290302276611","0.8021290302276611","0.8021290302276611"
"81473","0.7637337446212769","0.7637337446212769","0.7637337446212769"
"81480","0.760748565196991","0.760748565196991","0.760748565196991"
"81487","0.8065597414970398","0.8065597414970398","0.8065597414970398"
"81494","0.8272921442985535","0.8272921442985535","0.8272921442985535"
"81495","0.8605509400367737","0.8605509400367737","0.8605509400367737"
"81502","0.6796518564224243","0.6796518564224243","0.6796518564224243"
"81518","0.7738398313522339","0.7738398313522339","0.7738398313522339"
"81558","0.839685320854187","0.839685320854187","0.839685320854187"
"81569","0.6935037970542908","0.6935037970542908","0.6935037970542908"
"81647","0.8048936128616333","0.8048936128616333","0.8048936128616333"
"81660","0.6898816823959351","0.6898816823959351","0.6898816823959351"
"81667","0.7845790386199951","0.7845790386199951","0.7845790386199951"
"81668","0.74240642786026","0.74240642786026","0.74240642786026"
"81741","0.7417686581611633","0.7417686581611633","0.7417686581611633"
"81744","0.6816140413284302","0.6816140413284302","0.6816140413284302"
"81758","0.62134850025177","0.62134850025177","0.62134850025177"
"81805","0.62134850025177","0.62134850025177","0.62134850025177"
"81813","0.6958165764808655","0.6958165764808655","0.6958165764808655"
"81846","0.5653597712516785","0.5653597712516785","0.5653597712516785"
"81851","0.7727845311164856","0.7727845311164856","0.7727845311164856"
"81855","0.7048622965812683","0.7048622965812683","0.7048622965812683"
"81866","0.8036134243011475","0.8036134243011475","0.8036134243011475"
"81880","0.815280020236969","0.815280020236969","0.815280020236969"
"81913","0.843075692653656","0.843075692653656","0.843075692653656"
"81915","0.7282798290252686","0.7282798290252686","0.7282798290252686"
"81921","0.7219277024269104","0.7219277024269104","0.7219277024269104"
"81931","0.7688538432121277","0.7688538432121277","0.7688538432121277"
"81936","0.6667829751968384","0.6667829751968384","0.6667829751968384"
"81983","0.777910053730011","0.777910053730011","0.777910053730011"
"82000","0.6591119170188904","0.6591119170188904","0.6591119170188904"
"82011","0.7476630210876465","0.7476630210876465","0.7476630210876465"
"82015","0.7851868271827698","0.7851868271827698","0.7851868271827698"
"82051","0.8442235589027405","0.8442235589027405","0.8442235589027405"
"82052","0.5983005166053772","0.5983005166053772","0.5983005166053772"
"82059","0.6052374839782715","0.6052374839782715","0.6052374839782715"
"82072","0.739787757396698","0.739787757396698","0.739787757396698"
"82110","0.7726876735687256","0.7726876735687256","0.7726876735687256"
"82116","0.7636415362358093","0.7636415362358093","0.7636415362358093"
"82122","0.8847256898880005","0.8847256898880005","0.8847256898880005"
"82158","0.7552461624145508","0.7552461624145508","0.7552461624145508"
"82170","0.7988782525062561","0.7988782525062561","0.7988782525062561"
"82176","0.7659242153167725","0.7659242153167725","0.7659242153167725"
"82204","0.7966253757476807","0.7966253757476807","0.7966253757476807"
"82239","0.8311522603034973","0.8311522603034973","0.8311522603034973"
"82261","0.7143277525901794","0.7143277525901794","0.7143277525901794"
"82291","1.0161865949630737","1.0161865949630737","1.0161865949630737"
"82309","0.6664866805076599","0.6664866805076599","0.6664866805076599"
"82356","0.7767459154129028","0.7767459154129028","0.7767459154129028"
"82367","0.7300761342048645","0.7300761342048645","0.7300761342048645"
"82387","0.678225040435791","0.678225040435791","0.678225040435791"
"82396","0.6481172442436218","0.6481172442436218","0.6481172442436218"
"82452","0.9094241261482239","0.9094241261482239","0.9094241261482239"
"82512","0.7143277525901794","0.7143277525901794","0.7143277525901794"
"82535","0.7434555292129517","0.7434555292129517","0.7434555292129517"
"82547","0.8422214388847351","0.8422214388847351","0.8422214388847351"
"82550","0.7417234182357788","0.7417234182357788","0.7417234182357788"
"82553","0.9286967515945435","0.9286967515945435","0.9286967515945435"
"82554","0.7433616518974304","0.7433616518974304","0.7433616518974304"
"82558","0.6886957883834839","0.6886957883834839","0.6886957883834839"
"82626","0.03076428920030594","0.03076428920030594","0.03076428920030594"
"82642","0.6898816823959351","0.6898816823959351","0.6898816823959351"
"82652","0.7738398313522339","0.7738398313522339","0.7738398313522339"
"82662","0.684860110282898","0.684860110282898","0.684860110282898"
"82670","0.6216821074485779","0.6216821074485779","0.6216821074485779"
"82672","0.6216821074485779","0.6216821074485779","0.6216821074485779"
"82684","0.7772136926651001","0.7772136926651001","0.7772136926651001"
"82687","0.7179821729660034","0.7179821729660034","0.7179821729660034"
"82696","0.7501903772354126","0.7501903772354126","0.7501903772354126"
"82704","0.8242050409317017","0.8242050409317017","0.8242050409317017"
"82707","0.6435371041297913","0.6435371041297913","0.6435371041297913"
"82710","0.7178896069526672","0.7178896069526672","0.7178896069526672"
"82716","0.6435371041297913","0.6435371041297913","0.6435371041297913"
"82751","0.6796518564224243","0.6796518564224243","0.6796518564224243"
"82777","0.7154878973960876","0.7154878973960876","0.7154878973960876"
"82778","0.7407745718955994","0.7407745718955994","0.7407745718955994"
"82800","0.7726876735687256","0.7726876735687256","0.7726876735687256"
"82822","0.6013814806938171","0.6013814806938171","0.6013814806938171"
"82849","0.7135838866233826","0.7135838866233826","0.7135838866233826"
"82912","0.6664866805076599","0.6664866805076599","0.6664866805076599"
"82914","0.7592951655387878","0.7592951655387878","0.7592951655387878"
"82945","0.6816140413284302","0.6816140413284302","0.6816140413284302"
"82957","0.7124326229095459","0.7124326229095459","0.7124326229095459"
"82969","0.8100907206535339","0.8100907206535339","0.8100907206535339"
"82972","0.6714885830879211","0.6714885830879211","0.6714885830879211"
"82988","0.8728386759757996","0.8728386759757996","0.8728386759757996"
"83002","0.7765869498252869","0.7765869498252869","0.7765869498252869"
"83010","0.7528231739997864","0.7528231739997864","0.7528231739997864"
"83024","0.6813088059425354","0.6813088059425354","0.6813088059425354"
"83102","0.7716810703277588","0.7716810703277588","0.7716810703277588"
"83115","0.7476630210876465","0.7476630210876465","0.7476630210876465"
"83159","0.7851868271827698","0.7851868271827698","0.7851868271827698"
"83173","0.7178896069526672","0.7178896069526672","0.7178896069526672"
"83200","0.6697435975074768","0.6697435975074768","0.6697435975074768"
"83223","0.6368792653083801","0.6368792653083801","0.6368792653083801"
"83279","0.6697435975074768","0.6697435975074768","0.6697435975074768"
"83306","0.6507999300956726","0.6507999300956726","0.6507999300956726"
"83313","0.7178896069526672","0.7178896069526672","0.7178896069526672"
"83318","0.7797712683677673","0.7797712683677673","0.7797712683677673"
"83346","0.9286967515945435","0.9286967515945435","0.9286967515945435"
"83386","0.839685320854187","0.839685320854187","0.839685320854187"
"83393","0.7397392988204956","0.7397392988204956","0.7397392988204956"
"83425","0.8100907206535339","0.8100907206535339","0.8100907206535339"
"83450","0.7257140278816223","0.7257140278816223","0.7257140278816223"
"83460","0.5862190127372742","0.5862190127372742","0.5862190127372742"
"83470","0.7833603620529175","0.7833603620529175","0.7833603620529175"
"83494","0.8728386759757996","0.8728386759757996","0.8728386759757996"
"83499","0.9094241261482239","0.9094241261482239","0.9094241261482239"
"83501","0.7433616518974304","0.7433616518974304","0.7433616518974304"
"83506","0.8147843480110168","0.8147843480110168","0.8147843480110168"
"83510","0.7293965220451355","0.7293965220451355","0.7293965220451355"
"83516","0.6543792486190796","0.6543792486190796","0.6543792486190796"
"83518","0.897045373916626","0.897045373916626","0.897045373916626"
"83527","0.7875867486000061","0.7875867486000061","0.7875867486000061"
"83547","0.8100907206535339","0.8100907206535339","0.8100907206535339"
"83548","0.7175822854042053","0.7175822854042053","0.7175822854042053"
"83552","0.790141761302948","0.790141761302948","0.790141761302948"
"83570","0.7659242153167725","0.7659242153167725","0.7659242153167725"
"83574","0.7940412759780884","0.7940412759780884","0.7940412759780884"
"83583","0.7940412759780884","0.7940412759780884","0.7940412759780884"
"83593","0.6781755685806274","0.6781755685806274","0.6781755685806274"
"83636","0.6480751633644104","0.6480751633644104","0.6480751633644104"
"83647","0.7632919549942017","0.7632919549942017","0.7632919549942017"
"83660","0.7911909222602844","0.7911909222602844","0.7911909222602844"
"83663","0.6828415989875793","0.6828415989875793","0.6828415989875793"
"83674","0.7621128559112549","0.7621128559112549","0.7621128559112549"
"83679","0.7481926083564758","0.7481926083564758","0.7481926083564758"
"83684","0.6052374839782715","0.6052374839782715","0.6052374839782715"
"83741","0.15949241816997528","0.15949241816997528","0.15949241816997528"
"83767","0.6435371041297913","0.6435371041297913","0.6435371041297913"
"83782","0.8242050409317017","0.8242050409317017","0.8242050409317017"
"83803","0.7532545924186707","0.7532545924186707","0.7532545924186707"
"83824","0.7481926083564758","0.7481926083564758","0.7481926083564758"
