"objective_1","objective_2","objective_3"
"0","0","-0.28092719055712223"
"0","0","-0.28667977042496207"
"0","0","-0.28380348049104215"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0.44337195754051206","0.5011918365955352","-0.7080939317122101"
"0.5308923840522766","0.44287899136543274","-0.7261162040755152"
"0.5272981643676757","0.4799844801425934","-0.7420225819572807"
"0.5106425166130066","0.5599977850914002","-0.8224822785705328"
"0.5012187957763672","0.5754466652870178","-0.821787779033184"
"0.5379458367824554","0.559354841709137","-0.9160658478736877"
"0.5586713671684265","0.5491822481155395","-1.3419495478272438"
"0.5010443508625031","0.5177977621555329","-0.7581611283123493"
"0.5951941013336182","0.4860852062702179","-0.8224822785705328"
"0.5454594850540161","0.5195134997367858","-0.8935613565146923"
"0.5068890154361725","0.46738922595977783","-0.7327400203794241"
"0.5652777552604675","0.5381444811820983","-0.9167328454554081"
"0.46450645923614503","0.47608832120895384","-0.718877736106515"
"0","0","-0.28092719055712223"
"0.5361705422401428","0.5672516703605652","-1.4573122061789037"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0.5091455280780792","0.5122044563293457","-0.7903193041682244"
"0.5304561853408813","0.5296689629554748","-0.8203987799584865"
"0.5499369978904725","0.5298951745033265","-0.8224822785705328"
"0.48202565908432005","0.4726761937141418","-0.7214743996039032"
"0.5361548960208893","0.5672673225402832","-0.9167328454554081"
"0.5385881900787354","0.5604026317596436","-1.4061067953705788"
"0.44241361021995546","0.46905583143234253","-0.7139529695734381"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0","0","-0.28092719055712223"
"0.5318022668361664","0.47790826559066774","-0.7393086919561028"
"0.5321576774120331","0.524037915468216","-0.8207190729677677"
"0.5582584977149964","0.5274381220340729","-0.8224822785705328"
"0.5369506061077118","0.5709030032157898","-0.8821564573794604"
"0.49209789633750917","0.49871249198913575","-0.7508035775274038"
"0.5617472887039184","0.5416749238967895","-1.4534209102392197"
"0","0","-0.28380348049104215"
"0","0","-0.28092719055712223"
"0","0","-0.28380348049104215"
"0","0","-0.28092719055712223"
"0.5279752969741821","0.44401066899299624","-0.7236028149724006"
"0.5771923899650574","0.5085042357444763","-0.821787779033184"
"0.5644142270088196","0.45691118836402894","-0.7548004988580942"
"0.5320024132728577","0.5536941766738892","-0.8210932794958353"
"0.5549466967582702","0.5529069542884827","-0.8825313452631235"
"0.5210489273071289","0.582373297214508","-1.3943922664970159"
"0","0","-0.28092719055712223"
"0.4283021867275238","0.5004762053489685","-0.709375106729567"
"0","0","-0.28380348049104215"
