"objective_1","objective_2","objective_3"
"0","0","-0.29926864244043827"
"0.10787075087428093","0.8935411930084228","-0.8318561846390367"
"0.08533689044415951","0.957366144657135","-0.8234061427414417"
"0.06286638155579567","0.979836642742157","-0.8272888761013746"
"0.10901163518428802","0.9766849875450134","-0.9745492231100797"
"0.1476127728819847","0.938083827495575","-0.9745361521840096"
"0.10539241135120392","0.8960195422172547","-0.8363146672025323"
"0.07448564544320106","0.7923604607582092","-0.7656087504699827"
"0.07966572716832161","0.984316885471344","-0.8940953891724348"
"0.1451804220676422","0.9405162096023559","-0.9758177120238543"
"0.09418484419584275","0.9359909772872925","-0.8365388153120875"
"0.08579890672117471","0.9152265191078186","-0.836267044954002"
"0.12009468227624893","0.9438879370689393","-0.8940953891724348"
"0.13538248613476753","0.9503141283988953","-0.9758177120238543"
"0.1322855293750763","0.8979050517082214","-0.8365388153120875"
"0.4402193546295166","0.48345118165016177","-0.7211205502972007"
"0.07111379131674767","0.9715892195701599","-0.8357426580041647"
"0.13654818385839462","0.9491484045982361","-0.9758177120238543"
"0.06790213212370873","1.0177944779396058","-0.9758177120238543"
"0.9282040119171142","0.09205315709114074","-0.829317050985992"
"0.5431180894374847","0.07489949464797974","-0.6626995531842113"
"0.47298678755760193","0.4506837487220764","-0.7221966413781047"
"0.5031800210475922","0.5112397491931915","-0.8314575860276818"
"0.08531006947159767","1.0003865122795106","-0.9894313178956509"
"0.8941881537437439","0.10722379237413407","-0.8381979847326875"
"0.9609482407569885","0.060900690406560896","-0.8296521594747901"
"0.9288110613822937","0.12665972113609314","-0.8969237964600325"
"0.8803654313087463","0.12104653865098954","-0.8381979847326875"
"0.9701795101165771","0.06996925696730613","-0.8946243025362491"
"1.0052415370941161","0.08045509867370129","-0.9954676698893309"
"1.0118446469306945","0.11861830651760101","-1.192916477844119"
"0.9210422158241272","0.10080671310424805","-0.8296521594747901"
"0.9190998435020447","0.10274909734725952","-0.8263838747516274"
"0.9627435445785523","0.0928123153746128","-0.8810033841058612"
"0.9702875256538391","0.08943915665149689","-0.8953249618411064"
"0.9807718396186829","0.09610699266195297","-1.0392223600298167"
"0.9596039891242981","0.08884288966655732","-0.8456853944808245"
"0.986298930644989","0.0691718466579914","-0.8964459635317326"
"0.9145826101303101","0.13663224279880523","-0.9018092423677444"
"1.0132952690124513","0.07240134002640844","-1.0678474396467208"
"0.9541681051254273","0.12718569934368135","-1.088132207840681"
"0.8981757760047913","0.14452724307775497","-0.9079980961978436"
"1.0042158007621764","0.08591220378875733","-1.080846831202507"
"0.971370255947113","0.11432635337114334","-1.1211541671305896"
"0.9940852165222168","0.09161138460040093","-0.9546061500906944"
"0.9950541734695435","0.09064240753650665","-1.0726218082010746"
"0.9323039412498474","0.13167866170406342","-1.2453040331602097"
"0.12417477667331696","0.9336949348449707","-0.8102321531623602"
"0.06542692184448243","0.9715029001235962","-0.8185770407319068"
"0.09639100357890129","0.9380538105964661","-0.8772401073947549"
"0.13103346526622772","0.9546631217002869","-0.9882787540555"
"0.12186138778924942","0.9638352036476135","-0.9903208632022142"
"0.1297845236957073","0.9961565494537353","-1.063724009692669"
"0.09205137416720391","1.0384115695953369","-1.2079893164336681"
"0.08870723471045494","0.9969894051551819","-0.9873048041015864"
"0.10334249585866928","0.9823541045188904","-0.9903208632022142"
"0.08701778873801232","0.955685269832611","-0.8235070891678333"
"0.11928202509880066","1.0021372318267823","-1.0817764949053525"
"0.10363107547163963","1.026831865310669","-1.2079893164336681"
"0","0","-0.29926864244043827"
"0.07263454720377922","0.9576411128044129","-0.8379826858639717"
"0.06582633927464485","0.9981562614440918","-0.8759817034006119"
"0.06749071832746267","1.0182059168815614","-0.9893469132483006"
"0.09258892387151718","0.950114107131958","-0.8215981431305408"
"0.100648083537817","1.029814863204956","-1.0456715244799852"
"0.11155912131071091","1.0189038395881653","-1.2079893164336681"
"0.06424439400434494","0.7999443411827087","-0.766563587076962"
"0.07496811971068382","0.9637342810630798","-0.8481839770451188"
"0.05678043835796416","1.0289161920547485","-0.9842887450009584"
"0.07888789642602205","1.0470531582832336","-1.0796588104218245"
"0.07185917012393475","1.0138374447822571","-0.9842887450009584"
"0.09964742884039879","0.9949119925498963","-1.0217829708009958"
"0.5032503008842468","0.4585057258605957","-0.7568579632788897"
"0.4800355792045593","0.5311582505702972","-0.7339404569938779"
"0.06629100441932678","1.0548617839813232","-1.0368867330253124"
"0.9005931258201599","0.12125581055879593","-0.8313170475885272"
"0.9335566639900208","0.109146349132061","-0.8257950149476528"
"0.9961121201515197","0.08958447929471731","-0.9728837564587594"
"0.5314779162406922","0.48638375401496886","-0.978985259309411"
"0.9009555578231812","0.12089337110519409","-0.839016362465918"
"1.0341601133346559","0.03618388306349516","-0.9800732295960188"
"1.0355300784111023","0.07232352122664451","-1.055293319746852"
"1.0088855147361755","0.12157742157578469","-1.0566379193216562"
"0.9464772343635559","0.07537170201539993","-0.8313170475885272"
"1.017720365524292","0.09013324677944183","-0.9812667723745108"
"0.9978330254554748","0.10768512785434722","-0.9812667723745108"
"0.9493462562561035","0.14987942278385163","-1.0481930423527956"
"1.0299152493476869","0.07793835159391165","-0.9815806578844786"
"0.9985010504722596","0.10935257822275161","-1.0422551333904266"
"0.96873619556427","0.1302546039223671","-1.2104661114513875"
"0.9951674699783325","0.10391193702816963","-0.971618801727891"
"1.0027510404586792","0.10510255619883538","-1.0513033106923104"
"1.0264164328575134","0.10193057395517827","-1.0430170193314552"
"0","0","-0.3660034891217947"
"0.09566565752029418","0.9683169603347779","-0.8128467809408904"
"0.051550467126071454","0.9819564104080201","-0.8133524660021066"
"0.10588123798370361","0.9581013679504394","-0.9817994087934494"
"0.09881088510155678","1.000179922580719","-1.02238699644804"
"0.05529207289218903","1.0086905479431152","-0.8135004378855228"
"0.06888320744037628","1.0168133854866028","-0.967612974345684"
"0.1256090398877859","0.8799720644950867","-0.8405204160138965"
"0.1239550307393074","0.8861777186393738","-0.851963035017252"
"0.08120586993172765","0.9855166435241699","-0.9971043974161148"
"0.10620875656604767","0.8995341777801513","-0.8732153665274381"
"0.10463427677750588","0.9369175672531128","-0.8754257917404175"
"0.10320361554622651","0.9607790231704711","-0.8825244247913361"
"0.08524608016014099","0.9787365198135376","-0.9722207095474005"
"0.10018614958971739","0.8892889618873596","-0.8439794052392244"
"0.11924075484275817","0.9067790150642395","-0.8886302549391984"
"0.113914255797863","0.9641722202301025","-1.1042709480971098"
"1.0259443879127503","0.08172476850450039","-0.9538193192332983"
"1.0010643005371094","0.06291829831898213","-0.9055794660001993"
"0.11680641770362854","0.8645772933959961","-0.8562470329925418"
"0.09910337030887603","0.9227455854415894","-0.8394583696499467"
"0.07741805631667376","0.9239938974380493","-0.8446692069992423"
"0.10562881976366043","0.9162200927734375","-0.8328550970181823"
"0.06900319457054138","0.9324087738990784","-0.8458996465429663"
"0.0723523668013513","0.9703506708145142","-0.8900721650570631"
"0.05841787979006767","0.9347573280334472","-0.8458996465429663"
"0.13791163191199302","0.8882749676704407","-0.8725262016057969"
"0.11316424906253815","0.9508183360099792","-0.8857879135757685"
"0.11027779877185821","0.9076505780220032","-0.8615681843832135"
"0.06473606936633587","0.9219438791275024","-0.837557659484446"
"0.07672490030527115","0.9659781575202941","-0.8900721650570631"
"0.08229904538020491","0.9384461283683777","-0.8512093931436538"
"0.09598423177376389","0.9897123575210571","-1.0671645794063807"
"0.9545838832855225","0.11391531229019165","-0.8551404047757387"
"0.9487508654594421","0.07309807948768139","-0.846196417696774"
"0.8940707683563233","0.10734113603830338","-0.8430043188855052"
"1.0113232851028442","0.052659327164292336","-0.8936016861349344"
"0.9631956458091736","0.10473492294549942","-1.0109167370945216"
"0.9466150999069214","0.05479683317244053","-0.8397360341623425"
"0.9059898972511291","0.09542207308113575","-0.8397360341623425"
"0.07260181680321694","0.9663525104522706","-0.870578982681036"
"0.0567143015563488","0.9822400212287903","-0.869284738227725"
"0.10748651623725891","0.951422655582428","-0.8799389719963073"
"0","0","-0.29926864244043827"
"0.10153973884880543","0.9624428510665893","-0.8827833019196987"
"0.09283286184072495","1.0030387878417968","-0.9649309348315"
"0.11073206812143326","0.870651638507843","-0.8421912739053369"
"0.06625282913446426","0.9351591110229492","-0.842747444473207"
"0.08542796988040209","0.9159839868545532","-0.8414662694558501"
"0.09611438289284706","0.9678682327270508","-0.8818790413439274"
"0.06630866155028343","0.9426677584648132","-0.8496505312621594"
"0.0708229273557663","1.0148736834526062","-0.9813668951392174"
"0.684431540966034","0.12896021604537963","-0.9239610563077152"
"0.09503589197993279","0.9314043164253235","-0.8561952726915478"
"0.07724548950791359","1.0084511280059814","-0.9813668951392174"
"0.931149673461914","0.07026227004826069","-0.8397360341623425"
"0.9786086559295655","0.11603935956954955","-1.0481887329369783"
"0.8835403323173523","0.11787161231040955","-0.8469798943027854"
"0.939222252368927","0.06627708487212658","-0.8481273544952274"
"0.9944156408309937","0.08669798448681831","-1.0209658667445183"
"1.0653147935867309","0.08821884542703629","-1.194454526528716"
"0.9373101115226745","0.07227663844823837","-0.8405268741771579"
