"Step","Minecart-Baseline_1726019116 - ep_info/First_minerium","Minecart-Baseline_1726019116 - ep_info/First_minerium__MIN","Minecart-Baseline_1726019116 - ep_info/First_minerium__MAX"
"16397","0.663101851940155","0.663101851940155","0.663101851940155"
"16405","0.788081169128418","0.788081169128418","0.788081169128418"
"16432","0.663101851940155","0.663101851940155","0.663101851940155"
"16457","1.3229701519012451","1.3229701519012451","1.3229701519012451"
"16528","0.5880811810493469","0.5880811810493469","0.5880811810493469"
"16600","0.4968104958534241","0.4968104958534241","0.4968104958534241"
"16624","0.6468808054924011","0.6468808054924011","0.6468808054924011"
"16720","0.7807964086532593","0.7807964086532593","0.7807964086532593"
"16743","0.7146273255348206","0.7146273255348206","0.7146273255348206"
"16760","0.777525782585144","0.777525782585144","0.777525782585144"
"16761","0.7209262847900391","0.7209262847900391","0.7209262847900391"
"16805","0.8446555733680725","0.8446555733680725","0.8446555733680725"
"16834","0.7344953417778015","0.7344953417778015","0.7344953417778015"
"16884","0.9749144911766052","0.9749144911766052","0.9749144911766052"
"16929","0.6416475772857666","0.6416475772857666","0.6416475772857666"
"17028","0.7664749622344971","0.7664749622344971","0.7664749622344971"
"17045","0.8119783997535706","0.8119783997535706","0.8119783997535706"
"17079","0.5366678833961487","0.5366678833961487","0.5366678833961487"
"17114","0.8011520504951477","0.8011520504951477","0.8011520504951477"
"17128","0.79848313331604","0.79848313331604","0.79848313331604"
"17134","0.7556527853012085","0.7556527853012085","0.7556527853012085"
"17146","0.7831805944442749","0.7831805944442749","0.7831805944442749"
"17182","0.7944790124893188","0.7944790124893188","0.7944790124893188"
"17190","0.4845932126045227","0.4845932126045227","0.4845932126045227"
"17268","0.8835875988006592","0.8835875988006592","0.8835875988006592"
"17271","0.6510098576545715","0.6510098576545715","0.6510098576545715"
"17272","0.7833884358406067","0.7833884358406067","0.7833884358406067"
"17388","0.7758580446243286","0.7758580446243286","0.7758580446243286"
"17458","0.714830756187439","0.714830756187439","0.714830756187439"
"17514","0.8212661743164062","0.8212661743164062","0.8212661743164062"
"17527","0.7716140747070312","0.7716140747070312","0.7716140747070312"
"17562","0.8041571378707886","0.8041571378707886","0.8041571378707886"
"17615","0.7156878113746643","0.7156878113746643","0.7156878113746643"
"17664","0.8033182621002197","0.8033182621002197","0.8033182621002197"
"17666","0.7081946730613708","0.7081946730613708","0.7081946730613708"
"17684","0.5069296360015869","0.5069296360015869","0.5069296360015869"
"17713","0.5880811810493469","0.5880811810493469","0.5880811810493469"
"17767","1.290952205657959","1.290952205657959","1.290952205657959"
"17772","0.7078427672386169","0.7078427672386169","0.7078427672386169"
"17803","0.7081946730613708","0.7081946730613708","0.7081946730613708"
"17861","0.7090544104576111","0.7090544104576111","0.7090544104576111"
"17865","1.2965679168701172","1.2965679168701172","1.2965679168701172"
"17891","0.8021437525749207","0.8021437525749207","0.8021437525749207"
"17922","0.7649263143539429","0.7649263143539429","0.7649263143539429"
"17961","0.6171571016311646","0.6171571016311646","0.6171571016311646"
"17962","0.5209053754806519","0.5209053754806519","0.5209053754806519"
"18006","0.8021437525749207","0.8021437525749207","0.8021437525749207"
"18034","0.5906842350959778","0.5906842350959778","0.5906842350959778"
"18062","0.6834637522697449","0.6834637522697449","0.6834637522697449"
"18089","0.880484402179718","0.880484402179718","0.880484402179718"
"18101","1.3396731615066528","1.3396731615066528","1.3396731615066528"
"18119","0.5933018326759338","0.5933018326759338","0.5933018326759338"
"18124","0.9652138352394104","0.9652138352394104","0.9652138352394104"
"18135","0.9084832668304443","0.9084832668304443","0.9084832668304443"
"18243","0.19300074875354767","0.19300074875354767","0.19300074875354767"
"18259","1.4126654863357544","1.4126654863357544","1.4126654863357544"
"18276","0.25159981846809387","0.25159981846809387","0.25159981846809387"
"18301","0.7336949706077576","0.7336949706077576","0.7336949706077576"
"18302","0.7915279269218445","0.7915279269218445","0.7915279269218445"
"18334","0.12055175006389618","0.12055175006389618","0.12055175006389618"
"18340","1.3741792440414429","1.3741792440414429","1.3741792440414429"
"18374","0.8336394429206848","0.8336394429206848","0.8336394429206848"
"18405","0.8806593418121338","0.8806593418121338","0.8806593418121338"
"18469","0.7948312759399414","0.7948312759399414","0.7948312759399414"
"18496","0.4360699951648712","0.4360699951648712","0.4360699951648712"
"18523","1.3701190948486328","1.3701190948486328","1.3701190948486328"
"18539","1.0280400514602661","1.0280400514602661","1.0280400514602661"
"18570","1.3909510374069214","1.3909510374069214","1.3909510374069214"
"18577","0.7444640398025513","0.7444640398025513","0.7444640398025513"
"18610","0.7818728089332581","0.7818728089332581","0.7818728089332581"
"18651","0.5506122708320618","0.5506122708320618","0.5506122708320618"
"18660","0.8927414417266846","0.8927414417266846","0.8927414417266846"
"18690","0.8485991358757019","0.8485991358757019","0.8485991358757019"
"18726","1.2727549076080322","1.2727549076080322","1.2727549076080322"
"18766","0.09271005541086197","0.09271005541086197","0.09271005541086197"
"18784","0.829804539680481","0.829804539680481","0.829804539680481"
"18785","0.646333634853363","0.646333634853363","0.646333634853363"
"18883","0.7236005663871765","0.7236005663871765","0.7236005663871765"
"18995","0.8169576525688171","0.8169576525688171","0.8169576525688171"
"19037","0.4329291582107544","0.4329291582107544","0.4329291582107544"
"19051","0.79848313331604","0.79848313331604","0.79848313331604"
"19054","0.7915279269218445","0.7915279269218445","0.7915279269218445"
"19083","0.3906857371330261","0.3906857371330261","0.3906857371330261"
"19091","0.6839890480041504","0.6839890480041504","0.6839890480041504"
"19100","0.8212661743164062","0.8212661743164062","0.8212661743164062"
"19148","0.8389282822608948","0.8389282822608948","0.8389282822608948"
"19160","0.5104401707649231","0.5104401707649231","0.5104401707649231"
"19168","0.7236005663871765","0.7236005663871765","0.7236005663871765"
"19218","0.6617003083229065","0.6617003083229065","0.6617003083229065"
"19275","0.765326738357544","0.765326738357544","0.765326738357544"
"19285","0.8927414417266846","0.8927414417266846","0.8927414417266846"
"19291","0.8329527974128723","0.8329527974128723","0.8329527974128723"
"19300","0.7566779255867004","0.7566779255867004","0.7566779255867004"
"19320","0.8307085037231445","0.8307085037231445","0.8307085037231445"
"19347","0.7243517637252808","0.7243517637252808","0.7243517637252808"
"19363","0.8366479277610779","0.8366479277610779","0.8366479277610779"
"19386","0.6324348449707031","0.6324348449707031","0.6324348449707031"
"19403","0.6126975417137146","0.6126975417137146","0.6126975417137146"
"19435","0.6349020600318909","0.6349020600318909","0.6349020600318909"
"19470","0.8155070543289185","0.8155070543289185","0.8155070543289185"
"19496","0.7843250036239624","0.7843250036239624","0.7843250036239624"
"19564","0.8550858497619629","0.8550858497619629","0.8550858497619629"
"19575","0.17568111419677734","0.17568111419677734","0.17568111419677734"
"19624","0.13957266509532928","0.13957266509532928","0.13957266509532928"
"19657","0.7663633823394775","0.7663633823394775","0.7663633823394775"
"19676","0.6035441756248474","0.6035441756248474","0.6035441756248474"
"19761","0.7251281142234802","0.7251281142234802","0.7251281142234802"
"19768","0.883791446685791","0.883791446685791","0.883791446685791"
"19787","0.7875865697860718","0.7875865697860718","0.7875865697860718"
"19857","1.3307827711105347","1.3307827711105347","1.3307827711105347"
"19931","0.7372227311134338","0.7372227311134338","0.7372227311134338"
"19955","0.7991052269935608","0.7991052269935608","0.7991052269935608"
"20012","0.8987536430358887","0.8987536430358887","0.8987536430358887"
"20038","0.7201581001281738","0.7201581001281738","0.7201581001281738"
"20049","0.7705357670783997","0.7705357670783997","0.7705357670783997"
"20100","0.5978139042854309","0.5978139042854309","0.5978139042854309"
"20122","0.6960119605064392","0.6960119605064392","0.6960119605064392"
"20133","0.716934084892273","0.716934084892273","0.716934084892273"
"20189","0.7563243508338928","0.7563243508338928","0.7563243508338928"
"20196","0.880484402179718","0.880484402179718","0.880484402179718"
"20216","0.7329958081245422","0.7329958081245422","0.7329958081245422"
"20258","0.793260395526886","0.793260395526886","0.793260395526886"
"20266","0.6349020600318909","0.6349020600318909","0.6349020600318909"
"20313","0.5376741290092468","0.5376741290092468","0.5376741290092468"
"20361","0.7997545599937439","0.7997545599937439","0.7997545599937439"
"20381","0.34878379106521606","0.34878379106521606","0.34878379106521606"
"20385","0.7335726618766785","0.7335726618766785","0.7335726618766785"
"20387","0.8021437525749207","0.8021437525749207","0.8021437525749207"
"20391","0.636925458908081","0.636925458908081","0.636925458908081"
"20440","0.8021437525749207","0.8021437525749207","0.8021437525749207"
"20441","0.688483476638794","0.688483476638794","0.688483476638794"
"20452","0.6756359338760376","0.6756359338760376","0.6756359338760376"
"20461","0.7728971838951111","0.7728971838951111","0.7728971838951111"
"20463","0.729372501373291","0.729372501373291","0.729372501373291"
"20504","0.5909904837608337","0.5909904837608337","0.5909904837608337"
"20578","0.7446740865707397","0.7446740865707397","0.7446740865707397"
"20594","0.4879135489463806","0.4879135489463806","0.4879135489463806"
"20608","0.8792650699615479","0.8792650699615479","0.8792650699615479"
"20659","0.7765594124794006","0.7765594124794006","0.7765594124794006"
"20763","0.7442941069602966","0.7442941069602966","0.7442941069602966"
"20808","0.6980791687965393","0.6980791687965393","0.6980791687965393"
"20833","0.7849245071411133","0.7849245071411133","0.7849245071411133"
"20896","0.6240894198417664","0.6240894198417664","0.6240894198417664"
"20900","0.6311339735984802","0.6311339735984802","0.6311339735984802"
"20904","0.7563243508338928","0.7563243508338928","0.7563243508338928"
"20909","0.7201581001281738","0.7201581001281738","0.7201581001281738"
"20912","0.7928807139396667","0.7928807139396667","0.7928807139396667"
"20915","0.1747501939535141","0.1747501939535141","0.1747501939535141"
"20921","0.769543468952179","0.769543468952179","0.769543468952179"
"20940","0.6909776329994202","0.6909776329994202","0.6909776329994202"
"20947","0.6814454793930054","0.6814454793930054","0.6814454793930054"
"21035","0.7512661218643188","0.7512661218643188","0.7512661218643188"
"21048","0.33836790919303894","0.33836790919303894","0.33836790919303894"
"21064","0.9209052324295044","0.9209052324295044","0.9209052324295044"
"21113","0.07168126106262207","0.07168126106262207","0.07168126106262207"
"21134","0.6332122683525085","0.6332122683525085","0.6332122683525085"
"21140","0.6931625604629517","0.6931625604629517","0.6931625604629517"
"21143","0.7596988081932068","0.7596988081932068","0.7596988081932068"
"21145","0.7912499904632568","0.7912499904632568","0.7912499904632568"
"21167","0.5618169903755188","0.5618169903755188","0.5618169903755188"
"21180","0.6251455545425415","0.6251455545425415","0.6251455545425415"
"21181","0.6236003041267395","0.6236003041267395","0.6236003041267395"
"21209","0.7251281142234802","0.7251281142234802","0.7251281142234802"
"21224","0.7230008244514465","0.7230008244514465","0.7230008244514465"
"21230","0.6860170364379883","0.6860170364379883","0.6860170364379883"
"21281","0.7911780476570129","0.7911780476570129","0.7911780476570129"
"21293","0.7386334538459778","0.7386334538459778","0.7386334538459778"
"21328","0.6888954639434814","0.6888954639434814","0.6888954639434814"
"21359","0.7411528825759888","0.7411528825759888","0.7411528825759888"
"21360","0.7294514775276184","0.7294514775276184","0.7294514775276184"
"21413","0.8396391868591309","0.8396391868591309","0.8396391868591309"
"21507","0.8805671334266663","0.8805671334266663","0.8805671334266663"
"21508","0.8117868304252625","0.8117868304252625","0.8117868304252625"
"21674","0.7928807139396667","0.7928807139396667","0.7928807139396667"
"21713","0.7346593737602234","0.7346593737602234","0.7346593737602234"
"21777","0.7799097299575806","0.7799097299575806","0.7799097299575806"
"21798","0.7935107350349426","0.7935107350349426","0.7935107350349426"
"21827","0.6572536826133728","0.6572536826133728","0.6572536826133728"
"21887","0.8507108688354492","0.8507108688354492","0.8507108688354492"
"21919","0.8542030453681946","0.8542030453681946","0.8542030453681946"
"22022","0.7246478796005249","0.7246478796005249","0.7246478796005249"
"22064","0.6518714427947998","0.6518714427947998","0.6518714427947998"
"22079","0.7201581001281738","0.7201581001281738","0.7201581001281738"
"22098","0.7029448747634888","0.7029448747634888","0.7029448747634888"
"22143","0.0036356463097035885","0.0036356463097035885","0.0036356463097035885"
"22168","0.5878171920776367","0.5878171920776367","0.5878171920776367"
"22181","0.7061316967010498","0.7061316967010498","0.7061316967010498"
"22186","0.7948976755142212","0.7948976755142212","0.7948976755142212"
"22242","0.6080299019813538","0.6080299019813538","0.6080299019813538"
"22414","0.8150473833084106","0.8150473833084106","0.8150473833084106"
"22427","0.7765594124794006","0.7765594124794006","0.7765594124794006"
"22456","0.7111918330192566","0.7111918330192566","0.7111918330192566"
"22469","0.8216328620910645","0.8216328620910645","0.8216328620910645"
"22482","0.7367732524871826","0.7367732524871826","0.7367732524871826"
"22490","0.9161199927330017","0.9161199927330017","0.9161199927330017"
"22539","0.8249733448028564","0.8249733448028564","0.8249733448028564"
"22550","0.8394044041633606","0.8394044041633606","0.8394044041633606"
"22591","0.6888954639434814","0.6888954639434814","0.6888954639434814"
"22622","0.7441304922103882","0.7441304922103882","0.7441304922103882"
"22688","0.7848451137542725","0.7848451137542725","0.7848451137542725"
"22713","0.7826513648033142","0.7826513648033142","0.7826513648033142"
"22734","0.7870071530342102","0.7870071530342102","0.7870071530342102"
"22761","0.8113879561424255","0.8113879561424255","0.8113879561424255"
"22796","0.7935107350349426","0.7935107350349426","0.7935107350349426"
"22833","0.7049997448921204","0.7049997448921204","0.7049997448921204"
"22847","0.7826513648033142","0.7826513648033142","0.7826513648033142"
"22883","0.7638577818870544","0.7638577818870544","0.7638577818870544"
"22911","0.6958878040313721","0.6958878040313721","0.6958878040313721"
"22932","0.6662381291389465","0.6662381291389465","0.6662381291389465"
"23008","0.8194265961647034","0.8194265961647034","0.8194265961647034"
"23038","0.9340543150901794","0.9340543150901794","0.9340543150901794"
"23160","0.5562785863876343","0.5562785863876343","0.5562785863876343"
"23204","0.6672168374061584","0.6672168374061584","0.6672168374061584"
"23279","0.7345672249794006","0.7345672249794006","0.7345672249794006"
"23398","0.6958878040313721","0.6958878040313721","0.6958878040313721"
"23400","0.6776418685913086","0.6776418685913086","0.6776418685913086"
"23412","0.7346593737602234","0.7346593737602234","0.7346593737602234"
"23455","0.6665388345718384","0.6665388345718384","0.6665388345718384"
"23471","0.6152211427688599","0.6152211427688599","0.6152211427688599"
"23479","0.6806991100311279","0.6806991100311279","0.6806991100311279"
"23490","0.8798614740371704","0.8798614740371704","0.8798614740371704"
"23510","0.8805671334266663","0.8805671334266663","0.8805671334266663"
"23520","0.8082835078239441","0.8082835078239441","0.8082835078239441"
"23535","0.7973392605781555","0.7973392605781555","0.7973392605781555"
"23600","0.7293610572814941","0.7293610572814941","0.7293610572814941"
"23614","0.8046056032180786","0.8046056032180786","0.8046056032180786"
"23624","0.8082835078239441","0.8082835078239441","0.8082835078239441"
"23637","0.6754443049430847","0.6754443049430847","0.6754443049430847"
"23676","0.8292261958122253","0.8292261958122253","0.8292261958122253"
"23745","0.7513245940208435","0.7513245940208435","0.7513245940208435"
"23816","0.7948976755142212","0.7948976755142212","0.7948976755142212"
"23867","0.6372201442718506","0.6372201442718506","0.6372201442718506"
"23870","0.7463559508323669","0.7463559508323669","0.7463559508323669"
"23979","0.7463559508323669","0.7463559508323669","0.7463559508323669"
"24140","0.7743433117866516","0.7743433117866516","0.7743433117866516"
"24160","0.8401275873184204","0.8401275873184204","0.8401275873184204"
"24172","0.8155946731567383","0.8155946731567383","0.8155946731567383"
"24181","0.7364495396614075","0.7364495396614075","0.7364495396614075"
"24294","0.7293610572814941","0.7293610572814941","0.7293610572814941"
"24336","0.8245031833648682","0.8245031833648682","0.8245031833648682"
"24357","0.6888954639434814","0.6888954639434814","0.6888954639434814"
"24412","0.5562785863876343","0.5562785863876343","0.5562785863876343"
"24426","0.6776418685913086","0.6776418685913086","0.6776418685913086"
"24456","0.7977110147476196","0.7977110147476196","0.7977110147476196"
"24484","0.8798614740371704","0.8798614740371704","0.8798614740371704"
"24487","0.7513245940208435","0.7513245940208435","0.7513245940208435"
"24537","0.7682671546936035","0.7682671546936035","0.7682671546936035"
"24551","0.7043435573577881","0.7043435573577881","0.7043435573577881"
"24569","0.7722306847572327","0.7722306847572327","0.7722306847572327"
"24585","0.8292261958122253","0.8292261958122253","0.8292261958122253"
"24609","0.7932915091514587","0.7932915091514587","0.7932915091514587"
"24612","0.7262142896652222","0.7262142896652222","0.7262142896652222"
"24646","0.6672168374061584","0.6672168374061584","0.6672168374061584"
"24683","0","0","0"
"24724","0.6806991100311279","0.6806991100311279","0.6806991100311279"
"24725","0.8151901960372925","0.8151901960372925","0.8151901960372925"
"24752","0.6050254106521606","0.6050254106521606","0.6050254106521606"
"24789","0.06949416548013687","0.06949416548013687","0.06949416548013687"
"24798","0.6861183643341064","0.6861183643341064","0.6861183643341064"
"24830","0.7720120549201965","0.7720120549201965","0.7720120549201965"
"24853","0.7379763126373291","0.7379763126373291","0.7379763126373291"
"24901","0.7388535737991333","0.7388535737991333","0.7388535737991333"
"24903","0.7959628105163574","0.7959628105163574","0.7959628105163574"
"24944","0.7920822501182556","0.7920822501182556","0.7920822501182556"
"24977","0.8586650490760803","0.8586650490760803","0.8586650490760803"
"24983","0.7193893194198608","0.7193893194198608","0.7193893194198608"
"24984","0.7665746808052063","0.7665746808052063","0.7665746808052063"
"25025","0.7518835663795471","0.7518835663795471","0.7518835663795471"
"25045","0.7321910858154297","0.7321910858154297","0.7321910858154297"
