"Step","env: MINECART - lambdas/component_0","env: MINECART - lambdas/component_0__MIN","env: MINECART - lambdas/component_0__MAX"
"12900","0.44848647713661194","0.44848647713661194","0.44848647713661194"
"13000","0.4636731445789337","0.4636731445789337","0.4636731445789337"
"13100","0.4532066583633423","0.4532066583633423","0.4532066583633423"
"13200","0.462675005197525","0.462675005197525","0.462675005197525"
"13300","0.47428813576698303","0.47428813576698303","0.47428813576698303"
"13400","0.4980732798576355","0.4980732798576355","0.4980732798576355"
"13500","0.5030177235603333","0.5030177235603333","0.5030177235603333"
"13600","0.4921177327632904","0.4921177327632904","0.4921177327632904"
"13700","0.4859185814857483","0.4859185814857483","0.4859185814857483"
"13800","0.4804152846336365","0.4804152846336365","0.4804152846336365"
"13900","0.48975488543510437","0.48975488543510437","0.48975488543510437"
"14000","0.4972482919692993","0.4972482919692993","0.4972482919692993"
"14100","0.48495161533355713","0.48495161533355713","0.48495161533355713"
"14200","0.4902861714363098","0.4902861714363098","0.4902861714363098"
"14300","0.4776499569416046","0.4776499569416046","0.4776499569416046"
"14400","0.46978095173835754","0.46978095173835754","0.46978095173835754"
"14500","0.4781537353992462","0.4781537353992462","0.4781537353992462"
"14600","0.4921032190322876","0.4921032190322876","0.4921032190322876"
"14700","0.4695087969303131","0.4695087969303131","0.4695087969303131"
"14800","0.47383472323417664","0.47383472323417664","0.47383472323417664"
"14900","0.4749254882335663","0.4749254882335663","0.4749254882335663"
"15000","0.47361376881599426","0.47361376881599426","0.47361376881599426"
"15100","0.47840699553489685","0.47840699553489685","0.47840699553489685"
"15200","0.4707701802253723","0.4707701802253723","0.4707701802253723"
"15300","0.4658769369125366","0.4658769369125366","0.4658769369125366"
"15400","0.4636054039001465","0.4636054039001465","0.4636054039001465"
"15500","0.4665572941303253","0.4665572941303253","0.4665572941303253"
"15600","0.4632411003112793","0.4632411003112793","0.4632411003112793"
"15700","0.463655561208725","0.463655561208725","0.463655561208725"
"15800","0.47306060791015625","0.47306060791015625","0.47306060791015625"
"15900","0.4836293160915375","0.4836293160915375","0.4836293160915375"
"16000","0.4977056384086609","0.4977056384086609","0.4977056384086609"
"16100","0.49374890327453613","0.49374890327453613","0.49374890327453613"
"16200","0.48225468397140503","0.48225468397140503","0.48225468397140503"
"16300","0.495990514755249","0.495990514755249","0.495990514755249"
"16400","0.5145304799079895","0.5145304799079895","0.5145304799079895"
"16500","0.5002644062042236","0.5002644062042236","0.5002644062042236"
"16600","0.4902472198009491","0.4902472198009491","0.4902472198009491"
"16700","0.49611735343933105","0.49611735343933105","0.49611735343933105"
"16800","0.506885826587677","0.506885826587677","0.506885826587677"
"16900","0.4961707592010498","0.4961707592010498","0.4961707592010498"
"17000","0.49435919523239136","0.49435919523239136","0.49435919523239136"
"17100","0.4833311140537262","0.4833311140537262","0.4833311140537262"
"17200","0.5047123432159424","0.5047123432159424","0.5047123432159424"
"17300","0.5084388852119446","0.5084388852119446","0.5084388852119446"
"17400","0.5013022422790527","0.5013022422790527","0.5013022422790527"
"17500","0.49099740386009216","0.49099740386009216","0.49099740386009216"
"17600","0.4880388677120209","0.4880388677120209","0.4880388677120209"
"17700","0.47210800647735596","0.47210800647735596","0.47210800647735596"
"17800","0.4829288721084595","0.4829288721084595","0.4829288721084595"
"17900","0.48490414023399353","0.48490414023399353","0.48490414023399353"
"18000","0.49483346939086914","0.49483346939086914","0.49483346939086914"
"18100","0.49849802255630493","0.49849802255630493","0.49849802255630493"
"18200","0.4958488345146179","0.4958488345146179","0.4958488345146179"
"18300","0.4922851622104645","0.4922851622104645","0.4922851622104645"
"18400","0.47680482268333435","0.47680482268333435","0.47680482268333435"
"18500","0.48826539516448975","0.48826539516448975","0.48826539516448975"
"18600","0.4881454110145569","0.4881454110145569","0.4881454110145569"
"18700","0.481262743473053","0.481262743473053","0.481262743473053"
"18800","0.4927102029323578","0.4927102029323578","0.4927102029323578"
"18900","0.49697980284690857","0.49697980284690857","0.49697980284690857"
"19000","0.5189396739006042","0.5189396739006042","0.5189396739006042"
"19100","0.5186216831207275","0.5186216831207275","0.5186216831207275"
"19200","0.5012344717979431","0.5012344717979431","0.5012344717979431"
"19300","0.5316024422645569","0.5316024422645569","0.5316024422645569"
"19400","0.5084748864173889","0.5084748864173889","0.5084748864173889"
"19500","0.500665009021759","0.500665009021759","0.500665009021759"
"19600","0.4904729127883911","0.4904729127883911","0.4904729127883911"
"19700","0.48554015159606934","0.48554015159606934","0.48554015159606934"
"19800","0.47050392627716064","0.47050392627716064","0.47050392627716064"
"19900","0.46984678506851196","0.46984678506851196","0.46984678506851196"
"20000","0.46954432129859924","0.46954432129859924","0.46954432129859924"
"20100","0.4787036180496216","0.4787036180496216","0.4787036180496216"
"20200","0.48084911704063416","0.48084911704063416","0.48084911704063416"
"20300","0.476152628660202","0.476152628660202","0.476152628660202"
"20400","0.48040932416915894","0.48040932416915894","0.48040932416915894"
"20500","0.4885793924331665","0.4885793924331665","0.4885793924331665"
"20600","0.4758153259754181","0.4758153259754181","0.4758153259754181"
"20700","0.4761089086532593","0.4761089086532593","0.4761089086532593"
"20800","0.482500284910202","0.482500284910202","0.482500284910202"
"20900","0.45559161901474","0.45559161901474","0.45559161901474"
"21000","0.4457924962043762","0.4457924962043762","0.4457924962043762"
"21100","0.4371638596057892","0.4371638596057892","0.4371638596057892"
"21200","0.4349369704723358","0.4349369704723358","0.4349369704723358"
"21300","0.4478226900100708","0.4478226900100708","0.4478226900100708"
"21400","0.4454270899295807","0.4454270899295807","0.4454270899295807"
"21500","0.4498416483402252","0.4498416483402252","0.4498416483402252"
"21600","0.47087904810905457","0.47087904810905457","0.47087904810905457"
"21700","0.47024792432785034","0.47024792432785034","0.47024792432785034"
"21800","0.4722195863723755","0.4722195863723755","0.4722195863723755"
"21900","0.4649963676929474","0.4649963676929474","0.4649963676929474"
"22000","0.48317500948905945","0.48317500948905945","0.48317500948905945"
"22100","0.4762820899486542","0.4762820899486542","0.4762820899486542"
"22200","0.4754294455051422","0.4754294455051422","0.4754294455051422"
"22300","0.4718814492225647","0.4718814492225647","0.4718814492225647"
"22400","0.4868313670158386","0.4868313670158386","0.4868313670158386"
"22500","0.4877094626426697","0.4877094626426697","0.4877094626426697"
"22600","0.4947894215583801","0.4947894215583801","0.4947894215583801"
"22700","0.5162819623947144","0.5162819623947144","0.5162819623947144"
"22800","0.5163919925689697","0.5163919925689697","0.5163919925689697"
"22900","0.5185462236404419","0.5185462236404419","0.5185462236404419"
"23000","0.5240265130996704","0.5240265130996704","0.5240265130996704"
"23100","0.5162245035171509","0.5162245035171509","0.5162245035171509"
"23200","0.5153900980949402","0.5153900980949402","0.5153900980949402"
"23300","0.505294919013977","0.505294919013977","0.505294919013977"
"23400","0.489106148481369","0.489106148481369","0.489106148481369"
"23500","0.4902259111404419","0.4902259111404419","0.4902259111404419"
"23600","0.4863600432872772","0.4863600432872772","0.4863600432872772"
"23700","0.47942426800727844","0.47942426800727844","0.47942426800727844"
"23800","0.47128063440322876","0.47128063440322876","0.47128063440322876"
"23900","0.4607531726360321","0.4607531726360321","0.4607531726360321"
"24000","0.45186877250671387","0.45186877250671387","0.45186877250671387"
"24100","0.4779946506023407","0.4779946506023407","0.4779946506023407"
"24200","0.4749709367752075","0.4749709367752075","0.4749709367752075"
"24300","0.4755536615848541","0.4755536615848541","0.4755536615848541"
"24400","0.4822314977645874","0.4822314977645874","0.4822314977645874"
"24500","0.4864044487476349","0.4864044487476349","0.4864044487476349"
"24600","0.48490214347839355","0.48490214347839355","0.48490214347839355"
"24700","0.48136353492736816","0.48136353492736816","0.48136353492736816"
"24800","0.47760888934135437","0.47760888934135437","0.47760888934135437"
"24900","0.4815061092376709","0.4815061092376709","0.4815061092376709"
"25000","0.4799133539199829","0.4799133539199829","0.4799133539199829"
"25100","0.4738903045654297","0.4738903045654297","0.4738903045654297"
"25200","0.45637425780296326","0.45637425780296326","0.45637425780296326"
"25300","0.44729310274124146","0.44729310274124146","0.44729310274124146"
"25400","0.44832655787467957","0.44832655787467957","0.44832655787467957"
"25500","0.45141205191612244","0.45141205191612244","0.45141205191612244"
"25600","0.45730629563331604","0.45730629563331604","0.45730629563331604"
"25700","0.4526899755001068","0.4526899755001068","0.4526899755001068"
"25800","0.44987133145332336","0.44987133145332336","0.44987133145332336"
"25900","0.45290616154670715","0.45290616154670715","0.45290616154670715"
"26000","0.4535009562969208","0.4535009562969208","0.4535009562969208"
"26100","0.4636436998844147","0.4636436998844147","0.4636436998844147"
"26200","0.46532100439071655","0.46532100439071655","0.46532100439071655"
"26300","0.4687874913215637","0.4687874913215637","0.4687874913215637"
"26400","0.47037506103515625","0.47037506103515625","0.47037506103515625"
"26500","0.47097960114479065","0.47097960114479065","0.47097960114479065"
"26600","0.46135541796684265","0.46135541796684265","0.46135541796684265"
"26700","0.46283650398254395","0.46283650398254395","0.46283650398254395"
"26800","0.47178661823272705","0.47178661823272705","0.47178661823272705"
"26900","0.48405537009239197","0.48405537009239197","0.48405537009239197"
"27000","0.482709676027298","0.482709676027298","0.482709676027298"
"27100","0.48394593596458435","0.48394593596458435","0.48394593596458435"
"27200","0.49140602350234985","0.49140602350234985","0.49140602350234985"
"27300","0.49856942892074585","0.49856942892074585","0.49856942892074585"
"27400","0.4962412416934967","0.4962412416934967","0.4962412416934967"
"27500","0.5037445425987244","0.5037445425987244","0.5037445425987244"
"27600","0.4885711073875427","0.4885711073875427","0.4885711073875427"
"27700","0.48986193537712097","0.48986193537712097","0.48986193537712097"
"27800","0.4739528298377991","0.4739528298377991","0.4739528298377991"
"27900","0.47143757343292236","0.47143757343292236","0.47143757343292236"
"28000","0.46661683917045593","0.46661683917045593","0.46661683917045593"
"28100","0.46910104155540466","0.46910104155540466","0.46910104155540466"
"28200","0.46704426407814026","0.46704426407814026","0.46704426407814026"
"28300","0.46343135833740234","0.46343135833740234","0.46343135833740234"
"28400","0.4729817807674408","0.4729817807674408","0.4729817807674408"
"28500","0.46735793352127075","0.46735793352127075","0.46735793352127075"
"28600","0.46227818727493286","0.46227818727493286","0.46227818727493286"
"28700","0.4627385139465332","0.4627385139465332","0.4627385139465332"
"28800","0.4658711850643158","0.4658711850643158","0.4658711850643158"
"28900","0.49130842089653015","0.49130842089653015","0.49130842089653015"
"29000","0.5063621997833252","0.5063621997833252","0.5063621997833252"
"29100","0.5001318454742432","0.5001318454742432","0.5001318454742432"
"29200","0.5087392330169678","0.5087392330169678","0.5087392330169678"
"29300","0.5004841089248657","0.5004841089248657","0.5004841089248657"
"29400","0.49904865026474","0.49904865026474","0.49904865026474"
"29500","0.5026277899742126","0.5026277899742126","0.5026277899742126"
"29600","0.5470860600471497","0.5470860600471497","0.5470860600471497"
"29700","0.5407867431640625","0.5407867431640625","0.5407867431640625"
"29800","0.5667114853858948","0.5667114853858948","0.5667114853858948"
"29900","0.5988190770149231","0.5988190770149231","0.5988190770149231"
"30000","0.6029609441757202","0.6029609441757202","0.6029609441757202"
"30100","0.6088159680366516","0.6088159680366516","0.6088159680366516"
"30200","0.6313600540161133","0.6313600540161133","0.6313600540161133"
"30300","0.6731014251708984","0.6731014251708984","0.6731014251708984"
"30400","0.6906965374946594","0.6906965374946594","0.6906965374946594"
"30500","0.6725525259971619","0.6725525259971619","0.6725525259971619"
"30600","0.7080478668212891","0.7080478668212891","0.7080478668212891"
"30700","0.6944947838783264","0.6944947838783264","0.6944947838783264"
"30800","0.6959903836250305","0.6959903836250305","0.6959903836250305"
"30900","0.7091525793075562","0.7091525793075562","0.7091525793075562"
"31000","0.7029653787612915","0.7029653787612915","0.7029653787612915"
"31100","0.7190493941307068","0.7190493941307068","0.7190493941307068"
"31200","0.7224342823028564","0.7224342823028564","0.7224342823028564"
"31300","0.7060787677764893","0.7060787677764893","0.7060787677764893"
"31400","0.7218363881111145","0.7218363881111145","0.7218363881111145"
"31500","0.7459613680839539","0.7459613680839539","0.7459613680839539"
"31600","0.7344341278076172","0.7344341278076172","0.7344341278076172"
"31700","0.7243767976760864","0.7243767976760864","0.7243767976760864"
"31800","0.7440584301948547","0.7440584301948547","0.7440584301948547"
"31900","0.7814395427703857","0.7814395427703857","0.7814395427703857"
"32000","0.7659733891487122","0.7659733891487122","0.7659733891487122"
"32100","0.7595042586326599","0.7595042586326599","0.7595042586326599"
"32200","0.7572063207626343","0.7572063207626343","0.7572063207626343"
"32300","0.7563661336898804","0.7563661336898804","0.7563661336898804"
"32400","0.7498120665550232","0.7498120665550232","0.7498120665550232"
"32500","0.7605900764465332","0.7605900764465332","0.7605900764465332"
"32600","0.7606799006462097","0.7606799006462097","0.7606799006462097"
"32700","0.7688268423080444","0.7688268423080444","0.7688268423080444"
"32800","0.7700924277305603","0.7700924277305603","0.7700924277305603"
"32900","0.747502863407135","0.747502863407135","0.747502863407135"
"33000","0.7631688117980957","0.7631688117980957","0.7631688117980957"
"33100","0.765031635761261","0.765031635761261","0.765031635761261"
"33200","0.729063093662262","0.729063093662262","0.729063093662262"
"33300","0.7161675095558167","0.7161675095558167","0.7161675095558167"
"33400","0.7216952443122864","0.7216952443122864","0.7216952443122864"
"33500","0.705829381942749","0.705829381942749","0.705829381942749"
"33600","0.7188153266906738","0.7188153266906738","0.7188153266906738"
"33700","0.6990696787834167","0.6990696787834167","0.6990696787834167"
"33800","0.6766371130943298","0.6766371130943298","0.6766371130943298"
"33900","0.6668773889541626","0.6668773889541626","0.6668773889541626"
"34000","0.6305262446403503","0.6305262446403503","0.6305262446403503"
"34100","0.6224471926689148","0.6224471926689148","0.6224471926689148"
"34200","0.6154487133026123","0.6154487133026123","0.6154487133026123"
"34300","0.5890870690345764","0.5890870690345764","0.5890870690345764"
"34400","0.5534224510192871","0.5534224510192871","0.5534224510192871"
"34500","0.545536994934082","0.545536994934082","0.545536994934082"
"34600","0.5471682548522949","0.5471682548522949","0.5471682548522949"
"34700","0.5158395767211914","0.5158395767211914","0.5158395767211914"
"34800","0.49549785256385803","0.49549785256385803","0.49549785256385803"
"34900","0.4841320216655731","0.4841320216655731","0.4841320216655731"
"35000","0.4747743606567383","0.4747743606567383","0.4747743606567383"
"35100","0.475768119096756","0.475768119096756","0.475768119096756"
"35200","0.4717034697532654","0.4717034697532654","0.4717034697532654"
"35300","0.47521838545799255","0.47521838545799255","0.47521838545799255"
"35400","0.48912155628204346","0.48912155628204346","0.48912155628204346"
"35500","0.4954529106616974","0.4954529106616974","0.4954529106616974"
"35600","0.4861627221107483","0.4861627221107483","0.4861627221107483"
"35700","0.4918161928653717","0.4918161928653717","0.4918161928653717"
"35800","0.4870457351207733","0.4870457351207733","0.4870457351207733"
"35900","0.4843493700027466","0.4843493700027466","0.4843493700027466"
"36000","0.47814181447029114","0.47814181447029114","0.47814181447029114"
"36100","0.48109883069992065","0.48109883069992065","0.48109883069992065"
"36200","0.4910740852355957","0.4910740852355957","0.4910740852355957"
"36300","0.4802960157394409","0.4802960157394409","0.4802960157394409"
"36400","0.49041256308555603","0.49041256308555603","0.49041256308555603"
"36500","0.4958646893501282","0.4958646893501282","0.4958646893501282"
"36600","0.49322688579559326","0.49322688579559326","0.49322688579559326"
"36700","0.4893449544906616","0.4893449544906616","0.4893449544906616"
"36800","0.4978334307670593","0.4978334307670593","0.4978334307670593"
"36900","0.4905601143836975","0.4905601143836975","0.4905601143836975"
"37000","0.48941919207572937","0.48941919207572937","0.48941919207572937"
"37100","0.4980649948120117","0.4980649948120117","0.4980649948120117"
"37200","0.5075679421424866","0.5075679421424866","0.5075679421424866"
"37300","0.4928394556045532","0.4928394556045532","0.4928394556045532"
"37400","0.49250492453575134","0.49250492453575134","0.49250492453575134"
"37500","0.4908033013343811","0.4908033013343811","0.4908033013343811"
"37600","0.4857417941093445","0.4857417941093445","0.4857417941093445"
"37700","0.4953608512878418","0.4953608512878418","0.4953608512878418"
"37800","0.4925488233566284","0.4925488233566284","0.4925488233566284"
"37900","0.48295101523399353","0.48295101523399353","0.48295101523399353"
"38000","0.4756075143814087","0.4756075143814087","0.4756075143814087"
"38100","0.47226589918136597","0.47226589918136597","0.47226589918136597"
"38200","0.46694692969322205","0.46694692969322205","0.46694692969322205"
"38300","0.4698827564716339","0.4698827564716339","0.4698827564716339"
"38400","0.4758419990539551","0.4758419990539551","0.4758419990539551"
"38500","0.46755215525627136","0.46755215525627136","0.46755215525627136"
"38600","0.47140637040138245","0.47140637040138245","0.47140637040138245"
"38700","0.470398873090744","0.470398873090744","0.470398873090744"
"38800","0.4739518463611603","0.4739518463611603","0.4739518463611603"
"38900","0.47187215089797974","0.47187215089797974","0.47187215089797974"
"39000","0.47625088691711426","0.47625088691711426","0.47625088691711426"
"39100","0.47253239154815674","0.47253239154815674","0.47253239154815674"
"39200","0.47446581721305847","0.47446581721305847","0.47446581721305847"
"39300","0.48538661003112793","0.48538661003112793","0.48538661003112793"
"39400","0.48760175704956055","0.48760175704956055","0.48760175704956055"
"39500","0.4864618182182312","0.4864618182182312","0.4864618182182312"
"39600","0.4960154891014099","0.4960154891014099","0.4960154891014099"
"39700","0.4834766387939453","0.4834766387939453","0.4834766387939453"
"39800","0.4846164882183075","0.4846164882183075","0.4846164882183075"
"39900","0.49021655321121216","0.49021655321121216","0.49021655321121216"
"40000","0.4942951500415802","0.4942951500415802","0.4942951500415802"
"40100","0.49780237674713135","0.49780237674713135","0.49780237674713135"
"40200","0.49425649642944336","0.49425649642944336","0.49425649642944336"
"40300","0.49040356278419495","0.49040356278419495","0.49040356278419495"
"40400","0.4979238510131836","0.4979238510131836","0.4979238510131836"
"40500","0.4941432476043701","0.4941432476043701","0.4941432476043701"
"40600","0.4877179265022278","0.4877179265022278","0.4877179265022278"
"40700","0.48935770988464355","0.48935770988464355","0.48935770988464355"
"40800","0.4962814450263977","0.4962814450263977","0.4962814450263977"
"40900","0.4907684326171875","0.4907684326171875","0.4907684326171875"
"41000","0.5016828179359436","0.5016828179359436","0.5016828179359436"
"41100","0.48894616961479187","0.48894616961479187","0.48894616961479187"
"41200","0.48519811034202576","0.48519811034202576","0.48519811034202576"
"41300","0.4787134826183319","0.4787134826183319","0.4787134826183319"
"41400","0.4850003123283386","0.4850003123283386","0.4850003123283386"
"41500","0.48194512724876404","0.48194512724876404","0.48194512724876404"
"41600","0.4740563929080963","0.4740563929080963","0.4740563929080963"
"41700","0.4777343273162842","0.4777343273162842","0.4777343273162842"
"41800","0.49890944361686707","0.49890944361686707","0.49890944361686707"
"41900","0.4933839440345764","0.4933839440345764","0.4933839440345764"
"42000","0.4788820445537567","0.4788820445537567","0.4788820445537567"
"42100","0.4943951964378357","0.4943951964378357","0.4943951964378357"
"42200","0.48901692032814026","0.48901692032814026","0.48901692032814026"
"42300","0.5062808990478516","0.5062808990478516","0.5062808990478516"
"42400","0.5034878253936768","0.5034878253936768","0.5034878253936768"
"42500","0.5142337083816528","0.5142337083816528","0.5142337083816528"
"42600","0.5054538249969482","0.5054538249969482","0.5054538249969482"
"42700","0.49668702483177185","0.49668702483177185","0.49668702483177185"
"42800","0.483022004365921","0.483022004365921","0.483022004365921"
"42900","0.48773327469825745","0.48773327469825745","0.48773327469825745"
"43000","0.48222440481185913","0.48222440481185913","0.48222440481185913"
"43100","0.49056246876716614","0.49056246876716614","0.49056246876716614"
"43200","0.49148687720298767","0.49148687720298767","0.49148687720298767"
"43300","0.49620234966278076","0.49620234966278076","0.49620234966278076"
"43400","0.499673992395401","0.499673992395401","0.499673992395401"
"43500","0.5007283687591553","0.5007283687591553","0.5007283687591553"
"43600","0.4861840605735779","0.4861840605735779","0.4861840605735779"
"43700","0.4760535955429077","0.4760535955429077","0.4760535955429077"
"43800","0.4800317883491516","0.4800317883491516","0.4800317883491516"
"43900","0.4754810035228729","0.4754810035228729","0.4754810035228729"
"44000","0.473380446434021","0.473380446434021","0.473380446434021"
"44100","0.477977454662323","0.477977454662323","0.477977454662323"
"44200","0.4785931706428528","0.4785931706428528","0.4785931706428528"
"44300","0.48066362738609314","0.48066362738609314","0.48066362738609314"
"44400","0.47007879614830017","0.47007879614830017","0.47007879614830017"
"44500","0.4681069254875183","0.4681069254875183","0.4681069254875183"
"44600","0.4711357355117798","0.4711357355117798","0.4711357355117798"
"44700","0.4563637375831604","0.4563637375831604","0.4563637375831604"
"44800","0.4666692018508911","0.4666692018508911","0.4666692018508911"
"44900","0.47700420022010803","0.47700420022010803","0.47700420022010803"
"45000","0.4753614068031311","0.4753614068031311","0.4753614068031311"
"45100","0.4938674867153168","0.4938674867153168","0.4938674867153168"
"45200","0.4998338520526886","0.4998338520526886","0.4998338520526886"
"45300","0.49029430747032166","0.49029430747032166","0.49029430747032166"
"45400","0.4835186004638672","0.4835186004638672","0.4835186004638672"
"45500","0.4790458083152771","0.4790458083152771","0.4790458083152771"
"45600","0.4784560203552246","0.4784560203552246","0.4784560203552246"
"45700","0.47964638471603394","0.47964638471603394","0.47964638471603394"
"45800","0.485540509223938","0.485540509223938","0.485540509223938"
"45900","0.47610369324684143","0.47610369324684143","0.47610369324684143"
"46000","0.472059428691864","0.472059428691864","0.472059428691864"
"46100","0.4717552065849304","0.4717552065849304","0.4717552065849304"
"46200","0.47655168175697327","0.47655168175697327","0.47655168175697327"
"46300","0.4770224392414093","0.4770224392414093","0.4770224392414093"
"46400","0.47141292691230774","0.47141292691230774","0.47141292691230774"
"46500","0.46942436695098877","0.46942436695098877","0.46942436695098877"
"46600","0.4720095694065094","0.4720095694065094","0.4720095694065094"
"46700","0.4691306948661804","0.4691306948661804","0.4691306948661804"
"46800","0.46877312660217285","0.46877312660217285","0.46877312660217285"
"46900","0.4729267358779907","0.4729267358779907","0.4729267358779907"
"47000","0.4843839704990387","0.4843839704990387","0.4843839704990387"
"47100","0.47887763381004333","0.47887763381004333","0.47887763381004333"
"47200","0.48256033658981323","0.48256033658981323","0.48256033658981323"
"47300","0.47777703404426575","0.47777703404426575","0.47777703404426575"
"47400","0.4798348546028137","0.4798348546028137","0.4798348546028137"
"47500","0.4832155704498291","0.4832155704498291","0.4832155704498291"
"47600","0.4927878975868225","0.4927878975868225","0.4927878975868225"
"47700","0.4878869354724884","0.4878869354724884","0.4878869354724884"
"47800","0.48826655745506287","0.48826655745506287","0.48826655745506287"
"47900","0.48441818356513977","0.48441818356513977","0.48441818356513977"
"48000","0.48668837547302246","0.48668837547302246","0.48668837547302246"
"48100","0.48895108699798584","0.48895108699798584","0.48895108699798584"
"48200","0.485159695148468","0.485159695148468","0.485159695148468"
"48300","0.49060389399528503","0.49060389399528503","0.49060389399528503"
"48400","0.4862710237503052","0.4862710237503052","0.4862710237503052"
"48500","0.4830411374568939","0.4830411374568939","0.4830411374568939"
"48600","0.48327144980430603","0.48327144980430603","0.48327144980430603"
