"Step","env: MINECART - ep_info/Fuel","env: MINECART - ep_info/Fuel__MIN","env: MINECART - ep_info/Fuel__MAX"
"13168","-4.919999919831753","-4.919999919831753","-4.919999919831753"
"13253","-1.4599999710917473","-1.4599999710917473","-1.4599999710917473"
"13286","-2.519999962300062","-2.519999962300062","-2.519999962300062"
"13295","-2.439999967813492","-2.439999967813492","-2.439999967813492"
"13338","-7.559999909251928","-7.559999909251928","-7.559999909251928"
"13530","-2.219999961555004","-2.219999961555004","-2.219999961555004"
"13586","-6.239999912679195","-6.239999912679195","-6.239999912679195"
"13706","-6.059999905526638","-6.059999905526638","-6.059999905526638"
"13735","-0.7999999858438969","-0.7999999858438969","-0.7999999858438969"
"13778","-3.1399999484419823","-3.1399999484419823","-3.1399999484419823"
"13869","-4.799999922513962","-4.799999922513962","-4.799999922513962"
"13913","-7.799999892711639","-7.799999892711639","-7.799999892711639"
"13983","-1.2999999821186066","-1.2999999821186066","-1.2999999821186066"
"14024","-3.1999999433755875","-3.1999999433755875","-3.1999999433755875"
"14040","-3.8799999579787254","-3.8799999579787254","-3.8799999579787254"
"14087","-3.539999958127737","-3.539999958127737","-3.539999958127737"
"14128","-10.499999847263098","-10.499999847263098","-10.499999847263098"
"14171","-4.879999928176403","-4.879999928176403","-4.879999928176403"
"14280","-3.6399999521672726","-3.6399999521672726","-3.6399999521672726"
"14297","-3.5599999465048313","-3.5599999465048313","-3.5599999465048313"
"14315","-1.5999999679625034","-1.5999999679625034","-1.5999999679625034"
"14408","-4.199999935925007","-4.199999935925007","-4.199999935925007"
"14424","-3.0199999511241913","-3.0199999511241913","-3.0199999511241913"
"14425","-4.8999999314546585","-4.8999999314546585","-4.8999999314546585"
"14458","-2.3399999625980854","-2.3399999625980854","-2.3399999625980854"
"14460","-6.359999917447567","-6.359999917447567","-6.359999917447567"
"14516","-4.519999951124191","-4.519999951124191","-4.519999951124191"
"14527","-2.559999968856573","-2.559999968856573","-2.559999968856573"
"14555","-2.719999961555004","-2.719999961555004","-2.719999961555004"
"14595","-5.71999990940094","-5.71999990940094","-5.71999990940094"
"14596","-4.799999926239252","-4.799999926239252","-4.799999926239252"
"14598","-4.339999940246344","-4.339999940246344","-4.339999940246344"
"14848","-7.319999907165766","-7.319999907165766","-7.319999907165766"
"14897","-3.0799999572336674","-3.0799999572336674","-3.0799999572336674"
"14990","-1.839999970048666","-1.839999970048666","-1.839999970048666"
"15038","-2.0599999614059925","-2.0599999614059925","-2.0599999614059925"
"15052","-5.979999907314777","-5.979999907314777","-5.979999907314777"
"15103","-3.219999961555004","-3.219999961555004","-3.219999961555004"
"15168","-2.019999973475933","-2.019999973475933","-2.019999973475933"
"15263","-6.119999922811985","-6.119999922811985","-6.119999922811985"
"15294","-0.7199999876320362","-0.7199999876320362","-0.7199999876320362"
"15347","-3.2399999536573887","-3.2399999536573887","-3.2399999536573887"
"15361","-3.839999947696924","-3.839999947696924","-3.839999947696924"
"15397","-4.099999949336052","-4.099999949336052","-4.099999949336052"
"15496","-2.5399999618530273","-2.5399999618530273","-2.5399999618530273"
"15527","-1.3399999774992466","-1.3399999774992466","-1.3399999774992466"
"15528","-2.739999957382679","-2.739999957382679","-2.739999957382679"
"15564","-4.659999933093786","-4.659999933093786","-4.659999933093786"
"15625","-3.8599999397993088","-3.8599999397993088","-3.8599999397993088"
"15684","-3.1399999521672726","-3.1399999521672726","-3.1399999521672726"
"15718","-2.479999963194132","-2.479999963194132","-2.479999963194132"
"15719","-3.879999939352274","-3.879999939352274","-3.879999939352274"
"15741","-3.3199999555945396","-3.3199999555945396","-3.3199999555945396"
"15754","-1.77999996393919","-1.77999996393919","-1.77999996393919"
"15784","-2.039999969303608","-2.039999969303608","-2.039999969303608"
"15829","-4.799999933689833","-4.799999933689833","-4.799999933689833"
"15831","-6.0599999241530895","-6.0599999241530895","-6.0599999241530895"
"15850","-4.119999937713146","-4.119999937713146","-4.119999937713146"
"15876","-3.6999999545514584","-3.6999999545514584","-3.6999999545514584"
"15878","-2.739999957382679","-2.739999957382679","-2.739999957382679"
"15966","-6.0399999134242535","-6.0399999134242535","-6.0399999134242535"
"15977","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"16036","-2.8399999625980854","-2.8399999625980854","-2.8399999625980854"
"16058","-4.01999993994832","-4.01999993994832","-4.01999993994832"
"16120","-2.119999974966049","-2.119999974966049","-2.119999974966049"
"16211","-1.8799999728798866","-1.8799999728798866","-1.8799999728798866"
"16231","-1.8799999728798866","-1.8799999728798866","-1.8799999728798866"
"16242","-3.1999999433755875","-3.1999999433755875","-3.1999999433755875"
"16275","-1.7399999722838402","-1.7399999722838402","-1.7399999722838402"
"16279","-2.459999956190586","-2.459999956190586","-2.459999956190586"
"16329","-3.5999999418854713","-3.5999999418854713","-3.5999999418854713"
"16366","-6.339999910444021","-6.339999910444021","-6.339999910444021"
"16444","-8.41999989002943","-8.41999989002943","-8.41999989002943"
"16571","-6.6799999214708805","-6.6799999214708805","-6.6799999214708805"
"16639","-3.759999953210354","-3.759999953210354","-3.759999953210354"
"16661","-2.139999970793724","-2.139999970793724","-2.139999970793724"
"16668","-1.8999999724328518","-1.8999999724328518","-1.8999999724328518"
"16673","-2.059999968856573","-2.059999968856573","-2.059999968856573"
"16720","-2.439999971538782","-2.439999971538782","-2.439999971538782"
"16777","-9.859999880194664","-9.859999880194664","-9.859999880194664"
"16885","-2.0199999660253525","-2.0199999660253525","-2.0199999660253525"
"16989","-2.459999967366457","-2.459999967366457","-2.459999967366457"
"16995","-1.8599999733269215","-1.8599999733269215","-1.8599999733269215"
"17018","-1.6799999736249447","-1.6799999736249447","-1.6799999736249447"
"17032","-4.059999942779541","-4.059999942779541","-4.059999942779541"
"17033","-2.1199999675154686","-2.1199999675154686","-2.1199999675154686"
"17061","-2.039999969303608","-2.039999969303608","-2.039999969303608"
"17083","-7.459999904036522","-7.459999904036522","-7.459999904036522"
"17087","-7.3799999095499516","-7.3799999095499516","-7.3799999095499516"
"17170","-7.419999904930592","-7.419999904930592","-7.419999904930592"
"17243","-12.07999985665083","-12.07999985665083","-12.07999985665083"
"17288","-5.459999922662973","-5.459999922662973","-5.459999922662973"
"17326","-3.599999949336052","-3.599999949336052","-3.599999949336052"
"17448","-4.059999942779541","-4.059999942779541","-4.059999942779541"
"17465","-7.999999891966581","-7.999999891966581","-7.999999891966581"
"17496","-4.259999945759773","-4.259999945759773","-4.259999945759773"
"17501","-1.5199999697506428","-1.5199999697506428","-1.5199999697506428"
"17521","-2.81999995931983","-2.81999995931983","-2.81999995931983"
"17534","-4.399999942630529","-4.399999942630529","-4.399999942630529"
"17553","-2.699999962002039","-2.699999962002039","-2.699999962002039"
"17567","-2.519999962300062","-2.519999962300062","-2.519999962300062"
"17589","-4.3999999314546585","-4.3999999314546585","-4.3999999314546585"
"17599","-2.459999956190586","-2.459999956190586","-2.459999956190586"
"17604","-4.839999940246344","-4.839999940246344","-4.839999940246344"
"17664","-1.9399999715387821","-1.9399999715387821","-1.9399999715387821"
"17728","-1.7199999690055847","-1.7199999690055847","-1.7199999690055847"
"17757","-3.239999946206808","-3.239999946206808","-3.239999946206808"
"17762","-1.6599999777972698","-1.6599999777972698","-1.6599999777972698"
"17856","-2.3199999630451202","-2.3199999630451202","-2.3199999630451202"
"17887","-1.919999971985817","-1.919999971985817","-1.919999971985817"
"17911","-2.599999964237213","-2.599999964237213","-2.599999964237213"
"17936","-1.8599999770522118","-1.8599999770522118","-1.8599999770522118"
"17942","-1.419999971985817","-1.419999971985817","-1.419999971985817"
"17956","-2.2199999652802944","-2.2199999652802944","-2.2199999652802944"
"17974","-1.9999999701976776","-1.9999999701976776","-1.9999999701976776"
"17983","-3.219999946653843","-3.219999946653843","-3.219999946653843"
"17999","-4.139999933540821","-4.139999933540821","-4.139999933540821"
"18147","-2.0799999684095383","-2.0799999684095383","-2.0799999684095383"
"18193","-2.059999968856573","-2.059999968856573","-2.059999968856573"
"18202","-2.2799999602138996","-2.2799999602138996","-2.2799999602138996"
"18203","-2.299999963492155","-2.299999963492155","-2.299999963492155"
"18215","-3.9399999417364597","-3.9399999417364597","-3.9399999417364597"
"18243","-2.339999970048666","-2.339999970048666","-2.339999970048666"
"18253","-2.539999958127737","-2.539999958127737","-2.539999958127737"
"18278","-3.3199999518692493","-3.3199999518692493","-3.3199999518692493"
"18335","-2.659999955445528","-2.659999955445528","-2.659999955445528"
"18350","-2.6799999698996544","-2.6799999698996544","-2.6799999698996544"
"18500","-1.599999975413084","-1.599999975413084","-1.599999975413084"
"18526","-3.1399999521672726","-3.1399999521672726","-3.1399999521672726"
"18537","-4.419999927282333","-4.419999927282333","-4.419999927282333"
"18542","-6.079999905079603","-6.079999905079603","-6.079999905079603"
"18548","-3.259999953210354","-3.259999953210354","-3.259999953210354"
"18561","-3.519999947398901","-3.519999947398901","-3.519999947398901"
"18590","-1.9199999757111073","-1.9199999757111073","-1.9199999757111073"
"18654","-3.5799999460577965","-3.5799999460577965","-3.5799999460577965"
"18658","-4.819999914616346","-4.819999914616346","-4.819999914616346"
"18678","-2.3999999687075615","-2.3999999687075615","-2.3999999687075615"
"18679","-1.7199999764561653","-1.7199999764561653","-1.7199999764561653"
"18700","-3.4999999441206455","-3.4999999441206455","-3.4999999441206455"
"18718","-2.759999953210354","-2.759999953210354","-2.759999953210354"
"18754","-2.8999999575316906","-2.8999999575316906","-2.8999999575316906"
"18784","-1.9999999701976776","-1.9999999701976776","-1.9999999701976776"
"18796","-2.139999970793724","-2.139999970793724","-2.139999970793724"
"18797","-3.1799999587237835","-3.1799999587237835","-3.1799999587237835"
"18867","-1.8199999704957008","-1.8199999704957008","-1.8199999704957008"
"18872","-2.3199999630451202","-2.3199999630451202","-2.3199999630451202"
"18917","-1.7799999751150608","-1.7799999751150608","-1.7799999751150608"
"18922","-3.6799999475479126","-3.6799999475479126","-3.6799999475479126"
"18938","-4.839999932795763","-4.839999932795763","-4.839999932795763"
"19193","-2.0799999684095383","-2.0799999684095383","-2.0799999684095383"
"19203","-2.1199999637901783","-2.1199999637901783","-2.1199999637901783"
"19235","-7.599999912083149","-7.599999912083149","-7.599999912083149"
"19265","-3.2799999564886093","-3.2799999564886093","-3.2799999564886093"
"19423","-2.419999960809946","-2.419999960809946","-2.419999960809946"
"19461","-3.6999999471008778","-3.6999999471008778","-3.6999999471008778"
"19539","-4.3999999314546585","-4.3999999314546585","-4.3999999314546585"
"19568","-3.0799999609589577","-3.0799999609589577","-3.0799999609589577"
"19569","-3.139999944716692","-3.139999944716692","-3.139999944716692"
"19581","-3.0399999618530273","-3.0399999618530273","-3.0399999618530273"
"19617","-1.8999999687075615","-1.8999999687075615","-1.8999999687075615"
"19760","-3.3799999468028545","-3.3799999468028545","-3.3799999468028545"
"19839","-2.839999947696924","-2.839999947696924","-2.839999947696924"
"19888","-1.5399999767541885","-1.5399999767541885","-1.5399999767541885"
"19901","-1.3999999798834324","-1.3999999798834324","-1.3999999798834324"
"19912","-2.839999947696924","-2.839999947696924","-2.839999947696924"
"19939","-2.439999956637621","-2.439999956637621","-2.439999956637621"
"19945","-3.7599999383091927","-3.7599999383091927","-3.7599999383091927"
"19962","-3.8799999356269836","-3.8799999356269836","-3.8799999356269836"
"19975","-3.4799999482929707","-3.4799999482929707","-3.4799999482929707"
"20006","-2.9599999636411667","-2.9599999636411667","-2.9599999636411667"
"20026","-4.319999936968088","-4.319999936968088","-4.319999936968088"
"20078","-2.959999956190586","-2.959999956190586","-2.959999956190586"
"20166","-3.579999938607216","-3.579999938607216","-3.579999938607216"
"20177","-1.1799999810755253","-1.1799999810755253","-1.1799999810755253"
"20319","-2.4599999599158764","-2.4599999599158764","-2.4599999599158764"
"20345","-2.0999999679625034","-2.0999999679625034","-2.0999999679625034"
"20371","-1.6999999694526196","-1.6999999694526196","-1.6999999694526196"
"20427","-4.339999932795763","-4.339999932795763","-4.339999932795763"
"20438","-2.1199999675154686","-2.1199999675154686","-2.1199999675154686"
"20449","-2.199999962002039","-2.199999962002039","-2.199999962002039"
"20483","-2.2799999564886093","-2.2799999564886093","-2.2799999564886093"
"20532","-2.839999958872795","-2.839999958872795","-2.839999958872795"
"20598","-3.0999999456107616","-3.0999999456107616","-3.0999999456107616"
"20627","-1.8799999728798866","-1.8799999728798866","-1.8799999728798866"
"20633","-3.3199999518692493","-3.3199999518692493","-3.3199999518692493"
"20634","-1.3799999803304672","-1.3799999803304672","-1.3799999803304672"
"20638","-3.9799999445676804","-3.9799999445676804","-3.9799999445676804"
"20723","-3.6799999438226223","-3.6799999438226223","-3.6799999438226223"
"20732","-2.4399999640882015","-2.4399999640882015","-2.4399999640882015"
"20781","-4.439999930560589","-4.439999930560589","-4.439999930560589"
"20849","-1.599999975413084","-1.599999975413084","-1.599999975413084"
"20852","-4.499999936670065","-4.499999936670065","-4.499999936670065"
"20883","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"20918","-1.8599999658763409","-1.8599999658763409","-1.8599999658763409"
"20969","-4.119999933987856","-4.119999933987856","-4.119999933987856"
"20974","-1.959999967366457","-1.959999967366457","-1.959999967366457"
"21026","-1.7599999718368053","-1.7599999718368053","-1.7599999718368053"
"21027","-2.2399999648332596","-2.2399999648332596","-2.2399999648332596"
"21031","-2.9799999482929707","-2.9799999482929707","-2.9799999482929707"
"21069","-1.9199999682605267","-1.9199999682605267","-1.9199999682605267"
"21073","-2.5399999618530273","-2.5399999618530273","-2.5399999618530273"
"21081","-5.619999907910824","-5.619999907910824","-5.619999907910824"
"21083","-1.959999967366457","-1.959999967366457","-1.959999967366457"
"21093","-4.079999934881926","-4.079999934881926","-4.079999934881926"
"21161","-4.279999949038029","-4.279999949038029","-4.279999949038029"
"21177","-2.059999968856573","-2.059999968856573","-2.059999968856573"
"21269","-6.819999910891056","-6.819999910891056","-6.819999910891056"
"21294","-2.1799999698996544","-2.1799999698996544","-2.1799999698996544"
"21306","-2.7199999652802944","-2.7199999652802944","-2.7199999652802944"
"21318","-4.979999929666519","-4.979999929666519","-4.979999929666519"
"21319","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"21403","-3.9599999338388443","-3.9599999338388443","-3.9599999338388443"
"21423","-3.5199999436736107","-3.5199999436736107","-3.5199999436736107"
"21432","-2.659999955445528","-2.659999955445528","-2.659999955445528"
"21446","-4.059999939054251","-4.059999939054251","-4.059999939054251"
"21496","-2.8999999575316906","-2.8999999575316906","-2.8999999575316906"
"21611","-3.019999947398901","-3.019999947398901","-3.019999947398901"
"21628","-2.6199999563395977","-2.6199999563395977","-2.6199999563395977"
"21651","-1.9599999710917473","-1.9599999710917473","-1.9599999710917473"
"21683","-2.7399999611079693","-2.7399999611079693","-2.7399999611079693"
"21764","-3.119999948889017","-3.119999948889017","-3.119999948889017"
"21772","-2.7799999602138996","-2.7799999602138996","-2.7799999602138996"
"21775","-2.959999952465296","-2.959999952465296","-2.959999952465296"
"21777","-3.2799999490380287","-3.2799999490380287","-3.2799999490380287"
"21862","-5.899999916553497","-5.899999916553497","-5.899999916553497"
"21900","-2.099999964237213","-2.099999964237213","-2.099999964237213"
"21935","-1.4799999743700027","-1.4799999743700027","-1.4799999743700027"
"21955","-1.6199999749660492","-1.6199999749660492","-1.6199999749660492"
"21960","-2.3199999630451202","-2.3199999630451202","-2.3199999630451202"
"22005","-4.939999934285879","-4.939999934285879","-4.939999934285879"
"22014","-2.2199999690055847","-2.2199999690055847","-2.2199999690055847"
"22051","-2.1199999637901783","-2.1199999637901783","-2.1199999637901783"
"22060","-2.1199999675154686","-2.1199999675154686","-2.1199999675154686"
"22069","-5.459999926388264","-5.459999926388264","-5.459999926388264"
"22075","-3.339999947696924","-3.339999947696924","-3.339999947696924"
"22102","-2.259999968111515","-2.259999968111515","-2.259999968111515"
"22156","-2.179999966174364","-2.179999966174364","-2.179999966174364"
"22235","-3.079999953508377","-3.079999953508377","-3.079999953508377"
"22245","-2.039999969303608","-2.039999969303608","-2.039999969303608"
"22284","-2.7799999602138996","-2.7799999602138996","-2.7799999602138996"
"22330","-2.0999999716877937","-2.0999999716877937","-2.0999999716877937"
"22357","-3.2199999503791332","-3.2199999503791332","-3.2199999503791332"
"22379","-2.639999959617853","-2.639999959617853","-2.639999959617853"
"22432","-1.4399999752640724","-1.4399999752640724","-1.4399999752640724"
"22434","-1.8799999728798866","-1.8799999728798866","-1.8799999728798866"
"22463","-2.6199999637901783","-2.6199999637901783","-2.6199999637901783"
"22472","-2.599999960511923","-2.599999960511923","-2.599999960511923"
"22519","-3.4799999482929707","-3.4799999482929707","-3.4799999482929707"
"22533","-4.759999934583902","-4.759999934583902","-4.759999934583902"
"22544","-3.8199999444186687","-3.8199999444186687","-3.8199999444186687"
"22553","-4.059999942779541","-4.059999942779541","-4.059999942779541"
"22569","-4.419999927282333","-4.419999927282333","-4.419999927282333"
"22623","-3.1199999526143074","-3.1199999526143074","-3.1199999526143074"
"22678","-1.3399999737739563","-1.3399999737739563","-1.3399999737739563"
"22716","-1.759999968111515","-1.759999968111515","-1.759999968111515"
"22777","-2.379999965429306","-2.379999965429306","-2.379999965429306"
"22827","-2.739999957382679","-2.739999957382679","-2.739999957382679"
"22841","-3.3199999518692493","-3.3199999518692493","-3.3199999518692493"
"22876","-5.279999926686287","-5.279999926686287","-5.279999926686287"
"22908","-2.0599999614059925","-2.0599999614059925","-2.0599999614059925"
"22917","-2.9199999533593655","-2.9199999533593655","-2.9199999533593655"
"22937","-2.6799999587237835","-2.6799999587237835","-2.6799999587237835"
