"Step","env: ROBUSTNESS_TEST1 - lambdas/Move","env: ROBUSTNESS_TEST1 - lambdas/Move__MIN","env: ROBUSTNESS_TEST1 - lambdas/Move__MAX"
"12100","0.43724271059036257","0.4368570148944855","0.4380093216896057"
"12200","0.4372335135936737","0.4368508458137512","0.4379918873310089"
"12300","0.43722580671310424","0.43684613704681396","0.4379770755767822"
"12400","0.43721861243247984","0.43684110045433044","0.4379628300666809"
"12500","0.43721245527267455","0.43683505058288574","0.43795183300971985"
"12600","0.43720686435699463","0.4368257522583008","0.4379396140575409"
"12700","0.43720090985298155","0.43681642413139343","0.4379284679889679"
"12800","0.4371959924697876","0.4368070662021637","0.4379238486289978"
"12900","0.43719071745872495","0.4367954134941101","0.4379245638847351"
"13000","0.437186199426651","0.43678319454193115","0.43792781233787537"
"13100","0.4371822714805603","0.4367702603340149","0.4379349946975708"
"13200","0.4371784269809723","0.4367574453353882","0.43794554471969604"
"13300","0.43717600107192994","0.4367423355579376","0.43796077370643616"
"13400","0.4371734857559204","0.43672868609428406","0.4379757344722748"
"13500","0.4371700048446655","0.4367147386074066","0.4379892349243164"
"13600","0.4371660828590393","0.436700701713562","0.43800029158592224"
"13700","0.43716077208518983","0.43668368458747864","0.43800684809684753"
"13800","0.4371550023555756","0.43666931986808777","0.4380103051662445"
"13900","0.4371476709842682","0.4366566836833954","0.43801045417785645"
"14000","0.43714017868041993","0.43664395809173584","0.4380097985267639"
"14100","0.43713225722312926","0.4366311728954315","0.4380083978176117"
"14200","0.4371243238449097","0.43661871552467346","0.4380084276199341"
"14300","0.4371175765991211","0.43660590052604675","0.4380097985267639"
"14400","0.43711097836494445","0.43659305572509766","0.43801164627075195"
"14500","0.43710296750068667","0.4365779459476471","0.4380130171775818"
"14600","0.4370936810970306","0.436561644077301","0.43801048398017883"
"14700","0.43708438277244566","0.43654537200927734","0.4380078911781311"
"14800","0.4370745658874512","0.4365290701389313","0.4380042850971222"
"14900","0.43706214427948","0.4365132451057434","0.43800029158592224"
"15000","0.43704861402511597","0.43649932742118835","0.43799498677253723"
"15100","0.4370377004146576","0.4364853799343109","0.4379914402961731"
"15200","0.43702697157859804","0.4364711046218872","0.4379875063896179"
"15300","0.437017035484314","0.4364475905895233","0.4379841983318329"
"15400","0.4370076656341553","0.43642550706863403","0.4379841983318329"
"15500","0.43699843287467954","0.4364030659198761","0.4379827678203583"
"15600","0.43699213266372683","0.43639180064201355","0.4379819929599762"
"15700","0.43698471784591675","0.436384379863739","0.43798109889030457"
"15800","0.4369774520397186","0.4363771080970764","0.43798086047172546"
"15900","0.4369700849056244","0.4363701045513153","0.43797874450683594"
"16000","0.43696314096450806","0.4363630712032318","0.4379729628562927"
"16100","0.4369568288326263","0.4363545775413513","0.4379693269729614"
"16200","0.4369498610496521","0.4363464117050171","0.4379642605781555"
"16300","0.43694307208061217","0.4363391101360321","0.43795955181121826"
"16400","0.43693538904190066","0.43633216619491577","0.4379552900791168"
"16500","0.4369280695915222","0.4363257586956024","0.43795254826545715"
"16600","0.4369218051433563","0.43632134795188904","0.43794775009155273"
"16700","0.4369159698486328","0.4363190531730652","0.4379405677318573"
"16800","0.4369105279445648","0.43631672859191895","0.43792882561683655"
"16900","0.4369040548801422","0.43631410598754883","0.4379098415374756"
"17000","0.43689799308776855","0.4363117516040802","0.4378925561904907"
"17100","0.4368919312953949","0.43630942702293396","0.43787431716918945"
"17200","0.4368878424167633","0.43630412220954895","0.43786147236824036"
"17300","0.4368851840496063","0.43629711866378784","0.43784981966018677"
"17400","0.4368821382522583","0.43629059195518494","0.4378366470336914"
"17500","0.4368794858455658","0.43628591299057007","0.437824547290802"
"17600","0.43687639236450193","0.4362812936306","0.437812477350235"
"17700","0.436873722076416","0.4362766146659851","0.4378005564212799"
"17800","0.43687303066253663","0.4362708330154419","0.437795490026474"
"17900","0.4368739783763885","0.4362638592720032","0.43779122829437256"
"18000","0.436874657869339","0.43625780940055847","0.4377860128879547"
"18100","0.4368766903877258","0.4362510144710541","0.4377860128879547"
"18200","0.436879551410675","0.4362461268901825","0.4377869963645935"
"18300","0.43688240051269533","0.43624261021614075","0.4377894401550293"
"18400","0.43688496947288513","0.4362391233444214","0.4377915561199188"
"18500","0.4368878185749054","0.436235636472702","0.43779456615448"
"18600","0.4368899345397949","0.43623286485671997","0.43779852986335754"
"18700","0.43689234256744386","0.43623054027557373","0.4378030300140381"
"18800","0.43689565658569335","0.4362282454967499","0.4378098249435425"
"18900","0.4368989050388336","0.43622589111328125","0.4378155469894409"
"19000","0.4368944883346558","0.4361748993396759","0.43782153725624084"
"19100","0.43688899278640747","0.4361213147640228","0.4378233551979065"
"19200","0.43688319325447084","0.4360656142234802","0.43782517313957214"
"19300","0.4368772029876709","0.43600931763648987","0.43782418966293335"
"19400","0.4368730545043945","0.4359547197818756","0.4378296732902527"
"19500","0.4368689954280853","0.43590202927589417","0.43783482909202576"
"19600","0.4368641436100006","0.43584901094436646","0.4378398060798645"
"19700","0.4368585288524628","0.4357950985431671","0.43784546852111816"
"19800","0.43685330748558043","0.4357423782348633","0.4378497898578644"
"19900","0.43684822916984556","0.435687780380249","0.43785572052001953"
"20000","0.43684291243553164","0.43563181161880493","0.4378630220890045"
"20100","0.4368398189544678","0.4355732500553131","0.43787825107574463"
"20200","0.4368369221687317","0.43551385402679443","0.43789538741111755"
"20300","0.43683238625526427","0.4354528486728668","0.43791118264198303"
"20400","0.4368199348449707","0.4353886544704437","0.4379262924194336"
"20500","0.4367859780788422","0.4353230595588684","0.4378839135169983"
"20600","0.43674625754356383","0.435257226228714","0.4378112256526947"
"20700","0.43670564889907837","0.4351891279220581","0.43773353099823"
"20800","0.43666449189186096","0.43511763215065","0.43765518069267273"
"20900","0.43661800026893616","0.4350428879261017","0.43757328391075134"
"21000","0.43655579090118407","0.4349678158760071","0.4374925494194031"
"21100","0.4364924728870392","0.4348894953727722","0.43741294741630554"
"21200","0.4364224672317505","0.4348088204860687","0.43733444809913635"
"21300","0.43634682297706606","0.4347284138202667","0.43725350499153137"
"21400","0.4362728536128998","0.43464627861976624","0.43716809153556824"
"21500","0.4361977815628052","0.4345621168613434","0.43708208203315735"
"21600","0.43612074851989746","0.43447595834732056","0.43699613213539124"
"21700","0.4360433995723724","0.43438974022865295","0.4369108974933624"
"21800","0.4359649658203125","0.4343036413192749","0.4368237555027008"
"21900","0.43588616251945494","0.43421563506126404","0.4367373287677765"
"22000","0.4358055293560028","0.4341287314891815","0.43665146827697754"
"22100","0.4357201159000397","0.43404093384742737","0.4365614354610443"
"22200","0.43563251495361327","0.4339520335197449","0.4364698827266693"
"22300","0.4355433464050293","0.4338615834712982","0.4363771975040436"
"22400","0.4354529917240143","0.4337713122367859","0.43628406524658203"
"22500","0.4353582501411438","0.4336800277233124","0.4361850917339325"
"22600","0.4352607488632202","0.4335882067680359","0.43608084321022034"
"22700","0.4351627707481384","0.43349722027778625","0.4359765946865082"
"22800","0.4350644528865814","0.43340492248535156","0.43587177991867065"
"22900","0.43496219515800477","0.4333110749721527","0.4357571601867676"
"23000","0.43485844135284424","0.43321678042411804","0.43563929200172424"
"23100","0.4347531020641327","0.43312010169029236","0.4355209171772003"
"23200","0.43464784026145936","0.4330211281776428","0.43540284037590027"
"23300","0.43454002141952514","0.4329191744327545","0.4352774918079376"
"23400","0.4344302713871002","0.43281739950180054","0.4351521134376526"
"23500","0.4343213617801666","0.432714581489563","0.4350321888923645"
"23600","0.43421101570129395","0.432606965303421","0.43491464853286743"
"23700","0.4340980529785156","0.43249577283859253","0.4347975552082062"
"23800","0.4339848756790161","0.4323846399784088","0.43468019366264343"
"23900","0.43387086391448976","0.4322730600833893","0.43456175923347473"
"24000","0.4337563753128052","0.43216198682785034","0.43444302678108215"
"24100","0.43363972902297976","0.43205177783966064","0.4343205690383911"
"24200","0.4335201680660248","0.43194082379341125","0.43421003222465515"
"24300","0.43339980244636533","0.43182891607284546","0.434103399515152"
"24400","0.4332765996456146","0.43171659111976624","0.4339953362941742"
"24500","0.43315126895904543","0.43160128593444824","0.43388330936431885"
"24600","0.43302613496780396","0.43148475885391235","0.43377020955085754"
"24700","0.43290107846260073","0.43136629462242126","0.43365564942359924"
"24800","0.4327750504016876","0.43124666810035706","0.4335417151451111"
"24900","0.4326469361782074","0.43112677335739136","0.4334227442741394"
"25000","0.4325173616409302","0.4310067296028137","0.43329909443855286"
"25100","0.43238653540611266","0.43088477849960327","0.433173269033432"
"25200","0.43225294947624204","0.4307616651058197","0.43304622173309326"
"25300","0.432118421792984","0.4306352436542511","0.432918906211853"
"25400","0.43198506236076356","0.4305086135864258","0.4327934980392456"
"25500","0.4318501651287079","0.4303785264492035","0.43267062306404114"
"25600","0.4317125380039215","0.430246502161026","0.4325476586818695"
"25700","0.4315736472606659","0.4301101565361023","0.43242159485816956"
"25800","0.4314340829849243","0.4299736022949219","0.43229398131370544"
"25900","0.43129161596298216","0.4298356771469116","0.4321577250957489"
"26000","0.43115044832229615","0.4296979010105133","0.4320211410522461"
"26100","0.4310087919235229","0.42955952882766724","0.4318859875202179"
"26200","0.4308668315410614","0.4294225573539734","0.4317501187324524"
"26300","0.4307239711284637","0.42928630113601685","0.4316122829914093"
"26400","0.43058026432991026","0.42915087938308716","0.4314735531806946"
"26500","0.4304340362548828","0.4290151298046112","0.431334525346756"
"26600","0.43028812408447265","0.42887890338897705","0.4311920404434204"
"26700","0.4301406741142273","0.4287396967411041","0.43103882670402527"
"26800","0.42999266386032103","0.4285982847213745","0.43088218569755554"
"26900","0.42984039783477784","0.4284544289112091","0.4307210445404053"
"27000","0.4296884000301361","0.4283112585544586","0.4305550456047058"
"27100","0.4295381844043732","0.42816928029060364","0.43039196729660034"
"27200","0.4293872892856598","0.42802491784095764","0.43023207783699036"
"27300","0.4292339622974396","0.42787864804267883","0.43006935715675354"
"27400","0.4290809392929077","0.42773371934890747","0.4299059808254242"
"27500","0.42892457246780397","0.42758893966674805","0.4297306537628174"
"27600","0.4287687361240387","0.42744892835617065","0.4295547604560852"
"27700","0.4286130130290985","0.4273080825805664","0.4293816387653351"
"27800","0.428456699848175","0.42716720700263977","0.42920735478401184"
"27900","0.42829997539520265","0.4270259141921997","0.4290311336517334"
"28000","0.4281424283981323","0.426882266998291","0.4288554787635803"
"28100","0.4279827654361725","0.42673614621162415","0.42868101596832275"
"28200","0.4278231501579285","0.42659053206443787","0.4285072982311249"
"28300","0.4276639223098755","0.426444947719574","0.4283563792705536"
"28400","0.42750661373138427","0.4262996315956116","0.4282187819480896"
"28500","0.4273472368717194","0.4261539578437805","0.42807528376579285"
"28600","0.42718965411186216","0.42601194977760315","0.42792990803718567"
"28700","0.42702935338020326","0.42586997151374817","0.42777305841445923"
"28800","0.4268684029579163","0.42572733759880066","0.4276122450828552"
"28900","0.42670785784721377","0.4255867898464203","0.42745241522789"
"29000","0.42654751539230346","0.4254475235939026","0.42729371786117554"
"29100","0.4263866126537323","0.42530742287635803","0.42713332176208496"
"29200","0.4262259006500244","0.4251664876937866","0.4269719123840332"
"29300","0.4260657727718353","0.42502361536026","0.4268093705177307"
"29400","0.4259066998958588","0.42488110065460205","0.42664647102355957"
"29500","0.42574702501296996","0.4247363805770874","0.42647767066955566"
"29600","0.42558759450912476","0.42458948493003845","0.4263065755367279"
"29700","0.4254270374774933","0.4244384467601776","0.4261325001716614"
"29800","0.42526588439941404","0.42428725957870483","0.42595845460891724"
"29900","0.42510409355163575","0.4241383969783783","0.4257812201976776"
"30000","0.4249426186084747","0.4239892363548279","0.4256025552749634"
"30100","0.4247853636741638","0.4238409698009491","0.42542412877082825"
"30200","0.4246327579021454","0.4236951172351837","0.42524638772010803"
"30300","0.42447999119758606","0.423550546169281","0.42508915066719055"
"30400","0.4243283808231354","0.42340701818466187","0.4249585270881653"
"30500","0.42417527437210084","0.42326298356056213","0.4248192608356476"
"30600","0.42402365803718567","0.4231208562850952","0.4246799349784851"
"30700","0.4238749146461487","0.422978937625885","0.4245409369468689"
"30800","0.42372695803642274","0.4228389859199524","0.42440077662467957"
"30900","0.4235821306705475","0.4227021634578705","0.4242580533027649"
"31000","0.42343807220458984","0.4225670099258423","0.4241200387477875"
"31100","0.42329389452934263","0.42242947220802307","0.4239887595176697"
"31200","0.4231500744819641","0.42229264974594116","0.4238591194152832"
"31300","0.4230067014694214","0.42215853929519653","0.42372986674308777"
"31400","0.4228633284568787","0.422025591135025","0.4235967993736267"
"31500","0.4227195858955383","0.4218938946723938","0.4234669506549835"
"31600","0.42257521152496336","0.42176252603530884","0.42333629727363586"
"31700","0.4224288403987885","0.4216296374797821","0.4232032001018524"
"31800","0.42228457927703855","0.42149776220321655","0.4230732321739197"
"31900","0.42214183807373046","0.4213639497756958","0.4229457676410675"
"32000","0.4220005214214325","0.42123204469680786","0.4228205382823944"
"32100","0.4218591034412384","0.4210980236530304","0.4226929843425751"
"32200","0.42171862721443176","0.4209650754928589","0.4225667417049408"
"32300","0.421579110622406","0.42083418369293213","0.4224424958229065"
"32400","0.4214398503303528","0.42070212960243225","0.42231881618499756"
"32500","0.42130125761032106","0.4205678701400757","0.42219850420951843"
"32600","0.4211651623249054","0.4204338490962982","0.4220820367336273"
"32700","0.42102688550949097","0.4202999472618103","0.4219597280025482"
"32800","0.4208883047103882","0.42016637325286865","0.4218398332595825"
"32900","0.42074785232543943","0.4200317859649658","0.4217205345630646"
"33000","0.4206078052520752","0.4199000895023346","0.4216017425060272"
"33100","0.42046658992767333","0.4197690486907959","0.4214779734611511"
"33200","0.42032517194747926","0.4196385145187378","0.4213574230670929"
"33300","0.420183926820755","0.41950806975364685","0.4212394058704376"
"33400","0.42004224061965945","0.41937604546546936","0.4211187958717346"
"33500","0.4199011564254761","0.41924381256103516","0.42100194096565247"
"33600","0.41976073384284973","0.41911032795906067","0.420885294675827"
"33700","0.41961780190467834","0.41897502541542053","0.4207609295845032"
"33800","0.4194753408432007","0.41883906722068787","0.42063209414482117"
"33900","0.4193338632583618","0.41870006918907166","0.4205043613910675"
"34000","0.41919355988502505","0.4185614287853241","0.4203772246837616"
"34100","0.419053453207016","0.4184207320213318","0.42025405168533325"
"34200","0.41891263127326966","0.41828039288520813","0.4201308488845825"
"34300","0.4187707781791687","0.41814157366752625","0.4200108051300049"
"34400","0.4186302602291107","0.4180053770542145","0.41988900303840637"
"34500","0.41848963499069214","0.41786840558052063","0.41976648569107056"
"34600","0.41834796667099","0.41773444414138794","0.4196452796459198"
"34700","0.4182064712047577","0.41760197281837463","0.4195230007171631"
"34800","0.4180639922618866","0.4174703359603882","0.41939839720726013"
"34900","0.41792277097702024","0.4173373281955719","0.4192754626274109"
"35000","0.41778289079666137","0.41719549894332886","0.41915231943130493"
"35100","0.4176438808441162","0.41705214977264404","0.419034481048584"
"35200","0.41750398874282835","0.41690853238105774","0.4189149737358093"
"35300","0.41736283898353577","0.41676536202430725","0.41878941655158997"
"35400","0.41722403168678285","0.4166223108768463","0.418667197227478"
"35500","0.4170838713645935","0.41645103693008423","0.41854506731033325"
"35600","0.4169418513774872","0.4162730872631073","0.4184228479862213"
"35700","0.4167979061603546","0.4160909056663513","0.41830262541770935"
"35800","0.41665138602256774","0.41590210795402527","0.41818055510520935"
"35900","0.41650288701057436","0.4157125651836395","0.41805943846702576"
"36000","0.4163536369800568","0.41552531719207764","0.4179331958293915"
"36100","0.4162041664123535","0.41534361243247986","0.4178042709827423"
"36200","0.41605334877967837","0.41515856981277466","0.4176749885082245"
"36300","0.41590057611465453","0.4149692952632904","0.41754958033561707"
"36400","0.41574694514274596","0.4147791564464569","0.4174235761165619"
"36500","0.4155925869941711","0.41458916664123535","0.41729602217674255"
"36600","0.4154357612133026","0.41440054774284363","0.4171609878540039"
"36700","0.41527572870254514","0.4142119586467743","0.417020320892334"
"36800","0.41511276364326477","0.41402530670166016","0.41687315702438354"
"36900","0.41494855284690857","0.41383883357048035","0.4167252779006958"
"37000","0.4147839605808258","0.41365063190460205","0.4165756106376648"
"37100","0.4146206736564636","0.4134611487388611","0.4164222478866577"
"37200","0.41445606350898745","0.4132728576660156","0.4162639379501343"
"37300","0.4142905116081238","0.4130883514881134","0.416104257106781"
"37400","0.4141232192516327","0.41290074586868286","0.4159477949142456"
"37500","0.4139582276344299","0.4127187132835388","0.41579583287239075"
"37600","0.4137944221496582","0.41253867745399475","0.4156506359577179"
"37700","0.41363081336021423","0.4123572111129761","0.41550272703170776"
"37800","0.413467139005661","0.41217416524887085","0.41534966230392456"
"37900","0.41330493688583375","0.4119924008846283","0.41519615054130554"
"38000","0.4131419837474823","0.41181010007858276","0.4150386452674866"
"38100","0.4129789054393768","0.4116269052028656","0.41488268971443176"
"38200","0.4128139615058899","0.4114459753036499","0.4147224724292755"
"38300","0.41264939308166504","0.41126760840415955","0.4145650267601013"
"38400","0.4124838888645172","0.4110899865627289","0.41440504789352417"
"38500","0.4123178064823151","0.41091302037239075","0.4142491817474365"
"38600","0.4121516704559326","0.41073545813560486","0.41409680247306824"
"38700","0.4119823336601257","0.4105534553527832","0.41394272446632385"
"38800","0.41181051135063174","0.4103696346282959","0.41378772258758545"
"38900","0.411636745929718","0.4101840853691101","0.41363173723220825"
"39000","0.41145833134651183","0.40999898314476013","0.4134681224822998"
"39100","0.4112763464450836","0.40981224179267883","0.41330188512802124"
"39200","0.411094069480896","0.40961775183677673","0.41314440965652466"
"39300","0.410908043384552","0.40941935777664185","0.4129772186279297"
"39400","0.4107183814048767","0.4092196524143219","0.41280311346054077"
"39500","0.41052504181861876","0.4090159237384796","0.4126250147819519"
"39600","0.41032679080963136","0.4088095724582672","0.4124343693256378"
"39700","0.4101258754730225","0.4086017310619354","0.4122350513935089"
"39800","0.4099199533462524","0.4083903431892395","0.41202813386917114"
"39900","0.40971018075942994","0.4081784188747406","0.4118165373802185"
"40000","0.40949892401695254","0.4079679548740387","0.41160526871681213"
"40100","0.4092846214771271","0.40775591135025024","0.41138923168182373"
"40200","0.4090678334236145","0.4075416624546051","0.411172091960907"
"40300","0.4088458061218262","0.40732690691947937","0.4109404683113098"
"40400","0.40861942768096926","0.40711283683776855","0.41070207953453064"
"40500","0.40839074850082396","0.4069013297557831","0.41046470403671265"
"40600","0.40815778970718386","0.406686007976532","0.41022419929504395"
"40700","0.4079204797744751","0.4064686596393585","0.40997278690338135"
"40800","0.40767868161201476","0.4062492251396179","0.409712553024292"
"40900","0.40743215680122374","0.40602731704711914","0.40944117307662964"
"41000","0.40717979669570925","0.4058033227920532","0.40916141867637634"
"41100","0.40692002773284913","0.40557852387428284","0.40886107087135315"
"41200","0.406656539440155","0.40535032749176025","0.40855085849761963"
"41300","0.4063900649547577","0.4051186740398407","0.4082355499267578"
"41400","0.40611565113067627","0.40487954020500183","0.40791627764701843"
"41500","0.4058346927165985","0.40463462471961975","0.4075925648212433"
"41600","0.4055509388446808","0.40438923239707947","0.40725719928741455"
"41700","0.4052634179592133","0.4041426181793213","0.40691205859184265"
"41800","0.40497292280197145","0.40388691425323486","0.4065731167793274"
"41900","0.4046779632568359","0.40363046526908875","0.40623942017555237"
"42000","0.40437743067741394","0.4033713936805725","0.4058835506439209"
"42100","0.40407458543777464","0.40310224890708923","0.4055291712284088"
"42200","0.40376856327056887","0.4028225243091583","0.4051675796508789"
"42300","0.4034569263458252","0.40254250168800354","0.4047935903072357"
"42400","0.40314086675643923","0.4022544324398041","0.4044046700000763"
"42500","0.4028243899345398","0.401960551738739","0.40401914715766907"
"42600","0.4025061011314392","0.40166527032852173","0.40363043546676636"
"42700","0.40218246579170225","0.40137144923210144","0.40323033928871155"
"42800","0.4018527388572693","0.4010697305202484","0.4028301239013672"
"42900","0.40152047872543334","0.4007594585418701","0.4024382531642914"
"43000","0.401183032989502","0.40044301748275757","0.40204381942749023"
"43100","0.40084227323532107","0.40012475848197937","0.4016406536102295"
"43200","0.40049696564674375","0.39979803562164307","0.40123042464256287"
"43300","0.4001475751399994","0.39946284890174866","0.40083611011505127"
"43400","0.3997895300388336","0.39911746978759766","0.40044301748275757"
"43500","0.39942755699157717","0.3987671434879303","0.40004274249076843"
"43600","0.39905706644058225","0.3984082043170929","0.39962783455848694"
"43700","0.3986819267272949","0.3980400860309601","0.3992629647254944"
"43800","0.3983028709888458","0.39766955375671387","0.3988933563232422"
"43900","0.3979219138622284","0.3973095417022705","0.39851510524749756"
"44000","0.39753859043121337","0.3969484269618988","0.39813488721847534"
"44100","0.3971489667892456","0.3965758979320526","0.39774441719055176"
"44200","0.3967515408992767","0.39620110392570496","0.39734867215156555"
"44300","0.39634971022605897","0.395825058221817","0.3969474732875824"
"44400","0.3959439337253571","0.39544954895973206","0.39654263854026794"
"44500","0.3955333590507507","0.3950667083263397","0.39614129066467285"
"44600","0.39511837959289553","0.39467430114746094","0.395738810300827"
"44700","0.3946962058544159","0.394275039434433","0.395333468914032"
"44800","0.3942646861076355","0.39386680722236633","0.39491117000579834"
"44900","0.3938312351703644","0.39346110820770264","0.3944942057132721"
"45000","0.3933950483798981","0.3930356502532959","0.3940788805484772"
"45100","0.3929554522037506","0.39251357316970825","0.393663614988327"
"45200","0.3925082325935364","0.3919652998447418","0.39325055480003357"
"45300","0.3920613467693329","0.39142388105392456","0.3928353786468506"
"45400","0.3916117250919342","0.3908785879611969","0.39240762591362"
"45500","0.39115539789199827","0.39032402634620667","0.3919723331928253"
"45600","0.39069637656211853","0.3897631764411926","0.3915430009365082"
"45700","0.3902305006980896","0.38919928669929504","0.39111146330833435"
"45800","0.389758563041687","0.3886243402957916","0.39067089557647705"
"45900","0.38928040862083435","0.38804587721824646","0.3902170658111572"
"46000","0.388793408870697","0.3874594271183014","0.38975560665130615"
"46100","0.3883066475391388","0.3868798017501831","0.38929855823516846"
"46200","0.3878147780895233","0.38628649711608887","0.38883814215660095"
"46300","0.38733588457107543","0.38575997948646545","0.3883759379386902"
"46400","0.3868510961532593","0.38523250818252563","0.38791006803512573"
"46500","0.386361426115036","0.384695827960968","0.3874410092830658"
"46600","0.3858663022518158","0.38416337966918945","0.38695061206817627"
"46700","0.385370260477066","0.3836299777030945","0.3864656388759613"
"46800","0.3848695933818817","0.3830980360507965","0.3859815299510956"
"46900","0.38436424136161806","0.38254520297050476","0.3854938745498657"
"47000","0.3838573515415192","0.3819880485534668","0.3850032389163971"
"47100","0.38334991931915285","0.38142552971839905","0.38451603055000305"
"47200","0.3828410983085632","0.38086163997650146","0.3840315341949463"
"47300","0.3823252558708191","0.38028958439826965","0.383542537689209"
"47400","0.3818055272102356","0.37970679998397827","0.3830525577068329"
"47500","0.38128535747528075","0.37910667061805725","0.3825661540031433"
"47600","0.3807626605033875","0.3785003125667572","0.3820618689060211"
"47700","0.3802414298057556","0.3778899312019348","0.3815574049949646"
"47800","0.379720664024353","0.3772847652435303","0.38105109333992004"
"47900","0.3792009294033051","0.3766871392726898","0.3805517554283142"
"48000","0.3786778748035431","0.37608617544174194","0.38005608320236206"
"48100","0.37815123200416567","0.37548694014549255","0.3795478641986847"
"48200","0.37762165665626524","0.3748822808265686","0.3790411651134491"
"48300","0.37709203362464905","0.37427759170532227","0.37853536009788513"
