"Step","env: ROBUSTNESS_TEST1 - lambdas/Ball","env: ROBUSTNESS_TEST1 - lambdas/Ball__MIN","env: ROBUSTNESS_TEST1 - lambdas/Ball__MAX"
"12100","0.43580069541931155","0.43436604738235474","0.4368727207183838"
"12200","0.4357949435710907","0.4343765079975128","0.43686339259147644"
"12300","0.4357881546020508","0.43438228964805603","0.43685370683670044"
"12400","0.4357819199562073","0.43439117074012756","0.4368443787097931"
"12500","0.4357745885848999","0.43439748883247375","0.43683573603630066"
"12600","0.43576733469963075","0.4344036281108856","0.4368322193622589"
"12700","0.43576114177703856","0.43440738320350647","0.43682876229286194"
"12800","0.4357545256614685","0.43440765142440796","0.4368252158164978"
"12900","0.4357451558113098","0.43439236283302307","0.43682149052619934"
"13000","0.4357341706752777","0.43436628580093384","0.43681684136390686"
"13100","0.43572216629981997","0.4343424439430237","0.4368121922016144"
"13200","0.4357100486755371","0.4343186318874359","0.4368075728416443"
"13300","0.4356940031051636","0.4342958331108093","0.4368028938770294"
"13400","0.43567992448806764","0.43426573276519775","0.43679818511009216"
"13500","0.4356658399105072","0.43422988057136536","0.43679237365722656"
"13600","0.4356541931629181","0.4341968595981598","0.4367900490760803"
"13700","0.43564135432243345","0.4341669976711273","0.43678656220436096"
"13800","0.43563005328178406","0.4341411292552948","0.436783105134964"
"13900","0.43562142848968505","0.4341195821762085","0.43677955865859985"
"14000","0.43561257123947145","0.4340970814228058","0.4367760419845581"
"14100","0.4356025457382202","0.4340747892856598","0.4367713928222656"
"14200","0.4355915904045105","0.43405064940452576","0.43676671385765076"
"14300","0.43557897210121155","0.4340249001979828","0.43676209449768066"
"14400","0.4355660915374756","0.4339984953403473","0.436757355928421"
"14500","0.4355523109436035","0.43397215008735657","0.4367503821849823"
"14600","0.4355392515659332","0.4339486360549927","0.43674343824386597"
"14700","0.435526168346405","0.4339252710342407","0.43673643469810486"
"14800","0.43551352620124817","0.43390318751335144","0.43672892451286316"
"14900","0.435502827167511","0.43388164043426514","0.43671995401382446"
"15000","0.4354948759078979","0.4338657259941101","0.4367116093635559"
"15100","0.4354851484298706","0.43384891748428345","0.43670347332954407"
"15200","0.4354759752750397","0.4338327646255493","0.4366953372955322"
"15300","0.4354684591293335","0.4338182806968689","0.4366883635520935"
"15400","0.43546090722084047","0.4337995946407318","0.43668144941329956"
"15500","0.4354564666748047","0.43378275632858276","0.4366767704486847"
"15600","0.43545066118240355","0.4337659478187561","0.4366726875305176"
"15700","0.4354464650154114","0.43375203013420105","0.4366680085659027"
"15800","0.435443377494812","0.433744341135025","0.43666332960128784"
"15900","0.43544055223464967","0.4337416887283325","0.4366597831249237"
"16000","0.4354390263557434","0.43374374508857727","0.43665626645088196"
"16100","0.43543632626533507","0.4337431490421295","0.43665045499801636"
"16200","0.4354336440563202","0.433744341135025","0.43664464354515076"
"16300","0.4354312002658844","0.4337451457977295","0.43663904070854187"
"16400","0.435429984331131","0.43374523520469666","0.43663331866264343"
"16500","0.43542714715003966","0.433743417263031","0.4366251826286316"
"16600","0.4354249119758606","0.43374431133270264","0.4366176426410675"
"16700","0.43542301654815674","0.433748334646225","0.43660980463027954"
"16800","0.43542222380638124","0.43375810980796814","0.43660277128219604"
"16900","0.43542319536209106","0.4337773323059082","0.43659350275993347"
"17000","0.43542459011077883","0.433794230222702","0.43658530712127686"
"17100","0.4354261577129364","0.4338124990463257","0.4365772306919098"
"17200","0.43542608618736267","0.43382367491722107","0.4365696907043457"
"17300","0.43542410135269166","0.43382808566093445","0.43656274676322937"
"17400","0.4354229986667633","0.4338330626487732","0.43655574321746826"
"17500","0.43542242646217344","0.43383798003196716","0.43654879927635193"
"17600","0.4354213535785675","0.4338427484035492","0.43654119968414307"
"17700","0.43541973233222964","0.4338454306125641","0.4365340769290924"
"17800","0.4354152739048004","0.4338412880897522","0.4365270733833313"
"17900","0.43540860414505006","0.4338381588459015","0.43652012944221497"
"18000","0.4354028284549713","0.43383684754371643","0.43651315569877625"
"18100","0.43539541959762573","0.43382886052131653","0.4365061819553375"
"18200","0.4353890597820282","0.4338195323944092","0.4364994466304779"
"18300","0.4353832542896271","0.43380844593048096","0.4364936351776123"
"18400","0.4353775858879089","0.43379756808280945","0.4364872872829437"
"18500","0.4353704392910004","0.4337802231311798","0.436480313539505"
"18600","0.43536587953567507","0.43376675248146057","0.43647336959838867"
"18700","0.43536205887794494","0.43375298380851746","0.43646639585494995"
"18800","0.4353575944900513","0.43373605608940125","0.43645966053009033"
"18900","0.43535197973251344","0.4337153434753418","0.43645212054252625"
"19000","0.43535237312316893","0.4336942732334137","0.4364451766014099"
"19100","0.4353540539741516","0.43367841839790344","0.43643903732299805"
"19200","0.4353560209274292","0.4336627721786499","0.43643322587013245"
"19300","0.4353576600551605","0.4336530566215515","0.4364251494407654"
"19400","0.4353567838668823","0.43363314867019653","0.43641725182533264"
"19500","0.43535677790641786","0.4336130917072296","0.4364590346813202"
"19600","0.43535780906677246","0.43359336256980896","0.4365028142929077"
"19700","0.4353598356246948","0.433574914932251","0.4365490972995758"
"19800","0.4353612959384918","0.4335559606552124","0.4365960955619812"
"19900","0.43536372780799865","0.433538019657135","0.4366444945335388"
"20000","0.43536704778671265","0.4335220456123352","0.4366939663887024"
"20100","0.43536919355392456","0.4335053265094757","0.43674543499946594"
"20200","0.43537077903747556","0.43348851799964905","0.436798095703125"
"20300","0.435375714302063","0.4334733784198761","0.4368535578250885"
"20400","0.43538748025894164","0.43345916271209717","0.4369114935398102"
"20500","0.435419100522995","0.43349218368530273","0.43697261810302734"
"20600","0.43545602560043334","0.4335468113422394","0.43703392148017883"
"20700","0.43549402952194216","0.4336099326610565","0.43709680438041687"
"20800","0.43553280234336855","0.4336768090724945","0.437160462141037"
"20900","0.435576730966568","0.4337470531463623","0.4372265636920929"
"21000","0.43563395738601685","0.4338149130344391","0.4372938871383667"
"21100","0.43569406270980837","0.43388181924819946","0.4373648464679718"
"21200","0.435759961605072","0.43394801020622253","0.4374397099018097"
"21300","0.4358289003372192","0.43401795625686646","0.43751636147499084"
"21400","0.4358955562114716","0.4340943396091461","0.43759477138519287"
"21500","0.43596511483192446","0.43417268991470337","0.43767648935317993"
"21600","0.4360364735126495","0.4342506229877472","0.4377596974372864"
"21700","0.4361084282398224","0.43432676792144775","0.4378437399864197"
"21800","0.43618216514587405","0.43440598249435425","0.43792903423309326"
"21900","0.43625604510307314","0.4344842731952667","0.4380166828632355"
"22000","0.436333429813385","0.43456342816352844","0.4381066560745239"
"22100","0.4364155769348145","0.4346470534801483","0.4382009208202362"
"22200","0.43649944067001345","0.43472835421562195","0.43829670548439026"
"22300","0.4365851402282715","0.4348105192184448","0.43839365243911743"
"22400","0.436672443151474","0.4348948895931244","0.4384915828704834"
"22500","0.43676329851150514","0.4349851906299591","0.4385913610458374"
"22600","0.43685661554336547","0.43507787585258484","0.4386920630931854"
"22700","0.43695245385169984","0.4351707994937897","0.43879401683807373"
"22800","0.4370497643947601","0.43526598811149597","0.43889930844306946"
"22900","0.43715282082557677","0.43537652492523193","0.43900585174560547"
"23000","0.4372600972652435","0.4354970455169678","0.4391120970249176"
"23100","0.4373698472976685","0.4356180727481842","0.43922072649002075"
"23200","0.4374811589717865","0.43574076890945435","0.43933260440826416"
"23300","0.4375946819782257","0.43587175011634827","0.43944695591926575"
"23400","0.4377111494541168","0.43600398302078247","0.4395611584186554"
"23500","0.4378268182277679","0.43612927198410034","0.439676433801651"
"23600","0.43794379830360414","0.43625205755233765","0.43979090452194214"
"23700","0.4380635678768158","0.4363749921321869","0.43990635871887207"
"23800","0.43818607926368713","0.43650031089782715","0.44002237915992737"
"23900","0.43831018209457395","0.43662595748901367","0.4401402175426483"
"24000","0.4384360074996948","0.43675458431243896","0.44026076793670654"
"24100","0.43856594562530515","0.4368899464607239","0.4403858482837677"
"24200","0.43870037198066714","0.43703415989875793","0.44051146507263184"
"24300","0.43883695602416994","0.4371839165687561","0.4406389594078064"
"24400","0.4389790952205658","0.4373421370983124","0.44076862931251526"
"24500","0.4391254186630249","0.4375075399875641","0.44090187549591064"
"24600","0.43927167654037474","0.43767571449279785","0.4410369396209717"
"24700","0.43941847085952757","0.4378436207771301","0.44117558002471924"
"24800","0.4395683825016022","0.4380144476890564","0.4413178265094757"
"24900","0.4397216260433197","0.43818411231040955","0.4414663314819336"
"25000","0.43987642526626586","0.4383542835712433","0.44161394238471985"
"25100","0.44003344178199766","0.4385281205177307","0.44176092743873596"
"25200","0.4401938259601593","0.43871232867240906","0.44190987944602966"
"25300","0.4403559148311615","0.4388962984085083","0.4420624375343323"
"25400","0.4405169725418091","0.4390832483768463","0.4422145187854767"
"25500","0.44067940711975095","0.43927285075187683","0.44236788153648376"
"25600","0.4408448874950409","0.43946850299835205","0.4425240457057953"
"25700","0.44101168513298034","0.43965765833854675","0.44268274307250977"
"25800","0.4411799907684326","0.43984946608543396","0.4428412914276123"
"25900","0.441352504491806","0.4400418698787689","0.44300270080566406"
"26000","0.44152730107307436","0.44023996591567993","0.44316545128822327"
"26100","0.44170552492141724","0.4404478669166565","0.443329781293869"
"26200","0.44188541173934937","0.4406604468822479","0.44349393248558044"
"26300","0.44206584692001344","0.44087180495262146","0.4436592161655426"
"26400","0.44224671721458436","0.44107821583747864","0.4438265562057495"
"26500","0.44243042469024657","0.44128575921058655","0.44399702548980713"
"26600","0.442613822221756","0.4414895474910736","0.4441663920879364"
"26700","0.442798376083374","0.4416928291320801","0.4443368911743164"
"26800","0.44298399686813356","0.44188451766967773","0.44451066851615906"
"26900","0.4431750655174255","0.44206076860427856","0.44468802213668823"
"27000","0.4433677911758423","0.4422438144683838","0.4448654055595398"
"27100","0.4435607612133026","0.4424283802509308","0.4450434446334839"
"27200","0.44375545978546144","0.4426100254058838","0.4452229142189026"
"27300","0.44395378828048704","0.44279542565345764","0.44540339708328247"
"27400","0.44415308237075807","0.44298407435417175","0.4455839991569519"
"27500","0.4443564832210541","0.4431893527507782","0.4457657039165497"
"27600","0.4445622324943542","0.44339659810066223","0.4459518790245056"
"27700","0.44477036595344543","0.4436042904853821","0.44614216685295105"
"27800","0.44497995972633364","0.4438146948814392","0.44633275270462036"
"27900","0.44519088268280027","0.44402989745140076","0.44652432203292847"
"28000","0.4454012751579285","0.44424495100975037","0.4467160999774933"
"28100","0.44561523795127866","0.44446083903312683","0.4469127655029297"
"28200","0.44582902193069457","0.4446755051612854","0.4471241533756256"
"28300","0.4460431396961212","0.44489049911499023","0.4473460912704468"
"28400","0.44625667929649354","0.44510501623153687","0.44757363200187683"
"28500","0.4464738368988037","0.4453212022781372","0.4478006064891815"
"28600","0.4466903269290924","0.44553306698799133","0.44802698493003845"
"28700","0.44691229462623594","0.4457535445690155","0.4482528567314148"
"28800","0.4471349477767944","0.44597581028938293","0.44848188757896423"
"28900","0.447358226776123","0.44619691371917725","0.4487183392047882"
"29000","0.4475815713405609","0.4464249312877655","0.4489535093307495"
"29100","0.44780742526054385","0.4466554820537567","0.44918832182884216"
"29200","0.44803441762924195","0.4468872547149658","0.4494188129901886"
"29300","0.4482625424861908","0.4471210241317749","0.4496481716632843"
"29400","0.44849045276641847","0.4473526179790497","0.4498761296272278"
"29500","0.4487205922603607","0.44758227467536926","0.45010653138160706"
"29600","0.4489518582820892","0.44781118631362915","0.4503384232521057"
"29700","0.4491850078105927","0.4480392038822174","0.45057180523872375"
"29800","0.44942076206207277","0.44826826453208923","0.45081138610839844"
"29900","0.4496585428714752","0.4484977722167969","0.451051265001297"
"30000","0.44989776611328125","0.44872790575027466","0.4512905478477478"
"30100","0.4501346588134766","0.44895443320274353","0.451520174741745"
"30200","0.4503687918186188","0.4491804540157318","0.4517412781715393"
"30300","0.45060410499572756","0.4494144022464752","0.4519619047641754"
"30400","0.4508394062519073","0.44965070486068726","0.4521839916706085"
"30500","0.4510794997215271","0.449891597032547","0.45240843296051025"
"30600","0.4513204038143158","0.45013293623924255","0.4526325762271881"
"30700","0.4515610158443451","0.4503638446331024","0.45285606384277344"
"30800","0.4518026471138","0.4505915641784668","0.4530837833881378"
"30900","0.45204283595085143","0.450816810131073","0.4533168375492096"
"31000","0.45228277444839476","0.4510459899902344","0.45355015993118286"
"31100","0.45252345204353334","0.4512816369533539","0.45378318428993225"
"31200","0.4527667939662933","0.4515187740325928","0.4540199041366577"
"31300","0.453011679649353","0.4517562687397003","0.45425987243652344"
"31400","0.45325824022293093","0.4519958794116974","0.45449894666671753"
"31500","0.45350786447525027","0.45224523544311523","0.45473846793174744"
"31600","0.4537614107131958","0.45250096917152405","0.45498034358024597"
"31700","0.45401911735534667","0.45276373624801636","0.4552261531352997"
"31800","0.4542761504650116","0.4530223309993744","0.45547229051589966"
"31900","0.45453380346298217","0.4532758295536041","0.4557178318500519"
"32000","0.4547936022281647","0.45352596044540405","0.4559669494628906"
"32100","0.4550566613674164","0.4537767767906189","0.45622166991233826"
"32200","0.45532066822052003","0.4540315270423889","0.4564775824546814"
"32300","0.4555855870246887","0.4542875289916992","0.4567328691482544"
"32400","0.45585251450538633","0.45454466342926025","0.45699068903923035"
"32500","0.4561206102371216","0.45480242371559143","0.45724910497665405"
"32600","0.4563890278339386","0.4550611674785614","0.4575117528438568"
"32700","0.45666114091873167","0.45532798767089844","0.45777520537376404"
"32800","0.45693510174751284","0.45559433102607727","0.4580407738685608"
"32900","0.4572121620178223","0.4558667540550232","0.45830732583999634"
"33000","0.457492858171463","0.45614802837371826","0.458574116230011"
"33100","0.4577768385410309","0.4564340114593506","0.45884108543395996"
"33200","0.4580631673336029","0.45672330260276794","0.4591108560562134"
"33300","0.4583511233329773","0.45701393485069275","0.45938223600387573"
"33400","0.45864307284355166","0.4573097825050354","0.45965760946273804"
"33500","0.4589352607727051","0.4576047360897064","0.4599352777004242"
"33600","0.4592274010181427","0.45789602398872375","0.46021440625190735"
"33700","0.45952430963516233","0.4581919014453888","0.46049514412879944"
"33800","0.4598231971263885","0.4584832191467285","0.4607786536216736"
"33900","0.46012210845947266","0.45877423882484436","0.4610642194747925"
"34000","0.46042312383651735","0.4590660035610199","0.46135199069976807"
"34100","0.46072612404823304","0.45936042070388794","0.4616415202617645"
"34200","0.46103047132492064","0.45965245366096497","0.4619346261024475"
"34300","0.46133792996406553","0.4599587619304657","0.4622291326522827"
"34400","0.4616467297077179","0.4602644145488739","0.462525874376297"
"34500","0.46195690631866454","0.46056848764419556","0.462824285030365"
"34600","0.4622687637805939","0.4608779549598694","0.4631229341030121"
"34700","0.4625817060470581","0.4611932635307312","0.4634231626987457"
"34800","0.46289771795272827","0.4615139663219452","0.4637271463871002"
"34900","0.46321430802345276","0.4618377089500427","0.4640320837497711"
"35000","0.4635318398475647","0.46216288208961487","0.4643406867980957"
"35100","0.4638503432273865","0.46248775720596313","0.46465426683425903"
"35200","0.46417170763015747","0.46281540393829346","0.46496859192848206"
"35300","0.4644992589950562","0.4631538391113281","0.4652860760688782"
"35400","0.4648273944854736","0.4634881317615509","0.465604692697525"
"35500","0.4651601493358612","0.4638322591781616","0.4659264087677002"
"35600","0.46549599170684813","0.46418496966362","0.46625179052352905"
"35700","0.46583438515663145","0.46454304456710815","0.46658018231391907"
"35800","0.46617581844329836","0.4649064838886261","0.4669130742549896"
"35900","0.46652075052261355","0.46527448296546936","0.46724778413772583"
"36000","0.46687000393867495","0.46564850211143494","0.4675835967063904"
"36100","0.4672241806983948","0.46603354811668396","0.46791812777519226"
"36200","0.4675828397274017","0.4664212465286255","0.4682586193084717"
"36300","0.4679470777511597","0.46682021021842957","0.4686037003993988"
"36400","0.4683146238327026","0.46721845865249634","0.46895548701286316"
"36500","0.46868553161621096","0.46761947870254517","0.4693118631839752"
"36600","0.46906028389930726","0.46802404522895813","0.46967265009880066"
"36700","0.4694416582584381","0.4684390723705292","0.4700404107570648"
"36800","0.4698283314704895","0.4688604474067688","0.4704098403453827"
"36900","0.4702181816101074","0.4692906439304352","0.4707798659801483"
"37000","0.4706128239631653","0.46972712874412537","0.47115397453308105"
"37100","0.4710116446018219","0.4701586961746216","0.47153225541114807"
"37200","0.47141593098640444","0.47059300541877747","0.4719133973121643"
"37300","0.47182425260543825","0.4710335433483124","0.47229689359664917"
"37400","0.4722370386123657","0.47148212790489197","0.4726846218109131"
"37500","0.47265373468399047","0.47193148732185364","0.47307664155960083"
"37600","0.47307381629943845","0.4723864197731018","0.4734840393066406"
"37700","0.47349849343299866","0.4728417992591858","0.4739169776439667"
"37800","0.4739241898059845","0.473287433385849","0.4743545949459076"
"37900","0.4743492424488068","0.4737221896648407","0.4747956097126007"
"38000","0.47478030920028685","0.4741618037223816","0.4752456843852997"
"38100","0.4752144992351532","0.4746033251285553","0.4757007658481598"
"38200","0.47565396428108214","0.4750462472438812","0.47616055607795715"
"38300","0.47609978914260864","0.47549474239349365","0.47662490606307983"
"38400","0.47655247449874877","0.47594836354255676","0.4770926237106323"
"38500","0.4770093381404877","0.4764039218425751","0.4775642454624176"
"38600","0.4774706482887268","0.4768637716770172","0.4780411124229431"
"38700","0.4779385209083557","0.4773271679878235","0.47852617502212524"
"38800","0.478413462638855","0.47779420018196106","0.47902148962020874"
"38900","0.4788910746574402","0.4782619774341583","0.4795190691947937"
"39000","0.4793779611587524","0.47873514890670776","0.4800238013267517"
"39100","0.47987067699432373","0.47922009229660034","0.4805358052253723"
"39200","0.4803658306598663","0.47971370816230774","0.48105135560035706"
"39300","0.4808674693107605","0.4802117645740509","0.4815700948238373"
"39400","0.4813777685165405","0.4807138741016388","0.48209553956985474"
"39500","0.4818941354751587","0.4812207818031311","0.48262715339660645"
"39600","0.48241783380508424","0.4817364513874054","0.483160138130188"
"39700","0.4829468846321106","0.4822535812854767","0.4836983382701874"
"39800","0.483483749628067","0.4827745854854584","0.484244167804718"
"39900","0.4840262770652771","0.48330405354499817","0.484794020652771"
"40000","0.4845730185508728","0.48384374380111694","0.48534831404685974"
"40100","0.4851247012615204","0.48438888788223267","0.4859083890914917"
"40200","0.4856829822063446","0.48493605852127075","0.48647525906562805"
"40300","0.48624988794326784","0.48549264669418335","0.4870484471321106"
"40400","0.4868237793445587","0.48605966567993164","0.4876329302787781"
"40500","0.48740220069885254","0.4866345226764679","0.4882218837738037"
"40600","0.4879879176616669","0.4872097969055176","0.4888139069080353"
"40700","0.488582044839859","0.4877994954586029","0.4894143044948578"
"40800","0.4891823470592499","0.48839545249938965","0.49002188444137573"
"40900","0.4897897899150848","0.48899754881858826","0.49063682556152344"
"41000","0.4904047787189484","0.4896034598350525","0.49126148223876953"
"41100","0.4910309076309204","0.4902192950248718","0.49189290404319763"
"41200","0.4916622400283813","0.49084070324897766","0.49253153800964355"
"41300","0.49230133891105654","0.4914739429950714","0.4931778609752655"
"41400","0.49294880628585813","0.49211326241493225","0.49383172392845154"
"41500","0.4936042070388794","0.4927607476711273","0.49449214339256287"
"41600","0.4942654073238373","0.4934103786945343","0.495159387588501"
"41700","0.49493335485458373","0.4940665662288666","0.495836466550827"
"41800","0.4956065535545349","0.4947242736816406","0.49652305245399475"
"41900","0.49628531336784365","0.4953927993774414","0.49720919132232666"
"42000","0.4969711184501648","0.4960673451423645","0.49789881706237793"
"42100","0.4976605772972107","0.4967495799064636","0.4985932409763336"
"42200","0.4983584761619568","0.4974393844604492","0.49929454922676086"
"42300","0.4990652561187744","0.49814119935035706","0.4999998211860657"
"42400","0.49978217482566833","0.49884679913520813","0.5007145404815674"
"42500","0.5005029022693634","0.49955764412879944","0.5014370679855347"
"42600","0.5012314319610596","0.5002813935279846","0.5021741986274719"
"42700","0.5019682288169861","0.501013994216919","0.5029146671295166"
"42800","0.5027105569839477","0.5017305612564087","0.5036605596542358"
"42900","0.5034568548202515","0.5024501085281372","0.504409670829773"
"43000","0.5042108297348022","0.5031803846359253","0.5051640272140503"
"43100","0.5049710273742676","0.5039126873016357","0.505924642086029"
"43200","0.5057366490364075","0.5046494007110596","0.5066914558410645"
"43300","0.5065078496932983","0.505391538143158","0.5074707865715027"
"43400","0.507287347316742","0.5061405897140503","0.5082566738128662"
"43500","0.5080716252326966","0.5068942308425903","0.5090433955192566"
"43600","0.5088670492172241","0.5076585412025452","0.5098351240158081"
"43700","0.5096697092056275","0.5084291696548462","0.510636568069458"
"43800","0.5104808449745178","0.5092068910598755","0.5114579796791077"
"43900","0.5112972140312195","0.5099883079528809","0.512297511100769"
"44000","0.5121177434921265","0.510772168636322","0.5131384134292603"
"44100","0.5129429817199707","0.5115626454353333","0.5139769315719604"
"44200","0.5137751460075378","0.512366533279419","0.5148254036903381"
"44300","0.5146133065223694","0.5131800174713135","0.515682578086853"
"44400","0.5154587984085083","0.5139961242675781","0.5165555477142334"
"44500","0.5163106203079224","0.5148159861564636","0.5174444913864136"
"44600","0.5171661496162414","0.5156381726264954","0.5183385014533997"
"44700","0.5180281281471253","0.5164677500724792","0.5192426443099976"
"44800","0.5188999652862549","0.5172997713088989","0.5201695561408997"
"44900","0.5197764754295349","0.5181381702423096","0.5210970640182495"
"45000","0.5206583619117737","0.5189788937568665","0.5220268964767456"
"45100","0.5215442776679993","0.519822359085083","0.5229541659355164"
"45200","0.522438108921051","0.520673394203186","0.5239025354385376"
"45300","0.5233328819274903","0.5215283036231995","0.5248463749885559"
"45400","0.5242305040359497","0.5223912596702576","0.5257929563522339"
"45500","0.5251318097114563","0.5232549905776978","0.526744544506073"
"45600","0.5260368108749389","0.5241199731826782","0.5277069807052612"
"45700","0.5269454956054688","0.5249853730201721","0.5286815762519836"
"45800","0.5278613090515136","0.5258592963218689","0.5296757221221924"
"45900","0.5287817358970642","0.5267394185066223","0.53067547082901"
"46000","0.5297065854072571","0.5276229977607727","0.5316779613494873"
"46100","0.5306301712989807","0.5285072326660156","0.5326652526855469"
"46200","0.5315601587295532","0.5293984413146973","0.5336666107177734"
"46300","0.5324731707572937","0.5302866101264954","0.5345783829689026"
"46400","0.5333871364593505","0.5311757326126099","0.5354821681976318"
"46500","0.5343054533004761","0.5320688486099243","0.5364009141921997"
"46600","0.5352273225784302","0.5329693555831909","0.537318229675293"
"46700","0.5361486911773682","0.53387051820755","0.5382317900657654"
"46800","0.5370698928833008","0.5347733497619629","0.5391411781311035"
"46900","0.5379932761192322","0.5356751680374146","0.540054440498352"
"47000","0.5389186859130859","0.5365788340568542","0.5409711599349976"
"47100","0.5398424863815308","0.5374799370765686","0.5418863892555237"
"47200","0.5407661676406861","0.5383826494216919","0.5428029298782349"
"47300","0.5416950821876526","0.539289116859436","0.5437228083610535"
"47400","0.5426247715950012","0.5402030944824219","0.5446463227272034"
"47500","0.5435540199279785","0.5411197543144226","0.5455692410469055"
"47600","0.5444832921028138","0.5420361757278442","0.5464895963668823"
"47700","0.5454126119613647","0.5429547429084778","0.5474147796630859"
"47800","0.546340537071228","0.5438787937164307","0.5483384132385254"
"47900","0.5472664117813111","0.5448054671287537","0.549261748790741"
"48000","0.5481933712959289","0.5457350015640259","0.5501861572265625"
"48100","0.5491203427314758","0.5466657280921936","0.5511068105697632"
"48200","0.5500470757484436","0.5476022958755493","0.552026629447937"
"48300","0.5509719967842102","0.5485397577285767","0.5529402494430542"
