"Step","env: ROBUSTNESS_TEST1 - ep_info/Goal","env: ROBUSTNESS_TEST1 - ep_info/Goal__MIN","env: ROBUSTNESS_TEST1 - ep_info/Goal__MAX"
"129311","1","1","1"
"129326","0","0","0"
"129329","1","1","1"
"129360","0","0","0"
"129365","0","0","0"
"129370","0","0","0"
"129374","1","1","1"
"129407","0","0","0"
"129415","0","0","0"
"129417","0","0","0"
"129440","1","1","1"
"129447","1","1","1"
"129448","1","1","1"
"129451","1","1","1"
"129452","0","0","0"
"129460","0","0","0"
"129463","0","0","0"
"129464","0","0","0"
"129466","0","0","0"
"129469","0.5","0","1"
"129492","0","0","0"
"129500","1","1","1"
"129524","1","1","1"
"129529","1","1","1"
"129550","1","1","1"
"129552","1","1","1"
"129556","0","0","0"
"129578","1","1","1"
"129586","1","1","1"
"129618","0","0","0"
"129644","-1","-1","-1"
"129645","0","0","0"
"129647","0","0","0"
"129664","1","1","1"
"129680","0.5","0","1"
"129723","1","1","1"
"129739","1","1","1"
"129749","1","1","1"
"129753","0","0","0"
"129756","1","1","1"
"129781","1","1","1"
"129828","1","1","1"
"129835","1","1","1"
"129847","0","0","0"
"129851","0","0","0"
"129852","0","0","0"
"129863","0","0","0"
"129873","0","0","0"
"129881","1","1","1"
"129899","0","0","0"
"129949","0","0","0"
"129961","1","1","1"
"129972","0","0","0"
"129975","1","1","1"
"129988","1","1","1"
"130009","1","1","1"
"130041","1","1","1"
"130044","0","0","0"
"130092","1","1","1"
"130104","1","1","1"
"130108","0","0","0"
"130164","0","0","0"
"130169","0","0","0"
"130173","1","1","1"
"130188","1","1","1"
"130206","1","1","1"
"130211","0","0","0"
"130217","0","0","0"
"130221","0","0","0"
"130231","1","1","1"
"130236","0","0","0"
"130258","0","0","0"
"130268","1","1","1"
"130289","1","1","1"
"130298","0","0","0"
"130300","1","1","1"
"130303","1","1","1"
"130308","0","0","0"
"130323","0","0","0"
"130333","0","0","0"
"130336","1","1","1"
"130340","0","0","0"
"130345","1","1","1"
"130362","0","0","0"
"130372","0","0","0"
"130378","1","1","1"
"130389","0","0","0"
"130396","1","1","1"
"130405","0","0","0"
"130409","1","1","1"
"130416","1","1","1"
"130419","1","1","1"
"130469","1","1","1"
"130477","0","0","0"
"130520","0","0","0"
"130566","1","1","1"
"130622","0","0","0"
"130669","0","0","0"
"130676","1","1","1"
"130687","0","0","0"
"130694","0.5","0","1"
"130703","0","0","0"
"130711","1","1","1"
"130715","0","0","0"
"130738","1","1","1"
"130741","0","0","0"
"130750","1","1","1"
"130772","0","0","0"
"130780","0","0","0"
"130799","1","1","1"
"130802","0.5","0","1"
"130843","1","1","1"
"130847","1","1","1"
"130853","1","1","1"
"130857","1","1","1"
"130864","1","1","1"
"130877","1","1","1"
"130878","0","0","0"
"130915","1","1","1"
"130937","1","1","1"
"130966","0","0","0"
"130980","1","1","1"
"130988","1","1","1"
"131004","0","0","0"
"131006","0","0","0"
"131028","1","1","1"
"131053","1","1","1"
"131059","0","0","0"
"131069","0","0","0"
"131079","0","0","0"
"131081","1","1","1"
"131090","0","0","0"
"131105","0","0","0"
"131141","1","1","1"
"131147","0","0","0"
"131163","1","1","1"
"131174","1","1","1"
"131177","1","1","1"
"131195","1","1","1"
"131203","0","0","0"
"131209","0","0","0"
"131219","0","0","0"
"131247","1","1","1"
"131249","1","1","1"
"131265","1","1","1"
"131279","1","1","1"
"131299","0","0","0"
"131315","0","0","0"
"131317","1","1","1"
"131359","0","0","0"
"131360","1","1","1"
"131368","1","1","1"
"131384","1","1","1"
"131386","1","1","1"
"131404","0","0","0"
"131406","0","0","0"
"131425","1","1","1"
"131443","1","1","1"
"131461","0","0","0"
"131469","0","0","0"
"131474","1","1","1"
"131497","1","1","1"
"131500","1","1","1"
"131504","1","1","1"
"131513","1","1","1"
"131527","1","1","1"
"131536","0","0","0"
"131540","0.5","0","1"
"131555","0","0","0"
"131560","0","0","0"
"131563","0","0","0"
"131589","1","1","1"
"131594","1","1","1"
"131603","0","0","0"
"131642","0","0","0"
"131643","0","0","0"
"131647","0","0","0"
"131653","1","1","1"
"131705","1","1","1"
"131712","1","1","1"
"131751","1","1","1"
"131753","1","1","1"
"131756","-1","-1","-1"
"131759","0","0","0"
"131783","0","0","0"
"131784","1","1","1"
"131800","0","0","0"
"131817","1","1","1"
"131822","0","0","0"
"131863","1","1","1"
"131876","1","1","1"
"131940","0","0","0"
"131955","0","0","0"
"131964","1","1","1"
"131969","1","1","1"
"131982","1","1","1"
"131995","1","1","1"
"131996","1","1","1"
"132012","1","1","1"
"132024","1","1","1"
"132040","1","1","1"
"132044","1","1","1"
"132047","0","0","0"
"132061","0","0","0"
"132066","1","1","1"
"132075","1","1","1"
"132077","0","0","0"
"132080","1","1","1"
"132112","0","0","0"
"132133","0","0","0"
"132137","0","0","0"
"132159","1","1","1"
"132161","1","1","1"
"132168","0","0","0"
"132169","1","1","1"
"132174","1","1","1"
"132182","1","1","1"
"132187","0","0","0"
"132188","1","1","1"
"132205","0","0","0"
"132212","0","0","0"
"132218","0","0","0"
"132222","-1","-1","-1"
"132224","0","0","0"
"132240","0","0","0"
"132247","1","1","1"
"132249","0","0","0"
"132268","1","1","1"
"132269","0","0","0"
"132291","0","0","0"
"132316","1","1","1"
"132318","1","1","1"
"132324","1","1","1"
"132326","0","0","0"
"132328","0","0","0"
"132400","1","1","1"
"132413","0","0","0"
"132418","0","0","0"
"132428","0","0","0"
"132439","0","0","0"
"132459","1","1","1"
"132485","1","1","1"
"132496","1","1","1"
"132497","-1","-1","-1"
"132511","-1","-1","-1"
"132543","1","1","1"
"132549","1","1","1"
"132563","0","0","0"
"132565","1","1","1"
"132574","0","0","0"
"132588","0","0","0"
"132594","0","0","0"
"132597","1","1","1"
"132605","0","0","0"
"132616","1","1","1"
"132625","0","0","0"
"132631","1","1","1"
"132637","1","1","1"
"132640","0","0","0"
"132647","0","0","0"
"132663","-1","-1","-1"
"132683","1","1","1"
"132684","1","1","1"
"132700","1","1","1"
"132705","0","0","0"
"132752","1","1","1"
"132762","1","1","1"
"132767","0","0","0"
"132779","1","1","1"
"132780","1","1","1"
"132785","1","1","1"
"132800","0","0","0"
"132809","0","0","0"
"132813","0","0","0"
"132828","1","1","1"
"132842","0","0","0"
"132867","1","1","1"
"132872","1","1","1"
"132887","1","1","1"
"132913","1","1","1"
"132935","1","1","1"
"132941","1","1","1"
"132944","0","0","0"
"132953","0","0","0"
"132954","0","0","0"
"132961","1","1","1"
"132968","1","1","1"
"132991","1","1","1"
"133006","0","0","0"
"133025","1","1","1"
"133030","1","1","1"
"133031","0","0","0"
"133045","1","1","1"
"133054","1","1","1"
"133082","0","0","0"
"133083","0","0","0"
"133084","0","0","0"
"133099","0","0","0"
"133100","0","0","0"
"133105","0","0","0"
"133108","0","0","0"
"133110","1","1","1"
"133129","1","1","1"
"133167","0","0","0"
"133231","1","1","1"
"133239","0","0","0"
"133287","0","0","0"
"133305","1","1","1"
"133320","0","0","0"
"133321","1","1","1"
"133331","1","1","1"
"133347","1","1","1"
"133354","0","0","0"
"133358","1","1","1"
"133359","0","0","0"
"133363","1","1","1"
"133368","0","0","0"
"133381","1","1","1"
"133387","0","0","0"
"133391","0","0","0"
"133393","1","1","1"
"133403","1","1","1"
"133408","1","1","1"
"133410","0","0","0"
"133413","1","1","1"
"133428","1","1","1"
"133445","1","1","1"
"133447","0","0","0"
"133450","1","1","1"
"133454","1","1","1"
"133458","1","1","1"
"133463","0","0","0"
"133469","1","1","1"
"133474","1","1","1"
"133475","0","0","0"
"133530","0","0","0"
"133531","1","1","1"
"133544","1","1","1"
"133585","0","0","0"
"133601","1","1","1"
"133648","1","1","1"
"133681","1","1","1"
"133683","1","1","1"
"133703","1","1","1"
"133705","0","0","0"
"133713","1","1","1"
"133725","1","1","1"
"133754","0","0","0"
"133766","1","1","1"
"133789","1","1","1"
"133804","1","1","1"
"133817","1","1","1"
"133853","0","0","0"
"133869","0","0","0"
"133879","1","1","1"
"133881","1","1","1"
"133883","0","0","0"
"133896","0","0","0"
"133907","0.5","0","1"
"133941","0","0","0"
"133963","1","1","1"
"133973","1","1","1"
"133984","0","0","0"
"134010","1","1","1"
"134024","1","1","1"
"134032","1","1","1"
"134039","1","1","1"
"134074","1","1","1"
"134082","1","1","1"
"134094","0","0","0"
"134106","1","1","1"
"134113","1","1","1"
"134117","0","0","0"
"134136","1","1","1"
"134137","1","1","1"
"134140","1","1","1"
"134147","1","1","1"
"134161","0","0","0"
"134168","0","0","0"
"134174","1","1","1"
"134181","0","0","0"
"134183","1","1","1"
"134187","0.5","0","1"
"134199","0","0","0"
"134204","0","0","0"
"134206","0","0","0"
"134212","1","1","1"
"134223","0","0","0"
"134248","1","1","1"
"134255","1","1","1"
"134259","1","1","1"
"134299","0","0","0"
"134310","0","0","0"
"134320","1","1","1"
"134348","1","1","1"
"134385","1","1","1"
"134407","0","0","0"
"134421","1","1","1"
"134426","0","0","0"
"134437","1","1","1"
"134461","1","1","1"
"134493","1","1","1"
"134510","1","1","1"
"134517","0","0","0"
"134525","1","1","1"
"134533","1","1","1"
"134537","1","1","1"
"134539","1","1","1"
"134540","0","0","0"
"134587","0","0","0"
"134593","0","0","0"
"134627","0","0","0"
"134657","1","1","1"
"134659","0","0","0"
"134671","1","1","1"
"134675","1","1","1"
"134681","0.5","0","1"
"134683","0","0","0"
"134693","0","0","0"
"134731","1","1","1"
"134735","1","1","1"
"134744","1","1","1"
"134779","0","0","0"
"134780","1","1","1"
"134784","1","1","1"
"134794","0","0","0"
"134802","1","1","1"
"134810","0","0","0"
"134861","1","1","1"
"134862","0","0","0"
"134868","1","1","1"
"134872","1","1","1"
"134880","0","0","0"
"134910","0","0","0"
"134921","0","0","0"
"134923","-1","-1","-1"
"134933","1","1","1"
"134941","1","1","1"
"134976","0.6666666666666666","0","1"
"134979","1","1","1"
"135010","1","1","1"
"135015","1","1","1"
"135019","1","1","1"
"135022","1","1","1"
"135025","0","0","0"
"135048","0","0","0"
"135058","1","1","1"
"135065","-1","-1","-1"
"135073","1","1","1"
"135081","0","0","0"
"135082","0","0","0"
"135093","1","1","1"
"135100","1","1","1"
"135141","0","0","0"
"135164","1","1","1"
"135170","1","1","1"
"135179","0","0","0"
"135206","1","1","1"
"135218","1","1","1"
"135225","0","0","0"
"135244","0","0","0"
"135256","1","1","1"
"135267","0","0","0"
"135275","1","1","1"
"135277","1","1","1"
"135294","0","0","0"
"135323","0","0","0"
"135349","0","0","0"
"135376","0","0","0"
"135395","1","1","1"
"135404","0","0","0"
"135405","1","1","1"
"135407","0","0","0"
"135410","0","0","0"
"135419","0","0","0"
"135451","0","0","0"
"135457","0","0","0"
"135473","0","0","0"
"135488","0","0","0"
"135490","1","1","1"
"135500","0","0","0"
"135512","1","1","1"
"135520","1","1","1"
"135538","1","1","1"
"135541","0","0","0"
"135584","0","0","0"
"135612","1","1","1"
"135619","1","1","1"
"135620","0","0","0"
"135657","1","1","1"
"135694","0","0","0"
"135695","0","0","0"
"135706","1","1","1"
"135707","1","1","1"
"135724","1","1","1"
"135726","0","0","0"
"135729","1","1","1"
"135758","1","1","1"
"135761","1","1","1"
"135775","0","0","0"
"135785","1","1","1"
"135807","0","0","0"
"135810","0.5","0","1"
"135851","1","1","1"
"135857","0","0","0"
"135863","0","0","0"
"135867","0.5","0","1"
"135872","0","0","0"
"135878","1","1","1"
"135890","0","0","0"
"135900","0","0","0"
"135914","1","1","1"
"135933","1","1","1"
"135937","1","1","1"
"135953","1","1","1"
"135960","1","1","1"
"135976","0","0","0"
"136000","0","0","0"
"136010","1","1","1"
"136021","1","1","1"
"136027","1","1","1"
"136056","1","1","1"
"136068","0","0","0"
"136115","1","1","1"
"136118","1","1","1"
"136128","1","1","1"
"136155","1","1","1"
"136164","0","0","0"
"136175","1","1","1"
"136176","0","0","0"
"136197","1","1","1"
"136211","1","1","1"
"136216","1","1","1"
"136230","1","1","1"
"136251","0","0","0"
"136274","0","0","0"
"136279","1","1","1"
"136289","0","0","0"
"136300","0","0","0"
"136314","0","0","0"
"136321","1","1","1"
"136337","0","0","0"
"136338","0","0","0"
"136349","1","1","1"
"136362","1","1","1"
"136378","0","0","0"
"136388","1","1","1"
"136442","0","0","0"
"136444","1","1","1"
"136456","1","1","1"
"136482","0","0","0"
"136535","1","1","1"
"136537","0","0","0"
"136539","0","0","0"
"136548","0","0","0"
"136554","-1","-1","-1"
"136565","1","1","1"
"136574","-1","-1","-1"
"136578","0","0","0"
"136583","1","1","1"
"136599","1","1","1"
"136609","0","0","0"
"136619","1","1","1"
"136642","0","0","0"
"136649","1","1","1"
"136654","0","0","0"
"136674","0","0","0"
"136675","1","1","1"
"136689","0","0","0"
"136700","0","0","0"
"136704","1","1","1"
"136713","1","1","1"
"136720","0","0","0"
"136737","0","0","0"
"136739","0","0","0"
"136756","1","1","1"
"136761","1","1","1"
"136773","0","0","0"
"136804","0","0","0"
"136829","1","1","1"
"136837","1","1","1"
"136850","0","0","0"
"136877","1","1","1"
"136883","1","1","1"
"136894","1","1","1"
"136901","1","1","1"
"136919","0","0","0"
"136961","0","0","0"
"136964","0","0","0"
"136971","1","1","1"
"136986","1","1","1"
"136997","1","1","1"
"137019","1","1","1"
"137031","0","0","0"
"137075","0","0","0"
"137091","0","0","0"
"137115","1","1","1"
"137117","0.5","0","1"
"137133","0","0","0"
"137152","0","0","0"
"137157","1","1","1"
"137167","0","0","0"
"137173","1","1","1"
"137196","0","0","0"
"137197","0","0","0"
"137198","0","0","0"
"137229","0","0","0"
"137237","-0.5","-1","0"
"137243","1","1","1"
"137269","1","1","1"
"137276","1","1","1"
"137280","1","1","1"
"137282","0","0","0"
"137284","0","0","0"
"137304","1","1","1"
"137306","0","0","0"
"137319","0","0","0"
"137326","0","0","0"
"137350","0","0","0"
"137368","1","1","1"
"137375","0","0","0"
"137393","1","1","1"
"137403","1","1","1"
"137413","1","1","1"
"137424","1","1","1"
"137442","0.5","0","1"
"137454","0","0","0"
"137463","1","1","1"
"137473","0","0","0"
"137495","1","1","1"
"137506","1","1","1"
"137508","1","1","1"
"137510","0","0","0"
"137521","0","0","0"
"137529","1","1","1"
"137530","1","1","1"
"137531","1","1","1"
"137582","1","1","1"
"137596","0","0","0"
"137622","0","0","0"
"137675","0","0","0"
"137676","0","0","0"
"137684","0","0","0"
"137690","1","1","1"
"137696","1","1","1"
"137697","1","1","1"
"137706","1","1","1"
"137713","1","1","1"
"137728","1","1","1"
"137732","1","1","1"
"137745","1","1","1"
"137748","1","1","1"
"137785","1","1","1"
"137786","1","1","1"
"137801","-1","-1","-1"
"137803","0","0","0"
"137807","1","1","1"
"137830","0","0","0"
"137834","1","1","1"
"137846","-1","-1","-1"
"137873","1","1","1"
"137879","0","0","0"
"137890","-1","-1","-1"
"137900","0","0","0"
"137902","0","0","0"
"137903","1","1","1"
"137919","1","1","1"
"137931","1","1","1"
"137933","0","0","0"
"137966","1","1","1"
"137969","1","1","1"
"137980","1","1","1"
"138032","1","1","1"
"138042","1","1","1"
"138071","1","1","1"
"138080","0","0","0"
"138082","1","1","1"
"138087","0","0","0"
"138088","0","0","0"
"138112","1","1","1"
"138114","1","1","1"
"138127","1","1","1"
"138136","1","1","1"
"138138","0","0","0"
"138161","1","1","1"
"138170","1","1","1"
"138175","1","1","1"
"138191","0","0","0"
"138207","0","0","0"
"138214","-1","-1","-1"
"138229","0","0","0"
"138230","0","0","0"
"138231","1","1","1"
"138262","0","0","0"
"138264","1","1","1"
"138276","0","0","0"
"138298","0","0","0"
"138317","0","0","0"
"138323","1","1","1"
"138333","1","1","1"
"138336","-1","-1","-1"
"138357","1","1","1"
"138359","0.5","0","1"
"138365","0","0","0"
"138384","1","1","1"
"138396","0","0","0"
"138404","1","1","1"
"138416","1","1","1"
"138437","0","0","0"
"138442","0","0","0"
"138446","1","1","1"
"138447","1","1","1"
"138451","1","1","1"
"138456","1","1","1"
"138466","1","1","1"
"138472","0","0","0"
"138480","0","0","0"
"138481","1","1","1"
"138499","1","1","1"
"138503","1","1","1"
"138512","1","1","1"
"138518","1","1","1"
"138530","1","1","1"
"138540","1","1","1"
"138570","0","0","0"
"138581","1","1","1"
"138586","-1","-1","-1"
"138599","0","0","0"
"138607","0","0","0"
"138627","0","0","0"
"138636","1","1","1"
"138637","1","1","1"
"138657","1","1","1"
"138658","0","0","0"
"138666","0","0","0"
"138690","1","1","1"
"138695","0","0","0"
"138703","0","0","0"
"138721","1","1","1"
"138722","1","1","1"
"138745","0","0","0"
"138759","0","0","0"
"138761","1","1","1"
"138786","1","1","1"
"138796","1","1","1"
"138825","1","1","1"
"138842","1","1","1"
"138868","1","1","1"
"138903","0","0","0"
"138917","0","0","0"
"138986","1","1","1"
"138988","1","1","1"
"138994","1","1","1"
"139006","0","0","0"
"139008","0","0","0"
"139027","1","1","1"
"139035","0","0","0"
"139036","0","0","0"
"139037","0","0","0"
"139047","0","0","0"
"139063","1","1","1"
"139081","0","0","0"
"139084","0","0","0"
"139105","1","1","1"
"139106","1","1","1"
"139112","1","1","1"
"139117","1","1","1"
"139120","1","1","1"
"139141","0","0","0"
"139150","1","1","1"
"139156","1","1","1"
"139159","0.5","0","1"
"139170","1","1","1"
"139178","-1","-1","-1"
"139185","1","1","1"
"139187","1","1","1"
"139203","1","1","1"
"139215","1","1","1"
"139218","0","0","0"
"139222","1","1","1"
"139238","1","1","1"
"139259","1","1","1"
"139263","1","1","1"
"139293","0","0","0"
"139297","1","1","1"
"139299","1","1","1"
"139302","0","0","0"
"139330","1","1","1"
"139353","1","1","1"
"139365","0","0","0"
"139378","1","1","1"
"139383","0","0","0"
"139388","1","1","1"
"139395","0","0","0"
"139400","0","0","0"
"139406","0","0","0"
"139443","1","1","1"
"139487","0","0","0"
"139504","1","1","1"
"139512","1","1","1"
"139518","0","0","0"
"139527","1","1","1"
"139532","1","1","1"
"139581","1","1","1"
"139587","1","1","1"
"139615","0","0","0"
"139616","1","1","1"
"139629","1","1","1"
"139640","1","1","1"
"139642","1","1","1"
"139695","1","1","1"
"139706","1","1","1"
"139711","1","1","1"
"139717","0","0","0"
"139726","1","1","1"
"139745","1","1","1"
"139762","1","1","1"
"139769","1","1","1"
"139787","1","1","1"
"139795","0.5","0","1"
"139807","0","0","0"
"139814","1","1","1"
"139828","1","1","1"
"139843","1","1","1"
"139869","0","0","0"
"139879","1","1","1"
"139884","1","1","1"
"139898","1","1","1"
"139950","0","0","0"
"139951","1","1","1"
"139956","0","0","0"
"139959","1","1","1"
"139976","1","1","1"
"139978","0","0","0"
"139980","1","1","1"
"139984","1","1","1"
"139985","1","1","1"
"139994","1","1","1"
"139999","1","1","1"
"140005","1","1","1"
"140021","0","0","0"
"140042","0","0","0"
"140096","1","1","1"
"140107","1","1","1"
"140110","1","1","1"
"140138","1","1","1"
"140159","-1","-1","-1"
"140169","0","0","0"
"140179","1","1","1"
"140188","1","1","1"
"140194","0","0","0"
"140227","1","1","1"
"140233","0","0","0"
"140236","1","1","1"
"140254","0","0","0"
"140257","0","0","0"
"140267","0.5","0","1"
"140279","1","1","1"
"140282","1","1","1"
"140306","0","0","0"
"140323","1","1","1"
"140332","1","1","1"
"140349","1","1","1"
"140350","1","1","1"
"140353","0","0","0"
"140373","1","1","1"
"140376","1","1","1"
"140389","1","1","1"
"140408","1","1","1"
"140426","0","0","0"
"140437","1","1","1"
"140439","1","1","1"
"140442","0","0","0"
"140447","1","1","1"
"140449","0","0","0"
"140478","1","1","1"
"140485","1","1","1"
"140487","0","0","0"
"140503","1","1","1"
"140519","1","1","1"
"140561","1","1","1"
"140590","1","1","1"
"140607","0","0","0"
"140613","1","1","1"
"140628","0","0","0"
"140648","1","1","1"
"140650","1","1","1"
"140656","0","0","0"
"140695","0","0","0"
"140704","1","1","1"
"140730","1","1","1"
"140750","1","1","1"
"140753","0","0","0"
"140768","0","0","0"
"140773","0","0","0"
"140782","0","0","0"
"140804","1","1","1"
"140820","0","0","0"
"140835","0","0","0"
"140837","1","1","1"
"140849","0","0","0"
"140874","1","1","1"
"140898","1","1","1"
"140906","1","1","1"
"140907","0.5","0","1"
"140916","1","1","1"
"140919","0","0","0"
"140920","0","0","0"
"140921","1","1","1"
"140922","1","1","1"
"140931","0","0","0"
"140984","1","1","1"
"140985","1","1","1"
"140997","1","1","1"
"141003","0","0","0"
"141014","1","1","1"
"141016","0","0","0"
"141020","1","1","1"
"141028","0","0","0"
"141044","1","1","1"
"141054","1","1","1"
"141066","0.5","0","1"
"141071","1","1","1"
"141093","1","1","1"
"141095","1","1","1"
"141097","0","0","0"
"141098","0","0","0"
"141117","1","1","1"
"141118","0","0","0"
"141124","1","1","1"
"141133","1","1","1"
"141140","1","1","1"
"141160","1","1","1"
"141162","1","1","1"
"141172","1","1","1"
"141192","1","1","1"
"141196","-1","-1","-1"
"141219","1","1","1"
"141220","0","0","0"
"141242","0","0","0"
"141244","0","0","0"
"141256","0","0","0"
"141258","0.5","0","1"
"141291","0","0","0"
"141295","1","1","1"
"141298","1","1","1"
"141307","0","0","0"
"141310","1","1","1"
"141313","0","0","0"
"141318","0","0","0"
"141326","1","1","1"
"141331","0","0","0"
"141347","1","1","1"
"141370","1","1","1"
"141372","1","1","1"
"141419","0","0","0"
"141425","1","1","1"
"141446","0","0","0"
"141447","0","0","0"
"141455","1","1","1"
"141466","0.5","0","1"
"141491","1","1","1"
"141531","0","0","0"
"141548","0","0","0"
"141578","1","1","1"
"141592","0","0","0"
"141608","0","0","0"
"141619","0","0","0"
"141624","1","1","1"
"141635","1","1","1"
"141642","1","1","1"
"141668","0","0","0"
"141669","0","0","0"
"141677","1","1","1"
"141682","1","1","1"
"141683","1","1","1"
"141696","1","1","1"
"141698","0","0","0"
"141703","1","1","1"
"141709","1","1","1"
"141722","0","0","0"
"141727","0","0","0"
"141733","1","1","1"
"141761","0","0","0"
"141768","1","1","1"
"141779","1","1","1"
"141784","0","0","0"
"141801","-1","-1","-1"
"141803","1","1","1"
"141813","1","1","1"
"141814","0","0","0"
"141817","1","1","1"
"141828","0","0","0"
"141835","1","1","1"
"141849","1","1","1"
"141856","0.5","0","1"
"141866","0","0","0"
"141903","1","1","1"
"141908","-1","-1","-1"
"141915","0","0","0"
"141916","0","0","0"
"141932","1","1","1"
"141943","1","1","1"
"141966","0","0","0"
"141982","1","1","1"
"141987","1","1","1"
"141997","-1","-1","-1"
"142002","1","1","1"
"142003","1","1","1"
"142023","1","1","1"
"142055","1","1","1"
"142058","1","1","1"
"142074","1","1","1"
"142077","0","0","0"
"142083","0","0","0"
"142087","0","0","0"
"142093","1","1","1"
"142095","0","0","0"
"142101","0","0","0"
"142114","1","1","1"
"142157","0","0","0"
"142185","0","0","0"
"142199","1","1","1"
"142215","1","1","1"
"142239","1","1","1"
"142245","1","1","1"
"142247","1","1","1"
"142269","-1","-1","-1"
"142283","1","1","1"
"142295","1","1","1"
"142307","0","0","0"
"142325","0","0","0"
"142327","1","1","1"
"142328","1","1","1"
"142333","0","0","0"
"142381","1","1","1"
"142386","1","1","1"
"142418","0","0","0"
"142423","0","0","0"
"142424","0","0","0"
"142426","1","1","1"
"142436","1","1","1"
"142455","0","0","0"
"142475","1","1","1"
"142476","1","1","1"
"142488","1","1","1"
"142498","1","1","1"
"142503","1","1","1"
"142515","0","0","0"
"142520","1","1","1"
"142534","1","1","1"
"142539","0","0","0"
"142557","0","0","0"
"142565","0","0","0"
"142572","0","0","0"
"142574","1","1","1"
"142577","1","1","1"
"142579","0","0","0"
"142585","-1","-1","-1"
"142586","1","1","1"
"142621","1","1","1"
"142633","1","1","1"
"142635","-1","-1","-1"
"142644","1","1","1"
"142645","0","0","0"
"142648","1","1","1"
"142654","-1","-1","-1"
"142669","0","0","0"
"142683","1","1","1"
"142699","0","0","0"
"142717","0","0","0"
"142769","1","1","1"
"142787","1","1","1"
"142794","0","0","0"
"142800","1","1","1"
"142803","1","1","1"
"142804","0","0","0"
"142812","1","1","1"
"142820","1","1","1"
"142831","1","1","1"
"142839","1","1","1"
"142848","0","0","0"
"142859","1","1","1"
"142861","1","1","1"
"142863","1","1","1"
"142871","1","1","1"
"142883","0","0","0"
"142902","1","1","1"
"142903","0","0","0"
"142963","0","0","0"
"142968","1","1","1"
"142988","0","0","0"
"142991","0","0","0"
"143002","0","0","0"
"143015","0","0","0"
"143031","0","0","0"
"143054","0","0","0"
"143055","1","1","1"
"143070","1","1","1"
"143087","1","1","1"
"143088","1","1","1"
"143095","1","1","1"
"143101","1","1","1"
"143156","1","1","1"
"143160","0","0","0"
"143173","1","1","1"
"143187","0","0","0"
"143194","1","1","1"
"143205","0","0","0"
"143220","0","0","0"
"143249","1","1","1"
"143260","1","1","1"
"143264","0.5","0","1"
"143298","0","0","0"
"143323","1","1","1"
"143327","1","1","1"
"143328","1","1","1"
"143340","1","1","1"
"143342","1","1","1"
"143351","1","1","1"
"143362","1","1","1"
"143369","1","1","1"
"143386","0","0","0"
"143391","1","1","1"
"143398","1","1","1"
"143400","1","1","1"
"143402","0","0","0"
"143405","1","1","1"
"143410","1","1","1"
"143435","0","0","0"
"143438","1","1","1"
"143442","1","1","1"
"143455","1","1","1"
"143470","1","1","1"
"143474","0","0","0"
"143511","1","1","1"
"143516","1","1","1"
"143535","1","1","1"
"143537","0","0","0"
"143543","1","1","1"
"143547","1","1","1"
"143589","1","1","1"
"143591","1","1","1"
"143604","1","1","1"
"143610","1","1","1"
"143631","0","0","0"
"143636","1","1","1"
"143643","0","0","0"
"143661","0","0","0"
"143669","0","0","0"
"143671","1","1","1"
"143700","0","0","0"
"143717","0","0","0"
"143721","1","1","1"
"143736","0","0","0"
"143737","1","1","1"
"143740","0","0","0"
"143752","-1","-1","-1"
"143766","-1","-1","-1"
"143772","0","0","0"
"143774","0","0","0"
"143776","0","0","0"
"143778","1","1","1"
"143792","1","1","1"
"143812","0","0","0"
"143819","0","0","0"
"143820","0","0","0"
"143842","0","0","0"
"143844","1","1","1"
"143847","1","1","1"
"143850","1","1","1"
"143852","-1","-1","-1"
"143869","0","0","0"
"143891","1","1","1"
"143893","1","1","1"
"143895","1","1","1"
"143897","0","0","0"
"143921","1","1","1"
"143925","1","1","1"
"143933","1","1","1"
"143941","1","1","1"
"143982","1","1","1"
"143989","1","1","1"
"143993","0","0","0"
"144001","-1","-1","-1"
"144025","1","1","1"
"144039","1","1","1"
"144043","-0.5","-1","0"
"144051","1","1","1"
"144073","1","1","1"
"144081","0","0","0"
"144104","1","1","1"
"144138","0","0","0"
"144141","1","1","1"
"144142","0","0","0"
"144147","1","1","1"
"144152","1","1","1"
"144186","0","0","0"
"144188","0","0","0"
"144189","1","1","1"
"144198","1","1","1"
"144203","0","0","0"
"144206","1","1","1"
"144219","1","1","1"
"144245","1","1","1"
"144252","0","0","0"
"144255","0","0","0"
"144270","1","1","1"
"144272","1","1","1"
"144274","0","0","0"
"144283","0","0","0"
"144284","-1","-1","-1"
"144292","1","1","1"
"144293","0","0","0"
"144299","1","1","1"
"144304","0","0","0"
"144321","0","0","0"
"144322","1","1","1"
"144326","1","1","1"
"144329","1","1","1"
"144331","1","1","1"
"144351","1","1","1"
"144359","1","1","1"
"144360","0","0","0"
"144379","0","0","0"
"144401","0","0","0"
"144415","1","1","1"
"144427","1","1","1"
"144453","1","1","1"
"144481","1","1","1"
"144493","0","0","0"
"144503","1","1","1"
"144529","0","0","0"
"144584","1","1","1"
"144586","0","0","0"
"144590","1","1","1"
"144591","1","1","1"
"144592","1","1","1"
"144652","0","0","0"
"144673","0","0","0"
"144701","1","1","1"
"144703","1","1","1"
"144709","0","0","0"
"144751","0","0","0"
"144755","0","0","0"
"144762","1","1","1"
"144788","0","0","0"
"144814","1","1","1"
"144815","0","0","0"
"144816","1","1","1"
