"Step","env: ROBUSTNESS_TEST2 - ep_info/Move","env: ROBUSTNESS_TEST2 - ep_info/Move__MIN","env: ROBUSTNESS_TEST2 - ep_info/Move__MAX"
"3581","-2.3609162356356137","-2.3609162356356137","-2.3609162356356137"
"3599","-0.1974639860869377","-5.704555969757026","4.343058021067416"
"3631","-3.4977410082134455","-3.4977410082134455","-3.4977410082134455"
"3645","6.239583556572077","6.239583556572077","6.239583556572077"
"3662","-4.879257987068741","-4.879257987068741","-4.879257987068741"
"3671","3.275213595118366","3.275213595118366","3.275213595118366"
"3676","10.651040696569805","10.651040696569805","10.651040696569805"
"3730","1.9432514671330714","1.9432514671330714","1.9432514671330714"
"3760","3.614984231168049","3.614984231168049","3.614984231168049"
"3877","3.357863709298722","3.357863709298722","3.357863709298722"
"3930","2.5638848922920516","2.5638848922920516","2.5638848922920516"
"3969","11.945755119556278","11.945755119556278","11.945755119556278"
"3970","0.7604036475797827","0.7604036475797827","0.7604036475797827"
"3981","-1.9394271353717931","-1.9394271353717931","-1.9394271353717931"
"4036","-2.0743233742764913","-2.0743233742764913","-2.0743233742764913"
"4069","-6.096107752072757","-6.096107752072757","-6.096107752072757"
"4070","0.01912516248600815","0.01912516248600815","0.01912516248600815"
"4085","0.3265118280849999","0.3265118280849999","0.3265118280849999"
"4121","-1.2589944820103411","-1.2589944820103411","-1.2589944820103411"
"4151","-0.5322291482506722","-0.5322291482506722","-0.5322291482506722"
"4159","2.4987693221605873","2.4987693221605873","2.4987693221605873"
"4160","4.0278686950009295","4.0278686950009295","4.0278686950009295"
"4181","-8.60840534145932","-8.60840534145932","-8.60840534145932"
"4185","-15.363265093053702","-15.363265093053702","-15.363265093053702"
"4288","-3.9405733162814798","-3.9405733162814798","-3.9405733162814798"
"4299","-2.1500087427254244","-2.1500087427254244","-2.1500087427254244"
"4324","-4.38868797992323","-4.38868797992323","-4.38868797992323"
"4349","3.414021269084791","3.414021269084791","3.414021269084791"
"4369","4.536135964970431","4.536135964970431","4.536135964970431"
"4370","-0.8058567790714906","-0.8058567790714906","-0.8058567790714906"
"4381","5.4699038794680845","5.4699038794680845","5.4699038794680845"
"4399","-3.060522095311015","-3.200272124856657","-2.9207720657653726"
"4445","4.403625627243516","4.403625627243516","4.403625627243516"
"4462","3.817749171391403","3.817749171391403","3.817749171391403"
"4476","-0.6360624891673508","-0.6360624891673508","-0.6360624891673508"
"4576","3.6761776539706013","3.6761776539706013","3.6761776539706013"
"4585","4.405823242939913","4.405823242939913","4.405823242939913"
"4699","-1.988015259671605","-1.988015259671605","-1.988015259671605"
"4749","-1.390827457137216","-1.390827457137216","-1.390827457137216"
"4765","-1.3928854766116952","-1.3928854766116952","-1.3928854766116952"
"4769","-2.208708531983895","-2.208708531983895","-2.208708531983895"
"4781","-10.950851088233081","-10.950851088233081","-10.950851088233081"
"4799","-2.8397771295018117","-2.8397771295018117","-2.8397771295018117"
"4846","10.163382574576811","10.163382574576811","10.163382574576811"
"4862","-5.646878783458944","-5.646878783458944","-5.646878783458944"
"4869","1.8389193030793087","1.8389193030793087","1.8389193030793087"
"4871","6.914183343799548","6.914183343799548","6.914183343799548"
"4874","-4.452298533398484","-4.452298533398484","-4.452298533398484"
"4880","-1.4881343732046126","-1.4881343732046126","-1.4881343732046126"
"4906","7.645921754362334","7.645921754362334","7.645921754362334"
"4946","-3.4356835145179976","-3.4356835145179976","-3.4356835145179976"
"4951","-6.331231352566051","-6.331231352566051","-6.331231352566051"
"4959","3.769881662224478","3.769881662224478","3.769881662224478"
"5079","7.00294264728832","7.00294264728832","7.00294264728832"
"5088","-2.742535434996949","-2.742535434996949","-2.742535434996949"
"5169","-0.43196789195573526","-0.43196789195573526","-0.43196789195573526"
"5181","6.32511375574833","6.32511375574833","6.32511375574833"
"5199","4.114174060344305","-0.04829710528647205","6.409142360866308"
"5231","-4.694761202606122","-4.694761202606122","-4.694761202606122"
"5252","1.1235201658180816","1.1235201658180816","1.1235201658180816"
"5269","1.6026980914740598","1.6026980914740598","1.6026980914740598"
"5271","-0.3293505814809438","-0.3293505814809438","-0.3293505814809438"
"5276","-1.858558877175597","-1.858558877175597","-1.858558877175597"
"5280","14.6637665176835","14.6637665176835","14.6637665176835"
"5306","5.943467321258967","5.943467321258967","5.943467321258967"
"5322","0.7313348086376597","0.7313348086376597","0.7313348086376597"
"5346","-5.178753768769909","-5.178753768769909","-5.178753768769909"
"5352","4.896902118865374","4.896902118865374","4.896902118865374"
"5376","-1.5703300050819415","-1.5703300050819415","-1.5703300050819415"
"5381","2.2871083851363614","-0.2586918879162611","4.832908658188984"
"5488","-1.3635604479196894","-1.3635604479196894","-1.3635604479196894"
"5530","2.458187563913826","2.458187563913826","2.458187563913826"
"5544","5.938242976301627","5.938242976301627","5.938242976301627"
"5565","-6.826300506443023","-6.826300506443023","-6.826300506443023"
"5569","5.519770034084715","5.519770034084715","5.519770034084715"
"5594","-9.883536963862628","-9.883536963862628","-9.883536963862628"
"5599","4.958684456638403","4.149782343892161","5.767586569384646"
"5647","3.3443473134278143","3.3443473134278143","3.3443473134278143"
"5652","1.4506881198418262","1.4506881198418262","1.4506881198418262"
"5751","17.147546584445593","17.147546584445593","17.147546584445593"
"5874","-1.2041453156388329","-1.2041453156388329","-1.2041453156388329"
"5930","0.825587977650183","0.825587977650183","0.825587977650183"
"5965","1.6195931610015355","1.6195931610015355","1.6195931610015355"
"5969","8.45445935124938","8.45445935124938","8.45445935124938"
"5981","10.180142019915143","10.180142019915143","10.180142019915143"
"5999","-0.7331770968015681","-11.130839676162974","9.664485482559838"
"6046","3.1396125249318105","3.1396125249318105","3.1396125249318105"
"6047","1.0411811990431057","1.0411811990431057","1.0411811990431057"
"6069","-11.516398934971663","-11.516398934971663","-11.516398934971663"
"6071","3.89086125131564","3.89086125131564","3.89086125131564"
"6107","3.2817973760755037","3.2817973760755037","3.2817973760755037"
"6114","-1.269158781702237","-1.269158781702237","-1.269158781702237"
"6176","-0.11778129348667923","-0.11778129348667923","-0.11778129348667923"
"6185","12.96137547794171","12.96137547794171","12.96137547794171"
"6283","-1.6483264318185706","-1.6483264318185706","-1.6483264318185706"
"6299","-5.5380071863084295","-5.5380071863084295","-5.5380071863084295"
"6322","4.583510747276181","4.583510747276181","4.583510747276181"
"6330","2.8505307145353966","2.8505307145353966","2.8505307145353966"
"6340","-0.9127172232561106","-0.9127172232561106","-0.9127172232561106"
"6349","6.076617169129715","6.076617169129715","6.076617169129715"
"6365","-0.47104722121276976","-0.47104722121276976","-0.47104722121276976"
"6369","2.2615825412028427","2.2615825412028427","2.2615825412028427"
"6394","7.030130508211268","7.030130508211268","7.030130508211268"
"6431","3.887417813852226","3.887417813852226","3.887417813852226"
"6446","-5.222200017235955","-5.222200017235955","-5.222200017235955"
"6471","-15.469421137699932","-15.469421137699932","-15.469421137699932"
"6493","6.043355910446896","6.043355910446896","6.043355910446896"
"6510","0.13824008321551123","0.13824008321551123","0.13824008321551123"
"6551","-1.1775883550398591","-1.1775883550398591","-1.1775883550398591"
"6560","-8.875240895694448","-8.875240895694448","-8.875240895694448"
"6581","-5.507207830322087","-5.507207830322087","-5.507207830322087"
"6585","8.726492208235817","8.726492208235817","8.726492208235817"
"6601","-3.148073467611999","-3.148073467611999","-3.148073467611999"
"6730","-6.254244253150135","-6.254244253150135","-6.254244253150135"
"6742","3.4848995525648467","3.4848995525648467","3.4848995525648467"
"6744","-0.6422370639330885","-0.6422370639330885","-0.6422370639330885"
"6749","-4.944903435356625","-4.944903435356625","-4.944903435356625"
"6769","-10.299355708197584","-10.299355708197584","-10.299355708197584"
"6781","6.639430764567307","6.639430764567307","6.639430764567307"
"6799","2.2291367914544837","-4.249960105194555","8.708233688103522"
"6862","1.2966342574430632","1.2966342574430632","1.2966342574430632"
"6870","-3.6739797253025626","-3.6739797253025626","-3.6739797253025626"
"6907","-4.627742180195762","-4.627742180195762","-4.627742180195762"
"6914","2.217443624352556","2.217443624352556","2.217443624352556"
"6921","0.04847378217279983","0.04847378217279983","0.04847378217279983"
"6922","-15.390771496787156","-15.390771496787156","-15.390771496787156"
"6930","-0.4019242401299885","-0.4019242401299885","-0.4019242401299885"
"6951","-0.40307670419609803","-0.40307670419609803","-0.40307670419609803"
"6985","-5.10131489448797","-7.930796069129832","-2.2718337198461085"
"6991","-14.90415192588932","-14.90415192588932","-14.90415192588932"
"7001","-5.600802821164894","-5.600802821164894","-5.600802821164894"
"7064","5.650032803738786","5.650032803738786","5.650032803738786"
"7087","-7.138865584056489","-7.138865584056489","-7.138865584056489"
"7122","0.5189340390400665","0.5189340390400665","0.5189340390400665"
"7137","-6.339773734749484","-6.339773734749484","-6.339773734749484"
"7142","-8.115325575873557","-8.115325575873557","-8.115325575873557"
"7169","-1.839847830514239","-1.839847830514239","-1.839847830514239"
"7170","6.270871900078286","6.270871900078286","6.270871900078286"
"7181","3.2262480819569435","3.2262480819569435","3.2262480819569435"
"7199","2.1197732474676187","-4.659790210971141","8.899336705906379"
"7231","-8.047780008274952","-8.047780008274952","-8.047780008274952"
"7262","-2.2585988302607207","-2.2585988302607207","-2.2585988302607207"
"7276","-4.647086739819609","-4.647086739819609","-4.647086739819609"
"7302","-4.643976658112783","-4.643976658112783","-4.643976658112783"
"7307","-2.84207738397707","-2.84207738397707","-2.84207738397707"
"7321","-2.3762010429809894","-2.3762010429809894","-2.3762010429809894"
"7330","-11.548884537392567","-11.548884537392567","-11.548884537392567"
"7351","8.929360510513128","8.929360510513128","8.929360510513128"
"7381","-5.9271101036881255","-5.9271101036881255","-5.9271101036881255"
"7385","-0.5880200366332082","-0.5880200366332082","-0.5880200366332082"
"7399","-5.971277926513269","-5.971277926513269","-5.971277926513269"
"7401","-17.787652175170727","-17.787652175170727","-17.787652175170727"
"7439","4.941471091043084","4.941471091043084","4.941471091043084"
"7443","-5.466673505675349","-5.466673505675349","-5.466673505675349"
"7464","-3.1001552553309404","-3.1001552553309404","-3.1001552553309404"
"7487","4.800741669546801","4.800741669546801","4.800741669546801"
"7537","-6.406022617353368","-6.406022617353368","-6.406022617353368"
"7549","-4.4635560955019","-4.4635560955019","-4.4635560955019"
"7569","-5.128773013373034","-11.033938243612605","0.776392216866536"
"7581","-2.422118823811878","-2.422118823811878","-2.422118823811878"
"7594","-5.061506721557785","-5.061506721557785","-5.061506721557785"
"7599","8.635720137398863","8.635720137398863","8.635720137398863"
"7662","-0.7880699410882619","-0.7880699410882619","-0.7880699410882619"
"7669","-0.4878403887816176","-0.4878403887816176","-0.4878403887816176"
"7670","4.00442277538684","4.00442277538684","4.00442277538684"
"7671","-8.32626893681502","-8.32626893681502","-8.32626893681502"
"7680","6.5484753443756505","6.5484753443756505","6.5484753443756505"
"7714","-0.3450317515946122","-0.3450317515946122","-0.3450317515946122"
"7750","4.947957785303281","4.947957785303281","4.947957785303281"
"7763","3.8518266593861625","3.8518266593861625","3.8518266593861625"
"7781","2.7290978663643446","-0.5474327220137715","6.00562845474246"
"7785","-6.563633116700638","-6.825213018903246","-6.302053214498029"
"7801","-4.289233877953926","-4.289233877953926","-4.289233877953926"
"7860","5.824582146785358","5.824582146785358","5.824582146785358"
"7888","-4.48337712327397","-4.48337712327397","-4.48337712327397"
"7922","13.771220666285002","13.771220666285002","13.771220666285002"
"7937","22.37979928610425","22.37979928610425","22.37979928610425"
"7944","-2.1946456602826996","-2.1946456602826996","-2.1946456602826996"
"7949","1.1387474210230852","1.1387474210230852","1.1387474210230852"
"7965","-8.795581432075","-8.795581432075","-8.795581432075"
"7969","-7.667439730414479","-7.667439730414479","-7.667439730414479"
"7987","-13.716228551325356","-13.716228551325356","-13.716228551325356"
"7999","1.705643236763957","-3.029148410544971","6.440434884072885"
"8031","6.633706633691118","6.633706633691118","6.633706633691118"
"8047","-5.857797758405764","-5.857797758405764","-5.857797758405764"
"8080","-2.722158797254323","-2.722158797254323","-2.722158797254323"
"8093","-2.091262476060347","-2.091262476060347","-2.091262476060347"
"8132","-0.1035889447358774","-0.1035889447358774","-0.1035889447358774"
"8135","-3.8761511094773207","-3.8761511094773207","-3.8761511094773207"
"8151","1.8107957785270088","1.8107957785270088","1.8107957785270088"
"8164","3.76295858935794","3.76295858935794","3.76295858935794"
"8185","6.618671923327138","0.5931128048516805","12.644231041802596"
"8287","-0.9208602264437773","-0.9208602264437773","-0.9208602264437773"
"8299","-1.8040176663879073","-1.8040176663879073","-1.8040176663879073"
"8344","0.655840918147213","0.655840918147213","0.655840918147213"
"8365","-2.8677500189244065","-2.8677500189244065","-2.8677500189244065"
"8369","-4.2361940767240585","-4.2361940767240585","-4.2361940767240585"
"8399","2.580634926859475","0.5825704654567234","5.917698365923128"
"8431","2.0332029099276796","2.0332029099276796","2.0332029099276796"
"8447","2.767886263238224","2.767886263238224","2.767886263238224"
"8469","-0.45228569740151714","-0.45228569740151714","-0.45228569740151714"
"8476","-2.647301736235264","-2.647301736235264","-2.647301736235264"
"8480","-0.7183212492458886","-0.7183212492458886","-0.7183212492458886"
"8510","4.7340214895327115","4.7340214895327115","4.7340214895327115"
"8514","-0.2817225375613063","-0.2817225375613063","-0.2817225375613063"
"8550","2.640000789509379","2.640000789509379","2.640000789509379"
"8564","-4.81402773092553","-4.81402773092553","-4.81402773092553"
"8566","-15.393551837186568","-15.393551837186568","-15.393551837186568"
"8599","5.077097340237063","5.077097340237063","5.077097340237063"
"8660","-4.533714408607647","-4.533714408607647","-4.533714408607647"
"8699","5.269361476054325","5.269361476054325","5.269361476054325"
"8716","-9.13786108664652","-9.13786108664652","-9.13786108664652"
"8753","-4.062894814646824","-4.062894814646824","-4.062894814646824"
"8794","-2.6955233314311977","-2.6955233314311977","-2.6955233314311977"
"8799","2.2953929860749214","2.2953929860749214","2.2953929860749214"
"8847","4.0213841555138385","4.0213841555138385","4.0213841555138385"
"8871","-0.4866411177959975","-0.4866411177959975","-0.4866411177959975"
"8880","6.551694836041246","6.551694836041246","6.551694836041246"
"8914","-1.324561409764653","-1.324561409764653","-1.324561409764653"
"8921","-9.891251812417117","-9.891251812417117","-9.891251812417117"
"8964","6.070348160552591","6.070348160552591","6.070348160552591"
"8966","7.011855344151796","7.011855344151796","7.011855344151796"
"8991","5.603474631630995","5.603474631630995","5.603474631630995"
"8999","2.277788919640295","2.277788919640295","2.277788919640295"
"9001","2.002454612095236","2.002454612095236","2.002454612095236"
"9099","-8.689826945060632","-8.689826945060632","-8.689826945060632"
"9137","-0.25442316819500777","-0.25442316819500777","-0.25442316819500777"
"9142","-3.727581529260248","-3.727581529260248","-3.727581529260248"
"9149","-7.202756225112831","-7.202756225112831","-7.202756225112831"
"9153","-8.610333545948324","-8.610333545948324","-8.610333545948324"
"9181","1.30804236284078","1.30804236284078","1.30804236284078"
"9189","-2.462025827148607","-2.462025827148607","-2.462025827148607"
"9252","2.9679231122301175","2.9679231122301175","2.9679231122301175"
"9271","0.3603094817363654","0.3603094817363654","0.3603094817363654"
"9281","-10.230181176174789","-10.230181176174789","-10.230181176174789"
"9295","-2.5356088653867332","-2.5356088653867332","-2.5356088653867332"
"9310","-8.65182897568675","-8.65182897568675","-8.65182897568675"
"9321","-5.084109175987313","-5.084109175987313","-5.084109175987313"
"9330","-1.1024939326078904","-1.1024939326078904","-1.1024939326078904"
"9332","-3.447204071428333","-3.447204071428333","-3.447204071428333"
"9346","1.689519203146636","1.689519203146636","1.689519203146636"
"9364","1.9774728359648357","1.9774728359648357","1.9774728359648357"
"9366","3.9003929958223034","3.9003929958223034","3.9003929958223034"
"9455","-3.981620278264695","-3.981620278264695","-3.981620278264695"
"9483","-4.419004161522361","-4.419004161522361","-4.419004161522361"
"9499","-6.199211482896495","-6.199211482896495","-6.199211482896495"
"9516","6.641191893726619","6.641191893726619","6.641191893726619"
"9530","-2.995543586612582","-2.995543586612582","-2.995543586612582"
"9534","1.7894901715218918","1.7894901715218918","1.7894901715218918"
"9537","1.3826141991129401","1.3826141991129401","1.3826141991129401"
"9544","-6.6633819652171065","-6.6633819652171065","-6.6633819652171065"
"9549","-11.187026865013248","-11.187026865013248","-11.187026865013248"
"9569","3.1645162338347257","3.1645162338347257","3.1645162338347257"
"9587","1.610447383279602","1.610447383279602","1.610447383279602"
"9589","-3.304443042786333","-3.304443042786333","-3.304443042786333"
"9594","-11.49403958722213","-11.49403958722213","-11.49403958722213"
"9598","10.812820177224813","10.812820177224813","10.812820177224813"
"9599","0.3415877973637669","-2.905375376305898","3.5885509710334316"
"9671","-0.848207425159749","-3.2565869729908528","1.5601721226713547"
"9676","-10.849340352914504","-10.849340352914504","-10.849340352914504"
"9680","-2.200983002773071","-2.200983002773071","-2.200983002773071"
"9693","-1.061297551765535","-1.061297551765535","-1.061297551765535"
"9707","-1.4895656381789102","-1.4895656381789102","-1.4895656381789102"
"9714","6.803604059216061","6.803604059216061","6.803604059216061"
"9730","-3.1666499890254447","-3.1666499890254447","-3.1666499890254447"
"9741","-0.5444017812828675","-0.5444017812828675","-0.5444017812828675"
"9743","0.958623639611935","0.958623639611935","0.958623639611935"
"9760","1.1203976588070306","1.1203976588070306","1.1203976588070306"
"9781","-1.9755759615184842","-1.9755759615184842","-1.9755759615184842"
"9785","-1.9190951502445874","-1.9190951502445874","-1.9190951502445874"
"9860","-2.2273967393863203","-2.2273967393863203","-2.2273967393863203"
"9864","10.593009985085558","10.593009985085558","10.593009985085558"
"9883","11.959263688723105","11.959263688723105","11.959263688723105"
"9913","-1.525819343339756","-1.525819343339756","-1.525819343339756"
"9916","-10.700026108726036","-10.700026108726036","-10.700026108726036"
"9965","-4.433283335881655","-4.433283335881655","-4.433283335881655"
"9999","4.412405143664374","4.412405143664374","4.412405143664374"
"10047","-3.4446612931043346","-3.4446612931043346","-3.4446612931043346"
"10071","-6.317846615209707","-10.403287059013683","-2.232406171405729"
"10076","7.494852948805168","7.494852948805168","7.494852948805168"
"10081","-3.560645038077379","-3.560645038077379","-3.560645038077379"
"10095","5.16182600768634","5.16182600768634","5.16182600768634"
"10101","-4.022233341436798","-4.022233341436798","-4.022233341436798"
"10107","-0.8329401225431066","-0.8329401225431066","-0.8329401225431066"
"10114","6.402778488249876","6.402778488249876","6.402778488249876"
"10121","-31.07061741533222","-31.07061741533222","-31.07061741533222"
"10130","-0.09570054436582004","-0.09570054436582004","-0.09570054436582004"
"10135","5.255549102832855","5.255549102832855","5.255549102832855"
"10141","3.534588339859391","3.534588339859391","3.534588339859391"
"10143","-5.6967835936462015","-5.6967835936462015","-5.6967835936462015"
"10160","6.405155757160526","1.3922332913356459","11.418078222985406"
"10181","-2.238287549169739","-2.238287549169739","-2.238287549169739"
"10185","5.244423559800113","0.5796473099578201","9.909199809642406"
"10230","-7.715060334517603","-7.715060334517603","-7.715060334517603"
"10243","-6.33649931678716","-6.33649931678716","-6.33649931678716"
"10260","1.5653839226234163","1.5653839226234163","1.5653839226234163"
"10313","-5.952558077418105","-5.952558077418105","-5.952558077418105"
"10349","0.40927832308656326","0.40927832308656326","0.40927832308656326"
"10365","-1.8883280020594604","-1.8883280020594604","-1.8883280020594604"
"10381","3.4695902996194765","3.4695902996194765","3.4695902996194765"
"10399","3.80633024749971","-0.3974917070371217","8.010152202036542"
"10469","-6.509518934030589","-6.509518934030589","-6.509518934030589"
"10471","-6.929496775112646","-6.929496775112646","-6.929496775112646"
"10507","3.124020279296499","3.124020279296499","3.124020279296499"
"10521","8.20050730251972","8.20050730251972","8.20050730251972"
"10541","3.6253557160492256","3.6253557160492256","3.6253557160492256"
"10585","5.7647449462005405","5.7647449462005405","5.7647449462005405"
"10630","-0.3165355476519695","-0.3165355476519695","-0.3165355476519695"
"10637","-2.2144813175694824","-2.2144813175694824","-2.2144813175694824"
"10643","-8.667327356512535","-8.667327356512535","-8.667327356512535"
"10660","-4.696812920627748","-4.696812920627748","-4.696812920627748"
"10734","-8.107390336930303","-8.107390336930303","-8.107390336930303"
"10737","-11.463826125966563","-11.463826125966563","-11.463826125966563"
"10769","7.078948570229366","7.078948570229366","7.078948570229366"
"10784","-2.1730185200310834","-2.1730185200310834","-2.1730185200310834"
"10787","-6.047854480877579","-6.047854480877579","-6.047854480877579"
"10831","9.977745098400728","9.977745098400728","9.977745098400728"
"10869","-0.06678600234194626","-0.06678600234194626","-0.06678600234194626"
"10870","-13.277825567576299","-13.277825567576299","-13.277825567576299"
"10901","3.1907022236595104","3.1907022236595104","3.1907022236595104"
"10910","-6.968722636151654","-6.968722636151654","-6.968722636151654"
"10941","-0.2645193051596176","-0.2645193051596176","-0.2645193051596176"
"10950","7.385868196612659","7.385868196612659","7.385868196612659"
"10951","-8.19512562713037","-8.19512562713037","-8.19512562713037"
"10991","-0.7625789495282993","-0.7625789495282993","-0.7625789495282993"
"10999","1.6390639495619912","1.6390639495619912","1.6390639495619912"
"11001","-3.475030892072314","-3.475030892072314","-3.475030892072314"
"11055","-1.1768155020948283","-1.1768155020948283","-1.1768155020948283"
"11083","-5.578021102505261","-5.578021102505261","-5.578021102505261"
"11113","-7.8618707818385305","-7.8618707818385305","-7.8618707818385305"
"11149","1.584822077819895","1.584822077819895","1.584822077819895"
"11153","-2.4787517250266506","-2.4787517250266506","-2.4787517250266506"
"11165","-0.7292690524578762","-0.7292690524578762","-0.7292690524578762"
"11184","0.16593328903198662","0.16593328903198662","0.16593328903198662"
"11199","1.3033526024102697","1.3033526024102697","1.3033526024102697"
"11231","-7.971625076631863","-7.971625076631863","-7.971625076631863"
"11271","10.072065985000584","10.072065985000584","10.072065985000584"
"11293","-2.6093532718167394","-2.6093532718167394","-2.6093532718167394"
"11310","-1.927921613026076","-1.927921613026076","-1.927921613026076"
"11330","-3.36974763689602","-3.36974763689602","-3.36974763689602"
"11335","-4.120881830727864","-4.120881830727864","-4.120881830727864"
"11351","-2.712195975500646","-2.712195975500646","-2.712195975500646"
"11360","3.684693499085861","3.684693499085861","3.684693499085861"
"11381","-6.222591840614883","-6.5646812873905915","-5.8805023938391745"
"11385","6.587906997116894","6.587906997116894","6.587906997116894"
"11399","-5.13544266134023","-5.13544266134023","-5.13544266134023"
"11414","-4.634532968066253","-4.634532968066253","-4.634532968066253"
"11430","-5.704630718738417","-5.704630718738417","-5.704630718738417"
"11435","-7.370174230583143","-7.370174230583143","-7.370174230583143"
"11455","7.650399616071642","7.650399616071642","7.650399616071642"
"11460","1.3643778462083163","1.3643778462083163","1.3643778462083163"
"11516","-4.181067444617943","-4.181067444617943","-4.181067444617943"
"11537","-12.243523163873883","-12.243523163873883","-12.243523163873883"
"11542","-1.6220992589099854","-1.6220992589099854","-1.6220992589099854"
"11544","1.2773388028354327","1.2773388028354327","1.2773388028354327"
"11569","0.7514936327392052","0.7514936327392052","0.7514936327392052"
"11575","-6.7044798004631945","-6.7044798004631945","-6.7044798004631945"
"11599","1.8575840079266732","1.8575840079266732","1.8575840079266732"
"11622","6.395960261048498","6.395960261048498","6.395960261048498"
"11669","3.005675974868382","3.005675974868382","3.005675974868382"
"11671","-14.13159468416903","-14.13159468416903","-14.13159468416903"
"11675","-2.8357784841022124","-2.8357784841022124","-2.8357784841022124"
"11680","1.0169931881680332","1.0169931881680332","1.0169931881680332"
"11693","-4.406113386427216","-4.406113386427216","-4.406113386427216"
"11695","6.545720772795938","6.545720772795938","6.545720772795938"
"11701","3.408837880208451","3.408837880208451","3.408837880208451"
"11720","-8.830326936196792","-8.830326936196792","-8.830326936196792"
"11721","-0.4565205456033294","-0.4565205456033294","-0.4565205456033294"
"11732","-3.1629328530674727","-3.1629328530674727","-3.1629328530674727"
"11750","-5.310044157797486","-5.310044157797486","-5.310044157797486"
"11764","1.8789460145822126","1.8789460145822126","1.8789460145822126"
"11781","5.5985411528093145","5.5985411528093145","5.5985411528093145"
"11801","-7.855478243445143","-7.855478243445143","-7.855478243445143"
"11860","3.1393701394583933","3.1393701394583933","3.1393701394583933"
"11883","12.241963085807681","12.241963085807681","12.241963085807681"
"11913","4.61792455150878","4.61792455150878","4.61792455150878"
"11930","6.625830302468674","6.625830302468674","6.625830302468674"
"11974","-2.7000497285645815","-2.7000497285645815","-2.7000497285645815"
"11975","0.14940729249420168","0.14940729249420168","0.14940729249420168"
"11989","-1.2779786068769743","-1.2779786068769743","-1.2779786068769743"
"11999","-3.8681263327673476","-3.8681263327673476","-3.8681263327673476"
"12009","-0.05078966069149056","-0.05078966069149056","-0.05078966069149056"
"12031","-2.8552281634988876","-2.8552281634988876","-2.8552281634988876"
"12069","6.555604273938673","6.555604273938673","6.555604273938673"
"12071","2.9547716127679746","2.9547716127679746","2.9547716127679746"
"12075","-8.570113934358366","-8.570113934358366","-8.570113934358366"
"12076","-2.381094129544108","-2.381094129544108","-2.381094129544108"
"12102","1.7479527360731144","1.7479527360731144","1.7479527360731144"
