"Step","env: ROBUSTNESS_TEST2 - lambdas/Energy","env: ROBUSTNESS_TEST2 - lambdas/Energy__MIN","env: ROBUSTNESS_TEST2 - lambdas/Energy__MAX"
"12100","0.2886514663696289","0.2874447703361511","0.29020020365715027"
"12200","0.2886532247066498","0.2874680161476135","0.2901940643787384"
"12300","0.2886531829833984","0.28749048709869385","0.2901802361011505"
"12400","0.28865214586257937","0.28751128911972046","0.2901667356491089"
"12500","0.2886525452136993","0.28753969073295593","0.2901557385921478"
"12600","0.2886513710021973","0.2875680923461914","0.2901429831981659"
"12700","0.2886496126651764","0.28759509325027466","0.29013001918792725"
"12800","0.2886474311351776","0.2876209020614624","0.2901163101196289"
"12900","0.28864564895629885","0.28764668107032776","0.2901025712490082"
"13000","0.28864205479621885","0.2876725196838379","0.2900891900062561"
"13100","0.28863808512687683","0.28769832849502563","0.2900725305080414"
"13200","0.28863388299942017","0.2877175807952881","0.2900550365447998"
"13300","0.28862791657447817","0.28772708773612976","0.29003801941871643"
"13400","0.28862006068229673","0.2877348065376282","0.290016233921051"
"13500","0.28861225247383115","0.287742555141449","0.28999441862106323"
"13600","0.2886039674282074","0.2877503037452698","0.2899717092514038"
"13700","0.2885982632637024","0.28776538372039795","0.2899476885795593"
"13800","0.2885921835899353","0.28778085112571716","0.28992602229118347"
"13900","0.2885849118232727","0.28779634833335876","0.28990086913108826"
"14000","0.2885771632194519","0.28781139850616455","0.2898731231689453"
"14100","0.2885724604129791","0.2878262400627136","0.28985023498535156"
"14200","0.2885666787624359","0.2878417372703552","0.2898249328136444"
"14300","0.28856014609336855","0.28785720467567444","0.28979742527008057"
"14400","0.28855413794517515","0.28787267208099365","0.2897726893424988"
"14500","0.2885477960109711","0.28788816928863525","0.2897486388683319"
"14600","0.2885392248630524","0.2879018485546112","0.2897234559059143"
"14700","0.28852919936180116","0.2879147529602051","0.2896980047225952"
"14800","0.2885189414024353","0.2878868877887726","0.28967270255088806"
"14900","0.28850617408752444","0.2878533601760864","0.2896425724029541"
"15000","0.28849129676818847","0.2878198027610779","0.28961166739463806"
"15100","0.28847506642341614","0.2877862751483917","0.28958073258399963"
"15200","0.28845723867416384","0.2877509593963623","0.28954726457595825"
"15300","0.2884406387805939","0.2877122461795807","0.2895108163356781"
"15400","0.2884227573871613","0.2876717448234558","0.28946900367736816"
"15500","0.28840349316596986","0.28763118386268616","0.2894269824028015"
"15600","0.28838291168212893","0.28758981823921204","0.28938376903533936"
"15700","0.2883599460124969","0.28754594922065735","0.2893390953540802"
"15800","0.2883344113826752","0.2875020503997803","0.2892930805683136"
"15900","0.2883074402809143","0.2874581515789032","0.28924623131752014"
"16000","0.2882785975933075","0.2874152660369873","0.2891979515552521"
"16100","0.2882484793663025","0.287376344203949","0.28914687037467957"
"16200","0.28821649551391604","0.28733500838279724","0.2890949845314026"
"16300","0.2881834089756012","0.2872912585735321","0.28903865814208984"
"16400","0.2881500542163849","0.2872450053691864","0.28898561000823975"
"16500","0.2881155967712402","0.2871958911418915","0.28892961144447327"
"16600","0.28808046579360963","0.28714677691459656","0.2888725996017456"
"16700","0.28804524540901183","0.287097692489624","0.2888151705265045"
"16800","0.28800995349884034","0.28704768419265747","0.2887582778930664"
"16900","0.28797322511672974","0.28699085116386414","0.2887013256549835"
"17000","0.2879344642162323","0.286933958530426","0.28864431381225586"
"17100","0.28789440393447874","0.286876380443573","0.28858551383018494"
"17200","0.2878543078899384","0.2868193984031677","0.28852519392967224"
"17300","0.28781370520591737","0.2867581844329834","0.288462370634079"
"17400","0.28777081370353697","0.2866908311843872","0.28839555382728577"
"17500","0.287726092338562","0.28662094473838806","0.28832945227622986"
"17600","0.2876806676387787","0.2865510582923889","0.28826263546943665"
"17700","0.2876340329647064","0.2864796221256256","0.28819411993026733"
"17800","0.28758648633956907","0.28640711307525635","0.28812047839164734"
"17900","0.2875376343727112","0.2863340973854065","0.2880467474460602"
"18000","0.2874865114688873","0.2862597405910492","0.2879728078842163"
"18100","0.2874343156814575","0.2861845791339874","0.2878986895084381"
"18200","0.28738129138946533","0.28610941767692566","0.28782281279563904"
"18300","0.2873262882232666","0.28603383898735046","0.2877452075481415"
"18400","0.2872713029384613","0.2859601378440857","0.2876679301261902"
"18500","0.28721566796302794","0.28589388728141785","0.28759682178497314"
"18600","0.28715758919715884","0.28582125902175903","0.2875507175922394"
"18700","0.28709969520568845","0.2857496738433838","0.2875034809112549"
"18800","0.28704431653022766","0.28569039702415466","0.2874554693698883"
"18900","0.28698856830596925","0.2856373190879822","0.28740954399108887"
"19000","0.2869310796260834","0.2855827808380127","0.28737592697143555"
"19100","0.28687167167663574","0.2855282723903656","0.28734132647514343"
"19200","0.2868116915225983","0.2854743003845215","0.28730374574661255"
"19300","0.2867506444454193","0.2854223847389221","0.28726035356521606"
"19400","0.2866887927055359","0.28537043929100037","0.28721383213996887"
"19500","0.2866276025772095","0.28531724214553833","0.2871737480163574"
"19600","0.2865662693977356","0.2852627635002136","0.28713327646255493"
"19700","0.286504989862442","0.2852102220058441","0.28709256649017334"
"19800","0.28644145131111143","0.28515565395355225","0.28705328702926636"
"19900","0.286376816034317","0.285100519657135","0.2870124578475952"
"20000","0.28631346225738524","0.28504329919815063","0.2869715690612793"
"20100","0.286251962184906","0.28498709201812744","0.2869343161582947"
"20200","0.28618875741958616","0.28492990136146545","0.2868959605693817"
"20300","0.28612351417541504","0.2848709225654602","0.28685614466667175"
"20400","0.2860578835010529","0.28481459617614746","0.2868158221244812"
"20500","0.28599120378494264","0.2847631871700287","0.2867705523967743"
"20600","0.28592485189437866","0.2847152352333069","0.2867221236228943"
"20700","0.28585878014564514","0.2846667170524597","0.28666776418685913"
"20800","0.28579204678535464","0.28461721539497375","0.2866126596927643"
"20900","0.28572335839271545","0.2845628261566162","0.286556601524353"
"21000","0.2856528401374817","0.2845051884651184","0.28649815917015076"
"21100","0.28558107614517214","0.28444623947143555","0.28643664717674255"
"21200","0.28551100492477416","0.2843862771987915","0.2863747179508209"
"21300","0.2854410409927368","0.2843236029148102","0.2863123416900635"
"21400","0.2853693962097168","0.28425925970077515","0.28624847531318665"
"21500","0.2852966070175171","0.28419503569602966","0.28618401288986206"
"21600","0.28522294759750366","0.28412923216819763","0.2861182987689972"
"21700","0.2851487696170807","0.2840633988380432","0.28605198860168457"
"21800","0.28507217168807986","0.28399550914764404","0.2859830856323242"
"21900","0.2849928081035614","0.2839261591434479","0.2859112322330475"
"22000","0.2849149525165558","0.2838640809059143","0.28583893179893494"
"22100","0.2848396420478821","0.28381577134132385","0.2857653796672821"
"22200","0.2847632646560669","0.283770352602005","0.2856901288032532"
"22300","0.2846862316131592","0.2837233543395996","0.28561362624168396"
"22400","0.28460808396339415","0.28367242217063904","0.2855338156223297"
"22500","0.2845270991325378","0.28361716866493225","0.2854475677013397"
"22600","0.2844447135925293","0.2835604250431061","0.285356730222702"
"22700","0.28436184525489805","0.28350353240966797","0.28526878356933594"
"22800","0.284277081489563","0.28344547748565674","0.2851808965206146"
"22900","0.28419293761253356","0.2833903729915619","0.28509029746055603"
"23000","0.28410655856132505","0.2833321690559387","0.2849978804588318"
"23100","0.28402034640312196","0.2832743227481842","0.2848984897136688"
"23200","0.28393365144729615","0.2832140326499939","0.2847985029220581"
"23300","0.28384450674057005","0.2831496298313141","0.28469571471214294"
"23400","0.283753901720047","0.2830858528614044","0.28458908200263977"
"23500","0.283661425113678","0.28302350640296936","0.28447866439819336"
"23600","0.2835679590702057","0.2829606235027313","0.28436779975891113"
"23700","0.28347346782684324","0.28288084268569946","0.2842555642127991"
"23800","0.2833788990974426","0.2827899158000946","0.2841419279575348"
"23900","0.2832830846309662","0.2826998829841614","0.28402450680732727"
"24000","0.28318578004837036","0.28260812163352966","0.2839055359363556"
"24100","0.2830860435962677","0.2825174927711487","0.28378230333328247"
"24200","0.28298473358154297","0.28242793679237366","0.28365668654441833"
"24300","0.28288283944129944","0.282340943813324","0.28352922201156616"
"24400","0.2827800393104553","0.2822536528110504","0.2834014296531677"
"24500","0.28267768025398254","0.28216615319252014","0.2832721173763275"
"24600","0.2825724959373474","0.28207680583000183","0.2831394672393799"
"24700","0.282464599609375","0.2819835841655731","0.28300127387046814"
"24800","0.2823543310165405","0.2818860113620758","0.28286394476890564"
"24900","0.2822434067726135","0.28178703784942627","0.28272828459739685"
"25000","0.28212920427322385","0.2816847264766693","0.28259167075157166"
"25100","0.28201310634613036","0.28158068656921387","0.2824512720108032"
"25200","0.2818964600563049","0.2814795970916748","0.28231051564216614"
"25300","0.2817788541316986","0.28138044476509094","0.2821713089942932"
"25400","0.28165884017944337","0.2812778353691101","0.2820345461368561"
"25500","0.2815374553203583","0.2811717987060547","0.2819245457649231"
"25600","0.28141531348228455","0.28106412291526794","0.2818147540092468"
"25700","0.28129187822341917","0.28095385432243347","0.281704843044281"
"25800","0.2811665952205658","0.2808418571949005","0.28159594535827637"
"25900","0.28103902339935305","0.2807275354862213","0.28148353099823"
"26000","0.2809087634086609","0.2806122601032257","0.28136947751045227"
"26100","0.28077815771102904","0.2805001437664032","0.28125834465026855"
"26200","0.28064562678337096","0.28038766980171204","0.2811417877674103"
"26300","0.28051186800003053","0.280261754989624","0.2810242772102356"
"26400","0.28037611246109007","0.2801056206226349","0.2809068262577057"
"26500","0.2802369713783264","0.27994683384895325","0.28078368306159973"
"26600","0.28009432554244995","0.27978453040122986","0.2806566655635834"
"26700","0.2799501299858093","0.27962490916252136","0.2805287837982178"
"26800","0.27980625033378603","0.279471218585968","0.2803986668586731"
"26900","0.2796597182750702","0.27931496500968933","0.2802650034427643"
"27000","0.27951085567474365","0.2791569232940674","0.28012704849243164"
"27100","0.27935977578163146","0.2789948880672455","0.2799888849258423"
"27200","0.2792073905467987","0.2788326144218445","0.2798480987548828"
"27300","0.27905226945877076","0.27866891026496887","0.2796984612941742"
"27400","0.2788960874080658","0.27850541472435","0.2795468270778656"
"27500","0.27873767018318174","0.2783399522304535","0.2793937921524048"
"27600","0.27857803702354433","0.27817124128341675","0.2792398929595947"
"27700","0.27841604948043824","0.27800339460372925","0.2790813744068146"
"27800","0.2782523393630981","0.2778394818305969","0.2789228856563568"
"27900","0.27808611989021303","0.2776716649532318","0.27876198291778564"
"28000","0.2779165506362915","0.27749672532081604","0.27859997749328613"
"28100","0.2777435839176178","0.2773194909095764","0.27843213081359863"
"28200","0.27756749391555785","0.2771287262439728","0.27826201915740967"
"28300","0.27738742232322694","0.2769249677658081","0.2780899405479431"
"28400","0.2772042155265808","0.2767210304737091","0.27791640162467957"
"28500","0.27701789140701294","0.2765149474143982","0.27773740887641907"
"28600","0.27682921290397644","0.27630674839019775","0.2775565981864929"
"28700","0.2766386866569519","0.2760944962501526","0.27737459540367126"
"28800","0.27644596099853513","0.27587610483169556","0.2771908938884735"
"28900","0.2762500703334808","0.2756541073322296","0.27700039744377136"
"29000","0.27605153918266295","0.27543169260025024","0.2768043875694275"
"29100","0.27585015892982484","0.2752116024494171","0.2766059935092926"
"29200","0.2756446599960327","0.27498531341552734","0.2764069437980652"
"29300","0.2754355132579803","0.27475646138191223","0.27620044350624084"
"29400","0.27522403597831724","0.27452751994132996","0.27598920464515686"
"29500","0.27501018047332765","0.27429553866386414","0.27577662467956543"
"29600","0.27479311227798464","0.2740602493286133","0.27556276321411133"
"29700","0.2745716035366058","0.2738209366798401","0.27534201741218567"
"29800","0.27434663772583007","0.273576557636261","0.2751176059246063"
"29900","0.2741186201572418","0.2733292281627655","0.2748911678791046"
"30000","0.27388680577278135","0.27307790517807007","0.2746613919734955"
"30100","0.2736519694328308","0.2728230953216553","0.27442577481269836"
"30200","0.27341520190238955","0.27256569266319275","0.2741904556751251"
"30300","0.27317590117454527","0.27230921387672424","0.2739538550376892"
"30400","0.27293245792388915","0.27205342054367065","0.27370914816856384"
"30500","0.27268469929695127","0.27179577946662903","0.2734556198120117"
"30600","0.27243340015411377","0.271534264087677","0.2731971740722656"
"30700","0.27217891812324524","0.27126914262771606","0.27293306589126587"
"30800","0.27192178964614866","0.2710030972957611","0.27266374230384827"
"30900","0.2716596841812134","0.2707338333129883","0.27238962054252625"
"31000","0.2713927924633026","0.2704610824584961","0.2721131145954132"
"31100","0.27112117409706116","0.27018487453460693","0.2718329131603241"
"31200","0.27084521055221555","0.269904762506485","0.2715626657009125"
"31300","0.2705636978149414","0.26961955428123474","0.27131083607673645"
"31400","0.2702780604362488","0.2693299949169159","0.2710510790348053"
"31500","0.2699903964996338","0.2690366208553314","0.27078777551651"
"31600","0.269698029756546","0.26874107122421265","0.2705170214176178"
"31700","0.26940205693244934","0.2684417963027954","0.2702426314353943"
"31800","0.2691024005413055","0.2681350111961365","0.2699614465236664"
"31900","0.26879885196685793","0.2678246796131134","0.2696782052516937"
"32000","0.2684910833835602","0.26750993728637695","0.26938921213150024"
"32100","0.2681789040565491","0.2671903669834137","0.26909542083740234"
"32200","0.2678638696670532","0.26687002182006836","0.26879462599754333"
"32300","0.26754692792892454","0.2665495276451111","0.26849356293678284"
"32400","0.267225044965744","0.2662263512611389","0.2681835889816284"
"32500","0.2668980360031128","0.26589685678482056","0.267871618270874"
"32600","0.2665675938129425","0.26556387543678284","0.2675524950027466"
"32700","0.26623407006263733","0.26522839069366455","0.2672334909439087"
"32800","0.26589582562446595","0.2648870348930359","0.266910582780838"
"32900","0.26555331945419314","0.2645440995693207","0.26658499240875244"
"33000","0.2652060329914093","0.26419588923454285","0.2662506699562073"
"33100","0.26485503315925596","0.26384449005126953","0.2659168243408203"
"33200","0.2644991338253021","0.26349106431007385","0.26557663083076477"
"33300","0.26413838267326356","0.2631354033946991","0.26523420214653015"
"33400","0.26377145648002626","0.2627754211425781","0.26487964391708374"
"33500","0.26340154409408567","0.2624138295650482","0.26452377438545227"
"33600","0.2630276262760162","0.2620483338832855","0.2641625702381134"
"33700","0.2626474857330322","0.2616773247718811","0.2637927234172821"
"33800","0.26226369142532346","0.26130351424217224","0.2634125351905823"
"33900","0.26187618970870974","0.26092973351478577","0.26302990317344666"
"34000","0.26148295402526855","0.2605515420436859","0.26264333724975586"
"34100","0.2610850989818573","0.26016750931739807","0.2622527778148651"
"34200","0.26068108081817626","0.2597770690917969","0.2618522644042969"
"34300","0.26027308106422425","0.25938451290130615","0.26145032048225403"
"34400","0.25985959768295286","0.25898250937461853","0.26104551553726196"
"34500","0.25944277048110964","0.2585779130458832","0.26063549518585205"
"34600","0.259020072221756","0.25816768407821655","0.26022011041641235"
"34700","0.258591091632843","0.2577548027038574","0.2598050832748413"
"34800","0.2581566274166107","0.2573372721672058","0.25938645005226135"
"34900","0.25771682858467104","0.2569097876548767","0.2589629292488098"
"35000","0.2572712481021881","0.2564700245857239","0.258533775806427"
"35100","0.2568208873271942","0.25602468848228455","0.25810298323631287"
"35200","0.25636515617370603","0.25557681918144226","0.257668137550354"
"35300","0.25590534806251525","0.25512775778770447","0.2572259306907654"
"35400","0.25543919801712034","0.25467365980148315","0.25677183270454407"
"35500","0.2549685835838318","0.25421831011772156","0.2563129663467407"
"35600","0.2544937491416931","0.25375857949256897","0.2558521032333374"
"35700","0.2540137588977814","0.25329381227493286","0.2553846836090088"
"35800","0.25352895855903623","0.25282490253448486","0.2549086809158325"
"35900","0.2530400812625885","0.25235405564308167","0.2544279098510742"
"36000","0.2525471389293671","0.25188010931015015","0.2539427876472473"
"36100","0.2520490884780884","0.25140056014060974","0.25344905257225037"
"36200","0.2515460789203644","0.2509118318557739","0.25294968485832214"
"36300","0.2510380923748016","0.2504216730594635","0.25244829058647156"
"36400","0.25052353739738464","0.24992495775222778","0.25194406509399414"
"36500","0.2500034123659134","0.24942223727703094","0.2514331638813019"
"36600","0.24947953820228577","0.2489127814769745","0.2509195804595947"
"36700","0.2489510953426361","0.24839507043361664","0.25040194392204285"
"36800","0.2484173893928528","0.2478572577238083","0.24988287687301636"
"36900","0.24787879586219788","0.24731406569480896","0.24935507774353027"
"37000","0.24733381271362304","0.24675503373146057","0.24881485104560852"
"37100","0.24678364992141724","0.24618591368198395","0.24827128648757935"
"37200","0.24622954726219176","0.24561159312725067","0.24772648513317108"
"37300","0.245669886469841","0.24502870440483093","0.24717479944229126"
"37400","0.24510125517845155","0.24443669617176056","0.24660712480545044"
"37500","0.2445266604423523","0.24384121596813202","0.24603624641895294"
"37600","0.2439471513032913","0.24324175715446472","0.24546250700950623"
"37700","0.2433640718460083","0.24263831973075867","0.24488472938537598"
"37800","0.2427777975797653","0.24202771484851837","0.24429845809936523"
"37900","0.24218670427799224","0.2414117455482483","0.24370917677879333"
"38000","0.2415907770395279","0.24078550934791565","0.24311453104019165"
"38100","0.2409890592098236","0.24014881253242493","0.24251221120357513"
"38200","0.2403836727142334","0.23950444161891937","0.24189892411231995"
"38300","0.2397748976945877","0.23885883390903473","0.24128635227680206"
"38400","0.23916101455688477","0.23821042478084564","0.24067118763923645"
"38500","0.23854125440120696","0.2375561147928238","0.2400464415550232"
"38600","0.23791678249835968","0.23689746856689453","0.23941077291965485"
"38700","0.23728734850883484","0.23623743653297424","0.2387748807668686"
"38800","0.2366536021232605","0.23557384312152863","0.23813459277153015"
"38900","0.23601586520671844","0.2349056601524353","0.2374868094921112"
"39000","0.2353727787733078","0.23423458635807037","0.2368326038122177"
"39100","0.23472431302070618","0.23355944454669952","0.23617948591709137"
"39200","0.23407174348831178","0.23288197815418243","0.23552507162094116"
"39300","0.23341482281684875","0.23220095038414001","0.2348594218492508"
"39400","0.23275291919708252","0.23151639103889465","0.23417939245700836"
"39500","0.23208499252796172","0.23082998394966125","0.23349665105342865"
"39600","0.23141269385814667","0.23013874888420105","0.2328142374753952"
"39700","0.2307358205318451","0.22943927347660065","0.23212309181690216"
"39800","0.2300539195537567","0.22873400151729584","0.23141732811927795"
"39900","0.2293649882078171","0.22802646458148956","0.23070524632930756"
"40000","0.22867099642753602","0.2273186594247818","0.22999145090579987"
"40100","0.22797392308712006","0.22661174833774567","0.22927239537239075"
"40200","0.22727294266223907","0.22589856386184692","0.22854387760162354"
"40300","0.22656700015068054","0.2251848429441452","0.22780708968639374"
"40400","0.22585740089416503","0.2244713306427002","0.2270669937133789"
"40500","0.22514535188674928","0.22375492751598358","0.22632288932800293"
"40600","0.22443110048770903","0.22303266823291779","0.22557514905929565"
"40700","0.22371419072151183","0.22230926156044006","0.22489532828330994"
"40800","0.22299416065216066","0.22158484160900116","0.22421297430992126"
"40900","0.2222716361284256","0.2208579033613205","0.22352799773216248"
"41000","0.22154743671417237","0.2201312631368637","0.2228437215089798"
"41100","0.22081765234470369","0.21939785778522491","0.22215162217617035"
"41200","0.22008432745933532","0.2186611145734787","0.22145359218120575"
"41300","0.21934933662414552","0.21792152523994446","0.22075596451759338"
"41400","0.21861307621002196","0.21717588603496552","0.22006063163280487"
"41500","0.21787184476852417","0.21642810106277466","0.219355508685112"
"41600","0.21712661683559417","0.21567876636981964","0.21864053606987"
"41700","0.2163781702518463","0.21492551267147064","0.21792298555374146"
"41800","0.21562831699848176","0.2141702026128769","0.21720844507217407"
"41900","0.2148737996816635","0.2134123146533966","0.21649040281772614"
"42000","0.21411702036857605","0.21265606582164764","0.21576641499996185"
"42100","0.21335584223270415","0.21189680695533752","0.21504054963588715"
"42200","0.21259159445762635","0.21113204956054688","0.21431726217269897"
"42300","0.21182629764080046","0.21036557853221893","0.21359246969223022"
"42400","0.21105780005455016","0.2095947116613388","0.2128635197877884"
"42500","0.21028625667095185","0.2088228017091751","0.2121324986219406"
"42600","0.20951437950134277","0.20804835855960846","0.21140387654304504"
"42700","0.2087399274110794","0.20727401971817017","0.2106696218252182"
"42800","0.20796459913253784","0.20649896562099457","0.20993030071258545"
"42900","0.20718697607517242","0.20572508871555328","0.20918871462345123"
"43000","0.20640791058540345","0.20495013892650604","0.20844928920269012"
"43100","0.20562619268894194","0.20417320728302002","0.20770663022994995"
"43200","0.2048433393239975","0.20339688658714294","0.206960067152977"
"43300","0.20405761897563934","0.2026200294494629","0.20621228218078613"
"43400","0.20326959788799287","0.20183783769607544","0.2054681032896042"
"43500","0.2024793267250061","0.20105406641960144","0.20472310483455658"
"43600","0.20168861150741577","0.20027270913124084","0.20397527515888214"
"43700","0.20089511275291444","0.1994897574186325","0.20322343707084656"
"43800","0.20010070204734803","0.19870196282863617","0.202471062541008"
"43900","0.19930577278137207","0.1979132741689682","0.20171698927879333"
"44000","0.19851089119911194","0.19712720811367035","0.20096394419670105"
"44100","0.1977141469717026","0.19634056091308594","0.20020975172519684"
"44200","0.19691785275936127","0.19555805623531342","0.19945493340492249"
"44300","0.1961227297782898","0.19478648900985718","0.198698028922081"
"44400","0.1953240692615509","0.1940120905637741","0.19793598353862762"
"44500","0.1945204734802246","0.19323614239692688","0.1971597969532013"
"44600","0.1937138706445694","0.1924593597650528","0.19637808203697205"
"44700","0.19290610849857331","0.19168315827846527","0.19559195637702942"
"44800","0.19209896624088288","0.19090670347213745","0.19480463862419128"
"44900","0.19129258692264556","0.19013062119483948","0.19402152299880981"
"45000","0.19048424661159516","0.18934783339500427","0.1932397037744522"
"45100","0.189671790599823","0.1885526031255722","0.19245998561382294"
"45200","0.18886035978794097","0.18775370717048645","0.19168229401111603"
"45300","0.18804900646209716","0.1869574785232544","0.1909012794494629"
"45400","0.18723492324352264","0.18615542352199554","0.1901170313358307"
"45500","0.18641866445541383","0.18534836173057556","0.1893303543329239"
"45600","0.1856045126914978","0.18454456329345703","0.18854355812072754"
"45700","0.18478991687297822","0.18374435603618622","0.1877552568912506"
"45800","0.1839754730463028","0.18294639885425568","0.18696628510951996"
"45900","0.1831598162651062","0.18215231597423553","0.18617157638072968"
"46000","0.18234475553035737","0.1813596934080124","0.1853773146867752"
"46100","0.18152912557125092","0.18056264519691467","0.18458576500415802"
"46200","0.1807125300168991","0.1797618865966797","0.18379096686840057"
"46300","0.17989521026611327","0.1789628118276596","0.18299464881420135"
"46400","0.17907769680023194","0.1781662106513977","0.18219883739948273"
"46500","0.1782622367143631","0.17737330496311188","0.18140439689159393"
"46600","0.17744900584220885","0.17655639350414276","0.18061219155788422"
"46700","0.17663816511631011","0.17571187019348145","0.1798192858695984"
"46800","0.17582999765872956","0.17487071454524994","0.17903199791908264"
"46900","0.1750236690044403","0.17402960360050201","0.17825204133987427"
"47000","0.1742193043231964","0.17318975925445557","0.17747387290000916"
"47100","0.17341548800468445","0.17234985530376434","0.17669439315795898"
"47200","0.17261398136615752","0.17151126265525818","0.17591437697410583"
"47300","0.17181552946567535","0.17067231237888336","0.17513498663902283"
"47400","0.17101905047893523","0.16983585059642792","0.17435801029205322"
"47500","0.17022404074668884","0.1690053939819336","0.1735841929912567"
"47600","0.1694283068180084","0.16817815601825714","0.17281527817249298"
"47700","0.16863564550876617","0.1673542708158493","0.17204605042934418"
"47800","0.16784434020519257","0.16652952134609222","0.17127561569213867"
"47900","0.1670552521944046","0.16570791602134705","0.1705075204372406"
"48000","0.1662666141986847","0.1648855358362198","0.16974537074565887"
"48100","0.16548096835613252","0.1640721559524536","0.168990358710289"
"48200","0.1647002786397934","0.16326992213726044","0.16824187338352203"
"48300","0.16392479240894317","0.16247448325157166","0.16749459505081177"
