"Step","env: ROBUSTNESS_TEST2 - ep_info/Energy","env: ROBUSTNESS_TEST2 - ep_info/Energy__MIN","env: ROBUSTNESS_TEST2 - ep_info/Energy__MAX"
"125838","-51.953033627874404","-51.953033627874404","-51.953033627874404"
"125840","-170.6820531961617","-179.96447493150447","-161.39963146081888"
"125847","-107.24198318499965","-107.24198318499965","-107.24198318499965"
"125848","-151.98589522747335","-151.98589522747335","-151.98589522747335"
"125855","-67.15011540006526","-67.15011540006526","-67.15011540006526"
"125865","-131.59562886200476","-131.59562886200476","-131.59562886200476"
"125868","-134.3035415801566","-134.3035415801566","-134.3035415801566"
"125876","-121.27241219112706","-121.27241219112706","-121.27241219112706"
"125886","-86.66884707925591","-86.66884707925591","-86.66884707925591"
"125898","-62.57768751347867","-62.57768751347867","-62.57768751347867"
"125907","-27.431378080083586","-27.431378080083586","-27.431378080083586"
"125924","-146.18640943659912","-146.18640943659912","-146.18640943659912"
"125932","-43.12505317793892","-43.12505317793892","-43.12505317793892"
"125940","-155.59639386939054","-155.59639386939054","-155.59639386939054"
"125953","-247.30422250539564","-247.30422250539564","-247.30422250539564"
"125960","-161.86566677135997","-161.86566677135997","-161.86566677135997"
"125968","-113.36321627579886","-113.36321627579886","-113.36321627579886"
"125988","-140.57686436245794","-140.57686436245794","-140.57686436245794"
"126004","-48.8731097794496","-48.8731097794496","-48.8731097794496"
"126022","-33.51575709455577","-33.51575709455577","-33.51575709455577"
"126066","-38.33310283401737","-38.33310283401737","-38.33310283401737"
"126081","-66.15362371149062","-66.15362371149062","-66.15362371149062"
"126086","-80.17715335103387","-80.17715335103387","-80.17715335103387"
"126109","-163.7833786479834","-163.7833786479834","-163.7833786479834"
"126120","-153.9593304527863","-153.9593304527863","-153.9593304527863"
"126130","-90.57036035492705","-90.57036035492705","-90.57036035492705"
"126132","-200.3597955351046","-200.3597955351046","-200.3597955351046"
"126149","-162.87176508287095","-162.87176508287095","-162.87176508287095"
"126189","-117.28212973741213","-117.28212973741213","-117.28212973741213"
"126213","-28.278170471219564","-28.278170471219564","-28.278170471219564"
"126216","-34.756047163260256","-34.756047163260256","-34.756047163260256"
"126227","-140.591151978254","-140.591151978254","-140.591151978254"
"126286","-30.488840319429325","-30.488840319429325","-30.488840319429325"
"126293","-58.61984629077257","-58.61984629077257","-58.61984629077257"
"126312","-137.23970514552073","-137.23970514552073","-137.23970514552073"
"126324","-34.83966561214908","-34.83966561214908","-34.83966561214908"
"126329","-98.90278317787609","-98.90278317787609","-98.90278317787609"
"126342","-45.25219878833606","-45.25219878833606","-45.25219878833606"
"126346","-154.57671686200763","-154.57671686200763","-154.57671686200763"
"126348","-79.6328481929383","-79.6328481929383","-79.6328481929383"
"126377","-46.56532163496515","-46.56532163496515","-46.56532163496515"
"126388","-175.9842630755839","-175.9842630755839","-175.9842630755839"
"126404","-34.932040175969135","-34.932040175969135","-34.932040175969135"
"126408","-170.02274837970418","-170.02274837970418","-170.02274837970418"
"126419","-61.450844090589875","-61.450844090589875","-61.450844090589875"
"126421","-208.25084173837038","-208.25084173837038","-208.25084173837038"
"126425","-160.53059801657898","-160.53059801657898","-160.53059801657898"
"126432","-34.59320704295677","-34.59320704295677","-34.59320704295677"
"126445","-48.3533572909343","-48.3533572909343","-48.3533572909343"
"126454","-57.796519907561546","-57.796519907561546","-57.796519907561546"
"126460","-71.94564888068727","-71.94564888068727","-71.94564888068727"
"126464","-51.57686761655735","-51.57686761655735","-51.57686761655735"
"126482","-182.37153030834833","-182.37153030834833","-182.37153030834833"
"126491","-176.27495561361852","-176.27495561361852","-176.27495561361852"
"126536","-51.133616423145845","-51.133616423145845","-51.133616423145845"
"126556","-48.83774761326997","-48.83774761326997","-48.83774761326997"
"126565","-43.36868078778265","-43.36868078778265","-43.36868078778265"
"126572","-147.6449579016854","-147.6449579016854","-147.6449579016854"
"126583","-49.083491512294565","-49.083491512294565","-49.083491512294565"
"126597","-157.28181824850685","-157.28181824850685","-157.28181824850685"
"126613","-104.89502072048121","-104.89502072048121","-104.89502072048121"
"126618","-47.58658966676432","-47.58658966676432","-47.58658966676432"
"126620","-132.32810969199377","-132.32810969199377","-132.32810969199377"
"126621","-166.42203207898046","-166.42203207898046","-166.42203207898046"
"126630","-162.77260533453793","-162.77260533453793","-162.77260533453793"
"126640","-174.46374852935415","-174.46374852935415","-174.46374852935415"
"126651","-191.3413198766885","-191.3413198766885","-191.3413198766885"
"126652","-34.54606831686705","-34.54606831686705","-34.54606831686705"
"126676","-137.94150832659238","-137.94150832659238","-137.94150832659238"
"126686","-188.89557182146072","-188.89557182146072","-188.89557182146072"
"126691","-27.627966813212137","-27.627966813212137","-27.627966813212137"
"126707","-44.51761920349039","-44.51761920349039","-44.51761920349039"
"126712","-63.11169916509352","-63.11169916509352","-63.11169916509352"
"126716","-27.983138001399965","-27.983138001399965","-27.983138001399965"
"126779","-149.22406073127146","-149.22406073127146","-149.22406073127146"
"126803","-84.43471312805246","-84.43471312805246","-84.43471312805246"
"126824","-42.75243189498059","-42.75243189498059","-42.75243189498059"
"126832","-185.9241236920812","-185.9241236920812","-185.9241236920812"
"126837","-225.68210290212045","-225.68210290212045","-225.68210290212045"
"126846","-79.85300550922794","-79.85300550922794","-79.85300550922794"
"126856","-70.87666912840204","-70.87666912840204","-70.87666912840204"
"126858","-150.0834422428219","-159.9629504434751","-140.20393404216864"
"126887","-101.50136116488561","-101.50136116488561","-101.50136116488561"
"126889","-95.82132402567649","-95.82132402567649","-95.82132402567649"
"126920","-85.74910924777852","-134.43536661935312","-37.062851876203915"
"126930","-79.2052051021714","-79.2052051021714","-79.2052051021714"
"126950","-60.001365630583244","-60.001365630583244","-60.001365630583244"
"126974","-225.7954210536925","-225.7954210536925","-225.7954210536925"
"126997","-60.2126181652029","-60.2126181652029","-60.2126181652029"
"126999","-100.20077233372699","-100.20077233372699","-100.20077233372699"
"127013","-154.02032404874785","-154.02032404874785","-154.02032404874785"
"127016","-144.00168663973628","-144.00168663973628","-144.00168663973628"
"127027","-115.19992030654235","-115.19992030654235","-115.19992030654235"
"127046","-59.615581402555385","-59.615581402555385","-59.615581402555385"
"127048","-162.33796604286547","-162.33796604286547","-162.33796604286547"
"127076","-159.03065043208926","-159.03065043208926","-159.03065043208926"
"127077","-92.46220729561874","-92.46220729561874","-92.46220729561874"
"127087","-156.22637081326505","-156.22637081326505","-156.22637081326505"
"127093","-123.76586616062512","-123.76586616062512","-123.76586616062512"
"127102","-184.59183762221795","-184.59183762221795","-184.59183762221795"
"127137","-101.84908656224741","-101.84908656224741","-101.84908656224741"
"127150","-15.926771321749056","-15.926771321749056","-15.926771321749056"
"127203","-82.52683520488122","-82.52683520488122","-82.52683520488122"
"127232","-60.68890637043138","-60.68890637043138","-60.68890637043138"
"127237","-158.7375677686591","-158.7375677686591","-158.7375677686591"
"127253","-163.24111324411354","-163.24111324411354","-163.24111324411354"
"127256","-115.16976888884864","-115.16976888884864","-115.16976888884864"
"127261","-52.93664482176461","-52.93664482176461","-52.93664482176461"
"127281","-109.21911527570623","-109.21911527570623","-109.21911527570623"
"127286","-67.69872117858084","-67.69872117858084","-67.69872117858084"
"127291","-84.65157806061703","-84.65157806061703","-84.65157806061703"
"127299","-126.59664841027629","-126.59664841027629","-126.59664841027629"
"127300","-161.18544315084813","-161.18544315084813","-161.18544315084813"
"127309","-99.13279351558874","-99.13279351558874","-99.13279351558874"
"127315","-48.22419792050957","-48.22419792050957","-48.22419792050957"
"127332","-97.02978868234207","-97.02978868234207","-97.02978868234207"
"127380","-89.15188435982168","-89.15188435982168","-89.15188435982168"
"127389","-153.1739916323003","-153.1739916323003","-153.1739916323003"
"127427","-82.11107042459881","-82.11107042459881","-82.11107042459881"
"127448","-114.1356685658972","-114.1356685658972","-114.1356685658972"
"127451","-86.44709400327501","-86.44709400327501","-86.44709400327501"
"127457","-168.33722547962753","-168.33722547962753","-168.33722547962753"
"127467","-148.91517021420674","-148.91517021420674","-148.91517021420674"
"127491","-146.16044272397252","-146.16044272397252","-146.16044272397252"
"127507","-219.0316282738743","-219.0316282738743","-219.0316282738743"
"127512","-126.7818202516998","-126.7818202516998","-126.7818202516998"
"127526","-182.92990688652424","-182.92990688652424","-182.92990688652424"
"127531","-162.60398207958679","-162.60398207958679","-162.60398207958679"
"127533","-154.20689231493472","-154.20689231493472","-154.20689231493472"
"127540","-134.87773225476843","-134.87773225476843","-134.87773225476843"
"127543","-200.87919348249767","-200.87919348249767","-200.87919348249767"
"127546","-80.03073501519528","-80.03073501519528","-80.03073501519528"
"127550","-152.8410477578291","-152.8410477578291","-152.8410477578291"
"127607","-187.39873391893468","-187.39873391893468","-187.39873391893468"
"127623","-101.80011344323395","-101.80011344323395","-101.80011344323395"
"127624","-158.76226773738304","-158.76226773738304","-158.76226773738304"
"127625","-171.79943337251703","-171.79943337251703","-171.79943337251703"
"127637","-44.54650360674773","-44.54650360674773","-44.54650360674773"
"127646","-82.51292516663001","-82.51292516663001","-82.51292516663001"
"127649","-183.40504961417577","-183.40504961417577","-183.40504961417577"
"127656","-45.51845289669905","-45.51845289669905","-45.51845289669905"
"127658","-115.94783938310765","-115.94783938310765","-115.94783938310765"
"127683","-78.01341180956197","-78.01341180956197","-78.01341180956197"
"127692","-30.731524003135387","-30.731524003135387","-30.731524003135387"
"127703","-158.18118470581192","-158.18118470581192","-158.18118470581192"
"127706","-140.58681245879967","-140.58681245879967","-140.58681245879967"
"127708","-58.40764449210274","-58.40764449210274","-58.40764449210274"
"127709","-117.75493636434229","-117.75493636434229","-117.75493636434229"
"127718","-124.40792469784017","-124.40792469784017","-124.40792469784017"
"127731","-82.77576713620022","-82.77576713620022","-82.77576713620022"
"127732","-87.72331445809982","-87.72331445809982","-87.72331445809982"
"127741","-168.35234169765155","-168.35234169765155","-168.35234169765155"
"127757","-29.269197163609252","-29.269197163609252","-29.269197163609252"
"127783","-155.07219621889107","-155.07219621889107","-155.07219621889107"
"127790","-149.35913202537563","-149.35913202537563","-149.35913202537563"
"127797","-79.8328444769789","-79.8328444769789","-79.8328444769789"
"127811","-106.60532777941158","-106.60532777941158","-106.60532777941158"
"127817","-68.0702996375598","-68.0702996375598","-68.0702996375598"
"127840","-126.88070224294377","-161.08051788988183","-92.6808865960057"
"127848","-147.0430045186704","-147.0430045186704","-147.0430045186704"
"127871","-155.25093851771626","-155.25093851771626","-155.25093851771626"
"127912","-207.20041801011726","-207.20041801011726","-207.20041801011726"
"127915","-51.23737795762876","-51.23737795762876","-51.23737795762876"
"127916","-168.06830425280478","-168.06830425280478","-168.06830425280478"
"127929","-48.41972606025007","-48.41972606025007","-48.41972606025007"
"127931","-136.27186199014744","-136.27186199014744","-136.27186199014744"
"127942","-166.00059188129532","-166.00059188129532","-166.00059188129532"
"127948","-76.90333106429466","-76.90333106429466","-76.90333106429466"
"127961","-99.80827029530542","-99.80827029530542","-99.80827029530542"
"128021","-224.31928295248323","-224.31928295248323","-224.31928295248323"
"128025","-133.9068770577572","-133.9068770577572","-133.9068770577572"
"128034","-113.89415437570987","-113.89415437570987","-113.89415437570987"
"128059","-203.4245586692199","-203.4245586692199","-203.4245586692199"
"128079","-185.66659019901275","-185.66659019901275","-185.66659019901275"
"128082","-27.420739562734454","-27.420739562734454","-27.420739562734454"
"128083","-68.58379592103584","-68.58379592103584","-68.58379592103584"
"128092","-180.58054304053698","-180.58054304053698","-180.58054304053698"
"128120","-143.33743515593054","-143.33743515593054","-143.33743515593054"
"128121","-132.55089505232888","-132.55089505232888","-132.55089505232888"
"128123","-128.1645546335985","-128.1645546335985","-128.1645546335985"
"128138","-158.44832789657394","-158.44832789657394","-158.44832789657394"
"128141","-101.7464845693695","-101.7464845693695","-101.7464845693695"
"128150","-37.31563819823927","-37.31563819823927","-37.31563819823927"
"128180","-43.02570573696147","-43.02570573696147","-43.02570573696147"
"128190","-66.11780359123046","-66.11780359123046","-66.11780359123046"
"128191","-30.549593074975498","-30.549593074975498","-30.549593074975498"
"128197","-41.49796954371876","-41.49796954371876","-41.49796954371876"
"128216","-220.99494810472117","-220.99494810472117","-220.99494810472117"
"128221","-127.9106325302919","-127.9106325302919","-127.9106325302919"
"128264","-53.911520463160755","-53.911520463160755","-53.911520463160755"
"128270","-51.33403365970122","-51.33403365970122","-51.33403365970122"
"128272","-112.16351261673393","-112.16351261673393","-112.16351261673393"
"128273","-117.20596302736232","-117.20596302736232","-117.20596302736232"
"128275","-100.62214776001441","-100.62214776001441","-100.62214776001441"
"128284","-119.89561046699419","-119.89561046699419","-119.89561046699419"
"128299","-52.06204535094484","-52.06204535094484","-52.06204535094484"
"128315","-140.9535037296264","-140.9535037296264","-140.9535037296264"
"128329","-124.43721015165059","-124.43721015165059","-124.43721015165059"
"128333","-40.32066630830782","-40.32066630830782","-40.32066630830782"
"128342","-121.92718813403543","-121.92718813403543","-121.92718813403543"
"128345","-41.884230999030805","-41.884230999030805","-41.884230999030805"
"128392","-22.441318481600796","-22.441318481600796","-22.441318481600796"
"128395","-58.7403916492943","-58.7403916492943","-58.7403916492943"
"128409","-37.92281698894262","-37.92281698894262","-37.92281698894262"
"128424","-179.3290234779828","-179.3290234779828","-179.3290234779828"
"128425","-156.49423122281007","-156.49423122281007","-156.49423122281007"
"128428","-75.6151740334602","-75.6151740334602","-75.6151740334602"
"128434","-123.69199857585139","-123.69199857585139","-123.69199857585139"
"128449","-78.9734988214236","-78.9734988214236","-78.9734988214236"
"128468","-172.03490474729207","-172.03490474729207","-172.03490474729207"
"128474","-87.49088472696204","-87.49088472696204","-87.49088472696204"
"128482","-47.279677347216","-47.279677347216","-47.279677347216"
"128486","-85.49171723737633","-85.49171723737633","-85.49171723737633"
"128491","-43.02631843826199","-43.02631843826199","-43.02631843826199"
"128503","-190.81670803328865","-190.81670803328865","-190.81670803328865"
"128508","-152.74546521497487","-152.74546521497487","-152.74546521497487"
"128520","-128.73053077403299","-128.73053077403299","-128.73053077403299"
"128529","-111.94032515356209","-111.94032515356209","-111.94032515356209"
"128538","-102.86048716529714","-102.86048716529714","-102.86048716529714"
"128571","-173.40038644949058","-173.40038644949058","-173.40038644949058"
"128583","-124.04634918453894","-124.04634918453894","-124.04634918453894"
"128588","-38.29711678509392","-38.29711678509392","-38.29711678509392"
"128590","-145.24739022670124","-145.24739022670124","-145.24739022670124"
"128611","-70.41611873839653","-70.41611873839653","-70.41611873839653"
"128630","-22.574030627366618","-22.574030627366618","-22.574030627366618"
"128644","-123.48037784841245","-123.48037784841245","-123.48037784841245"
"128649","-17.388323828134954","-17.388323828134954","-17.388323828134954"
"128653","-159.19719322959935","-159.19719322959935","-159.19719322959935"
"128666","-131.48417263250622","-131.48417263250622","-131.48417263250622"
"128673","-190.3035418234814","-190.3035418234814","-190.3035418234814"
"128675","-120.17353211013122","-120.17353211013122","-120.17353211013122"
"128706","-135.05081932174681","-135.05081932174681","-135.05081932174681"
"128707","-72.16305824114075","-72.16305824114075","-72.16305824114075"
"128711","-107.07231951848499","-107.07231951848499","-107.07231951848499"
"128717","-60.84068634173787","-60.84068634173787","-60.84068634173787"
"128720","-79.10723553853083","-79.10723553853083","-79.10723553853083"
"128731","-87.82661342450105","-87.82661342450105","-87.82661342450105"
"128761","-128.03741441391546","-128.03741441391546","-128.03741441391546"
"128763","-49.88975605223924","-49.88975605223924","-49.88975605223924"
"128769","-216.87318167288373","-216.87318167288373","-216.87318167288373"
"128804","-216.46605145015022","-216.46605145015022","-216.46605145015022"
"128823","-110.11267854154482","-110.11267854154482","-110.11267854154482"
"128824","-45.67447818011497","-45.67447818011497","-45.67447818011497"
"128831","-115.73628648503133","-115.73628648503133","-115.73628648503133"
"128834","-166.69207037173055","-166.69207037173055","-166.69207037173055"
"128836","-38.7805342789494","-50.881823566657935","-26.67924499124087"
"128846","-163.6085345103834","-163.6085345103834","-163.6085345103834"
"128856","-98.09981554796745","-98.09981554796745","-98.09981554796745"
"128859","-111.51902930153763","-111.51902930153763","-111.51902930153763"
"128861","-213.08394789102664","-213.08394789102664","-213.08394789102664"
"128862","-70.15300123851013","-70.15300123851013","-70.15300123851013"
"128891","-30.030981578772888","-30.030981578772888","-30.030981578772888"
"128903","-66.83514643175178","-66.83514643175178","-66.83514643175178"
"128976","-82.81903766501912","-82.81903766501912","-82.81903766501912"
"128979","-113.72898723902489","-113.72898723902489","-113.72898723902489"
"128982","-205.7227500195416","-230.66127348198222","-180.78422655710094"
"129003","-30.643180809535725","-30.643180809535725","-30.643180809535725"
"129009","-71.6948027041849","-71.6948027041849","-71.6948027041849"
"129030","-110.41834592035188","-110.41834592035188","-110.41834592035188"
"129049","-60.800788336229246","-60.800788336229246","-60.800788336229246"
"129053","-29.528869390838086","-29.528869390838086","-29.528869390838086"
"129058","-47.29493243865379","-47.29493243865379","-47.29493243865379"
"129066","-141.76260518626145","-141.76260518626145","-141.76260518626145"
"129069","-85.74238513954374","-85.74238513954374","-85.74238513954374"
"129073","-43.079666781598675","-43.079666781598675","-43.079666781598675"
"129076","-244.69627989636137","-244.69627989636137","-244.69627989636137"
"129087","-101.50683120606014","-101.50683120606014","-101.50683120606014"
"129098","-60.001298913207805","-72.00462338934251","-47.9979744370731"
"129102","-67.01772862441123","-67.01772862441123","-67.01772862441123"
"129112","-102.47864185581632","-102.47864185581632","-102.47864185581632"
"129122","-39.90124025742158","-39.90124025742158","-39.90124025742158"
"129138","-35.014103462033994","-35.014103462033994","-35.014103462033994"
"129209","-136.23962839479097","-136.23962839479097","-136.23962839479097"
"129216","-42.10849417003607","-42.10849417003607","-42.10849417003607"
"129228","-142.49562191392764","-142.49562191392764","-142.49562191392764"
"129231","-67.26380878953108","-67.26380878953108","-67.26380878953108"
"129244","-94.39585989157395","-94.39585989157395","-94.39585989157395"
"129262","-68.32559110664901","-68.32559110664901","-68.32559110664901"
"129273","-37.68084520663043","-37.68084520663043","-37.68084520663043"
"129278","-99.33273090534611","-99.33273090534611","-99.33273090534611"
"129286","-157.09184906788298","-157.09184906788298","-157.09184906788298"
"129296","-19.13990288541788","-19.13990288541788","-19.13990288541788"
"129304","-102.88584464691964","-102.88584464691964","-102.88584464691964"
"129313","-114.05896681081813","-114.05896681081813","-114.05896681081813"
"129331","-45.510228181120475","-45.510228181120475","-45.510228181120475"
"129353","-65.2848993474939","-65.2848993474939","-65.2848993474939"
"129355","-141.83593252429324","-141.83593252429324","-141.83593252429324"
"129369","-114.09534711336524","-114.09534711336524","-114.09534711336524"
"129380","-122.4565492455721","-122.4565492455721","-122.4565492455721"
"129427","-129.94494947183193","-129.94494947183193","-129.94494947183193"
"129458","-94.74298775432175","-94.74298775432175","-94.74298775432175"
"129476","-201.41952867222506","-201.41952867222506","-201.41952867222506"
"129483","-162.3995072478208","-162.3995072478208","-162.3995072478208"
"129498","-185.70794381835668","-185.70794381835668","-185.70794381835668"
"129500","-88.01374185431742","-88.01374185431742","-88.01374185431742"
"129513","-46.27446291265952","-46.27446291265952","-46.27446291265952"
"129517","-214.42416273484065","-214.42416273484065","-214.42416273484065"
"129520","-124.38378162768227","-124.38378162768227","-124.38378162768227"
"129532","-153.7086697206984","-153.7086697206984","-153.7086697206984"
"129547","-32.550889510993976","-32.550889510993976","-32.550889510993976"
"129566","-156.8468549393919","-156.8468549393919","-156.8468549393919"
"129580","-134.39246595693191","-134.39246595693191","-134.39246595693191"
"129616","-87.55090299433772","-87.55090299433772","-87.55090299433772"
"129631","-210.25100773289574","-210.25100773289574","-210.25100773289574"
"129633","-133.89064828425853","-140.40621319706625","-127.37508337145083"
"129636","-56.63332362918239","-56.63332362918239","-56.63332362918239"
"129645","-228.11565450653555","-228.11565450653555","-228.11565450653555"
"129655","-113.92925574354007","-113.92925574354007","-113.92925574354007"
"129677","-45.67025572158449","-45.67025572158449","-45.67025572158449"
"129678","-210.6039275832775","-210.6039275832775","-210.6039275832775"
"129696","-76.4782077499321","-76.4782077499321","-76.4782077499321"
"129730","-24.634042497644323","-24.634042497644323","-24.634042497644323"
"129750","-68.30298225813038","-68.30298225813038","-68.30298225813038"
"129782","-72.69529961448535","-72.69529961448535","-72.69529961448535"
"129788","-170.49450603873828","-170.49450603873828","-170.49450603873828"
"129790","-189.26785465726113","-189.26785465726113","-189.26785465726113"
"129827","-80.59287143904189","-80.59287143904189","-80.59287143904189"
"129847","-112.66024825812211","-112.66024825812211","-112.66024825812211"
"129850","-117.82215027576468","-117.82215027576468","-117.82215027576468"
"129869","-155.73740599697965","-155.73740599697965","-155.73740599697965"
"129872","-179.8146712080051","-179.8146712080051","-179.8146712080051"
"129876","-110.15075450539885","-131.50091485217277","-88.80059415862492"
"129883","-65.18103495977805","-65.18103495977805","-65.18103495977805"
"129891","-142.39603424076938","-142.39603424076938","-142.39603424076938"
"129906","-226.61394590162968","-226.61394590162968","-226.61394590162968"
"129915","-146.99199909537322","-146.99199909537322","-146.99199909537322"
"129922","-134.83708288910682","-134.83708288910682","-134.83708288910682"
"129925","-48.39807442761055","-48.39807442761055","-48.39807442761055"
"129932","-123.11957496482123","-123.11957496482123","-123.11957496482123"
"129936","-180.63401336291608","-180.63401336291608","-180.63401336291608"
"129972","-122.81119265956092","-122.81119265956092","-122.81119265956092"
"129975","-65.57785902064477","-65.57785902064477","-65.57785902064477"
"129980","-167.19480664204463","-167.19480664204463","-167.19480664204463"
"129999","-239.48853570562932","-239.48853570562932","-239.48853570562932"
"130029","-127.87989870735564","-127.87989870735564","-127.87989870735564"
"130031","-71.50060503305869","-71.50060503305869","-71.50060503305869"
"130093","-179.96201592073143","-179.96201592073143","-179.96201592073143"
"130115","-152.84006724245668","-152.84006724245668","-152.84006724245668"
"130118","-61.06655921145692","-61.06655921145692","-61.06655921145692"
"130130","-177.04739061194036","-177.04739061194036","-177.04739061194036"
"130144","-99.27772031816168","-99.27772031816168","-99.27772031816168"
"130170","-144.70660053826333","-144.70660053826333","-144.70660053826333"
"130196","-33.719109265008775","-33.719109265008775","-33.719109265008775"
"130203","-145.55952566093018","-145.55952566093018","-145.55952566093018"
"130217","-165.77104108541684","-165.77104108541684","-165.77104108541684"
"130226","-119.56346885408381","-119.56346885408381","-119.56346885408381"
"130227","-26.85535061505835","-26.85535061505835","-26.85535061505835"
"130250","-85.00813038187643","-85.00813038187643","-85.00813038187643"
"130262","-37.12454678822337","-55.028100955489634","-19.220992620957105"
"130276","-163.31548321022083","-163.31548321022083","-163.31548321022083"
"130302","-85.46792883148028","-85.46792883148028","-85.46792883148028"
"130306","-138.30892814690557","-138.30892814690557","-138.30892814690557"
"130310","-59.22740580094483","-59.22740580094483","-59.22740580094483"
"130333","-179.99426999270088","-179.99426999270088","-179.99426999270088"
"130337","-108.46168127598023","-108.46168127598023","-108.46168127598023"
"130345","-105.39203846335936","-105.39203846335936","-105.39203846335936"
"130365","-41.918097185861036","-41.918097185861036","-41.918097185861036"
"130380","-166.46894713888875","-166.46894713888875","-166.46894713888875"
"130396","-126.72287510063012","-126.72287510063012","-126.72287510063012"
"130414","-65.56287080990347","-65.56287080990347","-65.56287080990347"
"130429","-105.00726969621256","-105.00726969621256","-105.00726969621256"
"130430","-54.35027706712313","-54.35027706712313","-54.35027706712313"
"130431","-161.4327803467733","-161.4327803467733","-161.4327803467733"
"130432","-45.90293747084955","-45.90293747084955","-45.90293747084955"
"130445","-180.55475636911115","-180.55475636911115","-180.55475636911115"
"130464","-27.52044741635138","-27.52044741635138","-27.52044741635138"
"130476","-56.813907119726366","-56.813907119726366","-56.813907119726366"
"130492","-45.27070197431142","-45.27070197431142","-45.27070197431142"
"130530","-172.94986072809726","-172.94986072809726","-172.94986072809726"
"130556","-57.693005773473146","-57.693005773473146","-57.693005773473146"
"130563","-28.242461715746618","-28.242461715746618","-28.242461715746618"
"130588","-144.01794882416385","-144.01794882416385","-144.01794882416385"
"130590","-102.01764400844333","-102.01764400844333","-102.01764400844333"
"130604","-62.73846160792242","-62.73846160792242","-62.73846160792242"
"130612","-48.571158093325465","-48.571158093325465","-48.571158093325465"
"130617","-108.11021942386307","-108.11021942386307","-108.11021942386307"
"130643","-39.13492927570943","-39.13492927570943","-39.13492927570943"
"130646","-72.00621476638544","-72.00621476638544","-72.00621476638544"
"130648","-110.84359115405286","-110.84359115405286","-110.84359115405286"
"130662","-116.57134875572235","-171.2646036191187","-61.878093892326"
"130683","-71.38975995442193","-71.38975995442193","-71.38975995442193"
"130691","-74.27231054211657","-74.27231054211657","-74.27231054211657"
"130699","-79.92448445747523","-79.92448445747523","-79.92448445747523"
"130700","-113.94570742106089","-113.94570742106089","-113.94570742106089"
"130702","-102.77765632996142","-102.77765632996142","-102.77765632996142"
"130707","-61.84559820938634","-61.84559820938634","-61.84559820938634"
"130717","-148.66332603465136","-148.66332603465136","-148.66332603465136"
"130731","-181.81137697588207","-181.81137697588207","-181.81137697588207"
"130733","-130.4423299725979","-130.4423299725979","-130.4423299725979"
"130736","-93.59066140047193","-93.59066140047193","-93.59066140047193"
"130799","-165.3999490220206","-165.3999490220206","-165.3999490220206"
"130814","-123.1785080575447","-123.1785080575447","-123.1785080575447"
"130831","-49.62229761492811","-49.62229761492811","-49.62229761492811"
"130832","-27.39692570986601","-27.39692570986601","-27.39692570986601"
"130835","-192.8013561080899","-192.8013561080899","-192.8013561080899"
"130845","-143.03478633582844","-143.03478633582844","-143.03478633582844"
"130847","-180.38455562576468","-180.38455562576468","-180.38455562576468"
"130859","-20.66320873819894","-20.66320873819894","-20.66320873819894"
"130864","-61.020511076293346","-61.020511076293346","-61.020511076293346"
"130873","-176.78760393583863","-176.78760393583863","-176.78760393583863"
"130878","-119.99432162171787","-119.99432162171787","-119.99432162171787"
"130888","-153.19156392627153","-153.19156392627153","-153.19156392627153"
"130909","-171.64758088321662","-171.64758088321662","-171.64758088321662"
"130914","-108.08612770475871","-108.08612770475871","-108.08612770475871"
"130918","-43.257858739971255","-43.257858739971255","-43.257858739971255"
"130943","-120.05308044773861","-120.05308044773861","-120.05308044773861"
"130953","-149.14934511434322","-149.14934511434322","-149.14934511434322"
"130973","-104.86490130787318","-104.86490130787318","-104.86490130787318"
"130991","-51.326972118344116","-51.326972118344116","-51.326972118344116"
"131048","-30.26800350237061","-30.26800350237061","-30.26800350237061"
"131052","-100.05229369988288","-100.05229369988288","-100.05229369988288"
"131083","-30.63090160522116","-30.63090160522116","-30.63090160522116"
"131086","-154.7705275969839","-154.7705275969839","-154.7705275969839"
"131114","-44.04456459218582","-44.04456459218582","-44.04456459218582"
"131115","-79.06141370585402","-79.06141370585402","-79.06141370585402"
"131117","-86.60916758927583","-86.60916758927583","-86.60916758927583"
"131137","-136.5304248849856","-136.5304248849856","-136.5304248849856"
"131161","-174.85498570454976","-174.85498570454976","-174.85498570454976"
"131165","-96.13970277447386","-96.13970277447386","-96.13970277447386"
"131179","-146.21687961591633","-146.21687961591633","-146.21687961591633"
"131180","-174.81286206941232","-174.81286206941232","-174.81286206941232"
"131208","-72.00262070384954","-72.00262070384954","-72.00262070384954"
"131232","-84.65810935378958","-84.65810935378958","-84.65810935378958"
"131235","-93.7942111184637","-93.7942111184637","-93.7942111184637"
"131259","-91.3582270473091","-91.3582270473091","-91.3582270473091"
"131273","-184.29577114222457","-184.29577114222457","-184.29577114222457"
"131276","-159.9905046299945","-159.9905046299945","-159.9905046299945"
"131278","-137.1329069825383","-137.1329069825383","-137.1329069825383"
"131279","-104.34841845771754","-104.34841845771754","-104.34841845771754"
"131288","-91.27449604701573","-91.27449604701573","-91.27449604701573"
"131292","-156.8761136346074","-156.8761136346074","-156.8761136346074"
"131298","-110.64608480560145","-110.64608480560145","-110.64608480560145"
"131302","-173.42617553892913","-173.42617553892913","-173.42617553892913"
"131314","-48.303264896945194","-48.303264896945194","-48.303264896945194"
