"Step","env: ROBUSTNESS_TEST2 - ep_info/Goal","env: ROBUSTNESS_TEST2 - ep_info/Goal__MIN","env: ROBUSTNESS_TEST2 - ep_info/Goal__MAX"
"5569","0","0","0"
"5594","1","1","1"
"5599","0","0","0"
"5647","0","0","0"
"5652","0","0","0"
"5751","0","0","0"
"5874","0","0","0"
"5930","0","0","0"
"5965","0","0","0"
"5969","0","0","0"
"5981","0","0","0"
"5999","0","0","0"
"6046","0","0","0"
"6047","0","0","0"
"6069","0","0","0"
"6071","0","0","0"
"6107","0","0","0"
"6114","1","1","1"
"6176","0","0","0"
"6185","0","0","0"
"6283","1","1","1"
"6299","0","0","0"
"6322","0","0","0"
"6330","0","0","0"
"6340","0","0","0"
"6349","0","0","0"
"6365","0","0","0"
"6369","0","0","0"
"6394","0","0","0"
"6431","0","0","0"
"6446","0","0","0"
"6471","0","0","0"
"6493","0","0","0"
"6510","-1","-1","-1"
"6551","0","0","0"
"6560","0","0","0"
"6581","0","0","0"
"6585","0","0","0"
"6601","1","1","1"
"6730","0","0","0"
"6742","0","0","0"
"6744","0","0","0"
"6749","0","0","0"
"6769","0","0","0"
"6781","0","0","0"
"6799","0","0","0"
"6862","0","0","0"
"6870","0","0","0"
"6907","0","0","0"
"6914","0","0","0"
"6921","0","0","0"
"6922","0","0","0"
"6930","0","0","0"
"6951","0","0","0"
"6985","0","0","0"
"6991","0","0","0"
"7001","0","0","0"
"7064","1","1","1"
"7087","0","0","0"
"7122","0","0","0"
"7137","0","0","0"
"7142","0","0","0"
"7169","0","0","0"
"7170","0","0","0"
"7181","0","0","0"
"7199","0","0","0"
"7231","0","0","0"
"7262","0","0","0"
"7276","0","0","0"
"7302","0","0","0"
"7307","0","0","0"
"7321","0","0","0"
"7330","0","0","0"
"7351","0","0","0"
"7381","0","0","0"
"7385","0","0","0"
"7399","1","1","1"
"7401","0","0","0"
"7439","-1","-1","-1"
"7443","0","0","0"
"7464","0","0","0"
"7487","0","0","0"
"7537","0","0","0"
"7549","0","0","0"
"7569","0","0","0"
"7581","0","0","0"
"7594","0","0","0"
"7599","0","0","0"
"7662","0","0","0"
"7669","0","0","0"
"7670","0","0","0"
"7671","0","0","0"
"7680","0","0","0"
"7714","0","0","0"
"7750","0","0","0"
"7763","-1","-1","-1"
"7781","0","0","0"
"7785","0","0","0"
"7801","0","0","0"
"7860","-1","-1","-1"
"7888","0","0","0"
"7922","0","0","0"
"7937","0","0","0"
"7944","0","0","0"
"7949","0","0","0"
"7965","0","0","0"
"7969","0","0","0"
"7987","1","1","1"
"7999","0","0","0"
"8031","0","0","0"
"8047","0","0","0"
"8080","0","0","0"
"8093","0","0","0"
"8132","0","0","0"
"8135","0","0","0"
"8151","0","0","0"
"8164","0","0","0"
"8185","0","0","0"
"8287","0","0","0"
"8299","0","0","0"
"8344","0","0","0"
"8365","0","0","0"
"8369","0","0","0"
"8399","0","0","0"
"8431","0","0","0"
"8447","0","0","0"
"8469","0","0","0"
"8476","0","0","0"
"8480","0","0","0"
"8510","0","0","0"
"8514","0","0","0"
"8550","0","0","0"
"8564","0","0","0"
"8566","0","0","0"
"8599","0","0","0"
"8660","0","0","0"
"8699","0","0","0"
"8716","0","0","0"
"8753","0","0","0"
"8794","0","0","0"
"8799","0","0","0"
"8847","0","0","0"
"8871","1","1","1"
"8880","0","0","0"
"8914","0","0","0"
"8921","0","0","0"
"8964","0","0","0"
"8966","0","0","0"
"8991","0","0","0"
"8999","0","0","0"
"9001","0","0","0"
"9099","0","0","0"
"9137","0","0","0"
"9142","0","0","0"
"9149","0","0","0"
"9153","0","0","0"
"9181","0","0","0"
"9189","0","0","0"
"9252","0","0","0"
"9271","0","0","0"
"9281","0","0","0"
"9295","0","0","0"
"9310","0","0","0"
"9321","0","0","0"
"9330","0","0","0"
"9332","0","0","0"
"9346","0","0","0"
"9364","0","0","0"
"9366","0","0","0"
"9455","0","0","0"
"9483","0","0","0"
"9499","0","0","0"
"9516","0","0","0"
"9530","0","0","0"
"9534","-1","-1","-1"
"9537","0","0","0"
"9544","0","0","0"
"9549","0","0","0"
"9569","0","0","0"
"9587","0","0","0"
"9589","0","0","0"
"9594","0","0","0"
"9598","1","1","1"
"9599","0","0","0"
"9671","0","0","0"
"9676","0","0","0"
"9680","0","0","0"
"9693","0","0","0"
"9707","0","0","0"
"9714","0","0","0"
"9730","0","0","0"
"9741","0","0","0"
"9743","0","0","0"
"9760","0","0","0"
"9781","0","0","0"
"9785","0","0","0"
"9860","0","0","0"
"9864","0","0","0"
"9883","0","0","0"
"9913","0","0","0"
"9916","0","0","0"
"9965","0","0","0"
"9999","0","0","0"
"10047","0","0","0"
"10071","0","0","0"
"10076","0","0","0"
"10081","0","0","0"
"10095","0","0","0"
"10101","-1","-1","-1"
"10107","0","0","0"
"10114","0","0","0"
"10121","0","0","0"
"10130","0","0","0"
"10135","0","0","0"
"10141","0","0","0"
"10143","0","0","0"
"10160","0","0","0"
"10181","0","0","0"
"10185","0","0","0"
"10230","0","0","0"
"10243","0","0","0"
"10260","1","1","1"
"10313","0","0","0"
"10349","0","0","0"
"10365","0","0","0"
"10381","0","0","0"
"10399","0","0","0"
"10469","0","0","0"
"10471","0","0","0"
"10507","0","0","0"
"10521","0","0","0"
"10541","0","0","0"
"10585","0","0","0"
"10630","0","0","0"
"10637","0","0","0"
"10643","0","0","0"
"10660","0","0","0"
"10734","0","0","0"
"10737","0","0","0"
"10769","0","0","0"
"10784","0","0","0"
"10787","0","0","0"
"10831","0","0","0"
"10869","0","0","0"
"10870","0","0","0"
"10901","0","0","0"
"10910","0","0","0"
"10941","0","0","0"
"10950","0","0","0"
"10951","0","0","0"
"10991","0","0","0"
"10999","0","0","0"
"11001","0","0","0"
"11055","0","0","0"
"11083","0","0","0"
"11113","0","0","0"
"11149","0","0","0"
"11153","0","0","0"
"11165","0","0","0"
"11184","0","0","0"
"11199","0","0","0"
"11231","0","0","0"
"11271","0","0","0"
"11293","0","0","0"
"11310","0","0","0"
"11330","0","0","0"
"11335","0","0","0"
"11351","0","0","0"
"11360","0","0","0"
"11381","0","0","0"
"11385","0","0","0"
"11399","0","0","0"
"11414","0","0","0"
"11430","0","0","0"
"11435","0","0","0"
"11455","0","0","0"
"11460","0","0","0"
"11516","0","0","0"
"11537","0","0","0"
"11542","0","0","0"
"11544","0","0","0"
"11569","0","0","0"
"11575","0","0","0"
"11599","0","0","0"
"11622","-1","-1","-1"
"11669","0","0","0"
"11671","0","0","0"
"11675","0","0","0"
"11680","0","0","0"
"11693","0","0","0"
"11695","0","0","0"
"11701","0","0","0"
"11720","0","0","0"
"11721","0","0","0"
"11732","0","0","0"
"11750","0","0","0"
"11764","0","0","0"
"11781","0","0","0"
"11801","0","0","0"
"11860","0","0","0"
"11883","0","0","0"
"11913","0","0","0"
"11930","0","0","0"
"11974","0","0","0"
"11975","0","0","0"
"11989","0","0","0"
"11999","0","0","0"
"12009","-1","-1","-1"
"12031","0","0","0"
"12069","0","0","0"
"12071","0","0","0"
"12075","0","0","0"
"12076","0","0","0"
"12102","0","0","0"
"12110","0","0","0"
"12121","0","0","0"
"12135","0","0","0"
"12150","0","0","0"
"12164","0","0","0"
"12199","0","0","0"
"12230","0","0","0"
"12260","0","0","0"
"12272","1","1","1"
"12316","0","0","0"
"12353","0","0","0"
"12369","0","0","0"
"12374","0","0","0"
"12398","0","0","0"
"12399","0","0","0"
"12431","0","0","0"
"12447","0","0","0"
"12495","0","0","0"
"12501","0","0","0"
"12521","0","0","0"
"12541","1","1","1"
"12543","0","0","0"
"12550","0","0","0"
"12560","0","0","0"
"12591","0","0","0"
"12625","0","0","0"
"12672","0","0","0"
"12680","0","0","0"
"12730","0","0","0"
"12765","0","0","0"
"12769","0","0","0"
"12789","0","0","0"
"12798","0","0","0"
"12799","0","0","0"
"12803","-1","-1","-1"
"12864","1","1","1"
"12869","0","0","0"
"12871","0","0","0"
"12881","0","0","0"
"12930","0","0","0"
"12932","0","0","0"
"12950","0","0","0"
"12951","0","0","0"
"12964","0","0","0"
"12985","0","0","0"
"13030","0","0","0"
"13088","0","0","0"
"13122","0","0","0"
"13130","0","0","0"
"13134","0","0","0"
"13165","0","0","0"
"13174","0","0","0"
"13181","0","0","0"
"13192","0","0","0"
"13199","0","0","0"
"13203","0","0","0"
"13230","0","0","0"
"13264","0","0","0"
"13271","0","0","0"
"13275","0","0","0"
"13281","0","0","0"
"13295","0","0","0"
"13302","0","0","0"
"13321","0","0","0"
"13332","0","0","0"
"13335","0","0","0"
"13356","0","0","0"
"13360","0","0","0"
"13364","0","0","0"
"13385","0","0","0"
"13437","0","0","0"
"13443","0","0","0"
"13455","0","0","0"
"13464","0","0","0"
"13544","0","0","0"
"13574","0.5","0","1"
"13575","0","0","0"
"13584","0","0","0"
"13587","0","0","0"
"13599","0","0","0"
"13671","0","0","0"
"13681","0","0","0"
"13693","0","0","0"
"13731","1","1","1"
"13756","0","0","0"
"13781","0","0","0"
"13805","0","0","0"
"13860","0","0","0"
"13864","1","1","1"
"13969","0","0","0"
"13975","0","0","0"
"13984","0","0","0"
"13998","0","0","0"
"13999","0","0","0"
"14012","0","0","0"
"14071","0","0","0"
"14075","0","0","0"
"14081","0","0","0"
"14093","0","0","0"
"14110","0","0","0"
"14120","0","0","0"
"14131","0","0","0"
"14135","0","0","0"
"14141","0","0","0"
"14164","0","0","0"
"14191","0","0","0"
"14260","0","0","0"
"14288","0","0","0"
"14369","0","0","0"
"14392","0","0","0"
"14398","0","0","0"
"14399","0","0","0"
"14428","0","0","0"
"14479","0","0","0"
"14481","0","0","0"
"14489","-1","-1","-1"
"14493","0","0","0"
"14498","0","0","0"
"14520","0","0","0"
"14531","0","0","0"
"14532","0","0","0"
"14535","0","0","0"
"14556","0","0","0"
"14560","0","0","0"
"14564","0","0","0"
"14642","-1","-1","-1"
"14643","0","0","0"
"14680","0","0","0"
"14722","0","0","0"
"14769","0","0","0"
"14774","0","0","0"
"14787","0","0","0"
"14798","0","0","0"
"14799","0","0","0"
"14812","0","0","0"
"14820","0","0","0"
"14830","0","0","0"
"14871","0","0","0"
"14880","0","0","0"
"14887","0","0","0"
"14921","0","0","0"
"14932","0","0","0"
"14941","-0.5","-1","0"
"14960","0","0","0"
"14964","0","0","0"
"14966","0","0","0"
"14999","0","0","0"
"15037","0","0","0"
"15043","0","0","0"
"15060","0","0","0"
"15064","0","0","0"
"15080","0","0","0"
"15088","0","0","0"
"15137","0","0","0"
"15151","0","0","0"
"15165","0","0","0"
"15174","0","0","0"
"15184","0","0","0"
"15187","0","0","0"
"15190","0","0","0"
"15198","0","0","0"
"15199","0","0","0"
"15204","1","1","1"
"15228","0","0","0"
"15230","0","0","0"
"15262","-1","-1","-1"
"15275","0","0","0"
"15287","0","0","0"
"15293","0","0","0"
"15295","0","0","0"
"15321","0","0","0"
"15329","0","0","0"
"15330","0","0","0"
"15335","0","0","0"
"15350","0","0","0"
"15442","0","0","0"
"15443","0","0","0"
"15455","0","0","0"
"15460","0","0","0"
"15464","0","0","0"
"15522","0","0","0"
"15534","0","0","0"
"15574","0","0","0"
"15584","0","0","0"
"15598","0","0","0"
"15599","0","0","0"
"15612","0","0","0"
"15647","0","0","0"
"15671","0","0","0"
"15679","0.5","0","1"
"15680","0","0","0"
"15689","0","0","0"
"15693","0","0","0"
"15698","0","0","0"
"15701","0","0","0"
"15721","0","0","0"
"15750","0","0","0"
"15760","0","0","0"
"15764","0","0","0"
"15842","0","0","0"
"15860","0","0","0"
"15863","1","1","1"
"15864","0","0","0"
"15867","0","0","0"
"15888","0","0","0"
"15922","0","0","0"
"15924","1","1","1"
"15934","0","0","0"
"15965","0","0","0"
"15990","0","0","0"
"15998","0","0","0"
"15999","0","0","0"
"16004","0","0","0"
"16022","0","0","0"
"16028","0","0","0"
"16030","0","0","0"
"16062","0","0","0"
"16072","-1","-1","-1"
"16079","0","0","0"
"16080","0","0","0"
"16102","0","0","0"
"16106","0","0","0"
"16130","0","0","0"
"16131","0","0","0"
"16141","0","0","0"
"16150","0","0","0"
"16151","0","0","0"
"16174","-1","-1","-1"
"16260","0","0","0"
"16280","0","0","0"
"16288","0","0","0"
"16344","0","0","0"
"16351","0","0","0"
"16369","0","0","0"
"16374","0","0","0"
"16375","0","0","0"
"16381","0","0","0"
"16392","0","0","0"
"16399","0","0","0"
"16430","0","0","0"
"16475","0","0","0"
"16479","0","0","0"
"16481","0","0","0"
"16487","0","0","0"
"16489","0","0","0"
"16501","0","0","0"
"16506","0","0","0"
"16522","0","0","0"
"16532","0","0","0"
"16537","1","1","1"
"16560","0","0","0"
"16660","0","0","0"
"16663","0","0","0"
"16664","0","0","0"
"16667","0","0","0"
"16680","0","0","0"
"16722","0","0","0"
"16765","0","0","0"
"16781","0","0","0"
"16798","0","0","0"
"16799","0","0","0"
"16802","-1","-1","-1"
"16862","0","0","0"
"16879","0","0","0"
"16880","0","0","0"
"16881","0","0","0"
"16882","-1","-1","-1"
"16893","0","0","0"
"16895","0","0","0"
"16906","0","0","0"
"16930","0","0","0"
"16932","0","0","0"
"16937","0","0","0"
"17030","0","0","0"
"17037","0","0","0"
"17043","0","0","0"
"17062","0","0","0"
"17063","0","0","0"
"17064","0","0","0"
"17080","0","0","0"
"17122","0","0","0"
"17144","0","0","0"
"17165","0","0","0"
"17174","0","0","0"
"17190","0","0","0"
"17192","0","0","0"
"17199","0","0","0"
"17202","0","0","0"
"17262","0","0","0"
"17279","0","0","0"
"17293","0","0","0"
"17295","0","0","0"
"17331","0","0","0"
"17341","0","0","0"
"17375","0","0","0"
"17391","0","0","0"
"17399","0","0","0"
"17452","0","0","0"
"17454","0","0","0"
"17462","0","0","0"
"17480","0","0","0"
"17522","0","0","0"
"17544","0","0","0"
"17589","0","0","0"
"17599","0","0","0"
"17602","0","0","0"
"17603","0","0","0"
"17664","0","0","0"
"17669","0","0","0"
"17679","0","0","0"
"17687","0","0","0"
"17693","0","0","0"
"17721","0","0","0"
"17731","0","0","0"
"17735","0","0","0"
"17737","0","0","0"
"17741","0","0","0"
"17750","0","0","0"
"17760","0","0","0"
"17798","0","0","0"
"17799","0","0","0"
"17805","1","1","1"
"17813","1","1","1"
"17821","0","0","0"
"17843","-1","-1","-1"
"17860","0","0","0"
"17862","0","0","0"
"17880","0","0","0"
"17885","1","1","1"
"17922","0","0","0"
"17937","0","0","0"
"17942","0","0","0"
"17944","0","0","0"
"17965","0","0","0"
"17981","0","0","0"
"17984","0","0","0"
"17989","0","0","0"
"17990","0","0","0"
"17999","0","0","0"
"18028","0","0","0"
"18075","0","0","0"
"18079","0","0","0"
"18093","0","0","0"
"18098","0","0","0"
"18101","0","0","0"
"18110","0","0","0"
"18131","0","0","0"
"18137","0","0","0"
"18141","0","0","0"
"18150","0","0","0"
"18174","0","0","0"
"18175","0","0","0"
"18191","0","0","0"
"18198","0","0","0"
"18237","0","0","0"
"18243","0","0","0"
"18260","0","0","0"
"18263","0","0","0"
"18264","0","0","0"
"18271","0","0","0"
"18280","0","0","0"
"18285","0","0","0"
"18344","0","0","0"
"18381","0","0","0"
"18399","0","0","0"
"18402","0","0","0"
"18408","0","0","0"
"18409","0","0","0"
"18428","0","0","0"
"18443","0","0","0"
"18462","0","0","0"
"18469","0","0","0"
"18479","0","0","0"
"18495","0","0","0"
"18501","0","0","0"
"18522","0","0","0"
"18564","0","0","0"
"18574","0","0","0"
"18598","0","0","0"
"18613","0","0","0"
"18621","0","0","0"
"18654","0","0","0"
"18660","0","0","0"
"18663","0","0","0"
"18667","0","0","0"
"18775","0","0","0"
"18802","0","0","0"
"18822","0","0","0"
"18864","0","0","0"
"18875","0","0","0"
"18879","0","0","0"
"18887","0","0","0"
"18893","0","0","0"
"18895","0","0","0"
"18901","0","0","0"
"18922","0","0","0"
"18931","0","0","0"
"18941","0","0","0"
"18998","0","0","0"
"19043","0","0","0"
"19064","0","0","0"
"19071","0","0","0"
"19085","0","0","0"
"19087","0","0","0"
"19088","0","0","0"
"19165","0","0","0"
"19181","0","0","0"
"19184","0","0","0"
"19199","0","0","0"
"19203","0","0","0"
"19209","0","0","0"
"19228","0","0","0"
"19260","-1","-1","-1"
"19262","0","0","0"
"19269","0","0","0"
"19272","0","0","0"
"19279","0","0","0"
"19293","0","0","0"
"19295","0","0","0"
"19310","0","0","0"
"19321","0","0","0"
"19337","0","0","0"
"19341","0","0","0"
"19350","0","0","0"
"19356","0","0","0"
"19410","0","0","0"
"19421","0","0","0"
"19443","0","0","0"
"19463","0","0","0"
"19485","0","0","0"
"19530","0","0","0"
"19544","0","0","0"
"19575","0","0","0"
"19584","0","0","0"
"19662","0","0","0"
"19664","0","0","0"
"19671","0","0","0"
"19672","0","0","0"
"19679","0","0","0"
"19687","0","0","0"
"19695","0","0","0"
"19710","0","0","0"
"19732","0","0","0"
"19741","0","0","0"
"19756","0","0","0"
"19799","0","0","0"
"19805","0","0","0"
"19830","0","0","0"
"19854","0","0","0"
"19871","0","0","0"
"19874","-1","-1","-1"
"19880","0","0","0"
"19922","0","0","0"
"19944","0","0","0"
"19965","0","0","0"
"19974","0","0","0"
"19989","0","0","0"
"19999","0","0","0"
"20069","0","0","0"
"20081","0","0","0"
"20085","0","0","0"
"20131","0","0","0"
"20137","0","0","0"
"20141","0","0","0"
"20198","0","0","0"
"20213","0","0","0"
"20243","0","0","0"
"20271","0","0","0"
"20274","0","0","0"
"20288","0","0","0"
"20316","0","0","0"
"20344","0","0","0"
"20374","0","0","0"
"20375","0","0","0"
"20390","0","0","0"
"20399","0","0","0"
"20402","0","0","0"
"20466","0","0","0"
"20469","0","0","0"
"20472","0","0","0"
"20485","0","0","0"
"20493","0","0","0"
"20502","0","0","0"
"20510","0","0","0"
"20541","0","0","0"
"20620","0","0","0"
"20663","0","0","0"
"20665","0","0","0"
"20716","0","0","0"
"20784","0","0","0"
"20790","0","0","0"
"20799","0","0","0"
"20802","0","0","0"
"20860","0","0","0"
"20875","0","0","0"
"20893","0","0","0"
"20910","0","0","0"
"20931","0","0","0"
"20937","0","0","0"
"20941","0","0","0"
"20956","0","0","0"
"20999","0","0","0"
"21010","0","0","0"
"21030","0","0","0"
"21043","0","0","0"
"21054","0","0","0"
"21074","0","0","0"
"21080","0","0","0"
"21130","0","0","0"
"21142","0","0","0"
"21144","0","0","0"
"21157","0","0","0"
"21175","0","0","0"
"21190","0","0","0"
"21199","0","0","0"
"21202","0","0","0"
"21209","0","0","0"
"21272","0","0","0"
"21281","0","0","0"
"21301","0","0","0"
"21322","0","0","0"
"21331","0","0","0"
"21348","0","0","0"
"21375","0","0","0"
"21413","0","0","0"
"21420","0","0","0"
"21437","0","0","0"
"21443","0","0","0"
"21463","0","0","0"
"21516","0","0","0"
"21544","0","0","0"
"21562","0","0","0"
"21565","0","0","0"
"21574","0","0","0"
"21581","0","0","0"
"21590","0","0","0"
"21622","0","0","0"
"21661","-1","-1","-1"
"21669","0","0","0"
"21672","0","0","0"
"21675","0","0","0"
"21683","0","0","0"
"21687","0","0","0"
"21693","0","0","0"
"21737","0","0","0"
"21747","0","0","0"
"21774","0","0","0"
"21785","0","0","0"
"21791","0","0","0"
"21805","0","0","0"
"21807","-0.5","-1","0"
"21810","0","0","0"
"21821","0","0","0"
"21885","0","0","0"
"21916","0","0","0"
"21948","0","0","0"
"21951","0","0","0"
"21974","0","0","0"
"21981","0","0","0"
"22064","0","0","0"
"22066","0","0","0"
"22069","0","0","0"
"22075","0","0","0"
"22093","0","0","0"
"22101","0","0","0"
"22122","0","0","0"
"22137","0","0","0"
"22205","0","0","0"
"22221","0","0","0"
"22280","0","0","0"
"22339","1","1","1"
"22362","0","0","0"
"22365","0","0","0"
"22381","0","0","0"
"22390","0","0","0"
"22399","0","0","0"
"22408","0","0","0"
"22445","0","0","0"
"22495","0","0","0"
"22531","0","0","0"
"22546","0","0","0"
"22613","0","0","0"
"22642","0","0","0"
"22665","0","0","0"
"22718","-1","-1","-1"
"22742","0","0","0"
"22751","0","0","0"
"22775","0","0","0"
"22799","0","0","0"
"22802","0","0","0"
"22860","0","0","0"
"22863","0","0","0"
"22864","0","0","0"
"22869","0","0","0"
"22872","0","0","0"
"22885","0","0","0"
"22887","0","0","0"
"22910","0","0","0"
"22931","0","0","0"
"22947","0","0","0"
"22956","0","0","0"
"22964","0","0","0"
"22975","0","0","0"
"23020","0","0","0"
"23032","0","0","0"
"23088","0","0","0"
"23119","1","1","1"
"23181","0","0","0"
"23269","0","0","0"
"23293","0","0","0"
"23330","0","0","0"
"23337","0","0","0"
"23364","0","0","0"
"23385","0","0","0"
"23391","0","0","0"
"23399","0","0","0"
"23405","0","0","0"
"23421","0","0","0"
"23442","0","0","0"
"23474","0","0","0"
"23542","0","0","0"
"23548","0","0","0"
"23551","0","0","0"
"23563","0","0","0"
"23565","0","0","0"
"23575","0","0","0"
"23599","0","0","0"
"23602","0","0","0"
"23608","0","0","0"
"23609","0","0","0"
"23721","0","0","0"
"23730","0","0","0"
"23741","0","0","0"
"23774","0","0","0"
"23807","0","0","0"
"23811","0","0","0"
"23820","0","0","0"
"23832","0","0","0"
"23842","0","0","0"
"23854","0","0","0"
"23874","0","0","0"
"23885","0","0","0"
"23905","0","0","0"
"23983","-1","-1","-1"
"23999","0","0","0"
"24028","0","0","0"
"24030","0","0","0"
"24045","0","0","0"
"24074","0","0","0"
"24093","0","0","0"
"24131","0","0","0"
"24146","0","0","0"
"24150","0","0","0"
"24170","0","0","0"
"24191","0","0","0"
"24207","0","0","0"
"24212","0","0","0"
"24230","0","0","0"
"24237","0","0","0"
"24242","0","0","0"
"24243","0","0","0"
"24251","0","0","0"
"24264","0","0","0"
"24318","0","0","0"
"24319","0","0","0"
"24399","0","0","0"
"24428","0","0","0"
"24460","0","0","0"
"24463","0","0","0"
"24475","0","0","0"
"24483","0","0","0"
"24485","0","0","0"
"24486","-1","-1","-1"
"24493","0","0","0"
"24495","0","0","0"
"24531","0","0","0"
"24556","0","0","0"
"24574","0","0","0"
"24585","0","0","0"
"24591","0","0","0"
"24604","0","0","0"
"24605","0","0","0"
"24607","0","0","0"
"24621","0","0","0"
"24630","0","0","0"
"24643","0","0","0"
"24685","0","0","0"
"24716","0","0","0"
"24718","1","1","1"
"24719","0","0","0"
"24762","0","0","0"
"24781","0","0","0"
"24783","0","0","0"
"24790","0","0","0"
"24795","0","0","0"
"24799","0","0","0"
"24845","0","0","0"
"24863","0","0","0"
"24872","0","0","0"
"24893","0","0","0"
"24903","0","0","0"
"24964","0","0","0"
"24974","0","0","0"
"24999","0","0","0"
"25005","0","0","0"
"25021","0","0","0"
"25030","0","0","0"
"25037","0","0","0"
"25042","0","0","0"
"25064","0","0","0"
"25116","0","0","0"
"25118","0","0","0"
"25119","0","0","0"
"25148","0","0","0"
"25151","0","0","0"
"25183","0","0","0"
"25264","0","0","0"
"25269","0","0","0"
"25271","0","0","0"
"25273","-1","-1","-1"
"25274","0","0","0"
"25283","0","0","0"
"25326","-1","-1","-1"
"25337","0","0","0"
"25341","0","0","0"
"25346","0","0","0"
"25361","-0.5","-1","0"
"25375","0","0","0"
"25391","0","0","0"
"25412","0","0","0"
"25446","0","0","0"
"25461","0","0","0"
"25464","0","0","0"
"25474","0","0","0"
"25505","0","0","0"
"25519","0","0","0"
"25562","0","0","0"
"25590","0","0","0"
"25599","0","0","0"
"25608","0","0","0"
"25609","0","0","0"
"25630","0","0","0"
"25647","0","0","0"
"25663","0","0","0"
"25664","0","0","0"
"25669","0","0","0"
"25693","0","0","0"
"25695","0","0","0"
"25698","0","0","0"
"25750","0","0","0"
"25776","-1","-1","-1"
"25810","0","0","0"
"25832","0","0","0"
"25837","0","0","0"
"25842","0","0","0"
"25843","0","0","0"
"25874","0","0","0"
"25885","0","0","0"
"25918","0","0","0"
"25948","0","0","0"
"25962","0","0","0"
"25983","0","0","0"
"25999","0","0","0"
"26061","0","0","0"
"26069","0","0","0"
"26083","0","0","0"
"26091","0","0","0"
"26093","0","0","0"
"26094","0","0","0"
"26098","0","0","0"
"26137","0","0","0"
"26150","0","0","0"
"26161","0","0","0"
"26174","0","0","0"
"26182","0","0","0"
"26205","0","0","0"
"26220","0","0","0"
"26237","0","0","0"
"26242","0","0","0"
"26246","0","0","0"
"26251","0","0","0"
"26261","0","0","0"
"26264","0","0","0"
"26290","0","0","0"
"26305","0","0","0"
"26316","0","0","0"
"26318","0","0","0"
"26369","0","0","0"
"26381","0","0","0"
"26399","0","0","0"
"26428","0","0","0"
"26461","0","0","0"
"26471","0","0","0"
"26475","0","0","0"
"26491","0","0","0"
"26493","0","0","0"
"26498","0","0","0"
"26521","0","0","0"
"26537","0","0","0"
"26561","0","0","0"
"26565","0","0","0"
"26575","0","0","0"
"26605","0","0","0"
"26610","0","0","0"
"26612","0","0","0"
"26634","0","0","0"
"26642","0","0","0"
"26643","0","0","0"
"26651","0","0","0"
"26664","0","0","0"
"26685","0","0","0"
"26705","0","0","0"
"26719","0","0","0"
