"Step","env: HALFCHEETAHEF - ep_info/Final_position","env: HALFCHEETAHEF - ep_info/Final_position__MIN","env: HALFCHEETAHEF - ep_info/Final_position__MAX"
"30999","276.17429659579204","246.0480561051586","293.11874779657745"
"31999","262.2159517177082","200.2263231147965","296.6702193993059"
"32999","285.37907446399777","263.7794940948435","299.417341594254"
"33999","291.6352795364004","274.637483721155","307.3979496666599"
"34999","280.33456482095806","222.89601578012247","312.65339073234264"
"35999","250.16881856970468","71.01143169455104","326.6944221620169"
"36999","298.01433693369574","292.2503480402559","305.4316495826176"
"37999","295.56539980727246","251.5175649273069","320.2704271850663"
"38999","262.3131529648287","81.3663536934401","324.1261424878056"
"39999","306.1210057073874","296.5228288418432","320.97401210703646"
"40999","306.41814739316544","296.2861788742973","321.5894326483122"
"41999","309.729372819292","300.02217388103935","319.4116755152545"
"42999","314.58198715037946","304.64457121499674","325.83444038926393"
"43999","314.7536785545176","298.3945078510903","327.97238853509884"
"44999","316.5179687434365","302.25158460112715","332.0354449052057"
"45999","319.23954570678427","301.9460547429341","329.0451119107631"
"46999","320.96716082782314","307.0886643232693","343.5225197618362"
"47999","316.9387899772065","306.6421531961903","340.5735601680735"
"48999","319.83082137188467","309.3181030879563","329.37978687225853"
"49999","325.6525896531005","318.6837439354182","337.9625293151954"
"50999","323.153285935093","313.58327728284786","336.54489115749396"
"51999","326.4881930773522","316.3788042778074","338.52779812399166"
"52999","330.6245078534175","322.72117816708925","342.37184568209534"
"53999","324.71107004984333","316.45197321261395","332.15428180358487"
"54999","330.36671392714624","321.0740470499434","337.087399995602"
"55999","328.877984724088","316.40682778452856","341.0376947038656"
"56999","334.9958305225443","331.15856641807085","340.93248272363707"
"57999","333.14483896505646","325.7992387953616","340.64089594267796"
"58999","333.4101591110867","320.96859374923963","345.18773297521807"
"59999","332.643123004949","322.1955199615168","340.1405732940898"
"60999","332.73423554131216","324.5418263603305","341.4401513652421"
"61999","336.8075900774464","327.13609780133623","348.9257788831379"
"62999","334.61557229394714","320.25875341155006","345.93441232113736"
"63999","332.19688480623734","324.0195559607442","345.71949537665364"
"64999","335.15713731051244","325.87231517662224","348.8608141818437"
"65999","332.30915217055025","318.0890591677796","346.57397822808065"
"66999","335.88120706521823","327.57027958723666","351.16171602609234"
"67999","336.8739294097657","328.05496297356297","356.5604652895502"
"68999","337.23757556490784","324.2236132225001","349.23569653455445"
"69999","342.74434452288665","334.50271068225976","349.8107989688817"
"70999","339.9741144563967","329.4996850874128","352.26508063848297"
"71999","348.15543035021153","322.088796623626","368.4234186874659"
"72999","337.80297484731835","323.9714576583506","347.35001443544843"
"73999","346.0680459298717","326.11212030268626","360.90084648586225"
"74999","343.9014224130875","330.45990486920704","351.8548807403303"
"75999","339.8735765218896","322.8115491978214","353.7514939882642"
"76999","338.89703137894963","322.4012606797089","358.82683999733337"
"77999","342.800029118661","318.85375225731883","361.60739195402226"
"78999","347.06970219017524","318.9596526413155","367.5057513669193"
"79999","347.94960109450926","326.0899466690161","369.32255453294084"
"80999","347.1625050687453","320.77379514904095","368.2408190623018"
"81999","345.64888168657956","329.90914721348315","371.41149560674086"
"82999","350.6958113940715","323.3182169664817","378.94053580068845"
"83999","353.7440653760165","336.57463779453974","382.3205531629897"
"84999","351.18372773480564","335.27131635670605","378.8282950620998"
"85999","357.7792130304143","335.7605795546172","395.2717486702605"
"86999","348.5841909676104","324.2967456617355","390.41627053433893"
"87999","354.3915324613462","334.7832495251845","393.71973030052254"
"88999","353.8126802078905","323.36175588709915","396.4606009472452"
"89999","359.6021735055514","326.8057108095595","409.5731694821932"
"90999","358.3823790556795","323.05581178544674","409.2296875623476"
"91999","355.1206231349637","324.4881976269539","392.70169779213984"
"92999","358.61947491384115","335.0265370698045","397.42657410785984"
"93999","358.64385774244073","326.98328678586216","410.59492679282687"
"94999","362.28695753791294","328.956515768655","410.79269777770304"
"95999","369.0172390010522","334.5388627778925","421.29696615837526"
"96999","373.0252397163741","337.60313013973814","432.9732278820046"
"97999","375.8953025605691","340.4601541939098","426.5942196058457"
"98999","365.9775955302024","320.7768172545342","415.05370503313725"
"99999","370.24059781730773","319.7364919912252","433.00786426820275"
"100999","372.7572589587588","334.24323330813763","426.0880458505167"
"101999","378.3434674846396","332.7595089175748","438.11738687980005"
"102999","380.3463676185597","336.28569250677026","428.6608632362313"
"103999","385.2199061954885","347.1320420767258","448.7405915361772"
"104999","385.2366973965281","333.2538039357058","436.95779726450525"
"105999","390.82217144682306","341.23098232660533","440.8254855150754"
"106999","387.1023388613076","324.3775978944138","449.6420236067439"
"107999","394.906852090858","354.5832076317218","442.2477301386061"
"108999","393.7632879556862","352.0239300047718","432.388425081218"
"109999","353.4037228023085","190.87040586246442","449.6903912721044"
"110999","395.6354929625554","366.17145746856016","441.6444933416701"
"111999","399.74690873624166","353.03183107094327","444.2481701297475"
"112999","398.06956171169634","362.81751667797647","446.5394326009703"
"113999","393.93621457281836","336.8200837269962","447.35896588731384"
"114999","399.63888905315207","355.9871566249966","456.7045885382073"
"115999","402.86762412737164","354.07899656482266","457.57221697320784"
"116999","400.9064314246298","351.38621005738145","460.6673605374524"
"117999","407.5543910672901","357.645470636148","473.80977754986293"
"118999","352.11335025196246","130.83523189452166","458.3796219882588"
"119999","410.1654640450012","381.42676651647326","457.31521854687253"
"120999","406.9943929504099","361.5255242848568","469.03511120698107"
"121999","411.20653420245316","368.64209553733156","461.1989733198487"
"122999","415.08802536002196","377.6718342365692","451.9356366449164"
"123999","409.6932538332482","367.49934251594544","450.6752309393156"
"124999","419.65363246935874","381.72434471635194","462.9608686939275"
"125999","413.14729890395245","372.36749824503215","470.4896619381275"
"126999","419.44776441759257","380.81164690770487","467.13074884348623"
"127999","422.85450646708296","377.1618982378427","476.9262708108162"
"128999","419.69590223906005","388.38116380531784","441.4160639332611"
"129999","425.50290578193733","392.2808567273814","459.4017307593958"
"130999","429.0915326230929","389.9750771361512","477.0430698373364"
"131999","427.81350693495614","390.66141631757563","477.04672931329054"
"132999","423.5928226491225","386.38903298918365","468.6089790354935"
"133999","423.2673370831975","395.46536735133964","457.851073552794"
"134999","427.239048525209","395.2784049758123","479.4968444915288"
"135999","430.5583630498142","393.08059182094445","464.76340292304616"
"136999","441.75141025696547","408.38571438762636","500.77870440893855"
"137999","432.75770377083717","400.6859168776204","469.97678074308647"
"138999","434.76791943325134","399.96578032170595","471.445579211839"
"139999","433.0069257240901","401.1448784141578","465.2417514452483"
"140999","436.65797988119704","404.13588171239024","484.2973841210266"
"141999","351.65549963335303","47.199336135915495","458.67948244358075"
"142999","362.83675594106734","112.31634180764877","448.61946077914826"
"143999","412.32442152377934","325.5693841233441","460.2126291774129"
"144999","440.67534893288064","401.5769843303476","480.95772697673976"
"145999","427.39130713851074","403.4377287294742","454.75864054628215"
"146999","437.18251265996304","404.71660955792794","483.57266996767066"
"147999","448.76130987609474","407.18594885329117","500.7079769294799"
"148999","434.7269207661417","409.36613913276045","458.7220263456732"
"149999","442.54010356341905","417.2308522615397","485.57921623945725"
"150999","440.7064390915386","420.00592948248953","469.1658554279721"
"151999","441.4928738442198","407.7065370563749","495.4505780871781"
"152999","436.61252836773144","409.4093653553555","478.7376503454219"
"153999","443.1446139048711","411.27742942332577","482.40350544180404"
"154999","447.4180529700599","417.44142151278993","489.6354780200766"
"155999","449.74395931563174","416.5599463331192","485.13730218409165"
"156999","452.298998011","426.46988282081264","478.8232647986898"
"157999","453.7450499565531","423.49029871431924","499.09448106557375"
"158999","454.9058907798508","433.3371908069891","485.75034900825864"
"159999","452.3268866423273","434.5983416289457","479.90917825691145"
"160999","456.2155641977398","439.29371154558197","495.8882294463377"
"161999","456.6677029419037","441.49288116725864","483.3223771685841"
"162999","446.8258881595146","429.3012401311833","491.627941310759"
"163999","453.3243452765388","434.17659356626103","488.2483842635407"
"164999","453.2232329043762","437.3744691833758","478.8218297563188"
"165999","461.3540142644326","443.96156560150814","503.3280996705297"
"166999","463.7599641323967","441.9364126751283","506.3384542397184"
"167999","455.9601116121615","437.27892762778606","495.1659003931424"
"168999","449.42826027679513","413.869238091095","467.6623212051399"
"169999","461.32191454351926","440.29075920793696","491.37410297627673"
"170999","450.45953989735654","432.40879026485453","479.2112409290736"
"171999","464.19645841685787","450.452212080344","483.10329435787474"
"172999","457.17147178535043","417.2496894557842","484.7741033306304"
"173999","454.1293239860068","441.7814604621168","484.3039700387113"
"174999","459.2081921385985","432.2566328625295","492.6136880569426"
"175999","469.06554529194017","451.8267792721786","504.70753231892826"
"176999","460.2779355232283","450.32878074180553","472.2348913772426"
"177999","468.3017729179352","440.5001832996788","495.3446510754929"
"178999","459.2048774077619","434.222022396083","500.9748903259029"
"179999","465.47800340104277","447.2302255955777","502.2132780234183"
"180999","468.2342955444409","452.8125559717657","488.7805569368505"
"181999","469.0466457823656","448.70306573912086","495.35960879191117"
"182999","465.3149009161808","440.4866980613681","494.10964658979566"
"183999","471.9450138905415","458.4754268604591","496.9563151319971"
"184999","469.89728234074767","457.5552792801338","482.98056971935887"
"185999","474.4110211447968","457.11889677816623","503.38870202801314"
"186999","468.57909166943875","448.44333836281754","510.43938659226677"
"187999","474.72003513310466","453.0518901458467","507.71537333990307"
"188999","470.9446878383692","453.6027442289959","490.8478206741254"
"189999","462.97909349864375","443.6958894476444","498.77095553580585"
"190999","467.75755380517376","440.95024608819324","500.20734676223435"
"191999","470.17329095260965","451.96533548244423","485.8602391950734"
"192999","464.0692154489244","435.0788172664241","492.2546082543352"
"193999","467.23434070217127","442.27841553520614","493.7948664816341"
"194999","379.9945896281999","6.584387102537775","493.0210735670671"
"195999","478.32057237349636","460.0764642454134","493.03411768956204"
"196999","465.4929587538165","458.64694754300615","477.1752574621618"
"197999","469.2387393163805","452.954065086631","509.82584896175103"
"198999","468.8410389584098","437.0746519678814","502.679700562379"
"199999","470.95505219823826","435.0771725325283","492.2602752321485"
"200999","467.4457148171567","422.0706615819769","493.6506596043816"
"201999","419.0794900034028","148.23824971726108","518.418209060017"
"202999","473.34746348561856","441.6852511737982","510.1944965651005"
"203999","464.9592142332076","432.38932396921194","494.37706489982764"
"204999","430.0847473266129","206.13905464194977","493.2759948001839"
"205999","472.76513607226616","434.2370642437956","499.12200947446996"
"206999","474.31883570839983","436.07606662632014","505.9606433895177"
"207999","480.040838447849","424.5283652901354","508.55068721556387"
"208999","470.1227088620726","433.4273910265596","512.0048650231673"
"209999","477.217646258223","445.6247327662723","513.907473531703"
"210999","478.6593973178833","417.1535396019996","519.3096460577208"
"211999","473.0165424035119","434.33299972457183","499.4409038227252"
"212999","477.86142102927636","437.4117888374553","491.58243880483116"
"213999","472.1265613829393","454.30875574567614","504.63947962085535"
"214999","476.0665651021653","433.3693949566962","516.6265851701042"
"215999","478.8608756709211","428.42301783958965","513.3133905528757"
"216999","480.09346097913175","446.7251637940374","517.1823116753899"
"217999","482.41502204324615","437.28227861107194","503.52811585624215"
"218999","481.07184333637804","448.7525951321933","512.5950046871667"
"219999","473.82831220338096","440.3876063629127","507.49833609678575"
"220999","488.49131403028275","449.9608495517084","515.1639233813275"
"221999","487.3207443779037","433.2046958501157","507.77158969767953"
"222999","458.71501648467927","328.73443320957404","509.95934493017603"
"223999","491.7915204447233","457.9079712787307","519.5893899032848"
"224999","483.32684466186345","446.1963178592655","513.7137000900432"
"225999","471.9604700085665","434.1634383597292","513.8970093708859"
"226999","478.8043223574182","450.7725992327486","512.4740280490125"
"227999","486.7379280812249","444.5522088160652","521.095871866312"
"228999","497.5785791044817","464.75345084248966","533.1063728761989"
"229999","490.75409583274677","458.7312319465526","519.3639317904714"
"230999","491.8334450201836","465.83671105390914","508.4247144135442"
"231999","478.691340040843","454.4714891311366","509.69989027859083"
"232999","483.1259901980232","468.81233753646995","499.0749368659409"
"233999","479.81806663104373","457.0018342134444","515.6041655668744"
"234999","490.82435100806015","450.3203381361262","518.1144346416961"
"235999","484.9676036966672","469.27183157205144","506.657700031679"
"236999","476.39557338098257","450.27309635943107","511.0305344021449"
"237999","496.2104547284771","472.4358936352943","521.2757622855305"
"238999","499.6947189562532","476.13754954143803","524.7544475943567"
"239999","483.84675624679824","465.40995238221745","501.6412633738152"
"240999","494.0751602833328","484.8100919750737","508.24330779596704"
"241999","490.32175725891","465.33105704291216","504.85753314577664"
"242999","490.59176982141787","470.95376881482053","503.9537366350433"
"243999","483.32295333460127","462.09580094290015","507.2590428632359"
"244999","489.1939066150191","474.73506648640193","519.4023002616584"
"245999","496.74899764559876","482.59012035348644","513.8771210783441"
"246999","489.2691863176316","473.87836845513783","503.1938012388556"
"247999","487.544186297914","473.4475626463857","501.30777145504265"
"248999","495.3552666882597","472.3083709737054","513.582702504815"
"249999","489.88584093696574","474.77128000012954","515.3015246485179"
"250999","486.3785472100527","448.14529546943083","508.7538833199554"
"251999","491.70166354589594","457.48867935017853","520.1011685082221"
"252999","485.7047744991698","447.0776073616452","518.3936072398986"
"253999","465.9352332546937","351.71218706799283","514.7566515307102"
"254999","475.9560106452083","440.0362279017371","506.0506098482936"
"255999","493.2308909078537","483.0212669994165","510.58455311231404"
"256999","481.17036929348694","459.8075636132449","529.3243757699354"
"257999","486.7741007107379","468.12724708073137","511.9432832425357"
"258999","433.5660090623854","193.5423131773253","520.8968234553029"
"259999","490.01550365294696","475.3243687029906","512.8912913888831"
"260999","498.6514188956935","471.1769703428747","516.280979396075"
"261999","487.42167944095036","469.65499574033055","498.06602405531874"
"262999","491.5685201433591","471.4541527433714","512.2253555783042"
"263999","492.2153435795012","466.0126449008917","511.8876965555047"
"264999","487.22435690309993","461.73328989041016","507.8087786297247"
"265999","492.20761073110464","478.71454656515374","513.6258587422242"
"266999","490.9763259505106","458.48322024379013","510.6625314481359"
"267999","495.6481717772126","476.4656139739255","514.5878523358813"
"268999","497.23073399306776","483.66478246911777","506.6996383273598"
"269999","465.82697363699026","347.56759168902045","513.2810421656227"
"270999","494.2382144064478","472.33373056928497","520.9127582408811"
"271999","497.83285084492144","487.71129139029165","514.5676889004459"
"272999","498.9763546829827","488.5512490286424","510.0610724067167"
"273999","501.59363010084445","485.061153057014","518.5630532693451"
"274999","503.319408725392","487.8093674857465","516.1731019241181"
"275999","488.13580713742596","465.0189920516357","519.9016550322043"
"276999","507.3044913672775","493.307610433318","518.0779801983148"
"277999","492.33433230257515","469.0201045746119","501.67382760973896"
"278999","492.0841989623979","465.7309898558866","508.3953554836497"
"279999","497.9840691503144","482.67547936297217","515.1563082424655"
"280999","498.19349548194043","488.08675640892295","508.83476070782643"
"281999","506.2402848441949","488.31076181665776","522.226432618471"
"282999","501.95427211168936","489.33289770181","531.4082030669657"
"283999","509.6881942805597","495.1294783118086","522.3723940360786"
"284999","510.50989762112124","503.34772806945887","520.9084765713148"
"285999","500.46410087747097","486.28978821057194","531.7980744517446"
"286999","505.66609054872254","482.2128700215284","524.1274828543995"
"287999","507.03664311448244","475.8913682544421","532.9085381401121"
"288999","497.1365616267068","483.23784307319784","513.6606003490189"
"289999","509.66548244809485","500.79836056557053","518.432276724136"
"290999","497.3655019271293","465.7257970042292","527.3008288160028"
"291999","513.5376857756294","497.2908019727255","525.0308047928145"
"292999","505.6438286204856","490.0881588851708","520.0025280864735"
"293999","507.7598906737136","481.5436259068904","519.67330104658"
"294999","506.73586040945827","457.7133293164465","534.2377551281459"
"295999","504.96876659749825","489.4489068230651","522.5856911936852"
"296999","521.4120543054405","510.3501958102057","539.5289488602607"
"297999","448.88477312128873","162.60019243310774","530.5630039977991"
"298999","509.144416929494","491.7329538483874","538.366153950939"
"299999","508.0815132900366","490.8059661235308","534.749404908497"
"300999","513.8226898721653","503.08347262005736","529.2799014431766"
"301999","515.318150093976","489.9966093035453","530.6921929794884"
"302999","521.6087822298941","501.7491029071081","540.6728011379026"
"303999","508.8522711707057","478.0811791616984","523.7933970600435"
"304999","517.1055247806709","494.83719337359497","530.1262643939964"
"305999","515.7843035421513","494.2648740889192","537.5079828953161"
"306999","512.1075511198002","491.5954755261428","519.302195397219"
"307999","505.4645723995319","472.19304864510866","521.820996470483"
"308999","509.69411714792443","470.92073474885524","536.193785075782"
"309999","519.2803657275565","495.26393554836494","537.9680670738161"
"310999","510.84304268047606","454.4035928644001","542.7099728071689"
"311999","508.43508893306716","459.2706448197137","540.901796346887"
"312999","518.7047661286326","511.95710417957525","528.5474193447227"
"313999","525.8933552250344","504.9856014795349","538.0565179568368"
"314999","521.963558307841","495.0060981451874","535.6474267884154"
"315999","511.09642210512357","474.10919558708633","528.8225592274073"
"316999","517.9969017969729","490.3063230365603","537.0240712636155"
"317999","522.5894848974143","491.8289542583728","542.9383264874598"
"318999","525.663178427647","473.3039238312645","559.6584825451554"
"319999","521.9015921610531","498.43362317467825","540.1587211117626"
"320999","516.6385479210053","487.36153826093533","538.3254604345221"
"321999","521.2678312498117","477.03291008199983","541.0405776254446"
"322999","509.207473977852","492.5337921502453","520.3707688378914"
"323999","524.4941924388664","505.69814903609654","534.0111297470843"
"324999","517.7525229893469","502.87135652013626","545.313397672198"
"325999","510.33455092039156","465.1473465462355","535.7806228378425"
"326999","520.1649258425298","499.27174350502355","539.9568910560027"
"327999","522.8774242009137","494.84204187947284","536.0244665815429"
"328999","524.7484530568161","499.706997446742","539.7326761296076"
"329999","522.3885312753807","484.5526825358382","543.4075819207791"
"330999","519.2991698327291","486.51306804786935","544.7856221060704"
"331999","517.3441633038419","483.9519275144191","541.8780314504509"
"332999","518.7433249908424","494.60932350281644","536.8622836330595"
"333999","517.9160888948076","500.8797174380339","533.7572116735784"
"334999","523.4977856192743","476.5678923226605","541.3535307344516"
"335999","522.9652208599452","477.2271376887998","545.6307223152269"
"336999","530.8624100690096","492.3294380612651","550.7368965774485"
"337999","518.4567018439133","503.18174176914863","545.8398319264046"
"338999","515.8961086567184","470.6576529439992","538.6717295115268"
"339999","521.9100322094896","475.91638539486905","552.3789132889432"
"340999","520.0157346258778","485.45412238637476","534.4138795346685"
"341999","525.2128082802083","509.4408543581801","535.8714491497983"
"342999","519.4603401284512","505.559637540151","537.2167438692467"
"343999","512.2130666001784","483.15391077699945","548.1814225181461"
"344999","530.7026936418721","495.3844403267184","556.4736519365298"
"345999","510.133562689913","498.474121852649","530.1079938517119"
"346999","526.9451482036465","493.4314186115677","541.2995253550017"
"347999","525.4857558352439","506.7432077132936","551.4159156444423"
"348999","527.7455704988146","510.8458236735852","538.4758075325782"
"349999","522.9729591935641","498.41260163551385","533.8896229697615"
"350999","524.9325336986622","501.5648352856218","537.888862560315"
"351999","523.2881147100118","489.316606462206","537.9573322658574"
"352999","523.8912161537049","501.6703588533063","538.1703934795066"
"353999","521.9538301637816","482.6246258250348","535.7765642285935"
"354999","527.940708198384","489.87624882371256","549.1397911068805"
"355999","528.8978391118147","499.51834473206543","543.6663084624432"
"356999","527.5391563974773","490.0488870991753","544.1801198481728"
"357999","527.2296479764234","511.82103263651106","532.9608542325886"
"358999","525.0819650068236","509.5922754810096","545.2316523427213"
"359999","512.5509905249455","479.0039260463584","530.5290436666678"
"360999","534.1805489184187","499.33356267523817","548.1844168272123"
"361999","522.5242877053186","494.2037328656018","549.9228278188635"
"362999","523.9373092716792","487.66566205308015","539.5683717912444"
"363999","526.9646964761176","497.54824755081245","559.8025567621066"
"364999","530.0883007298219","509.87861807391","546.8908259099893"
"365999","518.5647718154313","474.8332403159535","553.1131802734517"
"366999","527.2289503240575","496.44334061780285","548.6433118484565"
"367999","529.5483002082543","493.6376587905275","550.0770634883563"
"368999","526.7566837589768","500.916799998965","547.9037224022165"
"369999","516.8137557429609","502.45428903375876","532.4686842573776"
"370999","524.4813277625892","502.2801010445461","540.9650295793438"
"371999","532.5373031928062","499.0790745656301","554.5081414584284"
"372999","530.4919510063883","506.27640548282875","551.5636799694438"
"373999","525.4693087850131","494.0264816942334","541.7879235066016"
"374999","528.6934349784585","514.8828395916872","556.0693757929693"
"375999","531.5394088359939","513.1598931197201","552.8358241234669"
"376999","529.2679342871663","512.3787179871804","543.0931210719723"
"377999","532.7471515045758","495.6950861028824","563.611568407331"
"378999","525.372906529371","510.7565227152438","553.1731041664683"
"379999","533.4840358477559","491.59507175090926","549.507730690348"
"380999","537.6377670872896","523.2705018315283","553.9357909625855"
"381999","538.6510099140639","503.443817181135","560.6162735448208"
"382999","533.4120622671327","491.0082181595127","556.9618435762343"
"383999","511.8601512847881","479.89093711037077","542.7986365425991"
"384999","527.7408056626886","496.95197488414067","547.7314031952737"
"385999","525.9882125862575","507.55350946249","541.2104906268713"
"386999","536.8251104755354","499.6080420343327","559.4241226417616"
"387999","536.3562253083282","500.80435004146426","556.9470889463445"
"388999","531.9895307296968","505.1981622907292","554.0632486130108"
"389999","537.3269308792934","500.01571616378703","556.8206973976323"
"390999","523.7914547643871","493.9066983779504","552.9754975379294"
"391999","533.5560261169513","504.88687339947876","549.3510703441533"
"392999","528.9361173324068","508.18738766891687","545.256969031637"
"393999","535.828108735715","497.84466244216435","558.9771409480993"
"394999","538.0218020475811","502.9569816061211","560.7947606593772"
"395999","532.026633058754","485.09804528526575","556.3049839792951"
"396999","529.9464872586966","496.67980650938654","558.126648040101"
"397999","534.9774423462462","505.8319978752975","556.9098923226144"
"398999","541.2940228666587","512.8726064785872","564.1001558455858"
"399999","542.0350915106444","518.0484526124499","566.7037615981656"
"400999","531.9435167866943","507.517329556937","546.5196628469787"
"401999","531.3050236595334","493.1104010780742","553.1625502304812"
"402999","532.2785372386658","504.6832338572015","558.3425797182693"
"403999","547.1917865296442","511.13316339691085","561.0156976430131"
"404999","542.0811112078216","510.31543307629823","555.7102079680604"
"405999","536.8773640264577","512.5676263717597","549.3864989341154"
"406999","533.7849691985385","496.21485773293153","549.8155922431007"
"407999","530.8565691176243","492.6516134962303","547.9170050819582"
"408999","534.7864718471044","494.95582876542204","557.2960882941185"
"409999","546.7740250899757","507.4648655107332","565.6468318097367"
"410999","543.6364255941722","496.1822336174132","562.5119670934326"
"411999","527.6165934566116","514.7226099387409","536.9387663901075"
"412999","535.3551044432163","517.5564089150517","560.6674616025545"
"413999","534.4747509736519","490.4657589741932","572.3600525489827"
"414999","535.9432858446502","510.69316487918377","559.2486713228815"
"415999","540.3100045024008","505.3042213802485","563.548297968633"
"416999","475.1062525801129","203.04573500359237","569.7815275294213"
"417999","540.1996351859332","501.1814156486609","563.8517657167591"
"418999","534.3196883477837","481.8836323866309","572.5421928996212"
"419999","541.2693039333292","486.4051889625121","570.5148006485185"
"420999","537.0871097807023","511.9383613057225","566.9772953280534"
"421999","544.8926536224374","522.3706172718247","563.187072909418"
"422999","548.6493430556445","523.3363814961542","569.5266099509116"
"423999","544.4753926776394","517.2431895032752","564.9835328699545"
"424999","547.0308828417302","498.33851857088126","567.332586009829"
"425999","536.0259550388148","508.22197512915744","555.3964232377319"
"426999","552.3847014099217","507.8175989655945","573.2135604594271"
"427999","539.5061999442648","487.8296697099264","570.8801326963825"
"428999","550.6504589967853","495.1846754137939","571.5679690355335"
"429999","550.043377093438","516.5339625641473","575.2307129665879"
"430999","552.9634431432797","509.94513668163773","583.3723978521546"
"431999","546.546813851374","500.32463440666385","571.0226264398074"
"432999","533.1073369472471","504.37649850960656","563.3145933005659"
"433999","550.8873164098703","508.3333708739842","576.5375858720736"
"434999","541.1226962753071","517.2058607385703","565.8136614261858"
"435999","538.6834966336748","510.8345237351635","560.7814232808312"
"436999","543.0942257181175","485.9350693724375","569.2790632376557"
"437999","547.2588505044688","506.3024279941214","567.6974010008641"
"438999","527.6432262722387","448.5552599603454","567.3492357844002"
"439999","552.6319129740936","503.7313043598295","576.3988041816759"
"440999","545.6783911327921","506.43618604411347","562.9255568846771"
"441999","546.6902685510241","508.05141557363515","570.0667439216325"
"442999","537.6054063847268","498.98354624383586","560.0125438611567"
"443999","545.4940899058121","498.0865343888807","562.9605450242226"
"444999","549.9788914569215","499.2185530101148","574.9996188068485"
"445999","500.9026605934658","306.4555443765726","579.3133791801797"
"446999","538.5045754833576","425.4453427192247","568.7644982837123"
"447999","545.6470805295925","510.85160144970627","569.7246445542061"
"448999","550.0510144817601","510.91383292220036","566.2710985436171"
"449999","551.3175246734172","512.3702123842861","572.8191072418003"
"450999","558.6484626729505","513.5694117171707","575.368360047149"
"451999","504.1823567824522","345.49060187433366","564.9252363135807"
"452999","547.434314839249","517.0318857048068","564.5681550199782"
"453999","552.5373342132592","510.2546387474313","574.3725753651988"
"454999","552.7864244629016","514.8748601118832","570.9454913157718"
"455999","536.7426686422892","491.9983257327213","567.9948645911795"
"456999","547.2371701535515","496.61694542106125","585.8559690338402"
"457999","547.1205564227242","498.1137570486552","563.4231304806784"
"458999","559.8131500551258","520.7716364129723","583.2776115355797"
"459999","553.0406522132932","497.94811035505154","576.0401895110575"
"460999","548.9073365813098","503.6042067878087","567.57072751668"
"461999","548.6810289713609","529.4129851163424","566.6676020981035"
"462999","546.8106813507778","509.72784962186984","581.8811706009986"
"463999","545.0620327574552","502.09396141854774","563.0739475896407"
"464999","549.3928828750977","522.7534726670002","563.3927092722381"
"465999","559.247299056077","519.2702145900802","578.4091675203485"
"466999","477.70422597912585","128.38145427813842","577.5393426455394"
"467999","554.6339134071847","516.5710200567345","579.1204312740867"
"468999","548.6199526749735","502.2312056255947","578.6681019241234"
"469999","558.3940487991078","519.8579904502083","572.085616942166"
"470999","552.8967713325749","516.5984835675583","583.6932309070451"
"471999","548.3293758076666","518.9409546528728","566.3108612002811"
"472999","550.5564291747179","507.5274350112053","583.1738421154322"
"473999","548.7840787816385","506.6336610530159","564.7233545896114"
"474999","555.6751329828725","515.299684394067","573.5114529860354"
"475999","540.8075998866241","457.06251850363526","565.379381552563"
"476999","543.5827781296505","481.7253183584885","574.4186942820998"
"477999","549.325410896017","512.6235314374386","571.8348262393421"
