"Step","env: QLUNARLANDER - ep_info/Shaping","env: QLUNARLANDER - ep_info/Shaping__MIN","env: QLUNARLANDER - ep_info/Shaping__MAX"
"2820","-1862.03696190333","-1994.701835071047","-1729.372088735613"
"2821","-3960.0464358615377","-3960.0464358615377","-3960.0464358615377"
"2823","-611.3750971853732","-611.3750971853732","-611.3750971853732"
"2825","-56.46573046346501","-293.6672873099644","180.7358263830344"
"2827","-1636.511597937594","-1636.511597937594","-1636.511597937594"
"2829","55.07448339260492","55.07448339260492","55.07448339260492"
"2830","-852.5462510636619","-852.5462510636619","-852.5462510636619"
"2831","-1322.153425135184","-1322.153425135184","-1322.153425135184"
"2833","-165.9901890829205","-300.2418710154791","-31.738507150361897"
"2834","-785.3960371849437","-1075.109152123332","-495.68292224655545"
"2836","-585.5187466914455","-585.5187466914455","-585.5187466914455"
"2837","129.8001954539214","129.8001954539214","129.8001954539214"
"2841","-1047.2793886620136","-2218.880406425645","-215.04847338298953"
"2842","48.47475637992227","48.47475637992227","48.47475637992227"
"2843","-1397.9680785754076","-1397.9680785754076","-1397.9680785754076"
"2844","6.480316421638008","6.480316421638008","6.480316421638008"
"2850","30.413814121857285","30.413814121857285","30.413814121857285"
"2851","-392.74546819925297","-392.74546819925297","-392.74546819925297"
"2853","-802.6008227765561","-802.6008227765561","-802.6008227765561"
"2854","-892.6721159368752","-892.6721159368752","-892.6721159368752"
"2855","-1149.2380268367317","-1149.2380268367317","-1149.2380268367317"
"2856","-241.53964630514383","-241.53964630514383","-241.53964630514383"
"2857","-724.8122602080306","-724.8122602080306","-724.8122602080306"
"2859","-1298.070907922617","-1298.070907922617","-1298.070907922617"
"2860","-1323.9174646635847","-1323.9174646635847","-1323.9174646635847"
"2861","-1872.5608213959883","-1872.5608213959883","-1872.5608213959883"
"2862","-1067.7943527698517","-1067.7943527698517","-1067.7943527698517"
"2863","-358.02674614451826","-989.2737076928219","273.22021540378535"
"2864","-1027.2887493871772","-1027.2887493871772","-1027.2887493871772"
"2865","-903.2514005278547","-903.2514005278547","-903.2514005278547"
"2866","-665.3448611032217","-665.3448611032217","-665.3448611032217"
"2867","-1960.96709065636","-1960.96709065636","-1960.96709065636"
"2868","-976.2040330097079","-976.2040330097079","-976.2040330097079"
"2869","-670.1667867600919","-670.1667867600919","-670.1667867600919"
"2872","-1446.5347475682695","-1446.5347475682695","-1446.5347475682695"
"2873","-1227.6239796562586","-1442.9970952491276","-1012.2508640633895"
"2875","-973.6569438440105","-973.6569438440105","-973.6569438440105"
"2877","-1431.692691264053","-1431.692691264053","-1431.692691264053"
"2878","-1184.15733500539","-1334.50168169414","-1033.8129883166403"
"2879","-1179.726534251434","-1378.9284149340044","-980.5246535688638"
"2880","-1649.721891153604","-1649.721891153604","-1649.721891153604"
"2881","-859.1217403300105","-859.1217403300105","-859.1217403300105"
"2882","-759.5754189727207","-759.5754189727207","-759.5754189727207"
"2883","-859.8674776343008","-859.8674776343008","-859.8674776343008"
"2884","-1094.6268176970382","-1511.3566702542205","-677.896965139856"
"2889","-632.402204497407","-632.402204497407","-632.402204497407"
"2890","-2336.022164960081","-2336.022164960081","-2336.022164960081"
"2894","-4934.348828818959","-8997.636028953517","-871.0616286844014"
"2895","-1258.2273796821635","-1258.2273796821635","-1258.2273796821635"
"2896","-1746.4955748952925","-2311.791743827363","-1181.1994059632223"
"2897","-2447.793648322423","-2447.793648322423","-2447.793648322423"
"2898","-1109.6158213137337","-1109.6158213137337","-1109.6158213137337"
"2899","-1631.858119419155","-2632.163532078266","-631.5527067600439"
"2901","-1826.0783449720668","-1826.0783449720668","-1826.0783449720668"
"2902","-342.3353120513105","-855.7309234359611","171.06029933334014"
"2906","-1322.481339254106","-1322.481339254106","-1322.481339254106"
"2909","-1737.676693747441","-1737.676693747441","-1737.676693747441"
"2910","-1260.6840450316668","-1260.6840450316668","-1260.6840450316668"
"2911","-749.8480137578057","-1516.7754216976464","17.07939418203506"
"2912","-766.3074797019364","-766.3074797019364","-766.3074797019364"
"2914","-1363.662975879076","-1515.5069641768935","-1211.8189875812582"
"2915","-2398.935442783249","-2398.935442783249","-2398.935442783249"
"2916","-3341.428300327","-3341.428300327","-3341.428300327"
"2917","-1644.2162385756772","-1644.2162385756772","-1644.2162385756772"
"2920","-1470.6270818909009","-1470.6270818909009","-1470.6270818909009"
"2921","-868.2877229681859","-868.2877229681859","-868.2877229681859"
"2922","-761.5337110050023","-761.5337110050023","-761.5337110050023"
"2924","-1409.554539093127","-1658.650309468309","-1160.4587687179448"
"2925","-2507.137820299249","-2507.137820299249","-2507.137820299249"
"2926","-1430.474453244979","-1715.8903134986758","-1145.0585929912825"
"2929","-1158.4250773332185","-2340.8723664010568","-17.215762962897657"
"2931","21.446436379104853","21.446436379104853","21.446436379104853"
"2933","-1115.3684770171014","-1788.5510309909782","-776.9268266856669"
"2935","-1257.64837465249","-1417.9078947442274","-1097.3888545607529"
"2936","-707.4903737679124","-707.4903737679124","-707.4903737679124"
"2937","-1373.9572907797995","-1373.9572907797995","-1373.9572907797995"
"2939","-409.2312502677863","-1090.6875477874032","272.2250472518305"
"2940","-1215.1934810293217","-1900.24992916733","-530.1370328913133"
"2941","-1263.9931781741325","-1263.9931781741325","-1263.9931781741325"
"2942","-1506.2438588435762","-1798.3917658142745","-1214.0959518728778"
"2943","-902.8454700795312","-902.8454700795312","-902.8454700795312"
"2944","-1216.0133364765593","-1321.7960190959272","-1110.2306538571913"
"2950","-965.0209977990016","-1232.5174514359485","-697.5245441620548"
"2951","-712.6659771117072","-712.6659771117072","-712.6659771117072"
"2953","-1615.8009245991707","-1615.8009245991707","-1615.8009245991707"
"2957","-1731.9177467804402","-2158.1151403722665","-1305.7203531886141"
"2958","134.78223443349515","134.78223443349515","134.78223443349515"
"2960","-1464.9698216235263","-1464.9698216235263","-1464.9698216235263"
"2961","-1708.113086099426","-1708.113086099426","-1708.113086099426"
"2962","-1550.441421723614","-1550.441421723614","-1550.441421723614"
"2963","-959.8638321974624","-1338.4857125505805","-581.2419518443445"
"2964","-1859.5798923633993","-1859.5798923633993","-1859.5798923633993"
"2965","-1198.6376969028884","-1686.5786749950298","-710.6967188107471"
"2966","-827.0547344711505","-948.0642799753697","-714.618644832323"
"2969","-1352.5769628370958","-1352.5769628370958","-1352.5769628370958"
"2971","-1326.2656269750248","-1573.785971850157","-1078.7452820998926"
"2974","-1104.3144549634308","-1104.3144549634308","-1104.3144549634308"
"2976","-2043.764163274318","-2043.764163274318","-2043.764163274318"
"2978","-1783.2740559630715","-2375.413190418233","-1191.13492150791"
"2983","-499.01590522316593","-942.6046757337947","-55.42713471253717"
"2984","-1143.084478797391","-1143.084478797391","-1143.084478797391"
"2985","-1365.9210596779983","-1365.9210596779983","-1365.9210596779983"
"2986","-1059.9908696797986","-1059.9908696797986","-1059.9908696797986"
"2987","-2157.055996824056","-2157.055996824056","-2157.055996824056"
"2990","-1209.7266847814124","-1209.7266847814124","-1209.7266847814124"
"2992","-974.7361682044964","-974.7361682044964","-974.7361682044964"
"2993","-989.0561936463539","-1292.8171026675652","-685.2952846251427"
"2995","-463.0287594397862","-463.0287594397862","-463.0287594397862"
"2997","-421.47366547336185","-421.47366547336185","-421.47366547336185"
"2999","-1176.064758406331","-1176.064758406331","-1176.064758406331"
"3000","-1771.752371452749","-1771.752371452749","-1771.752371452749"
"3001","-1094.3677065273125","-1094.3677065273125","-1094.3677065273125"
"3002","-828.4974018152183","-1426.059745484963","-230.93505814547348"
"3004","-1592.5750785196822","-1592.5750785196822","-1592.5750785196822"
"3006","-1027.912001003356","-1458.266970391075","-160.2354026169827"
"3007","-94.74038695171475","-94.74038695171475","-94.74038695171475"
"3008","-1120.780600855748","-1120.780600855748","-1120.780600855748"
"3009","-904.4420653954147","-904.4420653954147","-904.4420653954147"
"3010","-3346.3865765952505","-6232.51614261729","-460.2570105732109"
"3011","-1076.2902252996962","-1076.2902252996962","-1076.2902252996962"
"3012","-1295.6756460662518","-1711.9437739178538","-821.6448907429974"
"3013","-999.9531620802978","-999.9531620802978","-999.9531620802978"
"3015","-2582.571390938635","-2582.571390938635","-2582.571390938635"
"3017","-1669.3542781285942","-1856.2034281591575","-1482.5051280980308"
"3018","-1124.4419988555214","-1124.4419988555214","-1124.4419988555214"
"3019","-1122.295128957679","-1522.368732529382","-722.2215253859758"
"3021","-1052.5097403054438","-1052.5097403054438","-1052.5097403054438"
"3023","-1037.559304619208","-1037.559304619208","-1037.559304619208"
"3025","98.3737864370147","98.3737864370147","98.3737864370147"
"3026","-1106.618356735756","-1106.618356735756","-1106.618356735756"
"3027","-755.0256944571933","-755.0256944571933","-755.0256944571933"
"3028","87.40548395986355","87.40548395986355","87.40548395986355"
"3029","-1248.7755581969395","-1248.7755581969395","-1248.7755581969395"
"3030","-1391.5158668532968","-1391.5158668532968","-1391.5158668532968"
"3031","-780.1019308778147","-780.1019308778147","-780.1019308778147"
"3034","18.43412385756767","18.43412385756767","18.43412385756767"
"3035","-1618.0238837065797","-1618.0238837065797","-1618.0238837065797"
"3036","-1940.9520314621427","-1940.9520314621427","-1940.9520314621427"
"3040","-1941.4438687345632","-1941.4438687345632","-1941.4438687345632"
"3042","-1282.0176411848515","-2031.729549324761","-532.3057330449423"
"3043","-1617.9450057679785","-1617.9450057679785","-1617.9450057679785"
"3044","-2230.8169661325715","-2230.8169661325715","-2230.8169661325715"
"3047","-1214.1634269307056","-1214.1634269307056","-1214.1634269307056"
"3048","-850.941594076524","-1401.103974475215","74.44195862370543"
"3049","-1331.7538838988792","-1331.7538838988792","-1331.7538838988792"
"3051","-1559.6000454311982","-1847.390198614448","-1259.3288006186485"
"3053","-1924.6942066044237","-2379.760818478341","-1469.6275947305062"
"3056","-1380.2898920451603","-1380.2898920451603","-1380.2898920451603"
"3057","109.59879569647217","109.59879569647217","109.59879569647217"
"3060","-1293.617789095578","-1376.6958179573219","-1146.710996454271"
"3061","-1055.0265336253992","-1079.9279134565345","-1030.1251537942637"
"3062","-2819.6076168581685","-2819.6076168581685","-2819.6076168581685"
"3063","-1319.0933121368287","-1319.0933121368287","-1319.0933121368287"
"3067","-1325.2285961352754","-2063.737291648674","-602.177062847962"
"3068","-1633.0277245252316","-2156.0320987508167","-1110.0233502996466"
"3071","-1336.6516299781701","-1336.6516299781701","-1336.6516299781701"
"3073","-922.6835584947064","-922.6835584947064","-922.6835584947064"
"3074","-742.3721445375123","-1132.6056746377922","-352.1386144372325"
"3075","-308.44927832980954","-308.44927832980954","-308.44927832980954"
"3077","-3186.0817145400993","-3186.0817145400993","-3186.0817145400993"
"3080","-1647.4570372533053","-2252.381328602632","-1042.5327459039786"
"3081","-478.3272759293517","-478.3272759293517","-478.3272759293517"
"3082","-1403.4324993068972","-1403.4324993068972","-1403.4324993068972"
"3083","-1421.6637977709372","-1421.6637977709372","-1421.6637977709372"
"3085","-1472.7346286606044","-2173.188066319873","-772.2811910013359"
"3087","-1429.531339633589","-1429.531339633589","-1429.531339633589"
"3088","-1392.1486398515603","-1763.469694182277","-1020.8275855208436"
"3090","142.11775068286812","142.11775068286812","142.11775068286812"
"3091","-57.91921468948328","-57.91921468948328","-57.91921468948328"
"3094","72.03226975724101","72.03226975724101","72.03226975724101"
"3095","-1144.919529878224","-2031.608702979982","85.73176248433685"
"3096","-1440.805610779052","-2461.1416439451277","-758.5233144151669"
"3097","-1342.914891933712","-1413.204883923754","-1272.6248999436698"
"3098","-322.5199971894423","-657.0388114936649","11.998817114780309"
"3101","-1104.854746721685","-1225.8245554597427","-983.8849379836271"
"3102","-684.2662342321128","-814.8342298033336","-553.6982386608918"
"3105","-1180.6650439587731","-1180.6650439587731","-1180.6650439587731"
"3106","-1033.2314220947446","-1278.763574282561","-787.6992699069282"
"3108","-1505.1414924964774","-1505.1414924964774","-1505.1414924964774"
"3110","102.66789100070793","102.66789100070793","102.66789100070793"
"3112","-1670.885493202756","-1670.885493202756","-1670.885493202756"
"3113","-1167.361285847922","-1167.361285847922","-1167.361285847922"
"3115","-1216.9831042798858","-1216.9831042798858","-1216.9831042798858"
"3117","-1277.2729831284119","-2139.766355510801","-227.05636939530564"
"3119","-1196.35915911446","-1196.35915911446","-1196.35915911446"
"3123","108.593991790122","108.593991790122","108.593991790122"
"3125","-88.67311508705222","-88.67311508705222","-88.67311508705222"
"3127","-912.9870965067919","-912.9870965067919","-912.9870965067919"
"3129","-2339.8703190420447","-2339.8703190420447","-2339.8703190420447"
"3131","-941.668904852122","-941.668904852122","-941.668904852122"
"3134","-1305.5571968628406","-1305.5571968628406","-1305.5571968628406"
"3135","-1069.496652111411","-1069.496652111411","-1069.496652111411"
"3136","-1158.94660136352","-1709.5321476614722","-835.2729384011278"
"3137","-2472.896022078271","-2472.896022078271","-2472.896022078271"
"3138","-1164.710466466844","-1833.4639849066734","-495.95694802701473"
"3139","-455.61403424168634","-455.61403424168634","-455.61403424168634"
"3140","-1338.1704888306558","-1432.7586047972243","-1243.5823728640876"
"3141","-1627.5725068990143","-1770.4795985482635","-1484.6654152497651"
"3143","-1049.9058682471514","-1049.9058682471514","-1049.9058682471514"
"3144","-1230.8336765660595","-1230.8336765660595","-1230.8336765660595"
"3145","-1444.3669406136905","-1601.5842035412788","-1287.1496776861022"
"3149","-398.1318312933048","-398.1318312933048","-398.1318312933048"
"3150","-1425.2389005851","-1560.2375650778413","-1290.2402360923588"
"3152","-1061.6088243400056","-2220.372824418048","97.15517573803663"
"3153","-1632.5418025274605","-2842.974758154014","-954.7252394258976"
"3154","-738.5010465284188","-738.5010465284188","-738.5010465284188"
"3157","-107.71881093822114","-416.67068537821376","201.23306350177148"
"3158","-908.6703908978961","-915.7578816715007","-901.5829001242917"
"3160","-1146.70589021019","-1425.308430295748","-868.1033501246324"
"3163","-1346.3492241535955","-1346.3492241535955","-1346.3492241535955"
"3164","-1322.2561447570722","-1322.2561447570722","-1322.2561447570722"
"3165","-1179.090356299033","-1179.090356299033","-1179.090356299033"
"3166","54.88510589674115","54.88510589674115","54.88510589674115"
"3169","-1235.4019136012841","-1235.4019136012841","-1235.4019136012841"
"3171","-939.9652884652218","-939.9652884652218","-939.9652884652218"
"3172","-807.6814763480797","-949.4477767342081","-665.9151759619514"
"3173","-1744.8930688127875","-1744.8930688127875","-1744.8930688127875"
"3174","-857.3637723897895","-1564.7083716467023","-469.29657086730003"
"3176","-1489.9107607586002","-1526.9190449034797","-1452.9024766137204"
"3177","-1001.4212462119758","-1001.4212462119758","-1001.4212462119758"
"3179","-794.6004714273538","-794.6004714273538","-794.6004714273538"
"3180","-1039.9723520235468","-2211.7108918186277","131.7661877715339"
"3182","-1173.529061473492","-2337.561932346473","-481.99907364323724"
"3184","-1262.7311496374507","-1262.7311496374507","-1262.7311496374507"
"3186","-1856.4919083304706","-1856.4919083304706","-1856.4919083304706"
"3189","-1535.6327585565546","-1535.6327585565546","-1535.6327585565546"
"3190","-147.33610012754798","-147.33610012754798","-147.33610012754798"
"3191","-1335.9114879276603","-1871.0204176604748","-800.8025581948459"
"3193","-1958.1478970243288","-3318.6925688448055","-597.6032252038519"
"3194","-1446.095821733858","-1552.595508255763","-1339.5961352119532"
"3198","-732.1308731722335","-732.1308731722335","-732.1308731722335"
"3199","-1488.6695045590816","-2283.0479077299437","-790.8633482487252"
"3201","-682.4525020395716","-682.4525020395716","-682.4525020395716"
"3202","-977.6384781095354","-1388.8636660412885","-566.4132901777823"
"3203","-1347.6882046088576","-1347.6882046088576","-1347.6882046088576"
"3204","-1311.0474454782282","-1311.0474454782282","-1311.0474454782282"
"3207","-607.9866662621498","-607.9866662621498","-607.9866662621498"
"3209","-1610.429049867283","-1610.429049867283","-1610.429049867283"
"3212","-1476.5105776605196","-1476.5105776605196","-1476.5105776605196"
"3215","-680.2845737511913","-680.2845737511913","-680.2845737511913"
"3216","-1055.6941493414342","-1055.6941493414342","-1055.6941493414342"
"3217","-1011.9301084584247","-1061.741180717945","-962.1190361989042"
"3218","-666.7177648645593","-1380.0174453450988","46.581915615980165"
"3219","-942.8548462844144","-1168.462149022768","-717.2475435460607"
"3220","-888.9150375810763","-888.9150375810763","-888.9150375810763"
"3222","-1821.919583459695","-1821.919583459695","-1821.919583459695"
"3223","70.51220758135116","70.51220758135116","70.51220758135116"
"3224","-1491.4915206221242","-1491.4915206221242","-1491.4915206221242"
"3225","-409.2577134786018","-1006.0263628450532","187.5109358878496"
"3227","-1733.9765946993527","-2503.194037947416","-964.7591514512897"
"3228","-1161.0945985497287","-1161.0945985497287","-1161.0945985497287"
"3229","-984.7414921193073","-984.7414921193073","-984.7414921193073"
"3231","-1133.6817453733336","-1495.938191966464","-771.425298780203"
"3232","-833.138649817556","-833.138649817556","-833.138649817556"
"3233","-1131.1248442083597","-1538.5657206413646","-723.6839677753547"
"3234","-1616.9201971497387","-1616.9201971497387","-1616.9201971497387"
"3236","-1218.951639990943","-1885.8414356751987","-552.0618443066876"
"3238","-548.9588226967801","-548.9588226967801","-548.9588226967801"
"3239","-1300.0979421194643","-1557.5750133333108","-1042.6208709056177"
"3240","-1284.5911154387675","-1303.3266329245332","-1265.8555979530017"
"3242","-657.8659738103548","-657.8659738103548","-657.8659738103548"
"3243","-1592.9707443071532","-2156.630580833803","-1029.3109077805034"
"3244","-1287.2518868111074","-1287.2518868111074","-1287.2518868111074"
"3246","-1383.5075460374355","-1383.5075460374355","-1383.5075460374355"
"3247","-1365.1123815216126","-1365.1123815216126","-1365.1123815216126"
"3251","-1239.1791283426185","-1346.2303888288636","-1132.1278678563733"
"3253","-605.5378943917653","-1311.9377978146078","100.8620090310772"
"3254","-1145.371967034104","-1145.371967034104","-1145.371967034104"
"3259","-904.548869445299","-1480.8126994334161","-328.28503945718205"
"3260","-1165.3554600973923","-1165.3554600973923","-1165.3554600973923"
"3262","-880.2672472471993","-880.2672472471993","-880.2672472471993"
"3264","-1138.5949209022026","-1335.1921682866912","-941.9976735177139"
"3265","-1128.9562139621314","-1128.9562139621314","-1128.9562139621314"
"3266","-1553.634712472558","-1553.634712472558","-1553.634712472558"
"3267","-1913.5841431914207","-1913.5841431914207","-1913.5841431914207"
"3268","-1023.6697473720026","-1097.007985436668","-950.3315093073373"
"3269","-1423.0177456338424","-1557.934906333685","-1288.100584934"
"3274","-1568.903971230611","-1568.903971230611","-1568.903971230611"
"3277","-1656.9643631422273","-1656.9643631422273","-1656.9643631422273"
"3278","-1030.1954596458622","-1030.1954596458622","-1030.1954596458622"
"3279","-1337.0903139002621","-1337.0903139002621","-1337.0903139002621"
"3281","-1305.7762449413228","-1628.6532169518373","-982.8992729308085"
"3282","-1221.0083456872705","-2575.688559329137","119.61609577573836"
"3284","-1382.15056732588","-1801.6894017346206","-962.6117329171394"
"3286","-1308.5489560714148","-1633.3313301050416","-983.7665820377879"
"3287","-1618.471271295372","-2231.2721914301314","-1005.6703511606125"
"3289","-1035.160048379718","-1035.160048379718","-1035.160048379718"
"3290","-1108.3049843631063","-1641.4653757431854","-575.1445929830273"
"3292","-1215.9731126315894","-1215.9731126315894","-1215.9731126315894"
"3294","-2330.4286552593107","-2330.4286552593107","-2330.4286552593107"
"3298","-1320.6576711187759","-1320.6576711187759","-1320.6576711187759"
"3299","-1141.5374828502536","-1141.5374828502536","-1141.5374828502536"
"3300","-2162.3301587303476","-2162.3301587303476","-2162.3301587303476"
"3301","-588.6073763959188","-1246.101917233318","68.88716444148059"
"3302","-3479.9520700859525","-3479.9520700859525","-3479.9520700859525"
"3303","-1420.3635770209753","-1420.3635770209753","-1420.3635770209753"
"3304","-2043.9164444105697","-2043.9164444105697","-2043.9164444105697"
"3307","-1576.783733621136","-2417.1651321000727","-627.6191734323899"
"3308","-1113.80858758154","-1187.0573891016345","-1040.5597860614457"
"3309","-2041.7361057673893","-2041.7361057673893","-2041.7361057673893"
"3311","-765.6189838660259","-765.6189838660259","-765.6189838660259"
"3312","-1491.0673648430447","-1901.3668199926615","-972.1812459562594"
"3314","-156.46161863952875","-156.46161863952875","-156.46161863952875"
"3316","-1882.0265445162852","-1882.0265445162852","-1882.0265445162852"
"3317","-1029.5717352555757","-1433.337417431176","-254.65200474361586"
"3318","-1223.798875130713","-1223.798875130713","-1223.798875130713"
"3319","-1710.0404125327866","-1710.0404125327866","-1710.0404125327866"
"3320","-947.6312365035217","-1239.9778344358008","-655.2846385712425"
"3321","-2660.7081171708805","-2898.279036084811","-2423.1371982569494"
"3322","-284.67904905974854","-284.67904905974854","-284.67904905974854"
"3323","-1233.043238365402","-1233.043238365402","-1233.043238365402"
"3324","-1374.294213950634","-1374.294213950634","-1374.294213950634"
"3325","-1472.7758380273979","-1472.7758380273979","-1472.7758380273979"
"3326","-8286.715407652082","-8286.715407652082","-8286.715407652082"
"3328","-3017.1199638474113","-3017.1199638474113","-3017.1199638474113"
"3329","-2691.61037314559","-2691.61037314559","-2691.61037314559"
"3332","-418.4442633104821","-718.8881527011594","-118.00037391980482"
"3333","-1039.3380826960006","-1039.3380826960006","-1039.3380826960006"
"3335","-1842.3138221030433","-1842.3138221030433","-1842.3138221030433"
"3336","-908.1226022733996","-1097.136108049502","-569.6359027413031"
"3340","-1116.4546459137152","-1116.4546459137152","-1116.4546459137152"
"3341","-1548.2661781522133","-1627.7794645478327","-1468.7528917565942"
"3342","104.94226615379262","104.94226615379262","104.94226615379262"
"3344","146.38852650858456","146.38852650858456","146.38852650858456"
"3347","-1461.0873487157126","-1461.0873487157126","-1461.0873487157126"
"3348","-1803.4290547718606","-1803.4290547718606","-1803.4290547718606"
"3350","-787.4892388936132","-1006.5642520785332","-568.4142257086933"
"3351","-1161.7361973039806","-1530.616811166207","-792.8555834417542"
"3353","-1346.9003016750019","-1346.9003016750019","-1346.9003016750019"
"3354","-1485.273122632255","-1485.273122632255","-1485.273122632255"
"3355","-724.8189124899606","-724.8189124899606","-724.8189124899606"
"3356","-1590.0474430527538","-1590.0474430527538","-1590.0474430527538"
"3359","-1464.0390542335808","-1469.3016745150092","-1458.7764339521525"
"3360","-650.9411779468259","-1341.3563740129273","39.47401811927551"
"3361","-1156.0520013639082","-1156.0520013639082","-1156.0520013639082"
"3362","-1326.5151543468237","-1326.5151543468237","-1326.5151543468237"
"3363","-1154.8624766680102","-1154.8624766680102","-1154.8624766680102"
"3365","-1042.2807042875017","-1057.2173770827553","-1027.3440314922482"
"3367","-1749.4006688824543","-2105.2894066634276","-1393.511931101481"
"3368","-1405.182245913272","-1603.0467129312456","-1207.3177788952985"
"3369","-1363.91292574505","-1363.91292574505","-1363.91292574505"
"3371","-729.5382222086192","-729.5382222086192","-729.5382222086192"
"3373","-1374.42368393143","-1374.42368393143","-1374.42368393143"
"3374","-1102.2156416826572","-1102.2156416826572","-1102.2156416826572"
"3375","-1136.798433649043","-1136.798433649043","-1136.798433649043"
"3378","-1173.8558563714225","-1173.8558563714225","-1173.8558563714225"
"3379","-1037.086724982752","-1197.0513779669998","-877.1220719985043"
"3380","-1503.0559744045604","-1503.0559744045604","-1503.0559744045604"
"3384","-1214.0457428414375","-2284.2558511694274","-143.83563451344764"
"3386","-1066.4895148947835","-1308.2328317686915","-824.7461980208755"
"3387","-2245.0958521962166","-2245.0958521962166","-2245.0958521962166"
"3388","-1113.5438905718427","-1422.8041547661028","-804.2836263775824"
"3390","-1327.6498947913447","-1327.6498947913447","-1327.6498947913447"
"3392","-699.4731715222199","-1805.9767864954968","407.03044345105684"
"3393","-828.5992328698436","-828.5992328698436","-828.5992328698436"
"3394","-1223.5337807567169","-1223.5337807567169","-1223.5337807567169"
"3395","-1349.3722454259794","-1349.3722454259794","-1349.3722454259794"
"3396","-1763.8697013184428","-1763.8697013184428","-1763.8697013184428"
"3398","-1890.092628092505","-2308.803695541496","-1471.3815606435141"
"3399","-1411.4502877425402","-1526.0286719227831","-1296.8719035622973"
"3400","-694.2117097787558","-694.2117097787558","-694.2117097787558"
"3403","-1087.4218200333414","-1087.4218200333414","-1087.4218200333414"
"3404","-60.904757756429376","-60.904757756429376","-60.904757756429376"
"3405","-1728.0929488055406","-1728.0929488055406","-1728.0929488055406"
"3406","-1113.9251586670678","-1113.9251586670678","-1113.9251586670678"
"3407","-504.5606982197302","-924.2488777187342","-84.87251872072625"
"3409","-1271.7031105421484","-1271.7031105421484","-1271.7031105421484"
"3411","-1152.5041760724657","-2558.3872605736055","253.37890842867392"
"3413","-1320.666378014721","-1320.666378014721","-1320.666378014721"
"3414","-2304.8848498693355","-2304.8848498693355","-2304.8848498693355"
"3415","-1013.2634236554926","-1013.2634236554926","-1013.2634236554926"
"3416","-1590.2155639293292","-1590.2155639293292","-1590.2155639293292"
"3417","-655.5927867690722","-655.5927867690722","-655.5927867690722"
"3419","-1603.0911366573225","-1864.9558524837098","-1341.2264208309352"
"3420","-1613.733049792548","-1613.733049792548","-1613.733049792548"
"3421","-691.0991923262675","-691.0991923262675","-691.0991923262675"
"3422","-2276.568174633818","-3065.0948093583183","-1488.041539909318"
"3423","-1056.3702648117517","-1175.582669209689","-937.1578604138145"
"3426","-1689.0648069481053","-1689.0648069481053","-1689.0648069481053"
"3427","-1046.8067459066708","-1689.4170530686774","-404.1964387446641"
"3428","-1665.812384624655","-1669.7651843776302","-1661.8595848716795"
"3429","-488.36682664727175","-488.36682664727175","-488.36682664727175"
"3430","-1231.3570478546121","-1231.3570478546121","-1231.3570478546121"
"3431","-1453.7381553091109","-1826.5468957833946","-1080.929414834827"
"3432","108.55258964747185","108.55258964747185","108.55258964747185"
"3437","-109.2138164447","-109.2138164447","-109.2138164447"
"3438","-1186.6344044841826","-1186.6344044841826","-1186.6344044841826"
"3439","-1030.150248009401","-1350.956486382832","-709.34400963597"
"3442","-1070.460699231105","-2022.1024725240031","-35.95075552227593"
"3443","-1391.4971642432115","-1391.4971642432115","-1391.4971642432115"
"3444","-959.8168963566421","-959.8168963566421","-959.8168963566421"
"3445","-1453.0206779018044","-1453.0206779018044","-1453.0206779018044"
"3446","-1288.0803070341549","-1288.0803070341549","-1288.0803070341549"
"3447","-840.0174873416934","-1489.666609132352","-190.36836555103457"
"3448","-1966.3272238808372","-1966.3272238808372","-1966.3272238808372"
"3449","-2178.346295530597","-2178.346295530597","-2178.346295530597"
"3451","-1235.2466857992113","-1235.2466857992113","-1235.2466857992113"
"3453","-683.770335799704","-683.770335799704","-683.770335799704"
"3454","-1544.1817986896883","-1604.1287770494819","-1484.2348203298948"
"3456","-1514.174332842231","-1514.174332842231","-1514.174332842231"
"3457","-927.7132257120684","-927.7132257120684","-927.7132257120684"
"3458","-930.4182361811398","-930.4182361811398","-930.4182361811398"
"3459","-1574.2418608746184","-1826.7383825890722","-1321.7453391601643"
"3462","-1229.6420841812505","-1229.6420841812505","-1229.6420841812505"
"3464","-427.714276784824","-957.4531585288544","-151.12541233375669"
"3466","-95.11156998760998","-95.11156998760998","-95.11156998760998"
"3467","-4783.100552488274","-8479.349773881648","-1086.8513310949008"
"3468","-1143.8222421954076","-1143.8222421954076","-1143.8222421954076"
"3470","-2177.686065800488","-2177.686065800488","-2177.686065800488"
"3472","-4041.7302779096644","-5019.7236792106805","-3063.736876608649"
"3474","-1476.790571430077","-1476.790571430077","-1476.790571430077"
"3475","-6155.900547455531","-6155.900547455531","-6155.900547455531"
"3476","-1325.0941081593433","-1325.0941081593433","-1325.0941081593433"
"3481","-815.4317137474816","-815.4317137474816","-815.4317137474816"
"3483","-1377.1356958507872","-1407.7386320568621","-1346.532759644712"
"3484","-1952.3621591312499","-2345.224587906462","-1559.4997303560376"
"3486","-1221.072412095964","-1221.072412095964","-1221.072412095964"
"3487","-1302.0201388280839","-1391.7066467305026","-1212.3336309256651"
"3488","-1696.4275419948","-1696.4275419948","-1696.4275419948"
"3489","-1065.1536955150466","-1406.8809980526569","-723.4263929774363"
