"Step","env: QLUNARLANDER - ep_info/Shaping","env: QLUNARLANDER - ep_info/Shaping__MIN","env: QLUNARLANDER - ep_info/Shaping__MAX"
"147","-1404.1531112125763","-1404.1531112125763","-1404.1531112125763"
"148","-1206.8779672699748","-1280.0203243386932","-1133.7356102012563"
"150","-1728.215934124258","-2408.043151775996","-1385.7148786385856"
"151","-1352.0356187249222","-1399.2000551273425","-1304.8711823225021"
"152","-1141.77970726757","-1686.851388619592","-596.7080259155482"
"153","-943.9839188114016","-1534.2596200450014","-98.41961041092873"
"154","-2334.0958798229694","-2334.0958798229694","-2334.0958798229694"
"155","-1859.8222443057844","-2241.8085454652705","-1477.8359431462984"
"156","-1816.6163132215538","-1816.6163132215538","-1816.6163132215538"
"159","-373.43301986530423","-634.9465117479365","-111.91952798267198"
"160","-893.6513398463528","-893.6513398463528","-893.6513398463528"
"161","-30.265811419735314","-30.265811419735314","-30.265811419735314"
"162","-1762.9370744477492","-1819.9291519280523","-1705.9449969674458"
"163","-903.814933107545","-903.814933107545","-903.814933107545"
"165","-284.5265497999887","-385.08493334551656","-183.9681662544608"
"167","-1456.7030198499044","-2149.2452430344806","-256.1542328683038"
"168","-1576.5594312300284","-1576.5594312300284","-1576.5594312300284"
"169","-1530.2633444468179","-1530.2633444468179","-1530.2633444468179"
"171","27.45460133627057","27.45460133627057","27.45460133627057"
"172","-1074.9389277814578","-2169.417724588265","19.539869025349617"
"174","-250.22021236394835","-250.22021236394835","-250.22021236394835"
"175","-1917.5946222191367","-1917.5946222191367","-1917.5946222191367"
"176","-503.4639071831481","-503.4639071831481","-503.4639071831481"
"177","-979.6279129690179","-1680.2258493068316","-279.02997663120425"
"180","-406.74734307328856","-406.74734307328856","-406.74734307328856"
"181","-2997.0371674668663","-2997.0371674668663","-2997.0371674668663"
"182","-1468.0448432415724","-1711.0651008163888","-1225.024585666756"
"183","-1111.3806238916393","-1860.2257428380353","-116.30214061619097"
"184","-1365.6260219868273","-1444.2271175794306","-1287.0249263942242"
"186","-699.5270152656982","-699.5270152656982","-699.5270152656982"
"187","-530.1268302022171","-1387.4523585351808","327.19869813074666"
"188","-1108.4446418580803","-2227.381873620053","-13.351219951330336"
"193","-1570.9460858876507","-1570.9460858876507","-1570.9460858876507"
"194","-253.51287355149788","-380.7567658138772","-126.26898128911853"
"195","-304.3246951190134","-304.3246951190134","-304.3246951190134"
"197","-665.5849711739769","-665.5849711739769","-665.5849711739769"
"198","-2360.09564017877","-2360.09564017877","-2360.09564017877"
"199","-706.869031512489","-1179.1786543714504","-234.5594086535275"
"200","-2180.4665280506015","-2180.4665280506015","-2180.4665280506015"
"201","-1043.6901698509853","-1166.4565398047366","-910.209884867072"
"202","-2285.4203924459093","-2285.4203924459093","-2285.4203924459093"
"204","-979.8326639768978","-979.8326639768978","-979.8326639768978"
"205","-268.8452421923479","-268.8452421923479","-268.8452421923479"
"206","-1790.9025458231984","-2570.062142486374","-1093.5450607600312"
"207","-879.8538246208205","-1132.7231087101002","-553.288692884962"
"208","-15.749922775352957","-164.89826893309748","133.39842338239157"
"209","-1303.5777455903976","-1303.5777455903976","-1303.5777455903976"
"210","-1830.5685813035816","-2534.71343224744","-1126.423730359723"
"213","-1253.8165849594711","-1319.1359745105729","-1188.4971954083692"
"214","-661.6528078448027","-661.6528078448027","-661.6528078448027"
"215","-1692.8708383347837","-1692.8708383347837","-1692.8708383347837"
"216","-1310.846596956253","-1550.9332404471934","-1070.7599534653127"
"217","-306.57577830553055","-306.57577830553055","-306.57577830553055"
"218","-357.78564328824484","-357.78564328824484","-357.78564328824484"
"223","-234.71807243799174","-234.71807243799174","-234.71807243799174"
"224","-1050.2090679171183","-1050.2090679171183","-1050.2090679171183"
"226","-1904.291225186239","-1904.291225186239","-1904.291225186239"
"227","-1031.913167486588","-1031.913167486588","-1031.913167486588"
"228","-1539.2952643645308","-1539.2952643645308","-1539.2952643645308"
"229","-425.5555048584938","-425.5555048584938","-425.5555048584938"
"230","-143.21201709161198","-143.21201709161198","-143.21201709161198"
"231","-678.2751888661751","-1602.8194840146853","-153.28415564013028"
"232","-1049.663211378579","-2179.367661685993","80.04123892883467"
"233","-603.7598229674621","-1188.9782166108487","-18.54142932407558"
"234","-1278.0556950407722","-1278.0556950407722","-1278.0556950407722"
"235","-962.5593588377038","-962.5593588377038","-962.5593588377038"
"237","-1488.4808788386483","-1488.4808788386483","-1488.4808788386483"
"239","-1280.116174564076","-1998.2425415267546","-561.9898076013973"
"240","-1888.7728502899408","-1888.7728502899408","-1888.7728502899408"
"241","-591.0205426990159","-1242.6886356746159","-185.57515233630943"
"242","-1800.8507819225392","-1800.8507819225392","-1800.8507819225392"
"243","-251.20346222569538","-251.20346222569538","-251.20346222569538"
"244","-1668.725438520933","-3044.7130282409485","-292.7378488009175"
"245","-1257.5474018231034","-1257.5474018231034","-1257.5474018231034"
"246","-749.9534857148925","-749.9534857148925","-749.9534857148925"
"248","-982.9700187211856","-1492.4316932059205","-268.3330020482341"
"251","-1394.0857357035081","-1394.0857357035081","-1394.0857357035081"
"252","-1590.8402632921932","-1590.8402632921932","-1590.8402632921932"
"254","-1443.3782448917627","-1443.3782448917627","-1443.3782448917627"
"255","-1708.34400326324","-1708.34400326324","-1708.34400326324"
"256","-1961.9929406326264","-1961.9929406326264","-1961.9929406326264"
"258","-1069.043151723842","-1161.7780532687902","-976.3082501788934"
"259","-527.3645257772878","-906.8449048014979","-147.88414675307774"
"260","-1314.4270248947046","-1314.4270248947046","-1314.4270248947046"
"263","-1070.7340744944909","-1070.7340744944909","-1070.7340744944909"
"265","-1492.6515670182805","-1492.6515670182805","-1492.6515670182805"
"267","-545.8645656674635","-931.2535051625067","-60.94917194793618"
"268","-917.3811295380195","-917.3811295380195","-917.3811295380195"
"270","-539.8587495648923","-1330.7267023641616","-65.95480559688679"
"271","-1750.303462435181","-1750.303462435181","-1750.303462435181"
"272","-1587.960983471324","-1587.960983471324","-1587.960983471324"
"275","-744.7792795101802","-1725.8214752425752","236.2629162222147"
"276","-1541.6922569274902","-1541.6922569274902","-1541.6922569274902"
"278","-1945.2158669106816","-2331.8000557871223","-1558.631678034241"
"279","-932.1507188221442","-1896.4259123119218","32.124474667633535"
"280","-1386.3910151959087","-1386.3910151959087","-1386.3910151959087"
"281","-901.9521051086487","-901.9521051086487","-901.9521051086487"
"282","-1432.8952558959522","-1432.8952558959522","-1432.8952558959522"
"284","-655.1557700513965","-1547.3311378931005","-124.16882927094889"
"285","-1159.544937002162","-1159.544937002162","-1159.544937002162"
"286","-571.8206110565613","-1483.8945030545196","340.25328094139695"
"287","-380.10658106456196","-380.10658106456196","-380.10658106456196"
"289","-5996.5405045077205","-5996.5405045077205","-5996.5405045077205"
"290","-1292.6323531145852","-3796.320191274087","4.588693325718282"
"291","-1098.9834421823423","-1989.0598960071804","-208.90698835750413"
"293","-1648.3492985111143","-2429.302380474905","-853.874646127224"
"294","-1736.966023842494","-1736.966023842494","-1736.966023842494"
"295","-1518.3769589215517","-1518.3769589215517","-1518.3769589215517"
"296","-1775.4858757605157","-1775.4858757605157","-1775.4858757605157"
"297","-1944.058885958356","-2472.021769010772","-1212.2474365557234"
"299","-880.2462161208193","-880.2462161208193","-880.2462161208193"
"300","-1159.6978600136936","-1159.6978600136936","-1159.6978600136936"
"301","-881.0267415829004","-1387.6242752497396","-374.42920791606116"
"304","-1166.467615896215","-1633.1879068166015","-699.7473249758283"
"307","-1888.4583085309712","-1888.4583085309712","-1888.4583085309712"
"311","-2223.624632228166","-2223.624632228166","-2223.624632228166"
"312","-1035.731034974257","-1035.731034974257","-1035.731034974257"
"314","-1112.4976137264944","-1212.5396196885656","-1012.455607764423"
"315","-684.4530726745725","-911.48918432494","-457.41696102420485"
"316","-2181.213947478682","-2181.213947478682","-2181.213947478682"
"318","-1464.451115267972","-1464.451115267972","-1464.451115267972"
"319","-406.3261972976228","-406.3261972976228","-406.3261972976228"
"320","-1288.6451959299543","-1725.835653177152","-851.4547386827569"
"322","-1808.7026414657014","-2203.471877899642","-1413.9334050317607"
"323","-1125.8432817606567","-1326.808087838193","-924.8784756831204"
"324","-1604.3956579330065","-1604.3956579330065","-1604.3956579330065"
"326","-1306.6839082166553","-1335.6495221766334","-1277.7182942566772"
"328","-287.1046448672811","-287.1046448672811","-287.1046448672811"
"330","-1697.9003898141286","-1844.449059781929","-1551.351719846328"
"331","-828.8247679981093","-828.8247679981093","-828.8247679981093"
"332","-1103.474420805772","-1103.474420805772","-1103.474420805772"
"333","-1549.755741694787","-1777.3514663726091","-1322.1600170169647"
"334","-1113.4900805931538","-2043.471415116141","-183.50874607016635"
"336","-1090.668657173713","-1090.668657173713","-1090.668657173713"
"337","-1894.3444412592798","-1894.3444412592798","-1894.3444412592798"
"338","-798.5500975822409","-798.5500975822409","-798.5500975822409"
"339","-2569.245977754084","-2569.245977754084","-2569.245977754084"
"340","-1632.7482119474248","-1632.7482119474248","-1632.7482119474248"
"341","-1983.0220822865763","-2149.183212313801","-1816.8609522593517"
"342","-1486.6328888262312","-1486.6328888262312","-1486.6328888262312"
"343","-686.7633150232334","-956.3159841733674","-417.21064587309957"
"345","-1748.017220812539","-1748.017220812539","-1748.017220812539"
"346","-30.588817682117224","-30.588817682117224","-30.588817682117224"
"347","-708.5921435306469","-708.5921435306469","-708.5921435306469"
"348","-1534.1076208278537","-1534.1076208278537","-1534.1076208278537"
"349","-1277.2293567911256","-1793.1811630030472","-645.4235428404062"
"350","-286.41083516056335","-286.41083516056335","-286.41083516056335"
"351","-834.812205199566","-1339.3969954922795","-225.0124374950925"
"353","-1303.4638753936938","-1419.2268874806664","-1187.700863306721"
"354","-1045.8362435456365","-1167.0109233818948","-924.6615637093784"
"356","-859.8408162131284","-1574.5057395348945","-145.1758928913623"
"358","-2143.4922810258963","-2143.4922810258963","-2143.4922810258963"
"359","-1344.0309999665865","-1554.2948387252786","-1133.7671612078943"
"367","-5093.946209875867","-5093.946209875867","-5093.946209875867"
"369","-1192.467480013302","-2286.6409281656765","-98.29403186092782"
"370","-1522.2385198188324","-1522.2385198188324","-1522.2385198188324"
"371","-1180.5762611602745","-1898.9587177832923","-462.1938045372566"
"373","-367.8951627189914","-367.8951627189914","-367.8951627189914"
"374","-1293.6217612586915","-1293.6217612586915","-1293.6217612586915"
"377","-2020.6882503116503","-2931.044545645515","-1110.3319549777855"
"378","-234.67790754511952","-234.67790754511952","-234.67790754511952"
"379","381.77920381228125","381.77920381228125","381.77920381228125"
"380","-2326.044482776895","-2326.044482776895","-2326.044482776895"
"381","-2025.4743897227775","-3265.6739333178843","-1081.414355120311"
"382","-78.10741963361704","-78.10741963361704","-78.10741963361704"
"385","-933.6895971950145","-1486.353628702462","-381.025565687567"
"386","-546.421900479744","-1390.276253068199","-114.79333989943075"
"387","-1740.3357985119026","-1966.0564494940143","-1514.6151475297909"
"388","-1878.4496771792572","-1878.4496771792572","-1878.4496771792572"
"389","-1426.636869747502","-1426.636869747502","-1426.636869747502"
"390","-620.301170406863","-620.301170406863","-620.301170406863"
"391","-448.0347597625416","-1295.1034768872582","399.03395736217504"
"394","-513.4671494367842","-513.4671494367842","-513.4671494367842"
"395","-97.75202587122715","-97.75202587122715","-97.75202587122715"
"396","-572.356230839466","-1140.1396209063628","-4.5728407725691795"
"399","-1134.8176943138242","-1134.8176943138242","-1134.8176943138242"
"400","-565.1344140060246","-1327.3037237425644","197.0348957305153"
"401","-1388.6910233648703","-2231.6280169567713","116.30826515580219"
"403","-602.379523815587","-602.379523815587","-602.379523815587"
"405","-993.3818560366831","-1339.8332154999177","-646.9304965734483"
"406","-39.0972792096436","-39.0972792096436","-39.0972792096436"
"407","-2057.8573961587003","-2057.8573961587003","-2057.8573961587003"
"408","-965.2520035838199","-1805.6971148823698","-124.80689228527018"
"409","-899.5760399848222","-899.5760399848222","-899.5760399848222"
"410","-643.2514074531695","-1170.2813847611349","-116.22143014520407"
"411","-964.2686067769924","-964.2686067769924","-964.2686067769924"
"412","-1436.6404350536566","-1436.6404350536566","-1436.6404350536566"
"413","-1518.9245468160757","-1518.9245468160757","-1518.9245468160757"
"414","-1582.4703967355504","-2888.7781591232247","-276.16263434787595"
"415","-1312.4553416367207","-2128.827320466439","-370.5080544811983"
"418","-1115.6382301511865","-1115.6382301511865","-1115.6382301511865"
"419","-1480.5635010865517","-2454.7844213048616","-506.3425808682417"
"420","-1351.0012825330095","-1351.0012825330095","-1351.0012825330095"
"424","-1209.4972797721211","-1959.0711436855297","-703.8022078728924"
"425","-803.7573270578351","-1182.0354863690834","-74.95858649909496"
"426","-5331.253561346482","-5331.253561346482","-5331.253561346482"
"427","-2172.0748469621562","-3424.2141356226057","-919.9355583017071"
"428","-988.6643060793479","-988.6643060793479","-988.6643060793479"
"429","-285.776837884138","-285.776837884138","-285.776837884138"
"430","-971.1450633282462","-971.1450633282462","-971.1450633282462"
"432","-1143.303341542681","-1487.5571890734136","-799.0494940119485"
"433","-497.2131103435531","-497.2131103435531","-497.2131103435531"
"434","-1119.9976637338598","-1119.9976637338598","-1119.9976637338598"
"437","-253.11015091588092","-253.11015091588092","-253.11015091588092"
"439","-1493.2873168400645","-2333.004309675812","-653.5703240043173"
"440","-1594.912896864116","-1594.912896864116","-1594.912896864116"
"441","-14.8699324503541","-14.8699324503541","-14.8699324503541"
"446","-1663.0230095858376","-1663.0230095858376","-1663.0230095858376"
"447","-1769.831888532887","-1769.831888532887","-1769.831888532887"
"448","-1171.384275270005","-1171.384275270005","-1171.384275270005"
"449","-148.2070346598823","-148.2070346598823","-148.2070346598823"
"452","-925.8895727737885","-925.8895727737885","-925.8895727737885"
"456","-1494.549221413831","-1494.549221413831","-1494.549221413831"
"457","-1929.2432880805184","-1929.2432880805184","-1929.2432880805184"
"458","-1395.6151960107188","-1395.6151960107188","-1395.6151960107188"
"460","-2069.4535350352526","-2069.4535350352526","-2069.4535350352526"
"461","-858.0409460701047","-858.0409460701047","-858.0409460701047"
"462","-970.8546238640944","-970.8546238640944","-970.8546238640944"
"463","-1209.9153024028055","-2260.5642014338323","-518.0359101505018"
"465","-104.78608276881283","-319.67083214968454","110.09866661205888"
"466","-1736.5246493294835","-1736.5246493294835","-1736.5246493294835"
"467","-2462.896534296374","-2462.896534296374","-2462.896534296374"
"468","-1100.3522690813988","-2125.660514459014","-75.04402370378375"
"469","-1263.0408095274277","-2618.7661236617714","-115.13529975619161"
"470","1.6298687780896444","1.6298687780896444","1.6298687780896444"
"471","-846.5678968156377","-846.5678968156377","-846.5678968156377"
"472","-998.5273737616632","-2343.578268036557","153.44091041448218"
"473","-6.572193575402025","-6.572193575402025","-6.572193575402025"
"474","-1444.9466224759815","-1444.9466224759815","-1444.9466224759815"
"475","-690.7186258820196","-1256.3058790365856","-125.13137272745371"
"477","-1531.4177381406575","-2982.1648570311177","-80.67061925019766"
"478","320.7664012673","320.7664012673","320.7664012673"
"480","-1405.8653929581246","-1869.2487014147143","-942.4820845015348"
"482","-1525.481295360873","-1525.481295360873","-1525.481295360873"
"483","-1403.3305535928812","-1636.3435645047575","-1170.3175426810049"
"484","121.76956023648376","121.76956023648376","121.76956023648376"
"485","-166.08910229243338","-166.08910229243338","-166.08910229243338"
"486","-2513.862958954026","-2513.862958954026","-2513.862958954026"
"487","-3864.4506106138574","-3864.4506106138574","-3864.4506106138574"
"488","-299.7837439725796","-299.7837439725796","-299.7837439725796"
"490","-799.9584131563703","-799.9584131563703","-799.9584131563703"
"491","-805.028933517221","-2018.9510558036468","-77.20397045711672"
"492","-1407.0380240057905","-1407.0380240057905","-1407.0380240057905"
"493","-1956.2580821961164","-1956.2580821961164","-1956.2580821961164"
"496","-1696.0041554023821","-1696.0041554023821","-1696.0041554023821"
"501","-444.10773913841695","-444.10773913841695","-444.10773913841695"
"502","-294.20550188546383","-294.20550188546383","-294.20550188546383"
"503","-2116.8956644330174","-2802.683902182927","-1431.107426683108"
"506","-1309.613454055041","-1309.613454055041","-1309.613454055041"
"507","-1026.1091869324446","-1026.1091869324446","-1026.1091869324446"
"508","-472.06084801598143","-974.7133866573374","30.591690625374554"
"510","-967.606089250728","-1393.2718665649495","-541.9403119365064"
"511","-2138.3077926548817","-2138.3077926548817","-2138.3077926548817"
"513","-2326.1988398832427","-2733.343564575383","-1919.0541151911023"
"516","-1065.926054570203","-1065.926054570203","-1065.926054570203"
"517","-2022.6856530158936","-2109.5467911994397","-1935.8245148323476"
"518","-246.96992901961016","-246.96992901961016","-246.96992901961016"
"519","-1682.178276591003","-1682.178276591003","-1682.178276591003"
"520","-685.0038393599291","-1208.293595250696","-161.71408346916235"
"522","-216.49745888262987","-216.49745888262987","-216.49745888262987"
"523","-271.59268135080737","-287.78378965829813","-255.4015730433166"
"525","-1553.0968216868737","-1553.0968216868737","-1553.0968216868737"
"526","-1711.6688038222492","-1711.6688038222492","-1711.6688038222492"
"527","9.686827449748876","9.686827449748876","9.686827449748876"
"529","-885.0426210608954","-1344.8296186203759","-529.1063249424719"
"530","-1091.8536590567478","-1091.8536590567478","-1091.8536590567478"
"531","-1801.9964042274903","-1801.9964042274903","-1801.9964042274903"
"532","-1518.8657204738506","-1840.2532187526424","-1197.478222195059"
"533","-993.5068857545654","-993.5068857545654","-993.5068857545654"
"534","-954.900412797307","-1709.034226058672","-200.76659953594208"
"535","-1943.5881875373257","-2249.533093416782","-1637.6432816578695"
"536","-954.1739510993164","-954.1739510993164","-954.1739510993164"
"537","-1569.7469654727415","-2629.0142118620374","-510.47971908344584"
"538","-523.9850601417323","-523.9850601417323","-523.9850601417323"
"539","-1116.1953635799389","-1987.575526194026","-220.36870170881343"
"541","-1038.1032057727377","-1038.1032057727377","-1038.1032057727377"
"542","-391.67289123125374","-391.67289123125374","-391.67289123125374"
"544","-1168.1834794157182","-2126.121554267903","-210.24540456353373"
"546","-1748.8493544285495","-1748.8493544285495","-1748.8493544285495"
"549","-1064.4843888779483","-1279.049656664332","-849.9191210915644"
"550","-4116.601657045404","-5940.031886915676","-2293.171427175131"
"551","-1958.9327796517562","-2233.156770622979","-1684.7087886805334"
"552","-1717.9115737477937","-1717.9115737477937","-1717.9115737477937"
"553","-47.06223190327478","-47.06223190327478","-47.06223190327478"
"554","-1139.8553769104183","-1139.8553769104183","-1139.8553769104183"
"555","-1488.2393373021237","-1614.6175687511763","-1361.8611058530707"
"556","-1612.3461751267316","-1612.3461751267316","-1612.3461751267316"
"557","-442.78572287907207","-442.78572287907207","-442.78572287907207"
"559","-1591.8134830091149","-3531.2753662777445","-268.09115356331074"
"560","-785.6626634796461","-785.6626634796461","-785.6626634796461"
"561","-29.57284528141213","-29.57284528141213","-29.57284528141213"
"563","-1545.6875478848815","-1545.6875478848815","-1545.6875478848815"
"564","-587.7854032600299","-587.7854032600299","-587.7854032600299"
"565","-1339.4129529055208","-2307.0616794601083","-371.7642263509332"
"567","-874.5413376018404","-874.5413376018404","-874.5413376018404"
"568","-804.4776603734742","-1056.4946234226227","-552.4606973243257"
"569","-1220.9395443073008","-1929.3023848210773","-512.5767037935245"
"570","-197.91065130879474","-197.91065130879474","-197.91065130879474"
"571","-2898.9337867096765","-2898.9337867096765","-2898.9337867096765"
"572","-717.0752065995086","-1133.2262128901978","-300.92420030881954"
"574","-1154.7100028644006","-1154.7100028644006","-1154.7100028644006"
"575","-542.0572813097388","-857.5126423190037","-226.6019203004737"
"578","-2249.586612673166","-4248.316325169678","-250.85690017665422"
"580","-3199.6350449317442","-6135.811639173577","-263.45845068991184"
"582","-1069.4985242250063","-1069.4985242250063","-1069.4985242250063"
"584","-74.38056979669886","-74.38056979669886","-74.38056979669886"
"585","-2403.321744773537","-2403.321744773537","-2403.321744773537"
"586","-1482.4129230304","-1643.0609143571928","-1321.764931703607"
"587","-69.28119394804048","-69.28119394804048","-69.28119394804048"
"589","388.9824135924379","388.9824135924379","388.9824135924379"
"591","-612.6191962861146","-1086.2972778268158","-138.9411147454133"
"592","-1529.425030511144","-1529.425030511144","-1529.425030511144"
"593","-2741.4144844903303","-4291.668484763553","-1191.160484217107"
"594","-610.2111587433352","-1329.5998744592073","-140.41257026481128"
"595","-473.8563605642411","-473.8563605642411","-473.8563605642411"
"597","-1306.1597728325676","-1306.1597728325676","-1306.1597728325676"
"598","-109.05266536927468","-109.05266536927468","-109.05266536927468"
"600","-825.8071696776897","-1291.6269787202277","-359.9873606351515"
"601","-2137.4649697840214","-2137.4649697840214","-2137.4649697840214"
"602","-624.816196318871","-1078.6539571126923","-170.9784355250497"
"603","-74.01243984606117","-74.01243984606117","-74.01243984606117"
"604","-1183.0659316231806","-1183.0659316231806","-1183.0659316231806"
"605","-468.28614153619856","-468.28614153619856","-468.28614153619856"
"607","-1184.8487979758065","-2165.0504296535314","-204.64716629808152"
"608","-2331.1397128043077","-2331.1397128043077","-2331.1397128043077"
"610","96.57426627011353","96.57426627011353","96.57426627011353"
"612","-1373.5292579513043","-2009.1872932389376","-1029.91255489178"
"613","-1219.0178579282172","-1240.778025239706","-1197.2576906167283"
"615","-1539.9897672856846","-1539.9897672856846","-1539.9897672856846"
"617","-426.38316551471746","-778.9949697131912","-73.77136131624377"
"618","-738.1447924108555","-980.7971691091856","-495.4924157125255"
"620","-1217.1188327483833","-1301.4973676763475","-1132.740297820419"
"622","-1416.9060552182298","-1609.6323368450005","-1224.179773591459"
"624","-2312.3831107672304","-2312.3831107672304","-2312.3831107672304"
"626","-238.26153116176522","-238.26153116176522","-238.26153116176522"
"628","-1431.104387467106","-1431.104387467106","-1431.104387467106"
"631","-381.1338597213229","-381.1338597213229","-381.1338597213229"
"632","80.84385681400704","80.84385681400704","80.84385681400704"
"633","-1605.5866113553445","-1605.5866113553445","-1605.5866113553445"
"636","-2790.168314396093","-4690.797817272444","-889.5388115197419"
"637","-191.42807813733816","-191.42807813733816","-191.42807813733816"
"638","-704.0041938386859","-1276.2875620586178","-131.7208256187539"
"640","-1645.0022251399025","-2296.0480141689377","-800.8534748964012"
"642","-1288.2012336868793","-2088.58776165545","-487.8147057183088"
"643","-1857.01296882083","-1857.01296882083","-1857.01296882083"
"644","-1704.6714813138049","-1704.6714813138049","-1704.6714813138049"
"645","-1455.6303694844246","-1455.6303694844246","-1455.6303694844246"
"646","-1914.9840019526891","-2577.399928161564","-1252.5680757438142"
"647","-1238.1578788512077","-2207.6024065415068","-268.7133511609087"
"648","-1886.185444581012","-2410.991865210235","-1361.379023951789"
"649","-1194.1553659544638","-2033.4623088128867","-354.84842309604085"
"650","-1554.667445590513","-1764.5743888181946","-1137.1416077017784"
"652","-1608.6293323896825","-1608.6293323896825","-1608.6293323896825"
"653","-1943.0829009277124","-1943.0829009277124","-1943.0829009277124"
"655","-59.50804632219172","-59.50804632219172","-59.50804632219172"
"657","-1450.0144369279342","-1450.0144369279342","-1450.0144369279342"
"658","-759.2683723742764","-759.2683723742764","-759.2683723742764"
"659","-917.9667818049589","-917.9667818049589","-917.9667818049589"
"660","-714.9405752116193","-1173.4073685171702","-256.4737819060683"
"661","-1285.005236354967","-1285.005236354967","-1285.005236354967"
"662","-2053.873754028852","-2053.873754028852","-2053.873754028852"
"663","-938.5713417917336","-1070.1112276680458","-807.0314559154214"
"664","-1375.6118073445882","-1792.5451730067532","-958.678441682423"
"665","-1036.3890323428852","-2009.185513380915","-60.529003378314314"
"666","-1277.875933640947","-1277.875933640947","-1277.875933640947"
"667","-1412.5480813284717","-1412.5480813284717","-1412.5480813284717"
"668","-18.850044945254922","-18.850044945254922","-18.850044945254922"
"669","-1983.8290822420581","-2784.773668002648","-1182.8844964814682"
"670","-2309.35544334352","-2309.35544334352","-2309.35544334352"
"672","-1453.0678036663062","-1798.9837652773908","-1107.1518420552213"
