"Step","env: QLUNARLANDER - lambdas/component_3","env: QLUNARLANDER - lambdas/component_3__MIN","env: QLUNARLANDER - lambdas/component_3__MAX"
"11900","0.48531525731086733","0.4492800235748291","0.5764701962471008"
"12000","0.48600260019302366","0.4508572816848755","0.5911138653755188"
"12100","0.4862969577312469","0.45050644874572754","0.6038775444030762"
"12200","0.4853600442409515","0.4482824504375458","0.6128248572349548"
"12300","0.4839786887168884","0.44321125745773315","0.6218177080154419"
"12400","0.4825365126132965","0.4373828172683716","0.6288309693336487"
"12500","0.48086473941802976","0.4315309226512909","0.6333997249603271"
"12600","0.47964358925819395","0.4270259141921997","0.6368466019630432"
"12700","0.47788861989974973","0.4220929741859436","0.6402002573013306"
"12800","0.4767288267612457","0.41765227913856506","0.6427147388458252"
"12900","0.4752835690975189","0.4110611081123352","0.6442193984985352"
"13000","0.473579066991806","0.4032117426395416","0.6442781090736389"
"13100","0.4720014572143555","0.3975447118282318","0.6425407528877258"
"13200","0.4714315354824066","0.39195626974105835","0.6404158473014832"
"13300","0.47106475234031675","0.3884473741054535","0.6387394070625305"
"13400","0.47040116786956787","0.3840966820716858","0.6371039748191833"
"13500","0.46926926374435424","0.3808562457561493","0.6328478455543518"
"13600","0.4674621164798737","0.3786275088787079","0.6246514320373535"
"13700","0.46581621170043946","0.3753581643104553","0.6155861616134644"
"13800","0.46448702216148374","0.37214604020118713","0.6086463332176208"
"13900","0.463122296333313","0.36759939789772034","0.6040211915969849"
"14000","0.4621386587619781","0.3639342486858368","0.6007213592529297"
"14100","0.46124053597450254","0.36172616481781006","0.597672700881958"
"14200","0.46025890707969663","0.3594556748867035","0.5957411527633667"
"14300","0.4592655599117279","0.35832589864730835","0.5932314395904541"
"14400","0.4590744137763977","0.35794416069984436","0.5926712155342102"
"14500","0.4591807067394257","0.3580542802810669","0.5924067497253418"
"14600","0.45965389013290403","0.3575168550014496","0.590708315372467"
"14700","0.45866950154304503","0.35704469680786133","0.586767852306366"
"14800","0.45791499614715575","0.3567681908607483","0.5830657482147217"
"14900","0.456553590297699","0.35461685061454773","0.5784425735473633"
"15000","0.45653321743011477","0.35321810841560364","0.5780777931213379"
"15100","0.457569819688797","0.3524724841117859","0.5799744129180908"
"15200","0.4580747663974762","0.35113614797592163","0.5809924602508545"
"15300","0.4585879623889923","0.34920430183410645","0.583433985710144"
"15400","0.45923354029655455","0.3480657637119293","0.585128664970398"
"15500","0.4608366549015045","0.34763845801353455","0.5907232165336609"
"15600","0.4625357806682587","0.34745123982429504","0.5973692536354065"
"15700","0.4639623939990997","0.3474141061306","0.6067671775817871"
"15800","0.4653331935405731","0.3472270965576172","0.6158775091171265"
"15900","0.46690815687179565","0.34601351618766785","0.6250420212745667"
"16000","0.46903460621833803","0.3455778658390045","0.6325625777244568"
"16100","0.46985491514205935","0.3451457917690277","0.6377026438713074"
"16200","0.46912250518798826","0.3439790606498718","0.6378879547119141"
"16300","0.4695856809616089","0.34341442584991455","0.6424895524978638"
"16400","0.4699605226516724","0.3433755338191986","0.6440746188163757"
"16500","0.4703333914279938","0.3435409367084503","0.646905243396759"
"16600","0.4697351515293121","0.34370338916778564","0.6442745327949524"
"16700","0.469971364736557","0.34393078088760376","0.6437723636627197"
"16800","0.47098286747932433","0.3441578447818756","0.6459953784942627"
"16900","0.4708817183971405","0.3444688618183136","0.6442453265190125"
"17000","0.4701459169387817","0.3447774350643158","0.6413902044296265"
"17100","0.46929433941841125","0.3449740409851074","0.641204297542572"
"17200","0.4680340051651001","0.3450331389904022","0.6406536102294922"
"17300","0.4673799693584442","0.3450336158275604","0.6425879597663879"
"17400","0.46638349294662473","0.3451267182826996","0.6444790363311768"
"17500","0.4649058938026428","0.34517228603363037","0.643190324306488"
"17600","0.4644148826599121","0.34517595171928406","0.6436272263526917"
"17700","0.4627926111221313","0.3452085852622986","0.6391007304191589"
"17800","0.461925333738327","0.3452296853065491","0.6347917914390564"
"17900","0.4609889030456543","0.3451586663722992","0.6293675899505615"
"18000","0.4596599042415619","0.34513309597969055","0.6219056844711304"
"18100","0.4571978211402893","0.3451300263404846","0.6130133867263794"
"18200","0.45470184087753296","0.3452320992946625","0.6024084091186523"
"18300","0.45160752534866333","0.34525808691978455","0.5950095653533936"
"18400","0.448790043592453","0.3452160656452179","0.5824011564254761"
"18500","0.4473239541053772","0.34526970982551575","0.571937084197998"
"18600","0.4472123682498932","0.34526294469833374","0.565434455871582"
"18700","0.4472681760787964","0.3452199101448059","0.5580940842628479"
"18800","0.4466963768005371","0.3451949656009674","0.5498208403587341"
"18900","0.44453502297401426","0.34523317217826843","0.5369910001754761"
"19000","0.4425725698471069","0.3452654182910919","0.523219645023346"
"19100","0.4415420353412628","0.3452655076980591","0.518214225769043"
"19200","0.4408008098602295","0.3460429310798645","0.5153228044509888"
"19300","0.4390736877918243","0.34752610325813293","0.5107438564300537"
"19400","0.43633209466934203","0.3502766191959381","0.5054718852043152"
"19500","0.4346061050891876","0.3535822927951813","0.502173125743866"
"19600","0.4335699498653412","0.3555904030799866","0.5005337595939636"
"19700","0.43257461190223695","0.35772889852523804","0.49956250190734863"
"19800","0.43079363107681273","0.35981616377830505","0.49562379717826843"
"19900","0.42843557000160215","0.36094552278518677","0.49289244413375854"
"20000","0.42686973214149476","0.3615906834602356","0.4905325472354889"
"20100","0.4243126630783081","0.3619806468486786","0.48714083433151245"
"20200","0.4226259469985962","0.3620568513870239","0.485086053609848"
"20300","0.42255650758743285","0.36201319098472595","0.4814947843551636"
"20400","0.42400444746017457","0.3620736300945282","0.4782273471355438"
"20500","0.42570736408233645","0.3620682656764984","0.47616517543792725"
"20600","0.426235157251358","0.36203333735466003","0.4735686480998993"
"20700","0.42673792839050295","0.36186572909355164","0.4715800881385803"
"20800","0.42636464834213256","0.3616313934326172","0.46922534704208374"
"20900","0.4271004021167755","0.36268386244773865","0.4667855501174927"
"21000","0.42649308443069456","0.36510729789733887","0.46516910195350647"
"21100","0.4259702146053314","0.36657506227493286","0.46239176392555237"
"21200","0.4262042462825775","0.3672930896282196","0.4608958065509796"
"21300","0.4261135935783386","0.367643266916275","0.46318429708480835"
"21400","0.42484009861946104","0.3677162528038025","0.4626545011997223"
"21500","0.424704372882843","0.3689303398132324","0.46174898743629456"
"21600","0.4248169124126434","0.3699323236942291","0.46120455861091614"
"21700","0.4247413396835327","0.37059006094932556","0.45944690704345703"
"21800","0.42437514662742615","0.37088337540626526","0.45913124084472656"
"21900","0.42443200945854187","0.3713782727718353","0.45983102917671204"
"22000","0.42221800088882444","0.3735544681549072","0.4606143832206726"
"22100","0.4201262891292572","0.37486737966537476","0.4628543257713318"
"22200","0.41892372369766234","0.3755543529987335","0.46549180150032043"
"22300","0.41747320890426637","0.3758978843688965","0.46660247445106506"
"22400","0.41558239459991453","0.3685799241065979","0.46635493636131287"
"22500","0.4143731117248535","0.3629569411277771","0.464367151260376"
"22600","0.4135519862174988","0.36145904660224915","0.4612128436565399"
"22700","0.41358634233474734","0.36047038435935974","0.458940714597702"
"22800","0.4135889410972595","0.359880268573761","0.4586816430091858"
"22900","0.4134362697601318","0.36002060770988464","0.4588664770126343"
"23000","0.4124303340911865","0.3570501208305359","0.4584960639476776"
"23100","0.41267783045768736","0.3592185080051422","0.45715296268463135"
"23200","0.4133446872234344","0.36098146438598633","0.45586302876472473"
"23300","0.4135959088802338","0.36104363203048706","0.4549994468688965"
"23400","0.4137096703052521","0.36082297563552856","0.45456498861312866"
"23500","0.41256255507469175","0.35441240668296814","0.4535430073738098"
"23600","0.4111794888973236","0.349771112203598","0.45354098081588745"
"23700","0.4090617477893829","0.34250906109809875","0.45398634672164917"
"23800","0.4050160586833954","0.32454097270965576","0.4543183445930481"
"23900","0.4020030975341797","0.3063927888870239","0.46020931005477905"
"24000","0.3999077081680298","0.2898543179035187","0.46443456411361694"
"24100","0.39886623024940493","0.2777250111103058","0.46917182207107544"
"24200","0.39550529718399047","0.2558765709400177","0.47178223729133606"
"24300","0.39416642785072326","0.2448837161064148","0.47467750310897827"
"24400","0.3932754576206207","0.23907020688056946","0.47806066274642944"
"24500","0.3911628991365433","0.23337729275226593","0.48003461956977844"
"24600","0.3884750664234161","0.2233072817325592","0.4819537401199341"
"24700","0.38603368401527405","0.21515288949012756","0.48404476046562195"
"24800","0.38529509007930757","0.21344433724880219","0.48514023423194885"
"24900","0.3846593677997589","0.2164178192615509","0.48161014914512634"
"25000","0.3831318587064743","0.2178926318883896","0.47492510080337524"
"25100","0.38206366300582884","0.21820417046546936","0.47069868445396423"
"25200","0.3821150302886963","0.22301620244979858","0.46860697865486145"
"25300","0.38132807016372683","0.22361472249031067","0.46524250507354736"
"25400","0.37806675136089324","0.21494926512241364","0.46195587515830994"
"25500","0.3756212145090103","0.21061153709888458","0.4589119255542755"
"25600","0.3735218316316605","0.20384322106838226","0.4560587406158447"
"25700","0.3722375094890594","0.1994234025478363","0.4544539153575897"
"25800","0.37054617404937745","0.19677895307540894","0.4520896375179291"
"25900","0.3694832265377045","0.19529879093170166","0.44852158427238464"
"26000","0.36834555566310884","0.1939658671617508","0.441707581281662"
"26100","0.3680704265832901","0.1925613135099411","0.43830975890159607"
"26200","0.36769919097423553","0.19078145921230316","0.4364089071750641"
"26300","0.36896383166313174","0.19858744740486145","0.43524813652038574"
"26400","0.3700979441404343","0.2046927660703659","0.43454429507255554"
"26500","0.37094648480415343","0.2085108757019043","0.43422579765319824"
"26600","0.3710549294948578","0.20708724856376648","0.4340572655200958"
"26700","0.3707705408334732","0.20298893749713898","0.4340868592262268"
"26800","0.3701245218515396","0.19862456619739532","0.4343093931674957"
"26900","0.36850689351558685","0.19284333288669586","0.43409493565559387"
"27000","0.3656232297420502","0.18321600556373596","0.43384498357772827"
"27100","0.363372340798378","0.1775888353586197","0.4334494471549988"
"27200","0.36195153594017027","0.17616164684295654","0.4320290684700012"
"27300","0.3609635531902313","0.17651915550231934","0.43023619055747986"
"27400","0.36055434346199033","0.17904630303382874","0.4271618127822876"
"27500","0.3602177232503891","0.18057973682880402","0.4239746630191803"
"27600","0.36319081485271454","0.18943797051906586","0.4294987916946411"
"27700","0.3662454068660736","0.19840049743652344","0.4343511462211609"
"27800","0.3690753072500229","0.20898686349391937","0.4362163543701172"
"27900","0.371022891998291","0.21803590655326843","0.4366975426673889"
"28000","0.3715087115764618","0.22219586372375488","0.4362103044986725"
"28100","0.3718178689479828","0.2270929515361786","0.43483179807662964"
"28200","0.37320381700992583","0.2334504872560501","0.43399423360824585"
"28300","0.375795379281044","0.24485109746456146","0.43348440527915955"
"28400","0.3768781363964081","0.2510038912296295","0.4310293197631836"
"28500","0.37711435556411743","0.2543012201786041","0.4255962073802948"
"28600","0.3768456816673279","0.25374042987823486","0.42581528425216675"
"28700","0.37748860120773314","0.2568354904651642","0.42518189549446106"
"28800","0.3778298914432526","0.2586504817008972","0.42770662903785706"
"28900","0.3771908223628998","0.2591802477836609","0.42808690667152405"
"29000","0.3756218910217285","0.25727781653404236","0.42778629064559937"
"29100","0.3742429852485657","0.26030614972114563","0.4255169928073883"
"29200","0.3734109401702881","0.26319825649261475","0.4239601194858551"
"29300","0.3729688823223114","0.2657840847969055","0.42303845286369324"
"29400","0.3735372841358185","0.2670552730560303","0.4241741895675659"
"29500","0.37360219955444335","0.2674803137779236","0.42490655183792114"
"29600","0.37390215396881105","0.2678069770336151","0.42553475499153137"
"29700","0.3741699159145355","0.26782408356666565","0.42608675360679626"
"29800","0.3747631311416626","0.2686775028705597","0.42824068665504456"
"29900","0.375007426738739","0.2666076719760895","0.4302193224430084"
"30000","0.37341455221176145","0.25701043009757996","0.4313129186630249"
"30100","0.3726996213197708","0.249458447098732","0.43106603622436523"
"30200","0.3729584068059921","0.2454119175672531","0.4323865473270416"
"30300","0.37482623755931854","0.24439837038516998","0.43555212020874023"
"30400","0.3773019969463348","0.24635222554206848","0.4401337504386902"
"30500","0.3794869124889374","0.24725714325904846","0.4463936388492584"
"30600","0.3815018355846405","0.24747589230537415","0.45160579681396484"
"30700","0.38297489285469055","0.24744907021522522","0.45476818084716797"
"30800","0.38324403762817383","0.24673676490783691","0.4550600051879883"
"30900","0.3827019095420837","0.24310708045959473","0.4548203945159912"
"31000","0.3824580103158951","0.23949982225894928","0.45697709918022156"
"31100","0.38194031119346616","0.23728999495506287","0.4598529040813446"
"31200","0.38231009542942046","0.2358299046754837","0.4617118239402771"
"31300","0.3813662946224213","0.22794002294540405","0.4624996781349182"
"31400","0.3808932304382324","0.2187500298023224","0.46242865920066833"
"31500","0.3814134359359741","0.21307644248008728","0.46289730072021484"
"31600","0.38177467286586764","0.20864693820476532","0.46251511573791504"
"31700","0.3820840626955032","0.2040129452943802","0.46129563450813293"
"31800","0.3804589658975601","0.19283635914325714","0.46067628264427185"
"31900","0.37823807895183564","0.18045412003993988","0.4600639343261719"
"32000","0.3753737062215805","0.1695089191198349","0.4571937322616577"
"32100","0.3733864903450012","0.16193318367004395","0.45594391226768494"
"32200","0.372816264629364","0.158695250749588","0.4567648768424988"
"32300","0.37177548706531527","0.1547156721353531","0.45544329285621643"
"32400","0.37145271003246305","0.15246017277240753","0.4549957811832428"
"32500","0.37140637934207915","0.15079708397388458","0.45671534538269043"
"32600","0.3699150025844574","0.14406540989875793","0.4580056369304657"
"32700","0.36891940236091614","0.14003902673721313","0.4597964286804199"
"32800","0.36882000267505644","0.13799427449703217","0.46121951937675476"
"32900","0.3689642161130905","0.1368759721517563","0.46145039796829224"
"33000","0.36798535883426664","0.13156457245349884","0.4609910249710083"
"33100","0.3669659674167633","0.12609544396400452","0.45960667729377747"
"33200","0.36665423065423963","0.1229778304696083","0.45789316296577454"
"33300","0.36709847301244736","0.12123744934797287","0.45537352561950684"
"33400","0.3669256716966629","0.11713780462741852","0.4539079964160919"
"33500","0.366042722761631","0.11278275400400162","0.4517953097820282"
"33600","0.3642918050289154","0.10644650459289551","0.4507494568824768"
"33700","0.36362025141716003","0.10230118036270142","0.45089516043663025"
"33800","0.3645354136824608","0.10211773961782455","0.4540918171405792"
"33900","0.36642440110445024","0.10321027785539627","0.45812103152275085"
"34000","0.36827187836170194","0.10280276834964752","0.46299585700035095"
"34100","0.368907730281353","0.1002446636557579","0.4665695130825043"
"34200","0.3701083481311798","0.10061800479888916","0.4711628258228302"
"34300","0.3712310642004013","0.10231415927410126","0.47543781995773315"
"34400","0.3712297096848488","0.10357756167650223","0.4764059782028198"
"34500","0.37089132368564603","0.10454253852367401","0.47504064440727234"
"34600","0.369860015809536","0.10148053616285324","0.4744724929332733"
"34700","0.3687546104192734","0.0955020934343338","0.4741196036338806"
"34800","0.36891506165266036","0.09490632265806198","0.4739058315753937"
"34900","0.36955628991127015","0.09651124477386475","0.472048282623291"
"35000","0.37087958455085757","0.0998697280883789","0.46873190999031067"
"35100","0.37133658677339554","0.0997222438454628","0.46783247590065"
"35200","0.37107293456792834","0.09892653673887253","0.46827977895736694"
"35300","0.3706403270363808","0.09826896339654922","0.46850115060806274"
"35400","0.3694033682346344","0.09782719612121582","0.4700101912021637"
"35500","0.36685197055339813","0.0923050194978714","0.46973368525505066"
"35600","0.36501659005880355","0.08338674157857895","0.4695720076560974"
"35700","0.36336112320423125","0.07320497930049896","0.468820184469223"
"35800","0.36239928007125854","0.06801527738571167","0.47029033303260803"
"35900","0.3623103484511375","0.06501477211713791","0.4738008677959442"
"36000","0.361543969810009","0.06311579793691635","0.4741166830062866"
"36100","0.35942983999848366","0.06189747527241707","0.4725411534309387"
"36200","0.3575503543019295","0.061114467680454254","0.4695225656032562"
"36300","0.3567799061536789","0.06194411218166351","0.4670177400112152"
"36400","0.35635241866111755","0.0643543004989624","0.46482226252555847"
"36500","0.35613403767347335","0.06579845398664474","0.4656550884246826"
"36600","0.3564529463648796","0.06676860898733139","0.46626338362693787"
"36700","0.35656332671642305","0.06728284060955048","0.4676806926727295"
"36800","0.3564811274409294","0.06744112819433212","0.4688347578048706"
"36900","0.35617277175188067","0.06924433261156082","0.47099602222442627"
"37000","0.35715389996767044","0.07200796157121658","0.47388747334480286"
"37100","0.3584891766309738","0.07386042177677155","0.4764096736907959"
"37200","0.3602539926767349","0.07916472852230072","0.48060041666030884"
"37300","0.3608688414096832","0.08521482348442078","0.48653867840766907"
"37400","0.3614028289914131","0.09129006415605545","0.4922877252101898"
"37500","0.36160994321107864","0.09509251266717911","0.4959820806980133"
"37600","0.36141847223043444","0.09746380895376205","0.49907490611076355"
"37700","0.36047707349061964","0.09619883447885513","0.5022730231285095"
"37800","0.35934910327196123","0.09517521411180496","0.5060539245605469"
"37900","0.3588663175702095","0.09471557289361954","0.5102639198303223"
"38000","0.35918197482824327","0.09426944702863693","0.513861358165741"
"38100","0.3583047926425934","0.09429571032524109","0.514839768409729"
"38200","0.3574160531163216","0.09334976226091385","0.5143929123878479"
"38300","0.3561241149902344","0.0878760814666748","0.5135077238082886"
"38400","0.3552000269293785","0.08104332536458969","0.5132322907447815"
"38500","0.3566850483417511","0.07795169949531555","0.5151551961898804"
"38600","0.35563630163669585","0.0770614892244339","0.5153164267539978"
"38700","0.3559297457337379","0.07903469353914261","0.5170829892158508"
"38800","0.3568153098225594","0.08098835498094559","0.5181638598442078"
"38900","0.3556956484913826","0.08203897625207901","0.5192801356315613"
"39000","0.35516262650489805","0.08253359794616699","0.5197353363037109"
"39100","0.3550256177783012","0.08269750326871872","0.5194208025932312"
"39200","0.35687428861856463","0.08269710093736649","0.5195931196212769"
"39300","0.3578305602073669","0.08258712291717529","0.5196352601051331"
"39400","0.3568277910351753","0.08018023520708084","0.5178585648536682"
"39500","0.3548767626285553","0.07775253057479858","0.5158410668373108"
"39600","0.35420889109373094","0.07624497264623642","0.5146086812019348"
"39700","0.35380510091781614","0.07537892460823059","0.5172200202941895"
"39800","0.3538645312190056","0.07481192797422409","0.520391583442688"
"39900","0.35445172190666197","0.0744563639163971","0.5239116549491882"
"40000","0.35562013238668444","0.07420938462018967","0.5291726589202881"
"40100","0.3572416365146637","0.07205885648727417","0.5344805121421814"
"40200","0.3583512261509895","0.06923598796129227","0.5387652516365051"
"40300","0.3580335706472397","0.06731133162975311","0.5425108075141907"
"40400","0.3582553967833519","0.06610112637281418","0.5451687574386597"
"40500","0.3587327539920807","0.06421828269958496","0.5465317368507385"
"40600","0.3593670926988125","0.06092710420489311","0.5473089218139648"
"40700","0.3577463530004025","0.05703536793589592","0.548945426940918"
"40800","0.3571220949292183","0.053682006895542145","0.5489880442619324"
"40900","0.3566009283065796","0.0519542396068573","0.5479380488395691"
"41000","0.3559411220252514","0.04648574814200401","0.5467919707298279"
"41100","0.3553110584616661","0.04412122815847397","0.5447061657905579"
"41200","0.3572005517780781","0.045084092766046524","0.5431872010231018"
"41300","0.359820281714201","0.045594777911901474","0.5410528779029846"
"41400","0.3613656148314476","0.04596026986837387","0.5394686460494995"
"41500","0.3641264081001282","0.04618433117866516","0.5403141379356384"
"41600","0.36639647707343104","0.046404968947172165","0.5400035381317139"
"41700","0.36509288251399996","0.04660709202289581","0.5372412204742432"
"41800","0.3636873036623001","0.0467921644449234","0.5343401432037354"
"41900","0.3622785784304142","0.046900827437639236","0.5302719473838806"
"42000","0.3618803285062313","0.044894080609083176","0.5275771021842957"
"42100","0.3601589009165764","0.04220154136419296","0.5259946584701538"
"42200","0.3584015592932701","0.03823336213827133","0.524713397026062"
"42300","0.35606878250837326","0.03472777456045151","0.5227487683296204"
"42400","0.35364520475268363","0.03262024745345116","0.5209528803825378"
"42500","0.3521783821284771","0.03136598691344261","0.5206896662712097"
"42600","0.3504545398056507","0.030617211014032364","0.5205851793289185"
"42700","0.3490792911499739","0.030247947201132774","0.5186482071876526"
"42800","0.34894466400146484","0.030066221952438354","0.5171893835067749"
"42900","0.3491316430270672","0.029865380376577377","0.5164703130722046"
"43000","0.3487586177885532","0.029750246554613113","0.5169454216957092"
"43100","0.34963388070464135","0.029747437685728073","0.5181442499160767"
"43200","0.35022199600934983","0.029781334102153778","0.5191687345504761"
"43300","0.3503232579678297","0.029901763424277306","0.5185133218765259"
"43400","0.3519150845706463","0.031019773334264755","0.5190656185150146"
"43500","0.35342208445072176","0.03462652862071991","0.5184561610221863"
"43600","0.35323919281363486","0.036899369210004807","0.5173289775848389"
"43700","0.3503548227250576","0.0384163074195385","0.5165045857429504"
"43800","0.3468376949429512","0.0395050123333931","0.5160049200057983"
"43900","0.34285741075873377","0.03840617462992668","0.5141423344612122"
"44000","0.3389747358858585","0.034123558551073074","0.5115330815315247"
"44100","0.33419004268944263","0.02535928227007389","0.5075924396514893"
"44200","0.32952762544155123","0.019814863801002502","0.5052017569541931"
"44300","0.3246058367192745","0.016399871557950974","0.5023735165596008"
"44400","0.3209872405976057","0.014302393421530724","0.4972403645515442"
"44500","0.3184246998280287","0.013006797060370445","0.49198877811431885"
"44600","0.3140814876183867","0.012213128618896008","0.487855464220047"
"44700","0.3097509669139981","0.011789255775511265","0.48266667127609253"
"44800","0.30648736767470836","0.011549552902579308","0.47887733578681946"
"44900","0.3046240549534559","0.011472782120108604","0.4747355282306671"
"45000","0.3014526005834341","0.01148637942969799","0.4684615433216095"
"45100","0.29845065008848903","0.01149741467088461","0.46192803978919983"
"45200","0.29630752336233857","0.011472201906144619","0.4575469493865967"
"45300","0.2952127385884523","0.011464083567261696","0.45498359203338623"
"45400","0.29441559221595526","0.011476333253085613","0.453500360250473"
"45500","0.2930550595745444","0.01146415900439024","0.4511660635471344"
"45600","0.29099511802196504","0.011473134160041809","0.44966813921928406"
"45700","0.2905082251876593","0.011487377807497978","0.4473586082458496"
"45800","0.2905466826632619","0.011503473855555058","0.44343000650405884"
"45900","0.28904868122190236","0.011544513516128063","0.4388605058193207"
"46000","0.2872718846425414","0.011574971489608288","0.4349471628665924"
"46100","0.28527327850461004","0.011587027460336685","0.4326322376728058"
"46200","0.28251267317682505","0.011591148562729359","0.4312303364276886"
"46300","0.2797528840601444","0.011599082499742508","0.4302561283111572"
"46400","0.27865762896835805","0.00907985307276249","0.4278973937034607"
"46500","0.2761362266726792","0.005552834365516901","0.42296576499938965"
"46600","0.2759313021786511","0.005359279457479715","0.41882118582725525"
"46700","0.27730984091758726","0.007840901613235474","0.4162566363811493"
"46800","0.27742259837687017","0.009313451126217842","0.41358867287635803"
"46900","0.2784989796578884","0.010220181196928024","0.41292235255241394"
"47000","0.2797107731923461","0.010792749933898449","0.4127613604068756"
"47100","0.2808032320812345","0.012724601663649082","0.4126725494861603"
"47200","0.2822280753403902","0.016896182671189308","0.4126187860965729"
"47300","0.2831612441688776","0.01942758448421955","0.41256827116012573"
"47400","0.28386125303804877","0.021007763221859932","0.41231510043144226"
"47500","0.2835950866341591","0.021999187767505646","0.41133230924606323"
"47600","0.28083503879606725","0.022674651816487312","0.4103216528892517"
"47700","0.2785205069929361","0.023031534627079964","0.4094226658344269"
"47800","0.2782776489853859","0.023156948387622833","0.40887755155563354"
"47900","0.27739711441099646","0.02321118302643299","0.4066500961780548"
"48000","0.27532809376716616","0.023331910371780396","0.4037236273288727"
"48100","0.2739692531526089","0.023481767624616623","0.4020390510559082"
"48200","0.2725399412214756","0.023624558001756668","0.40101736783981323"
"48300","0.2714386072009802","0.023735685274004936","0.4004092514514923"
"48400","0.27081913873553276","0.02794262394309044","0.4000818729400635"
