"Step","env: QLUNARLANDER - ep_info/Goal","env: QLUNARLANDER - ep_info/Goal__MIN","env: QLUNARLANDER - ep_info/Goal__MAX"
"1303","-1","-1","-1"
"1304","-1","-1","-1"
"1305","-1","-1","-1"
"1310","-1","-1","-1"
"1311","-1","-1","-1"
"1312","-1","-1","-1"
"1314","-1","-1","-1"
"1315","-1","-1","-1"
"1316","-1","-1","-1"
"1318","-1","-1","-1"
"1319","-1","-1","-1"
"1320","-1","-1","-1"
"1321","-1","-1","-1"
"1326","-1","-1","-1"
"1327","-1","-1","-1"
"1328","-1","-1","-1"
"1329","-1","-1","-1"
"1331","-1","-1","-1"
"1332","-1","-1","-1"
"1334","-1","-1","-1"
"1337","-1","-1","-1"
"1341","-1","-1","-1"
"1342","-1","-1","-1"
"1343","-1","-1","-1"
"1345","-1","-1","-1"
"1347","-1","-1","-1"
"1348","-1","-1","-1"
"1351","-1","-1","-1"
"1352","-1","-1","-1"
"1354","-1","-1","-1"
"1357","-1","-1","-1"
"1359","-1","-1","-1"
"1364","-1","-1","-1"
"1369","-1","-1","-1"
"1370","-1","-1","-1"
"1372","-1","-1","-1"
"1374","-1","-1","-1"
"1375","-1","-1","-1"
"1380","-1","-1","-1"
"1382","-1","-1","-1"
"1383","-1","-1","-1"
"1387","-1","-1","-1"
"1389","-1","-1","-1"
"1390","-1","-1","-1"
"1395","-1","-1","-1"
"1399","-1","-1","-1"
"1400","-1","-1","-1"
"1404","-1","-1","-1"
"1406","-1","-1","-1"
"1407","-1","-1","-1"
"1408","-1","-1","-1"
"1409","-1","-1","-1"
"1410","-1","-1","-1"
"1413","-1","-1","-1"
"1416","-1","-1","-1"
"1417","-1","-1","-1"
"1418","-1","-1","-1"
"1420","-1","-1","-1"
"1421","-1","-1","-1"
"1422","-1","-1","-1"
"1424","-1","-1","-1"
"1425","-1","-1","-1"
"1426","-1","-1","-1"
"1429","-1","-1","-1"
"1431","-1","-1","-1"
"1433","-1","-1","-1"
"1435","-1","-1","-1"
"1439","-1","-1","-1"
"1440","-1","-1","-1"
"1444","-1","-1","-1"
"1445","-1","-1","-1"
"1447","-1","-1","-1"
"1448","-1","-1","-1"
"1449","-1","-1","-1"
"1450","-1","-1","-1"
"1451","-1","-1","-1"
"1454","-1","-1","-1"
"1457","-1","-1","-1"
"1459","-1","-1","-1"
"1460","-1","-1","-1"
"1461","-1","-1","-1"
"1464","-1","-1","-1"
"1465","-1","-1","-1"
"1473","-1","-1","-1"
"1474","-1","-1","-1"
"1477","-1","-1","-1"
"1479","-1","-1","-1"
"1480","-1","-1","-1"
"1481","-1","-1","-1"
"1483","-1","-1","-1"
"1484","-1","-1","-1"
"1486","-1","-1","-1"
"1488","-1","-1","-1"
"1489","-1","-1","-1"
"1491","-1","-1","-1"
"1492","-1","-1","-1"
"1493","-1","-1","-1"
"1494","-1","-1","-1"
"1501","-1","-1","-1"
"1502","-1","-1","-1"
"1510","-1","-1","-1"
"1512","-1","-1","-1"
"1513","-1","-1","-1"
"1514","-1","-1","-1"
"1519","-1","-1","-1"
"1522","-1","-1","-1"
"1524","-1","-1","-1"
"1525","-1","-1","-1"
"1526","-1","-1","-1"
"1530","-1","-1","-1"
"1531","-1","-1","-1"
"1534","-1","-1","-1"
"1535","-1","-1","-1"
"1537","-1","-1","-1"
"1540","-1","-1","-1"
"1543","-1","-1","-1"
"1546","-1","-1","-1"
"1547","-1","-1","-1"
"1548","-1","-1","-1"
"1549","-1","-1","-1"
"1554","-1","-1","-1"
"1556","-1","-1","-1"
"1557","-1","-1","-1"
"1558","-1","-1","-1"
"1559","-1","-1","-1"
"1560","-1","-1","-1"
"1561","-1","-1","-1"
"1564","-1","-1","-1"
"1565","-1","-1","-1"
"1566","-1","-1","-1"
"1568","-1","-1","-1"
"1569","-1","-1","-1"
"1570","-1","-1","-1"
"1571","-1","-1","-1"
"1572","-1","-1","-1"
"1574","-1","-1","-1"
"1576","-1","-1","-1"
"1577","-1","-1","-1"
"1579","-1","-1","-1"
"1582","-1","-1","-1"
"1583","-1","-1","-1"
"1586","-1","-1","-1"
"1591","-1","-1","-1"
"1592","-1","-1","-1"
"1595","-1","-1","-1"
"1599","-1","-1","-1"
"1600","-1","-1","-1"
"1604","-1","-1","-1"
"1605","-1","-1","-1"
"1606","-1","-1","-1"
"1609","-1","-1","-1"
"1612","-1","-1","-1"
"1613","-1","-1","-1"
"1614","-1","-1","-1"
"1615","-1","-1","-1"
"1616","-1","-1","-1"
"1618","-1","-1","-1"
"1619","-1","-1","-1"
"1620","-1","-1","-1"
"1621","-1","-1","-1"
"1623","-1","-1","-1"
"1628","-1","-1","-1"
"1631","-1","-1","-1"
"1632","-1","-1","-1"
"1633","-1","-1","-1"
"1634","-1","-1","-1"
"1640","-1","-1","-1"
"1643","-1","-1","-1"
"1644","-1","-1","-1"
"1645","-1","-1","-1"
