"Step","env: CHICKENBANANA - ep_info/Objective","env: CHICKENBANANA - ep_info/Objective__MIN","env: CHICKENBANANA - ep_info/Objective__MAX"
"366","100","100","100"
"367","100","100","100"
"368","100","100","100"
"369","80","0","100"
"370","80","0","100"
"371","70","0","100"
"372","80","0","100"
"373","90","0","100"
"374","100","100","100"
"375","70","0","100"
"376","100","100","100"
"377","80","0","100"
"378","80","0","100"
"379","80","0","100"
"380","90","0","100"
"381","80","0","100"
"382","80","0","100"
"383","70","0","100"
"384","80","0","100"
"385","80","0","100"
"386","80","0","100"
"387","60","0","100"
"388","70","0","100"
"389","70","0","100"
"390","90","0","100"
"391","60","0","100"
"392","70","0","100"
"393","80","0","100"
"394","80","0","100"
"395","70","0","100"
"396","80","0","100"
"397","50","0","100"
"398","100","100","100"
"399","90","0","100"
"400","80","0","100"
"401","70","0","100"
"402","70","0","100"
"403","80","0","100"
"404","80","0","100"
"405","50","0","100"
"406","70","0","100"
"407","70","0","100"
"408","100","100","100"
"409","60","0","100"
"410","80","0","100"
"411","70","0","100"
"412","80","0","100"
"413","90","0","100"
"414","90","0","100"
"415","90","0","100"
"416","90","0","100"
"417","80","0","100"
"418","80","0","100"
"419","90","0","100"
"420","80","0","100"
"421","80","0","100"
"422","70","0","100"
"423","70","0","100"
"424","60","0","100"
"425","80","0","100"
"426","80","0","100"
"427","90","0","100"
"428","70","0","100"
"429","100","100","100"
"430","80","0","100"
"431","80","0","100"
"432","80","0","100"
"433","70","0","100"
"434","80","0","100"
"435","80","0","100"
"436","90","0","100"
"437","90","0","100"
"438","90","0","100"
"439","70","0","100"
"440","90","0","100"
"441","90","0","100"
"442","80","0","100"
"443","80","0","100"
"444","90","0","100"
"445","80","0","100"
"446","90","0","100"
"447","90","0","100"
"448","90","0","100"
"449","90","0","100"
"450","90","0","100"
"451","90","0","100"
"452","80","0","100"
"453","70","0","100"
"454","80","0","100"
"455","90","0","100"
"456","90","0","100"
"457","90","0","100"
"458","90","0","100"
"459","90","0","100"
"460","90","0","100"
"461","100","100","100"
"462","90","0","100"
"463","90","0","100"
"464","80","0","100"
"465","90","0","100"
"466","90","0","100"
"467","70","0","100"
"468","80","0","100"
"469","90","0","100"
"470","80","0","100"
"471","80","0","100"
"472","90","0","100"
"473","80","0","100"
"474","100","100","100"
"475","80","0","100"
"476","90","0","100"
"477","90","0","100"
"478","90","0","100"
"479","70","0","100"
"480","90","0","100"
"481","70","0","100"
"482","90","0","100"
"483","80","0","100"
"484","70","0","100"
"485","70","0","100"
"486","70","0","100"
"487","70","0","100"
"488","90","0","100"
"489","70","0","100"
"490","90","0","100"
"491","70","0","100"
"492","90","0","100"
"493","70","0","100"
"494","80","0","100"
"495","70","0","100"
"496","70","0","100"
"497","90","0","100"
"498","100","100","100"
"499","90","0","100"
"500","90","0","100"
"501","100","100","100"
"502","100","100","100"
"503","70","0","100"
"504","80","0","100"
"505","60","0","100"
"506","60","0","100"
"507","80","0","100"
"508","70","0","100"
"509","90","0","100"
"510","80","0","100"
"511","80","0","100"
"512","60","0","100"
"513","70","0","100"
"514","80","0","100"
"515","60","0","100"
"516","70","0","100"
"517","90","0","100"
"518","80","0","100"
"519","70","0","100"
"520","80","0","100"
"521","80","0","100"
"522","80","0","100"
"523","70","0","100"
"524","80","0","100"
"525","90","0","100"
"526","80","0","100"
"527","90","0","100"
"528","70","0","100"
"529","80","0","100"
"530","80","0","100"
"531","80","0","100"
"532","90","0","100"
"533","90","0","100"
"534","70","0","100"
"535","80","0","100"
"536","80","0","100"
"537","90","0","100"
"538","90","0","100"
"539","80","0","100"
"540","70","0","100"
"541","80","0","100"
"542","90","0","100"
"543","80","0","100"
"544","70","0","100"
"545","80","0","100"
"546","90","0","100"
"547","70","0","100"
"548","80","0","100"
"549","70","0","100"
"550","70","0","100"
"551","80","0","100"
"552","70","0","100"
"553","70","0","100"
"554","70","0","100"
"555","70","0","100"
"556","80","0","100"
"557","70","0","100"
"558","70","0","100"
"559","80","0","100"
"560","70","0","100"
"561","80","0","100"
"562","70","0","100"
"563","80","0","100"
"564","80","0","100"
"565","90","0","100"
"566","80","0","100"
"567","90","0","100"
"568","90","0","100"
"569","90","0","100"
"570","90","0","100"
"571","90","0","100"
"572","80","0","100"
"573","90","0","100"
"574","80","0","100"
"575","80","0","100"
"576","90","0","100"
"577","80","0","100"
"578","100","100","100"
"579","80","0","100"
"580","90","0","100"
"581","80","0","100"
"582","80","0","100"
"583","70","0","100"
"584","60","0","100"
"585","70","0","100"
"586","90","0","100"
"587","80","0","100"
"588","70","0","100"
"589","80","0","100"
"590","80","0","100"
"591","80","0","100"
"592","60","0","100"
"593","70","0","100"
"594","80","0","100"
"595","70","0","100"
"596","80","0","100"
"597","70","0","100"
"598","80","0","100"
"599","80","0","100"
"600","80","0","100"
"601","80","0","100"
"602","90","0","100"
"603","80","0","100"
"604","80","0","100"
"605","90","0","100"
"606","70","0","100"
"607","90","0","100"
"608","70","0","100"
"609","100","100","100"
"610","100","100","100"
"611","90","0","100"
"612","100","100","100"
"613","100","100","100"
"614","90","0","100"
"615","80","0","100"
"616","90","0","100"
"617","90","0","100"
"618","80","0","100"
"619","80","0","100"
"620","80","0","100"
"621","80","0","100"
"622","90","0","100"
"623","90","0","100"
"624","80","0","100"
"625","70","0","100"
"626","80","0","100"
"627","90","0","100"
"628","80","0","100"
"629","70","0","100"
"630","100","100","100"
"631","80","0","100"
"632","90","0","100"
"633","90","0","100"
"634","90","0","100"
"635","80","0","100"
"636","100","100","100"
"637","90","0","100"
"638","80","0","100"
"639","100","100","100"
"640","70","0","100"
"641","80","0","100"
"642","90","0","100"
"643","90","0","100"
"644","90","0","100"
"645","90","0","100"
"646","100","100","100"
"647","100","100","100"
"648","100","100","100"
"649","90","0","100"
"650","100","100","100"
"651","100","100","100"
"652","100","100","100"
"653","90","0","100"
"654","100","100","100"
"655","100","100","100"
"656","100","100","100"
"657","100","100","100"
"658","90","0","100"
"659","100","100","100"
"660","100","100","100"
"661","90","0","100"
"662","90","0","100"
"663","90","0","100"
"664","80","0","100"
"665","80","0","100"
"666","80","0","100"
"667","80","0","100"
"668","70","0","100"
"669","70","0","100"
"670","70","0","100"
"671","80","0","100"
"672","80","0","100"
"673","70","0","100"
"674","70","0","100"
"675","80","0","100"
"676","80","0","100"
"677","80","0","100"
"678","60","0","100"
"679","60","0","100"
"680","60","0","100"
"681","60","0","100"
"682","70","0","100"
"683","60","0","100"
"684","70","0","100"
"685","80","0","100"
"686","80","0","100"
"687","60","0","100"
"688","70","0","100"
"689","70","0","100"
"690","80","0","100"
"691","80","0","100"
"692","60","0","100"
"693","60","0","100"
"694","70","0","100"
"695","60","0","100"
"696","70","0","100"
"697","90","0","100"
"698","90","0","100"
"699","60","0","100"
"700","80","0","100"
"701","80","0","100"
"702","70","0","100"
"703","80","0","100"
"704","80","0","100"
"705","80","0","100"
"706","90","0","100"
"707","80","0","100"
"708","70","0","100"
"709","80","0","100"
"710","80","0","100"
"711","80","0","100"
"712","80","0","100"
"713","80","0","100"
"714","80","0","100"
"715","90","0","100"
"716","80","0","100"
"717","80","0","100"
"718","80","0","100"
"719","80","0","100"
"720","80","0","100"
"721","70","0","100"
"722","80","0","100"
"723","90","0","100"
"724","70","0","100"
"725","80","0","100"
"726","80","0","100"
"727","100","100","100"
"728","80","0","100"
"729","80","0","100"
"730","100","100","100"
"731","100","100","100"
"732","80","0","100"
"733","80","0","100"
"734","80","0","100"
"735","80","0","100"
"736","70","0","100"
"737","70","0","100"
"738","70","0","100"
"739","60","0","100"
"740","70","0","100"
"741","70","0","100"
"742","70","0","100"
"743","80","0","100"
"744","70","0","100"
"745","70","0","100"
"746","60","0","100"
"747","70","0","100"
"748","60","0","100"
"749","70","0","100"
"750","70","0","100"
"751","70","0","100"
"752","90","0","100"
"753","80","0","100"
"754","70","0","100"
"755","60","0","100"
"756","70","0","100"
"757","70","0","100"
"758","60","0","100"
"759","70","0","100"
"760","60","0","100"
"761","70","0","100"
"762","70","0","100"
"763","70","0","100"
"764","70","0","100"
"765","70","0","100"
"766","70","0","100"
"767","70","0","100"
"768","90","0","100"
"769","70","0","100"
"770","60","0","100"
"771","70","0","100"
"772","70","0","100"
"773","70","0","100"
"774","90","0","100"
"775","70","0","100"
"776","80","0","100"
"777","80","0","100"
"778","80","0","100"
"779","80","0","100"
"780","80","0","100"
"781","60","0","100"
"782","80","0","100"
"783","90","0","100"
"784","80","0","100"
"785","70","0","100"
"786","70","0","100"
"787","70","0","100"
"788","70","0","100"
"789","80","0","100"
"790","80","0","100"
"791","70","0","100"
"792","80","0","100"
"793","70","0","100"
"794","60","0","100"
"795","90","0","100"
"796","90","0","100"
"797","70","0","100"
"798","100","100","100"
"799","70","0","100"
"800","100","100","100"
"801","90","0","100"
"802","80","0","100"
"803","70","0","100"
"804","70","0","100"
"805","70","0","100"
"806","70","0","100"
"807","80","0","100"
"808","80","0","100"
"809","80","0","100"
"810","70","0","100"
"811","70","0","100"
"812","60","0","100"
"813","80","0","100"
"814","90","0","100"
"815","80","0","100"
"816","80","0","100"
"817","70","0","100"
"818","70","0","100"
"819","80","0","100"
"820","90","0","100"
"821","100","100","100"
"822","90","0","100"
"823","90","0","100"
"824","100","100","100"
"825","90","0","100"
"826","80","0","100"
"827","90","0","100"
"828","80","0","100"
"829","90","0","100"
"830","90","0","100"
"831","90","0","100"
"832","80","0","100"
"833","80","0","100"
"834","100","100","100"
"835","80","0","100"
"836","80","0","100"
"837","80","0","100"
"838","90","0","100"
"839","80","0","100"
"840","90","0","100"
"841","80","0","100"
"842","90","0","100"
"843","80","0","100"
"844","80","0","100"
"845","80","0","100"
"846","80","0","100"
"847","80","0","100"
"848","100","100","100"
"849","90","0","100"
"850","80","0","100"
"851","80","0","100"
"852","80","0","100"
"853","90","0","100"
"854","80","0","100"
"855","90","0","100"
"856","70","0","100"
"857","80","0","100"
"858","80","0","100"
"859","70","0","100"
"860","80","0","100"
"861","90","0","100"
"862","90","0","100"
"863","90","0","100"
"864","80","0","100"
"865","100","100","100"
"866","100","100","100"
"867","90","0","100"
"868","80","0","100"
"869","70","0","100"
"870","70","0","100"
"871","80","0","100"
"872","80","0","100"
"873","80","0","100"
"874","90","0","100"
"875","70","0","100"
"876","70","0","100"
"877","70","0","100"
"878","80","0","100"
"879","80","0","100"
"880","70","0","100"
"881","80","0","100"
"882","90","0","100"
"883","80","0","100"
"884","60","0","100"
"885","70","0","100"
"886","70","0","100"
"887","70","0","100"
"888","60","0","100"
"889","70","0","100"
"890","70","0","100"
"891","80","0","100"
"892","80","0","100"
"893","70","0","100"
"894","60","0","100"
"895","50","0","100"
"896","70","0","100"
"897","60","0","100"
"898","60","0","100"
"899","50","0","100"
"900","70","0","100"
"901","60","0","100"
"902","70","0","100"
"903","70","0","100"
"904","70","0","100"
"905","70","0","100"
"906","70","0","100"
"907","60","0","100"
"908","70","0","100"
"909","80","0","100"
"910","60","0","100"
"911","80","0","100"
"912","80","0","100"
"913","80","0","100"
"914","90","0","100"
"915","80","0","100"
"916","50","0","100"
"917","60","0","100"
"918","70","0","100"
"919","60","0","100"
"920","60","0","100"
"921","60","0","100"
"922","80","0","100"
"923","60","0","100"
"924","70","0","100"
"925","60","0","100"
"926","70","0","100"
"927","60","0","100"
"928","60","0","100"
"929","70","0","100"
"930","70","0","100"
"931","70","0","100"
"932","90","0","100"
"933","70","0","100"
"934","80","0","100"
"935","70","0","100"
"936","70","0","100"
"937","90","0","100"
"938","80","0","100"
"939","70","0","100"
"940","80","0","100"
"941","90","0","100"
"942","80","0","100"
"943","90","0","100"
"944","80","0","100"
"945","70","0","100"
"946","80","0","100"
"947","80","0","100"
"948","80","0","100"
"949","90","0","100"
"950","80","0","100"
"951","70","0","100"
"952","80","0","100"
"953","70","0","100"
"954","70","0","100"
"955","80","0","100"
"956","80","0","100"
"957","70","0","100"
"958","80","0","100"
"959","80","0","100"
"960","80","0","100"
"961","80","0","100"
"962","80","0","100"
"963","90","0","100"
"964","70","0","100"
"965","70","0","100"
"966","70","0","100"
"967","70","0","100"
"968","80","0","100"
"969","80","0","100"
"970","80","0","100"
"971","80","0","100"
"972","90","0","100"
"973","80","0","100"
"974","80","0","100"
"975","80","0","100"
"976","80","0","100"
"977","80","0","100"
"978","70","0","100"
"979","70","0","100"
"980","80","0","100"
"981","80","0","100"
"982","80","0","100"
"983","80","0","100"
"984","90","0","100"
"985","80","0","100"
"986","70","0","100"
"987","70","0","100"
"988","70","0","100"
"989","60","0","100"
"990","60","0","100"
"991","60","0","100"
"992","80","0","100"
"993","60","0","100"
"994","60","0","100"
"995","50","0","100"
"996","60","0","100"
"997","60","0","100"
"998","70","0","100"
"999","60","0","100"
"1000","70","0","100"
"1001","60","0","100"
"1002","70","0","100"
"1003","60","0","100"
"1004","70","0","100"
"1005","60","0","100"
"1006","70","0","100"
"1007","60","0","100"
"1008","70","0","100"
"1009","60","0","100"
"1010","60","0","100"
"1011","60","0","100"
"1012","60","0","100"
"1013","70","0","100"
"1014","70","0","100"
"1015","80","0","100"
"1016","60","0","100"
"1017","70","0","100"
"1018","70","0","100"
"1019","80","0","100"
"1020","70","0","100"
"1021","80","0","100"
"1022","80","0","100"
"1023","60","0","100"
"1024","70","0","100"
"1025","70","0","100"
"1026","60","0","100"
"1027","50","0","100"
"1028","60","0","100"
"1029","70","0","100"
"1030","70","0","100"
"1031","50","0","100"
"1032","60","0","100"
"1033","60","0","100"
"1034","60","0","100"
"1035","60","0","100"
"1036","70","0","100"
"1037","60","0","100"
"1038","70","0","100"
"1039","60","0","100"
"1040","60","0","100"
"1041","60","0","100"
"1042","60","0","100"
"1043","60","0","100"
"1044","70","0","100"
"1045","70","0","100"
"1046","80","0","100"
"1047","60","0","100"
"1048","60","0","100"
"1049","60","0","100"
"1050","70","0","100"
"1051","70","0","100"
"1052","60","0","100"
"1053","70","0","100"
"1054","60","0","100"
"1055","60","0","100"
"1056","60","0","100"
"1057","60","0","100"
"1058","60","0","100"
"1059","60","0","100"
"1060","60","0","100"
"1061","70","0","100"
"1062","60","0","100"
"1063","60","0","100"
"1064","70","0","100"
"1065","60","0","100"
"1066","70","0","100"
"1067","60","0","100"
"1068","70","0","100"
"1069","70","0","100"
"1070","70","0","100"
"1071","70","0","100"
"1072","70","0","100"
"1073","70","0","100"
"1074","90","0","100"
"1075","70","0","100"
"1076","70","0","100"
"1077","60","0","100"
"1078","60","0","100"
"1079","60","0","100"
"1080","70","0","100"
"1081","80","0","100"
"1082","90","0","100"
"1083","60","0","100"
"1084","60","0","100"
"1085","80","0","100"
"1086","60","0","100"
"1087","60","0","100"
"1088","70","0","100"
"1089","70","0","100"
"1090","70","0","100"
"1091","70","0","100"
"1092","70","0","100"
"1093","60","0","100"
"1094","70","0","100"
"1095","80","0","100"
"1096","60","0","100"
"1097","60","0","100"
"1098","60","0","100"
"1099","60","0","100"
"1100","60","0","100"
"1101","60","0","100"
"1102","60","0","100"
"1103","60","0","100"
"1104","60","0","100"
"1105","80","0","100"
"1106","80","0","100"
"1107","80","0","100"
"1108","80","0","100"
"1109","60","0","100"
"1110","80","0","100"
"1111","60","0","100"
"1112","80","0","100"
"1113","70","0","100"
"1114","60","0","100"
"1115","70","0","100"
"1116","80","0","100"
"1117","60","0","100"
"1118","60","0","100"
"1119","80","0","100"
"1120","70","0","100"
"1121","100","100","100"
"1122","60","0","100"
"1123","60","0","100"
"1124","80","0","100"
"1125","60","0","100"
"1126","80","0","100"
"1127","80","0","100"
"1128","70","0","100"
"1129","70","0","100"
"1130","60","0","100"
"1131","70","0","100"
"1132","70","0","100"
"1133","80","0","100"
"1134","70","0","100"
"1135","70","0","100"
"1136","70","0","100"
"1137","60","0","100"
"1138","60","0","100"
"1139","60","0","100"
"1140","70","0","100"
"1141","60","0","100"
"1142","70","0","100"
"1143","70","0","100"
"1144","70","0","100"
"1145","70","0","100"
"1146","70","0","100"
"1147","60","0","100"
"1148","60","0","100"
"1149","80","0","100"
"1150","70","0","100"
"1151","60","0","100"
"1152","60","0","100"
"1153","70","0","100"
"1154","70","0","100"
"1155","60","0","100"
"1156","80","0","100"
"1157","70","0","100"
"1158","80","0","100"
"1159","60","0","100"
"1160","70","0","100"
"1161","60","0","100"
"1162","70","0","100"
"1163","80","0","100"
"1164","70","0","100"
"1165","80","0","100"
"1166","70","0","100"
"1167","80","0","100"
"1168","70","0","100"
"1169","70","0","100"
"1170","70","0","100"
"1171","80","0","100"
"1172","80","0","100"
"1173","70","0","100"
"1174","90","0","100"
"1175","80","0","100"
"1176","70","0","100"
"1177","70","0","100"
"1178","80","0","100"
"1179","80","0","100"
"1180","90","0","100"
"1181","80","0","100"
"1182","80","0","100"
"1183","80","0","100"
"1184","70","0","100"
"1185","80","0","100"
"1186","90","0","100"
"1187","80","0","100"
"1188","80","0","100"
"1189","80","0","100"
"1190","80","0","100"
"1191","90","0","100"
"1192","70","0","100"
"1193","90","0","100"
"1194","80","0","100"
"1195","80","0","100"
"1196","90","0","100"
"1197","80","0","100"
"1198","90","0","100"
"1199","80","0","100"
"1200","100","100","100"
"1201","80","0","100"
"1202","80","0","100"
"1203","80","0","100"
"1204","90","0","100"
"1205","80","0","100"
"1206","90","0","100"
"1207","80","0","100"
"1208","90","0","100"
"1209","90","0","100"
"1210","100","100","100"
"1211","90","0","100"
"1212","90","0","100"
"1213","90","0","100"
"1214","90","0","100"
"1215","90","0","100"
"1216","90","0","100"
"1217","80","0","100"
"1218","80","0","100"
"1219","80","0","100"
"1220","80","0","100"
"1221","90","0","100"
"1222","80","0","100"
"1223","80","0","100"
"1224","80","0","100"
"1225","80","0","100"
"1226","90","0","100"
"1227","80","0","100"
"1228","90","0","100"
"1229","90","0","100"
"1230","80","0","100"
"1231","80","0","100"
"1232","80","0","100"
"1233","90","0","100"
"1234","80","0","100"
"1235","90","0","100"
"1236","80","0","100"
"1237","80","0","100"
"1238","80","0","100"
"1239","80","0","100"
"1240","90","0","100"
"1241","90","0","100"
"1242","90","0","100"
"1243","90","0","100"
"1244","100","100","100"
"1245","80","0","100"
"1246","80","0","100"
"1247","80","0","100"
"1248","90","0","100"
"1249","80","0","100"
"1250","90","0","100"
"1251","80","0","100"
"1252","80","0","100"
"1253","80","0","100"
"1254","80","0","100"
"1255","80","0","100"
"1256","80","0","100"
"1257","80","0","100"
"1258","80","0","100"
"1259","80","0","100"
"1260","100","100","100"
"1261","80","0","100"
"1262","80","0","100"
"1263","80","0","100"
"1264","80","0","100"
"1265","90","0","100"
"1266","80","0","100"
"1267","80","0","100"
"1268","90","0","100"
"1269","90","0","100"
"1270","90","0","100"
"1271","90","0","100"
"1272","90","0","100"
"1273","90","0","100"
"1274","90","0","100"
"1275","90","0","100"
"1276","90","0","100"
"1277","90","0","100"
"1278","90","0","100"
"1279","90","0","100"
"1280","90","0","100"
"1281","90","0","100"
"1282","80","0","100"
"1283","80","0","100"
"1284","80","0","100"
"1285","80","0","100"
"1286","80","0","100"
"1287","80","0","100"
"1288","80","0","100"
"1289","80","0","100"
"1290","80","0","100"
"1291","80","0","100"
"1292","80","0","100"
"1293","80","0","100"
"1294","80","0","100"
"1295","80","0","100"
"1296","80","0","100"
"1297","80","0","100"
"1298","90","0","100"
"1299","90","0","100"
"1300","90","0","100"
"1301","80","0","100"
"1302","100","100","100"
"1303","90","0","100"
"1304","90","0","100"
"1305","90","0","100"
"1306","80","0","100"
"1307","70","0","100"
"1308","70","0","100"
"1309","80","0","100"
"1310","70","0","100"
"1311","70","0","100"
"1312","70","0","100"
"1313","70","0","100"
"1314","70","0","100"
"1315","70","0","100"
"1316","80","0","100"
"1317","90","0","100"
"1318","80","0","100"
"1319","90","0","100"
"1320","80","0","100"
"1321","80","0","100"
"1322","90","0","100"
"1323","90","0","100"
"1324","80","0","100"
"1325","80","0","100"
"1326","80","0","100"
"1327","80","0","100"
"1328","80","0","100"
"1329","80","0","100"
"1330","80","0","100"
"1331","90","0","100"
"1332","80","0","100"
"1333","70","0","100"
"1334","70","0","100"
"1335","70","0","100"
"1336","70","0","100"
"1337","70","0","100"
"1338","80","0","100"
"1339","70","0","100"
"1340","70","0","100"
"1341","80","0","100"
"1342","70","0","100"
"1343","80","0","100"
"1344","70","0","100"
"1345","80","0","100"
"1346","80","0","100"
"1347","70","0","100"
"1348","80","0","100"
"1349","90","0","100"
