"Step","env: CHICKENBANANA - ep_info/Banana","env: CHICKENBANANA - ep_info/Banana__MIN","env: CHICKENBANANA - ep_info/Banana__MAX"
"206","27","0","30"
"207","24","0","30"
"208","27","0","30"
"209","30","30","30"
"210","24","0","30"
"211","27","0","30"
"212","27","0","30"
"213","27","0","30"
"214","27","0","30"
"215","27","0","30"
"216","30","30","30"
"217","27","0","30"
"218","30","30","30"
"219","27","0","30"
"220","27","0","30"
"221","27","0","30"
"222","24","0","30"
"223","24","0","30"
"224","21","0","30"
"225","24","0","30"
"226","27","0","30"
"227","24","0","30"
"228","27","0","30"
"229","27","0","30"
"230","24","0","30"
"231","24","0","30"
"232","30","30","30"
"233","27","0","30"
"234","27","0","30"
"235","30","30","30"
"236","27","0","30"
"237","27","0","30"
"238","21","0","30"
"239","30","30","30"
"240","27","0","30"
"241","27","0","30"
"242","27","0","30"
"243","30","30","30"
"244","27","0","30"
"245","30","30","30"
"246","24","0","30"
"247","27","0","30"
"248","24","0","30"
"249","30","30","30"
"250","27","0","30"
"251","27","0","30"
"252","27","0","30"
"253","27","0","30"
"254","24","0","30"
"255","27","0","30"
"256","21","0","30"
"257","30","30","30"
"258","27","0","30"
"259","30","30","30"
"260","30","30","30"
"261","27","0","30"
"262","30","30","30"
"263","30","30","30"
"264","30","30","30"
"265","24","0","30"
"266","30","30","30"
"267","30","30","30"
"268","30","30","30"
"269","30","30","30"
"270","27","0","30"
"271","30","30","30"
"272","30","30","30"
"273","30","30","30"
"274","30","30","30"
"275","27","0","30"
"276","27","0","30"
"277","30","30","30"
"278","24","0","30"
"279","27","0","30"
"280","30","30","30"
"281","30","30","30"
"282","27","0","30"
"283","30","30","30"
"284","30","30","30"
"285","30","30","30"
"286","27","0","30"
"287","27","0","30"
"288","30","30","30"
"289","30","30","30"
"290","30","30","30"
"291","30","30","30"
"292","30","30","30"
"293","27","0","30"
"294","30","30","30"
"295","30","30","30"
"296","27","0","30"
"297","24","0","30"
"298","30","30","30"
"299","30","30","30"
"300","27","0","30"
"301","30","30","30"
"302","30","30","30"
"303","30","30","30"
"304","30","30","30"
"305","30","30","30"
"306","24","0","30"
"307","30","30","30"
"308","27","0","30"
"309","24","0","30"
"310","30","30","30"
"311","30","30","30"
"312","30","30","30"
"313","27","0","30"
"314","27","0","30"
"315","24","0","30"
"316","27","0","30"
"317","27","0","30"
"318","24","0","30"
"319","24","0","30"
"320","24","0","30"
"321","27","0","30"
"322","27","0","30"
"323","24","0","30"
"324","27","0","30"
"325","24","0","30"
"326","24","0","30"
"327","21","0","30"
"328","27","0","30"
"329","27","0","30"
"330","21","0","30"
"331","27","0","30"
"332","24","0","30"
"333","24","0","30"
"334","24","0","30"
"335","24","0","30"
"336","27","0","30"
"337","24","0","30"
"338","27","0","30"
"339","27","0","30"
"340","24","0","30"
"341","27","0","30"
"342","24","0","30"
"343","24","0","30"
"344","27","0","30"
"345","24","0","30"
"346","24","0","30"
"347","24","0","30"
"348","24","0","30"
"349","24","0","30"
"350","24","0","30"
"351","27","0","30"
"352","27","0","30"
"353","24","0","30"
"354","24","0","30"
"355","27","0","30"
"356","24","0","30"
"357","24","0","30"
"358","24","0","30"
"359","24","0","30"
"360","27","0","30"
"361","24","0","30"
"362","27","0","30"
"363","27","0","30"
"364","24","0","30"
"365","24","0","30"
"366","27","0","30"
"367","24","0","30"
"368","24","0","30"
"369","21","0","30"
"370","24","0","30"
"371","24","0","30"
"372","21","0","30"
"373","24","0","30"
"374","21","0","30"
"375","27","0","30"
"376","21","0","30"
"377","27","0","30"
"378","30","30","30"
"379","24","0","30"
"380","30","30","30"
"381","24","0","30"
"382","24","0","30"
"383","24","0","30"
"384","21","0","30"
"385","24","0","30"
"386","27","0","30"
"387","24","0","30"
"388","27","0","30"
"389","27","0","30"
"390","27","0","30"
"391","24","0","30"
"392","27","0","30"
"393","27","0","30"
"394","27","0","30"
"395","24","0","30"
"396","30","30","30"
"397","24","0","30"
"398","27","0","30"
"399","27","0","30"
"400","27","0","30"
"401","27","0","30"
"402","24","0","30"
"403","27","0","30"
"404","30","30","30"
"405","27","0","30"
"406","27","0","30"
"407","27","0","30"
"408","30","30","30"
"409","18","0","30"
"410","24","0","30"
"411","24","0","30"
"412","24","0","30"
"413","27","0","30"
"414","24","0","30"
"415","24","0","30"
"416","27","0","30"
"417","30","30","30"
"418","24","0","30"
"419","27","0","30"
"420","24","0","30"
"421","30","30","30"
"422","30","30","30"
"423","24","0","30"
"424","24","0","30"
"425","30","30","30"
"426","27","0","30"
"427","27","0","30"
"428","24","0","30"
"429","27","0","30"
"430","27","0","30"
"431","27","0","30"
"432","27","0","30"
"433","24","0","30"
"434","24","0","30"
"435","27","0","30"
"436","27","0","30"
"437","24","0","30"
"438","21","0","30"
"439","24","0","30"
"440","27","0","30"
"441","27","0","30"
"442","24","0","30"
"443","27","0","30"
"444","24","0","30"
"445","24","0","30"
"446","27","0","30"
"447","27","0","30"
"448","27","0","30"
"449","24","0","30"
"450","27","0","30"
"451","27","0","30"
"452","27","0","30"
"453","27","0","30"
"454","27","0","30"
"455","27","0","30"
"456","24","0","30"
"457","27","0","30"
"458","27","0","30"
"459","27","0","30"
"460","24","0","30"
"461","27","0","30"
"462","24","0","30"
"463","24","0","30"
"464","24","0","30"
"465","27","0","30"
"466","24","0","30"
"467","21","0","30"
"468","24","0","30"
"469","24","0","30"
"470","24","0","30"
"471","24","0","30"
"472","27","0","30"
"473","24","0","30"
"474","27","0","30"
"475","27","0","30"
"476","27","0","30"
"477","24","0","30"
"478","24","0","30"
"479","27","0","30"
"480","24","0","30"
"481","27","0","30"
"482","27","0","30"
"483","27","0","30"
"484","24","0","30"
"485","27","0","30"
"486","24","0","30"
"487","27","0","30"
"488","27","0","30"
"489","27","0","30"
"490","27","0","30"
"491","27","0","30"
"492","27","0","30"
"493","27","0","30"
"494","24","0","30"
"495","27","0","30"
"496","27","0","30"
"497","27","0","30"
"498","27","0","30"
"499","27","0","30"
"500","27","0","30"
"501","27","0","30"
"502","30","30","30"
"503","27","0","30"
"504","27","0","30"
"505","27","0","30"
"506","30","30","30"
"507","27","0","30"
"508","27","0","30"
"509","27","0","30"
"510","27","0","30"
"511","27","0","30"
"512","27","0","30"
"513","27","0","30"
"514","27","0","30"
"515","27","0","30"
"516","27","0","30"
"517","24","0","30"
"518","27","0","30"
"519","30","30","30"
"520","27","0","30"
"521","27","0","30"
"522","27","0","30"
"523","27","0","30"
"524","27","0","30"
"525","27","0","30"
"526","27","0","30"
"527","27","0","30"
"528","27","0","30"
"529","27","0","30"
"530","27","0","30"
"531","27","0","30"
"532","27","0","30"
"533","27","0","30"
"534","27","0","30"
"535","27","0","30"
"536","24","0","30"
"537","27","0","30"
"538","27","0","30"
"539","27","0","30"
"540","27","0","30"
"541","27","0","30"
"542","21","0","30"
"543","27","0","30"
"544","27","0","30"
"545","24","0","30"
"546","27","0","30"
"547","30","30","30"
"548","27","0","30"
"549","24","0","30"
"550","27","0","30"
"551","30","30","30"
"552","27","0","30"
"553","27","0","30"
"554","24","0","30"
"555","27","0","30"
"556","27","0","30"
"557","27","0","30"
"558","27","0","30"
"559","27","0","30"
"560","24","0","30"
"561","27","0","30"
"562","30","30","30"
"563","21","0","30"
"564","24","0","30"
"565","24","0","30"
"566","27","0","30"
"567","24","0","30"
"568","24","0","30"
"569","21","0","30"
"570","24","0","30"
"571","24","0","30"
"572","27","0","30"
"573","24","0","30"
"574","27","0","30"
"575","24","0","30"
"576","24","0","30"
"577","24","0","30"
"578","24","0","30"
"579","24","0","30"
"580","24","0","30"
"581","24","0","30"
"582","21","0","30"
"583","24","0","30"
"584","24","0","30"
"585","24","0","30"
"586","24","0","30"
"587","21","0","30"
"588","24","0","30"
"589","24","0","30"
"590","27","0","30"
"591","24","0","30"
"592","24","0","30"
"593","21","0","30"
"594","24","0","30"
"595","21","0","30"
"596","24","0","30"
"597","24","0","30"
"598","24","0","30"
"599","24","0","30"
"600","24","0","30"
"601","24","0","30"
"602","18","0","30"
"603","21","0","30"
"604","24","0","30"
"605","21","0","30"
"606","27","0","30"
"607","27","0","30"
"608","27","0","30"
"609","27","0","30"
"610","27","0","30"
"611","24","0","30"
"612","30","30","30"
"613","27","0","30"
"614","24","0","30"
"615","30","30","30"
"616","27","0","30"
"617","21","0","30"
"618","21","0","30"
"619","21","0","30"
"620","21","0","30"
"621","24","0","30"
"622","27","0","30"
"623","27","0","30"
"624","27","0","30"
"625","27","0","30"
"626","27","0","30"
"627","27","0","30"
"628","27","0","30"
"629","27","0","30"
"630","24","0","30"
"631","27","0","30"
"632","27","0","30"
"633","24","0","30"
"634","27","0","30"
"635","24","0","30"
"636","27","0","30"
"637","24","0","30"
"638","27","0","30"
"639","27","0","30"
"640","21","0","30"
"641","27","0","30"
"642","27","0","30"
"643","24","0","30"
"644","24","0","30"
"645","27","0","30"
"646","24","0","30"
"647","24","0","30"
"648","30","30","30"
"649","27","0","30"
"650","27","0","30"
"651","21","0","30"
"652","27","0","30"
"653","27","0","30"
"654","24","0","30"
"655","24","0","30"
"656","24","0","30"
"657","24","0","30"
"658","27","0","30"
"659","24","0","30"
"660","24","0","30"
"661","27","0","30"
"662","27","0","30"
"663","30","30","30"
"664","27","0","30"
"665","30","30","30"
"666","24","0","30"
"667","24","0","30"
"668","27","0","30"
"669","27","0","30"
"670","27","0","30"
"671","24","0","30"
"672","30","30","30"
"673","24","0","30"
"674","27","0","30"
"675","24","0","30"
"676","21","0","30"
"677","27","0","30"
"678","24","0","30"
"679","27","0","30"
"680","24","0","30"
"681","27","0","30"
"682","27","0","30"
"683","30","30","30"
"684","27","0","30"
"685","30","30","30"
"686","30","30","30"
"687","30","30","30"
"688","24","0","30"
"689","30","30","30"
"690","24","0","30"
"691","30","30","30"
"692","27","0","30"
"693","27","0","30"
"694","24","0","30"
"695","24","0","30"
"696","27","0","30"
"697","24","0","30"
"698","30","30","30"
"699","27","0","30"
"700","27","0","30"
"701","27","0","30"
"702","30","30","30"
"703","27","0","30"
"704","27","0","30"
"705","27","0","30"
"706","27","0","30"
"707","27","0","30"
"708","30","30","30"
"709","27","0","30"
"710","27","0","30"
"711","30","30","30"
"712","30","30","30"
"713","27","0","30"
"714","30","30","30"
"715","27","0","30"
"716","30","30","30"
"717","30","30","30"
"718","30","30","30"
"719","30","30","30"
"720","27","0","30"
"721","27","0","30"
"722","27","0","30"
"723","30","30","30"
"724","30","30","30"
"725","27","0","30"
"726","27","0","30"
"727","27","0","30"
"728","27","0","30"
"729","27","0","30"
"730","27","0","30"
"731","27","0","30"
"732","27","0","30"
"733","27","0","30"
"734","27","0","30"
"735","24","0","30"
"736","27","0","30"
"737","24","0","30"
"738","30","30","30"
"739","24","0","30"
"740","27","0","30"
"741","27","0","30"
"742","27","0","30"
"743","27","0","30"
"744","27","0","30"
"745","27","0","30"
"746","24","0","30"
"747","21","0","30"
"748","24","0","30"
"749","24","0","30"
"750","27","0","30"
"751","24","0","30"
"752","24","0","30"
"753","24","0","30"
"754","21","0","30"
"755","21","0","30"
"756","21","0","30"
"757","24","0","30"
"758","24","0","30"
"759","21","0","30"
"760","24","0","30"
"761","21","0","30"
"762","24","0","30"
"763","24","0","30"
"764","30","30","30"
"765","21","0","30"
"766","24","0","30"
"767","27","0","30"
"768","21","0","30"
"769","27","0","30"
"770","24","0","30"
"771","21","0","30"
"772","21","0","30"
"773","24","0","30"
"774","21","0","30"
"775","24","0","30"
"776","21","0","30"
"777","24","0","30"
"778","27","0","30"
"779","24","0","30"
"780","27","0","30"
"781","24","0","30"
"782","21","0","30"
"783","27","0","30"
"784","24","0","30"
"785","24","0","30"
"786","24","0","30"
"787","21","0","30"
"788","27","0","30"
"789","21","0","30"
"790","24","0","30"
"791","24","0","30"
"792","27","0","30"
"793","21","0","30"
"794","21","0","30"
"795","21","0","30"
"796","21","0","30"
"797","24","0","30"
"798","24","0","30"
"799","24","0","30"
"800","24","0","30"
"801","24","0","30"
"802","27","0","30"
"803","27","0","30"
"804","21","0","30"
"805","27","0","30"
"806","21","0","30"
"807","24","0","30"
"808","21","0","30"
"809","24","0","30"
"810","21","0","30"
"811","30","30","30"
"812","24","0","30"
"813","24","0","30"
"814","27","0","30"
"815","24","0","30"
"816","24","0","30"
"817","24","0","30"
"818","24","0","30"
"819","21","0","30"
"820","21","0","30"
"821","24","0","30"
"822","21","0","30"
"823","24","0","30"
"824","24","0","30"
"825","24","0","30"
"826","24","0","30"
"827","27","0","30"
"828","21","0","30"
"829","24","0","30"
"830","21","0","30"
"831","24","0","30"
"832","24","0","30"
"833","24","0","30"
"834","21","0","30"
"835","24","0","30"
"836","24","0","30"
"837","21","0","30"
"838","21","0","30"
"839","24","0","30"
"840","21","0","30"
"841","27","0","30"
"842","24","0","30"
"843","21","0","30"
"844","21","0","30"
"845","21","0","30"
"846","24","0","30"
"847","21","0","30"
"848","21","0","30"
"849","27","0","30"
"850","24","0","30"
"851","27","0","30"
"852","21","0","30"
"853","24","0","30"
"854","24","0","30"
"855","27","0","30"
"856","21","0","30"
"857","21","0","30"
"858","18","0","30"
"859","18","0","30"
"860","21","0","30"
"861","18","0","30"
"862","24","0","30"
"863","18","0","30"
"864","24","0","30"
"865","24","0","30"
"866","18","0","30"
"867","27","0","30"
"868","24","0","30"
"869","21","0","30"
"870","27","0","30"
"871","21","0","30"
"872","21","0","30"
"873","24","0","30"
"874","21","0","30"
"875","21","0","30"
"876","18","0","30"
"877","24","0","30"
"878","24","0","30"
"879","24","0","30"
"880","27","0","30"
"881","24","0","30"
"882","27","0","30"
"883","30","30","30"
"884","27","0","30"
"885","27","0","30"
"886","24","0","30"
"887","27","0","30"
"888","24","0","30"
"889","24","0","30"
"890","24","0","30"
"891","27","0","30"
"892","24","0","30"
"893","24","0","30"
"894","27","0","30"
"895","30","30","30"
"896","27","0","30"
"897","27","0","30"
"898","27","0","30"
"899","24","0","30"
"900","30","30","30"
"901","24","0","30"
"902","24","0","30"
"903","30","30","30"
"904","30","30","30"
"905","27","0","30"
"906","27","0","30"
"907","30","30","30"
"908","30","30","30"
"909","27","0","30"
"910","30","30","30"
"911","27","0","30"
"912","30","30","30"
"913","30","30","30"
"914","30","30","30"
"915","27","0","30"
"916","24","0","30"
"917","27","0","30"
"918","21","0","30"
"919","24","0","30"
"920","27","0","30"
"921","21","0","30"
"922","21","0","30"
"923","24","0","30"
"924","24","0","30"
"925","21","0","30"
"926","24","0","30"
"927","24","0","30"
"928","24","0","30"
"929","21","0","30"
"930","24","0","30"
"931","24","0","30"
"932","24","0","30"
"933","21","0","30"
"934","21","0","30"
"935","21","0","30"
"936","24","0","30"
"937","21","0","30"
"938","21","0","30"
"939","21","0","30"
"940","21","0","30"
"941","21","0","30"
"942","21","0","30"
"943","24","0","30"
"944","24","0","30"
"945","27","0","30"
"946","24","0","30"
"947","27","0","30"
"948","27","0","30"
"949","27","0","30"
"950","24","0","30"
"951","24","0","30"
"952","27","0","30"
"953","27","0","30"
"954","27","0","30"
"955","27","0","30"
"956","24","0","30"
"957","27","0","30"
"958","24","0","30"
"959","24","0","30"
"960","27","0","30"
"961","27","0","30"
"962","24","0","30"
"963","24","0","30"
"964","27","0","30"
"965","24","0","30"
"966","24","0","30"
"967","24","0","30"
"968","24","0","30"
"969","24","0","30"
"970","24","0","30"
"971","24","0","30"
"972","27","0","30"
"973","24","0","30"
"974","27","0","30"
"975","27","0","30"
"976","21","0","30"
"977","24","0","30"
"978","21","0","30"
"979","24","0","30"
"980","24","0","30"
"981","27","0","30"
"982","27","0","30"
"983","27","0","30"
"984","24","0","30"
"985","24","0","30"
"986","24","0","30"
"987","24","0","30"
"988","27","0","30"
"989","27","0","30"
"990","24","0","30"
"991","24","0","30"
"992","24","0","30"
"993","24","0","30"
"994","24","0","30"
"995","21","0","30"
"996","24","0","30"
"997","24","0","30"
"998","27","0","30"
"999","24","0","30"
"1000","27","0","30"
"1001","24","0","30"
"1002","24","0","30"
"1003","24","0","30"
"1004","24","0","30"
"1005","24","0","30"
"1006","24","0","30"
"1007","24","0","30"
"1008","27","0","30"
"1009","24","0","30"
"1010","24","0","30"
"1011","24","0","30"
"1012","27","0","30"
"1013","27","0","30"
"1014","24","0","30"
"1015","24","0","30"
"1016","27","0","30"
"1017","27","0","30"
"1018","27","0","30"
"1019","27","0","30"
"1020","27","0","30"
"1021","24","0","30"
"1022","27","0","30"
"1023","27","0","30"
"1024","27","0","30"
"1025","27","0","30"
"1026","27","0","30"
"1027","27","0","30"
"1028","27","0","30"
"1029","27","0","30"
"1030","24","0","30"
"1031","27","0","30"
"1032","27","0","30"
"1033","27","0","30"
"1034","27","0","30"
"1035","27","0","30"
"1036","27","0","30"
"1037","27","0","30"
"1038","27","0","30"
"1039","27","0","30"
"1040","27","0","30"
"1041","27","0","30"
"1042","27","0","30"
"1043","27","0","30"
"1044","27","0","30"
"1045","27","0","30"
"1046","27","0","30"
"1047","27","0","30"
"1048","27","0","30"
"1049","27","0","30"
"1050","27","0","30"
"1051","27","0","30"
"1052","27","0","30"
"1053","27","0","30"
"1054","27","0","30"
"1055","27","0","30"
"1056","27","0","30"
"1057","27","0","30"
"1058","27","0","30"
"1059","27","0","30"
"1060","27","0","30"
"1061","27","0","30"
"1062","24","0","30"
"1063","27","0","30"
"1064","27","0","30"
"1065","27","0","30"
"1066","27","0","30"
"1067","27","0","30"
"1068","27","0","30"
"1069","24","0","30"
"1070","27","0","30"
"1071","27","0","30"
"1072","27","0","30"
"1073","24","0","30"
"1074","24","0","30"
"1075","24","0","30"
"1076","24","0","30"
"1077","24","0","30"
"1078","27","0","30"
"1079","24","0","30"
"1080","24","0","30"
"1081","24","0","30"
"1082","24","0","30"
"1083","24","0","30"
"1084","24","0","30"
"1085","24","0","30"
"1086","24","0","30"
"1087","24","0","30"
"1088","21","0","30"
"1089","24","0","30"
"1090","24","0","30"
"1091","24","0","30"
"1092","24","0","30"
"1093","24","0","30"
"1094","24","0","30"
"1095","24","0","30"
"1096","21","0","30"
"1097","24","0","30"
"1098","24","0","30"
"1099","24","0","30"
"1100","24","0","30"
"1101","24","0","30"
"1102","24","0","30"
"1103","24","0","30"
"1104","24","0","30"
"1105","24","0","30"
"1106","24","0","30"
"1107","21","0","30"
"1108","24","0","30"
"1109","24","0","30"
"1110","24","0","30"
"1111","24","0","30"
"1112","27","0","30"
"1113","24","0","30"
"1114","27","0","30"
"1115","24","0","30"
"1116","24","0","30"
"1117","24","0","30"
"1118","24","0","30"
"1119","24","0","30"
"1120","24","0","30"
"1121","24","0","30"
"1122","24","0","30"
"1123","21","0","30"
"1124","27","0","30"
"1125","27","0","30"
"1126","27","0","30"
"1127","24","0","30"
"1128","24","0","30"
"1129","24","0","30"
"1130","24","0","30"
"1131","24","0","30"
"1132","24","0","30"
"1133","21","0","30"
"1134","24","0","30"
"1135","24","0","30"
"1136","24","0","30"
"1137","24","0","30"
"1138","24","0","30"
"1139","24","0","30"
"1140","24","0","30"
"1141","24","0","30"
"1142","24","0","30"
"1143","27","0","30"
"1144","24","0","30"
"1145","24","0","30"
"1146","24","0","30"
"1147","24","0","30"
"1148","24","0","30"
"1149","24","0","30"
"1150","24","0","30"
"1151","24","0","30"
"1152","24","0","30"
"1153","24","0","30"
"1154","24","0","30"
"1155","24","0","30"
"1156","24","0","30"
"1157","24","0","30"
"1158","24","0","30"
"1159","24","0","30"
"1160","24","0","30"
"1161","27","0","30"
"1162","24","0","30"
"1163","24","0","30"
"1164","24","0","30"
"1165","24","0","30"
"1166","24","0","30"
"1167","24","0","30"
"1168","21","0","30"
"1169","24","0","30"
"1170","24","0","30"
"1171","24","0","30"
"1172","24","0","30"
"1173","24","0","30"
"1174","24","0","30"
"1175","24","0","30"
"1176","24","0","30"
"1177","24","0","30"
"1178","24","0","30"
"1179","24","0","30"
"1180","24","0","30"
"1181","24","0","30"
"1182","24","0","30"
"1183","24","0","30"
"1184","24","0","30"
"1185","24","0","30"
"1186","21","0","30"
"1187","24","0","30"
"1188","24","0","30"
"1189","24","0","30"
"1190","24","0","30"
"1191","24","0","30"
"1192","24","0","30"
"1193","24","0","30"
"1194","21","0","30"
"1195","24","0","30"
"1196","21","0","30"
"1197","24","0","30"
"1198","27","0","30"
"1199","24","0","30"
"1200","24","0","30"
"1201","24","0","30"
"1202","24","0","30"
"1203","24","0","30"
"1204","27","0","30"
"1205","24","0","30"
"1206","24","0","30"
"1207","24","0","30"
"1208","24","0","30"
"1209","24","0","30"
"1210","24","0","30"
"1211","24","0","30"
"1212","24","0","30"
"1213","24","0","30"
"1214","24","0","30"
"1215","24","0","30"
"1216","24","0","30"
"1217","24","0","30"
"1218","24","0","30"
"1219","24","0","30"
"1220","24","0","30"
"1221","27","0","30"
"1222","27","0","30"
"1223","24","0","30"
"1224","24","0","30"
"1225","27","0","30"
"1226","27","0","30"
"1227","27","0","30"
"1228","27","0","30"
"1229","27","0","30"
"1230","27","0","30"
"1231","24","0","30"
"1232","27","0","30"
"1233","27","0","30"
"1234","27","0","30"
"1235","27","0","30"
"1236","27","0","30"
"1237","27","0","30"
"1238","27","0","30"
"1239","27","0","30"
"1240","27","0","30"
"1241","27","0","30"
"1242","27","0","30"
"1243","27","0","30"
"1244","24","0","30"
"1245","24","0","30"
"1246","27","0","30"
"1247","27","0","30"
"1248","27","0","30"
"1249","27","0","30"
"1250","27","0","30"
"1251","27","0","30"
"1252","27","0","30"
"1253","27","0","30"
"1254","27","0","30"
"1255","27","0","30"
"1256","27","0","30"
"1257","27","0","30"
"1258","27","0","30"
"1259","27","0","30"
"1260","27","0","30"
"1261","27","0","30"
"1262","27","0","30"
"1263","27","0","30"
"1264","27","0","30"
"1265","27","0","30"
"1266","27","0","30"
"1267","27","0","30"
"1268","27","0","30"
"1269","27","0","30"
"1270","27","0","30"
"1271","27","0","30"
"1272","27","0","30"
"1273","27","0","30"
"1274","27","0","30"
"1275","27","0","30"
"1276","27","0","30"
"1277","27","0","30"
"1278","27","0","30"
"1279","27","0","30"
"1280","27","0","30"
"1281","27","0","30"
"1282","27","0","30"
"1283","27","0","30"
"1284","27","0","30"
"1285","27","0","30"
"1286","27","0","30"
"1287","27","0","30"
"1288","27","0","30"
"1289","27","0","30"
"1290","27","0","30"
"1291","27","0","30"
"1292","27","0","30"
"1293","27","0","30"
"1294","27","0","30"
"1295","27","0","30"
"1296","27","0","30"
"1297","27","0","30"
"1298","27","0","30"
"1299","27","0","30"
"1300","27","0","30"
"1301","27","0","30"
"1302","27","0","30"
"1303","27","0","30"
"1304","27","0","30"
"1305","27","0","30"
"1306","27","0","30"
"1307","27","0","30"
"1308","27","0","30"
"1309","27","0","30"
"1310","27","0","30"
"1311","27","0","30"
"1312","27","0","30"
"1313","27","0","30"
"1314","27","0","30"
"1315","27","0","30"
"1316","27","0","30"
"1317","27","0","30"
"1318","27","0","30"
"1319","27","0","30"
"1320","27","0","30"
"1321","27","0","30"
"1322","27","0","30"
"1323","27","0","30"
"1324","27","0","30"
"1325","27","0","30"
"1326","27","0","30"
"1327","27","0","30"
"1328","27","0","30"
"1329","27","0","30"
"1330","27","0","30"
"1331","27","0","30"
"1332","27","0","30"
"1333","27","0","30"
"1334","27","0","30"
"1335","30","30","30"
"1336","27","0","30"
"1337","27","0","30"
"1338","27","0","30"
"1339","27","0","30"
"1340","27","0","30"
"1341","27","0","30"
"1342","27","0","30"
"1343","27","0","30"
"1344","27","0","30"
"1345","27","0","30"
"1346","27","0","30"
"1347","27","0","30"
"1348","27","0","30"
"1349","27","0","30"
