"Step","env: CHICKENBANANA - lambdas/Gate","env: CHICKENBANANA - lambdas/Gate__MIN","env: CHICKENBANANA - lambdas/Gate__MAX"
"118","0.1130399105270115","0.1130399105270115","0.1130399105270115"
"119","0.15466331562471786","0.15466331562471786","0.15466331562471786"
"120","0.18551186132334108","0.18551186132334108","0.18551186132334108"
"121","0.15338852181717466","0.15338852181717466","0.15338852181717466"
"122","0.10096330696576189","0.10096330696576189","0.10096330696576189"
"123","0.07714970030717365","0.07714970030717365","0.07714970030717365"
"124","0.06823010851467799","0.06823010851467799","0.06823010851467799"
"125","0.09865492872172953","0.09865492872172953","0.09865492872172953"
"126","0.1152309136788751","0.1152309136788751","0.1152309136788751"
"127","0.11940856273876788","0.11940856273876788","0.11940856273876788"
"128","0.16075294493601494","0.16075294493601494","0.16075294493601494"
"129","0.13622852143499511","0.13622852143499511","0.13622852143499511"
"130","0.1623475796528619","0.1623475796528619","0.1623475796528619"
"131","0.22487628003961488","0.22487628003961488","0.22487628003961488"
"132","0.2489482733558102","0.2489482733558102","0.2489482733558102"
"133","0.2607513888215657","0.2607513888215657","0.2607513888215657"
"134","0.25578688737622246","0.25578688737622246","0.25578688737622246"
"135","0.2044001944506927","0.2044001944506927","0.2044001944506927"
"136","0.18139579791512012","0.18139579791512012","0.18139579791512012"
"137","0.17776202172784064","0.17776202172784064","0.17776202172784064"
"138","0.13517529744891754","0.13517529744891754","0.13517529744891754"
"139","0.12053434866731909","0.12053434866731909","0.12053434866731909"
"140","0.11312943617598646","0.11312943617598646","0.11312943617598646"
"141","0.07887937719579306","0.07887937719579306","0.07887937719579306"
"142","0.0652514304873829","0.0652514304873829","0.0652514304873829"
"143","0.09190373338385262","0.09190373338385262","0.09190373338385262"
"144","0.11102046236774417","0.11102046236774417","0.11102046236774417"
"145","0.16798777914786303","0.16798777914786303","0.16798777914786303"
"146","0.19388009097268516","0.19388009097268516","0.19388009097268516"
"147","0.20719858436514194","0.20719858436514194","0.20719858436514194"
"148","0.213946080298652","0.213946080298652","0.213946080298652"
"149","0.20909514728989834","0.20909514728989834","0.20909514728989834"
"150","0.16389550734154068","0.16389550734154068","0.16389550734154068"
"151","0.1838937251596529","0.1838937251596529","0.1838937251596529"
"152","0.19401436119958443","0.19401436119958443","0.19401436119958443"
"153","0.15143905433805582","0.15143905433805582","0.15143905433805582"
"154","0.17007166668625773","0.17007166668625773","0.17007166668625773"
"155","0.13570477683595314","0.13570477683595314","0.13570477683595314"
"156","0.12497779649535061","0.12497779649535061","0.12497779649535061"
"157","0.1196056376744587","0.1196056376744587","0.1196056376744587"
"158","0.1214925797910949","0.1214925797910949","0.1214925797910949"
"159","0.16696018275087976","0.16696018275087976","0.16696018275087976"
"160","0.23848155447613473","0.23848155447613473","0.23848155447613473"
"161","0.229705946982895","0.229705946982895","0.229705946982895"
"162","0.21665003889799897","0.21665003889799897","0.21665003889799897"
"163","0.21035215645989774","0.21035215645989774","0.21035215645989774"
"164","0.16484820789981394","0.16484820789981394","0.16484820789981394"
"165","0.19155987663582602","0.19155987663582602","0.19155987663582602"
"166","0.19801506673444505","0.19801506673444505","0.19801506673444505"
"167","0.20114314955328808","0.20114314955328808","0.20114314955328808"
"168","0.19483466968945942","0.19483466968945942","0.19483466968945942"
"169","0.19170063447719696","0.19170063447719696","0.19170063447719696"
"170","0.19013936920461227","0.19013936920461227","0.19013936920461227"
"171","0.18187543075359827","0.18187543075359827","0.18187543075359827"
"172","0.18520491163924835","0.18520491163924835","0.18520491163924835"
"173","0.20576877829070725","0.20576877829070725","0.20576877829070725"
"174","0.21733962360390272","0.21733962360390272","0.21733962360390272"
"175","0.1781737869619257","0.1781737869619257","0.1781737869619257"
"176","0.21240712351468685","0.21240712351468685","0.21240712351468685"
"177","0.23116961553827914","0.23116961553827914","0.23116961553827914"
"178","0.25172007819209413","0.25172007819209413","0.25172007819209413"
"179","0.19962589712860215","0.19962589712860215","0.19962589712860215"
"180","0.12375755532583732","0.12375755532583732","0.12375755532583732"
"181","0.09524205234587318","0.09524205234587318","0.09524205234587318"
"182","0.12260442957118062","0.12260442957118062","0.12260442957118062"
"183","0.17165195997328087","0.17165195997328087","0.17165195997328087"
"184","0.2441346682367875","0.2441346682367875","0.2441346682367875"
"185","0.3337932201826932","0.3337932201826932","0.3337932201826932"
"186","0.3141111643365505","0.3141111643365505","0.3141111643365505"
"187","0.29256010456145287","0.29256010456145287","0.29256010456145287"
"188","0.270883623121445","0.270883623121445","0.270883623121445"
"189","0.2605726737617565","0.2605726737617565","0.2605726737617565"
"190","0.2664253144418609","0.2664253144418609","0.2664253144418609"
"191","0.2693873881226666","0.2693873881226666","0.2693873881226666"
"192","0.22822528250532004","0.22822528250532004","0.22822528250532004"
"193","0.20818817575647663","0.20818817575647663","0.20818817575647663"
"194","0.1983282583278068","0.1983282583278068","0.1983282583278068"
"195","0.19344062729972558","0.19344062729972558","0.19344062729972558"
"196","0.24164433435755175","0.24164433435755175","0.24164433435755175"
"197","0.2679024827386365","0.2679024827386365","0.2679024827386365"
"198","0.2931724441907788","0.2931724441907788","0.2931724441907788"
"199","0.31894727259395034","0.31894727259395034","0.31894727259395034"
"200","0.31965683575888265","0.31965683575888265","0.31965683575888265"
"201","0.3074779166557805","0.3074779166557805","0.3074779166557805"
"202","0.28952783492161593","0.28952783492161593","0.28952783492161593"
"203","0.22704290514130343","0.22704290514130343","0.22704290514130343"
"204","0.19934500437357647","0.19934500437357647","0.19934500437357647"
"205","0.1578236898199567","0.1578236898199567","0.1578236898199567"
"206","0.13751609302197","0.13751609302197","0.13751609302197"
"207","0.17156464978167613","0.17156464978167613","0.17156464978167613"
"208","0.233033717444281","0.233033717444281","0.233033717444281"
"209","0.28044749897774923","0.28044749897774923","0.28044749897774923"
"210","0.373624866947995","0.373624866947995","0.373624866947995"
"211","0.425638088380247","0.425638088380247","0.425638088380247"
"212","0.4529373979321756","0.4529373979321756","0.4529373979321756"
"213","0.4668972129353276","0.4668972129353276","0.4668972129353276"
"214","0.3975213737859076","0.3975213737859076","0.3975213737859076"
"215","0.3467744520760661","0.3467744520760661","0.3467744520760661"
"216","0.26271006492186544","0.26271006492186544","0.26271006492186544"
"217","0.1761988722456748","0.1761988722456748","0.1761988722456748"
"218","0.13980608207137343","0.13980608207137343","0.13980608207137343"
"219","0.15036679473120382","0.15036679473120382","0.15036679473120382"
"220","0.12872581945548542","0.12872581945548542","0.12872581945548542"
"221","0.15849767146744057","0.15849767146744057","0.15849767146744057"
"222","0.1748282181963469","0.1748282181963469","0.1748282181963469"
"223","0.20208163731776127","0.20208163731776127","0.20208163731776127"
"224","0.27677140226873587","0.27677140226873587","0.27677140226873587"
"225","0.33866047463713156","0.33866047463713156","0.33866047463713156"
"226","0.37404400676892896","0.37404400676892896","0.37404400676892896"
"227","0.45142817000326496","0.45142817000326496","0.45142817000326496"
"228","0.40880595936590153","0.40880595936590153","0.40880595936590153"
"229","0.31537636422830806","0.31537636422830806","0.31537636422830806"
"230","0.24662224410449402","0.24662224410449402","0.24662224410449402"
"231","0.1858463110688779","0.1858463110688779","0.1858463110688779"
"232","0.17507407551128587","0.17507407551128587","0.17507407551128587"
"233","0.15950141394243095","0.15950141394243095","0.15950141394243095"
"234","0.11705067814593875","0.11705067814593875","0.11705067814593875"
"235","0.09564824895529248","0.09564824895529248","0.09564824895529248"
"236","0.13490845153479206","0.13490845153479206","0.13490845153479206"
"237","0.1250701317284754","0.1250701317284754","0.1250701317284754"
"238","0.13756936909271572","0.13756936909271572","0.13756936909271572"
"239","0.17461992704114618","0.17461992704114618","0.17461992704114618"
"240","0.25993251729654476","0.25993251729654476","0.25993251729654476"
"241","0.287866277436298","0.287866277436298","0.287866277436298"
"242","0.3040511604814325","0.3040511604814325","0.3040511604814325"
"243","0.3796179543358141","0.3796179543358141","0.3796179543358141"
"244","0.4319702309676633","0.4319702309676633","0.4319702309676633"
"245","0.3135437621189305","0.3135437621189305","0.3135437621189305"
"246","0.11520103157768428","0.11520103157768428","0.11520103157768428"
"247","0.13938976821069604","0.13938976821069604","0.13938976821069604"
"248","0.21897010292717656","0.21897010292717656","0.21897010292717656"
"249","0.2510513391257584","0.2510513391257584","0.2510513391257584"
"250","0.2656198338778266","0.2656198338778266","0.2656198338778266"
"251","0.25231020770128626","0.25231020770128626","0.25231020770128626"
"252","0.24619481800777837","0.24619481800777837","0.24619481800777837"
"253","0.2432565272093442","0.2432565272093442","0.2432565272093442"
"254","0.22474736537441764","0.22474736537441764","0.22474736537441764"
"255","0.24967228579259718","0.24967228579259718","0.24967228579259718"
"256","0.3112075603794353","0.3112075603794353","0.3112075603794353"
"257","0.25551671582386454","0.25551671582386454","0.25551671582386454"
"258","0.14402996764895","0.14402996764895","0.14402996764895"
"259","0.1661996665507094","0.1661996665507094","0.1661996665507094"
"260","0.14434483861222158","0.14434483861222158","0.14434483861222158"
"261","0.14733312114633587","0.14733312114633587","0.14733312114633587"
"262","0.14865390382751956","0.14865390382751956","0.14865390382751956"
"263","0.14927088724673354","0.14927088724673354","0.14927088724673354"
"264","0.16682875667309682","0.16682875667309682","0.16682875667309682"
"265","0.1768355091171045","0.1768355091171045","0.1768355091171045"
"266","0.18219554511779235","0.18219554511779235","0.18219554511779235"
"267","0.20934233133391905","0.20934233133391905","0.20934233133391905"
"268","0.22544080001129516","0.22544080001129516","0.22544080001129516"
"269","0.23425953501674907","0.23425953501674907","0.23425953501674907"
"270","0.3221415648610829","0.3221415648610829","0.3221415648610829"
"271","0.32845754792975396","0.32845754792975396","0.32845754792975396"
"272","0.33108443217016786","0.33108443217016786","0.33108443217016786"
"273","0.2815449352097724","0.2815449352097724","0.2815449352097724"
"274","0.261416298848461","0.261416298848461","0.261416298848461"
"275","0.25226746468389516","0.25226746468389516","0.25226746468389516"
"276","0.24789813441598568","0.24789813441598568","0.24789813441598568"
"277","0.24576209659654877","0.24576209659654877","0.24576209659654877"
"278","0.2447059221689486","0.2447059221689486","0.2447059221689486"
"279","0.13618373561217853","0.13618373561217853","0.13618373561217853"
"280","0.19288929013651107","0.19288929013651107","0.19288929013651107"
"281","0.3510730225484012","0.3510730225484012","0.3510730225484012"
"282","0.4270083893129571","0.4270083893129571","0.4270083893129571"
"283","0.4638677425903869","0.4638677425903869","0.4638677425903869"
"284","0.38262928413496883","0.38262928413496883","0.38262928413496883"
"285","0.35258828567439154","0.35258828567439154","0.35258828567439154"
"286","0.339430091455179","0.339430091455179","0.339430091455179"
"287","0.3332491539599686","0.3332491539599686","0.3332491539599686"
"288","0.3302510931090698","0.3302510931090698","0.3302510931090698"
"289","0.32877434131106115","0.32877434131106115","0.32877434131106115"
"290","0.2364118109153058","0.2364118109153058","0.2364118109153058"
"291","0.1375673774113217","0.1375673774113217","0.1375673774113217"
"292","0.07505454449812492","0.07505454449812492","0.07505454449812492"
"293","0.045674276874566246","0.045674276874566246","0.045674276874566246"
"294","0.03717505472755977","0.03717505472755977","0.03717505472755977"
"295","0.02671784618436026","0.02671784618436026","0.02671784618436026"
"296","0.017195187817777072","0.017195187817777072","0.017195187817777072"
"297","0.005467942797266239","0.005467942797266239","0.005467942797266239"
"298","0.0024555794214232186","0.0024555794214232186","0.0024555794214232186"
"299","0.0012966355009601095","0.0012966355009601095","0.0012966355009601095"
"300","0.0009639346136755033","0.0009639346136755033","0.0009639346136755033"
"301","0.0007438333397319247","0.0007438333397319247","0.0007438333397319247"
"302","0.0006162137673945169","0.0006162137673945169","0.0006162137673945169"
"303","0.0005473243891883664","0.0005473243891883664","0.0005473243891883664"
"304","0.0005115095047481005","0.0005115095047481005","0.0005115095047481005"
"305","0.0004932459217732283","0.0004932459217732283","0.0004932459217732283"
"306","0.00048402332444182186","0.00048402332444182186","0.00048402332444182186"
"307","0.000980378149839245","0.000980378149839245","0.000980378149839245"
"308","0.001968558250316809","0.001968558250316809","0.001968558250316809"
"309","0.6688424528016887","0.6688424528016887","0.6688424528016887"
"310","0.534676219521548","0.534676219521548","0.534676219521548"
"311","0.4640083775535535","0.4640083775535535","0.4640083775535535"
"312","0.4287168957486538","0.4287168957486538","0.4287168957486538"
"313","0.4085285279056891","0.4085285279056891","0.4085285279056891"
"314","0.39580456082409715","0.39580456082409715","0.39580456082409715"
"315","0.3604770847315105","0.3604770847315105","0.3604770847315105"
"316","0.32071864701520814","0.32071864701520814","0.32071864701520814"
"317","0.2928925804210012","0.2928925804210012","0.2928925804210012"
"318","0.2803299019545946","0.2803299019545946","0.2803299019545946"
"319","0.23475028862178593","0.23475028862178593","0.23475028862178593"
"320","0.2080188181536944","0.2080188181536944","0.2080188181536944"
"321","0.186191103471572","0.186191103471572","0.186191103471572"
"322","0.1626331606632773","0.1626331606632773","0.1626331606632773"
"323","0.13162979865623287","0.13162979865623287","0.13162979865623287"
"324","0.0842581811559834","0.0842581811559834","0.0842581811559834"
"325","0.057068728079102016","0.057068728079102016","0.057068728079102016"
"326","0.042137483652280136","0.042137483652280136","0.042137483652280136"
"327","0.0316191763377556","0.0316191763377556","0.0316191763377556"
"328","0.020836160480543254","0.020836160480543254","0.020836160480543254"
"329","0.02185567752450247","0.02185567752450247","0.02185567752450247"
"330","0.022866561109088215","0.022866561109088215","0.022866561109088215"
"331","0.024357869444801433","0.024357869444801433","0.024357869444801433"
"332","0.027044023055171108","0.027044023055171108","0.027044023055171108"
"333","0.03215516957221506","0.03215516957221506","0.03215516957221506"
"334","0.041824259377647874","0.041824259377647874","0.041824259377647874"
"335","0.05938666163570859","0.05938666163570859","0.05938666163570859"
"336","0.08883549136024202","0.08883549136024202","0.08883549136024202"
"337","0.13209655010725854","0.13209655010725854","0.13209655010725854"
"338","0.184694949084577","0.184694949084577","0.184694949084577"
"339","0.23572140509349085","0.23572140509349085","0.23572140509349085"
"340","0.2754578167501653","0.2754578167501653","0.2754578167501653"
"341","0.30143142373705173","0.30143142373705173","0.30143142373705173"
"342","0.31652133483852957","0.31652133483852957","0.31652133483852957"
"343","0.32469415967036797","0.32469415967036797","0.32469415967036797"
"344","0.32895299325774385","0.32895299325774385","0.32895299325774385"
"345","0.0019398972486479387","0.0019398972486479387","0.0019398972486479387"
"346","0.001279313256724365","0.001279313256724365","0.001279313256724365"
"347","0.0010901312731967636","0.0010901312731967636","0.0010901312731967636"
"348","0.0010144082131670245","0.0010144082131670245","0.0010144082131670245"
"349","0.0009802018757420954","0.0009802018757420954","0.0009802018757420954"
"350","0.0009639112848861252","0.0009639112848861252","0.0009639112848861252"
"351","0.0009559579712085514","0.0009559579712085514","0.0009559579712085514"
"352","0.0009520279962962815","0.0009520279962962815","0.0009520279962962815"
"353","0.000950074519939288","0.000950074519939288","0.000950074519939288"
"354","0.0009491006399046257","0.0009491006399046257","0.0009491006399046257"
"355","0.0019410034114510665","0.0019410034114510665","0.0019410034114510665"
"356","0.00390776365969872","0.00390776365969872","0.00390776365969872"
"357","0.0008616786227074542","0.0008616786227074542","0.0008616786227074542"
"358","0.0006141768793821313","0.0006141768793821313","0.0006141768793821313"
"359","0.0005359135085265485","0.0005359135085265485","0.0005359135085265485"
"360","0.0005035601417856632","0.0005035601417856632","0.0005035601417856632"
"361","0.0004887453818518006","0.0004887453818518006","0.0004887453818518006"
"362","0.000481645525641487","0.000481645525641487","0.000481645525641487"
"363","0.0004781687831489629","0.0004781687831489629","0.0004781687831489629"
"364","0.0004764482700972189","0.0004764482700972189","0.0004764482700972189"
"365","0.0004755924247476159","0.0004755924247476159","0.0004755924247476159"
"366","0.0004751655982799927","0.0004751655982799927","0.0004751655982799927"
"367","0.0009732137335707573","0.0009732137335707573","0.0009732137335707573"
"368","0.0019651604862873815","0.0019651604862873815","0.0019651604862873815"
"369","0.003931548721813667","0.003931548721813667","0.003931548721813667"
"370","0.007795207781777081","0.007795207781777081","0.007795207781777081"
"371","0.01525688527205615","0.01525688527205615","0.01525688527205615"
"372","0.029199059490676263","0.029199059490676263","0.029199059490676263"
"373","0.05371220816188996","0.05371220816188996","0.05371220816188996"
"374","0.0925296482826254","0.0925296482826254","0.0925296482826254"
"375","0.14485841321873724","0.14485841321873724","0.14485841321873724"
"376","0.20195692036065732","0.20195692036065732","0.20195692036065732"
"377","0.2515247607014718","0.2515247607014718","0.2515247607014718"
"378","0.2867079409253225","0.2867079409253225","0.2867079409253225"
"379","0.0019381304142110927","0.0019381304142110927","0.0019381304142110927"
"380","0.0012788243403041041","0.0012788243403041041","0.0012788243403041041"
"381","0.0010899343930121414","0.0010899343930121414","0.0010899343930121414"
"382","0.001014318738791657","0.001014318738791657","0.001014318738791657"
"383","0.0009801591114545261","0.0009801591114545261","0.0009801591114545261"
"384","0.0009638903668296031","0.0009638903668296031","0.0009638903668296031"
"385","0.0009559476247993394","0.0009559476247993394","0.0009559476247993394"
"386","0.0009520228508360345","0.0009520228508360345","0.0009520228508360345"
"387","0.0009500719540943959","0.0009500719540943959","0.0009500719540943959"
"388","0.0009490993586961648","0.0009490993586961648","0.0009490993586961648"
"389","0.0019410016830177846","0.0019410016830177846","0.0019410016830177846"
"390","0.003907761084817401","0.003907761084817401","0.003907761084817401"
"391","0.0077723648244488654","0.0077723648244488654","0.0077723648244488654"
"392","0.015235928596272442","0.015235928596272442","0.015235928596272442"
"393","0.02918150470338285","0.02918150470338285","0.02918150470338285"
"394","0.053700103021581666","0.053700103021581666","0.053700103021581666"
"395","0.09252473322401773","0.09252473322401773","0.09252473322401773"
"396","0.14486038161945466","0.14486038161945466","0.14486038161945466"
"397","0.20196271580640646","0.20196271580640646","0.20196271580640646"
"398","0.25153076067483987","0.25153076067483987","0.25153076067483987"
"399","0.2867123277777113","0.2867123277777113","0.2867123277777113"
"400","0.3082704050794113","0.3082704050794113","0.3082704050794113"
"401","0.3203124296715224","0.3203124296715224","0.3203124296715224"
"402","0.32669321035354615","0.32669321035354615","0.32669321035354615"
"403","0.3299798757976452","0.3299798757976452","0.3299798757976452"
"404","0.33164812894507273","0.33164812894507273","0.33164812894507273"
"405","0.3324885961271926","0.3324885961271926","0.3324885961271926"
"406","0.3329104289461498","0.3329104289461498","0.3329104289461498"
"407","0.3331217469384656","0.3331217469384656","0.3331217469384656"
"408","0.3332275065538154","0.3332275065538154","0.3332275065538154"
"409","0.33328041154399357","0.33328041154399357","0.33328041154399357"
"410","0.33330687033808315","0.33330687033808315","0.33330687033808315"
"411","0.0009723634351827812","0.0009723634351827812","0.0009723634351827812"
"412","0.0006407450760582575","0.0006407450760582575","0.0006407450760582575"
"413","0.000545897619380013","0.000545897619380013","0.000545897619380013"
"414","0.000507948679997799","0.000507948679997799","0.000507948679997799"
"415","0.0004908088672938189","0.0004908088672938189","0.0004908088672938189"
"416","0.0004826467400245071","0.0004826467400245071","0.0004826467400245071"
"417","0.00047866201063805053","0.00047866201063805053","0.00047866201063805053"
"418","0.00047669306938336086","0.00047669306938336086","0.00047669306938336086"
"419","0.00047571437451875034","0.00047571437451875034","0.00047571437451875034"
"420","0.000475226461161602","0.000475226461161602","0.000475226461161602"
"421","0.0009733351707735771","0.0009733351707735771","0.0009733351707735771"
"422","0.001965401950418627","0.001965401950418627","0.001965401950418627"
"423","0.003932025953555833","0.003932025953555833","0.003932025953555833"
"424","0.0077961399936880725","0.0077961399936880725","0.0077961399936880725"
"425","0.015258665205507331","0.015258665205507331","0.015258665205507331"
"426","0.029202314104663257","0.029202314104663257","0.029202314104663257"
"427","0.053717710342691224","0.053717710342691224","0.053717710342691224"
"428","0.09253780931299364","0.09253780931299364","0.09253780931299364"
"429","0.14486841201099812","0.14486841201099812","0.14486841201099812"
"430","0.2019666365533691","0.2019666365533691","0.2019666365533691"
"431","0.2515322956634617","0.2515322956634617","0.2515322956634617"
"432","0.2867128359269271","0.2867128359269271","0.2867128359269271"
"433","0.30827055746255694","0.30827055746255694","0.30827055746255694"
"434","0.3203124737841327","0.3203124737841327","0.3203124737841327"
"435","0.3266932233765709","0.3266932233765709","0.3266932233765709"
"436","0.329979879910757","0.329979879910757","0.329979879910757"
"437","0.331648130383331","0.331648130383331","0.331648130383331"
"438","0.3324885966895583","0.3324885966895583","0.3324885966895583"
"439","0.3329104291878108","0.3329104291878108","0.3329104291878108"
"440","0.33312174704934694","0.33312174704934694","0.33312174704934694"
"441","0.3332275066065792","0.3332275066065792","0.3332275066065792"
"442","0.3332804115698905","0.3332804115698905","0.3332804115698905"
"443","0.3333068703509104","0.3333068703509104","0.3333068703509104"
