"Step","env: CHICKENBANANA - ep_info/Banana","env: CHICKENBANANA - ep_info/Banana__MIN","env: CHICKENBANANA - ep_info/Banana__MAX"
"1002","21","0","30"
"1003","21","0","30"
"1004","18","0","30"
"1005","21","0","30"
"1006","21","0","30"
"1007","21","0","30"
"1008","18","0","30"
"1009","21","0","30"
"1010","21","0","30"
"1011","18","0","30"
"1012","18","0","30"
"1013","18","0","30"
"1014","18","0","30"
"1015","21","0","30"
"1016","18","0","30"
"1017","24","0","30"
"1018","21","0","30"
"1019","24","0","30"
"1020","24","0","30"
"1021","24","0","30"
"1022","21","0","30"
"1023","24","0","30"
"1024","21","0","30"
"1025","21","0","30"
"1026","24","0","30"
"1027","24","0","30"
"1028","21","0","30"
"1029","21","0","30"
"1030","21","0","30"
"1031","21","0","30"
"1032","21","0","30"
"1033","24","0","30"
"1034","24","0","30"
"1035","24","0","30"
"1036","21","0","30"
"1037","24","0","30"
"1038","21","0","30"
"1039","21","0","30"
"1040","21","0","30"
"1041","24","0","30"
"1042","24","0","30"
"1043","18","0","30"
"1044","21","0","30"
"1045","24","0","30"
"1046","27","0","30"
"1047","27","0","30"
"1048","21","0","30"
"1049","21","0","30"
"1050","24","0","30"
"1051","24","0","30"
"1052","24","0","30"
"1053","24","0","30"
"1054","18","0","30"
"1055","21","0","30"
"1056","21","0","30"
"1057","21","0","30"
"1058","21","0","30"
"1059","21","0","30"
"1060","21","0","30"
"1061","18","0","30"
"1062","21","0","30"
"1063","24","0","30"
"1064","21","0","30"
"1065","18","0","30"
"1066","21","0","30"
"1067","18","0","30"
"1068","18","0","30"
"1069","21","0","30"
"1070","21","0","30"
"1071","18","0","30"
"1072","18","0","30"
"1073","21","0","30"
"1074","21","0","30"
"1075","21","0","30"
"1076","21","0","30"
"1077","24","0","30"
"1078","21","0","30"
"1079","21","0","30"
"1080","18","0","30"
"1081","18","0","30"
"1082","21","0","30"
"1083","18","0","30"
"1084","24","0","30"
"1085","24","0","30"
"1086","21","0","30"
"1087","18","0","30"
"1088","24","0","30"
"1089","18","0","30"
"1090","21","0","30"
"1091","21","0","30"
"1092","18","0","30"
"1093","21","0","30"
"1094","21","0","30"
"1095","24","0","30"
"1096","21","0","30"
"1097","21","0","30"
"1098","18","0","30"
"1099","18","0","30"
"1100","18","0","30"
"1101","21","0","30"
"1102","18","0","30"
"1103","21","0","30"
"1104","21","0","30"
"1105","24","0","30"
"1106","21","0","30"
"1107","21","0","30"
"1108","21","0","30"
"1109","24","0","30"
"1110","24","0","30"
"1111","21","0","30"
"1112","21","0","30"
"1113","24","0","30"
"1114","24","0","30"
"1115","21","0","30"
"1116","21","0","30"
"1117","27","0","30"
"1118","24","0","30"
"1119","21","0","30"
"1120","21","0","30"
"1121","27","0","30"
"1122","21","0","30"
"1123","27","0","30"
"1124","21","0","30"
"1125","24","0","30"
"1126","21","0","30"
"1127","15","0","30"
"1128","24","0","30"
"1129","18","0","30"
"1130","21","0","30"
"1131","24","0","30"
"1132","24","0","30"
"1133","24","0","30"
"1134","21","0","30"
"1135","24","0","30"
"1136","21","0","30"
"1137","24","0","30"
"1138","24","0","30"
"1139","21","0","30"
"1140","24","0","30"
"1141","24","0","30"
"1142","21","0","30"
"1143","21","0","30"
"1144","24","0","30"
"1145","24","0","30"
"1146","21","0","30"
"1147","24","0","30"
"1148","21","0","30"
"1149","21","0","30"
"1150","21","0","30"
"1151","21","0","30"
"1152","21","0","30"
"1153","24","0","30"
"1154","24","0","30"
"1155","27","0","30"
"1156","21","0","30"
"1157","24","0","30"
"1158","21","0","30"
"1159","24","0","30"
"1160","21","0","30"
"1161","21","0","30"
"1162","21","0","30"
"1163","24","0","30"
"1164","24","0","30"
"1165","30","30","30"
"1166","24","0","30"
"1167","27","0","30"
"1168","27","0","30"
"1169","27","0","30"
"1170","30","30","30"
"1171","27","0","30"
"1172","27","0","30"
"1173","27","0","30"
"1174","30","30","30"
"1175","24","0","30"
"1176","27","0","30"
"1177","24","0","30"
"1178","24","0","30"
"1179","27","0","30"
"1180","24","0","30"
"1181","27","0","30"
"1182","24","0","30"
"1183","24","0","30"
"1184","27","0","30"
"1185","27","0","30"
"1186","27","0","30"
"1187","27","0","30"
"1188","30","30","30"
"1189","30","30","30"
"1190","30","30","30"
"1191","27","0","30"
"1192","30","30","30"
"1193","27","0","30"
"1194","27","0","30"
"1195","27","0","30"
"1196","27","0","30"
"1197","30","30","30"
"1198","30","30","30"
"1199","27","0","30"
"1200","27","0","30"
"1201","30","30","30"
"1202","27","0","30"
"1203","30","30","30"
"1204","27","0","30"
"1205","27","0","30"
"1206","27","0","30"
"1207","30","30","30"
"1208","27","0","30"
"1209","30","30","30"
"1210","30","30","30"
"1211","27","0","30"
"1212","27","0","30"
"1213","27","0","30"
"1214","27","0","30"
"1215","27","0","30"
"1216","27","0","30"
"1217","24","0","30"
"1218","27","0","30"
"1219","27","0","30"
"1220","24","0","30"
"1221","24","0","30"
"1222","24","0","30"
"1223","27","0","30"
"1224","27","0","30"
"1225","24","0","30"
"1226","27","0","30"
"1227","24","0","30"
"1228","24","0","30"
"1229","24","0","30"
"1230","27","0","30"
"1231","27","0","30"
"1232","27","0","30"
"1233","27","0","30"
"1234","24","0","30"
"1235","27","0","30"
"1236","27","0","30"
"1237","24","0","30"
"1238","24","0","30"
"1239","24","0","30"
"1240","24","0","30"
"1241","27","0","30"
"1242","27","0","30"
"1243","27","0","30"
"1244","24","0","30"
"1245","24","0","30"
"1246","27","0","30"
"1247","24","0","30"
"1248","27","0","30"
"1249","27","0","30"
"1250","27","0","30"
"1251","27","0","30"
"1252","24","0","30"
"1253","24","0","30"
"1254","24","0","30"
"1255","27","0","30"
"1256","27","0","30"
"1257","24","0","30"
"1258","27","0","30"
"1259","24","0","30"
"1260","27","0","30"
"1261","24","0","30"
"1262","27","0","30"
"1263","27","0","30"
"1264","24","0","30"
"1265","24","0","30"
"1266","24","0","30"
"1267","24","0","30"
"1268","27","0","30"
"1269","27","0","30"
"1270","27","0","30"
"1271","27","0","30"
"1272","30","30","30"
"1273","27","0","30"
"1274","27","0","30"
"1275","27","0","30"
"1276","27","0","30"
"1277","24","0","30"
"1278","27","0","30"
"1279","27","0","30"
"1280","27","0","30"
"1281","27","0","30"
"1282","24","0","30"
"1283","24","0","30"
"1284","24","0","30"
"1285","24","0","30"
"1286","24","0","30"
"1287","24","0","30"
"1288","27","0","30"
"1289","24","0","30"
"1290","24","0","30"
"1291","24","0","30"
"1292","24","0","30"
"1293","24","0","30"
"1294","24","0","30"
"1295","24","0","30"
"1296","24","0","30"
"1297","24","0","30"
"1298","27","0","30"
"1299","24","0","30"
"1300","27","0","30"
"1301","24","0","30"
"1302","27","0","30"
"1303","30","30","30"
"1304","27","0","30"
"1305","27","0","30"
"1306","27","0","30"
"1307","24","0","30"
"1308","24","0","30"
"1309","27","0","30"
"1310","24","0","30"
"1311","24","0","30"
"1312","24","0","30"
"1313","24","0","30"
"1314","24","0","30"
"1315","24","0","30"
"1316","24","0","30"
"1317","24","0","30"
"1318","21","0","30"
"1319","27","0","30"
"1320","30","30","30"
"1321","27","0","30"
"1322","27","0","30"
