"Step","env: LUNARLANDER - ep_info/Goal","env: LUNARLANDER - ep_info/Goal__MIN","env: LUNARLANDER - ep_info/Goal__MAX"
"24280","-1","-1","-1"
"24283","1","1","1"
"24287","0","0","0"
"24288","1","1","1"
"24293","1","1","1"
"24296","-1","-1","-1"
"24302","-1","-1","-1"
"24306","1","1","1"
"24307","1","1","1"
"24318","1","1","1"
"24320","1","1","1"
"24321","1","1","1"
"24325","1","1","1"
"24338","1","1","1"
"24344","1","1","1"
"24348","1","1","1"
"24351","-1","-1","-1"
"24355","1","1","1"
"24361","1","1","1"
"24364","1","1","1"
"24366","1","1","1"
"24368","1","1","1"
"24371","1","1","1"
"24372","1","1","1"
"24378","1","1","1"
"24381","-1","-1","-1"
"24386","1","1","1"
"24388","1","1","1"
"24395","0","0","0"
"24396","1","1","1"
"24404","1","1","1"
"24413","1","1","1"
"24423","1","1","1"
"24430","1","1","1"
"24431","1","1","1"
"24436","1","1","1"
"24457","1","1","1"
"24458","0","-1","1"
"24472","1","1","1"
"24483","-1","-1","-1"
"24486","1","1","1"
"24491","1","1","1"
"24493","1","1","1"
"24499","1","1","1"
"24500","1","1","1"
"24503","0","0","0"
"24505","1","1","1"
"24508","1","1","1"
"24519","1","1","1"
"24525","1","1","1"
"24541","1","1","1"
"24544","1","1","1"
"24548","1","1","1"
"24558","1","1","1"
"24560","0.3333333333333333","-1","1"
"24568","-1","-1","-1"
"24569","1","1","1"
"24581","1","1","1"
"24586","-0.5","-1","0"
"24588","0","0","0"
"24593","1","1","1"
"24596","1","1","1"
"24601","1","1","1"
"24603","1","1","1"
"24647","1","1","1"
"24650","1","1","1"
"24651","1","1","1"
"24665","1","1","1"
"24668","1","1","1"
"24674","1","1","1"
"24676","1","1","1"
"24678","1","1","1"
"24694","1","1","1"
"24697","1","1","1"
"24698","-1","-1","-1"
"24700","1","1","1"
"24702","-1","-1","-1"
"24703","1","1","1"
"24708","1","1","1"
"24709","1","1","1"
"24710","0","0","0"
"24713","1","1","1"
"24720","1","1","1"
"24724","1","1","1"
"24729","1","1","1"
"24731","1","1","1"
"24733","1","1","1"
"24748","-1","-1","-1"
"24753","1","1","1"
"24754","1","1","1"
"24761","1","1","1"
"24765","-1","-1","-1"
"24770","1","1","1"
"24772","1","1","1"
"24773","1","1","1"
"24779","0","0","0"
"24784","0","0","0"
"24792","1","1","1"
"24794","1","1","1"
"24804","1","1","1"
"24807","1","1","1"
"24826","1","1","1"
"24833","1","1","1"
"24852","0","0","0"
"24853","1","1","1"
"24864","0","0","0"
"24865","1","1","1"
"24867","1","1","1"
"24878","1","1","1"
"24886","1","1","1"
"24889","1","1","1"
"24891","1","1","1"
"24898","1","1","1"
"24902","0","0","0"
"24904","1","1","1"
"24905","1","1","1"
"24917","1","1","1"
"24924","1","1","1"
"24925","1","1","1"
"24928","1","1","1"
"24937","1","1","1"
"24941","1","1","1"
"24945","1","1","1"
"24951","1","1","1"
"24959","1","1","1"
"24977","1","1","1"
"24980","1","1","1"
"24986","1","1","1"
"24999","1","1","1"
"25000","-1","-1","-1"
"25001","1","1","1"
"25019","-1","-1","-1"
"25026","1","1","1"
"25027","1","1","1"
"25028","1","1","1"
"25031","1","1","1"
"25036","1","1","1"
"25042","0","0","0"
"25043","1","1","1"
"25044","1","1","1"
"25045","1","1","1"
"25047","1","1","1"
"25051","-1","-1","-1"
"25060","1","1","1"
"25061","1","1","1"
"25064","0","-1","1"
"25077","1","1","1"
"25081","1","1","1"
"25088","1","1","1"
"25103","1","1","1"
"25107","1","1","1"
"25116","1","1","1"
"25125","1","1","1"
"25140","1","1","1"
"25150","1","1","1"
"25153","1","1","1"
"25156","1","1","1"
"25160","1","1","1"
"25163","1","1","1"
"25171","1","1","1"
"25175","0","0","0"
"25180","1","1","1"
"25196","-1","-1","-1"
"25197","1","1","1"
"25199","1","1","1"
"25202","1","1","1"
"25218","1","1","1"
"25221","1","1","1"
"25222","1","1","1"
"25247","1","1","1"
"25250","1","1","1"
"25261","1","1","1"
"25262","1","1","1"
"25264","1","1","1"
"25266","-1","-1","-1"
"25269","1","1","1"
"25270","0","0","0"
"25274","1","1","1"
"25275","1","1","1"
"25283","1","1","1"
"25288","1","1","1"
"25290","1","1","1"
"25292","1","1","1"
"25298","1","1","1"
"25308","1","1","1"
"25309","1","1","1"
"25312","1","1","1"
"25313","-1","-1","-1"
"25314","1","1","1"
"25319","1","1","1"
"25325","1","1","1"
"25330","1","1","1"
"25338","1","1","1"
"25348","1","1","1"
"25374","1","1","1"
"25392","1","1","1"
"25395","1","1","1"
"25397","1","1","1"
"25398","1","1","1"
"25399","1","1","1"
"25400","1","1","1"
"25412","1","1","1"
"25413","1","1","1"
"25418","1","1","1"
"25427","1","1","1"
"25431","0","0","0"
"25433","1","1","1"
"25447","-1","-1","-1"
"25449","1","1","1"
"25452","1","1","1"
"25455","1","1","1"
"25456","1","1","1"
"25458","1","1","1"
"25470","1","1","1"
"25486","1","1","1"
"25493","0","0","0"
"25496","1","1","1"
"25499","-1","-1","-1"
"25504","1","1","1"
"25510","1","1","1"
"25518","1","1","1"
"25521","1","1","1"
"25526","1","1","1"
"25533","1","1","1"
"25539","1","1","1"
"25542","1","1","1"
"25543","1","1","1"
"25544","1","1","1"
"25546","1","1","1"
"25549","1","1","1"
"25551","-1","-1","-1"
"25560","0","0","0"
"25573","1","1","1"
"25575","1","1","1"
"25581","1","1","1"
"25594","1","1","1"
"25595","1","1","1"
"25601","1","1","1"
"25603","0.5","0","1"
"25627","1","1","1"
"25630","1","1","1"
"25656","1","1","1"
"25661","1","1","1"
"25665","1","1","1"
"25668","1","1","1"
"25669","1","1","1"
"25670","1","1","1"
"25671","1","1","1"
"25686","1","1","1"
"25687","1","1","1"
"25690","1","1","1"
"25697","1","1","1"
"25698","1","1","1"
"25701","1","1","1"
"25712","1","1","1"
"25720","0","0","0"
"25723","1","1","1"
"25724","1","1","1"
"25725","1","1","1"
"25726","1","1","1"
"25727","1","1","1"
"25731","0","0","0"
"25746","1","1","1"
"25747","1","1","1"
"25748","1","1","1"
"25750","1","1","1"
"25769","1","1","1"
"25770","1","1","1"
"25789","1","1","1"
"25798","1","1","1"
"25805","1","1","1"
"25815","1","1","1"
"25820","1","1","1"
"25827","1","1","1"
"25828","1","1","1"
"25830","1","1","1"
"25836","1","1","1"
"25837","1","1","1"
"25838","1","1","1"
"25852","0.5","0","1"
"25853","1","1","1"
"25864","0","0","0"
"25866","0","-1","1"
"25873","1","1","1"
"25879","1","1","1"
"25882","1","1","1"
"25887","1","1","1"
"25888","1","1","1"
"25889","1","1","1"
"25895","1","1","1"
"25898","1","1","1"
"25899","1","1","1"
"25904","1","1","1"
"25905","0.3333333333333333","-1","1"
"25908","1","1","1"
"25909","-1","-1","-1"
"25914","1","1","1"
"25925","0.5","0","1"
"25932","1","1","1"
"25948","1","1","1"
"25950","1","1","1"
"25951","1","1","1"
"25952","1","1","1"
"25954","1","1","1"
"25964","1","1","1"
"25967","1","1","1"
"25976","1","1","1"
"25981","-1","-1","-1"
"25985","-1","-1","-1"
"25986","0.6666666666666666","0","1"
"25992","-1","-1","-1"
"25997","1","1","1"
"26001","0","0","0"
"26012","1","1","1"
"26016","1","1","1"
"26027","-1","-1","-1"
"26036","-1","-1","-1"
"26038","0","-1","1"
"26053","1","1","1"
"26060","1","1","1"
"26069","1","1","1"
"26072","1","1","1"
"26074","1","1","1"
"26080","1","1","1"
"26084","1","1","1"
"26089","1","1","1"
"26090","1","1","1"
"26091","1","1","1"
"26095","1","1","1"
"26097","1","1","1"
"26100","-1","-1","-1"
"26102","1","1","1"
"26122","1","1","1"
"26130","1","1","1"
"26136","1","1","1"
"26151","1","1","1"
"26157","1","1","1"
"26162","0","-1","1"
"26173","1","1","1"
"26184","-1","-1","-1"
"26185","1","1","1"
"26198","1","1","1"
"26205","1","1","1"
"26207","1","1","1"
"26213","1","1","1"
"26214","1","1","1"
"26219","-1","-1","-1"
"26220","1","1","1"
"26222","1","1","1"
"26223","1","1","1"
"26224","1","1","1"
"26232","-1","-1","-1"
"26237","1","1","1"
"26240","1","1","1"
"26243","0","-1","1"
"26254","1","1","1"
"26256","1","1","1"
"26259","1","1","1"
"26262","1","1","1"
"26263","1","1","1"
"26264","1","1","1"
"26269","1","1","1"
"26275","1","1","1"
"26276","1","1","1"
"26281","1","1","1"
"26285","1","1","1"
"26289","1","1","1"
"26291","1","1","1"
"26294","1","1","1"
"26295","1","1","1"
"26309","1","1","1"
"26311","1","1","1"
"26313","1","1","1"
"26322","0","-1","1"
"26338","1","1","1"
"26350","1","1","1"
"26356","1","1","1"
"26358","1","1","1"
"26359","1","1","1"
"26362","1","1","1"
"26373","1","1","1"
"26375","1","1","1"
"26383","-1","-1","-1"
"26393","1","1","1"
"26401","1","1","1"
"26403","-1","-1","-1"
"26406","1","1","1"
"26415","1","1","1"
"26419","1","1","1"
"26422","1","1","1"
"26425","1","1","1"
"26428","1","1","1"
"26430","1","1","1"
"26432","1","1","1"
"26434","1","1","1"
"26437","1","1","1"
"26440","1","1","1"
"26445","1","1","1"
"26468","1","1","1"
"26472","-1","-1","-1"
"26476","1","1","1"
"26479","1","1","1"
"26482","1","1","1"
"26487","1","1","1"
"26489","1","1","1"
"26496","1","1","1"
"26513","1","1","1"
"26516","1","1","1"
"26522","1","1","1"
"26523","1","1","1"
"26526","1","1","1"
"26528","1","1","1"
"26529","1","1","1"
"26534","1","1","1"
"26544","0","0","0"
"26548","1","1","1"
"26549","-1","-1","-1"
"26558","1","1","1"
"26560","1","1","1"
"26565","1","1","1"
"26570","1","1","1"
"26573","1","1","1"
"26574","1","1","1"
"26580","1","1","1"
"26584","1","1","1"
"26599","1","1","1"
"26601","0","0","0"
"26606","1","1","1"
"26608","1","1","1"
"26609","1","1","1"
"26610","1","1","1"
"26613","1","1","1"
"26618","1","1","1"
"26626","1","1","1"
"26627","1","1","1"
"26630","1","1","1"
"26631","1","1","1"
"26641","1","1","1"
"26643","1","1","1"
"26645","1","1","1"
"26652","1","1","1"
"26666","1","1","1"
"26668","0","0","0"
"26673","1","1","1"
"26685","1","1","1"
"26697","1","1","1"
"26698","1","1","1"
"26700","1","1","1"
"26706","1","1","1"
"26714","1","1","1"
"26717","1","1","1"
"26719","1","1","1"
"26722","1","1","1"
"26723","0","0","0"
"26725","1","1","1"
"26728","1","1","1"
"26729","-1","-1","-1"
"26733","1","1","1"
"26734","0","-1","1"
"26738","1","1","1"
"26748","0","0","0"
"26757","1","1","1"
"26766","1","1","1"
"26770","-1","-1","-1"
"26771","1","1","1"
"26780","1","1","1"
"26785","1","1","1"
"26794","1","1","1"
"26798","1","1","1"
"26800","1","1","1"
"26801","1","1","1"
"26804","1","1","1"
"26812","1","1","1"
"26814","1","1","1"
"26823","1","1","1"
"26824","1","1","1"
"26832","1","1","1"
"26842","1","1","1"
"26843","1","1","1"
"26846","1","1","1"
"26847","1","1","1"
"26855","1","1","1"
"26857","1","1","1"
"26874","-1","-1","-1"
"26887","1","1","1"
"26888","1","1","1"
"26889","1","1","1"
"26891","1","1","1"
"26892","1","1","1"
"26895","1","1","1"
"26912","1","1","1"
"26917","1","1","1"
"26923","1","1","1"
"26925","1","1","1"
"26928","1","1","1"
"26935","1","1","1"
"26937","1","1","1"
"26938","1","1","1"
"26941","1","1","1"
"26942","1","1","1"
"26944","1","1","1"
"26953","1","1","1"
"26954","1","1","1"
"26962","1","1","1"
"26965","1","1","1"
"26968","1","1","1"
"26970","1","1","1"
"26972","1","1","1"
"26989","1","1","1"
"26991","-1","-1","-1"
"26992","1","1","1"
"27003","1","1","1"
"27007","1","1","1"
"27018","1","1","1"
"27025","1","1","1"
"27030","1","1","1"
"27032","1","1","1"
"27036","0","-1","1"
"27037","1","1","1"
"27038","1","1","1"
"27068","1","1","1"
"27079","1","1","1"
"27088","1","1","1"
"27089","1","1","1"
"27091","1","1","1"
"27094","1","1","1"
"27097","1","1","1"
"27098","-1","-1","-1"
"27105","1","1","1"
"27107","-1","-1","-1"
"27108","1","1","1"
"27123","1","1","1"
"27140","0","-1","1"
"27150","1","1","1"
"27153","1","1","1"
"27164","1","1","1"
"27168","1","1","1"
"27169","1","1","1"
"27170","1","1","1"
"27173","1","1","1"
"27185","1","1","1"
"27186","1","1","1"
"27197","1","1","1"
"27198","0","0","0"
"27202","1","1","1"
"27219","1","1","1"
"27225","1","1","1"
"27229","1","1","1"
"27233","1","1","1"
"27235","1","1","1"
"27239","1","1","1"
"27243","0","0","0"
"27248","1","1","1"
"27249","1","1","1"
"27251","1","1","1"
"27265","1","1","1"
"27267","1","1","1"
"27270","1","1","1"
"27272","1","1","1"
"27278","1","1","1"
"27279","1","1","1"
"27282","1","1","1"
"27283","1","1","1"
"27286","1","1","1"
"27310","1","1","1"
"27313","1","1","1"
"27315","1","1","1"
"27320","1","1","1"
"27323","1","1","1"
"27324","1","1","1"
"27327","1","1","1"
"27334","1","1","1"
"27341","1","1","1"
"27346","1","1","1"
"27351","1","1","1"
"27362","1","1","1"
"27373","1","1","1"
"27375","1","1","1"
"27380","1","1","1"
"27384","1","1","1"
"27387","1","1","1"
"27390","-1","-1","-1"
"27396","0","-1","1"
"27397","1","1","1"
"27400","1","1","1"
"27405","1","1","1"
"27408","1","1","1"
"27425","1","1","1"
"27427","1","1","1"
"27433","1","1","1"
"27440","1","1","1"
"27441","-1","-1","-1"
"27443","1","1","1"
"27448","1","1","1"
"27449","1","1","1"
"27453","1","1","1"
"27463","1","1","1"
"27471","1","1","1"
"27472","1","1","1"
"27478","1","1","1"
"27481","1","1","1"
"27482","1","1","1"
"27495","1","1","1"
"27504","1","1","1"
"27509","1","1","1"
"27520","1","1","1"
"27523","1","1","1"
"27524","1","1","1"
"27530","1","1","1"
"27531","-1","-1","-1"
"27533","1","1","1"
"27536","1","1","1"
"27540","-1","-1","-1"
"27543","1","1","1"
"27546","1","1","1"
"27552","1","1","1"
"27562","-1","-1","-1"
"27570","1","1","1"
"27579","1","1","1"
"27595","-1","-1","-1"
"27596","1","1","1"
"27599","1","1","1"
"27601","1","1","1"
"27606","1","1","1"
"27617","1","1","1"
"27624","1","1","1"
"27626","1","1","1"
"27628","1","1","1"
"27630","1","1","1"
"27633","1","1","1"
"27634","1","1","1"
"27642","1","1","1"
"27649","1","1","1"
"27653","1","1","1"
"27654","1","1","1"
"27660","1","1","1"
"27662","1","1","1"
"27663","1","1","1"
"27680","1","1","1"
"27684","1","1","1"
"27687","1","1","1"
"27689","1","1","1"
"27690","1","1","1"
"27691","1","1","1"
"27695","1","1","1"
"27696","1","1","1"
"27702","1","1","1"
"27708","1","1","1"
"27714","1","1","1"
"27717","1","1","1"
"27720","1","1","1"
"27722","1","1","1"
"27725","0","0","0"
"27736","1","1","1"
"27750","1","1","1"
"27751","1","1","1"
"27754","1","1","1"
"27755","1","1","1"
"27763","1","1","1"
"27767","1","1","1"
"27770","-1","-1","-1"
"27776","1","1","1"
"27778","1","1","1"
"27781","1","1","1"
"27783","1","1","1"
"27792","1","1","1"
"27811","1","1","1"
"27822","1","1","1"
"27823","1","1","1"
"27825","1","1","1"
"27859","1","1","1"
"27861","1","1","1"
"27866","1","1","1"
"27867","1","1","1"
"27868","1","1","1"
"27869","1","1","1"
"27874","1","1","1"
"27878","1","1","1"
"27889","1","1","1"
"27895","1","1","1"
"27897","1","1","1"
"27899","1","1","1"
"27911","1","1","1"
"27914","1","1","1"
"27916","1","1","1"
"27921","1","1","1"
"27923","1","1","1"
"27925","1","1","1"
"27928","0","0","0"
"27944","1","1","1"
"27946","-1","-1","-1"
"27970","1","1","1"
"27971","1","1","1"
"27980","1","1","1"
"27987","1","1","1"
"27989","1","1","1"
"27990","1","1","1"
"27995","1","1","1"
"27998","1","1","1"
"28002","1","1","1"
"28025","0","0","0"
"28034","-1","-1","-1"
"28042","1","1","1"
"28053","1","1","1"
"28068","1","1","1"
"28084","1","1","1"
"28087","1","1","1"
"28091","1","1","1"
"28097","1","1","1"
"28100","1","1","1"
"28103","-1","-1","-1"
"28105","1","1","1"
"28107","1","1","1"
"28118","-1","-1","-1"
"28124","1","1","1"
"28125","1","1","1"
"28136","1","1","1"
"28138","1","1","1"
"28152","1","1","1"
"28157","1","1","1"
"28163","1","1","1"
"28166","1","1","1"
"28179","1","1","1"
"28189","-1","-1","-1"
"28191","1","1","1"
"28197","1","1","1"
"28198","1","1","1"
"28202","1","1","1"
"28221","1","1","1"
"28241","1","1","1"
"28246","1","1","1"
"28258","-1","-1","-1"
"28259","-1","-1","-1"
"28261","1","1","1"
"28266","1","1","1"
"28270","0","0","0"
"28272","1","1","1"
"28277","1","1","1"
"28283","1","1","1"
"28284","0.3333333333333333","-1","1"
"28286","-1","-1","-1"
"28300","1","1","1"
"28306","1","1","1"
"28307","1","1","1"
"28320","1","1","1"
"28321","1","1","1"
"28336","1","1","1"
"28340","1","1","1"
"28341","1","1","1"
"28357","-1","-1","-1"
"28366","0","-1","1"
"28372","-1","-1","-1"
"28375","1","1","1"
"28384","0","0","0"
"28394","-1","-1","-1"
"28398","-1","-1","-1"
"28404","1","1","1"
"28405","1","1","1"
"28415","1","1","1"
"28425","1","1","1"
"28427","0.5","0","1"
"28430","-1","-1","-1"
"28433","1","1","1"
"28434","-1","-1","-1"
"28437","1","1","1"
"28443","0","0","0"
"28454","1","1","1"
"28477","1","1","1"
"28478","1","1","1"
"28491","1","1","1"
"28493","1","1","1"
"28495","1","1","1"
"28498","-1","-1","-1"
"28500","1","1","1"
"28504","1","1","1"
"28508","1","1","1"
"28513","1","1","1"
"28523","0","-1","1"
"28528","1","1","1"
"28533","1","1","1"
"28534","1","1","1"
"28536","1","1","1"
"28537","-1","-1","-1"
"28538","1","1","1"
"28540","1","1","1"
"28542","1","1","1"
"28544","1","1","1"
"28548","1","1","1"
"28558","1","1","1"
"28567","1","1","1"
"28569","1","1","1"
"28579","1","1","1"
"28581","-1","-1","-1"
"28599","0","0","0"
"28618","1","1","1"
"28623","1","1","1"
"28624","0","0","0"
"28632","1","1","1"
"28634","1","1","1"
"28635","1","1","1"
"28637","1","1","1"
"28649","1","1","1"
"28662","-1","-1","-1"
"28681","-1","-1","-1"
"28684","0.5","0","1"
"28685","1","1","1"
"28689","1","1","1"
"28694","1","1","1"
"28696","-1","-1","-1"
"28697","1","1","1"
"28698","1","1","1"
"28701","1","1","1"
"28703","1","1","1"
"28707","1","1","1"
"28709","1","1","1"
"28714","-1","-1","-1"
"28715","1","1","1"
"28716","1","1","1"
"28718","1","1","1"
"28726","1","1","1"
"28729","1","1","1"
"28744","1","1","1"
"28746","1","1","1"
"28754","0","0","0"
"28755","0","0","0"
"28761","1","1","1"
"28770","1","1","1"
"28772","1","1","1"
"28773","1","1","1"
"28781","0","0","0"
"28783","1","1","1"
"28785","-1","-1","-1"
"28797","1","1","1"
"28811","1","1","1"
"28812","-1","-1","-1"
"28820","1","1","1"
"28823","1","1","1"
"28832","1","1","1"
"28836","1","1","1"
"28850","1","1","1"
"28856","-1","-1","-1"
"28862","1","1","1"
"28863","1","1","1"
"28871","1","1","1"
"28874","1","1","1"
"28875","1","1","1"
"28876","1","1","1"
"28880","1","1","1"
"28890","1","1","1"
"28892","1","1","1"
"28898","1","1","1"
"28899","1","1","1"
"28900","1","1","1"
"28907","1","1","1"
"28910","1","1","1"
"28912","-1","-1","-1"
"28922","1","1","1"
"28935","1","1","1"
"28938","1","1","1"
"28944","0","0","0"
"28948","1","1","1"
"28956","1","1","1"
"28960","1","1","1"
"28963","1","1","1"
"28983","1","1","1"
"28985","1","1","1"
"28989","1","1","1"
"28990","1","1","1"
"28997","-1","-1","-1"
"28998","0","0","0"
"29007","1","1","1"
"29010","1","1","1"
"29020","1","1","1"
"29030","1","1","1"
"29042","-1","-1","-1"
"29047","-1","-1","-1"
"29048","1","1","1"
"29055","-1","-1","-1"
"29066","-1","-1","-1"
"29070","1","1","1"
"29071","1","1","1"
"29072","1","1","1"
"29075","1","1","1"
"29082","1","1","1"
"29085","1","1","1"
"29089","1","1","1"
"29093","1","1","1"
"29098","1","1","1"
"29100","1","1","1"
"29118","1","1","1"
"29121","1","1","1"
"29124","1","1","1"
"29135","1","1","1"
"29137","1","1","1"
"29144","1","1","1"
"29151","1","1","1"
"29154","1","1","1"
"29157","0","0","0"
"29164","1","1","1"
"29165","1","1","1"
"29173","1","1","1"
"29176","1","1","1"
"29178","1","1","1"
"29189","1","1","1"
"29191","0","0","0"
"29196","1","1","1"
"29200","1","1","1"
"29206","-1","-1","-1"
"29213","1","1","1"
"29226","1","1","1"
"29241","1","1","1"
"29251","1","1","1"
"29262","1","1","1"
"29263","-1","-1","-1"
"29266","1","1","1"
"29271","1","1","1"
"29280","1","1","1"
"29285","1","1","1"
"29294","1","1","1"
"29298","-1","-1","-1"
"29303","1","1","1"
"29306","1","1","1"
"29310","1","1","1"
"29315","1","1","1"
"29316","-1","-1","-1"
"29318","1","1","1"
"29320","1","1","1"
"29336","1","1","1"
"29349","-1","-1","-1"
"29350","-1","-1","-1"
"29351","1","1","1"
"29353","1","1","1"
"29358","1","1","1"
"29373","-1","-1","-1"
"29378","1","1","1"
"29382","1","1","1"
"29385","1","1","1"
"29404","0","-1","1"
"29406","1","1","1"
"29415","1","1","1"
"29416","-1","-1","-1"
"29424","1","1","1"
"29440","-1","-1","-1"
"29452","1","1","1"
"29456","1","1","1"
"29460","1","1","1"
"29467","-1","-1","-1"
"29468","1","1","1"
"29473","-1","-1","-1"
"29492","1","1","1"
"29493","0","0","0"
"29496","1","1","1"
"29504","1","1","1"
"29515","1","1","1"
"29521","1","1","1"
"29522","1","1","1"
"29523","1","1","1"
"29524","1","1","1"
"29530","1","1","1"
"29536","1","1","1"
"29539","1","1","1"
"29549","1","1","1"
"29552","1","1","1"
"29554","1","1","1"
"29559","1","1","1"
"29577","1","1","1"
"29579","1","1","1"
"29583","1","1","1"
"29603","1","1","1"
"29608","1","1","1"
"29609","-1","-1","-1"
"29615","1","1","1"
"29623","1","1","1"
"29627","1","1","1"
"29638","-1","-1","-1"
"29640","1","1","1"
"29659","1","1","1"
"29663","1","1","1"
"29666","0","-1","1"
"29667","1","1","1"
"29676","-1","-1","-1"
"29689","1","1","1"
"29702","1","1","1"
"29707","0","0","0"
"29709","1","1","1"
"29711","-1","-1","-1"
"29712","-1","-1","-1"
"29718","0","0","0"
"29721","1","1","1"
"29732","1","1","1"
"29740","1","1","1"
"29753","1","1","1"
"29760","1","1","1"
"29763","1","1","1"
"29772","1","1","1"
"29774","1","1","1"
"29777","1","1","1"
"29780","-1","-1","-1"
"29785","1","1","1"
"29795","1","1","1"
"29797","0","0","0"
"29809","1","1","1"
"29816","1","1","1"
"29818","1","1","1"
"29820","1","1","1"
"29826","1","1","1"
"29837","1","1","1"
"29848","1","1","1"
"29849","1","1","1"
"29853","1","1","1"
"29862","0","0","0"
"29868","-1","-1","-1"
"29874","0","0","0"
"29875","1","1","1"
"29877","1","1","1"
"29880","0","0","0"
"29881","-1","-1","-1"
"29891","1","1","1"
"29892","0","0","0"
"29895","-1","-1","-1"
"29900","0","0","0"
"29903","1","1","1"
"29913","1","1","1"
"29921","1","1","1"
"29933","1","1","1"
"29941","1","1","1"
"29952","1","1","1"
"29958","1","1","1"
"29963","0","0","0"
"29967","1","1","1"
"29968","1","1","1"
"29969","1","1","1"
"29972","1","1","1"
"29973","1","1","1"
"29981","-1","-1","-1"
"29983","0","0","0"
"29991","1","1","1"
"30003","1","1","1"
"30006","1","1","1"
"30007","1","1","1"
"30025","1","1","1"
"30030","1","1","1"
"30036","1","1","1"
"30041","1","1","1"
"30050","1","1","1"
"30055","1","1","1"
"30057","1","1","1"
"30065","1","1","1"
"30071","0","0","0"
"30082","1","1","1"
"30085","0","0","0"
"30087","1","1","1"
"30089","0","0","0"
"30093","0","0","0"
"30099","1","1","1"
"30101","1","1","1"
"30105","1","1","1"
"30111","1","1","1"
"30114","-1","-1","-1"
"30124","1","1","1"
"30126","1","1","1"
"30131","1","1","1"
"30133","1","1","1"
"30135","1","1","1"
"30137","-1","-1","-1"
"30138","1","1","1"
"30139","1","1","1"
"30146","1","1","1"
"30152","1","1","1"
"30153","1","1","1"
"30158","-1","-1","-1"
"30162","1","1","1"
"30163","0","-1","1"
"30164","1","1","1"
"30167","1","1","1"
"30181","1","1","1"
"30186","1","1","1"
"30187","1","1","1"
"30189","0","0","0"
"30190","1","1","1"
"30193","-1","-1","-1"
"30195","0","-1","1"
"30197","1","1","1"
"30198","1","1","1"
"30199","1","1","1"
"30203","1","1","1"
"30210","1","1","1"
"30214","1","1","1"
"30225","1","1","1"
"30235","1","1","1"
"30236","1","1","1"
"30241","1","1","1"
"30255","1","1","1"
"30256","0","-1","1"
"30265","1","1","1"
"30266","1","1","1"
"30269","1","1","1"
"30285","1","1","1"
"30290","-1","-1","-1"
"30291","1","1","1"
"30292","-1","-1","-1"
"30314","1","1","1"
"30321","1","1","1"
"30322","1","1","1"
"30324","-1","-1","-1"
"30330","-1","-1","-1"
"30338","1","1","1"
"30346","-1","-1","-1"
"30361","1","1","1"
"30366","1","1","1"
"30367","1","1","1"
"30369","1","1","1"
"30375","1","1","1"
"30378","-1","-1","-1"
"30381","1","1","1"
"30383","1","1","1"
"30390","1","1","1"
"30394","1","1","1"
"30399","1","1","1"
"30405","1","1","1"
"30410","1","1","1"
"30413","1","1","1"
"30421","-1","-1","-1"
"30427","1","1","1"
"30435","1","1","1"
"30443","1","1","1"
"30449","1","1","1"
"30453","1","1","1"
"30456","1","1","1"
"30466","1","1","1"
"30468","1","1","1"
"30478","1","1","1"
"30487","-1","-1","-1"
"30492","0","0","0"
"30499","1","1","1"
"30505","1","1","1"
"30515","0","0","0"
"30516","-1","-1","-1"
"30532","1","1","1"
"30534","1","1","1"
"30538","1","1","1"
"30539","1","1","1"
"30541","-1","-1","-1"
"30543","1","1","1"
"30544","1","1","1"
"30546","1","1","1"
"30550","1","1","1"
"30552","0","0","0"
"30571","1","1","1"
"30573","1","1","1"
"30574","1","1","1"
"30575","1","1","1"
"30584","1","1","1"
"30586","1","1","1"
"30587","1","1","1"
"30593","1","1","1"
"30596","1","1","1"
"30599","1","1","1"
"30605","1","1","1"
"30607","1","1","1"
"30647","1","1","1"
"30650","1","1","1"
"30658","1","1","1"
"30659","1","1","1"
"30662","1","1","1"
"30664","1","1","1"
"30666","0","0","0"
"30669","1","1","1"
"30684","1","1","1"
"30685","1","1","1"
"30693","1","1","1"
"30699","1","1","1"
"30721","1","1","1"
"30752","1","1","1"
"30759","1","1","1"
"30764","1","1","1"
"30770","-1","-1","-1"
"30774","0","0","0"
"30776","1","1","1"
"30784","1","1","1"
"30786","1","1","1"
"30795","1","1","1"
"30804","1","1","1"
"30809","0","0","0"
"30818","1","1","1"
"30826","-1","-1","-1"
"30828","-1","-1","-1"
"30830","1","1","1"
"30833","-1","-1","-1"
"30852","1","1","1"
"30856","-1","-1","-1"
"30857","1","1","1"
"30886","1","1","1"
"30889","1","1","1"
"30912","1","1","1"
"30918","1","1","1"
"30928","1","1","1"
"30931","1","1","1"
"30933","-1","-1","-1"
"30937","1","1","1"
"30947","1","1","1"
"30969","0","0","0"
"30980","1","1","1"
"30982","1","1","1"
"30989","-1","-1","-1"
"30992","1","1","1"
"30993","1","1","1"
"30995","1","1","1"
"30997","-1","-1","-1"
"31005","1","1","1"
"31007","1","1","1"
"31008","1","1","1"
"31012","1","1","1"
"31015","1","1","1"
"31022","1","1","1"
"31031","1","1","1"
"31041","1","1","1"
"31066","1","1","1"
"31071","1","1","1"
"31073","1","1","1"
"31076","1","1","1"
"31086","1","1","1"
"31087","-1","-1","-1"
"31090","1","1","1"
"31091","1","1","1"
"31095","1","1","1"
"31097","1","1","1"
