"Step","env: LUNARLANDER - ep_info/Goal","env: LUNARLANDER - ep_info/Goal__MIN","env: LUNARLANDER - ep_info/Goal__MAX"
"5226","-1","-1","-1"
"5228","-1","-1","-1"
"5230","-1","-1","-1"
"5234","-1","-1","-1"
"5235","-1","-1","-1"
"5236","-1","-1","-1"
"5240","-1","-1","-1"
"5242","-1","-1","-1"
"5244","-1","-1","-1"
"5245","-1","-1","-1"
"5248","-1","-1","-1"
"5249","-1","-1","-1"
"5256","-1","-1","-1"
"5258","-1","-1","-1"
"5259","-1","-1","-1"
"5260","-1","-1","-1"
"5261","-1","-1","-1"
"5262","-1","-1","-1"
"5263","-1","-1","-1"
"5264","-1","-1","-1"
"5269","-1","-1","-1"
"5270","-1","-1","-1"
"5271","-1","-1","-1"
"5273","-1","-1","-1"
"5277","-1","-1","-1"
"5282","0","0","0"
"5288","-1","-1","-1"
"5290","-1","-1","-1"
"5294","-1","-1","-1"
"5297","-1","-1","-1"
"5301","-1","-1","-1"
"5306","-1","-1","-1"
"5309","-1","-1","-1"
"5317","-1","-1","-1"
"5318","-1","-1","-1"
"5320","-1","-1","-1"
"5321","-1","-1","-1"
"5323","-1","-1","-1"
"5327","-1","-1","-1"
"5328","-1","-1","-1"
"5332","-1","-1","-1"
"5333","-1","-1","-1"
"5338","-1","-1","-1"
"5339","-1","-1","-1"
"5340","-1","-1","-1"
"5341","-1","-1","-1"
"5344","-1","-1","-1"
"5346","-1","-1","-1"
"5347","-1","-1","-1"
"5356","-1","-1","-1"
"5357","-1","-1","-1"
"5362","-1","-1","-1"
"5363","-1","-1","-1"
"5365","-1","-1","-1"
"5369","-1","-1","-1"
"5375","-1","-1","-1"
"5380","-1","-1","-1"
"5383","-1","-1","-1"
"5384","-1","-1","-1"
"5388","-1","-1","-1"
"5391","-1","-1","-1"
"5392","-1","-1","-1"
"5394","-1","-1","-1"
"5396","-1","-1","-1"
"5405","-1","-1","-1"
"5407","-1","-1","-1"
"5409","-1","-1","-1"
"5410","-1","-1","-1"
"5415","-1","-1","-1"
"5418","-1","-1","-1"
"5419","-1","-1","-1"
"5424","-1","-1","-1"
"5429","-1","-1","-1"
"5430","-1","-1","-1"
"5440","-1","-1","-1"
"5448","-1","-1","-1"
"5450","-1","-1","-1"
"5457","-1","-1","-1"
"5459","-1","-1","-1"
"5462","-1","-1","-1"
"5463","-1","-1","-1"
"5468","-1","-1","-1"
"5471","-1","-1","-1"
"5472","-1","-1","-1"
"5475","0","0","0"
"5480","-1","-1","-1"
"5481","-1","-1","-1"
"5484","-1","-1","-1"
"5485","-1","-1","-1"
"5491","-1","-1","-1"
"5499","-1","-1","-1"
"5500","-1","-1","-1"
"5502","-1","-1","-1"
"5504","-1","-1","-1"
"5506","-1","-1","-1"
"5508","-1","-1","-1"
"5512","-1","-1","-1"
"5513","-1","-1","-1"
"5518","-1","-1","-1"
"5519","-1","-1","-1"
"5523","-1","-1","-1"
"5531","-1","-1","-1"
"5534","-1","-1","-1"
"5535","-1","-1","-1"
"5538","-1","-1","-1"
"5539","-1","-1","-1"
"5542","-1","-1","-1"
"5543","-1","-1","-1"
"5545","-1","-1","-1"
"5548","-1","-1","-1"
"5549","-1","-1","-1"
"5556","-1","-1","-1"
"5559","-1","-1","-1"
"5561","-1","-1","-1"
"5566","-1","-1","-1"
"5568","-1","-1","-1"
"5583","-1","-1","-1"
"5584","-1","-1","-1"
"5587","-1","-1","-1"
"5588","-1","-1","-1"
"5592","-1","-1","-1"
"5593","-1","-1","-1"
"5594","-1","-1","-1"
"5597","-1","-1","-1"
"5598","-1","-1","-1"
"5601","-1","-1","-1"
"5606","-1","-1","-1"
"5607","-1","-1","-1"
"5610","-1","-1","-1"
"5611","-1","-1","-1"
"5613","-1","-1","-1"
"5614","-1","-1","-1"
"5615","-1","-1","-1"
"5616","-1","-1","-1"
"5617","-1","-1","-1"
"5620","-1","-1","-1"
"5622","-1","-1","-1"
"5624","-1","-1","-1"
"5625","-1","-1","-1"
"5635","-1","-1","-1"
"5642","-1","-1","-1"
"5644","-1","-1","-1"
"5646","-1","-1","-1"
"5648","-1","-1","-1"
"5650","-1","-1","-1"
"5651","-1","-1","-1"
"5653","-1","-1","-1"
"5654","-1","-1","-1"
"5657","-1","-1","-1"
"5658","-1","-1","-1"
"5659","-1","-1","-1"
"5661","-1","-1","-1"
"5665","-1","-1","-1"
"5667","-1","-1","-1"
"5671","-1","-1","-1"
"5673","-1","-1","-1"
"5686","-1","-1","-1"
"5690","-1","-1","-1"
"5691","-1","-1","-1"
"5692","-1","-1","-1"
"5698","-1","-1","-1"
"5700","-1","-1","-1"
"5702","-1","-1","-1"
"5703","-1","-1","-1"
"5704","-1","-1","-1"
"5710","-1","-1","-1"
"5711","-1","-1","-1"
"5712","-1","-1","-1"
"5718","-1","-1","-1"
"5721","-1","-1","-1"
"5731","-1","-1","-1"
"5735","-1","-1","-1"
"5738","-1","-1","-1"
"5740","-1","-1","-1"
"5741","-1","-1","-1"
"5744","-1","-1","-1"
"5750","-1","-1","-1"
"5751","-1","-1","-1"
"5752","-1","-1","-1"
"5753","-1","-1","-1"
"5754","-1","-1","-1"
"5755","-1","-1","-1"
"5756","-1","-1","-1"
"5758","-1","-1","-1"
"5761","-1","-1","-1"
"5763","-1","-1","-1"
"5764","-1","-1","-1"
"5765","-1","-1","-1"
"5768","-1","-1","-1"
"5769","-1","-1","-1"
"5771","-1","-1","-1"
"5774","-1","-1","-1"
"5775","-1","-1","-1"
"5778","-1","-1","-1"
"5787","-1","-1","-1"
"5792","-1","-1","-1"
"5796","-1","-1","-1"
"5803","-1","-1","-1"
"5808","-1","-1","-1"
"5813","-1","-1","-1"
"5824","-1","-1","-1"
"5825","-1","-1","-1"
"5828","-1","-1","-1"
"5835","-1","-1","-1"
"5838","-1","-1","-1"
"5847","-1","-1","-1"
"5851","-1","-1","-1"
"5852","-1","-1","-1"
"5853","-1","-1","-1"
"5855","-1","-1","-1"
"5856","-1","-1","-1"
"5857","-1","-1","-1"
"5858","-1","-1","-1"
"5860","-1","-1","-1"
"5862","-1","-1","-1"
"5864","-1","-1","-1"
"5865","-1","-1","-1"
"5868","-1","-1","-1"
"5869","-1","-1","-1"
"5876","-1","-1","-1"
"5877","-1","-1","-1"
"5883","-1","-1","-1"
"5884","-1","-1","-1"
"5890","-1","-1","-1"
"5892","-1","-1","-1"
"5896","-1","-1","-1"
"5905","-1","-1","-1"
"5908","-1","-1","-1"
"5909","-1","-1","-1"
"5912","-1","-1","-1"
"5915","-1","-1","-1"
"5917","-1","-1","-1"
"5918","-1","-1","-1"
"5924","-1","-1","-1"
"5931","-1","-1","-1"
"5935","-1","-1","-1"
"5937","-1","-1","-1"
"5939","-1","-1","-1"
"5941","-1","-1","-1"
"5945","-1","-1","-1"
"5947","-1","-1","-1"
"5948","-1","-1","-1"
"5950","-1","-1","-1"
"5951","-1","-1","-1"
"5952","-1","-1","-1"
"5954","-1","-1","-1"
"5958","-1","-1","-1"
"5959","-1","-1","-1"
"5960","-1","-1","-1"
"5963","-1","-1","-1"
"5967","-1","-1","-1"
"5977","-1","-1","-1"
"5980","-1","-1","-1"
"5987","-1","-1","-1"
"5990","-1","-1","-1"
"5991","-1","-1","-1"
"5998","-1","-1","-1"
"6001","-1","-1","-1"
"6003","-1","-1","-1"
"6004","-1","-1","-1"
"6012","-1","-1","-1"
"6013","-1","-1","-1"
"6016","-1","-1","-1"
"6017","-1","-1","-1"
"6021","-1","-1","-1"
"6027","-1","-1","-1"
"6029","-1","-1","-1"
"6031","-1","-1","-1"
"6038","-1","-1","-1"
"6044","-1","-1","-1"
"6051","-1","-1","-1"
"6059","-1","-1","-1"
"6062","-1","-1","-1"
"6069","-1","-1","-1"
"6071","-1","-1","-1"
"6081","-1","-1","-1"
"6087","-1","-1","-1"
"6092","-1","-1","-1"
"6094","0","0","0"
"6100","-1","-1","-1"
"6106","-1","-1","-1"
"6107","-1","-1","-1"
"6109","-1","-1","-1"
"6110","-1","-1","-1"
"6115","-1","-1","-1"
"6116","-1","-1","-1"
"6121","-1","-1","-1"
"6129","-1","-1","-1"
"6131","-1","-1","-1"
"6132","-1","-1","-1"
"6135","-1","-1","-1"
"6139","-1","-1","-1"
"6140","-1","-1","-1"
"6142","-1","-1","-1"
"6145","-1","-1","-1"
"6153","-1","-1","-1"
"6159","-1","-1","-1"
"6160","-1","-1","-1"
"6162","-1","-1","-1"
"6163","-1","-1","-1"
"6164","-1","-1","-1"
"6168","-1","-1","-1"
"6169","-1","-1","-1"
"6176","-1","-1","-1"
"6180","-1","-1","-1"
"6186","-1","-1","-1"
"6188","-1","-1","-1"
"6190","-1","-1","-1"
"6192","-1","-1","-1"
"6196","-1","-1","-1"
"6198","-1","-1","-1"
"6201","-1","-1","-1"
"6207","-1","-1","-1"
"6213","-1","-1","-1"
"6217","-1","-1","-1"
"6221","-1","-1","-1"
"6229","-1","-1","-1"
"6236","-1","-1","-1"
"6247","-1","-1","-1"
"6254","-1","-1","-1"
"6263","-1","-1","-1"
"6265","-1","-1","-1"
"6266","-1","-1","-1"
"6273","-1","-1","-1"
"6285","-1","-1","-1"
"6296","-1","-1","-1"
"6301","-1","-1","-1"
"6305","-1","-1","-1"
"6307","-1","-1","-1"
"6317","-1","-1","-1"
"6322","-1","-1","-1"
"6328","-1","-1","-1"
"6333","0","0","0"
"6334","-1","-1","-1"
"6336","-1","-1","-1"
"6347","-1","-1","-1"
"6350","-1","-1","-1"
"6352","-1","-1","-1"
"6353","-1","-1","-1"
"6356","-1","-1","-1"
"6359","-1","-1","-1"
"6363","-1","-1","-1"
"6369","-1","-1","-1"
"6372","-1","-1","-1"
"6378","-1","-1","-1"
"6389","-1","-1","-1"
"6390","-1","-1","-1"
"6410","0","0","0"
"6413","-1","-1","-1"
"6420","-1","-1","-1"
"6426","-1","-1","-1"
"6427","-1","-1","-1"
"6432","-1","-1","-1"
"6434","-1","-1","-1"
"6447","-1","-1","-1"
"6448","-1","-1","-1"
"6456","-1","-1","-1"
"6459","-1","-1","-1"
"6472","-1","-1","-1"
"6475","-1","-1","-1"
"6477","-1","-1","-1"
"6478","-1","-1","-1"
"6482","-1","-1","-1"
"6486","-1","-1","-1"
"6493","-1","-1","-1"
"6499","-1","-1","-1"
"6501","-1","-1","-1"
"6503","-1","-1","-1"
"6532","-1","-1","-1"
"6542","-1","-1","-1"
"6557","-1","-1","-1"
"6563","-1","-1","-1"
"6568","-1","-1","-1"
"6571","-1","-1","-1"
"6593","-1","-1","-1"
"6595","-1","-1","-1"
"6602","-1","-1","-1"
"6608","-1","-1","-1"
"6625","-1","-1","-1"
"6630","-1","-1","-1"
"6637","-1","-1","-1"
"6642","-1","-1","-1"
"6651","0","0","0"
"6652","-1","-1","-1"
"6653","-1","-1","-1"
"6656","-1","-1","-1"
"6657","-1","-1","-1"
"6658","-1","-1","-1"
"6659","-1","-1","-1"
"6662","-1","-1","-1"
"6672","-1","-1","-1"
"6673","-1","-1","-1"
"6676","-1","-1","-1"
"6683","-1","-1","-1"
"6686","-1","-1","-1"
"6689","-1","-1","-1"
"6695","-1","-1","-1"
"6698","-1","-1","-1"
"6706","-1","-1","-1"
"6720","-1","-1","-1"
"6731","-1","-1","-1"
"6744","-1","-1","-1"
"6754","-1","-1","-1"
"6764","-1","-1","-1"
"6775","0","0","0"
"6785","-1","-1","-1"
"6787","-1","-1","-1"
"6799","-1","-1","-1"
"6811","-1","-1","-1"
"6847","0","0","0"
"6851","-1","-1","-1"
"6858","0","0","0"
"6861","-1","-1","-1"
"6865","-0.5","-1","0"
"6883","0","0","0"
"6950","0","0","0"
"6967","0","0","0"
"6981","-1","-1","-1"
"6991","0","0","0"
"6992","-1","-1","-1"
"6999","-1","-1","-1"
"7017","0","0","0"
"7094","0","0","0"
"7100","0","0","0"
"7109","0","0","0"
"7131","0","0","0"
"7136","-1","-1","-1"
"7153","0","0","0"
"7172","-1","-1","-1"
"7198","0","0","0"
"7201","0","0","0"
"7207","0","0","0"
"7263","0","0","0"
"7281","-1","-1","-1"
"7305","0","0","0"
"7327","-1","-1","-1"
"7356","0","0","0"
"7359","0","0","0"
"7363","0","0","0"
"7369","0","0","0"
"7372","0","0","0"
"7378","0","0","0"
"7390","0","0","0"
"7413","0","0","0"
"7432","0","0","0"
"7448","0","0","0"
"7456","0","0","0"
"7475","0","0","0"
"7477","0","0","0"
"7493","0","0","0"
"7499","0","0","0"
"7501","0","0","0"
"7542","0","0","0"
"7557","0","0","0"
"7568","0","0","0"
"7595","0","0","0"
"7602","0","0","0"
"7625","0","0","0"
"7630","0","0","0"
"7637","0","0","0"
"7642","0","0","0"
"7651","0","0","0"
"7652","0","0","0"
"7653","0","0","0"
"7656","0","0","0"
"7657","0","0","0"
"7658","0","0","0"
"7662","0","0","0"
"7672","0","0","0"
"7673","0","0","0"
"7676","0","0","0"
"7683","0","0","0"
"7686","0","0","0"
"7695","0","0","0"
"7698","0","0","0"
"7706","0","0","0"
"7720","0","0","0"
"7721","-1","-1","-1"
"7731","0","0","0"
"7744","0","0","0"
"7764","0","0","0"
"7775","0","0","0"
"7785","0","0","0"
"7787","0","0","0"
"7799","0","0","0"
"7811","0","0","0"
"7847","0","0","0"
"7851","0","0","0"
"7858","0","0","0"
"7861","0","0","0"
"7865","0","0","0"
"7883","0","0","0"
"7950","0","0","0"
"7967","0","0","0"
"7981","0","0","0"
"7992","0","0","0"
"7999","0","0","0"
"8017","0","0","0"
"8094","0","0","0"
"8100","0","0","0"
"8109","0","0","0"
"8131","0","0","0"
"8136","0","0","0"
"8153","0","0","0"
"8172","0","0","0"
"8198","0","0","0"
"8201","0","0","0"
"8207","0","0","0"
"8263","0","0","0"
"8281","0","0","0"
"8305","0","0","0"
"8327","0","0","0"
"8356","0","0","0"
"8359","0","0","0"
"8363","0","0","0"
"8369","0","0","0"
"8372","0","0","0"
"8378","0","0","0"
"8390","0","0","0"
"8413","0","0","0"
"8432","0","0","0"
"8448","0","0","0"
"8456","0","0","0"
"8467","-1","-1","-1"
"8475","0","0","0"
"8477","0","0","0"
"8493","0","0","0"
"8499","0","0","0"
"8501","0","0","0"
"8542","0","0","0"
"8557","0","0","0"
"8568","0","0","0"
"8595","0","0","0"
"8602","0","0","0"
"8625","0","0","0"
"8630","0","0","0"
"8637","0","0","0"
"8642","0","0","0"
"8651","0","0","0"
"8652","0","0","0"
"8653","0","0","0"
"8656","0","0","0"
"8657","0","0","0"
"8658","0","0","0"
"8662","0","0","0"
"8672","0","0","0"
"8673","0","0","0"
"8676","0","0","0"
"8683","0","0","0"
"8686","0","0","0"
"8695","0","0","0"
"8698","0","0","0"
"8706","0","0","0"
"8720","0","0","0"
"8721","0","0","0"
"8731","0","0","0"
"8764","0","0","0"
"8775","0","0","0"
"8785","0","0","0"
"8787","0","0","0"
"8799","0","0","0"
"8811","0","0","0"
"8847","0","0","0"
"8851","0","0","0"
"8858","0","0","0"
"8861","0","0","0"
"8865","0","0","0"
"8883","0","0","0"
"8950","0","0","0"
"8967","0","0","0"
"8981","0","0","0"
"8992","0","0","0"
"8999","0","0","0"
"9017","0","0","0"
"9063","-1","-1","-1"
"9094","0","0","0"
"9100","0","0","0"
"9109","0","0","0"
"9131","0","0","0"
"9136","0","0","0"
"9153","0","0","0"
"9172","0","0","0"
"9198","0","0","0"
"9201","0","0","0"
"9207","0","0","0"
"9263","0","0","0"
"9265","-1","-1","-1"
"9281","0","0","0"
"9305","0","0","0"
"9327","0","0","0"
"9356","0","0","0"
"9359","0","0","0"
"9363","0","0","0"
"9369","0","0","0"
"9372","0","0","0"
"9378","0","0","0"
"9390","0","0","0"
"9432","0","0","0"
"9445","-1","-1","-1"
"9448","0","0","0"
"9456","0","0","0"
"9467","0","0","0"
"9477","0","0","0"
"9488","-1","-1","-1"
"9493","0","0","0"
"9499","0","0","0"
"9501","0","0","0"
"9504","-1","-1","-1"
"9557","0","0","0"
"9559","1","1","1"
"9568","0","0","0"
"9595","0","0","0"
"9602","0","0","0"
"9606","-1","-1","-1"
"9610","-1","-1","-1"
"9613","-1","-1","-1"
"9625","0","0","0"
"9630","0","0","0"
"9637","0","0","0"
"9642","0","0","0"
"9652","0","0","0"
"9653","0","0","0"
"9656","0","0","0"
"9657","0","0","0"
"9658","0","0","0"
"9672","0","0","0"
"9673","0","0","0"
"9676","0","0","0"
"9683","0","0","0"
"9686","0","0","0"
"9691","1","1","1"
"9695","0","0","0"
"9698","0","0","0"
"9705","1","1","1"
"9706","0","0","0"
"9731","0","0","0"
"9775","0","0","0"
"9784","-1","-1","-1"
"9785","0","0","0"
"9787","0","0","0"
"9799","0","0","0"
"9811","0","0","0"
"9847","0","0","0"
"9851","0","0","0"
"9861","0","0","0"
"9865","0","0","0"
"9879","1","1","1"
"9883","0","0","0"
"9901","1","1","1"
"9950","0","0","0"
"9969","1","1","1"
"9992","0","0","0"
"9999","0","0","0"
"10017","0","0","0"
"10033","1","1","1"
"10055","1","1","1"
"10063","0","0","0"
"10090","1","1","1"
"10094","0","0","0"
"10100","0","0","0"
"10109","0","0","0"
"10110","1","1","1"
"10131","0","0","0"
"10136","0","0","0"
"10153","0","0","0"
"10171","-1","-1","-1"
"10172","0","0","0"
"10189","1","1","1"
"10201","0","0","0"
"10207","0","0","0"
"10228","1","1","1"
"10244","-1","-1","-1"
"10259","1","1","1"
"10260","-1","-1","-1"
"10265","0","0","0"
"10292","1","1","1"
"10327","0","0","0"
"10335","1","1","1"
"10345","1","1","1"
"10347","1","1","1"
"10356","0","0","0"
"10359","0","0","0"
"10363","0","0","0"
"10369","0","0","0"
"10403","1","1","1"
"10410","1","1","1"
"10426","1","1","1"
"10437","1","1","1"
"10441","-1","-1","-1"
"10445","0","0","0"
"10448","0","0","0"
"10456","0","0","0"
"10471","1","1","1"
"10477","0","0","0"
"10487","-1","-1","-1"
"10488","-1","-1","-1"
"10499","0","0","0"
"10501","0","0","0"
"10502","1","1","1"
"10503","1","1","1"
"10504","0","0","0"
"10510","-1","-1","-1"
"10543","1","1","1"
"10552","1","1","1"
"10557","1","1","1"
"10568","0","0","0"
"10579","1","1","1"
"10584","1","1","1"
"10593","1","1","1"
"10602","0","0","0"
"10603","1","1","1"
"10610","0","0","0"
"10621","1","1","1"
"10625","0","0","0"
"10626","1","1","1"
"10630","0","0","0"
"10637","0","0","0"
"10640","0","-1","1"
"10653","0","0","0"
"10656","0","0","0"
"10658","0","0","0"
"10662","1","1","1"
"10683","0","0","0"
"10686","0","0","0"
"10689","-1","-1","-1"
"10706","0","-1","1"
"10710","-1","-1","-1"
"10731","0","0","0"
"10735","1","1","1"
"10748","-1","-1","-1"
"10778","1","1","1"
"10799","0","0","0"
"10804","1","1","1"
"10811","0","0","0"
"10847","0","0","0"
"10848","-1","-1","-1"
"10851","0","0","0"
"10861","0.5","0","1"
"10865","0","0","0"
"10879","0","0","0"
"10913","1","1","1"
"10920","1","1","1"
"10921","1","1","1"
"10962","1","1","1"
"10972","1","1","1"
"10976","-1","-1","-1"
"10999","0","0","0"
"11051","1","1","1"
"11052","1","1","1"
"11063","0","0","0"
"11066","1","1","1"
"11094","0","0","0"
"11110","0","0","0"
"11114","1","1","1"
"11128","-1","-1","-1"
"11136","0","0","0"
"11137","-1","-1","-1"
"11141","1","1","1"
"11153","0","0","0"
"11172","0","0","0"
"11189","1","1","1"
"11201","1","1","1"
"11205","1","1","1"
"11214","-1","-1","-1"
"11221","1","1","1"
"11265","0","0","0"
"11284","1","1","1"
"11286","1","1","1"
"11350","1","1","1"
"11356","0","0","0"
"11359","0","0","0"
"11363","0","0","0"
"11379","1","1","1"
"11395","1","1","1"
"11399","-1","-1","-1"
"11403","0","0","0"
"11404","-1","-1","-1"
"11410","0","0","0"
"11437","0","0","0"
"11440","-1","-1","-1"
"11448","0","0","0"
"11456","0","0","0"
"11470","1","1","1"
"11471","0","0","0"
"11477","0.5","0","1"
"11488","0.5","0","1"
"11492","1","1","1"
"11503","0","0","0"
"11504","0","0","0"
"11508","1","1","1"
"11510","1","1","1"
"11524","1","1","1"
"11525","1","1","1"
"11543","0","0","0"
"11551","1","1","1"
"11556","1","1","1"
"11557","0","0","0"
"11568","0","0","0"
"11593","0","0","0"
"11610","0","0","0"
"11616","1","1","1"
"11630","0","0","0"
"11633","1","1","1"
"11637","0","0","0"
"11640","0","0","0"
"11645","-1","-1","-1"
"11653","0","0","0"
"11654","1","1","1"
"11657","-1","-1","-1"
"11658","0","0","0"
"11672","-1","-1","-1"
"11681","-1","-1","-1"
"11686","0","0","0"
"11689","0","0","0"
"11690","-1","-1","-1"
"11706","0","0","0"
"11710","0","0","0"
"11722","1","1","1"
"11723","1","1","1"
"11731","0","0","0"
"11733","-1","-1","-1"
"11735","-1","-1","-1"
"11766","1","1","1"
"11790","-1","-1","-1"
"11793","1","1","1"
"11808","-1","-1","-1"
"11811","0","0","0"
"11827","-1","-1","-1"
"11828","-1","-1","-1"
"11861","0","0","0"
"11865","0","0","0"
"11897","-1","-1","-1"
"11917","-1","-1","-1"
"11920","0","0","0"
"11956","1","1","1"
"11967","1","1","1"
"11973","-1","-1","-1"
"11975","1","1","1"
"11981","-1","-1","-1"
"11996","-1","-1","-1"
"12028","-1","-1","-1"
"12044","-1","-1","-1"
"12047","-1","-1","-1"
"12052","1","1","1"
"12067","-1","-1","-1"
"12075","1","1","1"
"12079","1","1","1"
"12092","1","1","1"
"12100","-1","-1","-1"
"12110","0.5","0","1"
"12153","0","0","0"
"12160","-1","-1","-1"
"12167","1","1","1"
"12179","1","1","1"
"12204","-1","-1","-1"
"12205","0","0","0"
"12214","0","0","0"
"12221","0","0","0"
"12223","-1","-1","-1"
"12227","-1","-1","-1"
"12247","1","1","1"
"12253","1","1","1"
"12278","1","1","1"
"12290","1","1","1"
"12303","1","1","1"
"12306","-1","-1","-1"
"12311","1","1","1"
"12315","1","1","1"
"12319","1","1","1"
"12340","-1","-1","-1"
"12354","1","1","1"
"12359","1","1","1"
"12363","0","0","0"
"12367","1","1","1"
"12379","0","0","0"
"12383","-1","-1","-1"
"12395","0","0","0"
"12396","1","1","1"
"12399","0","0","0"
"12403","0","0","0"
"12425","-1","-1","-1"
"12437","0","0","0"
"12448","0","0","0"
"12456","0","0","0"
"12460","-1","-1","-1"
"12463","1","1","1"
"12471","0","0","0"
"12477","0","0","0"
"12479","-1","-1","-1"
"12492","0","0","0"
"12504","0","0","0"
"12505","1","1","1"
"12508","0","0","0"
"12510","0","0","0"
"12524","0","0","0"
"12528","-1","-1","-1"
"12531","-1","-1","-1"
"12533","1","1","1"
"12534","1","1","1"
"12535","-1","-1","-1"
"12542","1","1","1"
"12545","1","1","1"
"12568","0","0","0"
"12570","-1","-1","-1"
"12575","1","1","1"
"12633","0","0","0"
"12640","0","0","0"
"12653","0","0","0"
"12681","0","0","0"
"12684","-1","-1","-1"
"12686","0","0","0"
"12689","0","0","0"
"12697","1","1","1"
"12703","-1","-1","-1"
"12706","-1","-1","-1"
"12710","0","0","0"
"12711","1","1","1"
"12722","0","0","0"
"12735","0","0","0"
"12765","1","1","1"
"12767","1","1","1"
"12772","-1","-1","-1"
"12793","0","0","0"
"12808","0","0","0"
"12809","-1","-1","-1"
"12811","0","0","0"
"12827","0.5","0","1"
"12833","1","1","1"
"12834","1","1","1"
"12837","-1","-1","-1"
"12840","-1","-1","-1"
"12846","1","1","1"
"12861","0","0","0"
"12870","1","1","1"
"12900","1","1","1"
"12908","-1","-1","-1"
"12936","1","1","1"
"12954","1","1","1"
"12958","1","1","1"
"12961","-1","-1","-1"
"12973","0","0","0"
"12975","0.5","0","1"
"12987","1","1","1"
"12997","-1","-1","-1"
"13017","-1","-1","-1"
"13029","1","1","1"
"13036","1","1","1"
"13052","0.5","0","1"
"13063","-1","-1","-1"
"13067","0","0","0"
"13075","0","0","0"
"13092","0","0","0"
"13095","1","1","1"
"13127","1","1","1"
"13160","0","0","0"
"13163","1","1","1"
"13180","1","1","1"
"13186","1","1","1"
"13194","1","1","1"
"13198","1","1","1"
"13199","1","1","1"
"13205","1","1","1"
"13212","1","1","1"
"13214","1","1","1"
"13221","0","0","0"
"13234","1","1","1"
"13241","1","1","1"
"13261","1","1","1"
"13279","-1","-1","-1"
"13281","1","1","1"
"13282","1","1","1"
"13289","-1","-1","-1"
"13292","1","1","1"
"13299","1","1","1"
"13300","1","1","1"
"13302","1","1","1"
"13307","1","1","1"
"13314","1","1","1"
"13325","1","1","1"
"13328","1","1","1"
"13354","0","0","0"
"13363","-0.5","-1","0"
"13391","1","1","1"
"13393","1","1","1"
"13399","0","0","0"
"13433","-1","-1","-1"
"13435","1","1","1"
"13441","1","1","1"
"13449","1","1","1"
"13455","1","1","1"
"13456","-0.5","-1","0"
"13477","1","1","1"
"13478","0","-1","1"
"13499","1","1","1"
"13516","1","1","1"
"13533","-1","-1","-1"
"13535","0","0","0"
"13542","0","0","0"
"13545","0","0","0"
"13553","1","1","1"
"13575","-0.5","-1","0"
"13582","-1","-1","-1"
"13588","1","1","1"
"13589","-1","-1","-1"
"13604","1","1","1"
"13612","1","1","1"
"13614","1","1","1"
"13640","0","0","0"
"13657","1","1","1"
"13663","1","1","1"
"13665","-1","-1","-1"
"13672","-1","-1","-1"
"13676","1","1","1"
"13681","0","0","0"
"13684","0","0","0"
"13689","0","0","0"
"13697","-1","-1","-1"
"13703","0","0","0"
"13704","1","1","1"
"13706","0","0","0"
"13710","0","0","0"
"13732","1","1","1"
"13746","1","1","1"
"13749","1","1","1"
"13767","0","0","0"
"13770","1","1","1"
"13779","1","1","1"
"13782","1","1","1"
"13787","1","1","1"
"13806","1","1","1"
"13808","0","0","0"
"13811","0","0","0"
"13821","1","1","1"
"13827","1","1","1"
"13896","1","1","1"
"13900","0","0","0"
"13927","1","1","1"
"13929","1","1","1"
"13930","1","1","1"
"13939","1","1","1"
"13954","0.5","0","1"
"13957","1","1","1"
"13960","1","1","1"
"13961","0","0","0"
"13969","-1","-1","-1"
"13970","1","1","1"
"13972","1","1","1"
"13973","0","0","0"
"13987","0.5","0","1"
"13995","1","1","1"
"14001","1","1","1"
"14002","-1","-1","-1"
"14008","-1","-1","-1"
"14013","1","1","1"
"14017","1","1","1"
"14022","1","1","1"
"14045","1","1","1"
"14048","1","1","1"
"14052","0","0","0"
"14053","1","1","1"
"14063","0","0","0"
"14067","0","0","0"
"14074","1","1","1"
"14094","1","1","1"
"14131","1","1","1"
"14137","1","1","1"
"14138","-1","-1","-1"
"14144","1","1","1"
"14159","-1","-1","-1"
"14163","0","0","0"
"14178","1","1","1"
"14190","1","1","1"
"14194","0.5","0","1"
"14202","1","1","1"
"14203","1","1","1"
"14222","1","1","1"
"14230","-1","-1","-1"
"14232","1","1","1"
"14289","1","1","1"
"14292","0","0","0"
"14295","1","1","1"
"14301","1","1","1"
"14303","1","1","1"
"14305","1","1","1"
"14312","1","1","1"
"14318","1","1","1"
"14324","1","1","1"
"14339","-1","-1","-1"
"14350","-1","-1","-1"
"14363","0","0","0"
"14365","1","1","1"
"14374","-1","-1","-1"
"14375","1","1","1"
"14390","1","1","1"
"14393","0","0","0"
"14423","1","1","1"
"14426","1","1","1"
"14438","1","1","1"
"14443","1","1","1"
"14448","1","1","1"
"14450","1","1","1"
"14478","1","1","1"
"14501","1","1","1"
"14502","1","1","1"
"14513","1","1","1"
"14529","1","1","1"
"14535","0.5","0","1"
"14537","1","1","1"
"14553","-1","-1","-1"
"14555","1","1","1"
"14560","1","1","1"
"14562","1","1","1"
"14565","-1","-1","-1"
"14582","0","0","0"
"14588","1","1","1"
"14603","1","1","1"
"14611","1","1","1"
"14614","-1","-1","-1"
"14620","1","1","1"
"14623","1","1","1"
"14626","1","1","1"
"14629","1","1","1"
"14638","-1","-1","-1"
