"Step","env: HOPPER - ep_info/Forward","env: HOPPER - ep_info/Forward__MIN","env: HOPPER - ep_info/Forward__MAX"
"102","-2.864339035384873","-3.9051986059350723","-1.0711804803701586"
"104","-2.3487215335926024","-2.3487215335926024","-2.3487215335926024"
"105","-3.3732852067007517","-3.3732852067007517","-3.3732852067007517"
"106","-0.9316369063125636","-0.9316369063125636","-0.9316369063125636"
"107","-1.3149417502105802","-1.3149417502105802","-1.3149417502105802"
"108","0.03159641050462937","0.03159641050462937","0.03159641050462937"
"109","-3.8630154403982173","-4.865762032698521","-2.860268848097913"
"110","-1.6320298278592515","-1.6320298278592515","-1.6320298278592515"
"111","-1.1303617225925688","-1.841836986067082","-0.4188864591180557"
"112","-0.9579329556358556","-0.9579329556358556","-0.9579329556358556"
"113","-1.6529755220829079","-2.159502526212886","-1.1464485179529298"
"114","-3.4069668850389747","-3.4069668850389747","-3.4069668850389747"
"115","-1.5756628306226288","-1.5756628306226288","-1.5756628306226288"
"116","-2.0823633705710076","-2.0823633705710076","-2.0823633705710076"
"117","-0.6341835017804623","-0.6341835017804623","-0.6341835017804623"
"118","-4.954790512539814","-4.954790512539814","-4.954790512539814"
"119","-1.2809408373619233","-1.8767346293732556","-0.685147045350591"
"120","-4.484041186640397","-4.484041186640397","-4.484041186640397"
"121","-4.600480769985462","-4.600480769985462","-4.600480769985462"
"122","-0.7161754255005155","-2.3669682631323172","1.6281355699937723"
"123","-0.06423689025013352","-0.9686788451877075","0.8402050646874405"
"124","1.064712662632679","-0.37652963367875025","2.5059549589441086"
"125","-3.8439135136502847","-3.8439135136502847","-3.8439135136502847"
"126","0.280079191311871","0.280079191311871","0.280079191311871"
"127","-3.975340286525464","-6.0568791301857585","-1.8938014428651688"
"128","-2.3985971358274467","-2.3985971358274467","-2.3985971358274467"
"129","2.49743985902503","2.49743985902503","2.49743985902503"
"130","-0.8012078669971606","-1.396141683360327","-0.29573880389093893"
"132","-0.5366206685666052","-0.9656746775708556","-0.10756665956235469"
"134","-2.246271562953517","-4.916354995852277","-0.8128155354059168"
"135","-1.7629041355385697","-1.7629041355385697","-1.7629041355385697"
"136","2.2573750164515625","-1.4863975766733644","6.001147609576489"
"140","-1.1211260515635935","-1.882745500387071","-0.35950660274011603"
"141","-0.8940071329136412","-4.352513865009649","2.5644995991823665"
"143","19.212475315297365","-2.1276838517891714","40.5526344823839"
"144","-3.3184222846752816","-5.247453658957403","-0.9143417176047861"
"145","0.42396676470080524","-0.7641893358226619","1.238087410496761"
"146","-1.051022164240343","-2.6086326850488373","1.877703615143475"
"148","-2.825189740423551","-3.416193840125249","-2.234185640721853"
"149","-3.402271438901769","-6.517282097527134","0.9211069724847448"
"150","-2.43333373091774","-2.6343892821925707","-2.2322781796429094"
"151","-4.046683782264606","-4.046683782264606","-4.046683782264606"
"152","-1.4646067324723182","-3.4032881400668895","2.3313937323566316"
"153","-1.3791606542275197","-1.3791606542275197","-1.3791606542275197"
"154","-3.0264795091574435","-3.0264795091574435","-3.0264795091574435"
"155","-2.733182705496354","-2.733182705496354","-2.733182705496354"
"156","-0.706879885882811","-0.9395353074600126","-0.5794189735786226"
"157","-0.9136329476308278","-1.1225165528571568","-0.7047493424044988"
"158","-4.205357126567638","-7.629307299917249","-0.7814069532180281"
"159","-1.6502030905169902","-1.9637422845026449","-1.3366638965313355"
"160","-0.8047567831694872","-1.813488606123999","0.7217489029706733"
"161","-0.9851468407667389","-1.1041228428365781","-0.8661708386968996"
"162","-0.4855226525930637","-1.5310356911059495","1.0778323335117197"
"163","-2.7812945765855623","-5.101759277087554","-0.46082987608357007"
"164","3.365998382966456","-1.5824139419766374","12.312454830065848"
"166","-2.0719349622377514","-3.645124438171205","-1.1999112620061443"
"167","-1.6970606502919048","-1.6970606502919048","-1.6970606502919048"
"168","-8.633159985575936","-8.633159985575936","-8.633159985575936"
"170","-1.6477833981613752","-4.628053878140394","0.7223924474200734"
"171","-2.0825286833937566","-3.3411062647138614","-0.876419565144307"
"172","-4.6660634859884045","-10.016326431046926","-0.30221817496385106"
"173","3.31017064099205","-0.3586439469829943","6.978985228967094"
"174","-3.821038188065112","-5.376445042128329","-2.2656313340018954"
"176","-5.5444740585706835","-9.307284266166777","-1.7816638509745901"
"177","0.4482553722420377","-6.385907998353813","13.52003865701311"
"178","-2.9116116044759655","-2.9116116044759655","-2.9116116044759655"
"179","4.558571417782803","4.558571417782803","4.558571417782803"
"180","-2.0656064656550046","-3.5466597962858963","-0.7744254585953283"
"181","-0.19828531241740632","-1.5494468642977193","1.1528762394629066"
"182","-2.7448848663505903","-2.7448848663505903","-2.7448848663505903"
"184","-7.531298034607837","-7.531298034607837","-7.531298034607837"
"185","-0.16593433665082485","-0.16593433665082485","-0.16593433665082485"
"186","-2.0143177196807494","-2.529317580118653","-1.2698095610135993"
"187","-1.985574193600133","-1.985574193600133","-1.985574193600133"
"189","-3.865199687468392","-6.965220461494167","-0.7651789134426173"
"191","-2.649113117446666","-3.0680872874360277","-2.2301389474573043"
"192","-3.2684150822250295","-3.2684150822250295","-3.2684150822250295"
"193","-0.6774247134293999","-0.6774247134293999","-0.6774247134293999"
"194","-1.381808927919757","-1.381808927919757","-1.381808927919757"
"195","-0.6912644164465641","-4.5111254659619675","2.8462203458522772"
"196","-2.290943209874696","-4.023075059532085","-0.5588113602173057"
"197","-1.2112852850612763","-1.2112852850612763","-1.2112852850612763"
"198","-1.7789172070511128","-1.7789172070511128","-1.7789172070511128"
"199","-2.4492211306804217","-3.748169728421835","-1.1502725329390084"
"200","-0.2404675046584736","-0.2404675046584736","-0.2404675046584736"
"201","-1.4689599745284874","-2.555627983544629","-0.44365396195082246"
"203","-2.9633358561110295","-4.716936061395657","-1.2097356508264019"
"204","0.11112303983523236","-0.6451833171471056","0.8674293968175704"
"205","-11.171935791697738","-11.171935791697738","-11.171935791697738"
"206","-3.1028515475334197","-5.137151813601496","-1.068551281465344"
"207","-1.9382421787880666","-2.824627132568702","-0.9315565019807418"
"208","-1.9042389424051678","-5.118864359032127","0.3510391484359481"
"209","-1.117668714493067","-1.117668714493067","-1.117668714493067"
"211","-0.44547239279366446","-0.44547239279366446","-0.44547239279366446"
"212","-2.3737591669594877","-5.325117980475075","-0.11609224612913119"
"213","-2.839516395763841","-3.6449069848000755","-1.699923297623676"
"214","-1.873039209538952","-2.341639490591639","-1.404438928486265"
"216","-6.316586531555227","-6.316586531555227","-6.316586531555227"
"217","0.5978139613546244","0.5978139613546244","0.5978139613546244"
"218","-1.9222683314411637","-2.225435431888577","-1.6191012309937503"
"220","0.17352547207356878","0.17352547207356878","0.17352547207356878"
"221","-1.3223815911354118","-2.0368828193335893","-0.9124386754452611"
"222","-1.6112573163552948","-2.170765312868958","-1.0517493198416314"
"223","-3.863569925246239","-3.863569925246239","-3.863569925246239"
"224","-1.0245366545773162","-1.682033518514962","-0.36703979063967057"
"225","-2.0084553520002957","-3.1384401249358316","-0.8784705790647601"
"227","-2.6852252885515817","-3.477172196795709","-1.8932783803074549"
"228","-2.2969356901529614","-2.2969356901529614","-2.2969356901529614"
"229","-1.1259494469627052","-2.436793730472716","1.0009928706320703"
"231","-2.4450041329963224","-3.578113552707272","-1.3118947132853722"
"232","-0.021345434759536874","-0.021345434759536874","-0.021345434759536874"
"233","0.27420039297046456","0.27420039297046456","0.27420039297046456"
"235","-2.2546124661865425","-2.2546124661865425","-2.2546124661865425"
"236","-2.2002844250162004","-2.2002844250162004","-2.2002844250162004"
"238","-1.8870977725310532","-3.2011676042322237","-0.48422661120394067"
"239","-1.8594707934756274","-1.8594707934756274","-1.8594707934756274"
"240","-0.9368269134376201","-2.3699318221832333","0.06624886419988535"
"241","-2.068052874637994","-2.4535059696032278","-1.7405267927356234"
"242","-7.2486351209310635","-7.2486351209310635","-7.2486351209310635"
"243","-5.227475086716808","-6.32289547187308","-4.132054701560535"
"244","-0.8319998601124117","-0.8319998601124117","-0.8319998601124117"
"245","-2.468772583901611","-2.6264883873025062","-2.311056780500716"
"246","-1.8373810369332375","-2.096128215925431","-1.4876990153576348"
"247","-3.529400936445542","-4.298893280111657","-2.7599085927794267"
"248","0.9139068814739306","0.9139068814739306","0.9139068814739306"
"249","-1.9588776767724299","-1.9588776767724299","-1.9588776767724299"
"250","-1.0014292232317727","-1.0014292232317727","-1.0014292232317727"
"251","-0.8892623736107239","-0.9849989159973761","-0.7935258312240718"
"252","-0.08971360633893105","-0.6856910543418306","0.5062638416639685"
"253","-1.7757378979272607","-2.088694387294626","-1.4627814085598954"
"254","-1.3202838916222597","-1.967255584348881","-0.26613557072750393"
"255","0.4694473567765925","0.4694473567765925","0.4694473567765925"
"256","-2.3078830478156376","-3.365708757855886","-1.2500573377753892"
"257","-0.38369624365454114","-0.7097415420734814","-0.057650945235600826"
"258","-2.2059107360925014","-3.249525599970925","-1.4628076252341657"
"259","-6.032716058658648","-6.032716058658648","-6.032716058658648"
"260","-0.5362847372799068","-0.5362847372799068","-0.5362847372799068"
"261","-1.1585639324547994","-1.5094283879181858","-0.6709143013936896"
"262","-0.6844170395984567","-0.8054341246872474","-0.5983954034790788"
"263","-4.430509621519451","-4.430509621519451","-4.430509621519451"
"264","-2.193624257246138","-3.609089372900551","-0.7781591415917254"
"265","-3.0012647062966544","-3.0012647062966544","-3.0012647062966544"
"266","-1.5163255929229902","-2.724382681639345","-0.3343015727263873"
"267","-6.191869964413128","-6.191869964413128","-6.191869964413128"
"268","-1.1217024417651724","-1.1217024417651724","-1.1217024417651724"
"269","-0.8085249330718575","-0.8085249330718575","-0.8085249330718575"
"270","0.7236349495460498","0.7236349495460498","0.7236349495460498"
"271","-3.7224412113755747","-3.7224412113755747","-3.7224412113755747"
"272","-1.6036656776263427","-1.6036656776263427","-1.6036656776263427"
"273","-1.234542629814644","-1.234542629814644","-1.234542629814644"
"274","1.6527694075218715","-2.1634309066157305","7.936671006161783"
"275","-2.413828300845244","-5.396907734352988","-0.8411795422277506"
"276","-3.496169269186069","-6.307233911683619","0.43989825062678073"
"277","-7.105488618977096","-7.105488618977096","-7.105488618977096"
"278","-1.2169706538509821","-1.2169706538509821","-1.2169706538509821"
"279","-3.154234052389256","-3.154234052389256","-3.154234052389256"
"281","-0.06807519265372575","-1.3982639580741894","1.2621135727667379"
"283","-2.728309049201342","-4.343612326727912","-1.1130057716747725"
"284","-1.735166721964444","-1.735166721964444","-1.735166721964444"
"285","-1.8756260353477252","-3.961934198026725","-0.7681320328713852"
"286","11.959220326378222","11.959220326378222","11.959220326378222"
"287","0.12064798174393654","-0.8882069977726543","1.225591125956294"
"288","-1.6594150071923348","-4.5737961508021785","1.2549661364175089"
"290","-2.4446908344100473","-4.3955178914441255","-0.4938637773759695"
"291","-1.9470374604242437","-3.9771359758456546","-0.5659646921938862"
"292","-3.2525838871759905","-3.2525838871759905","-3.2525838871759905"
"293","-1.1527238229403984","-1.1527238229403984","-1.1527238229403984"
"294","-2.0448373685077232","-2.0448373685077232","-2.0448373685077232"
"296","-1.952451638653658","-2.969520557096664","-0.9353827202106515"
"297","-1.555632951323191","-1.555632951323191","-1.555632951323191"
"298","-0.6735777991710332","-1.3591146965773873","0.011959098235320889"
"299","-1.4793723506582594","-1.4793723506582594","-1.4793723506582594"
"300","-1.0533403656170595","-2.2690968857472336","0.16241615451311475"
"301","-0.9070256293228511","-0.9070256293228511","-0.9070256293228511"
"304","-1.458178513416828","-1.458178513416828","-1.458178513416828"
"305","0.7211506428570411","-2.782909632433502","4.225210918147584"
"306","1.2094280465868423","-0.7531565652459304","3.172012658419615"
"308","-0.5986173046462424","-1.832122439440831","0.6348878301483464"
"309","-2.885421975857503","-4.427434494772347","-0.30603511627270313"
"310","-0.6688259145312002","-3.90973863144042","2.0420815974644246"
"311","-2.5443266898555126","-4.407193117523343","-0.6658221346696737"
"312","-1.7309285060790043","-3.313136997999007","-0.1487200141590016"
"313","-0.3053457944131507","-0.3053457944131507","-0.3053457944131507"
"314","-1.0039679061652618","-1.0039679061652618","-1.0039679061652618"
"315","-2.9373678454973886","-3.444189383483051","-2.430546307511726"
"316","-1.029624553882186","-2.372145851876029","0.31289674411165724"
"317","-0.7409059694113466","-5.33109671139959","4.092056226269631"
"318","-0.7143946215665423","-0.7143946215665423","-0.7143946215665423"
"319","-4.874266737878805","-8.448757315996685","-1.2997761597609239"
"320","-5.617695017185444","-5.617695017185444","-5.617695017185444"
"321","-2.1489241642657997","-5.066128903523516","-0.664650497147139"
"322","-4.331996531186591","-4.331996531186591","-4.331996531186591"
"323","-1.968703116561163","-1.968703116561163","-1.968703116561163"
"324","-0.8200677255892284","-1.553522702463853","-0.08661274871460381"
"325","-1.2709549591941545","-1.2709549591941545","-1.2709549591941545"
"326","-4.449537557574801","-8.54736661808","-0.3517084970696015"
"327","-1.869926977051552","-1.905520057570082","-1.8343338965330225"
"328","-0.9071140553567654","-0.9071140553567654","-0.9071140553567654"
"329","0.6323021069909468","0.6323021069909468","0.6323021069909468"
"330","-2.6992549897591016","-3.8313816877143867","-1.5671282918038165"
"331","0.0051378094085958725","-2.2339175604740134","2.244193179291205"
"332","-0.7705197486911499","-0.7705197486911499","-0.7705197486911499"
"333","-3.1213439262380875","-4.360587651032109","-1.8821002014440666"
"334","-4.486369745763619","-4.486369745763619","-4.486369745763619"
"335","-0.8202915873963593","-1.904899754239343","-0.12244384119246352"
"336","-0.6741576952830912","-0.6741576952830912","-0.6741576952830912"
"338","-3.8428505467488385","-5.166992405188117","-2.6720780407934095"
"339","-2.1321290780263333","-2.1321290780263333","-2.1321290780263333"
"341","-1.1808186569832302","-1.1808186569832302","-1.1808186569832302"
"342","-2.405226810741624","-2.5778125846648847","-2.2326410368183627"
"343","-3.3528679435621846","-3.3528679435621846","-3.3528679435621846"
"345","-1.3267974622450704","-1.7711503190102544","-0.8686894291552079"
"347","-1.6350659482785352","-1.6350659482785352","-1.6350659482785352"
"348","-1.127770756020517","-1.1489784399755938","-1.1065630720654402"
"349","-5.670199939288718","-8.376355374759267","-2.9640445038181693"
"350","-2.7480791209955178","-4.890986815381003","-1.2978393809439934"
"351","-1.9423219081105694","-4.213834337574243","0.32919052135310406"
"352","-1.6651450617743635","-2.4641827464596813","-1.038229653483047"
"353","-2.7476300745809397","-4.03978250559532","-1.4554776435665593"
"354","-4.192672338445124","-8.710493335114506","-1.6488672260926787"
"355","8.267623257549818","8.267623257549818","8.267623257549818"
"356","-1.8365773350671433","-2.7303288928316234","-1.0664682808205543"
"357","-1.4177179904352255","-3.002216232514875","0.16678025164442417"
"358","-4.14083007133056","-5.087521546279204","-3.194138596381916"
"359","-0.3346566630303807","-0.5916564860052512","-0.07765684005551024"
"360","0.4814303452591905","-0.716168854364063","1.679029544882444"
"361","-1.2159199848223186","-1.2705018557101089","-1.1613381139345282"
"362","-0.06305039334533014","-4.219506268603953","4.093405481913293"
"363","-2.1878458251676545","-2.441942490765024","-1.9337491595702856"
"364","-1.1573029094692373","-2.6775369144687624","-0.08098460298976395"
"366","-2.455638414276799","-4.094257791864622","-1.0141200818435214"
"368","-1.5959141397219272","-2.4992752479993756","-0.6925530314444787"
"369","0.266077673440487","0.16284881954030683","0.36930652734066716"
"370","-1.002669831911636","-1.002669831911636","-1.002669831911636"
"371","-1.097627146542703","-1.6909046572585333","-0.5043496358268725"
"372","-6.063402453786086","-6.063402453786086","-6.063402453786086"
"373","-1.760567051396442","-2.622784696565162","-0.9253633274416848"
"374","-2.180583084587442","-4.190605646285736","-1.1006822900106692"
"375","-2.3287156654224384","-3.302501293170459","-1.3549300376744178"
"376","8.587586930379258","8.587586930379258","8.587586930379258"
"377","-1.4593411807319567","-1.9106520445586668","-1.008030316905247"
"379","-1.1240089861862406","-1.1240089861862406","-1.1240089861862406"
"380","-3.189041619897298","-3.189041619897298","-3.189041619897298"
"381","-4.641891127327346","-7.246192704792034","-2.0375895498626573"
"382","-6.178747730925298","-6.178747730925298","-6.178747730925298"
"383","-5.980797890255076","-9.701613967825605","-2.259981812684547"
"384","0.40147563766489314","0.40147563766489314","0.40147563766489314"
"385","-2.821195256517665","-3.6704948398675086","-2.2984957979973273"
"386","18.8043089794997","18.8043089794997","18.8043089794997"
"387","-1.2261298623151258","-1.2261298623151258","-1.2261298623151258"
"388","-2.4367380240563254","-4.028491553278138","-1.2759710626959824"
"389","5.219483783376912","-4.75181829548161","15.190785862235433"
"390","-0.9708662959305475","-0.9708662959305475","-0.9708662959305475"
"392","-1.4204932411583169","-2.766822866353011","-0.07416361596362289"
"393","-1.4911710697471543","-1.4911710697471543","-1.4911710697471543"
"394","-3.3032682388613233","-6.499643897188967","-0.10689258053367935"
"395","-1.1042488649230793","-3.526369800179575","2.2676838087813502"
"396","-0.2877860681079268","-0.2877860681079268","-0.2877860681079268"
"397","-2.6283146276725398","-4.3490813473944705","-0.9075479079506091"
"398","16.358936348495003","-2.225305324310617","34.943178021300625"
"399","-1.3963440947688266","-1.564512667259066","-1.2281755222785875"
"401","-4.469852316010883","-4.469852316010883","-4.469852316010883"
"402","-1.2877295008613738","-1.3165893263299522","-1.2588696753927953"
"403","-2.1734128249712095","-2.1734128249712095","-2.1734128249712095"
"404","-0.7328097428433455","-1.057263313629407","-0.40835617205728425"
"405","-4.476410493693028","-5.232777968357221","-3.0850239570605487"
"408","-0.6114132051696619","-0.6114132051696619","-0.6114132051696619"
"409","-0.701695848770909","-0.701695848770909","-0.701695848770909"
"410","-0.9609575482618058","-2.008024534919536","0.0861094383959245"
"411","0.8962115269183186","0.8962115269183186","0.8962115269183186"
"412","-3.966766848938978","-6.039992318445986","-1.8935413794319704"
"413","-0.43767111031725636","-0.43767111031725636","-0.43767111031725636"
"414","-0.6176653275535597","-1.7678473660116778","0.5325167109045583"
"415","-4.322089070864384","-11.510464449144612","-0.604307775745837"
"416","-1.585244112687486","-3.3421669247999284","0.17167869942495606"
"417","-6.127498937269162","-6.127498937269162","-6.127498937269162"
"418","-1.0436687800234277","-1.4476248935599152","-0.63971266648694"
"419","-1.2764338061630935","-1.2764338061630935","-1.2764338061630935"
"420","-0.7183560305745323","-1.0039123286230383","-0.4327997325260264"
"422","-0.933068033324439","-1.5478707943802954","-0.31826527226858253"
"423","-5.74670391577431","-5.74670391577431","-5.74670391577431"
"424","-2.0482513707446834","-3.57897642697587","-0.5960418917182998"
"425","-2.344540884606525","-2.344540884606525","-2.344540884606525"
"426","-9.559215284392913","-9.559215284392913","-9.559215284392913"
"427","1.0531514577945627","-1.2864217771663546","3.564593988665266"
"428","-0.833918133159752","-0.8410111516486077","-0.8268251146708965"
"429","-2.6391356422918335","-2.8277083805572665","-2.4505629040264005"
"430","-1.5607929248938317","-1.5607929248938317","-1.5607929248938317"
"431","-2.251465001076257","-3.279826347894123","-0.9390431979214507"
"432","-3.277991711958455","-5.370994717379815","-1.1849887065370956"
"433","-1.9762561050171024","-4.538203099831995","0.5856908897977908"
"434","1.5279983317292531","-2.3938084151649672","11.05562643750142"
"435","-1.540644513565788","-2.853136119585633","-0.22815290754594297"
"436","-5.686673445433053","-5.686673445433053","-5.686673445433053"
"437","-2.347797482724835","-4.061239719632795","-0.634355245816876"
"439","-0.038915628999780766","-0.038915628999780766","-0.038915628999780766"
"440","-1.1715926220919053","-1.1715926220919053","-1.1715926220919053"
"442","-1.3203894987006073","-1.3203894987006073","-1.3203894987006073"
"443","-8.110671103467638","-8.110671103467638","-8.110671103467638"
"444","-0.7318899039871996","-0.7318899039871996","-0.7318899039871996"
"447","0.9914196008176815","-1.0174861696424629","3.000325371277826"
"449","-4.735205509562693","-5.26996710252471","-4.200443916600676"
"450","-3.2560986847320676","-5.9150201612042395","-1.1683683525960098"
"452","-2.4011370510158803","-3.470361162592785","-1.3319129394389753"
"454","-2.299228606664336","-3.4815305404782455","-1.1169266728504268"
"455","-1.5673115582774855","-2.824271264890629","-0.11055110767324991"
"456","-1.4326602480905901","-1.4326602480905901","-1.4326602480905901"
"457","-4.341757385585954","-8.005537008769238","-0.6779777624026702"
"458","-1.2629459893746657","-1.2629459893746657","-1.2629459893746657"
"459","-4.010296851330785","-4.146331645850053","-3.803507472537576"
"460","-0.5550444869731097","-0.7432762753754163","-0.366812698570803"
"461","-1.908203321391381","-1.908203321391381","-1.908203321391381"
"463","-4.389806874157564","-6.781078073818317","-1.9985356744968108"
"464","-1.4038173791208637","-1.4038173791208637","-1.4038173791208637"
"465","-0.5314279931753658","-0.5314279931753658","-0.5314279931753658"
"466","-4.029309197143948","-4.029309197143948","-4.029309197143948"
"467","-1.277205752368935","-1.7020805772869676","-0.8523309274509027"
"468","-0.5676810765712378","-1.6561984305420647","0.9896096481463718"
"469","-1.0193856834228758","-1.0193856834228758","-1.0193856834228758"
"470","-1.726967931678688","-1.726967931678688","-1.726967931678688"
"473","-1.0327463088571365","-1.0327463088571365","-1.0327463088571365"
"474","0.00005862127905986725","-1.9203277886963779","1.9204450312544976"
"475","-1.8589419000850682","-2.683577650175216","-1.0343061499949204"
"478","-0.3609864343218824","-0.3609864343218824","-0.3609864343218824"
"479","-4.763958924677485","-7.657300716967861","-3.3166524610538137"
"480","-1.06872849214504","-1.1096417656811122","-1.0278152186089677"
"481","-0.9850388202977665","-1.17013786054416","-0.7999397800513731"
"482","-1.6699962792109608","-1.6699962792109608","-1.6699962792109608"
"483","-1.3436926094700279","-2.028038574347332","-0.708942073617147"
"484","-0.7948524137281798","-0.7948524137281798","-0.7948524137281798"
"485","-1.9204498548274294","-4.748445741297636","0.9075460316427773"
"486","-2.4151093389079783","-4.868432782060845","-0.9977842257650179"
"487","-4.164300971709395","-4.164300971709395","-4.164300971709395"
"488","3.8773587224440833","3.3115387914493013","4.443178653438865"
"490","-5.7492322850773","-5.7492322850773","-5.7492322850773"
"491","-3.672751699420716","-3.672751699420716","-3.672751699420716"
"492","-3.730530462648107","-3.730530462648107","-3.730530462648107"
"493","-1.811536052228723","-1.811536052228723","-1.811536052228723"
"494","0.6844623143294415","-1.974125479472824","3.343050108131707"
"496","-0.9444919227166009","-0.9444919227166009","-0.9444919227166009"
"497","-0.8771832119633451","-1.6691308865886096","-0.08523553733808055"
"498","-2.0266590311717283","-4.8421861877039944","-0.5911624526845718"
"500","-2.761156023659537","-5.173682496029736","-0.3486295512893387"
