"Step","env: TAXI - ep_info/Objective","env: TAXI - ep_info/Objective__MIN","env: TAXI - ep_info/Objective__MAX","env: TAXI - ep_info/Illegal_action","env: TAXI - ep_info/Illegal_action__MIN","env: TAXI - ep_info/Illegal_action__MAX","env: TAXI - ep_info/Energy","env: TAXI - ep_info/Energy__MIN","env: TAXI - ep_info/Energy__MAX"
"409","0.2","0","1","-56","-65","-21","-119.4","-136","-56"
"410","0.2","0","1","-62.6","-70","-51","-133.8","-140","-130"
"411","0.2","0","1","-54.2","-65","-16","-118.6","-137","-48"
"412","0","0","0","-64","-68","-60","-136","-140","-132"
"413","0","0","0","-66.4","-68","-63","-133.6","-137","-132"
"414","0.2","0","1","-60.6","-70","-46","-130.6","-142","-110"
"415","0","0","0","-66.4","-69","-64","-133.6","-136","-131"
"416","0","0","0","-67","-72","-64","-133","-136","-128"
"417","0.2","0","1","-56.6","-73","-18","-116.2","-138","-46"
"418","0.2","0","1","-65","-71","-48","-125.4","-133","-104"
"419","0.2","0","1","-65.6","-72","-55","-130.8","-135","-127"
"420","0.2","0","1","-58.6","-70","-26","-122.4","-136","-79"
"421","0","0","0","-63.6","-69","-58","-136.4","-142","-131"
"422","0","0","0","-66.6","-69","-61","-133.4","-139","-131"
"423","0","0","0","-65.6","-70","-63","-134.4","-137","-130"
"424","0","0","0","-65.8","-72","-63","-134.2","-137","-128"
"425","0.2","0","1","-59","-67","-38","-124.4","-138","-79"
"426","0.2","0","1","-63.2","-72","-42","-126.8","-139","-108"
"427","0","0","0","-65.2","-70","-61","-134.8","-139","-130"
"428","0","0","0","-67.6","-73","-63","-132.4","-137","-127"
"429","0","0","0","-64.2","-66","-62","-135.8","-138","-134"
"430","0.2","0","1","-61.2","-71","-26","-116.2","-131","-61"
"431","0.2","0","1","-56","-70","-10","-113","-135","-35"
"432","0.6","0","1","-40.2","-66","-3","-90.8","-135","-18"
"433","0.4","0","1","-61","-77","-38","-123.2","-138","-93"
"434","0.2","0","1","-61.4","-68","-45","-127.6","-138","-100"
"435","0","0","0","-67.2","-70","-63","-132.8","-137","-130"
"436","0","0","0","-66","-70","-64","-134","-136","-130"
"437","0.2","0","1","-60.2","-70","-31","-123.8","-135","-89"
"438","0","0","0","-70.8","-74","-69","-129.2","-131","-126"
"439","0.2","0","1","-60.8","-67","-48","-133","-139","-121"
"440","0.2","0","1","-53.6","-68","-6","-112.2","-138","-23"
"441","0","0","0","-65","-70","-59","-135","-141","-130"
"442","0","0","0","-67.6","-70","-66","-132.4","-134","-130"
"443","0.2","0","1","-63","-68","-55","-134.2","-142","-131"
"444","0.2","0","1","-59.2","-70","-37","-128.2","-140","-100"
"445","0","0","0","-64.6","-71","-60","-135.4","-140","-129"
"446","0","0","0","-66.6","-70","-64","-133.4","-136","-130"
"447","0","0","0","-65.4","-67","-62","-134.6","-138","-133"
"448","0","0","0","-67.4","-71","-64","-132.6","-136","-129"
"449","0.2","0","1","-58.4","-71","-28","-122.4","-137","-76"
"450","0","0","0","-64.8","-69","-60","-135.2","-140","-131"
"451","0.2","0","1","-58.6","-68","-27","-120.6","-134","-69"
"452","0.2","0","1","-62.2","-69","-43","-129.6","-135","-116"
"453","0.4","0","1","-54.2","-72","-18","-109","-134","-45"
"454","0","0","0","-66.4","-71","-61","-133.6","-139","-129"
"455","0.2","0","1","-59.2","-66","-39","-129.8","-138","-106"
"456","0.2","0","1","-57.2","-65","-35","-124.6","-140","-74"
"457","0.2","0","1","-63","-72","-44","-127","-136","-106"
"458","0","0","0","-65.6","-72","-58","-134.4","-142","-128"
"459","0","0","0","-65.8","-68","-64","-134.2","-136","-132"
"460","0","0","0","-64","-67","-62","-136","-138","-133"
"461","0","0","0","-67.8","-72","-65","-132.2","-135","-128"
"462","0.2","0","1","-63.8","-70","-50","-129.2","-135","-115"
"463","0","0","0","-66.2","-69","-63","-133.8","-137","-131"
"464","0","0","0","-65.2","-68","-62","-134.8","-138","-132"
"465","0","0","0","-67","-70","-60","-133","-140","-130"
"466","0.6","0","1","-44","-68","-23","-102","-137","-74"
"467","0","0","0","-64.8","-66","-63","-135.2","-137","-134"
"468","0.2","0","1","-63.2","-70","-49","-127.4","-136","-104"
"469","0","0","0","-65.4","-72","-63","-134.6","-137","-128"
"470","0.2","0","1","-59","-74","-27","-120.8","-139","-72"
"471","0.2","0","1","-64.6","-69","-53","-130.2","-134","-121"
"472","0.2","0","1","-63.8","-71","-55","-132.6","-138","-127"
"473","0","0","0","-63.4","-70","-60","-136.6","-140","-130"
"474","0.2","0","1","-60.8","-69","-43","-131","-137","-116"
"475","0","0","0","-66.6","-69","-64","-133.4","-136","-131"
"476","0","0","0","-67.2","-73","-63","-132.8","-137","-127"
"477","0","0","0","-63.8","-66","-59","-136.2","-141","-134"
"478","0.2","0","1","-60.6","-71","-33","-122.6","-135","-83"
"479","0","0","0","-65.2","-69","-62","-134.8","-138","-131"
"480","0","0","0","-65.8","-69","-62","-134.2","-138","-131"
"481","0.2","0","1","-62.2","-72","-55","-134.4","-144","-128"
"482","0","0","0","-66","-70","-64","-134","-136","-130"
"483","0.4","0","1","-46.4","-65","-12","-110.2","-144","-36"
"484","0","0","0","-65.8","-70","-61","-134.2","-139","-130"
"485","0.2","0","1","-57.4","-67","-26","-122.2","-139","-72"
"486","0.2","0","1","-57","-71","-16","-116","-138","-49"
"487","0","0","0","-63.6","-69","-59","-136.4","-141","-131"
"488","0.2","0","1","-63.2","-66","-58","-134.4","-138","-130"
"489","0.2","0","1","-56.2","-70","-13","-114.4","-137","-40"
"490","0.4","0","1","-53","-67","-28","-117.8","-137","-70"
"491","0","0","0","-67.2","-71","-64","-132.8","-136","-129"
"492","0.2","0","1","-60.2","-71","-30","-120.8","-135","-75"
"493","0","0","0","-67","-70","-62","-133","-138","-130"
"494","0.2","0","1","-54","-68","-10","-115.4","-139","-37"
"495","0.4","0","1","-61.2","-67","-44","-129.4","-135","-114"
"496","0.2","0","1","-63","-72","-47","-131.4","-137","-125"
"497","0","0","0","-69","-72","-64","-131","-136","-128"
"498","0.4","0","1","-51","-70","-23","-105.8","-136","-47"
"499","0.2","0","1","-57.8","-71","-24","-120.2","-139","-66"
"500","0.2","0","1","-61.4","-66","-50","-130.8","-139","-111"
"501","0","0","0","-68.8","-71","-66","-131.2","-134","-129"
"502","0","0","0","-66.2","-68","-64","-133.8","-136","-132"
"503","0","0","0","-66","-69","-62","-134","-138","-131"
"504","0.2","0","1","-57.6","-72","-23","-118.8","-139","-59"
"505","0.4","0","1","-56.2","-70","-23","-119.8","-137","-60"
"506","0.6","0","1","-58.4","-68","-40","-126.2","-135","-98"
"507","0.2","0","1","-58.8","-71","-22","-116.8","-137","-56"
"508","0","0","0","-64","-69","-55","-136","-145","-131"
"509","0.2","0","1","-59.4","-66","-44","-131","-140","-108"
"510","0","0","0","-67.2","-70","-65","-132.8","-135","-130"
"511","0","0","0","-65","-68","-63","-135","-137","-132"
"512","0.2","0","1","-58.2","-71","-20","-118.2","-134","-62"
"513","0","0","0","-65.4","-68","-62","-134.6","-138","-132"
"514","0","0","0","-67.8","-70","-65","-132.2","-135","-130"
"515","0","0","0","-67.2","-71","-64","-132.8","-136","-129"
"516","0","0","0","-64.4","-68","-61","-135.6","-139","-132"
"517","0.2","0","1","-56.6","-68","-21","-117.6","-137","-50"
"518","0.6","0","1","-45.4","-68","-14","-97.8","-133","-43"
"519","0.2","0","1","-60.8","-69","-37","-125.6","-134","-95"
"520","0.4","0","1","-44.6","-67","-13","-97.4","-138","-38"
"521","0.4","0","1","-53.4","-66","-23","-115.8","-135","-59"
"522","0.2","0","1","-63","-70","-48","-130.2","-140","-118"
"523","0.2","0","1","-64.4","-67","-56","-130.4","-134","-118"
"524","0.4","0","1","-47.8","-68","-10","-112.2","-138","-48"
"525","0","0","0","-68.2","-72","-65","-131.8","-135","-128"
"526","0.2","0","1","-54.6","-71","-9","-111.2","-136","-20"
"527","0.2","0","1","-57.6","-65","-33","-125.2","-137","-81"
"528","0.2","0","1","-63.4","-71","-48","-128.2","-138","-110"
"529","0.2","0","1","-59.6","-74","-27","-119.6","-135","-69"
"530","0.2","0","1","-51.6","-65","-2","-110.8","-138","-10"
"531","0","0","0","-64.4","-69","-61","-135.6","-139","-131"
"532","0","0","0","-65","-70","-60","-135","-140","-130"
"533","0","0","0","-66","-70","-62","-134","-138","-130"
"534","0.2","0","1","-58.2","-65","-41","-129.6","-143","-98"
"535","0","0","0","-66.4","-68","-64","-133.6","-136","-132"
"536","0","0","0","-65.2","-68","-57","-134.8","-143","-132"
"537","0.2","0","1","-59.4","-72","-31","-125","-137","-91"
"538","0","0","0","-65.2","-69","-62","-134.8","-138","-131"
"539","0.4","0","1","-53.4","-65","-16","-115.2","-136","-46"
"540","0","0","0","-65.4","-73","-61","-134.6","-139","-127"
"541","0","0","0","-68.2","-71","-65","-131.8","-135","-129"
"542","0.2","0","1","-56.2","-68","-19","-117.4","-139","-49"
"543","0","0","0","-64.8","-71","-59","-135.2","-141","-129"
"544","0","0","0","-67.6","-71","-64","-132.4","-136","-129"
"545","0","0","0","-64.8","-70","-58","-135.2","-142","-130"
"546","0.4","0","1","-56.4","-65","-34","-124","-138","-79"
"547","0.4","0","1","-49.8","-70","-5","-104.6","-137","-19"
"548","0.2","0","1","-61","-69","-47","-134","-139","-128"
"549","0.4","0","1","-56.4","-70","-45","-123.8","-140","-96"
"550","0","0","0","-65.2","-68","-58","-134.8","-142","-132"
"551","0.2","0","1","-55","-71","-5","-109.6","-135","-18"
"552","0","0","0","-63","-67","-58","-137","-142","-133"
"553","0.2","0","1","-64.6","-70","-53","-133.4","-138","-130"
"554","0.2","0","1","-58.2","-71","-12","-111","-131","-34"
"555","0.2","0","1","-54.4","-69","-4","-109.8","-134","-17"
"556","0.4","0","1","-58.6","-71","-42","-123","-135","-103"
"557","0","0","0","-67.2","-70","-64","-132.8","-136","-130"
"558","0.2","0","1","-62.8","-71","-49","-133.2","-140","-129"
"559","0","0","0","-66","-70","-61","-134","-139","-130"
"560","0.2","0","1","-62.2","-69","-50","-134.2","-139","-131"
"561","0","0","0","-61.6","-67","-58","-138.4","-142","-133"
"562","0.2","0","1","-59.8","-67","-33","-122.8","-134","-80"
"563","0","0","0","-63.2","-68","-61","-136.8","-139","-132"
"564","0.2","0","1","-60.2","-68","-43","-129.8","-138","-107"
"565","0.2","0","1","-59.2","-68","-36","-128.6","-138","-103"
"566","0","0","0","-68.2","-71","-67","-131.8","-133","-129"
"567","0.2","0","1","-56.8","-75","-12","-112.6","-137","-35"
"568","0","0","0","-67.6","-71","-63","-132.4","-137","-129"
"569","0.2","0","1","-65.6","-73","-62","-133.2","-138","-127"
"570","0.2","0","1","-59.6","-68","-33","-121.4","-135","-72"
"571","0.2","0","1","-53","-68","-2","-108.8","-136","-7"
"572","0.4","0","1","-49","-67","-5","-107.2","-138","-15"
"573","0","0","0","-68","-71","-67","-132","-133","-129"
"574","0","0","0","-65.2","-68","-62","-134.8","-138","-132"
"575","0.2","0","1","-64.2","-72","-57","-133.2","-137","-128"
"576","0.2","0","1","-57.6","-67","-25","-120","-137","-63"
"577","0.2","0","1","-62","-69","-41","-127.8","-136","-108"
"578","0.2","0","1","-55.6","-69","-11","-113.4","-137","-34"
"579","0.4","0","1","-43.2","-68","-1","-90.8","-134","-9"
"580","0.2","0","1","-53.2","-69","-4","-111.4","-137","-19"
"581","0.4","0","1","-54","-70","-24","-112.6","-136","-55"
"582","0","0","0","-68.8","-72","-66","-131.2","-134","-128"
"583","0.4","0","1","-41.2","-69","-6","-89.6","-140","-14"
"584","0.4","0","1","-51.8","-66","0","-108","-134","-6"
"585","0","0","0","-67.8","-71","-62","-132.2","-138","-129"
"586","0.4","0","1","-56.8","-65","-43","-126.6","-137","-111"
"587","0.2","0","1","-65.6","-70","-59","-132.2","-137","-130"
"588","0.4","0","1","-46.4","-66","-20","-103.6","-137","-51"
"589","0","0","0","-64.2","-68","-61","-135.8","-139","-132"
"590","0.2","0","1","-56.6","-70","-20","-117.2","-138","-49"
"591","0.2","0","1","-51.4","-69","-3","-112","-141","-14"
"592","0","0","0","-65","-73","-60","-135","-140","-127"
"593","0.4","0","1","-42.6","-70","-2","-84.4","-134","-8"
"594","0","0","0","-66.6","-69","-64","-133.4","-136","-131"
"595","0","0","0","-67.4","-70","-64","-132.6","-136","-130"
"596","0.2","0","1","-62.2","-68","-54","-130.6","-141","-110"
"597","0.4","0","1","-53.4","-69","-21","-114.2","-142","-60"
"598","0.2","0","1","-61.8","-69","-50","-133.6","-139","-127"
"599","0","0","0","-63","-66","-58","-137","-142","-134"
"600","0.2","0","1","-55.6","-72","-12","-112.2","-137","-27"
"601","0.2","0","1","-58","-71","-16","-113.8","-134","-43"
"602","0.4","0","1","-44.6","-70","0","-91.6","-132","-5"
"603","0.2","0","1","-54.4","-75","-4","-109.4","-137","-15"
"604","0.2","0","1","-56.6","-68","-19","-117.8","-137","-53"
"605","0.6","0","1","-36","-61","-3","-85.2","-140","-13"
"606","0.6","0","1","-44.2","-63","-1","-102.8","-140","-12"
"607","0","0","0","-66","-70","-60","-134","-140","-130"
"608","0.6","0","1","-45","-69","-1","-96","-135","-5"
"609","0","0","0","-68.4","-72","-64","-131.6","-136","-128"
"610","0.6","0","1","-43.8","-71","-5","-94.6","-135","-24"
"611","0.2","0","1","-60.2","-70","-39","-130.8","-138","-116"
"612","0","0","0","-65.2","-69","-61","-134.8","-139","-131"
"613","0.2","0","1","-55.6","-71","-15","-115.2","-140","-39"
"614","0","0","0","-65.4","-67","-64","-134.6","-136","-133"
"615","0.2","0","1","-59.4","-71","-28","-121.4","-138","-76"
"616","0.2","0","1","-55.4","-67","-26","-123","-145","-66"
"617","0.2","0","1","-59.6","-66","-39","-129.6","-138","-107"
"618","0.2","0","1","-61.6","-67","-43","-126.4","-135","-97"
"619","0.4","0","1","-52.6","-71","-14","-108.2","-136","-34"
"620","0.6","0","1","-30","-65","-1","-67.4","-136","-5"
"621","0.2","0","1","-61.6","-70","-40","-126.6","-139","-101"
"622","0","0","0","-64","-69","-61","-136","-139","-131"
"623","0","0","0","-65.4","-69","-62","-134.6","-138","-131"
"624","0","0","0","-67.4","-71","-63","-132.6","-137","-129"
"625","0.2","0","1","-53.6","-70","-6","-111","-138","-17"
"626","0","0","0","-66.8","-69","-65","-133.2","-135","-131"
"627","0.2","0","1","-59","-69","-38","-128","-141","-97"
"628","0","0","0","-66.4","-74","-62","-133.6","-138","-126"
"629","0","0","0","-66.4","-71","-62","-133.6","-138","-129"
"630","0.4","0","1","-56.4","-68","-29","-118.4","-138","-60"
"631","0.4","0","1","-50.6","-67","-24","-110.2","-135","-75"
"632","0.8","0","1","-34.8","-63","-17","-84.6","-137","-47"
"633","0.2","0","1","-55.6","-71","-16","-115.4","-139","-39"
"634","0.4","0","1","-59.2","-71","-41","-128.8","-139","-108"
"635","0.4","0","1","-52.8","-70","-20","-116.2","-138","-62"
"636","0.4","0","1","-52.4","-69","-13","-107.8","-132","-57"
"637","0.4","0","1","-56.6","-64","-42","-124.4","-141","-90"
"638","0.4","0","1","-54","-68","-18","-111.8","-135","-44"
"639","0.8","0","1","-45.6","-70","-21","-103.4","-132","-59"
"640","0.2","0","1","-56.4","-67","-18","-115.4","-135","-41"
"641","0.2","0","1","-63","-70","-43","-128.6","-135","-115"
"642","0.2","0","1","-64.6","-68","-56","-130.6","-135","-120"
"643","0.6","0","1","-34.2","-71","0","-72.2","-134","-8"
"644","0.2","0","1","-54.6","-72","0","-106.6","-137","-6"
"645","0.4","0","1","-46.4","-72","0","-92.6","-132","-8"
"646","0.2","0","1","-61.6","-71","-37","-122.2","-137","-82"
"647","0.8","0","1","-38","-64","-8","-91","-136","-19"
"648","0.2","0","1","-59.4","-70","-32","-122","-137","-75"
"649","0","0","0","-65.6","-69","-63","-134.4","-137","-131"
"650","0","0","0","-66","-70","-64","-134","-136","-130"
"651","0.2","0","1","-57","-66","-24","-118.2","-136","-52"
"652","0.6","0","1","-35.2","-63","-6","-80.4","-137","-24"
"653","0.6","0","1","-33","-66","0","-77.2","-137","-5"
"654","0.4","0","1","-51.2","-71","-18","-108.8","-136","-44"
"655","0.4","0","1","-53.8","-73","-30","-118","-139","-85"
"656","0.4","0","1","-56.8","-69","-31","-120","-133","-87"
"657","0.4","0","1","-53.6","-70","-12","-112.4","-137","-33"
"658","0.4","0","1","-46.2","-69","0","-96.8","-134","-9"
"659","0","0","0","-65.8","-68","-63","-134.2","-137","-132"
"660","0.2","0","1","-54.4","-72","-13","-116.8","-141","-43"
"661","0","0","0","-66.8","-69","-64","-133.2","-136","-131"
"662","0","0","0","-67.4","-69","-65","-132.6","-135","-131"
"663","0.4","0","1","-53.2","-68","-15","-111.2","-135","-40"
"664","0.4","0","1","-51.4","-68","-8","-112.6","-136","-32"
"665","0.2","0","1","-56.8","-68","-22","-120.2","-139","-63"
"666","0","0","0","-65","-71","-59","-135","-141","-129"
"667","0.4","0","1","-50.2","-68","-2","-106.2","-135","-13"
"668","0.2","0","1","-52.2","-69","0","-110","-137","-11"
"669","0.4","0","1","-53.4","-71","-27","-110","-135","-73"
"670","0.4","0","1","-57.2","-71","-35","-121.2","-139","-90"
"671","0.2","0","1","-61.2","-67","-46","-129","-138","-105"
"672","0.4","0","1","-52.2","-68","-15","-110","-134","-54"
"673","0.2","0","1","-65.8","-70","-58","-132.2","-135","-130"
"674","0.2","0","1","-62","-69","-49","-130","-138","-111"
"675","0.8","0","1","-33","-61","-2","-79.8","-139","-12"
"676","0.4","0","1","-49.6","-71","-17","-105","-142","-42"
"677","0","0","0","-67.4","-70","-61","-132.6","-139","-130"
"678","0.2","0","1","-54.2","-70","-4","-110","-137","-17"
"679","0.4","0","1","-51.2","-69","-21","-109.4","-143","-49"
"680","0.4","0","1","-51.6","-65","-29","-117","-137","-81"
"681","0.2","0","1","-55.2","-67","-12","-113.2","-136","-30"
"682","0.4","0","1","-58","-69","-48","-127.2","-141","-107"
"683","0.4","0","1","-53.6","-69","-28","-114.6","-139","-72"
"684","0.2","0","1","-52.8","-69","0","-109.2","-138","-10"
"685","0.4","0","1","-57.6","-67","-44","-120.8","-135","-100"
"686","0.6","0","1","-49.2","-70","-2","-105.6","-136","-18"
"687","0.6","0","1","-43.4","-71","-10","-91.2","-134","-25"
"688","0","0","0","-65.4","-67","-62","-134.6","-138","-133"
"689","0.2","0","1","-51.6","-66","-1","-110.6","-139","-10"
"690","0.4","0","1","-44.6","-71","-5","-89.6","-134","-21"
"691","0.6","0","1","-32.4","-67","-4","-72","-133","-17"
"692","0","0","0","-68","-72","-64","-132","-136","-128"
"693","0.8","0","1","-32.6","-66","-2","-69.2","-134","-10"
"694","0.4","0","1","-45","-68","0","-94.8","-137","-10"
"695","0.4","0","1","-55.8","-70","-28","-120.6","-140","-66"
"696","0.2","0","1","-59.2","-69","-21","-115.2","-132","-51"
"697","0.6","0","1","-46.4","-68","-5","-96","-132","-11"
"698","0.6","0","1","-49","-67","-14","-102.6","-135","-34"
"699","0.2","0","1","-60.8","-71","-45","-129","-142","-104"
"700","0.6","0","1","-47","-76","-19","-105.8","-144","-47"
"701","0.2","0","1","-56.8","-68","-19","-118.8","-138","-59"
"702","0.2","0","1","-54.4","-69","-5","-110.2","-136","-18"
"703","0.6","0","1","-38.6","-65","0","-86.8","-136","-6"
"704","0.6","0","1","-35.6","-68","-12","-83.8","-134","-41"
"705","0.6","0","1","-34.2","-66","-8","-81","-142","-30"
"706","0.6","0","1","-32.8","-66","0","-76.6","-137","-7"
"707","0.4","0","1","-53","-72","-26","-114.8","-138","-65"
"708","0.2","0","1","-53.2","-66","-10","-114","-138","-26"
"709","0.6","0","1","-38.6","-67","-1","-89.4","-140","-8"
"710","0.8","0","1","-28.2","-66","-1","-67.8","-134","-13"
"711","0.4","0","1","-51.6","-71","-15","-106.8","-135","-50"
"712","0.4","0","1","-49","-70","0","-98.8","-132","-10"
"713","0.6","0","1","-50.4","-68","-23","-111","-140","-58"
"714","0.4","0","1","-43.4","-70","-2","-90.6","-136","-11"
"715","0.4","0","1","-44.4","-68","-3","-93","-134","-19"
"716","0.6","0","1","-41.2","-66","-10","-91.2","-135","-30"
"717","0","0","0","-65.2","-73","-57","-134.8","-143","-127"
"718","0.6","0","1","-39.8","-68","-7","-90.4","-138","-33"
"719","0.8","0","1","-23.4","-66","0","-54.4","-134","-5"
"720","0.6","0","1","-43","-65","-22","-92.8","-135","-43"
"721","0.6","0","1","-35","-68","0","-74.2","-137","-5"
"722","0.2","0","1","-56","-70","-10","-110.6","-134","-23"
"723","0.6","0","1","-45.2","-67","-25","-102.2","-134","-65"
"724","0.6","0","1","-45","-70","-17","-96.2","-134","-43"
"725","0.2","0","1","-66.6","-71","-60","-132.2","-135","-129"
"726","0.4","0","1","-49","-71","-9","-105.2","-140","-25"
"727","0.4","0","1","-48.2","-67","-1","-105","-141","-9"
"728","0.2","0","1","-53.8","-69","-3","-108.4","-135","-8"
"729","0.6","0","1","-32.2","-68","0","-75.4","-136","-13"
"730","0.8","0","1","-26.2","-65","0","-61.2","-135","-7"
"731","0.8","0","1","-30.8","-67","0","-72.4","-133","-12"
"732","1","1","1","-29","-62","0","-70.2","-137","-7"
"733","0.4","0","1","-47.6","-69","-10","-102.8","-136","-44"
"734","0.6","0","1","-36.6","-69","-2","-81.8","-141","-18"
"735","0.4","0","1","-48.6","-70","-17","-99.2","-134","-45"
"736","0.2","0","1","-57","-70","-22","-118","-136","-53"
"737","0.8","0","1","-24.4","-63","0","-60.8","-137","-11"
"738","0.8","0","1","-26.8","-62","0","-64.8","-138","-8"
"739","0.2","0","1","-53.8","-69","-6","-112.2","-137","-24"
"740","0.6","0","1","-36","-69","-2","-76.6","-135","-12"
"741","0.2","0","1","-54.2","-71","-4","-109.8","-138","-16"
"742","0.8","0","1","-24.4","-67","0","-56.8","-133","-9"
"743","0.6","0","1","-40.8","-67","-9","-90.2","-133","-28"
"744","0.6","0","1","-36.8","-69","-9","-76.6","-131","-31"
"745","0.6","0","1","-39.8","-67","-4","-88.8","-139","-17"
"746","1","1","1","-17.2","-41","0","-42.4","-97","-10"
"747","0.8","0","1","-37","-71","-17","-77.2","-129","-34"
"748","0.4","0","1","-52.8","-68","-14","-109.4","-134","-46"
"749","0.8","0","1","-37.4","-64","-4","-84.6","-136","-22"
"750","0.4","0","1","-40.2","-71","0","-83.8","-138","-8"
"751","0.6","0","1","-36.2","-60","0","-87","-142","-9"
"752","0.8","0","1","-33","-65","-4","-78.6","-135","-15"
"753","1","1","1","-13.8","-30","0","-36.8","-78","-10"
"754","0.2","0","1","-54.2","-70","0","-107.6","-134","-9"
"755","1","1","1","-20.2","-33","-1","-48.8","-75","-10"
"756","0.4","0","1","-40.6","-68","0","-86.4","-134","-13"
"757","0.6","0","1","-37.8","-67","-15","-86.8","-137","-41"
"758","0.2","0","1","-58","-68","-26","-120.2","-135","-65"
"759","0.8","0","1","-35.2","-64","-5","-82","-138","-17"
"760","0.4","0","1","-39.8","-66","-4","-88","-139","-13"
"761","0.6","0","1","-39","-67","0","-87.2","-134","-9"
"762","0.8","0","1","-30","-68","-2","-66.8","-132","-14"
"763","0.4","0","1","-51.6","-70","0","-105.8","-135","-7"
"764","0.8","0","1","-33.2","-64","-2","-80.8","-136","-11"
"765","0.8","0","1","-29","-62","0","-66.6","-138","-6"
"766","0.4","0","1","-40.8","-67","-3","-88.4","-137","-14"
"767","0.8","0","1","-33.6","-66","-2","-80.2","-134","-16"
"768","0.2","0","1","-60.8","-68","-36","-125.6","-134","-96"
"769","1","1","1","-6.2","-18","-1","-19.4","-39","-11"
"770","0.6","0","1","-38.4","-69","0","-82.2","-132","-7"
"771","0.4","0","1","-41.6","-71","0","-85","-135","-8"
"772","0.6","0","1","-46.6","-72","-28","-100","-135","-57"
"773","0.2","0","1","-58.8","-69","-28","-121.4","-138","-73"
"774","0.4","0","1","-47.2","-68","-2","-102.8","-141","-12"
"775","0.8","0","1","-29.6","-66","-2","-64.6","-134","-9"
"776","0.2","0","1","-58.8","-68","-30","-122.8","-136","-78"
"777","0.6","0","1","-45.2","-70","-1","-99","-134","-7"
"778","1","1","1","-18.4","-38","-2","-44","-72","-9"
"779","0.6","0","1","-40.2","-70","0","-85.2","-132","-10"
"780","0.8","0","1","-24.8","-63","0","-59.4","-137","-7"
"781","0.4","0","1","-50.8","-67","0","-108.8","-140","-11"
"782","0.6","0","1","-34.6","-65","-4","-78.8","-137","-14"
"783","0.8","0","1","-36.2","-66","-20","-81.8","-134","-59"
"784","0.8","0","1","-18.2","-67","0","-43","-133","-6"
"785","0.4","0","1","-59.2","-68","-44","-127.4","-140","-95"
"786","0","0","0","-64.6","-70","-59","-135.4","-141","-130"
"787","0.8","0","1","-17.6","-69","0","-44","-131","-11"
"788","0.6","0","1","-45.4","-67","-4","-93.8","-133","-12"
"789","0.6","0","1","-36.6","-65","-2","-87.2","-137","-12"
"790","0.8","0","1","-36.8","-71","0","-77.8","-136","-13"
"791","0.6","0","1","-39.4","-68","-2","-85.4","-137","-12"
"792","0.2","0","1","-65.8","-69","-57","-133.6","-140","-131"
"793","0.4","0","1","-44","-68","0","-95.2","-136","-7"
"794","0.2","0","1","-66.4","-69","-62","-131.4","-135","-127"
"795","0.4","0","1","-43.8","-69","-2","-92","-135","-16"
"796","0.6","0","1","-28","-67","-1","-69","-144","-9"
"797","0.6","0","1","-31.6","-63","0","-74.6","-137","-9"
"798","0.4","0","1","-43.2","-70","-2","-89","-136","-16"
"799","0.6","0","1","-39.4","-71","-2","-85.8","-136","-12"
"800","0.4","0","1","-56","-67","-34","-122","-138","-94"
"801","0.6","0","1","-42.4","-65","-2","-98.6","-136","-12"
"802","0.8","0","1","-24.4","-64","0","-56.6","-136","-5"
"803","0.4","0","1","-40.4","-70","-1","-89.8","-138","-12"
"804","0.8","0","1","-35.8","-65","-3","-90","-135","-16"
"805","0.6","0","1","-42.6","-68","0","-95","-133","-8"
"806","1","1","1","-13.6","-40","0","-36.4","-78","-10"
"807","0.8","0","1","-22.2","-68","-2","-48.8","-132","-13"
"808","0.4","0","1","-51.2","-69","0","-103.2","-132","-9"
"809","0.6","0","1","-30","-71","-2","-61.8","-131","-12"
"810","1","1","1","-5.8","-14","0","-21.8","-46","-9"
"811","0.8","0","1","-30.8","-71","0","-71.2","-129","-12"
"812","0.8","0","1","-45.4","-64","-25","-104.2","-136","-68"
"813","0.8","0","1","-29.8","-65","0","-69.4","-135","-9"
"814","0.4","0","1","-39.2","-67","-1","-86.4","-140","-11"
"815","0.6","0","1","-41.6","-65","-1","-90.2","-138","-9"
"816","0.8","0","1","-23.8","-64","0","-57.6","-136","-8"
"817","0.8","0","1","-24.2","-63","0","-63.6","-137","-11"
"818","1","1","1","-36","-49","-6","-82.4","-108","-22"
"819","1","1","1","-14.2","-28","0","-45","-77","-6"
"820","0.6","0","1","-49.4","-68","-28","-105","-132","-76"
"821","0.8","0","1","-29.8","-69","0","-71.8","-131","-8"
"822","0.8","0","1","-19.6","-69","0","-47","-131","-9"
"823","0.8","0","1","-32.4","-68","0","-71.6","-132","-6"
"824","0.6","0","1","-45.2","-69","0","-97.8","-136","-11"
"825","0.4","0","1","-48.6","-63","-6","-115.4","-140","-21"
"826","0.8","0","1","-25","-64","0","-59.8","-136","-8"
"827","0.8","0","1","-47.4","-63","-16","-108.4","-137","-46"
"828","0.8","0","1","-39.6","-68","0","-87.6","-141","-12"
"829","0.4","0","1","-42","-69","-5","-89","-137","-19"
"830","0.8","0","1","-20","-63","-2","-48.8","-137","-12"
"831","0.4","0","1","-44.2","-71","-9","-94.6","-136","-32"
"832","1","1","1","-16.2","-61","-1","-46","-136","-12"
