"Step","env: TAXI - losses/qf_update_0","env: TAXI - losses/qf_update_0__MIN","env: TAXI - losses/qf_update_0__MAX"
"60","-0.5623241408102271","-0.6561291604860036","-0.4305054752400679"
"61","-0.2574627081251914","-0.6561291604860036","0"
"62","-0.16359294160217627","-0.4305054752400679","0"
"63","-0.3576000077199643","-0.8100180001","0"
"64","-0.4232825792051583","-0.8100180001","0"
"65","-0.3477669665528435","-0.729024300270001","0"
"66","-0.35604072289404487","-0.90001","0"
"67","-0.2521001461308331","-0.729024300270001","0"
"68","-0.4532668281419747","-0.8100180001","0"
"69","-0.22689265251921112","-0.6561291604860036","0"
"70","-0.4214736804760106","-0.90001","0"
"71","-0.4576686577502997","-0.90001","0"
"72","-0.3899556737742115","-0.4305054752400679","-0.3138489528492947"
"73","-0.1997155458419655","-0.4305054752400679","0"
"74","-0.22965210618695187","-0.478334102110052","0"
"75","-0.13694575527210656","-0.4305054752400679","0"
"76","-0.41999625492259884","-0.5905228057290082","0"
"77","-0.3477566673327535","-0.5905228057290082","0"
"78","-0.0956668204220104","-0.478334102110052","0"
"79","-0.3543999811448465","-0.8100180001","0"
"80","-0.14142752307029632","-0.478334102110052","0"
"81","-0.34372590025763544","-0.5905228057290082","0"
"82","-0.2896624430890701","-0.6561291604860036","0"
"83","-0.2891060149048957","-0.478334102110052","0"
"84","-0.37640784628984236","-0.5905228057290082","0"
"85","-0.3306951332994675","-0.5905228057290082","0"
"86","-0.3038545787261979","-0.4305054752400679","0"
"87","-0.20865369884356788","-0.478334102110052","0"
"88","-0.5045981342787923","-1","0"
"89","-0.20318869001048379","-0.8100180001","0"
"90","-0.23752111817403362","-0.6561291604860036","0"
"91","-0.27026482077859076","-0.5905228057290082","0"
"92","-0.3895771068991525","-0.6561291604860036","0"
"93","-0.15216025963278915","-0.478334102110052","0"
"94","-0.14651148064610336","-0.478334102110052","0"
"95","-0.12833650677825567","-0.3874592327708135","0"
"96","-0.35681380077963826","-0.6561291604860036","0"
"97","-0.17220219009602716","-0.4305054752400679","0"
"98","-0.11998755531739261","-0.478334102110052","0"
"99","-0.3110160858533625","-0.5905228057290082","0"
"100","-0.3249096085119174","-0.5314764303841646","0"
"101","-0.3225502035401483","-0.5314764303841646","0"
"102","-0.3706572988635679","-0.8100180001","0"
"103","-0.29951865703673675","-0.6561291604860036","0"
"104","-0.21891936962445904","-0.478334102110052","0"
"105","-0.3318832547592704","-0.5314764303841646","0"
"106","-0.36732166418432965","-0.4305054752400679","-0.2824671960538937"
"107","-0.3246101740020532","-0.8100180001","0"
"108","0","0","0"
"109","-0.2754128088352378","-0.478334102110052","0"
"110","-0.35397010556605113","-0.478334102110052","0"
"111","-0.36582737029293083","-0.5905228057290082","0"
"112","-0.11354110914264488","-0.2824671960538937","0"
"113","-0.24782708005479953","-0.478334102110052","0"
"114","-0.35325825520223597","-0.5905228057290082","0"
"115","-0.3425599363888006","-0.729024300270001","0"
"116","-0.10310410104524217","-0.3487171840860598","0"
"117","-0.09202975021457678","-0.2542233011204649","0"
"118","-0.2679924570831188","-0.5314764303841646","0"
"119","-0.13474552204359785","-0.2824671960538937","0"
"120","-0.14723528337137465","-0.3874592327708135","0"
"121","-0.11810456114580163","-0.5905228057290082","0"
"122","-0.21480739134253568","-0.3874592327708135","0"
"123","-0.23646810794741366","-0.3487171840860598","0"
"124","-0.1552069292100225","-0.5314764303841646","0"
"125","-0.17966152710112765","-0.4305054752400679","0"
"126","-0.16330386887032602","-0.3487171840860598","0"
"127","-0.28951688757993976","-0.4305054752400679","-0.1853349642116766"
"128","-0.08086959163596245","-0.2542233011204649","0"
"129","-0.11946175927604379","-0.4305054752400679","0"
"130","-0.38064822339217574","-0.5905228057290082","-0.1501246570593474"
"131","-0.1674863906736731","-0.3138489528492947","0"
"132","-0.2846931589620071","-0.8100180001","0"
"133","-0.08021364635153616","-0.3487171840860598","0"
"134","-0.264847363704935","-0.5314764303841646","0"
"135","-0.14259453425879232","-0.4305054752400679","0"
"136","-0.07121002140235329","-0.20592544995241902","0"
"137","-0.18404210786431746","-0.3138489528492947","0"
"138","-0.14812578064118362","-0.3487171840860598","0"
"139","-0.16023757872505723","-0.2542233011204649","0"
"140","-0.2943280494793557","-0.729024300270001","0"
"141","-0.05649343921077874","-0.2824671960538937","0"
"142","-0.20928127121596232","-0.478334102110052","0"
"143","-0.25258125437746726","-0.5314764303841646","0"
"144","-0.17346416326141795","-0.2824671960538937","0"
"145","-0.19047325118299097","-0.3138489528492947","0"
"146","-0.13754170937790167","-0.3874592327708135","0"
"147","-0.2528067667229363","-0.5314764303841646","0"
"148","-0.06408973136233198","-0.1853349642116766","0"
"149","-0.12315319331788581","-0.3138489528492947","0"
"150","-0.17459800035658038","-0.5905228057290082","0"
"151","-0.22494712112834536","-0.478334102110052","-0.05816718444419622"
"152","-0.05142894145014783","-0.1853349642116766","0"
"153","-0.1476059090931074","-0.2824671960538937","0"
"154","-0.19807994359546763","-0.3874592327708135","0"
"155","-0.14513997055082656","-0.3138489528492947","0"
"156","-0.2447810198445592","-0.3487171840860598","-0.1351136925999833"
"157","-0.08496289921686966","-0.20592544995241902","0"
"158","-0.1255395811397179","-0.3138489528492947","0"
"159","-0.21925218388699394","-0.478334102110052","0"
"160","-0.2356717512971541","-0.5905228057290082","0"
"161","-0.23398432834635613","-0.6561291604860036","0"
"162","-0.21034719897351684","-0.6561291604860036","0"
"163","-0.19559640769996434","-0.5905228057290082","0"
"164","-0.01970023304091977","-0.09850116520459884","0"
"165","-0.05895589745552825","-0.1853349642116766","0"
"166","-0.04972516445278925","-0.1501246570593474","0"
"167","-0.10451458507415937","-0.3874592327708135","0"
"168","-0.2956634712901331","-0.6561291604860036","0"
"169","-0.09980617968827923","-0.22880351324142956","0"
"170","-0.031953772074823174","-0.121603674476911","0"
"171","-0.16085236743475037","-0.3138489528492947","0"
"172","-0.07278344116828257","-0.22880351324142956","0"
"173","-0.0411850899904838","-0.20592544995241902","0"
"174","-0.15696168117529188","-0.22880351324142956","0"
"175","-0.17666595329061613","-0.2824671960538937","-0.07180974303906251"
"176","-0.14073017994575135","-0.2542233011204649","0"
"177","-0.07957030373660534","-0.16680332114015106","0"
"178","-0.07825208283281912","-0.20592544995241902","0"
"179","-0.04891164313318959","-0.1351136925999833","0"
"180","-0.09202975021457678","-0.2542233011204649","0"
"181","-0.01595754336930979","-0.07978771684654895","0"
"182","-0.10168932044818595","-0.2542233011204649","0"
"183","-0.163062511960088","-0.5314764303841646","0"
"184","-0.09886648911389621","-0.20592544995241902","0"
"185","-0.04875933645231321","-0.121603674476911","0"
"186","-0.1299627947009687","-0.2542233011204649","0"
"187","-0.07413398568467064","-0.1853349642116766","0"
"188","-0.09707354574836768","-0.16680332114015106","0"
"189","-0.11805471971229135","-0.2824671960538937","0"
"190","-0.08556906081834544","-0.16680332114015106","0"
"191","-0.22565492860302694","-0.3138489528492947","-0.07180974303906251"
"192","-0.024320734895382203","-0.121603674476911","0"
"193","-0.054797399581493524","-0.1853349642116766","0"
"194","-0.08378128518510856","-0.2824671960538937","0"
"195","-0.1940910947092201","-0.4305054752400679","0"
"196","-0.031312197896180026","-0.10944452306596464","0"
"197","-0.18502262001600164","-0.5314764303841646","0"
"198","-0.16053831187758677","-0.5905228057290082","0"
"199","-0.05142894145014783","-0.1853349642116766","0"
"200","-0.11681526760985225","-0.3138489528492947","0"
"201","-0.14281500238095401","-0.2542233011204649","0"
"202","-0.1263625059441178","-0.16680332114015106","-0.05816718444419622"
"203","-0.06026795350708007","-0.2542233011204649","0"
"204","-0.09563461469410602","-0.1351136925999833","0"
"205","-0.021888904613192928","-0.10944452306596464","0"
"206","-0.1433894332578531","-0.478334102110052","0"
"207","-0.11535999331363023","-0.3874592327708135","0"
"208","-0.07053037440395733","-0.121603674476911","0"
"209","-0.04413883459785077","-0.09850116520459884","0"
"210","-0.08617919110735325","-0.20592544995241902","0"
"211","-0.17073934855704953","-0.2542233011204649","0"
"212","-0.08570846263309972","-0.1853349642116766","0"
"213","-0.05704766993186614","-0.1501246570593474","0"
"214","-0.17813084526259035","-0.4305054752400679","0"
"215","-0.06349110938744411","-0.22880351324142956","0"
"216","-0.19167530007746997","-0.5314764303841646","0"
"217","-0.05041884542083819","-0.1351136925999833","0"
"218","-0.0901278901112853","-0.1853349642116766","0"
"219","-0.2115898986562196","-0.4305054752400679","-0.06462948683258662"
"220","-0.0908771661450044","-0.1853349642116766","0"
"221","-0.07593114522352988","-0.22880351324142956","0"
"222","-0.1708322155414856","-0.478334102110052","0"
"223","-0.17192814875728848","-0.2824671960538937","-0.030914487553898584"
"224","-0.14076206963655263","-0.3487171840860598","0"
"225","-0.047153807242789544","-0.10944452306596464","0"
"226","-0.11404012023420122","-0.2824671960538937","0"
"227","-0.058915496729642004","-0.20592544995241902","0"
"228","-0.014987962871663952","-0.0471164664149355","0"
"229","-0.04858367377674688","-0.09850116520459884","0"
"230","-0.1085260593475054","-0.2542233011204649","0"
"231","-0.0385059895994907","-0.1501246570593474","0"
"232","-0.049321230522759565","-0.10944452306596464","0"
"233","-0.04475314525915486","-0.1351136925999833","0"
"234","-0.09294023314510291","-0.3138489528492947","0"
"235","-0.08360715063078863","-0.22880351324142956","0"
"236","-0.0368979624379582","-0.07978771684654895","0"
"237","-0.11312383356801023","-0.4305054752400679","0"
"238","-0.04499410111686945","-0.16680332114015106","0"
"239","-0.05177430909725198","-0.121603674476911","0"
"240","-0.12380756723679838","-0.3874592327708135","0"
"241","-0.08153777354062668","-0.1351136925999833","0"
"242","-0.052502026123923184","-0.121603674476911","0"
"243","-0.07106565520071569","-0.10944452306596464","0"
"244","-0.06445337830007462","-0.1351136925999833","0"
"245","-0.08073321390854435","-0.20592544995241902","0"
"246","-0.030170442575243973","-0.09850116520459884","0"
"247","-0.04024507915951199","-0.09850116520459884","0"
"248","-0.06051436425017551","-0.16680332114015106","0"
"249","-0.14830598746849352","-0.5314764303841646","0"
"250","-0.006182897510779717","-0.030914487553898584","0"
"251","-0.030308802818457003","-0.1351136925999833","0"
"252","-0.04620963950857513","-0.121603674476911","0"
"253","-0.02152221295798664","-0.07978771684654895","0"
"254","-0.07862589793680633","-0.22880351324142956","0"
"255","-0.06068123551754501","-0.1501246570593474","0"
"256","-0.021888904613192928","-0.10944452306596464","0"
"257","-0.013048105561317325","-0.05816718444419622","0"
"258","-0.014361948607812503","-0.07180974303906251","0"
"259","-0.048641469790764405","-0.121603674476911","0"
"260","-0.11477561529930744","-0.478334102110052","0"
"261","-0.028200616273482405","-0.088652033695791","0"
"262","-0.03734824594719262","-0.09850116520459884","0"
"263","-0.11657533557160189","-0.22880351324142956","-0.05235104767162102"
"264","0","0","0"
"265","-0.0734862841700964","-0.1351136925999833","-0.03434904895934332"
"266","-0.12728618503849737","-0.4305054752400679","0"
"267","-0.04628656159454754","-0.16680332114015106","0"
"268","-0.1159536422710701","-0.1853349642116766","-0.03434904895934332"
"269","-0.02994708199684093","-0.088652033695791","0"
"270","-0.062402397813630196","-0.22880351324142956","0"
"271","-0.26255042892944064","-0.6561291604860036","0"
"272","-0.03336066422803021","-0.16680332114015106","0"
"273","-0.0676128428941178","-0.20592544995241902","0"
"274","-0.05191383602506241","-0.1501246570593474","0"
"275","-0.012434479380545515","-0.03434904895934332","0"
"276","-0.045631122205636296","-0.1501246570593474","0"
"277","-0.04263166243101217","-0.1853349642116766","0"
"278","-0.0652757509666498","-0.16680332114015106","0"
"279","-0.24065168799679898","-0.5905228057290082","0"
"280","-0.15216025963278915","-0.478334102110052","0"
"281","-0.01621196166497767","-0.06462948683258662","0"
"282","-0.07440322745869818","-0.3138489528492947","0"
"283","-0.03280179308300342","-0.121603674476911","0"
"284","-0.03308006040047769","-0.10944452306596464","0"
"285","-0.043830873762354415","-0.16680332114015106","0"
"286","-0.04004130736766827","-0.09850116520459884","-0.011978103629136316"
"287","-0.10293017463204032","-0.3874592327708135","0"
"288","-0.04348547493171937","-0.09850116520459884","0"
"289","-0.09264853968817618","-0.2542233011204649","0"
"290","-0.017101998988681033","-0.038165185897204856","0"
"291","-0.11550413946549787","-0.3487171840860598","0"
"292","-0.089903283368027","-0.22880351324142956","0"
"293","-0.03265895063754085","-0.07180974303906251","0"
"294","-0.04215771143054459","-0.09850116520459884","0"
"295","-0.038682683503194704","-0.121603674476911","0"
"296","-0.06579896677217423","-0.10944452306596464","-0.03434904895934332"
"297","-0.025662494503505752","-0.05816718444419622","0"
"298","-0.15642842109922178","-0.3874592327708135","0"
"299","-0.035704839303413616","-0.10944452306596464","0"
"300","0","0","0"
"301","-0.008522160317934135","-0.027823347943384258","0"
"302","-0.0077207521981286446","-0.027823347943384258","0"
"303","-0.025995385496651747","-0.07180974303906251","0"
"304","-0.02723962768260606","-0.05816718444419622","0"
"305","-0.06971717815076794","-0.20592544995241902","0"
"306","-0.004507482531437313","-0.022537412657186562","0"
"307","-0.1814777880459051","-0.478334102110052","-0.038165185897204856"
"308","-0.014361948607812503","-0.07180974303906251","0"
"309","-0.011633436888839244","-0.05816718444419622","0"
"310","-0.016293103074855764","-0.0471164664149355","0"
"311","-0.025907064349565266","-0.0471164664149355","0"
"312","-0.08805131370502292","-0.1501246570593474","-0.0250412913825252"
"313","-0.05263051244015458","-0.22880351324142956","0"
"314","-0.0271537000221453","-0.088652033695791","0"
"315","-0.067271563673769","-0.1501246570593474","0"
"316","-0.0188465865659742","-0.0471164664149355","0"
"317","-0.04398485489523909","-0.1351136925999833","0"
"318","-0.04679066570700927","-0.10944452306596464","0"
"319","-0.019108794877297042","-0.06462948683258662","0"
"320","0","0","0"
"321","-0.13180154561666754","-0.3487171840860598","0"
"322","-0.019053986052803108","-0.04240529093810608","0"
"323","-0.1374039217276742","-0.2824671960538937","-0.038165185897204856"
"324","-0.01822427475060897","-0.0250412913825252","-0.011978103629136316"
"325","-0.0694364485071112","-0.20592544995241902","0"
"326","-0.03794183999789798","-0.1351136925999833","0"
"327","-0.017198106477516094","-0.05816718444419622","0"
"328","-0.012925897366517326","-0.06462948683258662","0"
"329","-0.008481058187621215","-0.04240529093810608","0"
"330","-0.01705633046242807","-0.0471164664149355","0"
"331","-0.014502846971309635","-0.038165185897204856","0"
"332","-0.029885404484059054","-0.121603674476911","0"
"333","-0.015081979975969117","-0.06462948683258662","0"
"334","-0.05173492528473413","-0.09850116520459884","0"
"335","-0.04305761764299772","-0.1351136925999833","0"
"336","-0.03501111493759923","-0.121603674476911","0"
"337","-0.042437750526153374","-0.07978771684654895","-0.027823347943384258"
"338","-0.026604079494872958","-0.05235104767162102","0"
"339","-0.1069509995870519","-0.478334102110052","0"
"340","-0.027590980258149034","-0.07978771684654895","0"
"341","-0.0818511246772184","-0.20592544995241902","0"
"342","-0.025883130551699485","-0.09850116520459884","0"
"343","-0.020765017945004006","-0.05235104767162102","0"
"344","-0.025608412211774723","-0.05235104767162102","0"
"345","-0.007929363234138242","-0.030914487553898584","0"
"346","-0.06605585486831929","-0.3138489528492947","0"
"347","-0.07403077624042805","-0.2542233011204649","-0.01478745364628642"
"348","-0.014999536879261388","-0.05235104767162102","0"
"349","-0.02998022924925394","-0.1351136925999833","0"
"350","-0.024744676821534382","-0.088652033695791","0"
"351","-0.07309397286864665","-0.22880351324142956","0"
"352","-0.11884711291494121","-0.3138489528492947","-0.022537412657186562"
"353","-0.06840480074454836","-0.2824671960538937","0"
"354","-0.01831509768400146","-0.04240529093810608","0"
"355","-0.003147483782052185","-0.011978103629136316","0"
"356","-0.056349050917947306","-0.22880351324142956","0"
"357","-0.035434776685353886","-0.16680332114015106","0"
"358","-0.038400168295766736","-0.121603674476911","0"
"359","-0.031223838152646777","-0.121603674476911","0"
"360","-0.02932168198271552","-0.09850116520459884","0"
"361","-0.01778007345883359","-0.027823347943384258","0"
"362","-0.013480072636106","-0.0471164664149355","0"
"363","-0.038368922504535254","-0.16680332114015106","0"
"364","-0.03336066422803021","-0.16680332114015106","0"
"365","-0.011305603647972862","-0.05235104767162102","0"
"366","-0.010815482871557359","-0.0250412913825252","0"
"367","-0.014780481162954228","-0.027823347943384258","0"
"368","-0.018650670356721143","-0.030914487553898584","0"
"369","-0.010155874090329009","-0.03434904895934332","0"
"370","-0.0637186995014832","-0.1501246570593474","0"
"371","-0.12928158341621304","-0.5314764303841646","0"
"372","-0.011399623004698146","-0.0202838967655945","0"
"373","-0.022971813451685974","-0.07978771684654895","0"
"374","-0.04635132795212116","-0.1501246570593474","0"
"375","-0.00500825827650504","-0.0250412913825252","0"
"376","-0.02040871131924029","-0.07180974303906251","0"
"377","-0.0033551645818107765","-0.009702479546663478","0"
"378","-0.019863103650578195","-0.06462948683258662","0"
"379","-0.028200616273482405","-0.088652033695791","0"
"380","-0.026897162889697967","-0.10944452306596464","0"
"381","-0.0750592400635856","-0.2824671960538937","0"
"382","-0.023511504957212947","-0.05816718444419622","0"
"383","-0.03804313405269795","-0.16680332114015106","0"
"384","-0.09035120404213896","-0.3874592327708135","-0.007073343362390405"
"385","-0.005471448025596981","-0.0202838967655945","0"
"386","-0.10022610067238773","-0.478334102110052","0"
"387","-0.14543099787356237","-0.6561291604860036","0"
"388","-0.18681383526661258","-0.6561291604860036","0"
"389","-0.008564261884556213","-0.022537412657186562","0"
"390","-0.02998022924925394","-0.1351136925999833","0"
"391","-0.00459704204618312","-0.011978103629136316","0"
"392","-0.006281474228422024","-0.0250412913825252","0"
"393","-0.035644193372365594","-0.1501246570593474","0"
"394","-0.046722971560916426","-0.1351136925999833","0"
"395","-0.061537319928576494","-0.22880351324142956","0"
"396","-0.008644866343422564","-0.022537412657186562","0"
"397","-0.00996405520243988","-0.018255709928002628","0"
"398","-0.11996171910860406","-0.4305054752400679","0"
"399","-0.04177249851132605","-0.1501246570593474","0"
"400","-0.038060109510203353","-0.088652033695791","0"
"401","-0.004529327344937184","-0.01478745364628642","0"
"402","-0.09348726843407049","-0.3874592327708135","0"
"403","-0.023641706562211828","-0.07180974303906251","0"
"404","-0.008877702193393566","-0.018255709928002628","0"
"405","-0.011191155787284756","-0.030914487553898584","0"
"406","-0.018358540973356076","-0.05235104767162102","0"
"407","-0.04263708066199603","-0.07180974303906251","0"
"408","-0.03902455227662514","-0.121603674476911","0"
"409","-0.05240357517229355","-0.1351136925999833","0"
"410","-0.013513588209440087","-0.04240529093810608","0"
"411","-0.00660863271485781","-0.018255709928002628","0"
"412","-0.0026617712312388296","-0.013308856156194149","0"
"413","-0.0039349871831558135","-0.013308856156194149","0"
"414","-0.1024188212336316","-0.3138489528492947","0"
"415","-0.017838217024249925","-0.06462948683258662","0"
"416","-0.004682469824667734","-0.018255709928002628","0"
"417","-0.003323826094266136","-0.011978103629136316","0"
"418","-0.0686847720283735","-0.3138489528492947","0"
"419","-0.0016728134451771347","-0.0063660797595849195","0"
"420","-0.010470209534324204","-0.05235104767162102","0"
"421","-0.0040567793531189","-0.0202838967655945","0"
"422","-0.0194351966507168","-0.038165185897204856","0"
"423","-0.016956979351316903","-0.05816718444419622","0"
"424","-0.013181791158559641","-0.04240529093810608","0"
"425","-0.016302444517145197","-0.07180974303906251","0"
"426","-0.03436828746263565","-0.10944452306596464","-0.004176970568243288"
"427","-0.02152221295798664","-0.07978771684654895","0"
"428","-0.03407923689732477","-0.09850116520459884","-0.010780413047258963"
"429","-0.01872276374739612","-0.05235104767162102","0"
"430","-0.02998131478213888","-0.05235104767162102","0"
"431","-0.012041274134038327","-0.038165185897204856","0"
"432","-0.008767647126190225","-0.022537412657186562","0"
"433","-0.002407230729328558","-0.007859183078399501","0"
"434","-0.009133165709645286","-0.018255709928002628","0"
"435","-0.01069038004221703","-0.030914487553898584","0"
"436","-0.0033551645818107765","-0.009702479546663478","0"
"437","-0.03706699284233532","-0.1853349642116766","0"
"438","-0.0025000419841187727","-0.007859183078399501","0"
"439","-0.007727581889317436","-0.018255709928002628","0"
"440","-0.014542088134122878","-0.05235104767162102","0"
"441","-0.005323542462477659","-0.013308856156194149","0"
"442","-0.007169253762676142","-0.022537412657186562","0"
"443","-0.008202845320879582","-0.018255709928002628","0"
"444","-0.007358769051455494","-0.0202838967655945","0"
"445","-0.017973372266475617","-0.07978771684654895","0"
"446","-0.005707038488076388","-0.01478745364628642","0"
"447","-0.0033183023390384258","-0.008732328616792628","0"
"448","-0.012709994533564029","-0.05235104767162102","0"
"449","-0.008471410125945567","-0.018255709928002628","-0.0017982086995452784"
"450","-0.01884766223868617","-0.05816718444419622","0"
"451","0","0","0"
"452","-0.004507482531437313","-0.022537412657186562","0"
"453","-0.003286064298460345","-0.016430321492301725","0"
"454","-0.0047698332542888576","-0.009702479546663478","0"
"455","-0.0004439922814859276","-0.002219961407429638","0"
"456","-0.06454272771601843","-0.3138489528492947","0"
"457","-0.00244599651154529","-0.007073343362390405","0"
"458","-0.01267161688308065","-0.04240529093810608","0"
"459","-0.009396609372029397","-0.030914487553898584","0"
"460","-0.0031090645932711604","-0.007859183078399501","0"
"461","-0.006997887866398789","-0.013308856156194149","0"
"462","-0.04696271970243462","-0.1853349642116766","0"
"463","-0.01501209839017319","-0.038165185897204856","0"
"464","-0.0751855837251241","-0.3487171840860598","0"
"465","-0.0464033427988942","-0.1351136925999833","0"
"466","-0.001145907088884801","-0.005729535444424005","0"
"467","-0.028117532231700194","-0.06462948683258662","0"
"468","-0.021131889749901413","-0.088652033695791","0"
"469","-0.007668616927273919","-0.022537412657186562","0"
"470","-0.004604905791582148","-0.0202838967655945","0"
"471","-0.017286256758839748","-0.07978771684654895","0"
"472","-0.003286064298460345","-0.016430321492301725","0"
"473","-0.07347349339715822","-0.3487171840860598","0"
"474","-0.0022155608911222924","-0.0051566391953360435","0"
"475","-0.0038809918186653914","-0.009702479546663478","0"
"476","-0.004230706681174268","-0.01478745364628642","0"
"477","-0.059181323835173806","-0.2824671960538937","0"
"478","-0.0030126290416006675","-0.005729535444424005","0"
"479","-0.03900748875166802","-0.1853349642116766","0"
"480","-0.032907107934825944","-0.07180974303906251","0"
"481","-0.011957118051174808","-0.05816718444419622","0"
"482","-0.005922151203915394","-0.022537412657186562","0"
"483","-0.011782423983753332","-0.0471164664149355","0"
"484","-0.0013608856653773093","-0.003759315281124609","0"
"485","-0.008185878333769336","-0.01478745364628642","0"
"486","-0.018520846947567927","-0.06462948683258662","-0.002466596379406494"
"487","-0.03947017703173135","-0.10944452306596464","0"
"488","-0.028458837933523152","-0.121603674476911","0"
"489","-0.0015718366156799001","-0.007859183078399501","0"
"490","-0.018915034098567075","-0.07978771684654895","0"
"491","-0.004507482531437313","-0.022537412657186562","0"
"492","-0.006979338261154933","-0.027823347943384258","0"
"493","-0.005944705903235747","-0.022537412657186562","0"
"494","-0.007173342173201536","-0.013308856156194149","0"
"495","-0.008181163617904219","-0.038165185897204856","0"
"496","-0.007579787526497572","-0.022537412657186562","0"
"497","-0.013197706768117823","-0.038165185897204856","0"
"498","-0.011497405740310773","-0.0471164664149355","0"
"499","-0.005505526039019282","-0.009702479546663478","0"
"500","-0.008137109063818149","-0.03434904895934332","0"
"501","-0.0010313278390672088","-0.0051566391953360435","0"
"502","-0.010099977552220096","-0.0471164664149355","0"
"503","-0.05059923740406478","-0.1853349642116766","-0.0019979874663007546"
"504","-0.018939034090929452","-0.0471164664149355","0"
"505","-0.02009564640745074","-0.07978771684654895","0"
"506","-0.008167834043423961","-0.027823347943384258","0"
"507","-0.06711371776935615","-0.2824671960538937","0"
"508","-0.009380417678240405","-0.0250412913825252","0"
"509","-0.01367432628457772","-0.05816718444419622","0"
"510","-0.009595589723623421","-0.022537412657186562","0"
"511","-0.0014285473254579185","-0.003759315281124609","0"
"512","-0.0050254437021803435","-0.0202838967655945","0"
"513","-0.0177304067391582","-0.088652033695791","0"
"514","-0.001437223371798435","-0.005729535444424005","0"
"515","-0.016424951801561515","-0.05816718444419622","0"
"516","-0.029062864823310976","-0.07180974303906251","0"
"517","-0.0114385489168785","-0.04240529093810608","0"
"518","-0.00045332867592910996","-0.0013109378389254411","0"
"519","-0.006603038635669867","-0.018255709928002628","0"
"520","-0.0023808986957936096","-0.005729535444424005","0"
"521","0","0","0"
"522","-0.019419340564878596","-0.07180974303906251","0"
"523","-0.005077165032969777","-0.018255709928002628","0"
"524","-0.007226784419600141","-0.022537412657186562","0"
"525","-0.007334231926819234","-0.009702479546663478","-0.004176970568243288"
"526","-0.027377652388771056","-0.10944452306596464","0"
"527","-0.0046413638374049","-0.018255709928002628","0"
"528","-0.0006766842692329967","-0.003383421346164983","0"
"529","-0.04729518169696008","-0.16680332114015106","0"
"530","-0.00746906167121999","-0.01478745364628642","0"
"531","-0.012181563327302492","-0.05816718444419622","0"
"532","-0.0022069700053098497","-0.007859183078399501","0"
"533","-0.006182897510779717","-0.030914487553898584","0"
"534","-0.003788481627801121","-0.013308856156194149","0"
"535","-0.013534883461194113","-0.04240529093810608","0"
"536","-0.0008193102269857145","-0.002219961407429638","0"
"537","-0.0003596417399090557","-0.0017982086995452784","0"
