"Step","env: TAXI - losses/qf_update_0","env: TAXI - losses/qf_update_0__MIN","env: TAXI - losses/qf_update_0__MAX"
"133","-0.26108754692126446","-0.6561291604860036","0"
"134","-0.2047934214934281","-0.3487171840860598","0"
"135","-0.21363531744353711","-0.5905228057290082","0"
"136","-0.14429405014756547","-0.3874592327708135","0"
"137","-0.18433385497036353","-0.4305054752400679","0"
"138","-0.16544423405722306","-0.4305054752400679","0"
"139","-0.13987536542248738","-0.22880351324142956","0"
"140","-0.11896535955338097","-0.20592544995241902","0"
"141","-0.20334958580950105","-0.5314764303841646","0"
"142","-0.046490286125322425","-0.1853349642116766","0"
"143","-0.31977041546803925","-0.5314764303841646","-0.05235104767162102"
"144","-0.1335610945779671","-0.3138489528492947","0"
"145","-0.11801935941108208","-0.3138489528492947","0"
"146","-0.205980129898692","-0.4305054752400679","0"
"147","-0.14558778070501321","-0.6561291604860036","0"
"148","-0.1713260652797531","-0.3874592327708135","0"
"149","-0.2628846664274546","-0.6561291604860036","0"
"150","-0.20753868560947009","-0.4305054752400679","-0.121603674476911"
"151","-0.0690275764259644","-0.22880351324142956","0"
"152","-0.13270649528705564","-0.22880351324142956","0"
"153","-0.2709255672443188","-0.4305054752400679","-0.1501246570593474"
"154","-0.11083910551803042","-0.2824671960538937","0"
"155","-0.30471541748309805","-0.4305054752400679","0"
"156","-0.19444007936662266","-0.4305054752400679","0"
"157","-0.10383150178717178","-0.4305054752400679","0"
"158","-0.17905540290731375","-0.3487171840860598","0"
"159","-0.14069876366290193","-0.2824671960538937","0"
"160","-0.151989479176576","-0.3874592327708135","0"
"161","-0.14210683915800587","-0.22880351324142956","-0.088652033695791"
"162","-0.08136840482724834","-0.1501246570593474","0"
"163","-0.11321161458138285","-0.1853349642116766","0"
"164","-0.11693476633601382","-0.20592544995241902","0"
"165","-0.18140927600179524","-0.4305054752400679","0"
"166","-0.14787521701232562","-0.478334102110052","0"
"167","-0.0961495457713349","-0.1501246570593474","-0.05235104767162102"
"168","-0.18313966812226312","-0.6561291604860036","0"
"169","-0.18370341188178346","-0.3138489528492947","-0.0202838967655945"
"170","-0.09197034215686103","-0.22880351324142956","0"
"171","-0.16185313445550173","-0.2824671960538937","-0.06462948683258662"
"172","-0.06469433415778922","-0.16680332114015106","0"
"173","-0.14279198543982768","-0.3487171840860598","0"
"174","-0.24447559190484727","-0.478334102110052","-0.07978771684654895"
"175","-0.04534615574165466","-0.1351136925999833","0"
"176","-0.055359648098302475","-0.10944452306596464","0"
"177","-0.07970911022585085","-0.1501246570593474","0"
"178","-0.12062067562709922","-0.20592544995241902","-0.07978771684654895"
"179","-0.17639064866246396","-0.3874592327708135","0"
"180","-0.1424170163924367","-0.3138489528492947","0"
"181","-0.19460730343127333","-0.3874592327708135","0"
"182","-0.057587147595138964","-0.16680332114015106","0"
"183","-0.1821373931304707","-0.3874592327708135","0"
"184","-0.10325730944044127","-0.1501246570593474","0"
"185","-0.06847702859948546","-0.1351136925999833","0"
"186","-0.06931483601225166","-0.16680332114015106","0"
"187","-0.11168789680437063","-0.1501246570593474","-0.07180974303906251"
"188","-0.14915998774022307","-0.6561291604860036","0"
"189","-0.10257281772820133","-0.20592544995241902","0"
"190","-0.14303480792327392","-0.478334102110052","0"
"191","-0.12037920667872437","-0.1853349642116766","-0.027823347943384258"
"192","-0.06348365890500189","-0.09850116520459884","-0.04240529093810608"
"193","-0.14372374840386065","-0.4305054752400679","-0.01478745364628642"
"194","-0.17541362661551346","-0.3487171840860598","-0.06462948683258662"
"195","-0.01595754336930979","-0.07978771684654895","0"
"196","-0.06742145431110518","-0.16680332114015106","0"
"197","-0.08082672987180917","-0.1351136925999833","0"
"198","-0.1346072486979638","-0.2824671960538937","0"
"199","-0.05466202557939102","-0.16680332114015106","0"
"200","-0.08759747472038074","-0.1853349642116766","-0.04240529093810608"
"201","-0.032321334357254726","-0.088652033695791","0"
"202","-0.0675183199942287","-0.16680332114015106","0"
"203","-0.21660790642763325","-0.729024300270001","-0.011978103629136316"
"204","-0.030170442575243973","-0.09850116520459884","0"
"205","-0.043992551036356374","-0.10944452306596464","0"
"206","-0.19729017866109833","-0.4305054752400679","-0.07180974303906251"
"207","-0.08277497618942205","-0.22880351324142956","0"
"208","-0.15902136774231973","-0.2824671960538937","0"
"209","-0.12289244182595735","-0.3138489528492947","0"
"210","-0.08535934795790864","-0.121603674476911","-0.0471164664149355"
"211","-0.14319324851479112","-0.5314764303841646","0"
"212","-0.10233019082015844","-0.2542233011204649","-0.013308856156194149"
"213","-0.07611332328327267","-0.121603674476911","0"
"214","-0.06224182016231015","-0.20592544995241902","0"
"215","-0.06438980830831272","-0.16680332114015106","0"
"216","-0.13462271937516043","-0.3874592327708135","0"
"217","-0.08766453819497397","-0.3138489528492947","0"
"218","-0.19797233463948014","-0.5905228057290082","0"
"219","-0.0636265809207404","-0.16680332114015106","0"
"220","-0.10267216739847748","-0.2824671960538937","-0.018255709928002628"
"221","-0.10368070113167269","-0.22880351324142956","0"
"222","-0.05290586907169614","-0.1351136925999833","0"
"223","-0.12057753873228653","-0.4305054752400679","0"
"224","-0.06822841113349716","-0.1501246570593474","0"
"225","-0.04164979458214233","-0.07180974303906251","0"
"226","-0.12148387089945714","-0.22880351324142956","0"
"227","-0.1503289928895353","-0.3487171840860598","0"
"228","-0.16618252240743908","-0.6561291604860036","-0.0202838967655945"
"229","-0.08483509914555772","-0.16680332114015106","0"
"230","-0.0489792906555826","-0.07180974303906251","-0.03434904895934332"
"231","-0.11649112839719337","-0.3138489528492947","-0.018255709928002628"
"232","-0.18538762235778347","-0.3874592327708135","-0.038165185897204856"
"233","-0.05057621665214969","-0.088652033695791","-0.01478745364628642"
"234","-0.03235911414751713","-0.10944452306596464","0"
"235","-0.05689599346611722","-0.1853349642116766","0"
"236","-0.04444582360396656","-0.088652033695791","0"
"237","-0.08476961169216382","-0.1501246570593474","-0.0471164664149355"
"238","-0.05215634633306569","-0.121603674476911","0"
"239","-0.06475191239341718","-0.20592544995241902","0"
"240","-0.0914047020148592","-0.2824671960538937","0"
"241","-0.07012210520045377","-0.1501246570593474","0"
"242","-0.08119604112782415","-0.20592544995241902","0"
"243","-0.07474118918624087","-0.1501246570593474","0"
"244","-0.059215775713715904","-0.16680332114015106","-0.0250412913825252"
"245","-0.11744463537483056","-0.3487171840860598","0"
"246","-0.03009051556906579","-0.06462948683258662","0"
"247","-0.14826459353160062","-0.3487171840860598","-0.008732328616792628"
"248","-0.06534079620591868","-0.1501246570593474","0"
"249","-0.01018916755572492","-0.022537412657186562","0"
"250","-0.06993413145581577","-0.3138489528492947","0"
"251","-0.05416115131402395","-0.121603674476911","0"
"252","-0.0657068952443498","-0.20592544995241902","0"
"253","-0.028153272162527186","-0.04240529093810608","0"
"254","-0.03258210543543601","-0.10944452306596464","0"
"255","-0.056070013070641946","-0.10944452306596464","-0.01478745364628642"
"256","-0.12564465678682352","-0.4305054752400679","0"
"257","-0.13303799409749395","-0.5314764303841646","-0.009702479546663478"
"258","-0.025736283893206147","-0.05235104767162102","0"
"259","-0.03813073288974809","-0.09850116520459884","0"
"260","-0.02499908940488551","-0.07180974303906251","0"
"261","-0.10105913185497543","-0.3138489528492947","0"
"262","-0.02933964067357402","-0.07180974303906251","0"
"263","-0.08278812769436408","-0.3138489528492947","0"
"264","-0.10483562395943394","-0.3487171840860598","-0.022537412657186562"
"265","-0.06153504026631","-0.2542233011204649","0"
"266","-0.10625669990425549","-0.4305054752400679","-0.007859183078399501"
"267","-0.048745577794134666","-0.10944452306596464","0"
"268","-0.05563293279156223","-0.121603674476911","0"
"269","-0.0436639423853459","-0.1501246570593474","0"
"270","-0.029885404484059054","-0.121603674476911","0"
"271","-0.026578984283872176","-0.05235104767162102","-0.0063660797595849195"
"272","-0.10380077152992788","-0.3874592327708135","0"
"273","-0.05254046667653334","-0.16680332114015106","0"
"274","-0.06217512423506635","-0.2824671960538937","0"
"275","-0.09127200430049218","-0.16680332114015106","0"
"276","-0.02942022327171807","-0.088652033695791","0"
"277","-0.08199257865298268","-0.22880351324142956","-0.0250412913825252"
"278","-0.020849248463116622","-0.05816718444419622","0"
"279","-0.11390774005479873","-0.3874592327708135","0"
"280","-0.012865830260151468","-0.05235104767162102","0"
"281","-0.03113878195779827","-0.09850116520459884","0"
"282","-0.024377498224055195","-0.03434904895934332","-0.003759315281124609"
"283","-0.014067444143221409","-0.0250412913825252","0"
"284","-0.014173152277074807","-0.027823347943384258","0"
"285","-0.12744552731671194","-0.3138489528492947","0"
"286","-0.052339732496137416","-0.1853349642116766","-0.002740632192316239"
"287","-0.045726459249589645","-0.16680332114015106","0"
"288","-0.026148739738087935","-0.05235104767162102","-0.010780413047258963"
"289","-0.025391853921031292","-0.088652033695791","0"
"290","-0.06364311054924174","-0.2542233011204649","0"
"291","-0.027575344608367747","-0.0471164664149355","-0.009702479546663478"
"292","-0.018140239042068074","-0.05235104767162102","0"
"293","-0.03574789677683517","-0.10944452306596464","0"
"294","-0.09825686449916671","-0.3874592327708135","0"
"295","-0.051884242599244866","-0.22880351324142956","0"
"296","-0.1074854382654831","-0.478334102110052","0"
"297","-0.07998564015522731","-0.20592544995241902","0"
"298","-0.07664638277701755","-0.3138489528492947","0"
"299","-0.12021222901682013","-0.3874592327708135","0"
"300","-0.044073999589715786","-0.10944452306596464","-0.007859183078399501"
"301","-0.02643298339511142","-0.07180974303906251","0"
"302","-0.031057913689686866","-0.06462948683258662","-0.008732328616792628"
"303","-0.006754723999863566","-0.0250412913825252","0"
"304","-0.009014965062874625","-0.022537412657186562","0"
"305","-0.0558208508560609","-0.20592544995241902","-0.008732328616792628"
"306","-0.007569111878131496","-0.0202838967655945","0"
"307","-0.0877045360542508","-0.2542233011204649","0"
"308","-0.1311326344787566","-0.5905228057290082","-0.007859183078399501"
"309","-0.019636474044078978","-0.06462948683258662","0"
"310","-0.015276605407708966","-0.038165185897204856","-0.004641026842194362"
"311","-0.019448169263642835","-0.05816718444419622","0"
"312","-0.0464779515297223","-0.121603674476911","-0.013308856156194149"
"313","-0.019272287984091106","-0.04240529093810608","0"
"314","-0.0060910697926076065","-0.013308856156194149","0"
"315","-0.015390781705872514","-0.027823347943384258","0"
"316","-0.18734995399621496","-0.4305054752400679","0"
"317","-0.10505516927348964","-0.3487171840860598","-0.010780413047258963"
"318","-0.021467476385219487","-0.05816718444419622","0"
"319","-0.030699210314394286","-0.10944452306596464","0"
"320","-0.02900705269081081","-0.10944452306596464","0"
"321","-0.04885511949822767","-0.20592544995241902","0"
"322","-0.10014015860255839","-0.4305054752400679","0"
"323","-0.04460293678560616","-0.16680332114015106","-0.0051566391953360435"
"324","-0.015696769742117245","-0.05235104767162102","0"
"325","-0.029247243966274827","-0.07978771684654895","0"
"326","-0.018639820431383014","-0.06462948683258662","0"
"327","-0.01978831454206036","-0.04240529093810608","-0.0009557055407201087"
"328","-0.0033858746252108498","-0.0063660797595849195","0"
"329","-0.007204538031146912","-0.010780413047258963","0"
"330","-0.027330497198821656","-0.07180974303906251","0"
"331","-0.028273209464540216","-0.07978771684654895","0"
"332","-0.0445715808499106","-0.1501246570593474","0"
"333","-0.0499668626682362","-0.121603674476911","0"
"334","-0.013855766856732555","-0.030914487553898584","-0.004641026842194362"
"335","-0.01545673979696931","-0.022537412657186562","-0.0063660797595849195"
"336","-0.08751576372049166","-0.4305054752400679","0"
"337","-0.10490868654543417","-0.478334102110052","0"
"338","-0.025134285741490504","-0.088652033695791","0"
"339","-0.012243806380332112","-0.022537412657186562","-0.002740632192316239"
"340","-0.008955333496747797","-0.0202838967655945","-0.0019979874663007546"
"341","-0.06567773623553566","-0.3138489528492947","0"
"342","-0.0031308888455566565","-0.009702479546663478","0"
"343","-0.01081723757714923","-0.038165185897204856","0"
"344","-0.018647010105655705","-0.06462948683258662","-0.005729535444424005"
"345","-0.008496841295521751","-0.01478745364628642","0"
"346","-0.04544728006320318","-0.20592544995241902","0"
"347","-0.062080636584837354","-0.20592544995241902","-0.0008601445437035338"
"348","-0.038755338592056196","-0.16680332114015106","0"
"349","-0.005083505350222328","-0.011978103629136316","0"
"350","-0.07115410940099451","-0.3138489528492947","0"
"351","-0.047318090936009846","-0.1853349642116766","-0.009702479546663478"
"352","-0.004403005041825447","-0.018255709928002628","0"
"353","-0.14655892975525325","-0.478334102110052","-0.0051566391953360435"
"354","-0.02702021170426454","-0.09850116520459884","0"
"355","-0.027322977126105253","-0.088652033695791","0"
"356","-0.009584836877970715","-0.01478745364628642","-0.003759315281124609"
"357","-0.01418941184285496","-0.05816718444419622","0"
"358","-0.0036997345090927112","-0.018255709928002628","0"
"359","-0.0031090645932711604","-0.007859183078399501","0"
"360","-0.07759921030468916","-0.2542233011204649","0"
"361","-0.021466968516234575","-0.05816718444419622","-0.004641026842194362"
"362","-0.040812258018287695","-0.1351136925999833","0"
"363","-0.007849128991213417","-0.016430321492301725","0"
"364","-0.013141056008434737","-0.030914487553898584","0"
"365","-0.03931726371422935","-0.1853349642116766","-0.00026995546434027684"
"366","-0.026663608936299155","-0.121603674476911","0"
"367","-0.04240455649134822","-0.07978771684654895","0"
"368","-0.006590457773027114","-0.018255709928002628","0"
"369","-0.01332819033091821","-0.027823347943384258","0"
"370","-0.0036544536717179055","-0.008732328616792628","0"
"371","-0.00277765010609754","-0.004641026842194362","0"
"372","-0.010448558181735845","-0.0250412913825252","0"
"373","-0.006955615304855245","-0.010780413047258963","-0.0007741386907785808"
"374","-0.03462443763673358","-0.1351136925999833","-0.0011798571644113798"
"375","-0.006147832979656908","-0.022537412657186562","0"
"376","-0.023858681000245664","-0.07978771684654895","0"
"377","-0.020257913679447424","-0.06462948683258662","-0.0006967325630875543"
"378","-0.0420821640366833","-0.09850116520459884","-0.002740632192316239"
"379","-0.10951479819965688","-0.3874592327708135","-0.005729535444424005"
"380","-0.003921334330090032","-0.007859183078399501","0"
"381","-0.008908287393343817","-0.0250412913825252","0"
"382","-0.14074245337718086","-0.4305054752400679","0"
"383","-0.04211713383223843","-0.121603674476911","0"
"384","-0.011580386873425729","-0.0250412913825252","0"
"385","-0.005088107192186109","-0.0202838967655945","0"
"386","-0.007393422605634803","-0.027823347943384258","0"
"387","-0.05446895293444616","-0.1853349642116766","0"
"388","-0.009226316531414525","-0.030914487553898584","-0.0017982086995452784"
"389","-0.021272069656599668","-0.09850116520459884","0"
"390","-0.018540720745406535","-0.088652033695791","0"
"391","-0.07367382983905088","-0.3487171840860598","0"
"392","-0.011345240314698125","-0.04240529093810608","-0.0016184058116778255"
"393","-0.005318311298277178","-0.010780413047258963","-0.0006270662741043598"
"394","-0.009212613289788308","-0.03434904895934332","-0.0005079349692801438"
"395","-0.007380715517036229","-0.0202838967655945","-0.0005643659173566462"
"396","-0.04865047526159132","-0.22880351324142956","0"
"397","-0.021889240336241976","-0.07978771684654895","-0.0019979874663007546"
"398","-0.006488393320389085","-0.0202838967655945","0"
"399","-0.030851908708449984","-0.121603674476911","0"
"400","-0.04269468343144178","-0.16680332114015106","0"
"401","-0.02036031431100884","-0.07180974303906251","0"
"402","-0.002278016464950916","-0.007859183078399501","0"
"403","-0.10955196357780908","-0.5314764303841646","0"
"404","-0.05904507606652767","-0.2542233011204649","0"
"405","-0.03842036160845617","-0.16680332114015106","-0.002740632192316239"
"406","-0.01243478673024696","-0.0250412913825252","0"
"407","-0.0025157243493608484","-0.010780413047258963","0"
"408","-0.004614284101366684","-0.01478745364628642","0"
"409","-0.0032634461032042816","-0.011978103629136316","0"
"410","-0.01650234326057538","-0.05235104767162102","-0.0009557055407201087"
"411","-0.021494519855430716","-0.088652033695791","0"
"412","-0.018714804084297664","-0.07978771684654895","-0.002466596379406494"
"413","-0.14713403801035654","-0.729024300270001","0"
"414","-0.005865592531787822","-0.027823347943384258","0"
"415","-0.023829417713449152","-0.038165185897204856","-0.007859183078399501"
"416","-0.0017318508994547343","-0.003383421346164983","0"
"417","-0.016376282934847275","-0.04240529093810608","0"
"418","-0.0276470192980266","-0.088652033695791","0"
"419","-0.06960779785295215","-0.1853349642116766","-0.005729535444424005"
"420","-0.0023363000251087618","-0.005729535444424005","0"
"421","-0.03217010979686548","-0.09850116520459884","0"
"422","-0.0017491840588090613","-0.0051566391953360435","0"
"423","-0.010133953269728546","-0.038165185897204856","0"
"424","-0.004232328160504117","-0.008732328616792628","-0.002466596379406494"
"425","-0.013419216642398623","-0.06462948683258662","0"
"426","-0.030924827053274352","-0.1501246570593474","-0.00008472523979918822"
"427","-0.015038632877045498","-0.07180974303906251","0"
"428","-0.0042862041187872405","-0.01478745364628642","0"
"429","-0.008220176560857584","-0.038165185897204856","0"
"430","-0.009376359672919277","-0.030914487553898584","0"
"431","-0.004123040585121074","-0.009702479546663478","-0.00024296261746092895"
"432","-0.007136506204356752","-0.027823347943384258","0"
"433","-0.0012098727814930043","-0.002219961407429638","0"
"434","-0.004297535928577933","-0.016430321492301725","0"
"435","-0.0016449341232058767","-0.002740632192316239","-0.00017712565218619414"
"436","-0.01738438151162498","-0.06462948683258662","-0.0004571465517017037"
"437","-0.002322580272025321","-0.007859183078399501","0"
"438","-0.012925897366517326","-0.06462948683258662","0"
"439","-0.0024130810718624883","-0.004176970568243288","0"
"440","-0.0070142700823761835","-0.0202838967655945","0"
"441","-0.0023446247118426022","-0.008732328616792628","0"
"442","-0.006935397625714601","-0.0250412913825252","0"
"443","-0.00719871623802657","-0.01478745364628642","0"
"444","-0.0024600354062878304","-0.004176970568243288","-0.0008601445437035338"
"445","-0.049927019623589496","-0.10944452306596464","-0.004641026842194362"
"446","0","0","0"
"447","-0.0031664699624977645","-0.007859183078399501","0"
"448","-0.004280334757992943","-0.016430321492301725","0"
"449","-0.00453254179168292","-0.013308856156194149","0"
"450","-0.0019666271079887164","-0.005729535444424005","0"
"451","-0.017997672594914426","-0.04240529093810608","-0.00145658141456817"
"452","-0.0057173940309457995","-0.022537412657186562","0"
"453","-0.0019690939038939483","-0.007073343362390405","0"
"454","-0.016194279727320814","-0.038165185897204856","0"
"455","-0.0021661696031629154","-0.004641026842194362","-0.0009557055407201087"
"456","-0.04687577063723123","-0.20592544995241902","-0.0010618832465417727"
"457","-0.05790240000075566","-0.2824671960538937","-0.0005643659173566462"
"458","-0.02373206771397507","-0.07180974303906251","0"
"459","-0.001469588251220366","-0.005729535444424005","0"
"460","-0.039526770811177656","-0.121603674476911","-0.00029994718318715474"
"461","-0.011284179165041496","-0.038165185897204856","0"
"462","-0.032571650650706906","-0.1351136925999833","0"
"463","-0.04367604042545503","-0.20592544995241902","0"
"464","-0.005888350751012417","-0.027823347943384258","0"
"465","-0.0007669351784780343","-0.002466596379406494","0"
"466","-0.020672839354786365","-0.07180974303906251","-0.00145658141456817"
"467","-0.010552548635485891","-0.030914487553898584","-0.0010618832465417727"
"468","-0.0026006693380560275","-0.007073343362390405","0"
"469","-0.04622028957818349","-0.22880351324142956","0"
"470","-0.0018858122359760366","-0.008732328616792628","0"
"471","-0.0009561267800862305","-0.002740632192316239","0"
"472","-0.0008777248339303601","-0.002466596379406494","0"
"473","-0.003918996390127605","-0.018255709928002628","0"
"474","-0.0050702775634486","-0.016430321492301725","0"
"475","0","0","0"
"476","-0.006345721106569946","-0.027823347943384258","0"
"477","-0.0015913057776018036","-0.003759315281124609","0"
"478","-0.001863152898593534","-0.007859183078399501","0"
"479","-0.002485738618507005","-0.005729535444424005","0"
"480","-0.002487050036167604","-0.011978103629136316","0"
"481","-0.004322390307602397","-0.016430321492301725","0"
"482","-0.002323699671904822","-0.007859183078399501","0"
"483","-0.019999070977450552","-0.088652033695791","0"
"484","-0.004528401878856436","-0.022537412657186562","0"
"485","-0.0012416883976511972","-0.003045113045761938","0"
"486","-0.003947623868992145","-0.011978103629136316","-0.0006967325630875543"
"487","-0.0006073634540970207","-0.00145658141456817","0"
"488","-0.0053507289735488465","-0.018255709928002628","0"
"489","-0.002741589572127001","-0.011978103629136316","0"
"490","-0.009782935022896155","-0.0471164664149355","0"
"491","-0.03313464491349409","-0.1501246570593474","-0.00006862896929993312"
"492","-0.011788264626994959","-0.05816718444419622","0"
"493","-0.00707410707962215","-0.030914487553898584","0"
"494","-0.003813880757996846","-0.007073343362390405","-0.0008601445437035338"
"495","-0.0013611838547051835","-0.003383421346164983","0"
"496","-0.00033805075231456704","-0.0011798571644113798","0"
"497","-0.05663278572339625","-0.2824671960538937","0"
"498","-0.0002698281767071098","-0.0005079349692801438","0"
"499","-0.003182617831244472","-0.010780413047258963","0"
"500","0","0","0"
"501","-0.001844012210859436","-0.007073343362390405","0"
"502","-0.007406419409422082","-0.03434904895934332","0"
"503","-0.0018891862753448452","-0.007859183078399501","0"
"504","-0.0030849508969330586","-0.007073343362390405","0"
"505","-0.0041740488614322","-0.016430321492301725","0"
"506","-0.007726001981069741","-0.0250412913825252","0"
"507","-0.0028246026241769196","-0.007859183078399501","-0.00006862896929993312"
"508","-0.005800641021559127","-0.027823347943384258","0"
