"Step","env: TAXI - lambdas/Illegal_action","env: TAXI - lambdas/Illegal_action__MIN","env: TAXI - lambdas/Illegal_action__MAX"
"450","0.5554432887120921","0.5439293418098812","0.5616204980261392"
"451","0.5560710528063443","0.5444295271736981","0.5625333971690768"
"452","0.5566745424447761","0.5447189094637818","0.5634106149337381"
"453","0.5572618754447078","0.54507848785576","0.56398807086251"
"454","0.5578561719911537","0.5454373496231337","0.5645628757004469"
"455","0.5584728023385583","0.5459834977813534","0.5650971016415665"
"456","0.5590695291554879","0.546553672273882","0.5657056687583212"
"457","0.5596955600897828","0.5471645430286693","0.5663278847073282"
"458","0.5604143247808272","0.5477791785899423","0.566901092982438"
"459","0.561100214688574","0.5485005853344446","0.5675262889029171"
"460","0.5617766676141024","0.5490021283011631","0.5681816296570316"
"461","0.5624973709258815","0.5494990095047757","0.5689210315567618"
"462","0.5632378151396993","0.549985941683193","0.5697308290744507"
"463","0.5639207052816874","0.5504479201641244","0.5705459787935266"
"464","0.5646329159762165","0.5511003939038182","0.5713609792751"
"465","0.5652915990060536","0.5517317829877206","0.5722108112821592"
"466","0.5659746746463853","0.5524131349637182","0.5730171241536781"
"467","0.5666183404483516","0.5530341627572104","0.5735390820241336"
"468","0.5672741708188186","0.5536910832977716","0.5740320701856918"
"469","0.5679403153070343","0.5542501017025808","0.5746173884714468"
"470","0.5686231747781259","0.5550461031357058","0.5754848683466881"
"471","0.5692861032743143","0.5557935627588841","0.5763482884704154"
"472","0.5699181235266504","0.5565211543703543","0.5771203784469918"
"473","0.5706243122749513","0.55730167589984","0.5779073323529557"
"474","0.5713533454956028","0.5581351799095742","0.5788719129961968"
"475","0.5720851808042505","0.5589594554335804","0.5795467319018839"
"476","0.5727921419942164","0.559502479707799","0.5802310430292408"
"477","0.5735153818705673","0.5601102467942782","0.5808516193319692"
"478","0.5741734603956521","0.5607047780483039","0.5814394984119203"
"479","0.574828536697828","0.5613305511073713","0.5819730204286225"
"480","0.5754886723319013","0.5619630095994913","0.5824059635330493"
"481","0.5761511903511242","0.5626849571216919","0.5828810632460718"
"482","0.576829865026099","0.5636528109265826","0.5833046100173034"
"483","0.5775064008460469","0.5646102982375522","0.5837496287077986"
"484","0.5781564989667262","0.5655775521618789","0.5841942841082848"
"485","0.5788547504749421","0.5665986110744095","0.5848619304100783"
"486","0.5795766156073359","0.5678146467440464","0.5854302127650857"
"487","0.5802970577761967","0.5690024982164629","0.5860165528639841"
"488","0.5809994057725274","0.5701473151107487","0.5866937511138072"
"489","0.5817216205113636","0.5713194039274094","0.5874513796670041"
"490","0.5824647655979793","0.5724138988129485","0.58829148025626"
"491","0.5831905659904","0.5734855516069581","0.5893229831456654"
"492","0.5839142696962278","0.574595902206985","0.5904142072632933"
"493","0.5846305713909696","0.5756945347185409","0.591459758323438"
"494","0.5852857907502405","0.5767279917706399","0.5924402731809177"
"495","0.585889046049662","0.5777064855923233","0.5934194522765813"
"496","0.5864579840922615","0.5786798365753089","0.5943721139518356"
"497","0.5870222666589988","0.579315358388217","0.5952458017749688"
"498","0.5876200305303138","0.5797146709718219","0.596081276822646"
"499","0.5881948780146291","0.580119849942131","0.5968551037503586"
"500","0.5887406314405446","0.5805117705682804","0.5975457322289642"
"501","0.5892459765981981","0.5806652420604674","0.5982049650198942"
"502","0.5897902747407838","0.5807787300839511","0.5987700242107731"
"503","0.5903348506774357","0.580824620781446","0.599326331245531"
"504","0.5909458327843646","0.5808146574865781","0.599942803910351"
"505","0.5915399086808765","0.5810738504659271","0.6005751184486371"
"506","0.5921493825450443","0.5815262999785007","0.6012262656020052"
"507","0.5928184653227717","0.5820996165544318","0.6019616235745585"
"508","0.5934669425600424","0.5825141054894027","0.6025166698439102"
"509","0.5940547411983261","0.5829364248811553","0.6031209891427046"
"510","0.5945802282683648","0.5833559544648682","0.6037387533646188"
"511","0.5951858904673036","0.5839844081355827","0.6043679674226385"
"512","0.5957717024999751","0.5845851870073179","0.605024587403305"
"513","0.5963681037552918","0.5851718724667487","0.6057765249259681"
"514","0.5969295339421453","0.5857764972290915","0.6065106900883359"
"515","0.5975182370721905","0.5863465836999369","0.6071499544696711"
"516","0.5981400149830547","0.5870106220806487","0.6078348442443124"
"517","0.5987538043253375","0.5876155434631267","0.608449790173925"
"518","0.5994285861504013","0.5884516551574083","0.6093630391986283"
"519","0.6001589867964882","0.5892934907900416","0.610168208389744"
"520","0.6008825619023412","0.5900243665212365","0.6109309096130551"
"521","0.6015558557944221","0.5907463772856545","0.6116865596631161"
"522","0.6022046245565515","0.5914939829372806","0.6124777664691462"
"523","0.6028540541007084","0.5923402118443619","0.6132628948053488"
"524","0.6035247657598639","0.5931013241250456","0.614060276911101"
"525","0.6042226761065328","0.593834694077881","0.6148617682545129"
"526","0.604868242070612","0.5945591620844449","0.6155467886797856"
"527","0.6054951404414121","0.5952797023501406","0.616265792092373"
"528","0.6060376905322415","0.5960022980766109","0.6169664951764373"
"529","0.6065963704559313","0.5967519064277124","0.617757812549669"
"530","0.6071733547788145","0.5974726571524265","0.6185255338760273"
"531","0.6077733717947532","0.5982080596872562","0.6193160625557198"
"532","0.6083969426350642","0.5989006064908424","0.6200426367196532"
"533","0.6090318927324843","0.599663212217261","0.620758023764436"
"534","0.6096952749147874","0.6004628920912418","0.621415578402217"
"535","0.6103653136121713","0.601249519530707","0.6221513398867615"
"536","0.6110938100877339","0.6020723472647402","0.6229611756118029"
"537","0.6118392315150043","0.6029394674200532","0.6237002507031549"
"538","0.6126409811910855","0.6037641424787541","0.6243716894215955"
"539","0.613407514496521","0.6045423069494033","0.6249786317168147"
"540","0.614221677733754","0.6053377487068817","0.6256258305599274"
"541","0.6150041935114426","0.6058407499376485","0.6261947388002498"
"542","0.6157907660138426","0.606332432564373","0.6267368672699335"
"543","0.6165544326343617","0.6067833308282367","0.6272490745490631"
"544","0.6172327948132947","0.6072627230160218","0.627760895111642"
"545","0.6178856793929509","0.6077807717606776","0.6282068827591902"
"546","0.6184641980844487","0.6082639550204779","0.6283747354326512"
"547","0.6189854636710554","0.6084257216640347","0.6285520109173068"
"548","0.6194976225231117","0.6085702702017449","0.6287958686409505"
"549","0.6200084559311667","0.6088183158303103","0.6291220749578424"
"550","0.6204909786513471","0.6090835990640739","0.6295262311343186"
"551","0.6210005070054707","0.6095096654552766","0.6300676820713776"
"552","0.6215244958592312","0.6100671208711411","0.6306590066966626"
"553","0.6220141798830385","0.6106654203421101","0.6312330568068645"
"554","0.6225072017847173","0.6109899549487071","0.6318058506902695"
"555","0.6229977502433572","0.611340810883512","0.632354984766673"
"556","0.6235632649774698","0.6117920331870168","0.633200984684999"
"557","0.6241598818738291","0.6125143630252612","0.6340653523038053"
"558","0.6247541538126893","0.6133238060684328","0.6346277259390867"
"559","0.6253266710007962","0.6140600694321886","0.6348780390474599"
"560","0.6259424922304555","0.6147780828049311","0.6351218350905884"
"561","0.6265616614217724","0.6155597431324883","0.6353247837802714"
"562","0.627163429804811","0.616321966269756","0.63555899225719"
"563","0.6277621245258972","0.6170034627464543","0.6358383233993629"
"564","0.6284488869498185","0.6178799202581617","0.6361475708379559"
"565","0.6291455497431986","0.6186406606626651","0.6364468284340217"
"566","0.6298158239996281","0.6193190963004794","0.6367275194247883"
"567","0.6304574716779422","0.620051256139885","0.636929399046674"
"568","0.6311099549172541","0.6205151789311079","0.6375723280365146"
"569","0.6318302702328691","0.6209802198772097","0.638345453331643"
"570","0.6324982260368119","0.6213728879553116","0.6391145730672827"
"571","0.633174679320279","0.6218015683281469","0.6399055883658705"
"572","0.633863197211477","0.622243055174473","0.6407249868118884"
"573","0.6346010144332326","0.6227289320467797","0.6415218945513415"
"574","0.6352856201081095","0.6232506933420375","0.6422366900314779"
"575","0.6359930762729322","0.6237607748712132","0.6429931920831337"
"576","0.6367103333644394","0.6242095226703918","0.6437750817373031"
"577","0.6374446699072085","0.6243332720840142","0.6446183085328889"
"578","0.638190319341394","0.6247540483095796","0.6455283245592942"
"579","0.6389213354112301","0.6252142645627504","0.6465193401050413"
"580","0.6397027055201926","0.6257626574922368","0.6475180042067705"
"581","0.6404895711199321","0.6262971212432188","0.6485221270191288"
"582","0.6412640916305072","0.6267368732979537","0.6495877410056862"
"583","0.6420627349758061","0.6271065699234171","0.6506092077230837"
"584","0.6429063026731255","0.6275331354233391","0.6517364472576098"
"585","0.6437019602328615","0.628034598684229","0.6525187969574555"
"586","0.6445119027920313","0.6286642215447157","0.6532904934597128"
"587","0.6453511193845094","0.6295123359967645","0.6540858453769832"
"588","0.6461648672290188","0.6303552732485426","0.654871594267136"
"589","0.6469550256484442","0.6311672821753858","0.6553103261145184"
"590","0.6477260296784267","0.6319859928270748","0.6557427096775865"
"591","0.6484990744357525","0.6328307904874515","0.6561122048595354"
"592","0.6492753634975558","0.6336822656496733","0.656430131920418"
"593","0.6500206581512682","0.6345739110490741","0.6566966798336304"
"594","0.6507273968883155","0.6354602827002905","0.6568676239711541"
"595","0.651488773870432","0.6363869077030843","0.6575193082400358"
"596","0.6522433003147154","0.6373016765308077","0.6582694326328115"
"597","0.6529994216379121","0.6382839810325661","0.658984278817368"
"598","0.6537528381858538","0.6391769618830071","0.6598592444986602"
"599","0.6545363640944059","0.6400515507469378","0.6607972766018878"
"600","0.6552930934932977","0.6409394467673668","0.6617028609635359"
"601","0.6560756840296654","0.6418526927661985","0.6626952863359907"
"602","0.6568534270985601","0.642794578578336","0.6636685900991477"
"603","0.6576293877121442","0.6437486316235586","0.6645336103928877"
"604","0.6584655680371849","0.6447082539751382","0.6654045730448936"
"605","0.6592709517875907","0.6455280142459412","0.6663484041202077"
"606","0.6600646905704","0.646329338815895","0.6673416589507162"
"607","0.6608571883843899","0.6471509185707603","0.668445194621335"
"608","0.6616578470762287","0.647999390971522","0.6694741820659912"
"609","0.6624713276414217","0.6488625562210248","0.6703654313603511"
"610","0.6633194633690479","0.6497293102327221","0.6712557750057938"
"611","0.6641256615731176","0.650490683420145","0.6721237072518602"
"612","0.6648963602188915","0.651172350378393","0.6729919186060904"
"613","0.6656710686156149","0.6518267819680886","0.6738660902343074"
"614","0.666423470375897","0.6524986711330937","0.6747177930146508"
"615","0.6671897015879978","0.6532372137329071","0.6756222092228692"
"616","0.667943689614774","0.6539986925775289","0.6765553628920369"
"617","0.6686855867178567","0.6547101975773966","0.6774327105519194"
"618","0.669444328131548","0.655415571045994","0.678351527356158"
"619","0.6701736679074639","0.6561564359192609","0.6793725210062734"
"620","0.6709188487898933","0.656909118102507","0.6803923720312272"
"621","0.6716527965279531","0.6577221146390283","0.6813214384162455"
"622","0.6724492107208133","0.6585739280468632","0.6822276786312663"
"623","0.6732240456522286","0.6594622764613802","0.6830223594867232"
"624","0.6739693198408628","0.6602319276520163","0.683698648975347"
"625","0.6747268362503032","0.6609760017842924","0.6843364068829962"
"626","0.6754789008869835","0.6616661226612979","0.6849241083292512"
"627","0.6762453387261185","0.6622818690662308","0.6855475528186485"
"628","0.6770155052444128","0.66293836596149","0.6861452190088434"
"629","0.6777779442466191","0.6636435607018741","0.6867659286448634"
"630","0.6785434734923602","0.6643677152802779","0.6873352236881527"
"631","0.6793464575013213","0.6650833672996799","0.6880651181671925"
"632","0.680117851229538","0.6658592439332124","0.6887607009306873"
"633","0.6809031721950014","0.6666540088911121","0.6894675511603553"
"634","0.6817277484177376","0.6675285189157943","0.6903177819357913"
"635","0.6825338367891708","0.6684332613576175","0.6911555407664293"
"636","0.6833491748349141","0.6693843435721787","0.6920652598538001"
"637","0.6841286504729219","0.670444031449767","0.692907161704291"
"638","0.6848915447327404","0.6715186915240962","0.6937118795814767"
"639","0.6856901218109461","0.6725469927250364","0.6945383150506589"
"640","0.6864851646742325","0.6735532958877053","0.6954100263647799"
"641","0.6872701550435207","0.6746130476312477","0.6962655909897634"
"642","0.6880762009101746","0.6756576483954942","0.6971440339057968"
"643","0.6889030321367736","0.6767301747953561","0.698089131056643"
"644","0.6897150074247003","0.6777839848003152","0.6989929646909369"
"645","0.6905249361829346","0.6787595536945034","0.6999279751970419"
"646","0.6913506159063905","0.6797516300138794","0.7008632349782948"
"647","0.6922141310296849","0.6807356187339301","0.7018094572317739"
"648","0.6931170019363038","0.6817162171520565","0.7027725928639057"
"649","0.6940149973833779","0.6827309991048399","0.7036643185884771"
"650","0.694885136971269","0.6836788295713305","0.7044859052159234"
"651","0.6957673122312815","0.6846162770231491","0.7052984525207743"
"652","0.6966579779061506","0.6855798996963378","0.7061055677895847"
"653","0.6975428147918983","0.686500023217074","0.7069528399879196"
"654","0.6984240066253774","0.6874109722515002","0.7078690505713666"
"655","0.6992839338208466","0.6883944376205019","0.708648481398527"
"656","0.7001477055353764","0.6893021805955944","0.7093924460348703"
"657","0.701014164199119","0.690200746875238","0.7101721190360465"
"658","0.7018701971308229","0.6910426075581002","0.7110055616775249"
"659","0.7027217327414579","0.6918373491099097","0.7119192983898097"
"660","0.7036079275087235","0.692683926139352","0.7128987180964256"
"661","0.7044998136335838","0.693482064247172","0.7138746813213167"
"662","0.7053518857458603","0.6942867736836031","0.7148617538413834"
"663","0.7062023954968821","0.6950848925547995","0.7158259064490624"
"664","0.7070683160090784","0.6958908018777387","0.7167829810229185"
"665","0.7079695297740451","0.6967260765413609","0.7178377458365329"
"666","0.7088668764237475","0.697589482121434","0.7189156956551733"
"667","0.7097542833518565","0.6984329041699872","0.7199801658221274"
"668","0.7106385699765919","0.6993418237045871","0.7210495166937615"
"669","0.7115387561274075","0.7001823957793123","0.7221237443294253"
"670","0.712415919988526","0.7009341984177985","0.7231415305140257"
"671","0.7133000198713819","0.7017302373781817","0.7241594202234822"
"672","0.7142047058516081","0.702522075046836","0.7251700380311862"
"673","0.7151039451915278","0.7033799541163216","0.726156159771817"
"674","0.7160128687563627","0.7042298298546832","0.7271387695785255"
"675","0.7169154702555135","0.7051069193232696","0.7281055323252981"
"676","0.7177943749141559","0.7059406929896954","0.7290292863109112"
"677","0.7186633332255253","0.7067932739322422","0.7299100908856075"
"678","0.719540226056467","0.7076341787916545","0.7307628711400834"
"679","0.7204057486738239","0.7085219792129046","0.731593870156486"
"680","0.721273663544146","0.7094566149552366","0.7324726429289296"
"681","0.7221166356615865","0.710356091787742","0.7333295179597487"
"682","0.7229557932368118","0.7112804539240097","0.7342043492468169"
"683","0.7237904758306198","0.712179407232596","0.7351369788826354"
"684","0.7246059830164764","0.7130443960424151","0.7360562271641443"
"685","0.7254229760681492","0.7139209376398864","0.7369958330845043"
"686","0.7262532791840053","0.7148459278712527","0.7378544949596186"
"687","0.7270971185566256","0.715773723503692","0.7387825444348907"
"688","0.7279164229852517","0.7166734884550118","0.739720978680909"
"689","0.7287327551128658","0.7176119441183124","0.7406810762670386"
"690","0.7295786379541096","0.7185989301100266","0.7416301458722313"
"691","0.7304285518242218","0.7195687755265614","0.7425116110468385"
"692","0.7312891622180537","0.720533898422581","0.743392309667046"
"693","0.7321730033113494","0.7215253291635733","0.744253337321342"
"694","0.7330426518204208","0.722513215238942","0.7451208562991273"
"695","0.7339278841919159","0.7234963185794815","0.7460942957082347"
"696","0.7348045911376676","0.7244659286785732","0.7469955416573381"
"697","0.7356921807470959","0.7253472475818554","0.7479428712484666"
"698","0.7365896686344358","0.7262591851122115","0.7488995449661092"
"699","0.7374826865222748","0.7271552627981007","0.7498133681142795"
"700","0.7383410432183488","0.7279879248028838","0.7507577436373245"
"701","0.7392095012957323","0.7287923768148918","0.7516900799763583"
"702","0.7400482263178849","0.7295711790140372","0.7526036015877667"
"703","0.7408543824794738","0.7304663342318031","0.7534778473820702"
"704","0.7416896566938842","0.7313694902142018","0.7543526399113804"
"705","0.7425073876945","0.732184942713929","0.7552382487573424"
"706","0.743323443701249","0.7330653602691501","0.7561642117142825"
"707","0.7441003452857258","0.7339614213996143","0.7570378352504931"
"708","0.7448786396387914","0.7348465720052618","0.7579184537168061"
"709","0.7456002087356508","0.7355515678814804","0.7587996098075557"
"710","0.7462398667541311","0.7360800515582775","0.7596477514940096"
"711","0.7468659629694867","0.7365238724869035","0.7605443262818665"
"712","0.7475264930046143","0.737090106984413","0.7614801932097023"
"713","0.7482033594945626","0.737562181088195","0.7624022042524223"
"714","0.7487572490567602","0.7367742729845312","0.7633000184884975"
"715","0.7491720530875889","0.7360378876177692","0.7642138978347314"
"716","0.7495150038567194","0.7354563761976232","0.7651360214566045"
"717","0.7498412573228298","0.734931444799031","0.7661079754211594"
"718","0.7501746526178428","0.7344272863921276","0.7670841205037566"
"719","0.750512113896237","0.733975354235344","0.7680631471107217"
"720","0.7508633109826317","0.7335721571114879","0.7690711346148222"
"721","0.7511453147008994","0.733206244040392","0.7700218630933818"
"722","0.7513208770513872","0.7328038032210478","0.7709337375182445"
"723","0.7514843474540076","0.732377672949263","0.7718500056037633"
"724","0.7516060615529326","0.7318607824103974","0.7727811362768146"
"725","0.7516974767435568","0.7312107225995641","0.7736995725361874"
"726","0.7517731534023343","0.7305478100520243","0.7746223991823111"
"727","0.7518517586781329","0.7297268626658635","0.7755456677930841"
"728","0.751839934276181","0.7288651438919915","0.7764693783819885"
"729","0.751736989536832","0.7279664017284203","0.7773869499593512"
"730","0.7514370975080876","0.7270880384265666","0.7783089358079398"
"731","0.7510975871939822","0.7261204806010031","0.7792682988486068"
"732","0.7507409781992052","0.7250897100476292","0.7802596853620235"
"733","0.7503642075196243","0.7239400626893798","0.7812605674189292"
"734","0.7498851761300359","0.722905961516585","0.7810713937800681"
"735","0.7494133921680641","0.7219418628456219","0.7806809925530476"
"736","0.748861819615294","0.7206570540945209","0.7802842288388222"
"737","0.7482889444294926","0.7194780510943994","0.7799068854674885"
"738","0.7476662176729245","0.7181201369608152","0.7795217466150499"
"739","0.747067130223251","0.717336202664574","0.7791437081905479"
"740","0.7464232063376578","0.716430436502722","0.7787645954710647"
"741","0.7457844486467211","0.7156149660060734","0.7784038465921198"
"742","0.7451717655464881","0.7147751162349189","0.7780489574263261"
"743","0.7445523721274669","0.7140307353986993","0.7777054043192739"
"744","0.7438945673423216","0.7132586511847809","0.7773594513460772"
"745","0.7432082187772988","0.7124778097489957","0.7770759328776221"
"746","0.7425892336860611","0.7117565663884313","0.7767988103321464"
"747","0.7419124100426077","0.7110197854538365","0.7764980585087238"
"748","0.7412390496682677","0.7104293119744288","0.7761721043303841"
"749","0.7404426079034866","0.7091743250640672","0.775834980729058"
"750","0.7396564042644923","0.7078636927152517","0.7754546977048309"
"751","0.7389022544086117","0.7065500845486693","0.7750539999963422"
"752","0.738233507443909","0.7053634559549191","0.7746297622589903"
"753","0.7375074791968004","0.7042019980503818","0.7740320324199664"
"754","0.7367768640575114","0.7031207084306416","0.7734168808871307"
"755","0.7360325301008881","0.7019986273344279","0.7727841524634642"
"756","0.7352808399924101","0.7011583884706916","0.7721217595695866"
"757","0.7345606131268827","0.7000873410686457","0.7713291203292634"
"758","0.7339074911562287","0.6992431851850403","0.7705494186234783"
"759","0.733162591918022","0.6986290957849243","0.769779740608787"
"760","0.7325291582594301","0.6993515376234706","0.7690762996320561"
"761","0.7318831765174862","0.700429903612027","0.7682995531574635"
"762","0.7312312232684961","0.7021623956369202","0.7675467952917495"
"763","0.730707458974356","0.7024657592203523","0.7668258687319833"
"764","0.730259976278114","0.7024399612809461","0.7660167152480546"
"765","0.7298528956107477","0.7024507833261874","0.7652069549849706"
"766","0.729525883401121","0.7028819965194223","0.7644386352494696"
"767","0.7292079376634166","0.703115759820231","0.7638102938692002"
"768","0.728769721864663","0.7032234006372698","0.7630705083365459"
"769","0.7283481019509149","0.7026946125581113","0.76233506162498"
"770","0.7278340711896752","0.7016189160912288","0.7615656931401673"
"771","0.7272989805680012","0.7005828883272535","0.7608211356035144"
"772","0.7266586880524044","0.6995197935870302","0.760044079264876"
"773","0.7258772978526101","0.6984993912784915","0.7593326479340581"
"774","0.7250524573756101","0.6969688314173302","0.758566131559923"
"775","0.7242910934430562","0.6957359767758542","0.7578120904746757"
"776","0.7234488731546758","0.6941667375944887","0.7569279574573256"
"777","0.7226471500003528","0.6932697996693346","0.75601730033157"
"778","0.7218556750090401","0.6923790004581961","0.7551056478906832"
"779","0.7211766800293262","0.6918192165907611","0.7541931994004308"
"780","0.7205671054503743","0.6914193299562895","0.7531768791307096"
"781","0.719958017265706","0.6911686385831644","0.7521471332206137"
"782","0.7193229322365968","0.6913465297165386","0.750944619212916"
"783","0.7188309155208927","0.6915871539156294","0.7497877985958639"
"784","0.7183045936016177","0.6918389704157514","0.748780203651806"
"785","0.7176771401800479","0.6918948725611541","0.7476408824916229"
"786","0.7170150893027152","0.6918759005071887","0.7461463503645631"
"787","0.7163406693287365","0.6914123497217839","0.7445731740576965"
"788","0.7157514807245585","0.6915102857571488","0.7430141355761035"
"789","0.7151128731946933","0.6912699952338857","0.7413654295534924"
"790","0.7144710823618394","0.6919877747535562","0.7398339663384927"
"791","0.7138486530089118","0.6926863250344976","0.738288292364527"
"792","0.713223844261993","0.6928160985243084","0.736909459131384"
"793","0.7125013693793841","0.6929227437734287","0.7353782111650853"
"794","0.7118165096201169","0.6929775180933857","0.7339610626859833"
"795","0.711366746594085","0.6932988068664556","0.7323831075124871"
"796","0.7109432920252022","0.6936731719447571","0.7304722842667449"
"797","0.7104489226399685","0.6938525773316832","0.7285659301379327"
"798","0.7099531728054469","0.6938665145076083","0.7268372148443636"
"799","0.7093898290585173","0.6942474833797048","0.724965877242467"
"800","0.7087413719147732","0.6936090669108306","0.7227356501901753"
"801","0.7081271867795482","0.692547483266909","0.7206872712230189"
"802","0.7075704771201586","0.6900539101554063","0.7194331282250687"
"803","0.7071101075607802","0.6883644193684576","0.7202337374473624"
"804","0.7067999436588284","0.6879379364323077","0.7209065768114485"
"805","0.7063135508512806","0.68740342430509","0.7214050257643189"
"806","0.7058521530363142","0.6874749993893189","0.7214990758008577"
"807","0.705461691460739","0.6883928578994735","0.721600777003504"
"808","0.7051586216057306","0.689705297440839","0.7215029483383778"
"809","0.7050490730491059","0.6904106050740395","0.7213248797381565"
"810","0.7050143421396555","0.6905985680060099","0.721111208566477"
"811","0.7049371103241403","0.6908360391406807","0.7209249998539783"
"812","0.7049515317871424","0.6916774543503041","0.7206739653663489"
"813","0.7050354882090456","0.6914675142808755","0.7204142260591573"
"814","0.7050929730978425","0.690581647125165","0.7201354719080416"
"815","0.7052618444053447","0.6903433107557899","0.7199641414654226"
"816","0.7055921593535996","0.6905287750133018","0.7197473113606232"
"817","0.7059640836978018","0.6909630564477679","0.7195452172341213"
"818","0.7063423741325597","0.6918178317615118","0.719518323260684"
"819","0.7065788659976423","0.6918447976911892","0.7194217347997341"
"820","0.706847134639037","0.6920180470426305","0.7194075415684612"
"821","0.7071234132361205","0.6921487422571134","0.7197635062206764"
"822","0.7074220899602214","0.6927698208410065","0.7205324624686403"
"823","0.7076677942222814","0.6932899597909418","0.7213886768233332"
"824","0.7079068490276195","0.69356493023654","0.7222138183840521"
"825","0.7080797503340114","0.693154785104401","0.7229433991365773"
"826","0.7080958737838491","0.6924289113998893","0.7236357434844352"
"827","0.7081384922091434","0.6920907302339069","0.7243310911966878"
"828","0.7081300711494029","0.6915019998663832","0.7249035396642063"
"829","0.7081954492282883","0.6913522018885796","0.7255546265706184"
"830","0.7082676741130551","0.6910763132860637","0.7260956964392222"
"831","0.7083846383655383","0.6911555464925588","0.7262888987351089"
"832","0.7084470449345429","0.6907398473148564","0.7260637199255119"
"833","0.7085575667838259","0.6904969406023915","0.7257877285993533"
"834","0.7085873841068773","0.6902454352778253","0.7255821937940677"
"835","0.7086579560313859","0.6902844280608181","0.7254003292255579"
"836","0.7087952163940399","0.6904045568867512","0.7252672911466349"
"837","0.7088809368817629","0.6905705971528612","0.7251038719963986"
"838","0.7088746467398241","0.6908240621160464","0.7248986176162677"
"839","0.7088158258075362","0.6907947143485593","0.7247730900557787"
"840","0.7088374181920175","0.6918942987818548","0.724673950713255"
"841","0.7088778551444431","0.693308447997738","0.7245836798616877"
"842","0.7089022387523725","0.6947738008285458","0.7245673576265437"
"843","0.7089142292485635","0.6943603924471332","0.7246504425320822"
"844","0.7089292283688107","0.6928546470164615","0.7249652612077173"
"845","0.7089592051125989","0.6914586826461795","0.7252755467574254"
"846","0.7090403845847764","0.6904945065534492","0.7256492957333199"
"847","0.7091450129930991","0.6900121366675264","0.7260408400115317"
"848","0.7093866944962113","0.6904558288011036","0.726413961692664"
"849","0.7098371692013179","0.6922676584538096","0.7267449053878715"
"850","0.7102364655630945","0.6946137220604398","0.7270499563782636"
"851","0.7106539945464566","0.6971469759746586","0.7272939926100337"
"852","0.7111301297243747","0.699673989881145","0.727512243261132"
"853","0.7115950745892713","0.7022090417808053","0.7276394471740661"
"854","0.7120857009064608","0.7033459702297024","0.7275228752292882"
"855","0.7125675941154468","0.7029117187068007","0.7275486388758393"
"856","0.7130055383094197","0.7025249085850853","0.7274825729573429"
"857","0.7134066248192247","0.7021661460718838","0.7274139782524938"
"858","0.7137715667073917","0.7018289547741036","0.7272851570096251"
"859","0.7139617032931815","0.7014371842270547","0.7271448468346972"
"860","0.7140998392759533","0.7010693559987222","0.7269141212139134"
"861","0.7141874670439862","0.7006979702158406","0.7267363304043992"
"862","0.7142250459166608","0.7003277392365143","0.7266035747402726"
"863","0.7142542371306793","0.7001518459058902","0.7265405938771864"
"864","0.7142790606641912","0.6999927960356473","0.7266926242634192"
"865","0.7142584792518167","0.6997914750030517","0.7266631284662248"
"866","0.7142339464911657","0.6995946012732873","0.7268128692314638"
"867","0.7142557172309262","0.699404803109224","0.7269498106313267"
"868","0.7143292677977005","0.69929484966666","0.727155870264727"
"869","0.7144150808262025","0.6991724355373126","0.727479115122041"
"870","0.7145220961773415","0.6991019780845315","0.7280013843806905"
"871","0.7146854656388609","0.6990656789597517","0.7285556859039982"
"872","0.7148603277634535","0.699025909642341","0.7291182420816058"
"873","0.7150295998153442","0.6986967466348422","0.729602784108678"
"874","0.7152129948878975","0.6984367422546351","0.7298968435132821"
"875","0.7153851935191865","0.698235940862245","0.7301902132662211"
"876","0.7155821699114661","0.6980528043377323","0.7303151269424007"
"877","0.7157590595357285","0.6977507440310364","0.7304882237189673"
"878","0.7158917135843661","0.6974784523365444","0.7305703577178175"
"879","0.7160344129434049","0.6972836965612722","0.7305539634167879"
"880","0.7161797724512577","0.6972118580483913","0.7303830237688421"
"881","0.716311469303401","0.6971240050255936","0.730214764386671"
"882","0.7164469222701173","0.6970780625133777","0.7300191300537215"
"883","0.716552263060611","0.6970873988235414","0.7298024605432624"
"884","0.7166824097243473","0.6971112910035394","0.7297683269874551"
"885","0.716836864415739","0.6973233966955941","0.7298255526740816"
"886","0.7169827026835487","0.6975470197184752","0.7300692068282433"
"887","0.7171911784299713","0.6982707370460388","0.7302687148522916"
"888","0.7174166786612063","0.6990437302047929","0.7306381382691045"
"889","0.7176567126897849","0.6997806480225275","0.7309870070764589"
"890","0.7178587522636125","0.7003893376238146","0.7314146750570135"
"891","0.7180503008981969","0.7008849085908591","0.7319551285519676"
"892","0.718225169035061","0.7013424716187042","0.7326293413027392"
"893","0.7184118654671615","0.7019182383720857","0.7333096692694284"
"894","0.7185832285379334","0.7024516296645322","0.7337449142716871"
"895","0.7187370138842013","0.7027167920455555","0.7340729836014457"
"896","0.7189190867960316","0.7028862179286283","0.7342743036315144"
"897","0.7190719805243743","0.7027521733766368","0.7344705936281808"
"898","0.7192105407114043","0.7025521752282508","0.7345221475789003"
"899","0.719367822779721","0.7023788404217614","0.7345143934627282"
"900","0.7194995157261439","0.701667785597147","0.7345997362301533"
"901","0.7196412248606716","0.70111973168213","0.7345064181958282"
"902","0.719806499755604","0.7007235063932246","0.734145109672512"
"903","0.7199935595979492","0.7004083812442305","0.7337734230407086"
