"Step","env: TAXI - lambdas/component_1","env: TAXI - lambdas/component_1__MIN","env: TAXI - lambdas/component_1__MAX"
"451","0.3047379855142589","0.29176575599566584","0.3149461016774659"
"452","0.3044419457627211","0.29114206158824113","0.31463140282619073"
"453","0.30408863714761447","0.2903963735532836","0.3141584934887828"
"454","0.3037316556331553","0.28950646325705115","0.31368660668038123"
"455","0.3033915900086278","0.28873718879560417","0.3131751123306822"
"456","0.3030455350634436","0.28794543848854476","0.3128194624324088"
"457","0.3026621184264858","0.28716827526086797","0.3122876932636124"
"458","0.30225966909722835","0.28645893621062096","0.31175777490751355"
"459","0.30178456685719485","0.2857534326115663","0.31105010169426794"
"460","0.3012883166835706","0.28505136078525095","0.31033410268013567"
"461","0.3008294283772529","0.2845256334355892","0.3096212871774198"
"462","0.30044074767192863","0.28412075021468963","0.3090908867004373"
"463","0.300111453267433","0.2838434224246583","0.308722048352879"
"464","0.29981807988513476","0.28371665294077364","0.3083551183484761"
"465","0.2995605047123083","0.283591659924728","0.3081513754939904"
"466","0.29928033830745066","0.2834876236586123","0.3079486896702221"
"467","0.2990352545076206","0.28350037144883367","0.30780646324082395"
"468","0.2988216381132979","0.2836373111720303","0.30766618117721684"
"469","0.2986282139569195","0.283773841234551","0.307706152604771"
"470","0.2984617518757765","0.2839095810210308","0.30761764612397036"
"471","0.298258350548237","0.2840437665733469","0.3075299815473722"
"472","0.2979879807225287","0.2839959194791107","0.3074423411976323"
"473","0.29765752027412873","0.2839479123204668","0.3071946571674814"
"474","0.29727060213363893","0.28372048148954","0.30694856246650837"
"475","0.29691749868274986","0.2834934719223474","0.3067032369957493"
"476","0.29657166901439896","0.28329838441381505","0.3062940173154513"
"477","0.29622984140918746","0.28298651184769796","0.30600843503648856"
"478","0.29588605808088736","0.2825321695087255","0.30572305558349644"
"479","0.29555060638326097","0.2820787847869952","0.3053176901672268"
"480","0.29521550518587164","0.28162712361347725","0.3050413760836246"
"481","0.29492011272385826","0.281177180232805","0.3047676444508913"
"482","0.29462868926257496","0.2807839398968282","0.30449607638553683"
"483","0.2943339122466698","0.28039316092238936","0.3043890631257529"
"484","0.29409570573536115","0.28018331714988925","0.3041040249085049"
"485","0.29376580637787303","0.2798087879985292","0.30369714113331686"
"486","0.293490371439779","0.27956307499440697","0.30345709476125843"
"487","0.2931190938304785","0.27930252239360404","0.30306898775063845"
"488","0.2927515168723794","0.27918876764919504","0.3026834872435772"
"489","0.2924039439339683","0.2789356998474228","0.3024201344039429"
"490","0.29208392549453555","0.2786838202812657","0.30215889325368445"
"491","0.2917056198158493","0.27843350331763944","0.30189653384678883"
"492","0.29139413991967617","0.27831189583936466","0.3015150007199188"
"493","0.29109453833871507","0.2781897623288246","0.3011336345406984"
"494","0.29077405905544634","0.2779281731448945","0.30078133514236416"
"495","0.2905485649535947","0.27783335406296245","0.30055579356012363"
"496","0.29029970973926567","0.27761059182833414","0.3003313451003121"
"497","0.2900997750060845","0.27739376181453657","0.3001420503480901"
"498","0.289937478655417","0.2771775293952667","0.29982190489946775"
"499","0.28974247423031835","0.2771026355288738","0.2993720784858723"
"500","0.289549294694042","0.27702734626929765","0.2989232592051892"
"501","0.28938978887231437","0.27695204231800213","0.29834645262776344"
"502","0.2891871617898944","0.27671097020045643","0.2977116119109081"
"503","0.2889697931113043","0.2763527770024252","0.29708056305036945"
"504","0.2887502384690675","0.2761382557570495","0.2964449444615104"
"505","0.28842931561804114","0.2757824884727639","0.2956806764401271"
"506","0.2881180359747756","0.2754109095025857","0.2949189306325212"
"507","0.2878246739735462","0.27502101891735203","0.29427439125384447"
"508","0.2875030491993289","0.27463213484984744","0.29376595728606075"
"509","0.28719143311543316","0.27424575790474076","0.2933221941309148"
"510","0.28681742408137867","0.27369027892803205","0.2931667465359739"
"511","0.2864735705575778","0.2731383689645073","0.29302151770125995"
"512","0.2861431654110723","0.27275615989622415","0.29287180353347075"
"513","0.28580181973859786","0.2723652253048386","0.29259649552021677"
"514","0.2854402238646713","0.2718086986598121","0.2923120747155884"
"515","0.28508533745085846","0.27121554593348723","0.29188341037557947"
"516","0.28471323411330457","0.2705950495209585","0.291447426494943"
"517","0.2843718319415785","0.2699608513312559","0.29103176255422913"
"518","0.28399867535698703","0.2693290425679386","0.2908120143880946"
"519","0.2835879618382028","0.2685230623250577","0.2907275937787852"
"520","0.2831809630906366","0.2677379978456394","0.29049373911839466"
"521","0.282682957438315","0.26680692020757973","0.290260297383707"
"522","0.28216564794709786","0.265725725944527","0.29006802203709076"
"523","0.28171115370719535","0.26478065555569963","0.2898759208217694"
"524","0.28122106277903175","0.2638850193219442","0.28949959558676897"
"525","0.2808072210290005","0.2630543239898206","0.28912396057857753"
"526","0.2803942015760449","0.26221754139789255","0.2889181863625317"
"527","0.2799612689749674","0.2615553235808824","0.2887126706509828"
"528","0.2795249574352009","0.26072508526099497","0.2883515135570953"
"529","0.2791059431599111","0.2600757696373525","0.28799408200654525"
"530","0.27865918877679985","0.2595865106266131","0.2876259258931334"
"531","0.2782760244777305","0.2590994241029105","0.28726076484790325"
"532","0.2779216932296326","0.2586328905027209","0.28702033862918586"
"533","0.2775126122544043","0.25804566600806544","0.2867819384244692"
"534","0.27711408230644863","0.25745818279770666","0.28659069713672214"
"535","0.2767141479577842","0.2569968208296497","0.2864000317569813"
"536","0.2763524440413053","0.25672520485998573","0.28604146323538027"
"537","0.2759505655097171","0.25630276726063034","0.28568505932653293"
"538","0.2755290597642034","0.2558913456686159","0.2854869038710718"
"539","0.2751641174032885","0.2554819248713927","0.28528781610612974"
"540","0.274816266750268","0.2550727138630189","0.28511108405748775"
"541","0.2744195493916263","0.2548169410339278","0.284821383440111"
"542","0.27401381075185166","0.2545533608969298","0.28453225011961186"
"543","0.27363132950776287","0.2544154480261747","0.284096702027607"
"544","0.27325044171033724","0.25427002114187514","0.2836278916722061"
"545","0.2728123178992559","0.25399396087732673","0.282982025779653"
"546","0.2723615245527281","0.25371949470265387","0.282507206920539"
"547","0.27195968204205634","0.2535973169073759","0.28188225339312867"
"548","0.27165102889507703","0.25351475729410794","0.2812597221423469"
"549","0.27131148315356324","0.25343255374982093","0.28064306133521527"
"550","0.27101301029905117","0.2533503503895077","0.28017108932071294"
"551","0.2707697582676277","0.25313247361949703","0.2798157240228598"
"552","0.2704595822673728","0.25293812363635176","0.2793416251916677"
"553","0.27015272679136926","0.2525713800616632","0.27901873606907923"
"554","0.2699320296060113","0.2521904675890602","0.27887393291484475"
"555","0.2697169550722863","0.251943071817865","0.27878491278735534"
"556","0.26946896935014786","0.2516964005311664","0.2785469139099351"
"557","0.2692190595797182","0.25131153396383726","0.27846288676515024"
"558","0.26891305153328054","0.25089091660687574","0.2782644969973607"
"559","0.2686123634821585","0.2503448162457547","0.2780635009003346"
"560","0.26830083313922354","0.24980290749751247","0.2777479566676569"
"561","0.26790455447112543","0.24940057451986164","0.27727267581240966"
"562","0.26761317950721725","0.24898420721308095","0.2769198519824656"
"563","0.26735674613869687","0.24874368519241305","0.2765696081149799"
"564","0.2670337419387932","0.24847875423410554","0.2762192745484744"
"565","0.2666488803962278","0.248087293572652","0.2758620359166572"
"566","0.2662684530143977","0.24756879723874908","0.2755350657421148"
"567","0.26588969879059354","0.24719257468149494","0.2750421948102051"
"568","0.2655401329242342","0.24682379350872172","0.2746679034073116"
"569","0.26516648894854133","0.24645615707952057","0.2741625905312692"
"570","0.2647540440529433","0.24608793265960116","0.27377777945414683"
"571","0.26433301159983447","0.24557995496852475","0.2735572910144644"
"572","0.2638929793174966","0.2452177150549187","0.27333894620861954"
"573","0.2633911326598163","0.24468158892460404","0.27298672461094076"
"574","0.26289778926429247","0.24432754584801397","0.2724528956634878"
"575","0.26246289681904766","0.24392439104303057","0.2719100894382155"
"576","0.26208648983938876","0.24365362875753505","0.27149293983884654"
"577","0.2616412705903387","0.243219230720209","0.2710934789492787"
"578","0.2611653344744628","0.2427879064526748","0.27052976824668457"
"579","0.2606642407459992","0.24232644521104202","0.2699838960952612"
"580","0.26016763557695566","0.2417195114304184","0.26943894411809144"
"581","0.25968286212859903","0.2411109463042652","0.2688964053096514"
"582","0.2591679752999175","0.24036432858699144","0.2682373430745536"
"583","0.25865242567397484","0.23979763438428348","0.267715623691722"
"584","0.25813843355774163","0.23910338345323834","0.2673798732250131"
"585","0.257628690796001","0.23844972773921094","0.26700930813011015"
"586","0.2570407328200249","0.2376654524300152","0.2664914029170856"
"587","0.2565245455888175","0.23689003480022028","0.26599642287801006"
"588","0.25603331291757986","0.2361237241853871","0.26566977973812855"
"589","0.255533019250031","0.23536743408285923","0.2653139792027079"
"590","0.255030989129708","0.2345747131856007","0.26495943592016236"
"591","0.2545039756741085","0.2337886363196834","0.2644672792761467"
"592","0.2539455370746868","0.23297432926892234","0.264097489986439"
"593","0.2534284972279744","0.2320224671743474","0.2636028352653063"
"594","0.2528557447302652","0.2310706648997814","0.26292347958762496"
"595","0.25228935565427235","0.23026996485792173","0.2623106111702928"
"596","0.2516839596170961","0.22947246338273133","0.2616811453688157"
"597","0.2511363966514165","0.2288393905522632","0.2610338177098965"
"598","0.2505453059731807","0.22836457884357547","0.2602419522612564"
"599","0.2500248224257057","0.22805091566459335","0.2594836007280148"
"600","0.249488322427726","0.2277904046859531","0.2587287518999891"
"601","0.24897936913246205","0.22767790997955753","0.2579564691501476"
"602","0.24850128920537692","0.22757012168583005","0.25718785894308327"
"603","0.2479585129339188","0.22746213477325247","0.25639633253360716"
"604","0.24753957192845433","0.2273360822101402","0.2557965208805746"
"605","0.24709422446141485","0.2270720810401787","0.25532329515919233"
"606","0.24674013261101752","0.22694713071134637","0.2550240050536892"
"607","0.2462751343350497","0.2266843527379998","0.2547207239935087"
"608","0.24580455434676676","0.2262798294730361","0.2544134873192489"
"609","0.24530186149026473","0.22587803964961797","0.25423074083823033"
"610","0.24482384218047432","0.22544542853024852","0.25389481453768303"
"611","0.24435487098529207","0.2248778634694712","0.2535936447673669"
"612","0.24385090027910464","0.22433309950117247","0.2531200403195551"
"613","0.24333164442161598","0.2237567475061632","0.2526734537829772"
"614","0.24279498804203895","0.2237387554436208","0.2520590707691534"
"615","0.24228152457885335","0.2239456250156311","0.2513227076170825"
"616","0.2418100344822005","0.22419317670772027","0.25058983860388484"
"617","0.24133863783679105","0.22444133403693833","0.24986714060852705"
"618","0.24084223231141677","0.2246460011386316","0.2491717394759533"
"619","0.2403628955180776","0.22477746208410493","0.24847914753803627"
"620","0.23986239064350573","0.22494847703465848","0.24782014375690173"
"621","0.2393303569786917","0.22511918122313052","0.24716015111605835"
"622","0.23881095591528934","0.2253112608175884","0.24654169964317"
"623","0.2383271972401168","0.22557042170473152","0.2459149776171751"
"624","0.23785969925283384","0.22571001439984067","0.24531686429092706"
"625","0.23737862456881315","0.22583138379446158","0.24468302940300135"
"626","0.23680352657595122","0.2257464429835113","0.24389626321595523"
"627","0.23629051410144913","0.22563435440537916","0.24313072955842163"
"628","0.23580121262891512","0.22552655752303954","0.24250113478960236"
"629","0.23537783514132932","0.2253913492314053","0.24174494758280196"
"630","0.23501246021478533","0.22523557660095003","0.24111874452955748"
"631","0.23471062648975338","0.22507284196760483","0.24063056137906733"
"632","0.23441988499231142","0.22490622613419772","0.24028166985783544"
"633","0.23409423672597485","0.22467579897243178","0.23995055693421175"
"634","0.23388767242461075","0.22444946621402423","0.24032139970011973"
"635","0.2338750898650936","0.22423542503679092","0.24073794522715686"
"636","0.23385887202409003","0.22408166468425997","0.24119676803262785"
"637","0.23377662785624787","0.2239562439505372","0.24165644282799303"
"638","0.23372794498369806","0.22387209161553226","0.24196774199787338"
"639","0.23369751395053456","0.22377282582561095","0.24227635664352049"
"640","0.23372444693073807","0.22385190699493288","0.24248716739788384"
"641","0.23370205388473053","0.2239344166808888","0.24256196816157863"
"642","0.23365153983715686","0.2240203985211157","0.24252862507490194"
"643","0.23365676229720278","0.2241422286419131","0.24258245463001"
"644","0.2336691609293427","0.22428935938108954","0.24261535168996906"
"645","0.2336734620614768","0.2245529188063919","0.24261542733939195"
"646","0.23370377497063818","0.2247297980315898","0.24256569736542472"
"647","0.23374058956145322","0.22483899176156708","0.2425099351829448"
"648","0.23377120814673705","0.22509330573860173","0.2424889518479598"
"649","0.23378149630469514","0.22530415721367547","0.24258517885125025"
"650","0.2337883349052961","0.22548776919763547","0.2427718549172317"
"651","0.23378006485205396","0.2256090896003961","0.2429645276126358"
"652","0.23380478448821815","0.22536170859515633","0.2431584688473082"
"653","0.2339364363362567","0.2253163432848027","0.24324154461492084"
"654","0.23408390926873307","0.2252947139473915","0.24334111486002818"
"655","0.2342456356357447","0.22526378154427618","0.24351036480201224"
"656","0.23438065790701504","0.22519350989889117","0.24370300625749491"
"657","0.23451011958329793","0.22512104229415983","0.24389115206529757"
"658","0.23460809087041298","0.22505696340312442","0.24407891963462183"
"659","0.23468104446565094","0.22499973719243713","0.244248412797035"
"660","0.23471468911862367","0.2247405935185129","0.24441718303081356"
"661","0.23483005949656235","0.22462447839377744","0.24451389783353183"
"662","0.23492054355752226","0.2244762092143086","0.2446087247630115"
"663","0.2350175476686382","0.22434899448667694","0.244688245185614"
"664","0.23515310101025855","0.2242845956067511","0.24477356190990293"
"665","0.23532311057210484","0.2243794224672596","0.24487662362493604"
"666","0.23550538217170644","0.22444649742331066","0.24497545980729332"
"667","0.23570935591282233","0.22455213362386592","0.2451500102350635"
"668","0.23590083718287028","0.22465818476951208","0.24526227807455878"
"669","0.23608822929011014","0.2248271065175012","0.24523547293426196"
"670","0.2363637118892497","0.22517968668608287","0.2452437126455086"
"671","0.23660019412235012","0.2254961313084724","0.24540892128659214"
"672","0.23686738452381495","0.22590705442817915","0.24552315618273193"
"673","0.23708875328005102","0.22609648103186877","0.24563756610784623"
"674","0.23723886813120285","0.2262587718913172","0.2456967501700003"
"675","0.23731546803668774","0.22626325476926454","0.24605071686391222"
"676","0.23736079278392325","0.2260887750382676","0.24651277398827887"
"677","0.2373837882673418","0.225886295515223","0.24697462791510658"
"678","0.2374353592202488","0.2256510052772505","0.24746248235587776"
"679","0.2374957323440392","0.2254048410878274","0.247963315434198"
"680","0.2374451722890901","0.22495750008727533","0.2483648550840999"
"681","0.23735555379775794","0.22423087686425014","0.24878137697165137"
"682","0.2372066056215659","0.22350727574795048","0.24903041722232205"
"683","0.23708628858029285","0.2230002833842596","0.2491324493976268"
"684","0.23698521391017816","0.22241404161004114","0.24921293776387599"
"685","0.2368768389247468","0.221839281288992","0.24908844896011167"
"686","0.23678928714699846","0.2214742049395707","0.248852352872655"
"687","0.23671912893082586","0.2211411582986844","0.24860899570016792"
"688","0.23661323099709822","0.22082897714331448","0.24832824156535335"
"689","0.23650839511419042","0.22048221609296906","0.24803291462923038"
"690","0.23639241959834867","0.22018930061733602","0.2476250145808417"
"691","0.2363112304051264","0.22001608761444816","0.24732987625257274"
"692","0.2362655130218167","0.21986209296704953","0.24706492475153174"
"693","0.2362544701743426","0.21971837509994221","0.24681408717060893"
"694","0.23621641950885222","0.21968199898217536","0.24654050615598075"
"695","0.23625806363598545","0.21959230910958236","0.2465924795444793"
"696","0.23629557936590556","0.21948654398459755","0.24669245155707323"
"697","0.23629255872414445","0.2193808675970497","0.2466740202713867"
"698","0.2363210298928963","0.21927569480003198","0.24668867359120647"
"699","0.23636689944139694","0.21921814012715596","0.24669662513907598"
"700","0.23633785852717176","0.21901149537884487","0.24681541769536777"
"701","0.2363101711357034","0.2189856634382299","0.24681398556893017"
"702","0.23626328336026522","0.21890758620851486","0.2468091743943345"
"703","0.23614392652196536","0.21881271484912884","0.24669185735276358"
"704","0.23603838257379878","0.21871719827936775","0.24656745920948098"
"705","0.2357949767169672","0.21859281395394775","0.24632445841976228"
"706","0.235604559488177","0.21855504069125373","0.2461683811827157"
"707","0.2353697677062395","0.21817878836395035","0.24607913535063394"
"708","0.2350791555067409","0.21765887207481938","0.24596185141272256"
"709","0.23474311377083237","0.2170838556883494","0.24580031973944222"
"710","0.23449842214624214","0.21664126081650933","0.24563655346894936"
"711","0.23423454060255566","0.21619138784345499","0.24544914246065536"
"712","0.23400815295886046","0.21580187418645885","0.24539435123978695"
"713","0.23376844713801473","0.21538992667252135","0.24542968309117388"
"714","0.23352555020709223","0.21508297420969041","0.2453133112505087"
"715","0.2334135338295258","0.21485523887505517","0.24531902405865894"
"716","0.23318867057645337","0.21449271402913603","0.24491825540187298"
"717","0.23303760868165774","0.21443287765092592","0.24459268992251906"
"718","0.23287491091676418","0.2144707738372855","0.24414478960233343"
"719","0.23274301581541385","0.21456720655058734","0.24365462711372293"
"720","0.23260134966785917","0.21459391071019432","0.24316454947598848"
"721","0.23244974570998442","0.21447159243484332","0.24322422260497206"
"722","0.23231235131192612","0.21434351001223015","0.24347585030666402"
"723","0.23222901113010647","0.21429802840643392","0.24388964062440088"
"724","0.23218069122361457","0.21414430236527746","0.24432150455486895"
"725","0.23203530140472944","0.21399109260840593","0.24455038993046183"
"726","0.23185374986909407","0.21386233750602252","0.24455654439064847"
"727","0.23162390838659003","0.21369700650075474","0.2445194979534341"
"728","0.23140354800166385","0.21358284761683755","0.24431134746348324"
"729","0.23113694064662665","0.2134515481726462","0.2438909330980384"
"730","0.23086744580390645","0.2134006417570442","0.2432775470145159"
"731","0.23058322902228476","0.2133577153608003","0.24259250348649908"
"732","0.230250325121804","0.21331262525549938","0.24191114574836967"
"733","0.22990193651150048","0.2131876135576934","0.2412594535693952"
"734","0.22954294667616693","0.21321160715076595","0.24058781970008292"
"735","0.2292293771230462","0.21322448869253127","0.23996582870000774"
"736","0.22901404370277825","0.21327424166617265","0.23954321628278033"
"737","0.2288256405771376","0.2133071425801637","0.2391628381258889"
"738","0.2286708638772889","0.213342088504006","0.23893218544131478"
"739","0.2285414324329406","0.21337909331887944","0.23877898051353372"
"740","0.22841705573985926","0.21340239450424678","0.23866827714225042"
"741","0.22828609919686169","0.213412716296412","0.23862256521198055"
"742","0.22817937449912487","0.2134367789685685","0.23857877940594482"
"743","0.22803764140942628","0.21342406782813583","0.23852055162495303"
"744","0.22787147483470008","0.2132258993152055","0.23845951901756643"
"745","0.22767342436761026","0.21291932178783943","0.23840186806566227"
"746","0.2274881333123135","0.21254424266113456","0.2384962376050549"
"747","0.2273500763611625","0.21226040080136882","0.23875034878190238"
"748","0.22720468730947158","0.21195671076931727","0.23902477137833297"
"749","0.2270350019391222","0.21166399813472342","0.2394550145351755"
"750","0.22686023503130975","0.21140131614044153","0.23982567279815853"
"751","0.226682726525332","0.21101555012250156","0.24015981295950295"
"752","0.22647902379906376","0.21058007346718302","0.24039129853315025"
"753","0.22630487454320658","0.21020598197952486","0.24053392661251993"
"754","0.22609184576319125","0.2098113101302826","0.24060956352698926"
"755","0.2259353431545708","0.20953301559817614","0.24081518129841828"
"756","0.22570551664275995","0.20932070890645105","0.24064541308716977"
"757","0.22543645658026384","0.20910611261764617","0.24024440487203366"
"758","0.22516729334515842","0.20881341408013018","0.23984896205390951"
"759","0.2249025471877036","0.2084999835924654","0.23928672381831279"
"760","0.22469267515279667","0.20832980712855215","0.23891827082188533"
"761","0.22446291617480493","0.2082398416290823","0.23854656498452248"
"762","0.22421745363670556","0.20797194352132073","0.23820836745248716"
"763","0.2239584072837871","0.20766889680370848","0.23792088249657614"
"764","0.22370371581017037","0.20719760098306111","0.23770050455049221"
"765","0.2234164173057601","0.20672149926870403","0.2373692835494453"
"766","0.22316281865668391","0.20623299124791916","0.23722692397676698"
"767","0.2229128341852879","0.2057471548237063","0.23714558159466823"
"768","0.22267791330274558","0.20536071982509246","0.23703993994798273"
"769","0.2224725429458124","0.20491842264397947","0.23685921046112404"
"770","0.22219622435414177","0.20427295262546807","0.2365082140167761"
"771","0.22200800790323338","0.20365981845605674","0.23619879834310883"
"772","0.22185765571039529","0.2032604244406085","0.23594843683560368"
"773","0.2217407445662012","0.20290750582905093","0.23573054400005364"
"774","0.2216516119198951","0.20272187057768778","0.23551172079661598"
"775","0.22157266377385448","0.20252854707401113","0.23529147170923254"
"776","0.22152269480659484","0.2023461501315385","0.23507537305214748"
"777","0.2214081747446759","0.20212884572461295","0.2348679034397916"
"778","0.22121205755170728","0.2019101723672253","0.2346756463715256"
"779","0.22099446342280665","0.20176739623719153","0.23455313923572088"
"780","0.2208292628179523","0.2018848532423136","0.23437959722699178"
"781","0.22058705137558507","0.2019907702880843","0.23438970362027134"
"782","0.22026296356310043","0.2020421386079891","0.23428308346717905"
"783","0.21995513168714753","0.20207817094363453","0.23412485205565972"
"784","0.21955579696388328","0.2020851780249008","0.23388787252520543"
"785","0.2191460930373764","0.20207965581567672","0.23359876807451524"
"786","0.2187255461759547","0.20207266652960612","0.23333771748896967"
"787","0.2183673020344837","0.20208807582642418","0.2329033772063792"
"788","0.21804229904446842","0.20197112824276894","0.23243569607253517"
"789","0.21773288993764245","0.20181257989516102","0.2320959441715575"
"790","0.21735992323114967","0.20127548321245975","0.2317991496310254"
"791","0.21699547255756313","0.20067727813562128","0.2313014322962901"
"792","0.2166885537103782","0.20002704493697604","0.2309162043495496"
"793","0.21634560344549528","0.19939277263784014","0.2305441876126779"
"794","0.21609022066805023","0.19884058515948744","0.23019905021035433"
"795","0.2158570256844144","0.19831748320418432","0.22990671921636335"
"796","0.215581928520302","0.19772703688546342","0.22963901501270578"
"797","0.21531063284517948","0.19711245104215422","0.22953232966504913"
"798","0.21506295337452852","0.19660146681930338","0.2294269759302215"
"799","0.21481927022786457","0.19612628740048166","0.22920265589445218"
"800","0.21460739438106158","0.19580923438689352","0.22902471577479946"
"801","0.21438761232777134","0.19558427531567096","0.22881501307075247"
"802","0.21415926669103946","0.19542788514968606","0.22847136969891005"
"803","0.2139180138340607","0.19523382478051632","0.22815743764646582"
"804","0.21368346893076423","0.19501722747331765","0.22789490463956433"
"805","0.21341390370079635","0.19477041457234376","0.22761435428681476"
"806","0.21317392345562441","0.19457436315553345","0.22728474381497335"
"807","0.21285564964961878","0.19441197827659312","0.22664146376447605"
"808","0.2125176210988816","0.19427178232094813","0.22595185776786886"
"809","0.2121687558894481","0.194135759594025","0.22523473272905015"
"810","0.21181920153501205","0.1939962506236469","0.22448101915061666"
"811","0.21144325376311662","0.19372596036208825","0.22374622026270632"
"812","0.21109794593706238","0.19350704655026457","0.22314912972263187"
"813","0.21077288940227415","0.19330111710427192","0.22256418120582314"
"814","0.21043636798074447","0.19305271179861527","0.22196603815418434"
"815","0.210123186327185","0.19282702975392815","0.221386664385182"
"816","0.20982308368073954","0.19260767647898008","0.220846228828799"
"817","0.20959242676846537","0.19237648443715452","0.2205624481484894"
"818","0.20939113784703975","0.1921401598332937","0.22035609161494288"
"819","0.20920128423483847","0.19186219259631665","0.22014574607207432"
"820","0.20902912467256002","0.19156524279298562","0.21993595310211939"
"821","0.20887338481365464","0.1913748011355537","0.2197627069994196"
"822","0.20869231549340722","0.19115055801147768","0.21960308349233096"
"823","0.20851882688828854","0.19094772817096117","0.21945867493149096"
"824","0.20829118604461677","0.19074638935944083","0.2192629706157053"
"825","0.20805434140265183","0.19053636861504666","0.21901644557145877"
"826","0.20776181622664866","0.19034056072148503","0.2187769122820494"
"827","0.20748508604273197","0.19009996309054708","0.21876888559276866"
"828","0.2072110516367513","0.18980534073711028","0.21876473000782962"
"829","0.2068912194398882","0.18941037807786026","0.2187601752954231"
"830","0.20654026028194697","0.1889760071699729","0.21877638070699337"
"831","0.2061849074644396","0.18848191510670925","0.21875020490693917"
"832","0.20584195977201195","0.1880002262536478","0.21869430976225382"
"833","0.20550027384952568","0.1875094063341103","0.2186317108144034"
"834","0.20522429321185895","0.18708076093019735","0.21863390644708158"
"835","0.2049483949747784","0.18662860292267786","0.21868078280031972"
"836","0.20468675313611345","0.18617350430516114","0.21869026529435345"
"837","0.20436824684165708","0.18575206362134133","0.21830449838914695"
"838","0.20408899674711894","0.1853728632771253","0.21792309016504513"
"839","0.20380503419362023","0.185126536240891","0.21750210385558982"
"840","0.203513171476504","0.18495517301066167","0.21699480192988033"
"841","0.20323555840219018","0.1848074168670103","0.21648032504512"
"842","0.20293061664116455","0.1846008425169377","0.21596433121991837"
"843","0.20258306360863904","0.18419637664288818","0.21545314400298327"
"844","0.20216416724072292","0.18361688397745407","0.2148516199640983"
"845","0.2017568775251693","0.18307446701788302","0.2142156463722388"
"846","0.20137145674773066","0.1825334965104342","0.21358304965802768"
"847","0.2010445031949632","0.18201550697959226","0.21317709660950612"
"848","0.20067648972613034","0.1815159599928215","0.21275937567695857"
"849","0.20035060073778016","0.18098147326354252","0.21239765760647278"
"850","0.20004805670382297","0.18043821691994685","0.21212670374633683"
"851","0.1997552794899973","0.1799404917748778","0.2118475504067006"
"852","0.1995120792500959","0.17951979924386363","0.211596208889633"
"853","0.19930107643694556","0.17929124396845614","0.21132790560931747"
"854","0.19916736992294692","0.17922956229780562","0.21109816898832728"
"855","0.19903592118938146","0.17916694061619753","0.21090626511802327"
"856","0.19892820389320506","0.17908907799604773","0.2107484046424008"
"857","0.19880879849624628","0.17899445001348066","0.21059187252248102"
"858","0.1986710234288435","0.1788845001644998","0.21039234979465712"
"859","0.19848249551161512","0.17880492744950977","0.20996024966385263"
"860","0.19829154994806447","0.17872346970139028","0.2095322277938111"
"861","0.19811481165288317","0.17865661794237114","0.20915419965142865"
"862","0.19791674961783476","0.17858939218482223","0.20876138051546872"
"863","0.19770137935895246","0.17851675739502526","0.2083679490703329"
"864","0.19745280896517614","0.17832682005723166","0.2080251206085976"
"865","0.19718106906232946","0.1781269699555999","0.2075633787300989"
"866","0.1968946104773462","0.1779394234988613","0.20703555086095238"
"867","0.19661275413655854","0.17774289730562812","0.2064934699045809"
"868","0.19633303034034127","0.1774780591703396","0.20596189924842542"
"869","0.19611310076216235","0.17721506604699755","0.205684861619207"
"870","0.19587289341801523","0.1769645714345668","0.20529011162152366"
"871","0.19559995548147607","0.17667762187225755","0.2048377419925606"
"872","0.19529886014982717","0.1763711644588197","0.20428882297551734"
"873","0.19498409632771624","0.17602245467543512","0.20362960384910225"
"874","0.1946719332389075","0.1757758672448546","0.202972769361219"
"875","0.19435957626176897","0.1755254608170726","0.20277027979672807"
"876","0.19398987788201458","0.17523490191269017","0.2024816482858967"
"877","0.19360859813869688","0.17494269335893706","0.20219114576653227"
"878","0.19324056593509517","0.17473652536441486","0.2018677830452859"
"879","0.19281501473898272","0.17452075226701358","0.2014898565448666"
"880","0.19237697551785968","0.17426464628774385","0.20110513932436347"
"881","0.1919437418058106","0.17397305663087495","0.20074313343717612"
"882","0.1915452637432638","0.17367217105057128","0.20037736963540245"
"883","0.19116730939633061","0.17335798204136055","0.20001398271386325"
"884","0.19081010615483068","0.17306382811513132","0.19972724949578283"
"885","0.19048023084900229","0.17278406568440113","0.19946247618262178"
"886","0.19022512444238873","0.17254043871268654","0.1993086831152315"
"887","0.18990470264528359","0.1721173683768444","0.19908600387686484"
"888","0.18959045491926263","0.17169165119979213","0.19886272618530065"
"889","0.18932218510715476","0.17128506307835134","0.19866088799676548"
"890","0.18908151163643844","0.17091812133427295","0.19846228741123909"
"891","0.1888720271166514","0.1706124507543415","0.19826282987315827"
"892","0.18865598950189272","0.17033003328259563","0.19802372719458472"
"893","0.18846060741024173","0.17009548472523414","0.19777110994905187"
"894","0.18820084782475452","0.16986230513173314","0.197239509806852"
"895","0.18789150966010532","0.16962682872674445","0.19669494501125623"
"896","0.187578401898431","0.16938538448211612","0.1961657702922482"
"897","0.18724706688120563","0.169309499790538","0.1956719290498732"
"898","0.18686866312422534","0.16923220773391082","0.1951201911632665"
"899","0.18646054967930076","0.16914092651009063","0.19455624696864937"
"900","0.18601297336692033","0.1690498293129182","0.1939248278450226"
"901","0.1855672107124248","0.16897103333772215","0.1932973653456435"
