"objective_1","objective_2","objective_3","objective_4"
"14.02501106262207","15.57249927520752","20.740554809570312","9.79830265045166"
"17.265504837036133","11.988178253173828","20.08350944519043","10.652849197387695"
"15.384995460510254","13.303974151611328","21.353313446044922","9.206531524658203"
"18.230087280273438","11.99889087677002","15.79621410369873","13.866219520568848"
"14.059699058532715","16.445697784423828","18.653976440429688","11.387733459472656"
"17.63799285888672","11.108866691589355","20.520620346069336","9.350101470947266"
"22.020000457763672","7.276197910308838","17.35840606689453","9.936759948730469"
"14.508770942687988","13.725201606750488","22.226736068725586","9.619966506958008"
"12.299637794494629","18.244905471801758","16.021106719970703","13.447785377502441"
"14.749762535095215","14.635255813598633","20.94150733947754","10.048027038574219"
"14.029231071472168","16.194839477539062","17.657506942749023","12.524118423461914"
"13.04343318939209","15.856074333190918","13.969962120056152","15.131958961486816"
"20.56201171875","10.432292938232422","14.859553337097168","14.089469909667969"
"19.721830368041992","8.916388511657715","17.878768920898438","9.563998222351074"
"13.707792282104492","15.607145309448242","18.767662048339844","11.602677345275879"
"12.966327667236328","17.035123825073242","18.965105056762695","11.256431579589844"
"19.036951065063477","10.103401184082031","14.440633773803711","14.967538833618164"
"13.325888633728027","16.423269271850586","19.13532066345215","10.379512786865234"
"18.436168670654297","10.805326461791992","13.57044792175293","16.464189529418945"
"19.26378059387207","10.51901912689209","13.5321044921875","15.781628608703613"
"16.70210075378418","11.438329696655273","21.948192596435547","8.403948783874512"
"20.083276748657227","9.486364364624023","19.319324493408203","9.795389175415039"
"20.09052848815918","8.935948371887207","19.54902458190918","8.850457191467285"
"14.439685821533203","14.354485511779785","20.526643753051758","9.749088287353516"
"15.171899795532227","13.46550178527832","21.531084060668945","9.667529106140137"
"15.79822063446045","13.150057792663574","12.791036605834961","16.811634063720703"
"20.478303909301758","10.039776802062988","17.545560836791992","11.22329044342041"
"18.97881317138672","10.4260835647583","19.681800842285156","9.742745399475098"
"19.765321731567383","10.428121566772461","17.66265106201172","11.612869262695312"
"15.2687406539917","13.964996337890625","20.53999137878418","10.095748901367188"
"17.427019119262695","11.99796199798584","19.616146087646484","10.700557708740234"
"16.04151153564453","13.336895942687988","20.822717666625977","10.170701026916504"
"17.38433837890625","11.2963285446167","21.005369186401367","9.519981384277344"
"15.97788143157959","12.917901992797852","22.02526092529297","9.780112266540527"
"15.808334350585938","11.848214149475098","22.76516342163086","8.67723560333252"
"18.788902282714844","10.79004192352295","19.33220672607422","10.865533828735352"
"17.064802169799805","11.369603157043457","21.474706649780273","8.739739418029785"
"20.482486724853516","9.080634117126465","18.305706024169922","10.176224708557129"
"14.019759178161621","15.703731536865234","18.71910858154297","11.25422477722168"
"13.88792610168457","15.783562660217285","19.545133590698242","11.045498847961426"
"16.86575698852539","10.966675758361816","11.75308895111084","18.320117950439453"
"14.691307067871094","15.789560317993164","17.990903854370117","11.916089057922363"
"17.94189453125","9.998976707458496","21.948583602905273","8.130385398864746"
"20.938289642333984","10.469218254089355","16.987926483154297","11.653948783874512"
"16.96444320678711","11.61552906036377","21.456951141357422","9.173264503479004"
"16.243221282958984","12.122438430786133","21.8591365814209","9.463549613952637"
"15.380253791809082","13.537590980529785","21.507671356201172","9.667845726013184"
"21.084617614746094","6.926158905029297","17.580764770507812","9.1642427444458"
"20.304956436157227","9.019667625427246","18.824331283569336","9.758871078491211"
"17.09701156616211","10.641722679138184","12.317534446716309","17.543611526489258"
"13.798355102539062","16.88838768005371","18.309032440185547","11.481154441833496"
"17.57935905456543","12.076245307922363","18.658918380737305","11.32285213470459"
"15.33408260345459","13.924311637878418","13.584263801574707","16.01044464111328"
"20.093660354614258","8.415762901306152","19.114486694335938","9.103790283203125"
"20.617406845092773","9.750611305236816","18.080867767333984","11.005040168762207"
"15.009196281433105","13.097984313964844","21.652734756469727","9.633296012878418"
"16.407520294189453","11.895480155944824","21.706937789916992","9.004490852355957"
"15.765640258789062","13.08724308013916","20.77044105529785","9.778605461120605"
"17.321941375732422","12.282469749450684","20.272241592407227","10.478225708007812"
"15.454920768737793","12.569534301757812","19.535829544067383","9.980895042419434"
"18.900863647460938","11.254434585571289","15.206201553344727","14.740510940551758"
"11.519937515258789","18.95201301574707","17.300350189208984","11.65259838104248"
"18.665916442871094","11.209434509277344","17.254060745239258","12.725696563720703"
"16.34453582763672","12.625078201293945","21.733322143554688","9.688153266906738"
"14.733287811279297","14.244816780090332","20.506385803222656","10.054776191711426"
"15.908905029296875","12.862895011901855","21.20049476623535","9.533453941345215"
"19.297420501708984","7.936768531799316","13.340970039367676","13.90066146850586"
"20.772951126098633","9.06658935546875","14.382050514221191","14.61612319946289"
"12.881952285766602","17.10948371887207","19.042808532714844","10.727327346801758"
"13.972676277160645","15.671982765197754","18.80096435546875","11.281086921691895"
"11.945964813232422","17.555908203125","18.214664459228516","10.76285171508789"
"16.711483001708984","11.612593650817871","20.53241729736328","9.56882381439209"
"14.450098037719727","14.976853370666504","15.281498908996582","13.275120735168457"
"15.07432746887207","14.141279220581055","19.91019058227539","10.503251075744629"
"19.39183807373047","10.09609603881836","18.72107696533203","9.959129333496094"
"15.80670166015625","13.94147777557373","19.654687881469727","10.519174575805664"
"14.968042373657227","13.936407089233398","20.316011428833008","10.449070930480957"
"17.188919067382812","12.03484058380127","20.28527069091797","10.236469268798828"
"11.700787544250488","18.469528198242188","15.527799606323242","12.962363243103027"
"20.63378143310547","8.637237548828125","19.24370574951172","9.32291316986084"
"15.52777099609375","13.536338806152344","21.376781463623047","9.729493141174316"
"14.024564743041992","14.774211883544922","20.848426818847656","10.038317680358887"
"14.566515922546387","13.403071403503418","22.211326599121094","8.87690258026123"
"15.485633850097656","13.856367111206055","20.47667694091797","9.956942558288574"
"13.88430404663086","12.655472755432129","12.93469524383545","14.084714889526367"
"20.219881057739258","9.913063049316406","17.778518676757812","11.239320755004883"
"14.94884204864502","13.756636619567871","21.590869903564453","9.636893272399902"
"14.156269073486328","14.87295150756836","17.628602981567383","11.657608032226562"
"18.11672592163086","11.365852355957031","19.552404403686523","10.586947441101074"
"16.215852737426758","12.556310653686523","21.587541580200195","9.6124906539917"
"16.8992919921875","11.957926750183105","20.932811737060547","9.588231086730957"
"12.709776878356934","17.14344596862793","18.03339195251465","10.781837463378906"
"13.462074279785156","15.741662979125977","14.299695014953613","15.144055366516113"
"19.98915672302246","10.195846557617188","18.059600830078125","11.081080436706543"
"22.40610694885254","7.962570667266846","14.476353645324707","12.33564281463623"
"20.4311580657959","9.4987154006958","17.5201473236084","11.47449779510498"
"19.51141357421875","10.300912857055664","19.40367889404297","10.028773307800293"
"13.359222412109375","16.594802856445312","19.255765914916992","10.089740753173828"
"15.137283325195312","13.686650276184082","20.94711685180664","9.480794906616211"
"12.076184272766113","17.68360710144043","18.030643463134766","11.133228302001953"
