"objective_1","objective_2","objective_3","objective_4"
"13.57972714547068","10.493486283760285","10.818343747407198","11.605307793989777"
"20.634536468982695","11.31456340905279","17.44293981641531","13.857911374047399"
"15.724921080470086","17.072311825305224","18.065689915418623","15.19963068338111"
"18.898821532726288","13.783229196565117","17.892176419496536","14.16161520211026"
"22.474802589416505","5.720670459431131","22.263859272003174","5.303126187995076"
"21.076344972848894","-2.2143378645181655","22.938630449771882","-3.04196293130517"
"12.776123313978314","14.39378165639937","17.5918300117366","10.814180262386799"
"16.69592629671097","16.013471191748977","20.77720963358879","12.664492321154103"
"18.44706140756607","14.697236577793955","18.38184996843338","14.709382382035255"
"10.211260055936872","19.11610523685813","13.915548194735312","15.008239133376629"
"16.69167664665729","9.517774352058769","15.025913683697581","11.248362299054861"
"24.09561980366707","-9.6504598736763","0.44155754435341804","7.695483393373434"
"15.736148992180825","8.515732977027074","30.500924295186998","1.4808574225753546"
"16.524848145246505","16.332631264440714","20.65469627380371","12.799807239556685"
"17.805040169879796","11.525317663699388","17.631661507487298","11.505165373999626"
"33.549116742610934","-6.528538234531879","8.82303123921156","4.9293084857054055"
"16.34869214594364","16.368125146999954","20.683924472332002","12.713174515310675"
"16.577108509093524","12.425630383985117","13.107871110737324","14.647298373281956"
"18.57193269133568","14.624935567378998","17.674505633115768","15.208526281639934"
"28.188773280382158","-13.687795670330525","2.0766890850965867","0.8447403055382893"
"20.398991161584853","-0.7765839168510865","24.53996244072914","-2.3841918267309667"
"15.97607717514038","16.167077654600142","21.085003584623337","12.273135221749545"
"27.61272951364517","-9.859173050522804","0.5835885119158775","8.37162749732379"
"17.363904995657503","4.21432584002614","6.867738405114506","12.742106486065314"
"25.479187512397765","-11.126422353088856","10.991168169677257","-4.679646904766559"
"7.565699161053635","-1.0017050155380276","-8.91660009920597","24.172854435816408"
"26.747672522068022","-12.45501259714365","7.112030433127802","-2.656324295469676"
"13.1541270442307","13.778683196008206","12.745970790978754","12.978097365517169"
"21.088176250457764","-2.2528460338711738","22.879680985212325","-3.039518141001463"
"20.233973258733748","12.23181457426399","16.12628041654825","14.617272878438234"
"13.068216837279033","8.470602219813737","5.765269973315299","20.52704191589728"
"19.89869875907898","6.517248697392643","25.655980318784714","3.7651198060717435"
"16.521072536706924","16.266898024827242","20.60536120533943","12.799631885113195"
"18.223687064647674","14.351269355168915","19.69413001537323","13.492159119970164"
"26.086393344402314","4.447399028704967","20.526009088754655","7.175409117247909"
"15.399298173980787","8.098421412799507","13.567650526808574","9.61823334209621"
"16.30303644835949","15.945931996963917","21.205021208524705","12.193033203855157"
"20.979616910219193","-2.267138708755374","23.03125928044319","-3.038824164867401"
"17.066902515292167","15.30628538839519","19.343851572275163","14.09776375181973"
"20.522649975214154","2.7362804248929025","6.511769926548004","12.881946829892694"
"15.76940988600254","17.095412074029447","18.091807237267496","15.314945147000254"
"13.470850367890671","8.945202453806996","17.19833248398063","4.99752394463867"
"13.605083091184497","10.870716804056428","14.051056458428501","9.20007316172123"
"21.60216650366783","-10.128194764256477","-4.220573356375098","11.953597652725875"
