"Step","Reacher-Baseline_1757856680 - ep_info/Target2","Reacher-Baseline_1757856680 - ep_info/Target2__MIN","Reacher-Baseline_1757856680 - ep_info/Target2__MAX"
"110592","267.02163489864324","267.02163489864324","267.02163489864324"
"111616","424.81589524960145","424.81589524960145","424.81589524960145"
"112640","129.85629272443475","129.85629272443475","129.85629272443475"
"113664","279.77987864997704","279.77987864997704","279.77987864997704"
"114688","296.12697880220367","296.12697880220367","296.12697880220367"
"115712","172.6170352777699","172.6170352777699","172.6170352777699"
"116736","208.07428687042557","208.07428687042557","208.07428687042557"
"117760","294.4656758993515","294.4656758993515","294.4656758993515"
"118784","256.4641764188418","256.4641764188418","256.4641764188418"
"119808","407.1597752457892","407.1597752457892","407.1597752457892"
"120832","184.02631166530773","184.02631166530773","184.02631166530773"
"121856","192.9653580348495","192.9653580348495","192.9653580348495"
"122880","230.4770877046103","230.4770877046103","230.4770877046103"
"123904","372.1652839370654","372.1652839370654","372.1652839370654"
"124928","312.4633357510902","312.4633357510902","312.4633357510902"
"125952","289.4370860487106","289.4370860487106","289.4370860487106"
"126976","360.10788789601065","360.10788789601065","360.10788789601065"
"128000","317.6187138266396","317.6187138266396","317.6187138266396"
"129024","163.05040181375807","163.05040181375807","163.05040181375807"
"130048","334.6161349643371","334.6161349643371","334.6161349643371"
"131072","113.98262876062654","113.98262876062654","113.98262876062654"
"132096","383.27138287678827","383.27138287678827","383.27138287678827"
"133120","262.58735228993464","262.58735228993464","262.58735228993464"
"134144","265.61135272093816","265.61135272093816","265.61135272093816"
"135168","230.32756556062668","230.32756556062668","230.32756556062668"
"136192","181.36038930388168","181.36038930388168","181.36038930388168"
"137216","451.08788869029377","451.08788869029377","451.08788869029377"
"138240","311.7206568484253","311.7206568484253","311.7206568484253"
"139264","157.71776535082608","157.71776535082608","157.71776535082608"
"140288","317.8185182280722","317.8185182280722","317.8185182280722"
"141312","86.68080207402818","86.68080207402818","86.68080207402818"
"142336","192.8892624045693","192.8892624045693","192.8892624045693"
"143360","315.84287548331486","315.84287548331486","315.84287548331486"
"144384","360.8843414960429","360.8843414960429","360.8843414960429"
"145408","278.3868006929588","278.3868006929588","278.3868006929588"
"146432","352.5689274991164","352.5689274991164","352.5689274991164"
"147456","259.7360900270869","259.7360900270869","259.7360900270869"
"148480","382.30458464327967","382.30458464327967","382.30458464327967"
"149504","343.1858017298655","343.1858017298655","343.1858017298655"
"150528","367.99066789780045","367.99066789780045","367.99066789780045"
"151552","297.7669498276664","297.7669498276664","297.7669498276664"
"152576","313.13440215194714","313.13440215194714","313.13440215194714"
"153600","352.7374363320414","352.7374363320414","352.7374363320414"
"154624","146.49544839805458","146.49544839805458","146.49544839805458"
"155648","364.4311478789605","364.4311478789605","364.4311478789605"
"156672","345.52861489333736","345.52861489333736","345.52861489333736"
"157696","246.17903050233144","246.17903050233144","246.17903050233144"
"158720","369.8504915321246","369.8504915321246","369.8504915321246"
"159744","205.73209628876066","205.73209628876066","205.73209628876066"
"160768","334.39855537516996","334.39855537516996","334.39855537516996"
"161792","364.567990006879","364.567990006879","364.567990006879"
"162816","189.89473420720606","189.89473420720606","189.89473420720606"
"163840","310.9082716695848","310.9082716695848","310.9082716695848"
"164864","150.37025597062893","150.37025597062893","150.37025597062893"
"165888","302.15520336362533","302.15520336362533","302.15520336362533"
"166912","441.8612641294021","441.8612641294021","441.8612641294021"
"167936","403.569255474431","403.569255474431","403.569255474431"
"168960","294.2623923011124","294.2623923011124","294.2623923011124"
"169984","373.0452209257637","373.0452209257637","373.0452209257637"
"171008","358.02693478477886","358.02693478477886","358.02693478477886"
"172032","371.7482052774867","371.7482052774867","371.7482052774867"
"173056","302.91558572859503","302.91558572859503","302.91558572859503"
"174080","370.65576322033303","370.65576322033303","370.65576322033303"
"175104","302.64147767421673","302.64147767421673","302.64147767421673"
"176128","160.0629310157383","160.0629310157383","160.0629310157383"
"177152","403.7118017531466","403.7118017531466","403.7118017531466"
"178176","301.03121429501334","301.03121429501334","301.03121429501334"
"179200","184.91936293483013","184.91936293483013","184.91936293483013"
"180224","376.50997511625974","376.50997511625974","376.50997511625974"
"181248","324.3658904005533","324.3658904005533","324.3658904005533"
"182272","448.68708553235047","448.68708553235047","448.68708553235047"
"183296","335.786808073055","335.786808073055","335.786808073055"
"184320","187.9999619474802","187.9999619474802","187.9999619474802"
"185344","424.8063320272777","424.8063320272777","424.8063320272777"
"186368","286.92784744524397","286.92784744524397","286.92784744524397"
"187392","211.77977306069806","211.77977306069806","211.77977306069806"
"188416","363.21384271001443","363.21384271001443","363.21384271001443"
"189440","389.35844033490866","389.35844033490866","389.35844033490866"
"190464","208.17118103967732","208.17118103967732","208.17118103967732"
"191488","421.48480520176236","421.48480520176236","421.48480520176236"
"192512","201.35198300873162","201.35198300873162","201.35198300873162"
"193536","365.9680883367546","365.9680883367546","365.9680883367546"
"194560","196.5011272460688","196.5011272460688","196.5011272460688"
"195584","265.7031006016041","265.7031006016041","265.7031006016041"
"196608","236.58740283118095","236.58740283118095","236.58740283118095"
"197632","138.47834335181687","138.47834335181687","138.47834335181687"
"198656","397.98763174493797","397.98763174493797","397.98763174493797"
"199680","303.92051888983406","303.92051888983406","303.92051888983406"
"200704","158.91933739179512","158.91933739179512","158.91933739179512"
"201728","183.67298947868403","183.67298947868403","183.67298947868403"
"202752","264.6071112848658","264.6071112848658","264.6071112848658"
"203776","398.40545582887717","398.40545582887717","398.40545582887717"
"204800","358.46084222436184","358.46084222436184","358.46084222436184"
"205824","224.9984343929682","224.9984343929682","224.9984343929682"
"206848","254.74590104409435","254.74590104409435","254.74590104409435"
"207872","376.9152960975189","376.9152960975189","376.9152960975189"
"208896","204.63136188150384","204.63136188150384","204.63136188150384"
"209920","355.29144911130425","355.29144911130425","355.29144911130425"
"210944","217.18455272907886","217.18455272907886","217.18455272907886"
"211968","369.7307342230779","369.7307342230779","369.7307342230779"
"212992","328.67608077498153","328.67608077498153","328.67608077498153"
"214016","260.56232319399714","260.56232319399714","260.56232319399714"
"215040","270.33743138064165","270.33743138064165","270.33743138064165"
"216064","211.72676874796161","211.72676874796161","211.72676874796161"
"217088","387.6545026652602","387.6545026652602","387.6545026652602"
"218112","184.64120325515978","184.64120325515978","184.64120325515978"
"219136","355.9332381388813","355.9332381388813","355.9332381388813"
"220160","296.21430373430485","296.21430373430485","296.21430373430485"
"221184","229.77517955936491","229.77517955936491","229.77517955936491"
"222208","316.2274423134222","316.2274423134222","316.2274423134222"
"223232","336.3737487311737","336.3737487311737","336.3737487311737"
"224256","394.9307777019567","394.9307777019567","394.9307777019567"
"225280","377.00063939136453","377.00063939136453","377.00063939136453"
"226304","347.53840200277045","347.53840200277045","347.53840200277045"
"227328","340.6045083022909","340.6045083022909","340.6045083022909"
"228352","370.4552541405428","370.4552541405428","370.4552541405428"
"229376","180.4519108877157","180.4519108877157","180.4519108877157"
"230400","199.0708291894989","199.0708291894989","199.0708291894989"
"231424","119.63236705533927","119.63236705533927","119.63236705533927"
"232448","391.4343689189991","391.4343689189991","391.4343689189991"
"233472","262.4563448365079","262.4563448365079","262.4563448365079"
"234496","191.00432607801122","191.00432607801122","191.00432607801122"
"235520","367.82751207822","367.82751207822","367.82751207822"
"236544","337.19251392781734","337.19251392781734","337.19251392781734"
"237568","341.69147459376836","341.69147459376836","341.69147459376836"
"238592","165.73945500631817","165.73945500631817","165.73945500631817"
"239616","211.77308017172618","211.77308017172618","211.77308017172618"
"240640","193.9153994537064","193.9153994537064","193.9153994537064"
"241664","243.9676947996777","243.9676947996777","243.9676947996777"
"242688","149.44825575657887","149.44825575657887","149.44825575657887"
"243712","398.436978507787","398.436978507787","398.436978507787"
"244736","192.5541412733728","192.5541412733728","192.5541412733728"
"245760","284.27905665681465","284.27905665681465","284.27905665681465"
"246784","287.7143152069766","287.7143152069766","287.7143152069766"
"247808","414.51599797967356","414.51599797967356","414.51599797967356"
"248832","338.3943100274191","338.3943100274191","338.3943100274191"
"249856","236.987958158712","236.987958158712","236.987958158712"
"250880","191.90151194180362","191.90151194180362","191.90151194180362"
"251904","332.49247856558213","332.49247856558213","332.49247856558213"
"252928","227.0989303975366","227.0989303975366","227.0989303975366"
"253952","158.40928919994622","158.40928919994622","158.40928919994622"
"254976","377.9755665833072","377.9755665833072","377.9755665833072"
"256000","183.38106473512016","183.38106473512016","183.38106473512016"
"257024","147.289532223047","147.289532223047","147.289532223047"
"258048","221.485468409257","221.485468409257","221.485468409257"
"259072","243.59318819821056","243.59318819821056","243.59318819821056"
"260096","275.3640007955837","275.3640007955837","275.3640007955837"
"261120","319.0992584528867","319.0992584528867","319.0992584528867"
"262144","194.4923501268786","194.4923501268786","194.4923501268786"
"263168","332.80633314186707","332.80633314186707","332.80633314186707"
"264192","349.2723614302522","349.2723614302522","349.2723614302522"
"265216","172.98042710410664","172.98042710410664","172.98042710410664"
"266240","249.19748953494127","249.19748953494127","249.19748953494127"
"267264","204.9139084600447","204.9139084600447","204.9139084600447"
"268288","309.4309943502303","309.4309943502303","309.4309943502303"
"269312","317.91269733008085","317.91269733008085","317.91269733008085"
"270336","447.31211267906474","447.31211267906474","447.31211267906474"
"271360","280.7368381125925","280.7368381125925","280.7368381125925"
"272384","242.32948679692345","242.32948679692345","242.32948679692345"
"273408","311.5431921798736","311.5431921798736","311.5431921798736"
"274432","146.40223800111562","146.40223800111562","146.40223800111562"
"275456","289.5198991111247","289.5198991111247","289.5198991111247"
"276480","246.3417506677797","246.3417506677797","246.3417506677797"
"277504","333.2363640672993","333.2363640672993","333.2363640672993"
"278528","210.338320650073","210.338320650073","210.338320650073"
"279552","198.84069867327344","198.84069867327344","198.84069867327344"
"280576","218.7925314254826","218.7925314254826","218.7925314254826"
"281600","339.2087805646879","339.2087805646879","339.2087805646879"
"282624","274.1348849250244","274.1348849250244","274.1348849250244"
"283648","337.58435388619546","337.58435388619546","337.58435388619546"
"284672","326.9939048165252","326.9939048165252","326.9939048165252"
"285696","256.3571451798198","256.3571451798198","256.3571451798198"
"286720","219.8310608607717","219.8310608607717","219.8310608607717"
"287744","279.92989134718664","279.92989134718664","279.92989134718664"
"288768","360.6288896849437","360.6288896849437","360.6288896849437"
"289792","178.94943269935902","178.94943269935902","178.94943269935902"
"290816","343.91790952475276","343.91790952475276","343.91790952475276"
"291840","172.48320267102827","172.48320267102827","172.48320267102827"
"292864","325.64038165113016","325.64038165113016","325.64038165113016"
"293888","268.98771340740495","268.98771340740495","268.98771340740495"
"294912","206.09811552317115","206.09811552317115","206.09811552317115"
"295936","160.53642914106604","160.53642914106604","160.53642914106604"
"296960","185.50733786501223","185.50733786501223","185.50733786501223"
"297984","344.1702914728194","344.1702914728194","344.1702914728194"
"299008","207.69948120228946","207.69948120228946","207.69948120228946"
"300032","306.8940985891968","306.8940985891968","306.8940985891968"
"301056","289.4713956957585","289.4713956957585","289.4713956957585"
"302080","319.31370496191084","319.31370496191084","319.31370496191084"
"303104","337.07261372118955","337.07261372118955","337.07261372118955"
"304128","283.1464171077823","283.1464171077823","283.1464171077823"
"305152","279.28299219789915","279.28299219789915","279.28299219789915"
"306176","175.04225607752232","175.04225607752232","175.04225607752232"
"307200","317.49279290426057","317.49279290426057","317.49279290426057"
"308224","226.8726329964702","226.8726329964702","226.8726329964702"
"309248","376.22553249349585","376.22553249349585","376.22553249349585"
"310272","157.1861524762935","157.1861524762935","157.1861524762935"
"311296","390.56057652371237","390.56057652371237","390.56057652371237"
"312320","284.7645215902594","284.7645215902594","284.7645215902594"
"313344","331.90170313356793","331.90170313356793","331.90170313356793"
"314368","212.8113819184946","212.8113819184946","212.8113819184946"
"315392","323.9495835902926","323.9495835902926","323.9495835902926"
"316416","383.43650316644926","383.43650316644926","383.43650316644926"
"317440","171.42266716630547","171.42266716630547","171.42266716630547"
"318464","249.64455514925066","249.64455514925066","249.64455514925066"
"319488","281.1857286247541","281.1857286247541","281.1857286247541"
"320512","214.66469215491088","214.66469215491088","214.66469215491088"
"321536","298.55270917038433","298.55270917038433","298.55270917038433"
"322560","331.80620109970914","331.80620109970914","331.80620109970914"
"323584","412.73605458671227","412.73605458671227","412.73605458671227"
"324608","304.65029708179645","304.65029708179645","304.65029708179645"
"325632","238.27716307411902","238.27716307411902","238.27716307411902"
"326656","431.09810464072507","431.09810464072507","431.09810464072507"
"327680","421.4524471318582","421.4524471318582","421.4524471318582"
"328704","131.53716528831865","131.53716528831865","131.53716528831865"
"329728","187.92074792692438","187.92074792692438","187.92074792692438"
"330752","203.73894031881355","203.73894031881355","203.73894031881355"
"331776","451.7032417090086","451.7032417090086","451.7032417090086"
"332800","287.72703585302224","287.72703585302224","287.72703585302224"
"333824","218.2568262986315","218.2568262986315","218.2568262986315"
"334848","275.6296148132533","275.6296148132533","275.6296148132533"
"335872","240.12696735875215","240.12696735875215","240.12696735875215"
"336896","313.3901342715835","313.3901342715835","313.3901342715835"
"337920","283.93792055224185","283.93792055224185","283.93792055224185"
"338944","385.7083061452722","385.7083061452722","385.7083061452722"
"339968","264.8128302372934","264.8128302372934","264.8128302372934"
"340992","201.34666007375927","201.34666007375927","201.34666007375927"
"342016","266.7828084314824","266.7828084314824","266.7828084314824"
"343040","283.2358804142568","283.2358804142568","283.2358804142568"
"344064","274.8953293036029","274.8953293036029","274.8953293036029"
"345088","156.2983383027895","156.2983383027895","156.2983383027895"
"346112","210.76494111097418","210.76494111097418","210.76494111097418"
"347136","304.5073894226807","304.5073894226807","304.5073894226807"
"348160","389.2678652442992","389.2678652442992","389.2678652442992"
"349184","151.80708071691333","151.80708071691333","151.80708071691333"
"350208","254.3880945114215","254.3880945114215","254.3880945114215"
"351232","376.1437843472522","376.1437843472522","376.1437843472522"
"352256","164.60635770962108","164.60635770962108","164.60635770962108"
"353280","334.9993522595614","334.9993522595614","334.9993522595614"
"354304","315.7688127878937","315.7688127878937","315.7688127878937"
"355328","350.3780681252247","350.3780681252247","350.3780681252247"
"356352","328.27044999902137","328.27044999902137","328.27044999902137"
"357376","114.99855060273535","114.99855060273535","114.99855060273535"
"358400","180.5674958473537","180.5674958473537","180.5674958473537"
"359424","324.2637640317407","324.2637640317407","324.2637640317407"
"360448","232.4125170648913","232.4125170648913","232.4125170648913"
"361472","374.8997420098167","374.8997420098167","374.8997420098167"
"362496","177.40368338330882","177.40368338330882","177.40368338330882"
"363520","285.433813964366","285.433813964366","285.433813964366"
"364544","389.8408788447123","389.8408788447123","389.8408788447123"
"365568","287.5208440598799","287.5208440598799","287.5208440598799"
"366592","333.8794550200473","333.8794550200473","333.8794550200473"
"367616","146.8764018098591","146.8764018098591","146.8764018098591"
"368640","350.01425297546666","350.01425297546666","350.01425297546666"
"369664","354.8614267677185","354.8614267677185","354.8614267677185"
"370688","316.70968294728664","316.70968294728664","316.70968294728664"
"371712","257.9388093984453","257.9388093984453","257.9388093984453"
"372736","285.1305179085466","285.1305179085466","285.1305179085466"
"373760","350.76727345830295","350.76727345830295","350.76727345830295"
"374784","337.12024871236645","337.12024871236645","337.12024871236645"
"375808","264.7474806770333","264.7474806770333","264.7474806770333"
"376832","321.60957686066104","321.60957686066104","321.60957686066104"
"377856","274.20093179197283","274.20093179197283","274.20093179197283"
"378880","207.4563814291032","207.4563814291032","207.4563814291032"
"379904","254.1331354725553","254.1331354725553","254.1331354725553"
"380928","337.1449712017784","337.1449712017784","337.1449712017784"
"381952","359.2546908634249","359.2546908634249","359.2546908634249"
"382976","351.3835523040034","351.3835523040034","351.3835523040034"
"384000","341.0717911448446","341.0717911448446","341.0717911448446"
"385024","334.39397122728406","334.39397122728406","334.39397122728406"
"386048","347.22953741493984","347.22953741493984","347.22953741493984"
"387072","343.51901094565983","343.51901094565983","343.51901094565983"
"388096","336.4280961884069","336.4280961884069","336.4280961884069"
"389120","193.6839922304207","193.6839922304207","193.6839922304207"
"390144","272.9595523470198","272.9595523470198","272.9595523470198"
"391168","248.090252319118","248.090252319118","248.090252319118"
"392192","369.0819335457054","369.0819335457054","369.0819335457054"
"393216","206.7743396917358","206.7743396917358","206.7743396917358"
"394240","250.72835583775304","250.72835583775304","250.72835583775304"
"395264","314.8980320631963","314.8980320631963","314.8980320631963"
"396288","304.4889135513804","304.4889135513804","304.4889135513804"
"397312","257.79320277144143","257.79320277144143","257.79320277144143"
"398336","338.46796501555946","338.46796501555946","338.46796501555946"
"399360","387.5996569909912","387.5996569909912","387.5996569909912"
"400384","271.63078647667135","271.63078647667135","271.63078647667135"
"401408","360.8295868003188","360.8295868003188","360.8295868003188"
"402432","365.736366297584","365.736366297584","365.736366297584"
"403456","254.56991396986996","254.56991396986996","254.56991396986996"
"404480","212.97156588488724","212.97156588488724","212.97156588488724"
"405504","379.0206636892399","379.0206636892399","379.0206636892399"
"406528","250.13860821571143","250.13860821571143","250.13860821571143"
"407552","260.54877052095253","260.54877052095253","260.54877052095253"
"408576","386.2690275218338","386.2690275218338","386.2690275218338"
"409600","307.6288730496308","307.6288730496308","307.6288730496308"
"410624","94.87199563122704","94.87199563122704","94.87199563122704"
"411648","181.86457454429183","181.86457454429183","181.86457454429183"
"412672","383.921115529316","383.921115529316","383.921115529316"
"413696","228.46458092378452","228.46458092378452","228.46458092378452"
"414720","278.7726606276992","278.7726606276992","278.7726606276992"
"415744","421.12923019431764","421.12923019431764","421.12923019431764"
"416768","411.4020856549032","411.4020856549032","411.4020856549032"
"417792","336.3887887983874","336.3887887983874","336.3887887983874"
"418816","405.7844864081708","405.7844864081708","405.7844864081708"
"419840","427.64176375610987","427.64176375610987","427.64176375610987"
"420864","396.6813533876557","396.6813533876557","396.6813533876557"
"421888","375.2468450857559","375.2468450857559","375.2468450857559"
"422912","365.3286674163537","365.3286674163537","365.3286674163537"
"423936","136.6122958760243","136.6122958760243","136.6122958760243"
"424960","373.26907198352274","373.26907198352274","373.26907198352274"
"425984","402.6777747043234","402.6777747043234","402.6777747043234"
"427008","316.7068056486896","316.7068056486896","316.7068056486896"
"428032","189.56618445180357","189.56618445180357","189.56618445180357"
"429056","143.12139081158966","143.12139081158966","143.12139081158966"
"430080","197.5338246350875","197.5338246350875","197.5338246350875"
"431104","332.25823858749936","332.25823858749936","332.25823858749936"
"432128","391.4306899594958","391.4306899594958","391.4306899594958"
"433152","420.11638548527844","420.11638548527844","420.11638548527844"
"434176","378.6841617649188","378.6841617649188","378.6841617649188"
"435200","202.4334035400534","202.4334035400534","202.4334035400534"
"436224","429.90124039398506","429.90124039398506","429.90124039398506"
"437248","293.29675883974414","293.29675883974414","293.29675883974414"
"438272","244.57939681038124","244.57939681038124","244.57939681038124"
"439296","341.4203970429953","341.4203970429953","341.4203970429953"
"440320","308.8960784500887","308.8960784500887","308.8960784500887"
"441344","203.53197373019066","203.53197373019066","203.53197373019066"
"442368","228.48903462698217","228.48903462698217","228.48903462698217"
"443392","370.5275222535711","370.5275222535711","370.5275222535711"
"444416","342.012696199934","342.012696199934","342.012696199934"
"445440","369.32437776075676","369.32437776075676","369.32437776075676"
"446464","133.62606571544893","133.62606571544893","133.62606571544893"
"447488","257.74175732365984","257.74175732365984","257.74175732365984"
"448512","209.21365243112086","209.21365243112086","209.21365243112086"
"449536","287.2810384212644","287.2810384212644","287.2810384212644"
"450560","429.0118564136792","429.0118564136792","429.0118564136792"
"451584","254.1726370039978","254.1726370039978","254.1726370039978"
"452608","359.4961089330027","359.4961089330027","359.4961089330027"
"453632","369.7769498839043","369.7769498839043","369.7769498839043"
"454656","224.9636466644588","224.9636466644588","224.9636466644588"
"455680","176.12668949710132","176.12668949710132","176.12668949710132"
"456704","333.9750499492511","333.9750499492511","333.9750499492511"
"457728","176.44043291843263","176.44043291843263","176.44043291843263"
"458752","334.36611671038554","334.36611671038554","334.36611671038554"
"459776","343.00526303838706","343.00526303838706","343.00526303838706"
"460800","176.18211745969165","176.18211745969165","176.18211745969165"
"461824","264.67794402950676","264.67794402950676","264.67794402950676"
"462848","101.3570686368912","101.3570686368912","101.3570686368912"
"463872","195.91589019075036","195.91589019075036","195.91589019075036"
"464896","259.8008606430958","259.8008606430958","259.8008606430958"
"465920","253.3602517692416","253.3602517692416","253.3602517692416"
"466944","365.17876751479344","365.17876751479344","365.17876751479344"
"467968","395.7159050522605","395.7159050522605","395.7159050522605"
"468992","370.56252662139013","370.56252662139013","370.56252662139013"
"470016","294.58551722931225","294.58551722931225","294.58551722931225"
"471040","154.69427725451533","154.69427725451533","154.69427725451533"
"472064","221.62369298464637","221.62369298464637","221.62369298464637"
"473088","274.36042563896626","274.36042563896626","274.36042563896626"
"474112","214.2203978120815","214.2203978120815","214.2203978120815"
"475136","334.31733012665063","334.31733012665063","334.31733012665063"
"476160","156.7168714606014","156.7168714606014","156.7168714606014"
"477184","348.40348904498387","348.40348904498387","348.40348904498387"
"478208","384.09851664304733","384.09851664304733","384.09851664304733"
"479232","372.70771115797106","372.70771115797106","372.70771115797106"
"480256","167.8898092352756","167.8898092352756","167.8898092352756"
"481280","328.25707222675555","328.25707222675555","328.25707222675555"
"482304","309.28897062480246","309.28897062480246","309.28897062480246"
"483328","351.53145540255355","351.53145540255355","351.53145540255355"
"484352","199.13290578918532","199.13290578918532","199.13290578918532"
"485376","216.69641385428258","216.69641385428258","216.69641385428258"
"486400","370.68201911987944","370.68201911987944","370.68201911987944"
