"objective_1","objective_2","objective_3","objective_4"
"9.537904477491974","4.613026857096702","-3.6969444930553435","30.42756972014904"
"11.059015002846717","6.161376249417662","-1.3890161357820034","30.844343543052673"
"12.661381651461124","7.245810570567846","0.9630486016860231","30.78364203721285"
"16.602244198322296","16.278843139111995","18.567312282323837","15.101307296007871"
"6.450523599982262","10.20869674384594","33.91628821492195","-4.679501665383578"
"7.030060628801584","9.515014032647013","34.415496402978896","-4.578319795690186"
"6.906992835551501","9.874686687137","34.35877278447151","-4.409398705884814"
"9.19448409974575","11.891534875705839","33.741910421848296","-1.3666821179329418"
"12.178482699394227","6.855432866513729","0.1323825134895742","31.257207279652356"
"13.010476234555245","12.526730957254767","7.411655810840602","26.098833756148814"
"10.188438357412815","5.680610492639244","-2.2303121600300075","30.795214595273137"
"5.468601459823549","12.166471565887331","31.937006789445878","-3.7001174065168017"
"5.477161533758045","12.847751642018556","31.542192494869234","-3.2926283202541526"
"16.31758938729763","16.242178450152277","17.099930894374847","16.66132891997695"
"10.546389907598495","11.970389165356755","4.46443811213976","28.482890017330647"
"4.821140698870295","15.718908392637967","29.176655060052873","-1.8858930690563285"
"6.788151557743549","12.80635950192809","32.541759836673734","-2.458795184385963"
"9.702610576152802","11.458307008817792","3.473614614456892","29.24652828499675"
"6.225992737198249","26.081636687740684","14.626308926939965","13.18497329428792"
"10.956120949983596","16.979899495840073","9.227420438826083","23.2624733351171"
"-0.2376715294085443","25.73222268857062","18.594310504198074","1.7480962782778078"
"3.315232048011967","28.87317694015801","15.294825083017349","9.715066899731756"
"2.3515740515314976","29.48821533508599","12.387768305838108","11.215367095451802"
"7.9395911857485775","19.31912905909121","8.486681374907494","21.575941546441754"
"1.0901603664737194","30.787037272378804","14.08927655518055","7.798666789382696"
"0.7221214149612933","31.54305432289839","13.508426901698112","8.317606791853905"
"0.515608331077965","30.131969783455133","10.853783516585827","10.428180631817668"
"-0.11678567824419588","31.674516985565425","13.116112169623374","7.028627663478256"
"-0.11687657043803483","31.79773138575256","12.67882759720087","7.748528297804296"
"-1.0904343084897845","32.34196203425527","12.477493453025819","6.552456900104881"
"17.39215828180313","14.944006646610797","16.99370588362217","16.484061637287958"
"5.227293172315695","18.82208234220743","26.743409907817842","0.8184359234612202"
"5.993463199492544","24.047790990397335","21.122944018244745","6.627721409872175"
"12.669982913136483","6.540132215060294","0.3215770906303078","31.129046187177302"
"16.04847127199173","16.613568884506822","18.3972254216671","15.05429962836206"
"11.662493947148324","6.2286969919106925","-0.8844171028584242","31.329732881858945"
"1.6780722055977093","30.641559526324272","13.57127649486065","8.902229661867022"
"7.736592946946621","9.47779966853559","35.158525216579434","-4.154711416736245"
"3.6110993130656426","28.571916530281307","13.70359701514244","11.30866011455655"
"14.64703422486782","6.446108303964138","32.218803161382674","-1.0167801917967154"
"14.196636141836644","7.968874756246805","2.4082212414592505","29.64812033586204"
"7.797114405035972","9.548493905179203","34.949114978313446","-3.9740349939092994"
"10.819791007041932","4.325400548870675","-3.216594847869419","30.987047697906384"
"1.8075653312538633","29.66887331865728","12.258510845899583","10.823018293827772"
"4.991494184103795","25.355594395101072","10.958509916067124","15.827622761577368"
"7.035086729377508","12.245992321893572","32.752479350566865","-2.7288163530407474"
"13.818797078728675","7.508708494901657","1.8435664182296023","30.345205914229155"
"0.2761088422732428","31.375138307362796","12.72146542519331","8.37843030244112"
"12.370582139492035","13.290640764310956","6.760778377485986","26.4563343629241"
"9.966302022337914","8.695682849735022","36.159159171581265","-3.1966628490015863"
"16.586275750398634","9.789581071957945","6.63667115677381","25.888737513124944"
"1.7756863683578559","29.272650316730143","16.316422721743585","6.389522077515721"
"17.077847030758857","15.41019402742386","16.776030468940736","16.802526161819696"
"17.68480779528618","15.257349799200892","19.412294721603395","13.936606861650944"
"7.817245887219906","12.187800547480583","33.211577761173245","-1.853066204744391"
"10.273610989749432","8.069995267689228","35.43005553483963","-3.223854611357092"
"20.69349640607834","12.096238939464092","15.485378313064576","17.233749659359454"
"16.189789605140685","16.385403937473892","17.02308880388737","16.653671954199673"
"6.073862728103995","26.691099752858282","15.564351430535316","11.947514341399074"
"16.395339787006378","6.926428190153092","3.3577881022567455","28.06696180589497"
"9.149065303802491","9.203214091807604","35.60856515169144","-3.386359064094722"
"12.473501852154731","4.4163385450374335","-1.632677034009248","30.978417420387267"
"2.613000571621524","29.698226903006436","13.325232371687889","10.640599051862955"
"19.35756717324257","13.172096079774201","19.342543786764146","13.760148745961487"
"8.721048627793788","12.143835347518324","33.194255685806276","-1.5804588260885795"
"5.7036346170469185","25.834591672942043","12.686768232285976","14.656443720310927"
"14.451221552491187","6.5292927926289845","1.2502685699728318","29.98837103843689"
"17.244150611758233","8.438304917700588","5.448187968507409","26.569924182631077"
"18.338918992877005","13.628643457964063","14.777729746699332","18.567132765799762"
"12.780048981308937","13.091944178938865","30.693665301799776","2.6456643533427266"
"19.616458308696746","13.361738527938723","18.469653302431105","14.596049561724067"
"26.423529213666917","6.58487402885803","16.7788193076849","12.59562507942319"
"16.865002971887588","11.127540118061006","28.182140547037125","4.589787147846073"
"26.772181379795075","5.428048521094024","12.212218511104584","16.09181038029492"
"21.560521030426024","7.6056739876046775","25.1751440346241","5.809614335699007"
"12.506878265738488","6.056666450574994","34.38086409568787","-3.160945076774806"
"19.530447027087213","13.749242498725653","17.416318929195405","15.430546317249537"
"3.0551450384873533","29.335057082399725","13.421537627279758","10.67080036997795"
"17.910929331183432","4.259281406039372","1.8997529193933587","26.682064382522366"
"19.363389474153518","5.8669983049621806","4.211682817473775","25.319535434618594"
"19.954339131712914","13.277883981913329","17.55349597632885","15.057848013937473"
"33.484451580047605","-1.446983999205986","13.728415915369988","6.955798054113984"
"28.886515349149704","0.8009024473572935","18.55568179488182","5.36907790126279"
"31.301640605926515","1.2924250931188","12.131583413481712","12.105312844738364"
"33.474808073043825","-2.5298644762457116","13.634762313961982","5.791491043940186"
"26.061320424079895","1.264839911274612","20.828074622154237","3.468923190631904"
"33.983244562149046","-1.3816981898853555","11.098645576834679","9.603605446405709"
"32.88447028398514","-1.297394843668735","14.424335446953773","6.511713200807572"
"33.70908949375153","-0.9543692573817679","13.109943267703056","8.55419883262366"
"27.787134075164794","2.5171393715048906","8.968149038404226","16.722360153030603"
"31.56450444459915","-0.7297206886607455","15.90919419825077","6.174849083274603"
"30.148960638046265","-0.6991642241599039","16.917984291911125","5.086465767724439"
"34.14289149045944","-2.595160693931393","13.100060904026032","6.650796116236597"
"33.22305937409401","-2.5318468995654255","13.91662740111351","5.790656627528369"
"35.52945917844772","-3.64521928653121","10.639005455374718","7.2591485031414775"
"32.366034758090976","-0.4090000534313731","15.025530955195427","7.246512144804001"
"33.25667319297791","-3.6761688947677613","13.232893899083138","4.711641856236383"
"35.238860034942626","-4.817134494334459","11.065984231233596","5.49294544858858"
