"Step","Reacher-Dylam_1758023347 - ep_info/Target3","Reacher-Dylam_1758023347 - ep_info/Target3__MIN","Reacher-Dylam_1758023347 - ep_info/Target3__MAX"
"61056","436.71588559262455","436.71588559262455","436.71588559262455"
"62080","432.14939326420426","432.14939326420426","432.14939326420426"
"63104","432.51936031505466","432.51936031505466","432.51936031505466"
"64000","419.224689877592","419.224689877592","419.224689877592"
"65024","456.057490196079","456.057490196079","456.057490196079"
"66048","443.82726695016026","443.82726695016026","443.82726695016026"
"67072","427.5889491572743","427.5889491572743","427.5889491572743"
"68096","425.6866090721451","425.6866090721451","425.6866090721451"
"69120","425.40799828991294","425.40799828991294","425.40799828991294"
"70016","425.1942737454083","425.1942737454083","425.1942737454083"
"71040","448.3254408258945","448.3254408258945","448.3254408258945"
"72064","431.4467389062047","431.4467389062047","431.4467389062047"
"73088","460.65176939498633","460.65176939498633","460.65176939498633"
"74112","487.40331489406526","487.40331489406526","487.40331489406526"
"75008","487.64705835469067","487.64705835469067","487.64705835469067"
"76032","494.9421301521361","494.9421301521361","494.9421301521361"
"77056","440.01550650037825","440.01550650037825","440.01550650037825"
"78080","393.16047875152435","393.16047875152435","393.16047875152435"
"79104","383.6875547161326","383.6875547161326","383.6875547161326"
"80000","405.8736126883887","405.8736126883887","405.8736126883887"
"81024","440.98793058423325","440.98793058423325","440.98793058423325"
"82048","447.43636574514676","447.43636574514676","447.43636574514676"
"83072","426.69233241677284","426.69233241677284","426.69233241677284"
"84096","425.78126494353637","425.78126494353637","425.78126494353637"
"85120","434.7464109733701","434.7464109733701","434.7464109733701"
"86016","428.753745530732","428.753745530732","428.753745530732"
"87040","430.13789164926857","430.13789164926857","430.13789164926857"
"88064","432.85305274650455","432.85305274650455","432.85305274650455"
"89088","432.7641674876213","432.7641674876213","432.7641674876213"
"90112","428.6363956891","428.6363956891","428.6363956891"
"91008","431.7371355481446","431.7371355481446","431.7371355481446"
"92032","433.39985453756526","433.39985453756526","433.39985453756526"
"93056","432.9881380982697","432.9881380982697","432.9881380982697"
"94080","433.8385991579853","433.8385991579853","433.8385991579853"
"95104","430.9520726231858","430.9520726231858","430.9520726231858"
"96000","433.3688180949539","433.3688180949539","433.3688180949539"
"97024","434.1792032700032","434.1792032700032","434.1792032700032"
"98048","430.0063767959364","430.0063767959364","430.0063767959364"
"99072","434.3961409907788","434.3961409907788","434.3961409907788"
"100096","433.5703591601923","433.5703591601923","433.5703591601923"
"101120","433.6242775321007","433.6242775321007","433.6242775321007"
"102016","433.8495201859623","433.8495201859623","433.8495201859623"
"103040","434.328260269016","434.328260269016","434.328260269016"
"104064","433.91150942631066","433.91150942631066","433.91150942631066"
"105088","424.42543160915375","424.42543160915375","424.42543160915375"
"106112","424.69918316276744","424.69918316276744","424.69918316276744"
"107008","441.4834679234773","441.4834679234773","441.4834679234773"
"108032","443.92282164422795","443.92282164422795","443.92282164422795"
"109056","438.5457001149189","438.5457001149189","438.5457001149189"
"110080","438.26073611469474","438.26073611469474","438.26073611469474"
"111104","438.63444209005684","438.63444209005684","438.63444209005684"
"112000","437.55066762818024","437.55066762818024","437.55066762818024"
"113024","443.77630870603025","443.77630870603025","443.77630870603025"
"114048","444.84956357395276","444.84956357395276","444.84956357395276"
"115072","440.9606818985194","440.9606818985194","440.9606818985194"
"116096","442.2670396491885","442.2670396491885","442.2670396491885"
"117120","441.68498756736517","441.68498756736517","441.68498756736517"
"118016","440.337456387002","440.337456387002","440.337456387002"
"119040","435.92451926413924","435.92451926413924","435.92451926413924"
"120064","434.1368282767944","434.1368282767944","434.1368282767944"
"121088","432.64756309613585","432.64756309613585","432.64756309613585"
"122112","430.30973859410733","430.30973859410733","430.30973859410733"
"123008","430.4610518319532","430.4610518319532","430.4610518319532"
"124032","444.7155947750434","444.7155947750434","444.7155947750434"
"125056","453.98815131932497","453.98815131932497","453.98815131932497"
"126080","463.83342377096415","463.83342377096415","463.83342377096415"
"127104","454.8600202855887","454.8600202855887","454.8600202855887"
"128000","464.095713943243","464.095713943243","464.095713943243"
"129024","454.8885400686413","454.8885400686413","454.8885400686413"
"130048","443.9549567364156","443.9549567364156","443.9549567364156"
"131072","428.8526605013758","428.8526605013758","428.8526605013758"
"132096","433.8519595512189","433.8519595512189","433.8519595512189"
"133120","433.4465045090765","433.4465045090765","433.4465045090765"
"134016","429.68054558197036","429.68054558197036","429.68054558197036"
"135040","422.5380270113237","422.5380270113237","422.5380270113237"
"136064","430.00849985936657","430.00849985936657","430.00849985936657"
"137088","430.18878309754655","430.18878309754655","430.18878309754655"
"138112","432.5838475706987","432.5838475706987","432.5838475706987"
"139008","432.41324194241315","432.41324194241315","432.41324194241315"
"140032","434.2371052119415","434.2371052119415","434.2371052119415"
"141056","433.7615141067654","433.7615141067654","433.7615141067654"
"142080","432.90406218450516","432.90406218450516","432.90406218450516"
"143104","431.8395959623158","431.8395959623158","431.8395959623158"
"144000","432.0558640677482","432.0558640677482","432.0558640677482"
"145024","431.83701899275184","431.83701899275184","431.83701899275184"
"146048","432.40069967135787","432.40069967135787","432.40069967135787"
"147072","433.29214893840253","433.29214893840253","433.29214893840253"
"148096","434.1718788826838","434.1718788826838","434.1718788826838"
"149120","434.06832974404097","434.06832974404097","434.06832974404097"
"150016","434.21799967065454","434.21799967065454","434.21799967065454"
"151040","433.6197948399931","433.6197948399931","433.6197948399931"
"152064","433.6340910233557","433.6340910233557","433.6340910233557"
"153088","428.1250391565263","428.1250391565263","428.1250391565263"
"154112","438.5457157003693","438.5457157003693","438.5457157003693"
"155008","434.19894921733066","434.19894921733066","434.19894921733066"
"156032","434.6069599445909","434.6069599445909","434.6069599445909"
"157056","449.6834616372362","449.6834616372362","449.6834616372362"
"158080","439.26840713620186","439.26840713620186","439.26840713620186"
"159104","430.4027706235647","430.4027706235647","430.4027706235647"
"160000","434.52704732492566","434.52704732492566","434.52704732492566"
"161024","434.72789808921516","434.72789808921516","434.72789808921516"
"162048","433.5044255666435","433.5044255666435","433.5044255666435"
"163072","426.14355966076255","426.14355966076255","426.14355966076255"
"164096","435.9380040355027","435.9380040355027","435.9380040355027"
"165120","429.5504519334063","429.5504519334063","429.5504519334063"
"166016","433.3885755315423","433.3885755315423","433.3885755315423"
"167040","429.35388927021995","429.35388927021995","429.35388927021995"
"168064","430.2219051979482","430.2219051979482","430.2219051979482"
"169088","430.88435302861035","430.88435302861035","430.88435302861035"
"170112","439.80957255512476","439.80957255512476","439.80957255512476"
"171008","431.6238942146301","431.6238942146301","431.6238942146301"
"172032","428.8783953813836","428.8783953813836","428.8783953813836"
"173056","431.54698550514877","431.54698550514877","431.54698550514877"
"174080","429.1846239110455","429.1846239110455","429.1846239110455"
"175104","428.6931255199015","428.6931255199015","428.6931255199015"
"176000","436.43739840760827","436.43739840760827","436.43739840760827"
"177024","438.05482260137796","438.05482260137796","438.05482260137796"
"178048","441.34014803543687","441.34014803543687","441.34014803543687"
"179072","432.8160845618695","432.8160845618695","432.8160845618695"
"180096","434.17032158281654","434.17032158281654","434.17032158281654"
"181120","435.62875079456717","435.62875079456717","435.62875079456717"
"182016","428.4250239096582","428.4250239096582","428.4250239096582"
"183040","423.2264121277258","423.2264121277258","423.2264121277258"
"184064","417.78968249447644","417.78968249447644","417.78968249447644"
"185088","428.2321329442784","428.2321329442784","428.2321329442784"
"186112","433.4694702392444","433.4694702392444","433.4694702392444"
"187008","432.78276368416846","432.78276368416846","432.78276368416846"
"188032","431.42008493468165","431.42008493468165","431.42008493468165"
"189056","433.0462327376008","433.0462327376008","433.0462327376008"
"190080","427.29530919343233","427.29530919343233","427.29530919343233"
"191104","432.10002063028514","432.10002063028514","432.10002063028514"
"192000","433.900364022702","433.900364022702","433.900364022702"
"193024","433.2636119835079","433.2636119835079","433.2636119835079"
"194048","433.70246582105756","433.70246582105756","433.70246582105756"
"195072","433.82041759230196","433.82041759230196","433.82041759230196"
"196096","434.584552526474","434.584552526474","434.584552526474"
"197120","434.702186498791","434.702186498791","434.702186498791"
"198016","434.5893122665584","434.5893122665584","434.5893122665584"
"199040","433.49973799288273","433.49973799288273","433.49973799288273"
"200064","431.26136722043157","431.26136722043157","431.26136722043157"
"201088","429.4518880918622","429.4518880918622","429.4518880918622"
"202112","433.5035861209035","433.5035861209035","433.5035861209035"
"203008","434.47747511416674","434.47747511416674","434.47747511416674"
"204032","433.9357417039573","433.9357417039573","433.9357417039573"
"205056","428.08680086024106","428.08680086024106","428.08680086024106"
"206080","429.281212573871","429.281212573871","429.281212573871"
"207104","432.3931711576879","432.3931711576879","432.3931711576879"
"208000","428.6582301668823","428.6582301668823","428.6582301668823"
"209024","444.9721808191389","444.9721808191389","444.9721808191389"
"210048","436.0073271980509","436.0073271980509","436.0073271980509"
"211072","457.7626227494329","457.7626227494329","457.7626227494329"
"212096","481.48754212632775","481.48754212632775","481.48754212632775"
"213120","485.3889549076557","485.3889549076557","485.3889549076557"
"214016","487.78213626658544","487.78213626658544","487.78213626658544"
"215040","449.58705063257366","449.58705063257366","449.58705063257366"
"216064","439.95909576676786","439.95909576676786","439.95909576676786"
"217088","445.89161648601294","445.89161648601294","445.89161648601294"
"218112","429.62997013889253","429.62997013889253","429.62997013889253"
"219008","429.4755434449762","429.4755434449762","429.4755434449762"
"220032","421.20016951300204","421.20016951300204","421.20016951300204"
"221056","433.67055474128574","433.67055474128574","433.67055474128574"
"222080","434.0605641063303","434.0605641063303","434.0605641063303"
"223104","428.33634100295603","428.33634100295603","428.33634100295603"
"224000","415.1984931835905","415.1984931835905","415.1984931835905"
"225024","407.37978650443256","407.37978650443256","407.37978650443256"
"226048","401.45967478118837","401.45967478118837","401.45967478118837"
"227072","421.5410785637796","421.5410785637796","421.5410785637796"
"228096","431.1820384822786","431.1820384822786","431.1820384822786"
"229120","427.72496897913516","427.72496897913516","427.72496897913516"
"230016","421.89019867032766","421.89019867032766","421.89019867032766"
"231040","431.4356840327382","431.4356840327382","431.4356840327382"
"232064","436.84662491455674","436.84662491455674","436.84662491455674"
"233088","443.1972698122263","443.1972698122263","443.1972698122263"
"234112","439.31270661205053","439.31270661205053","439.31270661205053"
"235008","459.04893558844924","459.04893558844924","459.04893558844924"
"236032","450.882977864705","450.882977864705","450.882977864705"
"237056","466.6937656663358","466.6937656663358","466.6937656663358"
"238080","455.0832496583462","455.0832496583462","455.0832496583462"
"239104","434.0193152669817","434.0193152669817","434.0193152669817"
"240000","431.2554704528302","431.2554704528302","431.2554704528302"
"241024","432.88214420713484","432.88214420713484","432.88214420713484"
"242048","433.55497155338526","433.55497155338526","433.55497155338526"
"243072","434.09360041841865","434.09360041841865","434.09360041841865"
"244096","434.0218238364905","434.0218238364905","434.0218238364905"
"245120","433.17094814032316","433.17094814032316","433.17094814032316"
"246016","432.72830249369144","432.72830249369144","432.72830249369144"
"247040","437.26812424045056","437.26812424045056","437.26812424045056"
"248064","417.4518358837813","417.4518358837813","417.4518358837813"
"249088","426.4013175331056","426.4013175331056","426.4013175331056"
"250112","434.09709867835045","434.09709867835045","434.09709867835045"
"251008","431.0912133026868","431.0912133026868","431.0912133026868"
"252032","432.70722421631217","432.70722421631217","432.70722421631217"
"253056","431.08708752691746","431.08708752691746","431.08708752691746"
"254080","433.68527054414153","433.68527054414153","433.68527054414153"
"255104","433.47989767976105","433.47989767976105","433.47989767976105"
"256000","433.4808369651437","433.4808369651437","433.4808369651437"
"257024","433.9355109874159","433.9355109874159","433.9355109874159"
"258048","434.58474167622626","434.58474167622626","434.58474167622626"
"259072","431.9356868490577","431.9356868490577","431.9356868490577"
"260096","433.1825482943095","433.1825482943095","433.1825482943095"
"261120","432.3422868028283","432.3422868028283","432.3422868028283"
"262016","434.33999875350855","434.33999875350855","434.33999875350855"
"263040","434.7420032247901","434.7420032247901","434.7420032247901"
"264064","433.41001484915614","433.41001484915614","433.41001484915614"
"265088","436.34294731449336","436.34294731449336","436.34294731449336"
"266112","445.2254642173648","445.2254642173648","445.2254642173648"
"267008","442.09856501594186","442.09856501594186","442.09856501594186"
"268032","439.3651927327737","439.3651927327737","439.3651927327737"
"269056","425.2887396607548","425.2887396607548","425.2887396607548"
"270080","431.4547493699938","431.4547493699938","431.4547493699938"
"271104","433.2244303582702","433.2244303582702","433.2244303582702"
"272000","432.9898812822066","432.9898812822066","432.9898812822066"
"273024","433.8230531262234","433.8230531262234","433.8230531262234"
"274048","433.4946453757584","433.4946453757584","433.4946453757584"
"275072","434.13614628929645","434.13614628929645","434.13614628929645"
"276096","432.05256523936987","432.05256523936987","432.05256523936987"
"277120","450.02303204126656","450.02303204126656","450.02303204126656"
"278016","449.9719691313803","449.9719691313803","449.9719691313803"
"279040","429.4385895393789","429.4385895393789","429.4385895393789"
"280064","412.46256798971444","412.46256798971444","412.46256798971444"
"281088","410.4923011958599","410.4923011958599","410.4923011958599"
"282112","450.19649125263095","450.19649125263095","450.19649125263095"
"283008","455.65102481655777","455.65102481655777","455.65102481655777"
"284032","433.58616308122873","433.58616308122873","433.58616308122873"
"285056","455.64561253786087","455.64561253786087","455.64561253786087"
"286080","465.1024949196726","465.1024949196726","465.1024949196726"
"287104","432.2293027751148","432.2293027751148","432.2293027751148"
"288000","430.70433289930224","430.70433289930224","430.70433289930224"
"289024","431.90963393077254","431.90963393077254","431.90963393077254"
"290048","431.39169209450483","431.39169209450483","431.39169209450483"
"291072","434.98136379756033","434.98136379756033","434.98136379756033"
"292096","433.11708115786314","433.11708115786314","433.11708115786314"
"293120","438.76043717190623","438.76043717190623","438.76043717190623"
"294016","464.30862558446825","464.30862558446825","464.30862558446825"
"295040","461.34963690303266","461.34963690303266","461.34963690303266"
"296064","486.35803665593266","486.35803665593266","486.35803665593266"
"297088","472.68634746666066","472.68634746666066","472.68634746666066"
"298112","469.6862293742597","469.6862293742597","469.6862293742597"
"299008","461.7442683791742","461.7442683791742","461.7442683791742"
"300032","442.78477226383984","442.78477226383984","442.78477226383984"
"301056","436.21769109740853","436.21769109740853","436.21769109740853"
"302080","432.2556814737618","432.2556814737618","432.2556814737618"
"303104","432.37147483974695","432.37147483974695","432.37147483974695"
"304000","435.9763273149729","435.9763273149729","435.9763273149729"
"305024","432.2533232048154","432.2533232048154","432.2533232048154"
"306048","429.67084770149086","429.67084770149086","429.67084770149086"
"307072","437.4526919350028","437.4526919350028","437.4526919350028"
"308096","433.0572792906314","433.0572792906314","433.0572792906314"
"309120","413.6984081333503","413.6984081333503","413.6984081333503"
"310016","402.0977598018944","402.0977598018944","402.0977598018944"
"311040","421.5849116742611","421.5849116742611","421.5849116742611"
"312064","432.0604289341718","432.0604289341718","432.0604289341718"
"313088","433.20949681662023","433.20949681662023","433.20949681662023"
"314112","432.1217268416658","432.1217268416658","432.1217268416658"
"315008","444.04835499450564","444.04835499450564","444.04835499450564"
"316032","466.7636935412884","466.7636935412884","466.7636935412884"
"317056","461.9058372452855","461.9058372452855","461.9058372452855"
"318080","450.38339712889865","450.38339712889865","450.38339712889865"
"319104","442.8525290414691","442.8525290414691","442.8525290414691"
"320000","443.87909054756165","443.87909054756165","443.87909054756165"
"321024","431.9135571103543","431.9135571103543","431.9135571103543"
"322048","432.5081204660237","432.5081204660237","432.5081204660237"
"323072","415.5296325646341","415.5296325646341","415.5296325646341"
"324096","427.1031515561044","427.1031515561044","427.1031515561044"
"325120","431.4043176556006","431.4043176556006","431.4043176556006"
"326016","435.1818085666746","435.1818085666746","435.1818085666746"
"327040","433.64847419038415","433.64847419038415","433.64847419038415"
"328064","434.9583653770387","434.9583653770387","434.9583653770387"
"329088","430.727176791057","430.727176791057","430.727176791057"
"330112","432.4070904739201","432.4070904739201","432.4070904739201"
"331008","434.45059834979475","434.45059834979475","434.45059834979475"
"332032","434.58388298470527","434.58388298470527","434.58388298470527"
"333056","434.67170066479594","434.67170066479594","434.67170066479594"
"334080","433.7518361117691","433.7518361117691","433.7518361117691"
"335104","434.01225040107965","434.01225040107965","434.01225040107965"
"336000","434.9766617305577","434.9766617305577","434.9766617305577"
"337024","430.41839878074825","430.41839878074825","430.41839878074825"
"338048","424.56609508255497","424.56609508255497","424.56609508255497"
"339072","404.9860445614904","404.9860445614904","404.9860445614904"
"340096","423.5038740616292","423.5038740616292","423.5038740616292"
"341120","415.30344187282026","415.30344187282026","415.30344187282026"
"342016","422.389418091625","422.389418091625","422.389418091625"
"343040","430.5433556213975","430.5433556213975","430.5433556213975"
"344064","429.141913080588","429.141913080588","429.141913080588"
"345088","435.41616144776344","435.41616144776344","435.41616144776344"
"346112","436.9631366096437","436.9631366096437","436.9631366096437"
"347008","431.8779994621873","431.8779994621873","431.8779994621873"
"348032","433.4020403176546","433.4020403176546","433.4020403176546"
"349056","433.17888351902366","433.17888351902366","433.17888351902366"
"350080","434.6752313673496","434.6752313673496","434.6752313673496"
"351104","431.7332873661071","431.7332873661071","431.7332873661071"
"352000","439.3414038140327","439.3414038140327","439.3414038140327"
"353024","419.4907620390877","419.4907620390877","419.4907620390877"
"354048","433.65893522137776","433.65893522137776","433.65893522137776"
"355072","424.7241767141968","424.7241767141968","424.7241767141968"
"356096","436.92954749055207","436.92954749055207","436.92954749055207"
"357120","430.0390338152647","430.0390338152647","430.0390338152647"
"358016","422.0326200146228","422.0326200146228","422.0326200146228"
"359040","433.2733618095517","433.2733618095517","433.2733618095517"
"360064","437.940140619874","437.940140619874","437.940140619874"
"361088","421.50211709178984","421.50211709178984","421.50211709178984"
"362112","420.09495456144214","420.09495456144214","420.09495456144214"
"363008","433.57154392357916","433.57154392357916","433.57154392357916"
"364032","431.7241150001064","431.7241150001064","431.7241150001064"
"365056","433.88560099806637","433.88560099806637","433.88560099806637"
"366080","423.0713907144964","423.0713907144964","423.0713907144964"
"367104","410.6973293861374","410.6973293861374","410.6973293861374"
"368000","413.8191019818187","413.8191019818187","413.8191019818187"
"369024","407.0775067983195","407.0775067983195","407.0775067983195"
"370048","402.43675290979445","402.43675290979445","402.43675290979445"
"371072","434.4584556054324","434.4584556054324","434.4584556054324"
"372096","425.35758078610525","425.35758078610525","425.35758078610525"
"373120","405.81968708336353","405.81968708336353","405.81968708336353"
"374016","440.78101415000856","440.78101415000856","440.78101415000856"
"375040","434.3418901860714","434.3418901860714","434.3418901860714"
"376064","433.512396607548","433.512396607548","433.512396607548"
"377088","430.00769751146436","430.00769751146436","430.00769751146436"
"378112","432.07530682720244","432.07530682720244","432.07530682720244"
"379008","433.4537580450997","433.4537580450997","433.4537580450997"
"380032","435.99934040382504","435.99934040382504","435.99934040382504"
"381056","441.6102184690535","441.6102184690535","441.6102184690535"
"382080","418.04637372866273","418.04637372866273","418.04637372866273"
"383104","412.3671336006373","412.3671336006373","412.3671336006373"
"384000","404.4672731035389","404.4672731035389","404.4672731035389"
"385024","414.1042126622051","414.1042126622051","414.1042126622051"
"386048","395.2635539374314","395.2635539374314","395.2635539374314"
"387072","398.2872001901269","398.2872001901269","398.2872001901269"
"388096","396.76764134317636","396.76764134317636","396.76764134317636"
"389120","407.64361232705414","407.64361232705414","407.64361232705414"
"390016","416.9906356064603","416.9906356064603","416.9906356064603"
"391040","427.99758140556514","427.99758140556514","427.99758140556514"
"392064","433.4287313539535","433.4287313539535","433.4287313539535"
"393088","424.18616215512156","424.18616215512156","424.18616215512156"
"394112","425.85795522481203","425.85795522481203","425.85795522481203"
"395008","445.9359050914645","445.9359050914645","445.9359050914645"
"396032","415.98332976177335","415.98332976177335","415.98332976177335"
"397056","456.3303046748042","456.3303046748042","456.3303046748042"
"398080","460.15940399467945","460.15940399467945","460.15940399467945"
"399104","442.87721534911543","442.87721534911543","442.87721534911543"
"400000","444.7556811273098","444.7556811273098","444.7556811273098"
"401024","434.55082773882896","434.55082773882896","434.55082773882896"
"402048","430.6584143154323","430.6584143154323","430.6584143154323"
"403072","432.84480763040483","432.84480763040483","432.84480763040483"
"404096","432.8282837960869","432.8282837960869","432.8282837960869"
"405120","434.0044792853296","434.0044792853296","434.0044792853296"
"406016","433.71682979911566","433.71682979911566","433.71682979911566"
"407040","432.8884430974722","432.8884430974722","432.8884430974722"
"408064","425.5838206447661","425.5838206447661","425.5838206447661"
"409088","415.74521768279374","415.74521768279374","415.74521768279374"
"410112","416.2569314595312","416.2569314595312","416.2569314595312"
"411008","430.537937162444","430.537937162444","430.537937162444"
"412032","433.1661480925977","433.1661480925977","433.1661480925977"
"413056","435.2419297620654","435.2419297620654","435.2419297620654"
"414080","445.1269874610007","445.1269874610007","445.1269874610007"
"415104","456.8931054882705","456.8931054882705","456.8931054882705"
"416000","475.2920868144138","475.2920868144138","475.2920868144138"
"417024","473.5054576173425","473.5054576173425","473.5054576173425"
"418048","474.5620100274682","474.5620100274682","474.5620100274682"
"419072","487.2575780348852","487.2575780348852","487.2575780348852"
"420096","497.42380765639246","497.42380765639246","497.42380765639246"
"421120","500.80788064096123","500.80788064096123","500.80788064096123"
"422016","504.0342353438027","504.0342353438027","504.0342353438027"
"423040","500.66838700324297","500.66838700324297","500.66838700324297"
"424064","498.1685908604413","498.1685908604413","498.1685908604413"
"425088","492.67761292820796","492.67761292820796","492.67761292820796"
"426112","460.9569328967482","460.9569328967482","460.9569328967482"
"427008","432.2419092003256","432.2419092003256","432.2419092003256"
"428032","429.51392177306116","429.51392177306116","429.51392177306116"
"429056","430.65414092037827","430.65414092037827","430.65414092037827"
"430080","434.1663774792105","434.1663774792105","434.1663774792105"
"431104","433.9702148940414","433.9702148940414","433.9702148940414"
"432000","433.6426525823772","433.6426525823772","433.6426525823772"
"433024","433.1893658787012","433.1893658787012","433.1893658787012"
"434048","433.19458892941475","433.19458892941475","433.19458892941475"
"435072","434.0841139052063","434.0841139052063","434.0841139052063"
"436096","433.5063511803746","433.5063511803746","433.5063511803746"
"437120","433.341808381374","433.341808381374","433.341808381374"
"438016","434.3069851323962","434.3069851323962","434.3069851323962"
"439040","433.86047327518463","433.86047327518463","433.86047327518463"
"440064","434.00667368993163","434.00667368993163","434.00667368993163"
"441088","434.09632396698","434.09632396698","434.09632396698"
"442112","434.24838423356414","434.24838423356414","434.24838423356414"
"443008","434.1197085902095","434.1197085902095","434.1197085902095"
"444032","433.7244387231767","433.7244387231767","433.7244387231767"
"445056","434.08000123873353","434.08000123873353","434.08000123873353"
"446080","436.2236906066537","436.2236906066537","436.2236906066537"
"447104","460.2761869803071","460.2761869803071","460.2761869803071"
"448000","437.6256354948273","437.6256354948273","437.6256354948273"
"449024","430.62634838745","430.62634838745","430.62634838745"
"450048","437.7078548371792","437.7078548371792","437.7078548371792"
"451072","448.0120880845934","448.0120880845934","448.0120880845934"
"452096","437.3772807586938","437.3772807586938","437.3772807586938"
"453120","448.5893308445811","448.5893308445811","448.5893308445811"
"454016","453.6973275821656","453.6973275821656","453.6973275821656"
"455040","444.36415077000856","444.36415077000856","444.36415077000856"
"456064","434.65117015875876","434.65117015875876","434.65117015875876"
"457088","442.662285534665","442.662285534665","442.662285534665"
"458112","439.7108408976346","439.7108408976346","439.7108408976346"
"459008","434.7217638064176","434.7217638064176","434.7217638064176"
"460032","447.1801111777313","447.1801111777313","447.1801111777313"
"461056","434.582533842884","434.582533842884","434.582533842884"
"462080","444.47630490595475","444.47630490595475","444.47630490595475"
"463104","421.10061086690985","421.10061086690985","421.10061086690985"
"464000","426.55584979988635","426.55584979988635","426.55584979988635"
"465024","428.3248468209058","428.3248468209058","428.3248468209058"
"466048","427.79697168106213","427.79697168106213","427.79697168106213"
"467072","438.82220997288823","438.82220997288823","438.82220997288823"
"468096","436.53903862833977","436.53903862833977","436.53903862833977"
"469120","418.22033882141113","418.22033882141113","418.22033882141113"
"470016","421.9666617196053","421.9666617196053","421.9666617196053"
"471040","423.70679771807045","423.70679771807045","423.70679771807045"
"472064","425.0064236689359","425.0064236689359","425.0064236689359"
"473088","428.95830723643303","428.95830723643303","428.95830723643303"
"474112","425.8730475958437","425.8730475958437","425.8730475958437"
"475008","427.2946238988079","427.2946238988079","427.2946238988079"
"476032","427.05466825829353","427.05466825829353","427.05466825829353"
"477056","431.1914993766695","431.1914993766695","431.1914993766695"
"478080","426.8833447957877","426.8833447957877","426.8833447957877"
"479104","426.96537269372493","426.96537269372493","426.96537269372493"
