"Step","Reacher-Baseline_1757856680 - ep_info/Target3","Reacher-Baseline_1757856680 - ep_info/Target3__MIN","Reacher-Baseline_1757856680 - ep_info/Target3__MAX"
"136192","294.3872977582505","294.3872977582505","294.3872977582505"
"137216","272.58101882753544","272.58101882753544","272.58101882753544"
"138240","293.5794164608087","293.5794164608087","293.5794164608087"
"139264","298.2915448855056","298.2915448855056","298.2915448855056"
"140288","243.63107634015614","243.63107634015614","243.63107634015614"
"141312","301.0294237565831","301.0294237565831","301.0294237565831"
"142336","254.2056810053764","254.2056810053764","254.2056810053764"
"143360","311.920044869883","311.920044869883","311.920044869883"
"144384","255.8017546745832","255.8017546745832","255.8017546745832"
"145408","278.5615516604739","278.5615516604739","278.5615516604739"
"146432","323.7376838584314","323.7376838584314","323.7376838584314"
"147456","295.4156474294141","295.4156474294141","295.4156474294141"
"148480","280.32917527260724","280.32917527260724","280.32917527260724"
"149504","300.94618065922987","300.94618065922987","300.94618065922987"
"150528","302.30017614255485","302.30017614255485","302.30017614255485"
"151552","281.0309024077869","281.0309024077869","281.0309024077869"
"152576","247.20134436548688","247.20134436548688","247.20134436548688"
"153600","336.994189475663","336.994189475663","336.994189475663"
"154624","318.1318919004407","318.1318919004407","318.1318919004407"
"155648","350.9977213386446","350.9977213386446","350.9977213386446"
"156672","300.33452357456554","300.33452357456554","300.33452357456554"
"157696","294.86068600346334","294.86068600346334","294.86068600346334"
"158720","319.00429413731035","319.00429413731035","319.00429413731035"
"159744","261.3450461362307","261.3450461362307","261.3450461362307"
"160768","300.37514792961883","300.37514792961883","300.37514792961883"
"161792","268.1473670688865","268.1473670688865","268.1473670688865"
"162816","263.3550825372222","263.3550825372222","263.3550825372222"
"163840","284.9001590285625","284.9001590285625","284.9001590285625"
"164864","298.17775860097026","298.17775860097026","298.17775860097026"
"165888","243.00266220711637","243.00266220711637","243.00266220711637"
"166912","229.7957509464468","229.7957509464468","229.7957509464468"
"167936","310.817609473248","310.817609473248","310.817609473248"
"168960","295.7581461884547","295.7581461884547","295.7581461884547"
"169984","310.51946485743974","310.51946485743974","310.51946485743974"
"171008","271.9493900469388","271.9493900469388","271.9493900469388"
"172032","280.84942991129356","280.84942991129356","280.84942991129356"
"173056","343.5444684663571","343.5444684663571","343.5444684663571"
"174080","298.55341630555085","298.55341630555085","298.55341630555085"
"175104","300.08360461273696","300.08360461273696","300.08360461273696"
"176128","282.2824264613446","282.2824264613446","282.2824264613446"
"177152","294.66473586153006","294.66473586153006","294.66473586153006"
"178176","330.6453024072107","330.6453024072107","330.6453024072107"
"179200","327.7574360971339","327.7574360971339","327.7574360971339"
"180224","231.4648434384726","231.4648434384726","231.4648434384726"
"181248","275.94931231372175","275.94931231372175","275.94931231372175"
"182272","306.01579687045887","306.01579687045887","306.01579687045887"
"183296","281.84588621903094","281.84588621903094","281.84588621903094"
"184320","290.30412537418306","290.30412537418306","290.30412537418306"
"185344","320.25477564689936","320.25477564689936","320.25477564689936"
"186368","293.334956780076","293.334956780076","293.334956780076"
"187392","286.43379304767586","286.43379304767586","286.43379304767586"
"188416","311.4341348570888","311.4341348570888","311.4341348570888"
"189440","315.53926526976284","315.53926526976284","315.53926526976284"
"190464","346.8699913046439","346.8699913046439","346.8699913046439"
"191488","283.3564262766158","283.3564262766158","283.3564262766158"
"192512","290.76557553358725","290.76557553358725","290.76557553358725"
"193536","327.40141326980665","327.40141326980665","327.40141326980665"
"194560","317.3806848288514","317.3806848288514","317.3806848288514"
"195584","284.4859499281447","284.4859499281447","284.4859499281447"
"196608","269.47084320767317","269.47084320767317","269.47084320767317"
"197632","300.2148589591525","300.2148589591525","300.2148589591525"
"198656","267.57966019259766","267.57966019259766","267.57966019259766"
"199680","276.31048613693565","276.31048613693565","276.31048613693565"
"200704","326.6775524567347","326.6775524567347","326.6775524567347"
"201728","302.1118945752969","302.1118945752969","302.1118945752969"
"202752","287.41049929126166","287.41049929126166","287.41049929126166"
"203776","290.2970362851629","290.2970362851629","290.2970362851629"
"204800","308.0584252406843","308.0584252406843","308.0584252406843"
"205824","259.503472181852","259.503472181852","259.503472181852"
"206848","288.1715049898485","288.1715049898485","288.1715049898485"
"207872","257.0665468908701","257.0665468908701","257.0665468908701"
"208896","332.4390201930073","332.4390201930073","332.4390201930073"
"209920","286.22393920161994","286.22393920161994","286.22393920161994"
"210944","301.514246907318","301.514246907318","301.514246907318"
"211968","311.43407978641335","311.43407978641335","311.43407978641335"
"212992","312.16779446687724","312.16779446687724","312.16779446687724"
"214016","299.2927293406683","299.2927293406683","299.2927293406683"
"215040","296.4993186299689","296.4993186299689","296.4993186299689"
"216064","326.98295549157774","326.98295549157774","326.98295549157774"
"217088","279.92331039276905","279.92331039276905","279.92331039276905"
"218112","267.8492438378744","267.8492438378744","267.8492438378744"
"219136","318.6327849593945","318.6327849593945","318.6327849593945"
"220160","315.6050607190118","315.6050607190118","315.6050607190118"
"221184","292.9007061077282","292.9007061077282","292.9007061077282"
"222208","273.6133609462995","273.6133609462995","273.6133609462995"
"223232","286.04278880386846","286.04278880386846","286.04278880386846"
"224256","282.3852573738477","282.3852573738477","282.3852573738477"
"225280","303.4097054178128","303.4097054178128","303.4097054178128"
"226304","284.8669777416944","284.8669777416944","284.8669777416944"
"227328","332.97166669514263","332.97166669514263","332.97166669514263"
"228352","282.54730982574983","282.54730982574983","282.54730982574983"
"229376","310.76159326487686","310.76159326487686","310.76159326487686"
"230400","307.88592357642483","307.88592357642483","307.88592357642483"
"231424","342.07479581201915","342.07479581201915","342.07479581201915"
"232448","306.58948189683724","306.58948189683724","306.58948189683724"
"233472","314.7500915853452","314.7500915853452","314.7500915853452"
"234496","300.1132159898989","300.1132159898989","300.1132159898989"
"235520","296.0690461889608","296.0690461889608","296.0690461889608"
"236544","325.25271600170527","325.25271600170527","325.25271600170527"
"237568","272.18836487663793","272.18836487663793","272.18836487663793"
"238592","277.86724962852895","277.86724962852895","277.86724962852895"
"239616","311.0405566924892","311.0405566924892","311.0405566924892"
"240640","291.64321503188694","291.64321503188694","291.64321503188694"
"241664","263.37653303379193","263.37653303379193","263.37653303379193"
"242688","319.88166582997655","319.88166582997655","319.88166582997655"
"243712","314.4854145994759","314.4854145994759","314.4854145994759"
"244736","284.2478789755842","284.2478789755842","284.2478789755842"
"245760","317.46492300124373","317.46492300124373","317.46492300124373"
"246784","297.97783259418793","297.97783259418793","297.97783259418793"
"247808","307.7185556680779","307.7185556680779","307.7185556680779"
"248832","297.0341565711424","297.0341565711424","297.0341565711424"
"249856","340.6249692151905","340.6249692151905","340.6249692151905"
"250880","266.69247221711703","266.69247221711703","266.69247221711703"
"251904","303.52051697290153","303.52051697290153","303.52051697290153"
"252928","286.82912532641785","286.82912532641785","286.82912532641785"
"253952","301.97376554238144","301.97376554238144","301.97376554238144"
"254976","299.21385673823534","299.21385673823534","299.21385673823534"
"256000","292.46721069743217","292.46721069743217","292.46721069743217"
"257024","322.8428120632889","322.8428120632889","322.8428120632889"
"258048","285.7768976665102","285.7768976665102","285.7768976665102"
"259072","333.38357789532165","333.38357789532165","333.38357789532165"
"260096","296.04260724023334","296.04260724023334","296.04260724023334"
"261120","252.67758946063987","252.67758946063987","252.67758946063987"
"262144","281.2185903459904","281.2185903459904","281.2185903459904"
"263168","323.93306874425616","323.93306874425616","323.93306874425616"
"264192","289.2811747865635","289.2811747865635","289.2811747865635"
"265216","271.9724384411238","271.9724384411238","271.9724384411238"
"266240","288.49183024025115","288.49183024025115","288.49183024025115"
"267264","282.6869819635758","282.6869819635758","282.6869819635758"
"268288","254.6567670836812","254.6567670836812","254.6567670836812"
"269312","320.43604707729537","320.43604707729537","320.43604707729537"
"270336","327.70819997365106","327.70819997365106","327.70819997365106"
"271360","281.62020051304717","281.62020051304717","281.62020051304717"
"272384","264.6616625606548","264.6616625606548","264.6616625606548"
"273408","285.4363272420014","285.4363272420014","285.4363272420014"
"274432","294.27071136806626","294.27071136806626","294.27071136806626"
"275456","293.93700297671603","293.93700297671603","293.93700297671603"
"276480","341.35511425929144","341.35511425929144","341.35511425929144"
"277504","331.2465929564787","331.2465929564787","331.2465929564787"
"278528","329.77811570710037","329.77811570710037","329.77811570710037"
"279552","306.6845224771532","306.6845224771532","306.6845224771532"
"280576","263.83944843136123","263.83944843136123","263.83944843136123"
"281600","305.4273162856698","305.4273162856698","305.4273162856698"
"282624","264.7587557367515","264.7587557367515","264.7587557367515"
"283648","315.06746182357165","315.06746182357165","315.06746182357165"
"284672","269.5543845567736","269.5543845567736","269.5543845567736"
"285696","316.1187621837016","316.1187621837016","316.1187621837016"
"286720","344.8984742334578","344.8984742334578","344.8984742334578"
"287744","330.0887914909981","330.0887914909981","330.0887914909981"
"288768","277.83634031633846","277.83634031633846","277.83634031633846"
"289792","274.8673017846886","274.8673017846886","274.8673017846886"
"290816","300.4627991074667","300.4627991074667","300.4627991074667"
"291840","288.49591606634203","288.49591606634203","288.49591606634203"
"292864","316.3623739934992","316.3623739934992","316.3623739934992"
"293888","307.0548376223596","307.0548376223596","307.0548376223596"
"294912","288.925842871191","288.925842871191","288.925842871191"
"295936","273.2734019480704","273.2734019480704","273.2734019480704"
"296960","269.03568074526265","269.03568074526265","269.03568074526265"
"297984","292.32994740025606","292.32994740025606","292.32994740025606"
"299008","331.6438488046988","331.6438488046988","331.6438488046988"
"300032","272.2877243003459","272.2877243003459","272.2877243003459"
"301056","272.34508232644293","272.34508232644293","272.34508232644293"
"302080","312.6173880165443","312.6173880165443","312.6173880165443"
"303104","306.0875076306984","306.0875076306984","306.0875076306984"
"304128","277.6118779327371","277.6118779327371","277.6118779327371"
"305152","313.8770690972742","313.8770690972742","313.8770690972742"
"306176","299.7528846540954","299.7528846540954","299.7528846540954"
"307200","275.53492075536633","275.53492075536633","275.53492075536633"
"308224","305.4457993663","305.4457993663","305.4457993663"
"309248","227.3944479598431","227.3944479598431","227.3944479598431"
"310272","273.00978006079094","273.00978006079094","273.00978006079094"
"311296","279.1023772248536","279.1023772248536","279.1023772248536"
"312320","296.6763709309744","296.6763709309744","296.6763709309744"
"313344","320.6794367502298","320.6794367502298","320.6794367502298"
"314368","266.02134462457616","266.02134462457616","266.02134462457616"
"315392","295.65257456852123","295.65257456852123","295.65257456852123"
"316416","320.8793066426806","320.8793066426806","320.8793066426806"
"317440","318.96684991786606","318.96684991786606","318.96684991786606"
"318464","320.96867012628354","320.96867012628354","320.96867012628354"
"319488","289.01782159297727","289.01782159297727","289.01782159297727"
"320512","240.74034362367092","240.74034362367092","240.74034362367092"
"321536","274.410996999708","274.410996999708","274.410996999708"
"322560","285.4396715335897","285.4396715335897","285.4396715335897"
"323584","271.93915755674243","271.93915755674243","271.93915755674243"
"324608","257.51205561927054","257.51205561927054","257.51205561927054"
"325632","319.59096983494237","319.59096983494237","319.59096983494237"
"326656","298.4631272244151","298.4631272244151","298.4631272244151"
"327680","310.1120640432491","310.1120640432491","310.1120640432491"
"328704","292.8118005792785","292.8118005792785","292.8118005792785"
"329728","315.74251082229966","315.74251082229966","315.74251082229966"
"330752","242.50912115105893","242.50912115105893","242.50912115105893"
"331776","292.4287471178159","292.4287471178159","292.4287471178159"
"332800","271.3261358710006","271.3261358710006","271.3261358710006"
"333824","285.3535231050919","285.3535231050919","285.3535231050919"
"334848","308.88618814889924","308.88618814889924","308.88618814889924"
"335872","275.3364335593069","275.3364335593069","275.3364335593069"
"336896","294.6775439501507","294.6775439501507","294.6775439501507"
"337920","272.2732998286956","272.2732998286956","272.2732998286956"
"338944","346.1561692201067","346.1561692201067","346.1561692201067"
"339968","283.2580167798442","283.2580167798442","283.2580167798442"
"340992","314.3813645159389","314.3813645159389","314.3813645159389"
"342016","333.2085873542819","333.2085873542819","333.2085873542819"
"343040","287.3770419175853","287.3770419175853","287.3770419175853"
"344064","307.1805635234341","307.1805635234341","307.1805635234341"
"345088","254.22572417242918","254.22572417242918","254.22572417242918"
"346112","310.82543650333537","310.82543650333537","310.82543650333537"
"347136","275.25884019755176","275.25884019755176","275.25884019755176"
"348160","254.86883270720136","254.86883270720136","254.86883270720136"
"349184","325.01069576976306","325.01069576976306","325.01069576976306"
"350208","333.4835316067911","333.4835316067911","333.4835316067911"
"351232","287.2265808826778","287.2265808826778","287.2265808826778"
"352256","318.4367063849422","318.4367063849422","318.4367063849422"
"353280","253.4907226015348","253.4907226015348","253.4907226015348"
"354304","309.9436655464815","309.9436655464815","309.9436655464815"
"355328","267.52034315616766","267.52034315616766","267.52034315616766"
"356352","341.63652298931265","341.63652298931265","341.63652298931265"
"357376","303.5685053613561","303.5685053613561","303.5685053613561"
"358400","281.8552884485107","281.8552884485107","281.8552884485107"
"359424","301.96787414490245","301.96787414490245","301.96787414490245"
"360448","286.2928672800772","286.2928672800772","286.2928672800772"
"361472","310.20741749810986","310.20741749810986","310.20741749810986"
"362496","257.91539819292666","257.91539819292666","257.91539819292666"
"363520","248.68582642707042","248.68582642707042","248.68582642707042"
"364544","299.5961478985846","299.5961478985846","299.5961478985846"
"365568","295.722268288715","295.722268288715","295.722268288715"
"366592","313.18370239203796","313.18370239203796","313.18370239203796"
"367616","310.9546025355812","310.9546025355812","310.9546025355812"
"368640","246.880444417533","246.880444417533","246.880444417533"
"369664","284.6115794103953","284.6115794103953","284.6115794103953"
"370688","319.5118047740543","319.5118047740543","319.5118047740543"
"371712","295.73436290118843","295.73436290118843","295.73436290118843"
"372736","310.4768990617813","310.4768990617813","310.4768990617813"
"373760","242.95402242671116","242.95402242671116","242.95402242671116"
"374784","328.3988743780428","328.3988743780428","328.3988743780428"
"375808","242.65422419656534","242.65422419656534","242.65422419656534"
"376832","291.62440757521836","291.62440757521836","291.62440757521836"
"377856","285.58486417494714","285.58486417494714","285.58486417494714"
"378880","345.45328572939616","345.45328572939616","345.45328572939616"
"379904","316.3169565491844","316.3169565491844","316.3169565491844"
"380928","324.8865231735035","324.8865231735035","324.8865231735035"
"381952","293.1838473136886","293.1838473136886","293.1838473136886"
"382976","306.4749628333375","306.4749628333375","306.4749628333375"
"384000","309.05004442099016","309.05004442099016","309.05004442099016"
"385024","326.60613310392364","326.60613310392364","326.60613310392364"
"386048","286.431249613408","286.431249613408","286.431249613408"
"387072","285.66321478932514","285.66321478932514","285.66321478932514"
"388096","217.71679263480473","217.71679263480473","217.71679263480473"
"389120","343.01493482565274","343.01493482565274","343.01493482565274"
"390144","270.23337414543494","270.23337414543494","270.23337414543494"
"391168","330.38779838348273","330.38779838348273","330.38779838348273"
"392192","277.9386843775137","277.9386843775137","277.9386843775137"
"393216","348.3245218746888","348.3245218746888","348.3245218746888"
"394240","298.29774015792646","298.29774015792646","298.29774015792646"
"395264","330.76686111069284","330.76686111069284","330.76686111069284"
"396288","267.8099123754073","267.8099123754073","267.8099123754073"
"397312","339.9720717627497","339.9720717627497","339.9720717627497"
"398336","276.62626093253493","276.62626093253493","276.62626093253493"
"399360","264.72214171814267","264.72214171814267","264.72214171814267"
"400384","271.83611125760945","271.83611125760945","271.83611125760945"
"401408","301.60757453535916","301.60757453535916","301.60757453535916"
"402432","317.51131585839903","317.51131585839903","317.51131585839903"
"403456","252.85367631053668","252.85367631053668","252.85367631053668"
"404480","333.6639142384629","333.6639142384629","333.6639142384629"
"405504","332.6982715347549","332.6982715347549","332.6982715347549"
"406528","295.2693503496703","295.2693503496703","295.2693503496703"
"407552","324.73228909634054","324.73228909634054","324.73228909634054"
"408576","290.3690095374477","290.3690095374477","290.3690095374477"
"409600","343.62477095687063","343.62477095687063","343.62477095687063"
"410624","302.6579925279366","302.6579925279366","302.6579925279366"
"411648","296.8140963652113","296.8140963652113","296.8140963652113"
"412672","275.82954099640483","275.82954099640483","275.82954099640483"
"413696","266.0054928874015","266.0054928874015","266.0054928874015"
"414720","284.97475665964885","284.97475665964885","284.97475665964885"
"415744","326.93283644117764","326.93283644117764","326.93283644117764"
"416768","314.3542020099703","314.3542020099703","314.3542020099703"
"417792","316.39958553074393","316.39958553074393","316.39958553074393"
"418816","283.45500140299555","283.45500140299555","283.45500140299555"
"419840","294.17345835012384","294.17345835012384","294.17345835012384"
"420864","282.5194366532378","282.5194366532378","282.5194366532378"
"421888","345.5570190483704","345.5570190483704","345.5570190483704"
"422912","219.10285493027186","219.10285493027186","219.10285493027186"
"423936","338.9347803699784","338.9347803699784","338.9347803699784"
"424960","203.6009962670505","203.6009962670505","203.6009962670505"
"425984","305.39990094315726","305.39990094315726","305.39990094315726"
"427008","276.84721737654763","276.84721737654763","276.84721737654763"
"428032","316.4200995187566","316.4200995187566","316.4200995187566"
"429056","323.9901117884947","323.9901117884947","323.9901117884947"
"430080","295.1506426665437","295.1506426665437","295.1506426665437"
"431104","285.70962383027654","285.70962383027654","285.70962383027654"
"432128","286.29450931886095","286.29450931886095","286.29450931886095"
"433152","284.613216581929","284.613216581929","284.613216581929"
"434176","268.3042963964399","268.3042963964399","268.3042963964399"
"435200","296.84161088909605","296.84161088909605","296.84161088909605"
"436224","286.33477688452695","286.33477688452695","286.33477688452695"
"437248","251.7713539263932","251.7713539263932","251.7713539263932"
"438272","291.3065989187453","291.3065989187453","291.3065989187453"
"439296","336.2317078516062","336.2317078516062","336.2317078516062"
"440320","264.5643655828899","264.5643655828899","264.5643655828899"
"441344","332.3711857117596","332.3711857117596","332.3711857117596"
"442368","287.1116725270622","287.1116725270622","287.1116725270622"
"443392","256.822990222543","256.822990222543","256.822990222543"
"444416","266.1344340648502","266.1344340648502","266.1344340648502"
"445440","305.4041538742604","305.4041538742604","305.4041538742604"
"446464","323.5465790199669","323.5465790199669","323.5465790199669"
"447488","309.65596552894567","309.65596552894567","309.65596552894567"
"448512","295.0515052910778","295.0515052910778","295.0515052910778"
"449536","319.4556544336083","319.4556544336083","319.4556544336083"
"450560","317.32405863887107","317.32405863887107","317.32405863887107"
"451584","286.2592098340392","286.2592098340392","286.2592098340392"
"452608","284.6163748577237","284.6163748577237","284.6163748577237"
"453632","283.35340831571375","283.35340831571375","283.35340831571375"
"454656","273.8144997564377","273.8144997564377","273.8144997564377"
"455680","310.002796701272","310.002796701272","310.002796701272"
"456704","289.48069161188323","289.48069161188323","289.48069161188323"
"457728","298.42653438997513","298.42653438997513","298.42653438997513"
"458752","281.6788559501874","281.6788559501874","281.6788559501874"
"459776","223.99247381999157","223.99247381999157","223.99247381999157"
"460800","300.8107255724026","300.8107255724026","300.8107255724026"
"461824","288.96528880111873","288.96528880111873","288.96528880111873"
"462848","305.6931658972753","305.6931658972753","305.6931658972753"
"463872","296.05808547372","296.05808547372","296.05808547372"
"464896","296.17575514968485","296.17575514968485","296.17575514968485"
"465920","287.9674693979323","287.9674693979323","287.9674693979323"
"466944","320.79541664698627","320.79541664698627","320.79541664698627"
"467968","300.77085891528986","300.77085891528986","300.77085891528986"
"468992","285.4304954865911","285.4304954865911","285.4304954865911"
"470016","276.66617354235495","276.66617354235495","276.66617354235495"
"471040","304.04727998711314","304.04727998711314","304.04727998711314"
"472064","296.84503924055025","296.84503924055025","296.84503924055025"
"473088","326.75998280756176","326.75998280756176","326.75998280756176"
"474112","292.5881748680258","292.5881748680258","292.5881748680258"
"475136","258.87362871930236","258.87362871930236","258.87362871930236"
"476160","242.39252941205632","242.39252941205632","242.39252941205632"
"477184","286.47799693164416","286.47799693164416","286.47799693164416"
"478208","295.8995197714539","295.8995197714539","295.8995197714539"
"479232","311.1825113747909","311.1825113747909","311.1825113747909"
"480256","269.17545016517397","269.17545016517397","269.17545016517397"
"481280","331.4982619966613","331.4982619966613","331.4982619966613"
"482304","308.0347558623471","308.0347558623471","308.0347558623471"
"483328","323.58363102923613","323.58363102923613","323.58363102923613"
"484352","304.7887859653565","304.7887859653565","304.7887859653565"
"485376","314.2127865983639","314.2127865983639","314.2127865983639"
"486400","330.6948833334027","330.6948833334027","330.6948833334027"
"487424","304.89604379882803","304.89604379882803","304.89604379882803"
"488448","318.54531583483913","318.54531583483913","318.54531583483913"
"489472","316.55061158056196","316.55061158056196","316.55061158056196"
