"Step","env: DQNREACHER - ep_info/Target1","env: DQNREACHER - ep_info/Target1__MIN","env: DQNREACHER - ep_info/Target1__MAX"
"109000","391.9662088956684","391.9662088956684","391.9662088956684"
"110000","316.8285118744243","316.8285118744243","316.8285118744243"
"111000","470.22606998719857","470.22606998719857","470.22606998719857"
"112000","352.6571954023093","352.6571954023093","352.6571954023093"
"113000","369.91269085695967","369.91269085695967","369.91269085695967"
"114000","228.17367096379894","228.17367096379894","228.17367096379894"
"115000","239.221197986044","239.221197986044","239.221197986044"
"116000","430.2409511655569","430.2409511655569","430.2409511655569"
"117000","504.0264764968306","504.0264764968306","504.0264764968306"
"118000","491.8664237111807","491.8664237111807","491.8664237111807"
"119000","451.7818169016391","451.7818169016391","451.7818169016391"
"120000","350.07612850517035","350.07612850517035","350.07612850517035"
"121000","561.9691989682615","561.9691989682615","561.9691989682615"
"122000","328.43580794823356","328.43580794823356","328.43580794823356"
"123000","518.1754896268249","518.1754896268249","518.1754896268249"
"124000","387.3082501664758","387.3082501664758","387.3082501664758"
"125000","574.8107740487903","574.8107740487903","574.8107740487903"
"126000","236.49608438712312","236.49608438712312","236.49608438712312"
"127000","305.489024070499","305.489024070499","305.489024070499"
"128000","122.06424257418257","122.06424257418257","122.06424257418257"
"129000","412.0327000844991","412.0327000844991","412.0327000844991"
"130000","479.33355539198965","479.33355539198965","479.33355539198965"
"131000","582.800933226943","582.800933226943","582.800933226943"
"132000","222.00152687553782","222.00152687553782","222.00152687553782"
"133000","327.6982672241811","327.6982672241811","327.6982672241811"
"134000","156.3382493655372","156.3382493655372","156.3382493655372"
"135000","237.15805892416392","237.15805892416392","237.15805892416392"
"136000","324.8009423240437","324.8009423240437","324.8009423240437"
"137000","551.3390384316444","551.3390384316444","551.3390384316444"
"138000","398.525951259071","398.525951259071","398.525951259071"
"139000","273.8115787264469","273.8115787264469","273.8115787264469"
"140000","266.51030563515087","266.51030563515087","266.51030563515087"
"141000","270.619350971072","270.619350971072","270.619350971072"
"142000","305.79655306844506","305.79655306844506","305.79655306844506"
"143000","227.28036203607917","227.28036203607917","227.28036203607917"
"144000","360.22068000701256","360.22068000701256","360.22068000701256"
"145000","276.64740702230483","276.64740702230483","276.64740702230483"
"146000","212.70075680461014","212.70075680461014","212.70075680461014"
"147000","257.5483337615733","257.5483337615733","257.5483337615733"
"148000","485.91400288883597","485.91400288883597","485.91400288883597"
"149000","264.63490597868804","264.63490597868804","264.63490597868804"
"150000","378.59267589682713","378.59267589682713","378.59267589682713"
"151000","255.5124681093148","255.5124681093148","255.5124681093148"
"152000","350.992669332074","350.992669332074","350.992669332074"
"153000","423.4779895307729","423.4779895307729","423.4779895307729"
"154000","215.60302442431112","215.60302442431112","215.60302442431112"
"155000","312.8859807583576","312.8859807583576","312.8859807583576"
"156000","268.7365379160037","268.7365379160037","268.7365379160037"
"157000","106.62891524212318","106.62891524212318","106.62891524212318"
"158000","360.3847073924262","360.3847073924262","360.3847073924262"
"159000","279.25032908894354","279.25032908894354","279.25032908894354"
"160000","189.21320810948964","189.21320810948964","189.21320810948964"
"161000","141.05764898740745","141.05764898740745","141.05764898740745"
"162000","179.41685882581805","179.41685882581805","179.41685882581805"
"163000","269.78043701522984","269.78043701522984","269.78043701522984"
"164000","233.32448481302708","233.32448481302708","233.32448481302708"
"165000","281.58344347428647","281.58344347428647","281.58344347428647"
"166000","418.46473462251015","418.46473462251015","418.46473462251015"
"167000","213.2151082387718","213.2151082387718","213.2151082387718"
"168000","265.6854052261915","265.6854052261915","265.6854052261915"
"169000","295.3391634525615","295.3391634525615","295.3391634525615"
"170000","412.7763314223266","412.7763314223266","412.7763314223266"
"171000","328.06263756197586","328.06263756197586","328.06263756197586"
"172000","404.3255092611071","404.3255092611071","404.3255092611071"
"173000","474.7866667089984","474.7866667089984","474.7866667089984"
"174000","330.3586387927644","330.3586387927644","330.3586387927644"
"175000","104.90242431988008","104.90242431988008","104.90242431988008"
"176000","197.9415785417077","197.9415785417077","197.9415785417077"
"177000","374.5704396443907","374.5704396443907","374.5704396443907"
"178000","357.41890449569473","357.41890449569473","357.41890449569473"
"179000","372.0297735937056","372.0297735937056","372.0297735937056"
"180000","531.6625895937905","531.6625895937905","531.6625895937905"
"181000","350.6984934210777","350.6984934210777","350.6984934210777"
"182000","-29.442312342580408","-29.442312342580408","-29.442312342580408"
"183000","141.90383640362415","141.90383640362415","141.90383640362415"
"184000","192.7086247590778","192.7086247590778","192.7086247590778"
"185000","293.68619809893426","293.68619809893426","293.68619809893426"
"186000","287.40094392740866","287.40094392740866","287.40094392740866"
"187000","65.48268416395877","65.48268416395877","65.48268416395877"
"188000","448.663872750476","448.663872750476","448.663872750476"
"189000","485.32759671122767","485.32759671122767","485.32759671122767"
"190000","384.11652255721856","384.11652255721856","384.11652255721856"
"191000","394.85690811197856","394.85690811197856","394.85690811197856"
"192000","250.3531905640848","250.3531905640848","250.3531905640848"
"193000","286.4872952830192","286.4872952830192","286.4872952830192"
"194000","286.44032162288204","286.44032162288204","286.44032162288204"
"195000","577.890790168196","577.890790168196","577.890790168196"
"196000","231.3875911377836","231.3875911377836","231.3875911377836"
"197000","283.1863288184395","283.1863288184395","283.1863288184395"
"198000","572.2651936523616","572.2651936523616","572.2651936523616"
"199000","378.210791926831","378.210791926831","378.210791926831"
"200000","544.336955335777","544.336955335777","544.336955335777"
"201000","260.2823157487437","260.2823157487437","260.2823157487437"
"202000","357.3935650344938","357.3935650344938","357.3935650344938"
"203000","505.2478962279856","505.2478962279856","505.2478962279856"
"204000","476.65959627297707","476.65959627297707","476.65959627297707"
"205000","400.61606797762215","400.61606797762215","400.61606797762215"
"206000","286.20966437606694","286.20966437606694","286.20966437606694"
"207000","234.8321080507012","234.8321080507012","234.8321080507012"
"208000","535.3665400347672","535.3665400347672","535.3665400347672"
"209000","258.1947575956583","258.1947575956583","258.1947575956583"
"210000","252.29480380145833","252.29480380145833","252.29480380145833"
"211000","443.38174424879253","443.38174424879253","443.38174424879253"
"212000","384.2198222191073","384.2198222191073","384.2198222191073"
"213000","552.0196027550846","552.0196027550846","552.0196027550846"
"214000","258.0615655305155","258.0615655305155","258.0615655305155"
"215000","537.2312159512658","537.2312159512658","537.2312159512658"
"216000","451.58000090625137","451.58000090625137","451.58000090625137"
"217000","562.3152519760188","562.3152519760188","562.3152519760188"
"218000","458.32322841044515","458.32322841044515","458.32322841044515"
"219000","600.5021008588374","600.5021008588374","600.5021008588374"
"220000","552.3207909905759","552.3207909905759","552.3207909905759"
"221000","483.93486465886235","483.93486465886235","483.93486465886235"
"222000","301.3586740374012","301.3586740374012","301.3586740374012"
"223000","317.7929393447703","317.7929393447703","317.7929393447703"
"224000","384.1778002753854","384.1778002753854","384.1778002753854"
"225000","439.3425224488601","439.3425224488601","439.3425224488601"
"226000","185.0996375248069","185.0996375248069","185.0996375248069"
"227000","433.45972741232254","433.45972741232254","433.45972741232254"
"228000","257.9601515684044","257.9601515684044","257.9601515684044"
"229000","252.16305198572445","252.16305198572445","252.16305198572445"
"230000","521.1838330030441","521.1838330030441","521.1838330030441"
"231000","357.20393945631804","357.20393945631804","357.20393945631804"
"232000","534.4318396644667","534.4318396644667","534.4318396644667"
"233000","504.86998011526885","504.86998011526885","504.86998011526885"
"234000","559.4207882685587","559.4207882685587","559.4207882685587"
"235000","575.9360645422712","575.9360645422712","575.9360645422712"
"236000","459.71006690710783","459.71006690710783","459.71006690710783"
"237000","595.5416440013796","595.5416440013796","595.5416440013796"
"238000","233.67583098640898","233.67583098640898","233.67583098640898"
"239000","361.9537810701877","361.9537810701877","361.9537810701877"
"240000","233.04410207713954","233.04410207713954","233.04410207713954"
"241000","535.4036909445713","535.4036909445713","535.4036909445713"
"242000","399.7830993793905","399.7830993793905","399.7830993793905"
"243000","273.5214822225389","273.5214822225389","273.5214822225389"
"244000","64.43253432150232","64.43253432150232","64.43253432150232"
"245000","229.0772589771659","229.0772589771659","229.0772589771659"
"246000","440.788588386029","440.788588386029","440.788588386029"
"247000","457.170184193179","457.170184193179","457.170184193179"
"248000","223.407842625209","223.407842625209","223.407842625209"
"249000","193.14939871870047","193.14939871870047","193.14939871870047"
"250000","264.6632755494211","264.6632755494211","264.6632755494211"
"251000","257.15191152715124","257.15191152715124","257.15191152715124"
"252000","272.2243613981409","272.2243613981409","272.2243613981409"
"253000","285.06573877707706","285.06573877707706","285.06573877707706"
"254000","206.83563091015094","206.83563091015094","206.83563091015094"
"255000","443.3421387784183","443.3421387784183","443.3421387784183"
"256000","487.52971932222135","487.52971932222135","487.52971932222135"
"257000","338.03080876916647","338.03080876916647","338.03080876916647"
"258000","310.6009247103357","310.6009247103357","310.6009247103357"
"259000","431.83068897016346","431.83068897016346","431.83068897016346"
"260000","409.0885834619403","409.0885834619403","409.0885834619403"
"261000","598.9293359487783","598.9293359487783","598.9293359487783"
"262000","454.3389055877924","454.3389055877924","454.3389055877924"
"263000","429.85677256435156","429.85677256435156","429.85677256435156"
"264000","467.93516092561185","467.93516092561185","467.93516092561185"
"265000","587.9019530639052","587.9019530639052","587.9019530639052"
"266000","417.3809807449579","417.3809807449579","417.3809807449579"
"267000","584.8891479540616","584.8891479540616","584.8891479540616"
"268000","602.4550713784993","602.4550713784993","602.4550713784993"
"269000","596.2586540393531","596.2586540393531","596.2586540393531"
"270000","602.1231682859361","602.1231682859361","602.1231682859361"
"271000","341.2736797872931","341.2736797872931","341.2736797872931"
"272000","343.5789182279259","343.5789182279259","343.5789182279259"
"273000","530.7578009665012","530.7578009665012","530.7578009665012"
"274000","425.13318934477866","425.13318934477866","425.13318934477866"
"275000","583.3475029338151","583.3475029338151","583.3475029338151"
"276000","574.0148106177803","574.0148106177803","574.0148106177803"
"277000","568.4351587910205","568.4351587910205","568.4351587910205"
"278000","527.0367095712572","527.0367095712572","527.0367095712572"
"279000","338.22209745272994","338.22209745272994","338.22209745272994"
"280000","292.9057363048196","292.9057363048196","292.9057363048196"
"281000","504.1689185090363","504.1689185090363","504.1689185090363"
"282000","598.2890243278816","598.2890243278816","598.2890243278816"
"283000","351.22067807335407","351.22067807335407","351.22067807335407"
"284000","239.9589110162342","239.9589110162342","239.9589110162342"
"285000","215.38506495038746","215.38506495038746","215.38506495038746"
"286000","283.28442330181133","283.28442330181133","283.28442330181133"
"287000","238.5872869235609","238.5872869235609","238.5872869235609"
"288000","260.720111032133","260.720111032133","260.720111032133"
"289000","514.8976796474308","514.8976796474308","514.8976796474308"
"290000","365.26064270734787","365.26064270734787","365.26064270734787"
"291000","277.89296375226695","277.89296375226695","277.89296375226695"
"292000","465.4111735075712","465.4111735075712","465.4111735075712"
"293000","557.8348613996059","557.8348613996059","557.8348613996059"
"294000","487.5290059270337","487.5290059270337","487.5290059270337"
"295000","302.1335836849321","302.1335836849321","302.1335836849321"
"296000","549.2220433801413","549.2220433801413","549.2220433801413"
"297000","419.5599479228258","419.5599479228258","419.5599479228258"
"298000","396.9891530275345","396.9891530275345","396.9891530275345"
"299000","478.380039665848","478.380039665848","478.380039665848"
"300000","481.9553900118917","481.9553900118917","481.9553900118917"
"301000","356.8215577248484","356.8215577248484","356.8215577248484"
"302000","363.7226951532066","363.7226951532066","363.7226951532066"
"303000","261.51322251930833","261.51322251930833","261.51322251930833"
"304000","386.50517432950437","386.50517432950437","386.50517432950437"
"305000","616.2656812276691","616.2656812276691","616.2656812276691"
"306000","274.16287813242525","274.16287813242525","274.16287813242525"
"307000","522.1422138884664","522.1422138884664","522.1422138884664"
"308000","521.962645104155","521.962645104155","521.962645104155"
"309000","427.0759781692177","427.0759781692177","427.0759781692177"
"310000","514.9448774959892","514.9448774959892","514.9448774959892"
"311000","436.71533636841923","436.71533636841923","436.71533636841923"
"312000","581.9145603049546","581.9145603049546","581.9145603049546"
"313000","280.7291443567374","280.7291443567374","280.7291443567374"
"314000","340.58978006010875","340.58978006010875","340.58978006010875"
"315000","225.99591699938173","225.99591699938173","225.99591699938173"
"316000","257.2542718072946","257.2542718072946","257.2542718072946"
"317000","298.27273663063534","298.27273663063534","298.27273663063534"
"318000","593.1474317554384","593.1474317554384","593.1474317554384"
"319000","504.52914395648986","504.52914395648986","504.52914395648986"
"320000","396.9086218746379","396.9086218746379","396.9086218746379"
"321000","232.19979612503084","232.19979612503084","232.19979612503084"
"322000","506.44154176302254","506.44154176302254","506.44154176302254"
"323000","305.98050340497866","305.98050340497866","305.98050340497866"
"324000","603.306325385347","603.306325385347","603.306325385347"
"325000","610.0885643949732","610.0885643949732","610.0885643949732"
"326000","242.60619566042442","242.60619566042442","242.60619566042442"
"327000","224.96199844862713","224.96199844862713","224.96199844862713"
"328000","430.09689510206226","430.09689510206226","430.09689510206226"
"329000","483.0368928387761","483.0368928387761","483.0368928387761"
"330000","264.1665259237052","264.1665259237052","264.1665259237052"
"331000","249.3365648968611","249.3365648968611","249.3365648968611"
"332000","378.18114316661377","378.18114316661377","378.18114316661377"
"333000","482.9536235788837","482.9536235788837","482.9536235788837"
"334000","491.51081738993526","491.51081738993526","491.51081738993526"
"335000","480.04498361237347","480.04498361237347","480.04498361237347"
"336000","531.6397201735526","531.6397201735526","531.6397201735526"
"337000","332.15598215162754","332.15598215162754","332.15598215162754"
"338000","470.95792349241674","470.95792349241674","470.95792349241674"
"339000","617.188864370808","617.188864370808","617.188864370808"
"340000","343.96830123104155","343.96830123104155","343.96830123104155"
"341000","238.79409067309462","238.79409067309462","238.79409067309462"
"342000","330.14096275903285","330.14096275903285","330.14096275903285"
"343000","619.1499652010389","619.1499652010389","619.1499652010389"
"344000","393.6466867320705","393.6466867320705","393.6466867320705"
"345000","507.09620887287747","507.09620887287747","507.09620887287747"
"346000","563.0447895098478","563.0447895098478","563.0447895098478"
"347000","519.7351598981768","519.7351598981768","519.7351598981768"
"348000","473.4062155019492","473.4062155019492","473.4062155019492"
"349000","513.7174049725727","513.7174049725727","513.7174049725727"
"350000","376.9231347627938","376.9231347627938","376.9231347627938"
"351000","274.63584520015866","274.63584520015866","274.63584520015866"
"352000","493.3264869302511","493.3264869302511","493.3264869302511"
"353000","254.09215908523765","254.09215908523765","254.09215908523765"
"354000","258.0319573865272","258.0319573865272","258.0319573865272"
"355000","380.12628984451294","380.12628984451294","380.12628984451294"
"356000","239.6802891457337","239.6802891457337","239.6802891457337"
"357000","249.70385510765482","249.70385510765482","249.70385510765482"
"358000","244.67199987662752","244.67199987662752","244.67199987662752"
"359000","379.66071438230574","379.66071438230574","379.66071438230574"
"360000","129.77862863296468","129.77862863296468","129.77862863296468"
"361000","225.60164664363583","225.60164664363583","225.60164664363583"
"362000","485.4665238559246","485.4665238559246","485.4665238559246"
"363000","218.15641795285046","218.15641795285046","218.15641795285046"
"364000","441.38875025650486","441.38875025650486","441.38875025650486"
"365000","435.3889970156015","435.3889970156015","435.3889970156015"
"366000","546.2468051840551","546.2468051840551","546.2468051840551"
"367000","326.16192269697785","326.16192269697785","326.16192269697785"
"368000","483.93339013680816","483.93339013680816","483.93339013680816"
"369000","519.5188532005996","519.5188532005996","519.5188532005996"
"370000","327.67433248786256","327.67433248786256","327.67433248786256"
"371000","467.9759512571909","467.9759512571909","467.9759512571909"
"372000","307.70222588442266","307.70222588442266","307.70222588442266"
"373000","316.01193027570844","316.01193027570844","316.01193027570844"
"374000","444.96583849191666","444.96583849191666","444.96583849191666"
"375000","318.1161357536912","318.1161357536912","318.1161357536912"
"376000","307.69120350130834","307.69120350130834","307.69120350130834"
"377000","547.1797667220235","547.1797667220235","547.1797667220235"
"378000","391.7384563172236","391.7384563172236","391.7384563172236"
"379000","262.1037102784612","262.1037102784612","262.1037102784612"
"380000","558.7054962236434","558.7054962236434","558.7054962236434"
"381000","262.2967280729208","262.2967280729208","262.2967280729208"
"382000","293.4600275596604","293.4600275596604","293.4600275596604"
"383000","365.44265417195857","365.44265417195857","365.44265417195857"
"384000","512.3480834569782","512.3480834569782","512.3480834569782"
"385000","417.17082079686224","417.17082079686224","417.17082079686224"
"386000","526.6287247110158","526.6287247110158","526.6287247110158"
"387000","295.8632202455774","295.8632202455774","295.8632202455774"
"388000","408.19386850111187","408.19386850111187","408.19386850111187"
"389000","439.56227175798267","439.56227175798267","439.56227175798267"
"390000","306.4370762426406","306.4370762426406","306.4370762426406"
"391000","318.98983944021165","318.98983944021165","318.98983944021165"
"392000","545.5325855221599","545.5325855221599","545.5325855221599"
"393000","504.59725480899215","504.59725480899215","504.59725480899215"
"394000","303.3737377829384","303.3737377829384","303.3737377829384"
"395000","362.7728975750506","362.7728975750506","362.7728975750506"
"396000","425.9718532860279","425.9718532860279","425.9718532860279"
"397000","250.81454920745455","250.81454920745455","250.81454920745455"
"398000","254.3565920208348","254.3565920208348","254.3565920208348"
"399000","578.0552478265017","578.0552478265017","578.0552478265017"
"400000","478.02236246317625","478.02236246317625","478.02236246317625"
"401000","519.0651089551393","519.0651089551393","519.0651089551393"
"402000","293.10104677197523","293.10104677197523","293.10104677197523"
"403000","472.181735701859","472.181735701859","472.181735701859"
"404000","332.41238544881344","332.41238544881344","332.41238544881344"
"405000","501.5930989123881","501.5930989123881","501.5930989123881"
"406000","537.8290952090174","537.8290952090174","537.8290952090174"
"407000","439.2434891872108","439.2434891872108","439.2434891872108"
"408000","490.42494370415807","490.42494370415807","490.42494370415807"
"409000","349.201094959717","349.201094959717","349.201094959717"
"410000","576.8616042677313","576.8616042677313","576.8616042677313"
"411000","448.8255672007799","448.8255672007799","448.8255672007799"
"412000","406.48262467607856","406.48262467607856","406.48262467607856"
"413000","296.38120860792696","296.38120860792696","296.38120860792696"
"414000","454.3007556712255","454.3007556712255","454.3007556712255"
"415000","512.9282296411693","512.9282296411693","512.9282296411693"
"416000","283.46154756715987","283.46154756715987","283.46154756715987"
"417000","558.5616591600701","558.5616591600701","558.5616591600701"
"418000","268.0520748065901","268.0520748065901","268.0520748065901"
"419000","331.3353204289451","331.3353204289451","331.3353204289451"
"420000","500.17188891302794","500.17188891302794","500.17188891302794"
"421000","349.5035858005285","349.5035858005285","349.5035858005285"
"422000","273.20534864946967","273.20534864946967","273.20534864946967"
"423000","277.576795413981","277.576795413981","277.576795413981"
"424000","429.7662742510438","429.7662742510438","429.7662742510438"
"425000","215.50271902314853","215.50271902314853","215.50271902314853"
"426000","337.15985380508937","337.15985380508937","337.15985380508937"
"427000","392.3181578051299","392.3181578051299","392.3181578051299"
"428000","280.00940067879856","280.00940067879856","280.00940067879856"
"429000","266.6712944563478","266.6712944563478","266.6712944563478"
"430000","433.5564275570214","433.5564275570214","433.5564275570214"
"431000","502.3118109088391","502.3118109088391","502.3118109088391"
"432000","237.90339666162618","237.90339666162618","237.90339666162618"
"433000","495.26670239679515","495.26670239679515","495.26670239679515"
"434000","363.05012835748494","363.05012835748494","363.05012835748494"
"435000","382.41694687120616","382.41694687120616","382.41694687120616"
"436000","584.2354796882719","584.2354796882719","584.2354796882719"
"437000","570.7002197299153","570.7002197299153","570.7002197299153"
"438000","535.2201445773244","535.2201445773244","535.2201445773244"
"439000","415.7745077935979","415.7745077935979","415.7745077935979"
"440000","432.62038159091026","432.62038159091026","432.62038159091026"
"441000","359.11170119792223","359.11170119792223","359.11170119792223"
"442000","443.04969761613756","443.04969761613756","443.04969761613756"
"443000","431.22687398822745","431.22687398822745","431.22687398822745"
"444000","238.1198300999822","238.1198300999822","238.1198300999822"
"445000","367.61175222694874","367.61175222694874","367.61175222694874"
"446000","235.68612716614734","235.68612716614734","235.68612716614734"
"447000","549.7946283742785","549.7946283742785","549.7946283742785"
"448000","275.2502427252475","275.2502427252475","275.2502427252475"
"449000","499.6480905348435","499.6480905348435","499.6480905348435"
"450000","330.41949299909174","330.41949299909174","330.41949299909174"
"451000","566.5051068924367","566.5051068924367","566.5051068924367"
"452000","573.5787684712559","573.5787684712559","573.5787684712559"
"453000","445.77106965333223","445.77106965333223","445.77106965333223"
"454000","593.3925252798945","593.3925252798945","593.3925252798945"
"455000","375.80526083894074","375.80526083894074","375.80526083894074"
"456000","561.034242650494","561.034242650494","561.034242650494"
"457000","510.66841579787433","510.66841579787433","510.66841579787433"
"458000","499.99294885247946","499.99294885247946","499.99294885247946"
"459000","539.9826601091772","539.9826601091772","539.9826601091772"
"460000","247.07083376985975","247.07083376985975","247.07083376985975"
"461000","342.6261836271733","342.6261836271733","342.6261836271733"
"462000","554.862057203427","554.862057203427","554.862057203427"
"463000","448.0355217419565","448.0355217419565","448.0355217419565"
"464000","386.8341970872134","386.8341970872134","386.8341970872134"
"465000","518.6613185005262","518.6613185005262","518.6613185005262"
"466000","518.3553375825286","518.3553375825286","518.3553375825286"
"467000","308.4944545291364","308.4944545291364","308.4944545291364"
"468000","538.4487806763791","538.4487806763791","538.4487806763791"
"469000","227.67943567136535","227.67943567136535","227.67943567136535"
"470000","362.36649925261736","362.36649925261736","362.36649925261736"
"471000","391.46279026195407","391.46279026195407","391.46279026195407"
"472000","488.0073116053536","488.0073116053536","488.0073116053536"
"473000","495.40496034920216","495.40496034920216","495.40496034920216"
"474000","489.40759532153606","489.40759532153606","489.40759532153606"
"475000","525.4099118776794","525.4099118776794","525.4099118776794"
"476000","515.7578260190785","515.7578260190785","515.7578260190785"
"477000","205.05208002129802","205.05208002129802","205.05208002129802"
"478000","567.4886259082705","567.4886259082705","567.4886259082705"
