"Step","env: CHICKENBANANA - ep_info/Objective","env: CHICKENBANANA - ep_info/Objective__MIN","env: CHICKENBANANA - ep_info/Objective__MAX"
"698","90","0","100"
"699","90","0","100"
"700","80","0","100"
"701","90","0","100"
"702","90","0","100"
"703","90","0","100"
"704","80","0","100"
"705","80","0","100"
"706","80","0","100"
"707","90","0","100"
"708","90","0","100"
"709","90","0","100"
"710","90","0","100"
"711","80","0","100"
"712","80","0","100"
"713","80","0","100"
"714","100","100","100"
"715","70","0","100"
"716","90","0","100"
"717","100","100","100"
"718","90","0","100"
"719","100","100","100"
"720","80","0","100"
"721","100","100","100"
"722","90","0","100"
"723","90","0","100"
"724","80","0","100"
"725","90","0","100"
"726","90","0","100"
"727","90","0","100"
"728","90","0","100"
"729","90","0","100"
"730","90","0","100"
"731","100","100","100"
"732","90","0","100"
"733","90","0","100"
"734","80","0","100"
"735","90","0","100"
"736","90","0","100"
"737","100","100","100"
"738","90","0","100"
"739","80","0","100"
"740","80","0","100"
"741","80","0","100"
"742","80","0","100"
"743","80","0","100"
"744","80","0","100"
"745","90","0","100"
"746","80","0","100"
"747","80","0","100"
"748","80","0","100"
"749","90","0","100"
"750","80","0","100"
"751","100","100","100"
"752","80","0","100"
"753","80","0","100"
"754","80","0","100"
"755","80","0","100"
"756","90","0","100"
"757","80","0","100"
"758","80","0","100"
"759","80","0","100"
"760","90","0","100"
"761","80","0","100"
"762","90","0","100"
"763","80","0","100"
"764","90","0","100"
"765","80","0","100"
"766","80","0","100"
"767","80","0","100"
"768","90","0","100"
"769","90","0","100"
"770","80","0","100"
"771","80","0","100"
"772","100","100","100"
"773","80","0","100"
"774","100","100","100"
"775","80","0","100"
"776","80","0","100"
"777","80","0","100"
"778","100","100","100"
"779","80","0","100"
"780","90","0","100"
"781","80","0","100"
"782","90","0","100"
"783","90","0","100"
"784","80","0","100"
"785","90","0","100"
"786","80","0","100"
"787","80","0","100"
"788","90","0","100"
"789","90","0","100"
"790","100","100","100"
"791","90","0","100"
"792","80","0","100"
"793","100","100","100"
"794","90","0","100"
"795","90","0","100"
"796","100","100","100"
"797","90","0","100"
"798","80","0","100"
"799","80","0","100"
"800","80","0","100"
"801","80","0","100"
"802","80","0","100"
"803","80","0","100"
"804","80","0","100"
"805","90","0","100"
"806","80","0","100"
"807","90","0","100"
"808","80","0","100"
"809","90","0","100"
"810","90","0","100"
"811","90","0","100"
"812","100","100","100"
"813","90","0","100"
"814","90","0","100"
"815","90","0","100"
"816","90","0","100"
"817","100","100","100"
"818","80","0","100"
"819","80","0","100"
"820","70","0","100"
"821","90","0","100"
"822","80","0","100"
"823","80","0","100"
"824","90","0","100"
"825","80","0","100"
"826","80","0","100"
"827","90","0","100"
"828","90","0","100"
"829","90","0","100"
"830","90","0","100"
"831","70","0","100"
"832","80","0","100"
"833","70","0","100"
"834","70","0","100"
"835","70","0","100"
"836","80","0","100"
"837","80","0","100"
"838","70","0","100"
"839","90","0","100"
"840","80","0","100"
"841","90","0","100"
"842","90","0","100"
"843","80","0","100"
"844","80","0","100"
"845","80","0","100"
"846","80","0","100"
"847","80","0","100"
"848","80","0","100"
"849","80","0","100"
"850","80","0","100"
"851","80","0","100"
"852","90","0","100"
"853","90","0","100"
"854","80","0","100"
"855","90","0","100"
"856","90","0","100"
"857","90","0","100"
"858","90","0","100"
"859","90","0","100"
"860","100","100","100"
"861","90","0","100"
"862","80","0","100"
"863","90","0","100"
"864","100","100","100"
"865","90","0","100"
"866","80","0","100"
"867","90","0","100"
"868","100","100","100"
"869","80","0","100"
"870","80","0","100"
"871","80","0","100"
"872","90","0","100"
"873","90","0","100"
"874","80","0","100"
"875","80","0","100"
"876","90","0","100"
"877","90","0","100"
"878","90","0","100"
"879","90","0","100"
"880","90","0","100"
"881","100","100","100"
"882","90","0","100"
"883","90","0","100"
"884","100","100","100"
"885","90","0","100"
"886","90","0","100"
"887","90","0","100"
"888","90","0","100"
"889","90","0","100"
"890","90","0","100"
"891","90","0","100"
"892","90","0","100"
"893","90","0","100"
"894","90","0","100"
"895","90","0","100"
"896","90","0","100"
"897","90","0","100"
"898","90","0","100"
"899","90","0","100"
"900","100","100","100"
"901","100","100","100"
"902","100","100","100"
"903","90","0","100"
"904","100","100","100"
"905","90","0","100"
"906","100","100","100"
"907","100","100","100"
"908","90","0","100"
"909","80","0","100"
"910","90","0","100"
"911","100","100","100"
"912","90","0","100"
"913","100","100","100"
"914","100","100","100"
"915","100","100","100"
"916","100","100","100"
"917","90","0","100"
"918","90","0","100"
"919","90","0","100"
"920","90","0","100"
"921","100","100","100"
"922","100","100","100"
"923","90","0","100"
"924","100","100","100"
"925","100","100","100"
"926","90","0","100"
"927","90","0","100"
"928","90","0","100"
"929","90","0","100"
"930","90","0","100"
"931","100","100","100"
"932","90","0","100"
"933","90","0","100"
"934","90","0","100"
"935","90","0","100"
"936","90","0","100"
"937","100","100","100"
"938","100","100","100"
"939","90","0","100"
"940","90","0","100"
"941","100","100","100"
"942","90","0","100"
"943","100","100","100"
"944","90","0","100"
"945","100","100","100"
"946","100","100","100"
"947","90","0","100"
"948","90","0","100"
"949","100","100","100"
"950","100","100","100"
"951","100","100","100"
"952","100","100","100"
"953","90","0","100"
"954","90","0","100"
"955","90","0","100"
"956","90","0","100"
"957","90","0","100"
"958","90","0","100"
"959","90","0","100"
"960","100","100","100"
"961","90","0","100"
"962","90","0","100"
"963","100","100","100"
"964","90","0","100"
"965","90","0","100"
"966","90","0","100"
"967","90","0","100"
"968","100","100","100"
"969","90","0","100"
"970","100","100","100"
"971","90","0","100"
"972","90","0","100"
"973","90","0","100"
"974","90","0","100"
"975","100","100","100"
"976","90","0","100"
"977","90","0","100"
"978","90","0","100"
"979","90","0","100"
"980","90","0","100"
"981","90","0","100"
"982","90","0","100"
"983","90","0","100"
"984","100","100","100"
"985","100","100","100"
"986","100","100","100"
"987","90","0","100"
"988","100","100","100"
"989","100","100","100"
"990","100","100","100"
"991","100","100","100"
"992","100","100","100"
"993","100","100","100"
"994","100","100","100"
"995","100","100","100"
"996","90","0","100"
"997","90","0","100"
"998","90","0","100"
"999","90","0","100"
"1000","90","0","100"
"1001","90","0","100"
"1002","90","0","100"
"1003","90","0","100"
"1004","90","0","100"
"1005","90","0","100"
"1006","100","100","100"
"1007","90","0","100"
"1008","90","0","100"
"1009","100","100","100"
"1010","90","0","100"
"1011","90","0","100"
"1012","90","0","100"
"1013","90","0","100"
"1014","90","0","100"
"1015","90","0","100"
"1016","100","100","100"
"1017","90","0","100"
"1018","90","0","100"
"1019","90","0","100"
"1020","100","100","100"
"1021","90","0","100"
"1022","90","0","100"
"1023","90","0","100"
"1024","90","0","100"
"1025","90","0","100"
"1026","90","0","100"
"1027","90","0","100"
"1028","90","0","100"
"1029","90","0","100"
"1030","90","0","100"
"1031","90","0","100"
"1032","90","0","100"
"1033","90","0","100"
"1034","90","0","100"
"1035","90","0","100"
"1036","90","0","100"
"1037","90","0","100"
"1038","90","0","100"
"1039","90","0","100"
"1040","90","0","100"
"1041","90","0","100"
"1042","90","0","100"
"1043","90","0","100"
"1044","90","0","100"
"1045","90","0","100"
"1046","90","0","100"
"1047","90","0","100"
"1048","90","0","100"
"1049","90","0","100"
"1050","90","0","100"
"1051","90","0","100"
"1052","90","0","100"
"1053","90","0","100"
"1054","90","0","100"
"1055","90","0","100"
"1056","100","100","100"
"1057","90","0","100"
"1058","90","0","100"
"1059","90","0","100"
"1060","100","100","100"
"1061","100","100","100"
"1062","90","0","100"
"1063","90","0","100"
"1064","90","0","100"
"1065","100","100","100"
"1066","90","0","100"
"1067","90","0","100"
"1068","90","0","100"
"1069","90","0","100"
"1070","90","0","100"
"1071","90","0","100"
"1072","90","0","100"
"1073","100","100","100"
"1074","90","0","100"
"1075","90","0","100"
"1076","90","0","100"
"1077","90","0","100"
"1078","90","0","100"
"1079","90","0","100"
"1080","90","0","100"
"1081","90","0","100"
"1082","90","0","100"
"1083","90","0","100"
"1084","90","0","100"
"1085","90","0","100"
"1086","90","0","100"
"1087","90","0","100"
"1088","90","0","100"
"1089","90","0","100"
"1090","90","0","100"
"1091","90","0","100"
"1092","90","0","100"
"1093","100","100","100"
"1094","90","0","100"
"1095","90","0","100"
"1096","100","100","100"
"1097","100","100","100"
"1098","90","0","100"
"1099","100","100","100"
"1100","90","0","100"
"1101","100","100","100"
"1102","100","100","100"
"1103","90","0","100"
"1104","100","100","100"
"1105","90","0","100"
"1106","100","100","100"
"1107","90","0","100"
"1108","100","100","100"
"1109","100","100","100"
"1110","100","100","100"
"1111","100","100","100"
"1112","100","100","100"
"1113","100","100","100"
"1114","100","100","100"
