"Step","env: CHICKENBANANA - lambdas/Gate","env: CHICKENBANANA - lambdas/Gate__MIN","env: CHICKENBANANA - lambdas/Gate__MAX"
"118","0.13756403750944365","0.13756403750944365","0.13756403750944365"
"119","0.14010759046693538","0.14010759046693538","0.14010759046693538"
"120","0.14139122092036457","0.14139122092036457","0.14139122092036457"
"121","0.10031812265308317","0.10031812265308317","0.10031812265308317"
"122","0.08119012776011805","0.08119012776011805","0.08119012776011805"
"123","0.0719872501683166","0.0719872501683166","0.0719872501683166"
"124","0.06747681084407618","0.06747681084407618","0.06747681084407618"
"125","0.06742605446878899","0.06742605446878899","0.06742605446878899"
"126","0.06735866081821323","0.06735866081821323","0.06735866081821323"
"127","0.06516823149535153","0.06516823149535153","0.06516823149535153"
"128","0.06409155405317356","0.06409155405317356","0.06409155405317356"
"129","0.028845736550614762","0.028845736550614762","0.028845736550614762"
"130","0.04373279159751258","0.04373279159751258","0.04373279159751258"
"131","0.049582670401573256","0.049582670401573256","0.049582670401573256"
"132","0.05233633341727491","0.05233633341727491","0.05233633341727491"
"133","0.053669628448640185","0.053669628448640185","0.053669628448640185"
"134","0.08690382966490744","0.08690382966490744","0.08690382966490744"
"135","0.10087889747637506","0.10087889747637506","0.10087889747637506"
"136","0.10763866013972491","0.10763866013972491","0.10763866013972491"
"137","0.11525291902221235","0.11525291902221235","0.11525291902221235"
"138","0.11920470717050895","0.11920470717050895","0.11920470717050895"
"139","0.12583357792089386","0.12583357792089386","0.12583357792089386"
"140","0.09143608045275894","0.09143608045275894","0.09143608045275894"
"141","0.07756694487200122","0.07756694487200122","0.07756694487200122"
"142","0.10822535408363756","0.10822535408363756","0.10822535408363756"
"143","0.12496478020187371","0.12496478020187371","0.12496478020187371"
"144","0.09281926314408784","0.09281926314408784","0.09281926314408784"
"145","0.080258324663148","0.080258324663148","0.080258324663148"
"146","0.11452400308595669","0.11452400308595669","0.11452400308595669"
"147","0.13324164702924518","0.13324164702924518","0.13324164702924518"
"148","0.14300856188332572","0.14300856188332572","0.14300856188332572"
"149","0.14294360758852","0.14294360758852","0.14294360758852"
"150","0.1428371598214202","0.1428371598214202","0.1428371598214202"
"151","0.13775867293036623","0.13775867293036623","0.13775867293036623"
"152","0.09556981561903048","0.09556981561903048","0.09556981561903048"
"153","0.07657756993064908","0.07657756993064908","0.07657756993064908"
"154","0.06758751172053448","0.06758751172053448","0.06758751172053448"
"155","0.06321629706295573","0.06321629706295573","0.06321629706295573"
"156","0.029498805318767713","0.029498805318767713","0.029498805318767713"
"157","0.04380980856095874","0.04380980856095874","0.04380980856095874"
"158","0.051267288881723674","0.051267288881723674","0.051267288881723674"
"159","0.05696243653955695","0.05696243653955695","0.05696243653955695"
"160","0.09676878842881884","0.09676878842881884","0.09676878842881884"
"161","0.1565738038025714","0.1565738038025714","0.1565738038025714"
"162","0.22137229304779893","0.22137229304779893","0.22137229304779893"
"163","0.25391619286346034","0.25391619286346034","0.25391619286346034"
"164","0.270169988648576","0.270169988648576","0.270169988648576"
"165","0.2782856867046253","0.2782856867046253","0.2782856867046253"
"166","0.28233991510019735","0.28233991510019735","0.28233991510019735"
"167","0.23633930188175198","0.23633930188175198","0.23633930188175198"
"168","0.20845778782509475","0.20845778782509475","0.20845778782509475"
"169","0.22433129474089655","0.22433129474089655","0.22433129474089655"
"170","0.21819378148674806","0.21819378148674806","0.21819378148674806"
"171","0.18893620975992287","0.18893620975992287","0.18893620975992287"
"172","0.14830822809099117","0.14830822809099117","0.14830822809099117"
"173","0.15472275506758698","0.15472275506758698","0.15472275506758698"
"174","0.15787946713048684","0.15787946713048684","0.15787946713048684"
"175","0.15944548225127622","0.15944548225127622","0.15944548225127622"
"176","0.19786425837128774","0.19786425837128774","0.19786425837128774"
"177","0.21816819895801223","0.21816819895801223","0.21816819895801223"
"178","0.23469661668102332","0.23469661668102332","0.23469661668102332"
"179","0.2146316368573194","0.2146316368573194","0.2146316368573194"
"180","0.17428436686785373","0.17428436686785373","0.17428436686785373"
"181","0.15329876702102538","0.15329876702102538","0.15329876702102538"
"182","0.18604268959900402","0.18604268959900402","0.18604268959900402"
"183","0.21151718565725225","0.21151718565725225","0.21151718565725225"
"184","0.22474166620854447","0.22474166620854447","0.22474166620854447"
"185","0.2314515242021654","0.2314515242021654","0.2314515242021654"
"186","0.23482742199601156","0.23482742199601156","0.23482742199601156"
"187","0.23652015870504425","0.23652015870504425","0.23652015870504425"
"188","0.2373676656947833","0.2373676656947833","0.2373676656947833"
"189","0.23779169646520945","0.23779169646520945","0.23779169646520945"
"190","0.2380037802406088","0.2380037802406088","0.2380037802406088"
"191","0.23810983910940647","0.23810983910940647","0.23810983910940647"
"192","0.18855255384516695","0.18855255384516695","0.18855255384516695"
"193","0.12547734643772465","0.12547734643772465","0.12547734643772465"
"194","0.09564117140414007","0.09564117140414007","0.09564117140414007"
"195","0.08125644629419249","0.08125644629419249","0.08125644629419249"
"196","0.03645062148278239","0.03645062148278239","0.03645062148278239"
"197","0.04959280490354606","0.04959280490354606","0.04959280490354606"
"198","0.05445091040033613","0.05445091040033613","0.05445091040033613"
"199","0.09219710708232073","0.09219710708232073","0.09219710708232073"
"200","0.10818189970548603","0.10818189970548603","0.10818189970548603"
"201","0.15501103821092319","0.15501103821092319","0.15501103821092319"
"202","0.17937650603059518","0.17937650603059518","0.17937650603059518"
"203","0.18435658042494663","0.18435658042494663","0.18435658042494663"
"204","0.18656235584923306","0.18656235584923306","0.18656235584923306"
"205","0.18759532848012841","0.18759532848012841","0.18759532848012841"
"206","0.18809449999699562","0.18809449999699562","0.18809449999699562"
"207","0.14395847922172145","0.14395847922172145","0.14395847922172145"
"208","0.1290955036510184","0.1290955036510184","0.1290955036510184"
"209","0.08826747603873114","0.08826747603873114","0.08826747603873114"
"210","0.10488499117070575","0.10488499117070575","0.10488499117070575"
"211","0.11384242795551908","0.11384242795551908","0.11384242795551908"
"212","0.15674353329510293","0.15674353329510293","0.15674353329510293"
"213","0.21842715654913927","0.21842715654913927","0.21842715654913927"
"214","0.2510933958860379","0.2510933958860379","0.2510933958860379"
"215","0.2982557316454986","0.2982557316454986","0.2982557316454986"
"216","0.3322662310133695","0.3322662310133695","0.3322662310133695"
"217","0.3608289756918346","0.3608289756918346","0.3608289756918346"
"218","0.37542535783363157","0.37542535783363157","0.37542535783363157"
"219","0.38279329453182676","0.38279329453182676","0.38279329453182676"
"220","0.33382845197260597","0.33382845197260597","0.33382845197260597"
"221","0.26052711873307083","0.26052711873307083","0.26052711873307083"
"222","0.2115927913314674","0.2115927913314674","0.2115927913314674"
"223","0.16116919361990073","0.16116919361990073","0.16116919361990073"
"224","0.13364985667060642","0.13364985667060642","0.13364985667060642"
"225","0.09337230803968866","0.09337230803968866","0.09337230803968866"
"226","0.10808875474808849","0.10808875474808849","0.10808875474808849"
"227","0.1550649117674353","0.1550649117674353","0.1550649117674353"
"228","0.22590047829328821","0.22590047829328821","0.22590047829328821"
"229","0.2646579227624414","0.2646579227624414","0.2646579227624414"
"230","0.2847771386491568","0.2847771386491568","0.2847771386491568"
"231","0.32653548063510063","0.32653548063510063","0.32653548063510063"
"232","0.30560261300460345","0.30560261300460345","0.30560261300460345"
"233","0.3255186721239923","0.3255186721239923","0.3255186721239923"
"234","0.3461375795946588","0.3461375795946588","0.3461375795946588"
"235","0.3565388587035694","0.3565388587035694","0.3565388587035694"
"236","0.3418225136664586","0.3418225136664586","0.3418225136664586"
"237","0.3164163386392016","0.3164163386392016","0.3164163386392016"
"238","0.269677690109181","0.269677690109181","0.269677690109181"
"239","0.24069077635969854","0.24069077635969854","0.24069077635969854"
"240","0.2526971799971472","0.2526971799971472","0.2526971799971472"
"241","0.2264415386291838","0.2264415386291838","0.2264415386291838"
"242","0.24520137345774212","0.24520137345774212","0.24520137345774212"
"243","0.22959038491679934","0.22959038491679934","0.22959038491679934"
"244","0.22169250679511124","0.22169250679511124","0.22169250679511124"
"245","0.21139045954677538","0.21139045954677538","0.21139045954677538"
"246","0.20632375036892273","0.20632375036892273","0.20632375036892273"
"247","0.19766130384919414","0.19766130384919414","0.19766130384919414"
"248","0.20696184862989617","0.20696184862989617","0.20696184862989617"
"249","0.2111715532529981","0.2111715532529981","0.2111715532529981"
"250","0.20728370342745295","0.20728370342745295","0.20728370342745295"
"251","0.2053524178652668","0.2053524178652668","0.2053524178652668"
"252","0.18361233134612154","0.18361233134612154","0.18361233134612154"
"253","0.1879951518668315","0.1879951518668315","0.1879951518668315"
"254","0.20997315122243831","0.20997315122243831","0.20997315122243831"
"255","0.24727252933575844","0.24727252933575844","0.24727252933575844"
"256","0.25916020315168437","0.25916020315168437","0.25916020315168437"
"257","0.2519844301655836","0.2519844301655836","0.2519844301655836"
"258","0.25502047742451234","0.25502047742451234","0.25502047742451234"
"259","0.27731185360318783","0.27731185360318783","0.27731185360318783"
"260","0.28855968579683317","0.28855968579683317","0.28855968579683317"
"261","0.31494868219466315","0.31494868219466315","0.31494868219466315"
"262","0.3484828857700023","0.3484828857700023","0.3484828857700023"
"263","0.3730891065959392","0.3730891065959392","0.3730891065959392"
"264","0.38541545840332236","0.38541545840332236","0.38541545840332236"
"265","0.3712030717489547","0.3712030717489547","0.3712030717489547"
"266","0.3717925038915533","0.3717925038915533","0.3717925038915533"
"267","0.36424728638847637","0.36424728638847637","0.36424728638847637"
"268","0.35270002203198303","0.35270002203198303","0.35270002203198303"
"269","0.3469178501425082","0.3469178501425082","0.3469178501425082"
"270","0.33100614678627865","0.33100614678627865","0.33100614678627865"
"271","0.30863816483577255","0.30863816483577255","0.30863816483577255"
"272","0.28988224147648456","0.28988224147648456","0.28988224147648456"
"273","0.2520753740660222","0.2520753740660222","0.2520753740660222"
"274","0.24416560261013534","0.24416560261013534","0.24416560261013534"
"275","0.23985766722101445","0.23985766722101445","0.23985766722101445"
"276","0.21479195534781467","0.21479195534781467","0.21479195534781467"
"277","0.2083384625914826","0.2083384625914826","0.2083384625914826"
"278","0.1864919778668488","0.1864919778668488","0.1864919778668488"
"279","0.15378714582185615","0.15378714582185615","0.15378714582185615"
"280","0.17291446862844215","0.17291446862844215","0.17291446862844215"
"281","0.2253043060986164","0.2253043060986164","0.2253043060986164"
"282","0.2313950536917537","0.2313950536917537","0.2313950536917537"
"283","0.24338736392955565","0.24338736392955565","0.24338736392955565"
"284","0.2408416789469689","0.2408416789469689","0.2408416789469689"
"285","0.2395388613773303","0.2395388613773303","0.2395388613773303"
"286","0.23005223017048992","0.23005223017048992","0.23005223017048992"
"287","0.22537734847259305","0.22537734847259305","0.22537734847259305"
"288","0.2230577894442449","0.2230577894442449","0.2230577894442449"
"289","0.21348664120040725","0.21348664120040725","0.21348664120040725"
"290","0.16583670425373537","0.16583670425373537","0.16583670425373537"
"291","0.10606448533646862","0.10606448533646862","0.10606448533646862"
"292","0.11460943769176932","0.11460943769176932","0.11460943769176932"
"293","0.1266081849553997","0.1266081849553997","0.1266081849553997"
"294","0.09786587284805745","0.09786587284805745","0.09786587284805745"
"295","0.12345509217826535","0.12345509217826535","0.12345509217826535"
"296","0.1913064626693445","0.1913064626693445","0.1913064626693445"
"297","0.2862934016490635","0.2862934016490635","0.2862934016490635"
"298","0.3390213409033051","0.3390213409033051","0.3390213409033051"
"299","0.3665555757134016","0.3665555757134016","0.3665555757134016"
"300","0.39881626559352246","0.39881626559352246","0.39881626559352246"
"301","0.4277222102614473","0.4277222102614473","0.4277222102614473"
"302","0.41933579387530945","0.41933579387530945","0.41933579387530945"
"303","0.3833853978609181","0.3833853978609181","0.3833853978609181"
"304","0.38096844723176126","0.38096844723176126","0.38096844723176126"
"305","0.33046275259463537","0.33046275259463537","0.33046275259463537"
"306","0.2642344693880891","0.2642344693880891","0.2642344693880891"
"307","0.1979209464302677","0.1979209464302677","0.1979209464302677"
"308","0.1637122700839916","0.1637122700839916","0.1637122700839916"
"309","0.14833495496591012","0.14833495496591012","0.14833495496591012"
"310","0.1515142667891321","0.1515142667891321","0.1515142667891321"
"311","0.1385031523375152","0.1385031523375152","0.1385031523375152"
"312","0.1370626733137373","0.1370626733137373","0.1370626733137373"
"313","0.1710217081663493","0.1710217081663493","0.1710217081663493"
"314","0.20672833950469174","0.20672833950469174","0.20672833950469174"
"315","0.2543898964654072","0.2543898964654072","0.2543898964654072"
"316","0.3062582472691874","0.3062582472691874","0.3062582472691874"
"317","0.35789391793949626","0.35789391793949626","0.35789391793949626"
"318","0.40738428271361976","0.40738428271361976","0.40738428271361976"
"319","0.4312483275998003","0.4312483275998003","0.4312483275998003"
"320","0.3922510697572097","0.3922510697572097","0.3922510697572097"
"321","0.38424009352554","0.38424009352554","0.38424009352554"
"322","0.3573173198175132","0.3573173198175132","0.3573173198175132"
"323","0.3245663048642332","0.3245663048642332","0.3245663048642332"
"324","0.2917381670966874","0.2917381670966874","0.2917381670966874"
"325","0.2768528576623761","0.2768528576623761","0.2768528576623761"
"326","0.2776811741772199","0.2776811741772199","0.2776811741772199"
"327","0.2780239879244877","0.2780239879244877","0.2780239879244877"
"328","0.2781775040031207","0.2781775040031207","0.2781775040031207"
"329","0.2964765405865962","0.2964765405865962","0.2964765405865962"
"330","0.3237845095062386","0.3237845095062386","0.3237845095062386"
"331","0.33738724543178733","0.33738724543178733","0.33738724543178733"
"332","0.34417166273497596","0.34417166273497596","0.34417166273497596"
"333","0.34755912245972775","0.34755912245972775","0.34755912245972775"
"334","0.349251601624538","0.349251601624538","0.349251601624538"
"335","0.35009752062888416","0.35009752062888416","0.35009752062888416"
"336","0.3417137479327793","0.3417137479327793","0.3417137479327793"
"337","0.34632632493813953","0.34632632493813953","0.34632632493813953"
"338","0.33062717471090475","0.33062717471090475","0.33062717471090475"
"339","0.32270728045629066","0.32270728045629066","0.32270728045629066"
"340","0.3187299901733336","0.3187299901733336","0.3187299901733336"
"341","0.2985563120287718","0.2985563120287718","0.2985563120287718"
"342","0.2884438180800335","0.2884438180800335","0.2884438180800335"
"343","0.2833827506126253","0.2833827506126253","0.2833827506126253"
"344","0.2808512117641399","0.2808512117641399","0.2808512117641399"
"345","0.2795852161023325","0.2795852161023325","0.2795852161023325"
"346","0.27895216484426316","0.27895216484426316","0.27895216484426316"
"347","0.2708819216429926","0.2708819216429926","0.2708819216429926"
"348","0.2846379584634265","0.2846379584634265","0.2846379584634265"
"349","0.2995773197421014","0.2995773197421014","0.2995773197421014"
"350","0.3071330667533774","0.3071330667533774","0.3071330667533774"
"351","0.32903138268229587","0.32903138268229587","0.32903138268229587"
"352","0.3399888313905244","0.3399888313905244","0.3399888313905244"
"353","0.3273912551163757","0.3273912551163757","0.3273912551163757"
"354","0.32107239741599275","0.32107239741599275","0.32107239741599275"
"355","0.3179083016637107","0.3179083016637107","0.3179083016637107"
"356","0.29813594709826363","0.29813594709826363","0.29813594709826363"
"357","0.2882312762684444","0.2882312762684444","0.2882312762684444"
"358","0.2726019918793325","0.2726019918793325","0.2726019918793325"
"359","0.2644865038907008","0.2644865038907008","0.2644865038907008"
"360","0.24848422271492449","0.24848422271492449","0.24848422271492449"
"361","0.24685191017531458","0.24685191017531458","0.24685191017531458"
"362","0.2525075093512789","0.2525075093512789","0.2525075093512789"
"363","0.2619165667409434","0.2619165667409434","0.2619165667409434"
"364","0.2857246959563617","0.2857246959563617","0.2857246959563617"
"365","0.2986766754466662","0.2986766754466662","0.2986766754466662"
"366","0.32870839778802136","0.32870839778802136","0.32870839778802136"
"367","0.34385863835686103","0.34385863835686103","0.34385863835686103"
"368","0.36541267468023714","0.36541267468023714","0.36541267468023714"
"369","0.36681889095521486","0.36681889095521486","0.36681889095521486"
"370","0.3582777852341736","0.3582777852341736","0.3582777852341736"
"371","0.34485119410914633","0.34485119410914633","0.34485119410914633"
"372","0.3088812036368903","0.3088812036368903","0.3088812036368903"
"373","0.3112895373764877","0.3112895373764877","0.3112895373764877"
"374","0.27503303307385124","0.27503303307385124","0.27503303307385124"
"375","0.2580638867731357","0.2580638867731357","0.2580638867731357"
"376","0.23142847585069318","0.23142847585069318","0.23142847585069318"
"377","0.21838441876136652","0.21838441876136652","0.21838441876136652"
"378","0.19988531463697043","0.19988531463697043","0.19988531463697043"
"379","0.17716267767228971","0.17716267767228971","0.17716267767228971"
"380","0.19794982416706017","0.19794982416706017","0.19794982416706017"
"381","0.22516007969956076","0.22516007969956076","0.22516007969956076"
"382","0.27191530129480035","0.27191530129480035","0.27191530129480035"
"383","0.288332359487454","0.288332359487454","0.288332359487454"
"384","0.31989107325186533","0.31989107325186533","0.31989107325186533"
"385","0.3355148755320251","0.3355148755320251","0.3355148755320251"
"386","0.365806069303717","0.365806069303717","0.365806069303717"
"387","0.3806761732970901","0.3806761732970901","0.3806761732970901"
"388","0.3990428515966878","0.3990428515966878","0.3990428515966878"
"389","0.41750859220221154","0.41750859220221154","0.41750859220221154"
"390","0.40322548300160005","0.40322548300160005","0.40322548300160005"
"391","0.375759085808426","0.375759085808426","0.375759085808426"
"392","0.3538997580756032","0.3538997580756032","0.3538997580756032"
"393","0.3434617668114839","0.3434617668114839","0.3434617668114839"
"394","0.33835965781454014","0.33835965781454014","0.33835965781454014"
"395","0.33583711979184216","0.33583711979184216","0.33583711979184216"
"396","0.33458289459441537","0.33458289459441537","0.33458289459441537"
"397","0.3339575324577527","0.3339575324577527","0.3339575324577527"
"398","0.3160380715896615","0.3160380715896615","0.3160380715896615"
"399","0.30707488799975013","0.30707488799975013","0.30707488799975013"
"400","0.2849627096890389","0.2849627096890389","0.2849627096890389"
"401","0.28180710774357554","0.28180710774357554","0.28180710774357554"
"402","0.28797458119796876","0.28797458119796876","0.28797458119796876"
"403","0.2988681728639071","0.2988681728639071","0.2988681728639071"
"404","0.28507980009797895","0.28507980009797895","0.28507980009797895"
"405","0.27794501769374785","0.27794501769374785","0.27794501769374785"
"406","0.28168414925913304","0.28168414925913304","0.28168414925913304"
"407","0.2834836859547735","0.2834836859547735","0.2834836859547735"
"408","0.28436527717879284","0.28436527717879284","0.28436527717879284"
"409","0.292125079655358","0.292125079655358","0.292125079655358"
"410","0.31658094373658413","0.31658094373658413","0.31658094373658413"
"411","0.30082599726755055","0.30082599726755055","0.30082599726755055"
"412","0.2856199738773127","0.2856199738773127","0.2856199738773127"
"413","0.27810005949951255","0.27810005949951255","0.27810005949951255"
"414","0.30164743800229826","0.30164743800229826","0.30164743800229826"
"415","0.321264305337899","0.321264305337899","0.321264305337899"
"416","0.331172602291897","0.331172602291897","0.331172602291897"
"417","0.3361472707780549","0.3361472707780549","0.3361472707780549"
"418","0.3669098498431723","0.3669098498431723","0.3669098498431723"
"419","0.3742541487737133","0.3742541487737133","0.3742541487737133"
"420","0.3577360382435688","0.3577360382435688","0.3577360382435688"
"421","0.35732798916336567","0.35732798916336567","0.35732798916336567"
"422","0.35704608933446236","0.35704608933446236","0.35704608933446236"
"423","0.35688531794686207","0.35688531794686207","0.35688531794686207"
"424","0.3567999324493893","0.3567999324493893","0.3567999324493893"
"425","0.35675598417278115","0.35675598417278115","0.35675598417278115"
"426","0.34896220028804015","0.34896220028804015","0.34896220028804015"
"427","0.34505180129791363","0.34505180129791363","0.34505180129791363"
"428","0.343093720474886","0.343093720474886","0.343093720474886"
"429","0.3499192501144328","0.3499192501144328","0.3499192501144328"
"430","0.37391352222680097","0.37391352222680097","0.37391352222680097"
"431","0.3977950923711116","0.3977950923711116","0.3977950923711116"
"432","0.3896127786778368","0.3896127786778368","0.3896127786778368"
"433","0.37726804659183477","0.37726804659183477","0.37726804659183477"
"434","0.3432289202834191","0.3432289202834191","0.3432289202834191"
"435","0.3067522965484693","0.3067522965484693","0.3067522965484693"
"436","0.2961668741348138","0.2961668741348138","0.2961668741348138"
"437","0.27769334585255123","0.27769334585255123","0.27769334585255123"
"438","0.2469900897733657","0.2469900897733657","0.2469900897733657"
"439","0.20992503492159437","0.20992503492159437","0.20992503492159437"
"440","0.20604366395746834","0.20604366395746834","0.20604366395746834"
"441","0.1857237744686228","0.1857237744686228","0.1857237744686228"
"442","0.2167946188309241","0.2167946188309241","0.2167946188309241"
"443","0.2561549577487316","0.2561549577487316","0.2561549577487316"
"444","0.33912236958316916","0.33912236958316916","0.33912236958316916"
"445","0.40496182550564913","0.40496182550564913","0.40496182550564913"
"446","0.42369447529308313","0.42369447529308313","0.42369447529308313"
"447","0.4453662676753277","0.4453662676753277","0.4453662676753277"
"448","0.4656595415068438","0.4656595415068438","0.4656595415068438"
