"Step","env: CHICKENBANANA - ep_info/Objective","env: CHICKENBANANA - ep_info/Objective__MIN","env: CHICKENBANANA - ep_info/Objective__MAX"
"1189","90","0","100"
"1190","100","100","100"
"1191","90","0","100"
"1192","90","0","100"
"1193","90","0","100"
"1194","90","0","100"
"1195","100","100","100"
"1196","90","0","100"
"1197","90","0","100"
"1198","100","100","100"
"1199","90","0","100"
"1200","90","0","100"
"1201","100","100","100"
"1202","90","0","100"
"1203","90","0","100"
"1204","90","0","100"
"1205","90","0","100"
"1206","100","100","100"
"1207","90","0","100"
"1208","90","0","100"
"1209","90","0","100"
"1210","100","100","100"
"1211","90","0","100"
"1212","90","0","100"
"1213","90","0","100"
"1214","90","0","100"
"1215","90","0","100"
"1216","90","0","100"
"1217","100","100","100"
"1218","100","100","100"
"1219","100","100","100"
"1220","90","0","100"
"1221","90","0","100"
"1222","90","0","100"
"1223","100","100","100"
"1224","100","100","100"
"1225","100","100","100"
"1226","90","0","100"
"1227","100","100","100"
"1228","100","100","100"
"1229","90","0","100"
"1230","90","0","100"
"1231","90","0","100"
"1232","100","100","100"
"1233","90","0","100"
"1234","90","0","100"
"1235","90","0","100"
"1236","100","100","100"
"1237","90","0","100"
"1238","100","100","100"
"1239","100","100","100"
"1240","100","100","100"
"1241","100","100","100"
"1242","90","0","100"
"1243","100","100","100"
"1244","90","0","100"
"1245","90","0","100"
"1246","90","0","100"
"1247","90","0","100"
"1248","90","0","100"
"1249","90","0","100"
"1250","100","100","100"
"1251","90","0","100"
"1252","90","0","100"
"1253","90","0","100"
"1254","100","100","100"
"1255","90","0","100"
"1256","90","0","100"
"1257","90","0","100"
"1258","90","0","100"
"1259","90","0","100"
"1260","100","100","100"
"1261","100","100","100"
"1262","90","0","100"
"1263","90","0","100"
"1264","90","0","100"
"1265","90","0","100"
"1266","100","100","100"
"1267","90","0","100"
"1268","100","100","100"
"1269","100","100","100"
"1270","90","0","100"
"1271","90","0","100"
"1272","90","0","100"
"1273","90","0","100"
"1274","90","0","100"
"1275","90","0","100"
"1276","90","0","100"
"1277","100","100","100"
"1278","90","0","100"
"1279","90","0","100"
"1280","100","100","100"
"1281","90","0","100"
"1282","90","0","100"
"1283","90","0","100"
"1284","100","100","100"
"1285","90","0","100"
"1286","90","0","100"
"1287","90","0","100"
"1288","90","0","100"
"1289","90","0","100"
"1290","90","0","100"
"1291","90","0","100"
"1292","90","0","100"
"1293","90","0","100"
"1294","90","0","100"
"1295","90","0","100"
"1296","90","0","100"
"1297","90","0","100"
"1298","90","0","100"
"1299","100","100","100"
"1300","90","0","100"
"1301","90","0","100"
"1302","90","0","100"
"1303","90","0","100"
"1304","100","100","100"
"1305","100","100","100"
"1306","90","0","100"
"1307","100","100","100"
"1308","100","100","100"
"1309","100","100","100"
"1310","100","100","100"
"1311","100","100","100"
"1312","100","100","100"
"1313","100","100","100"
"1314","100","100","100"
"1315","100","100","100"
