"Step","env: CHICKENBANANA - ep_info/Chicken","env: CHICKENBANANA - ep_info/Chicken__MIN","env: CHICKENBANANA - ep_info/Chicken__MAX"
"174","7","0","70"
"175","14","0","70"
"176","28","0","70"
"177","7","0","70"
"178","0","0","0"
"179","7","0","70"
"180","7","0","70"
"181","14","0","70"
"182","0","0","0"
"183","7","0","70"
"184","7","0","70"
"185","14","0","70"
"186","7","0","70"
"187","14","0","70"
"188","14","0","70"
"189","21","0","70"
"190","14","0","70"
"191","21","0","70"
"192","28","0","70"
"193","14","0","70"
"194","21","0","70"
"195","7","0","70"
"196","0","0","0"
"197","7","0","70"
"198","0","0","0"
"199","7","0","70"
"200","0","0","0"
"201","0","0","0"
"202","14","0","70"
"203","21","0","70"
"204","14","0","70"
"205","14","0","70"
"206","14","0","70"
"207","21","0","70"
"208","28","0","70"
"209","14","0","70"
"210","21","0","70"
"211","14","0","70"
"212","7","0","70"
"213","7","0","70"
"214","21","0","70"
"215","28","0","70"
"216","21","0","70"
"217","21","0","70"
"218","7","0","70"
"219","7","0","70"
"220","14","0","70"
"221","21","0","70"
"222","21","0","70"
"223","21","0","70"
"224","7","0","70"
"225","14","0","70"
"226","0","0","0"
"227","14","0","70"
"228","14","0","70"
"229","14","0","70"
"230","14","0","70"
"231","14","0","70"
"232","14","0","70"
"233","21","0","70"
"234","21","0","70"
"235","14","0","70"
"236","14","0","70"
"237","21","0","70"
"238","21","0","70"
"239","21","0","70"
"240","0","0","0"
"241","14","0","70"
"242","7","0","70"
"243","7","0","70"
"244","7","0","70"
"245","14","0","70"
"246","14","0","70"
"247","0","0","0"
"248","14","0","70"
"249","14","0","70"
"250","21","0","70"
"251","21","0","70"
"252","21","0","70"
"253","14","0","70"
"254","14","0","70"
"255","42","0","70"
"256","7","0","70"
"257","28","0","70"
"258","21","0","70"
"259","14","0","70"
"260","21","0","70"
"261","28","0","70"
"262","21","0","70"
"263","21","0","70"
"264","21","0","70"
"265","21","0","70"
"266","21","0","70"
"267","28","0","70"
"268","21","0","70"
"269","21","0","70"
"270","28","0","70"
"271","28","0","70"
"272","35","0","70"
"273","28","0","70"
"274","28","0","70"
"275","14","0","70"
"276","7","0","70"
"277","7","0","70"
"278","7","0","70"
"279","14","0","70"
"280","0","0","0"
"281","7","0","70"
"282","7","0","70"
"283","7","0","70"
"284","14","0","70"
"285","7","0","70"
"286","14","0","70"
"287","0","0","0"
"288","0","0","0"
"289","14","0","70"
"290","14","0","70"
"291","14","0","70"
"292","14","0","70"
"293","21","0","70"
"294","14","0","70"
"295","21","0","70"
"296","14","0","70"
"297","7","0","70"
"298","14","0","70"
"299","14","0","70"
"300","14","0","70"
"301","21","0","70"
"302","14","0","70"
"303","14","0","70"
"304","28","0","70"
"305","21","0","70"
"306","21","0","70"
"307","21","0","70"
"308","14","0","70"
"309","21","0","70"
"310","7","0","70"
"311","28","0","70"
"312","14","0","70"
"313","21","0","70"
"314","14","0","70"
"315","14","0","70"
"316","14","0","70"
"317","7","0","70"
"318","21","0","70"
"319","7","0","70"
"320","14","0","70"
"321","21","0","70"
"322","14","0","70"
"323","35","0","70"
"324","35","0","70"
"325","14","0","70"
"326","21","0","70"
"327","14","0","70"
"328","28","0","70"
"329","21","0","70"
"330","14","0","70"
"331","21","0","70"
"332","14","0","70"
"333","14","0","70"
"334","14","0","70"
"335","14","0","70"
"336","14","0","70"
"337","21","0","70"
"338","14","0","70"
"339","14","0","70"
"340","14","0","70"
"341","14","0","70"
"342","14","0","70"
"343","21","0","70"
"344","14","0","70"
"345","14","0","70"
"346","14","0","70"
"347","21","0","70"
"348","14","0","70"
"349","21","0","70"
"350","21","0","70"
"351","21","0","70"
"352","21","0","70"
"353","14","0","70"
"354","14","0","70"
"355","28","0","70"
"356","14","0","70"
"357","28","0","70"
"358","21","0","70"
"359","21","0","70"
"360","14","0","70"
"361","21","0","70"
"362","21","0","70"
"363","21","0","70"
"364","14","0","70"
"365","21","0","70"
"366","14","0","70"
"367","21","0","70"
"368","14","0","70"
"369","21","0","70"
"370","21","0","70"
"371","28","0","70"
"372","35","0","70"
"373","28","0","70"
"374","21","0","70"
"375","28","0","70"
"376","14","0","70"
"377","14","0","70"
"378","14","0","70"
"379","14","0","70"
"380","14","0","70"
"381","14","0","70"
"382","14","0","70"
"383","14","0","70"
"384","14","0","70"
"385","14","0","70"
"386","21","0","70"
"387","14","0","70"
"388","14","0","70"
"389","21","0","70"
"390","28","0","70"
"391","14","0","70"
"392","14","0","70"
"393","14","0","70"
"394","14","0","70"
"395","14","0","70"
"396","14","0","70"
"397","14","0","70"
"398","21","0","70"
"399","7","0","70"
"400","14","0","70"
"401","14","0","70"
"402","14","0","70"
"403","14","0","70"
"404","14","0","70"
"405","14","0","70"
"406","14","0","70"
"407","14","0","70"
"408","21","0","70"
"409","21","0","70"
"410","28","0","70"
"411","21","0","70"
"412","14","0","70"
"413","21","0","70"
"414","21","0","70"
"415","21","0","70"
"416","14","0","70"
"417","21","0","70"
"418","28","0","70"
"419","21","0","70"
"420","21","0","70"
"421","21","0","70"
"422","21","0","70"
"423","21","0","70"
"424","28","0","70"
"425","28","0","70"
"426","28","0","70"
"427","35","0","70"
"428","21","0","70"
"429","14","0","70"
"430","35","0","70"
"431","21","0","70"
"432","28","0","70"
"433","28","0","70"
"434","35","0","70"
"435","28","0","70"
"436","42","0","70"
"437","28","0","70"
"438","28","0","70"
"439","28","0","70"
"440","28","0","70"
"441","28","0","70"
"442","28","0","70"
"443","21","0","70"
"444","35","0","70"
"445","28","0","70"
"446","28","0","70"
"447","28","0","70"
"448","28","0","70"
"449","28","0","70"
"450","28","0","70"
"451","35","0","70"
"452","28","0","70"
"453","21","0","70"
"454","28","0","70"
"455","28","0","70"
"456","28","0","70"
"457","28","0","70"
"458","28","0","70"
"459","28","0","70"
"460","35","0","70"
"461","28","0","70"
"462","35","0","70"
"463","35","0","70"
"464","28","0","70"
"465","28","0","70"
"466","28","0","70"
"467","28","0","70"
"468","42","0","70"
"469","35","0","70"
"470","42","0","70"
"471","35","0","70"
"472","28","0","70"
"473","28","0","70"
"474","35","0","70"
"475","35","0","70"
"476","28","0","70"
"477","35","0","70"
"478","28","0","70"
"479","21","0","70"
"480","28","0","70"
"481","28","0","70"
"482","28","0","70"
"483","28","0","70"
"484","28","0","70"
"485","28","0","70"
"486","28","0","70"
"487","28","0","70"
"488","28","0","70"
"489","28","0","70"
"490","28","0","70"
"491","21","0","70"
"492","28","0","70"
"493","35","0","70"
"494","28","0","70"
"495","28","0","70"
"496","28","0","70"
"497","28","0","70"
"498","28","0","70"
"499","35","0","70"
"500","35","0","70"
"501","42","0","70"
"502","28","0","70"
"503","42","0","70"
"504","42","0","70"
"505","35","0","70"
"506","42","0","70"
"507","35","0","70"
"508","35","0","70"
"509","28","0","70"
"510","35","0","70"
"511","21","0","70"
"512","35","0","70"
"513","35","0","70"
"514","35","0","70"
"515","28","0","70"
"516","35","0","70"
"517","35","0","70"
"518","35","0","70"
"519","42","0","70"
"520","35","0","70"
"521","42","0","70"
"522","35","0","70"
"523","49","0","70"
"524","42","0","70"
"525","42","0","70"
"526","42","0","70"
"527","42","0","70"
"528","42","0","70"
"529","35","0","70"
"530","42","0","70"
"531","42","0","70"
"532","49","0","70"
"533","49","0","70"
"534","49","0","70"
"535","42","0","70"
"536","42","0","70"
"537","42","0","70"
"538","42","0","70"
"539","42","0","70"
"540","42","0","70"
"541","42","0","70"
"542","42","0","70"
"543","42","0","70"
"544","35","0","70"
"545","28","0","70"
"546","35","0","70"
"547","35","0","70"
"548","35","0","70"
"549","35","0","70"
"550","28","0","70"
"551","35","0","70"
"552","35","0","70"
"553","35","0","70"
"554","35","0","70"
"555","28","0","70"
"556","35","0","70"
"557","35","0","70"
"558","35","0","70"
"559","35","0","70"
"560","42","0","70"
"561","35","0","70"
"562","35","0","70"
"563","35","0","70"
"564","35","0","70"
"565","28","0","70"
"566","35","0","70"
"567","42","0","70"
"568","42","0","70"
"569","49","0","70"
"570","49","0","70"
"571","49","0","70"
"572","42","0","70"
"573","49","0","70"
"574","49","0","70"
"575","42","0","70"
"576","49","0","70"
"577","49","0","70"
"578","49","0","70"
"579","35","0","70"
"580","49","0","70"
"581","49","0","70"
"582","56","0","70"
"583","42","0","70"
"584","42","0","70"
"585","42","0","70"
"586","49","0","70"
"587","56","0","70"
"588","56","0","70"
"589","49","0","70"
"590","49","0","70"
"591","49","0","70"
"592","49","0","70"
"593","49","0","70"
"594","42","0","70"
"595","49","0","70"
"596","49","0","70"
"597","49","0","70"
"598","42","0","70"
"599","49","0","70"
"600","49","0","70"
"601","49","0","70"
"602","49","0","70"
"603","49","0","70"
"604","49","0","70"
"605","49","0","70"
"606","49","0","70"
"607","49","0","70"
"608","49","0","70"
"609","49","0","70"
"610","49","0","70"
"611","42","0","70"
"612","49","0","70"
"613","56","0","70"
"614","49","0","70"
"615","49","0","70"
"616","49","0","70"
"617","49","0","70"
"618","49","0","70"
"619","49","0","70"
"620","42","0","70"
"621","49","0","70"
"622","49","0","70"
"623","49","0","70"
"624","42","0","70"
"625","49","0","70"
"626","49","0","70"
"627","49","0","70"
"628","49","0","70"
"629","49","0","70"
"630","49","0","70"
"631","42","0","70"
"632","49","0","70"
"633","49","0","70"
"634","56","0","70"
"635","56","0","70"
"636","49","0","70"
"637","49","0","70"
"638","49","0","70"
"639","49","0","70"
"640","49","0","70"
"641","56","0","70"
"642","49","0","70"
"643","49","0","70"
"644","49","0","70"
"645","49","0","70"
"646","49","0","70"
"647","35","0","70"
"648","49","0","70"
"649","49","0","70"
"650","49","0","70"
"651","49","0","70"
"652","49","0","70"
"653","49","0","70"
"654","49","0","70"
"655","49","0","70"
"656","49","0","70"
"657","49","0","70"
"658","49","0","70"
"659","42","0","70"
"660","49","0","70"
"661","49","0","70"
"662","49","0","70"
"663","49","0","70"
"664","56","0","70"
"665","49","0","70"
"666","49","0","70"
"667","56","0","70"
"668","49","0","70"
"669","49","0","70"
"670","49","0","70"
"671","49","0","70"
"672","56","0","70"
"673","49","0","70"
"674","49","0","70"
"675","49","0","70"
"676","49","0","70"
"677","49","0","70"
"678","49","0","70"
"679","49","0","70"
"680","49","0","70"
"681","49","0","70"
"682","49","0","70"
"683","56","0","70"
"684","56","0","70"
"685","56","0","70"
"686","56","0","70"
"687","56","0","70"
"688","56","0","70"
"689","56","0","70"
"690","49","0","70"
"691","49","0","70"
"692","56","0","70"
"693","56","0","70"
"694","49","0","70"
"695","49","0","70"
"696","49","0","70"
"697","42","0","70"
"698","49","0","70"
"699","49","0","70"
"700","49","0","70"
"701","49","0","70"
"702","49","0","70"
"703","49","0","70"
"704","49","0","70"
"705","49","0","70"
"706","49","0","70"
"707","49","0","70"
"708","49","0","70"
"709","49","0","70"
"710","56","0","70"
"711","49","0","70"
"712","49","0","70"
"713","49","0","70"
"714","49","0","70"
"715","42","0","70"
"716","49","0","70"
"717","49","0","70"
"718","49","0","70"
"719","49","0","70"
"720","49","0","70"
"721","42","0","70"
"722","49","0","70"
"723","49","0","70"
"724","49","0","70"
"725","49","0","70"
"726","49","0","70"
"727","49","0","70"
"728","49","0","70"
"729","42","0","70"
"730","49","0","70"
"731","49","0","70"
"732","49","0","70"
"733","49","0","70"
"734","49","0","70"
"735","49","0","70"
"736","49","0","70"
"737","49","0","70"
"738","49","0","70"
"739","49","0","70"
"740","49","0","70"
"741","49","0","70"
"742","49","0","70"
"743","49","0","70"
"744","49","0","70"
"745","42","0","70"
"746","42","0","70"
"747","56","0","70"
"748","56","0","70"
"749","56","0","70"
"750","56","0","70"
"751","49","0","70"
"752","56","0","70"
"753","56","0","70"
"754","49","0","70"
"755","49","0","70"
"756","49","0","70"
"757","56","0","70"
"758","49","0","70"
"759","49","0","70"
"760","49","0","70"
"761","49","0","70"
"762","49","0","70"
"763","49","0","70"
"764","49","0","70"
"765","49","0","70"
"766","49","0","70"
"767","49","0","70"
"768","49","0","70"
"769","49","0","70"
"770","49","0","70"
"771","49","0","70"
"772","56","0","70"
"773","56","0","70"
"774","56","0","70"
"775","49","0","70"
"776","49","0","70"
"777","49","0","70"
"778","49","0","70"
"779","49","0","70"
"780","49","0","70"
"781","49","0","70"
"782","49","0","70"
"783","42","0","70"
"784","49","0","70"
"785","49","0","70"
"786","49","0","70"
"787","49","0","70"
"788","49","0","70"
"789","49","0","70"
"790","49","0","70"
"791","49","0","70"
"792","49","0","70"
"793","49","0","70"
"794","49","0","70"
"795","49","0","70"
"796","56","0","70"
"797","49","0","70"
"798","49","0","70"
"799","49","0","70"
"800","49","0","70"
"801","49","0","70"
"802","49","0","70"
"803","49","0","70"
"804","49","0","70"
"805","49","0","70"
"806","49","0","70"
"807","49","0","70"
"808","49","0","70"
"809","49","0","70"
"810","49","0","70"
"811","49","0","70"
"812","49","0","70"
"813","49","0","70"
"814","49","0","70"
"815","49","0","70"
"816","49","0","70"
"817","49","0","70"
"818","49","0","70"
"819","49","0","70"
"820","49","0","70"
"821","49","0","70"
"822","56","0","70"
"823","49","0","70"
"824","49","0","70"
"825","49","0","70"
"826","49","0","70"
"827","49","0","70"
"828","49","0","70"
"829","49","0","70"
"830","49","0","70"
"831","49","0","70"
"832","49","0","70"
"833","49","0","70"
"834","49","0","70"
"835","49","0","70"
"836","49","0","70"
"837","49","0","70"
"838","49","0","70"
"839","49","0","70"
"840","63","0","70"
"841","56","0","70"
"842","56","0","70"
"843","56","0","70"
"844","56","0","70"
"845","56","0","70"
"846","56","0","70"
"847","56","0","70"
"848","63","0","70"
"849","56","0","70"
"850","49","0","70"
"851","49","0","70"
"852","49","0","70"
"853","49","0","70"
"854","49","0","70"
"855","49","0","70"
"856","49","0","70"
"857","49","0","70"
"858","49","0","70"
"859","49","0","70"
"860","49","0","70"
"861","49","0","70"
"862","49","0","70"
"863","56","0","70"
"864","56","0","70"
"865","56","0","70"
"866","56","0","70"
"867","56","0","70"
"868","49","0","70"
"869","49","0","70"
"870","49","0","70"
"871","49","0","70"
"872","49","0","70"
"873","49","0","70"
"874","49","0","70"
"875","49","0","70"
"876","49","0","70"
"877","49","0","70"
"878","49","0","70"
"879","42","0","70"
"880","49","0","70"
"881","49","0","70"
"882","56","0","70"
"883","56","0","70"
"884","56","0","70"
"885","56","0","70"
"886","56","0","70"
"887","56","0","70"
"888","49","0","70"
"889","56","0","70"
"890","56","0","70"
"891","56","0","70"
"892","49","0","70"
"893","42","0","70"
"894","49","0","70"
"895","42","0","70"
"896","49","0","70"
"897","49","0","70"
"898","49","0","70"
"899","49","0","70"
"900","49","0","70"
"901","49","0","70"
"902","49","0","70"
"903","49","0","70"
"904","49","0","70"
"905","49","0","70"
"906","49","0","70"
"907","49","0","70"
"908","49","0","70"
"909","49","0","70"
"910","49","0","70"
"911","49","0","70"
"912","49","0","70"
"913","49","0","70"
"914","49","0","70"
"915","49","0","70"
"916","49","0","70"
"917","49","0","70"
"918","49","0","70"
"919","49","0","70"
"920","49","0","70"
"921","49","0","70"
"922","49","0","70"
"923","49","0","70"
"924","49","0","70"
"925","49","0","70"
"926","56","0","70"
"927","49","0","70"
"928","49","0","70"
"929","49","0","70"
"930","49","0","70"
"931","49","0","70"
"932","49","0","70"
"933","49","0","70"
"934","49","0","70"
"935","49","0","70"
"936","56","0","70"
"937","49","0","70"
"938","56","0","70"
"939","56","0","70"
"940","49","0","70"
"941","56","0","70"
"942","56","0","70"
"943","56","0","70"
"944","56","0","70"
"945","56","0","70"
"946","56","0","70"
"947","56","0","70"
"948","49","0","70"
"949","49","0","70"
"950","49","0","70"
"951","49","0","70"
"952","49","0","70"
"953","42","0","70"
"954","49","0","70"
"955","49","0","70"
"956","49","0","70"
"957","49","0","70"
"958","56","0","70"
"959","49","0","70"
"960","49","0","70"
"961","49","0","70"
"962","49","0","70"
"963","49","0","70"
"964","49","0","70"
"965","49","0","70"
"966","49","0","70"
"967","56","0","70"
"968","56","0","70"
"969","56","0","70"
"970","56","0","70"
"971","56","0","70"
"972","56","0","70"
"973","56","0","70"
"974","56","0","70"
"975","56","0","70"
"976","56","0","70"
"977","56","0","70"
"978","56","0","70"
"979","56","0","70"
"980","56","0","70"
"981","56","0","70"
"982","56","0","70"
"983","56","0","70"
"984","56","0","70"
"985","56","0","70"
"986","56","0","70"
"987","56","0","70"
"988","56","0","70"
"989","63","0","70"
"990","63","0","70"
"991","56","0","70"
"992","56","0","70"
"993","56","0","70"
"994","63","0","70"
"995","63","0","70"
"996","63","0","70"
"997","63","0","70"
"998","63","0","70"
"999","63","0","70"
"1000","56","0","70"
"1001","63","0","70"
"1002","63","0","70"
"1003","63","0","70"
"1004","56","0","70"
"1005","49","0","70"
"1006","56","0","70"
"1007","56","0","70"
"1008","56","0","70"
"1009","56","0","70"
"1010","56","0","70"
"1011","56","0","70"
"1012","56","0","70"
"1013","56","0","70"
"1014","56","0","70"
"1015","56","0","70"
"1016","56","0","70"
"1017","56","0","70"
"1018","56","0","70"
"1019","56","0","70"
"1020","56","0","70"
"1021","56","0","70"
"1022","56","0","70"
"1023","56","0","70"
"1024","56","0","70"
"1025","56","0","70"
"1026","56","0","70"
"1027","56","0","70"
"1028","56","0","70"
"1029","56","0","70"
"1030","56","0","70"
"1031","56","0","70"
"1032","56","0","70"
"1033","56","0","70"
"1034","56","0","70"
"1035","56","0","70"
"1036","56","0","70"
"1037","56","0","70"
"1038","56","0","70"
"1039","56","0","70"
"1040","56","0","70"
"1041","56","0","70"
"1042","56","0","70"
"1043","56","0","70"
"1044","56","0","70"
"1045","56","0","70"
"1046","56","0","70"
"1047","56","0","70"
"1048","56","0","70"
"1049","56","0","70"
"1050","56","0","70"
"1051","56","0","70"
"1052","56","0","70"
"1053","63","0","70"
"1054","63","0","70"
"1055","63","0","70"
"1056","63","0","70"
"1057","63","0","70"
"1058","63","0","70"
"1059","56","0","70"
"1060","63","0","70"
"1061","63","0","70"
"1062","63","0","70"
"1063","63","0","70"
"1064","56","0","70"
"1065","56","0","70"
"1066","56","0","70"
"1067","56","0","70"
"1068","49","0","70"
"1069","49","0","70"
"1070","56","0","70"
"1071","56","0","70"
"1072","56","0","70"
"1073","56","0","70"
"1074","56","0","70"
"1075","56","0","70"
"1076","56","0","70"
"1077","56","0","70"
"1078","56","0","70"
"1079","56","0","70"
"1080","56","0","70"
"1081","56","0","70"
"1082","56","0","70"
"1083","56","0","70"
"1084","56","0","70"
"1085","56","0","70"
"1086","56","0","70"
"1087","56","0","70"
"1088","56","0","70"
"1089","56","0","70"
"1090","56","0","70"
"1091","56","0","70"
"1092","56","0","70"
"1093","56","0","70"
"1094","56","0","70"
"1095","56","0","70"
"1096","56","0","70"
"1097","56","0","70"
"1098","56","0","70"
"1099","56","0","70"
"1100","56","0","70"
"1101","56","0","70"
"1102","56","0","70"
"1103","56","0","70"
"1104","56","0","70"
"1105","56","0","70"
"1106","56","0","70"
"1107","56","0","70"
"1108","56","0","70"
"1109","56","0","70"
"1110","56","0","70"
"1111","56","0","70"
"1112","63","0","70"
"1113","56","0","70"
"1114","63","0","70"
"1115","63","0","70"
"1116","63","0","70"
"1117","56","0","70"
"1118","63","0","70"
"1119","63","0","70"
"1120","63","0","70"
"1121","63","0","70"
"1122","63","0","70"
"1123","63","0","70"
"1124","63","0","70"
"1125","63","0","70"
"1126","56","0","70"
"1127","56","0","70"
"1128","56","0","70"
"1129","56","0","70"
"1130","56","0","70"
"1131","56","0","70"
"1132","56","0","70"
"1133","56","0","70"
"1134","56","0","70"
"1135","56","0","70"
"1136","56","0","70"
"1137","56","0","70"
"1138","56","0","70"
"1139","56","0","70"
"1140","56","0","70"
"1141","49","0","70"
"1142","56","0","70"
"1143","56","0","70"
"1144","56","0","70"
"1145","56","0","70"
"1146","56","0","70"
"1147","56","0","70"
"1148","56","0","70"
"1149","56","0","70"
"1150","56","0","70"
"1151","56","0","70"
"1152","56","0","70"
"1153","56","0","70"
"1154","56","0","70"
"1155","56","0","70"
"1156","56","0","70"
"1157","56","0","70"
"1158","56","0","70"
"1159","56","0","70"
"1160","56","0","70"
"1161","56","0","70"
"1162","56","0","70"
"1163","56","0","70"
"1164","56","0","70"
"1165","56","0","70"
"1166","56","0","70"
"1167","49","0","70"
"1168","56","0","70"
"1169","56","0","70"
"1170","56","0","70"
"1171","56","0","70"
"1172","56","0","70"
"1173","56","0","70"
"1174","56","0","70"
"1175","56","0","70"
"1176","56","0","70"
"1177","56","0","70"
"1178","56","0","70"
"1179","56","0","70"
"1180","56","0","70"
"1181","56","0","70"
"1182","56","0","70"
"1183","56","0","70"
"1184","56","0","70"
"1185","56","0","70"
"1186","56","0","70"
"1187","56","0","70"
"1188","56","0","70"
"1189","49","0","70"
"1190","56","0","70"
"1191","56","0","70"
"1192","56","0","70"
"1193","56","0","70"
"1194","56","0","70"
"1195","56","0","70"
"1196","56","0","70"
"1197","56","0","70"
"1198","56","0","70"
"1199","56","0","70"
"1200","56","0","70"
"1201","56","0","70"
"1202","56","0","70"
"1203","63","0","70"
"1204","56","0","70"
"1205","63","0","70"
"1206","63","0","70"
"1207","63","0","70"
"1208","63","0","70"
"1209","63","0","70"
"1210","63","0","70"
"1211","63","0","70"
"1212","63","0","70"
"1213","63","0","70"
"1214","63","0","70"
"1215","56","0","70"
"1216","56","0","70"
"1217","56","0","70"
"1218","56","0","70"
"1219","56","0","70"
"1220","56","0","70"
"1221","56","0","70"
"1222","56","0","70"
"1223","56","0","70"
"1224","56","0","70"
"1225","56","0","70"
"1226","56","0","70"
"1227","56","0","70"
"1228","56","0","70"
"1229","56","0","70"
"1230","56","0","70"
"1231","56","0","70"
"1232","56","0","70"
"1233","56","0","70"
"1234","56","0","70"
"1235","56","0","70"
"1236","56","0","70"
"1237","56","0","70"
"1238","56","0","70"
"1239","56","0","70"
"1240","56","0","70"
"1241","56","0","70"
"1242","56","0","70"
"1243","56","0","70"
"1244","56","0","70"
"1245","56","0","70"
"1246","56","0","70"
"1247","56","0","70"
"1248","56","0","70"
"1249","56","0","70"
"1250","56","0","70"
"1251","56","0","70"
"1252","56","0","70"
"1253","49","0","70"
"1254","56","0","70"
"1255","56","0","70"
"1256","56","0","70"
"1257","56","0","70"
"1258","56","0","70"
"1259","56","0","70"
"1260","56","0","70"
"1261","56","0","70"
"1262","56","0","70"
"1263","56","0","70"
"1264","56","0","70"
"1265","56","0","70"
"1266","56","0","70"
"1267","56","0","70"
"1268","56","0","70"
"1269","56","0","70"
"1270","56","0","70"
"1271","56","0","70"
"1272","63","0","70"
"1273","56","0","70"
"1274","56","0","70"
"1275","56","0","70"
"1276","56","0","70"
"1277","56","0","70"
"1278","56","0","70"
"1279","56","0","70"
"1280","56","0","70"
"1281","56","0","70"
"1282","56","0","70"
"1283","56","0","70"
"1284","56","0","70"
"1285","56","0","70"
"1286","56","0","70"
"1287","49","0","70"
"1288","56","0","70"
"1289","56","0","70"
"1290","56","0","70"
"1291","56","0","70"
"1292","56","0","70"
"1293","63","0","70"
"1294","63","0","70"
"1295","63","0","70"
"1296","63","0","70"
"1297","63","0","70"
"1298","63","0","70"
"1299","63","0","70"
"1300","56","0","70"
"1301","63","0","70"
"1302","63","0","70"
"1303","63","0","70"
"1304","63","0","70"
"1305","63","0","70"
"1306","56","0","70"
"1307","63","0","70"
"1308","56","0","70"
"1309","56","0","70"
"1310","56","0","70"
"1311","56","0","70"
"1312","56","0","70"
"1313","56","0","70"
"1314","56","0","70"
"1315","56","0","70"
"1316","56","0","70"
"1317","56","0","70"
"1318","56","0","70"
"1319","56","0","70"
"1320","56","0","70"
"1321","56","0","70"
"1322","56","0","70"
"1323","63","0","70"
"1324","63","0","70"
"1325","63","0","70"
"1326","63","0","70"
"1327","63","0","70"
"1328","63","0","70"
"1329","63","0","70"
"1330","63","0","70"
"1331","63","0","70"
"1332","63","0","70"
"1333","56","0","70"
"1334","56","0","70"
"1335","56","0","70"
"1336","56","0","70"
"1337","56","0","70"
"1338","56","0","70"
"1339","56","0","70"
"1340","56","0","70"
"1341","56","0","70"
"1342","56","0","70"
"1343","56","0","70"
"1344","56","0","70"
"1345","56","0","70"
"1346","56","0","70"
"1347","56","0","70"
"1348","56","0","70"
"1349","56","0","70"
