"Step","env: CHICKENBANANA - ep_info/Banana","env: CHICKENBANANA - ep_info/Banana__MIN","env: CHICKENBANANA - ep_info/Banana__MAX"
"1106","26.25","0","30"
"1107","27.75","0","30"
"1108","26.25","0","30"
"1109","28.5","0","30"
"1110","27","0","30"
"1111","27","0","30"
"1112","27","0","30"
"1113","26.25","0","30"
"1114","26.25","0","30"
"1115","25.5","0","30"
"1116","27","0","30"
"1117","28.5","0","30"
"1118","27","0","30"
"1119","27","0","30"
"1120","26.25","0","30"
"1121","27","0","30"
"1122","27","0","30"
"1123","26.25","0","30"
"1124","26.25","0","30"
"1125","26.25","0","30"
"1126","27","0","30"
"1127","27","0","30"
"1128","27","0","30"
"1129","27","0","30"
"1130","27.75","0","30"
"1131","27.75","0","30"
"1132","27","0","30"
"1133","27","0","30"
"1134","25.5","0","30"
"1135","28.5","0","30"
"1136","28.5","0","30"
"1137","26.25","0","30"
"1138","27","0","30"
"1139","27.75","0","30"
"1140","27","0","30"
"1141","26.25","0","30"
"1142","26.25","0","30"
"1143","27","0","30"
"1144","27","0","30"
"1145","27","0","30"
"1146","27.75","0","30"
"1147","27","0","30"
"1148","27","0","30"
"1149","27.75","0","30"
"1150","27.75","0","30"
"1151","27","0","30"
"1152","26.25","0","30"
"1153","27","0","30"
"1154","27","0","30"
"1155","27","0","30"
"1156","27","0","30"
"1157","27.75","0","30"
"1158","27","0","30"
"1159","28.5","0","30"
"1160","28.5","0","30"
"1161","27.75","0","30"
"1162","28.5","0","30"
"1163","27.75","0","30"
"1164","27.75","0","30"
"1165","28.5","0","30"
"1166","28.5","0","30"
"1167","27.75","0","30"
"1168","28.5","0","30"
"1169","27.75","0","30"
"1170","27","0","30"
"1171","27.75","0","30"
"1172","26.25","0","30"
"1173","27","0","30"
"1174","29.25","0","30"
