"Step","env: CHICKENBANANA - ep_info/Banana","env: CHICKENBANANA - ep_info/Banana__MIN","env: CHICKENBANANA - ep_info/Banana__MAX"
"197","30","30","30"
"198","30","30","30"
"199","27","0","30"
"200","27","0","30"
"201","30","30","30"
"202","27","0","30"
"203","24","0","30"
"204","30","30","30"
"205","27","0","30"
"206","27","0","30"
"207","27","0","30"
"208","27","0","30"
"209","24","0","30"
"210","30","30","30"
"211","27","0","30"
"212","27","0","30"
"213","30","30","30"
"214","27","0","30"
"215","21","0","30"
"216","30","30","30"
"217","30","30","30"
"218","27","0","30"
"219","24","0","30"
"220","30","30","30"
"221","30","30","30"
"222","30","30","30"
"223","30","30","30"
"224","30","30","30"
"225","30","30","30"
"226","30","30","30"
"227","30","30","30"
"228","30","30","30"
"229","30","30","30"
"230","30","30","30"
"231","30","30","30"
"232","30","30","30"
"233","30","30","30"
"234","30","30","30"
"235","30","30","30"
"236","27","0","30"
"237","24","0","30"
"238","27","0","30"
"239","30","30","30"
"240","30","30","30"
"241","27","0","30"
"242","27","0","30"
"243","30","30","30"
"244","27","0","30"
"245","24","0","30"
"246","24","0","30"
"247","21","0","30"
"248","27","0","30"
"249","21","0","30"
"250","21","0","30"
"251","24","0","30"
"252","27","0","30"
"253","27","0","30"
"254","24","0","30"
"255","21","0","30"
"256","21","0","30"
"257","24","0","30"
"258","27","0","30"
"259","24","0","30"
"260","24","0","30"
"261","18","0","30"
"262","27","0","30"
"263","21","0","30"
"264","24","0","30"
"265","21","0","30"
"266","24","0","30"
"267","24","0","30"
"268","21","0","30"
"269","24","0","30"
"270","21","0","30"
"271","24","0","30"
"272","24","0","30"
"273","24","0","30"
"274","27","0","30"
"275","24","0","30"
"276","27","0","30"
"277","30","30","30"
"278","27","0","30"
"279","27","0","30"
"280","30","30","30"
"281","27","0","30"
"282","27","0","30"
"283","27","0","30"
"284","27","0","30"
"285","27","0","30"
"286","27","0","30"
"287","24","0","30"
"288","21","0","30"
"289","18","0","30"
"290","24","0","30"
"291","24","0","30"
"292","27","0","30"
"293","18","0","30"
"294","18","0","30"
"295","18","0","30"
"296","15","0","30"
"297","18","0","30"
"298","24","0","30"
"299","24","0","30"
"300","27","0","30"
"301","21","0","30"
"302","24","0","30"
"303","24","0","30"
"304","21","0","30"
"305","15","0","30"
"306","21","0","30"
"307","18","0","30"
"308","18","0","30"
"309","21","0","30"
"310","27","0","30"
"311","21","0","30"
"312","21","0","30"
"313","27","0","30"
"314","18","0","30"
"315","21","0","30"
"316","27","0","30"
"317","27","0","30"
"318","24","0","30"
"319","18","0","30"
"320","18","0","30"
"321","24","0","30"
"322","24","0","30"
"323","24","0","30"
"324","24","0","30"
"325","27","0","30"
"326","27","0","30"
"327","24","0","30"
"328","27","0","30"
"329","27","0","30"
"330","24","0","30"
"331","27","0","30"
"332","18","0","30"
"333","27","0","30"
"334","27","0","30"
"335","24","0","30"
"336","24","0","30"
"337","24","0","30"
"338","27","0","30"
"339","27","0","30"
"340","21","0","30"
"341","24","0","30"
"342","21","0","30"
"343","27","0","30"
"344","24","0","30"
"345","21","0","30"
"346","21","0","30"
"347","18","0","30"
"348","18","0","30"
"349","18","0","30"
"350","21","0","30"
"351","24","0","30"
"352","24","0","30"
"353","24","0","30"
"354","18","0","30"
"355","21","0","30"
"356","21","0","30"
"357","21","0","30"
"358","18","0","30"
"359","21","0","30"
"360","24","0","30"
"361","21","0","30"
"362","24","0","30"
"363","27","0","30"
"364","24","0","30"
"365","27","0","30"
"366","27","0","30"
"367","21","0","30"
"368","30","30","30"
"369","21","0","30"
"370","27","0","30"
"371","21","0","30"
"372","24","0","30"
"373","27","0","30"
"374","27","0","30"
"375","27","0","30"
"376","24","0","30"
"377","21","0","30"
"378","21","0","30"
"379","21","0","30"
"380","15","0","30"
"381","21","0","30"
"382","24","0","30"
"383","18","0","30"
"384","21","0","30"
"385","24","0","30"
"386","24","0","30"
"387","27","0","30"
"388","27","0","30"
"389","24","0","30"
"390","24","0","30"
"391","27","0","30"
"392","21","0","30"
"393","21","0","30"
"394","18","0","30"
"395","18","0","30"
"396","18","0","30"
"397","21","0","30"
"398","18","0","30"
"399","24","0","30"
"400","18","0","30"
"401","18","0","30"
"402","27","0","30"
"403","21","0","30"
"404","24","0","30"
"405","21","0","30"
"406","18","0","30"
"407","24","0","30"
"408","18","0","30"
"409","24","0","30"
"410","18","0","30"
"411","18","0","30"
"412","21","0","30"
"413","18","0","30"
"414","18","0","30"
"415","21","0","30"
"416","24","0","30"
"417","18","0","30"
"418","21","0","30"
"419","18","0","30"
"420","18","0","30"
"421","24","0","30"
"422","27","0","30"
"423","27","0","30"
"424","30","30","30"
"425","21","0","30"
"426","27","0","30"
"427","27","0","30"
"428","21","0","30"
"429","21","0","30"
"430","27","0","30"
"431","21","0","30"
"432","27","0","30"
"433","24","0","30"
"434","24","0","30"
"435","24","0","30"
"436","24","0","30"
"437","24","0","30"
"438","24","0","30"
"439","24","0","30"
"440","24","0","30"
"441","24","0","30"
"442","21","0","30"
"443","24","0","30"
"444","27","0","30"
"445","24","0","30"
"446","21","0","30"
"447","18","0","30"
"448","21","0","30"
"449","21","0","30"
"450","21","0","30"
"451","24","0","30"
"452","30","30","30"
"453","24","0","30"
"454","27","0","30"
"455","18","0","30"
"456","24","0","30"
"457","24","0","30"
"458","24","0","30"
"459","24","0","30"
"460","21","0","30"
"461","24","0","30"
"462","21","0","30"
"463","24","0","30"
"464","24","0","30"
"465","15","0","30"
"466","12","0","30"
"467","15","0","30"
"468","18","0","30"
"469","15","0","30"
"470","15","0","30"
"471","21","0","30"
"472","15","0","30"
"473","21","0","30"
"474","12","0","30"
"475","24","0","30"
"476","24","0","30"
"477","15","0","30"
"478","21","0","30"
"479","24","0","30"
"480","24","0","30"
"481","24","0","30"
"482","21","0","30"
"483","21","0","30"
"484","18","0","30"
"485","27","0","30"
"486","24","0","30"
"487","24","0","30"
"488","27","0","30"
"489","24","0","30"
"490","21","0","30"
"491","18","0","30"
"492","21","0","30"
"493","24","0","30"
"494","24","0","30"
"495","21","0","30"
"496","21","0","30"
"497","21","0","30"
"498","21","0","30"
"499","18","0","30"
"500","18","0","30"
"501","24","0","30"
"502","21","0","30"
"503","24","0","30"
"504","18","0","30"
"505","27","0","30"
"506","18","0","30"
"507","27","0","30"
"508","27","0","30"
"509","21","0","30"
"510","21","0","30"
"511","24","0","30"
"512","21","0","30"
"513","21","0","30"
"514","18","0","30"
"515","21","0","30"
"516","21","0","30"
"517","21","0","30"
"518","21","0","30"
"519","24","0","30"
"520","27","0","30"
"521","27","0","30"
"522","24","0","30"
"523","27","0","30"
"524","21","0","30"
"525","30","30","30"
"526","21","0","30"
"527","24","0","30"
"528","18","0","30"
"529","21","0","30"
"530","24","0","30"
"531","24","0","30"
"532","21","0","30"
"533","18","0","30"
"534","24","0","30"
"535","21","0","30"
"536","18","0","30"
"537","21","0","30"
"538","24","0","30"
"539","18","0","30"
"540","27","0","30"
"541","21","0","30"
"542","18","0","30"
"543","27","0","30"
"544","21","0","30"
"545","27","0","30"
"546","24","0","30"
"547","27","0","30"
"548","30","30","30"
"549","24","0","30"
"550","27","0","30"
"551","27","0","30"
"552","24","0","30"
"553","24","0","30"
"554","27","0","30"
"555","24","0","30"
"556","24","0","30"
"557","18","0","30"
"558","24","0","30"
"559","18","0","30"
"560","21","0","30"
"561","18","0","30"
"562","27","0","30"
"563","21","0","30"
"564","21","0","30"
"565","18","0","30"
"566","21","0","30"
"567","18","0","30"
"568","21","0","30"
"569","21","0","30"
"570","21","0","30"
"571","24","0","30"
"572","18","0","30"
"573","21","0","30"
"574","21","0","30"
"575","21","0","30"
"576","15","0","30"
"577","21","0","30"
"578","27","0","30"
"579","24","0","30"
"580","21","0","30"
"581","24","0","30"
"582","24","0","30"
"583","24","0","30"
"584","27","0","30"
"585","24","0","30"
"586","27","0","30"
"587","27","0","30"
"588","21","0","30"
"589","24","0","30"
"590","27","0","30"
"591","21","0","30"
"592","24","0","30"
"593","27","0","30"
"594","21","0","30"
"595","24","0","30"
"596","18","0","30"
"597","24","0","30"
"598","21","0","30"
"599","27","0","30"
"600","21","0","30"
"601","24","0","30"
"602","24","0","30"
"603","27","0","30"
"604","27","0","30"
"605","24","0","30"
"606","27","0","30"
"607","24","0","30"
"608","30","30","30"
"609","27","0","30"
"610","24","0","30"
"611","27","0","30"
"612","24","0","30"
"613","24","0","30"
"614","24","0","30"
"615","27","0","30"
"616","24","0","30"
"617","24","0","30"
"618","27","0","30"
"619","24","0","30"
"620","30","30","30"
"621","24","0","30"
"622","21","0","30"
"623","24","0","30"
"624","24","0","30"
"625","27","0","30"
"626","27","0","30"
"627","21","0","30"
"628","21","0","30"
"629","27","0","30"
"630","24","0","30"
"631","24","0","30"
"632","21","0","30"
"633","18","0","30"
"634","21","0","30"
"635","24","0","30"
"636","21","0","30"
"637","21","0","30"
"638","21","0","30"
"639","21","0","30"
"640","18","0","30"
"641","24","0","30"
"642","24","0","30"
"643","24","0","30"
"644","24","0","30"
"645","24","0","30"
"646","27","0","30"
"647","24","0","30"
"648","27","0","30"
"649","24","0","30"
"650","27","0","30"
"651","18","0","30"
"652","27","0","30"
"653","21","0","30"
"654","24","0","30"
"655","27","0","30"
"656","24","0","30"
"657","27","0","30"
"658","21","0","30"
"659","21","0","30"
"660","24","0","30"
"661","21","0","30"
"662","21","0","30"
"663","18","0","30"
"664","21","0","30"
"665","18","0","30"
"666","18","0","30"
"667","21","0","30"
"668","24","0","30"
"669","21","0","30"
"670","21","0","30"
"671","21","0","30"
"672","21","0","30"
"673","27","0","30"
"674","18","0","30"
"675","18","0","30"
"676","24","0","30"
"677","24","0","30"
"678","24","0","30"
"679","21","0","30"
"680","21","0","30"
"681","18","0","30"
"682","24","0","30"
"683","24","0","30"
"684","27","0","30"
"685","24","0","30"
"686","27","0","30"
"687","30","30","30"
"688","21","0","30"
"689","24","0","30"
"690","24","0","30"
"691","30","30","30"
"692","27","0","30"
"693","24","0","30"
"694","24","0","30"
"695","27","0","30"
"696","30","30","30"
"697","30","30","30"
"698","24","0","30"
"699","24","0","30"
"700","27","0","30"
"701","24","0","30"
"702","24","0","30"
"703","24","0","30"
"704","24","0","30"
"705","30","30","30"
"706","24","0","30"
"707","24","0","30"
"708","21","0","30"
"709","21","0","30"
"710","21","0","30"
"711","24","0","30"
"712","27","0","30"
"713","27","0","30"
"714","21","0","30"
"715","24","0","30"
"716","21","0","30"
"717","18","0","30"
"718","21","0","30"
"719","18","0","30"
"720","21","0","30"
"721","21","0","30"
"722","21","0","30"
"723","24","0","30"
"724","18","0","30"
"725","21","0","30"
"726","24","0","30"
"727","24","0","30"
"728","24","0","30"
"729","24","0","30"
"730","27","0","30"
"731","24","0","30"
"732","24","0","30"
"733","27","0","30"
"734","27","0","30"
"735","27","0","30"
"736","24","0","30"
"737","21","0","30"
"738","21","0","30"
"739","21","0","30"
"740","24","0","30"
"741","21","0","30"
"742","27","0","30"
"743","27","0","30"
"744","24","0","30"
"745","27","0","30"
"746","27","0","30"
"747","27","0","30"
"748","27","0","30"
"749","27","0","30"
"750","27","0","30"
"751","21","0","30"
"752","27","0","30"
"753","27","0","30"
"754","27","0","30"
"755","27","0","30"
"756","24","0","30"
"757","27","0","30"
"758","27","0","30"
"759","24","0","30"
"760","30","30","30"
"761","27","0","30"
"762","27","0","30"
"763","30","30","30"
"764","27","0","30"
"765","27","0","30"
"766","27","0","30"
"767","21","0","30"
"768","27","0","30"
"769","24","0","30"
"770","21","0","30"
"771","27","0","30"
"772","27","0","30"
"773","30","30","30"
"774","27","0","30"
"775","30","30","30"
"776","30","30","30"
"777","30","30","30"
"778","27","0","30"
"779","30","30","30"
"780","30","30","30"
"781","27","0","30"
"782","30","30","30"
"783","27","0","30"
"784","30","30","30"
"785","30","30","30"
"786","30","30","30"
"787","30","30","30"
"788","30","30","30"
"789","30","30","30"
"790","30","30","30"
"791","30","30","30"
"792","30","30","30"
"793","27","0","30"
"794","27","0","30"
"795","27","0","30"
"796","27","0","30"
"797","27","0","30"
"798","27","0","30"
"799","27","0","30"
"800","27","0","30"
"801","27","0","30"
"802","27","0","30"
"803","27","0","30"
"804","24","0","30"
"805","24","0","30"
"806","24","0","30"
"807","24","0","30"
"808","27","0","30"
"809","27","0","30"
"810","27","0","30"
"811","27","0","30"
"812","30","30","30"
"813","27","0","30"
"814","27","0","30"
"815","27","0","30"
"816","27","0","30"
"817","27","0","30"
"818","24","0","30"
"819","27","0","30"
"820","24","0","30"
"821","21","0","30"
"822","24","0","30"
"823","27","0","30"
"824","27","0","30"
"825","24","0","30"
"826","24","0","30"
"827","27","0","30"
"828","27","0","30"
"829","27","0","30"
"830","27","0","30"
"831","30","30","30"
"832","30","30","30"
"833","27","0","30"
"834","30","30","30"
"835","30","30","30"
"836","27","0","30"
"837","24","0","30"
"838","30","30","30"
"839","30","30","30"
"840","30","30","30"
"841","30","30","30"
"842","30","30","30"
"843","30","30","30"
"844","27","0","30"
"845","30","30","30"
"846","30","30","30"
"847","27","0","30"
"848","27","0","30"
"849","30","30","30"
"850","30","30","30"
"851","27","0","30"
"852","27","0","30"
"853","30","30","30"
"854","30","30","30"
"855","27","0","30"
"856","30","30","30"
"857","30","30","30"
"858","30","30","30"
"859","30","30","30"
"860","30","30","30"
"861","30","30","30"
"862","30","30","30"
"863","24","0","30"
"864","30","30","30"
"865","27","0","30"
"866","27","0","30"
"867","27","0","30"
"868","27","0","30"
"869","30","30","30"
"870","30","30","30"
"871","27","0","30"
"872","24","0","30"
"873","24","0","30"
"874","24","0","30"
"875","30","30","30"
"876","24","0","30"
"877","24","0","30"
"878","24","0","30"
"879","24","0","30"
"880","24","0","30"
"881","24","0","30"
"882","27","0","30"
"883","27","0","30"
"884","27","0","30"
"885","27","0","30"
"886","27","0","30"
"887","27","0","30"
"888","27","0","30"
"889","27","0","30"
"890","27","0","30"
"891","27","0","30"
"892","27","0","30"
"893","27","0","30"
"894","27","0","30"
"895","27","0","30"
"896","24","0","30"
"897","27","0","30"
"898","24","0","30"
"899","27","0","30"
"900","24","0","30"
"901","27","0","30"
"902","24","0","30"
"903","27","0","30"
"904","24","0","30"
"905","27","0","30"
"906","27","0","30"
"907","27","0","30"
"908","24","0","30"
"909","24","0","30"
"910","24","0","30"
"911","27","0","30"
"912","27","0","30"
"913","27","0","30"
"914","24","0","30"
"915","27","0","30"
"916","24","0","30"
"917","24","0","30"
"918","27","0","30"
"919","27","0","30"
"920","27","0","30"
"921","27","0","30"
"922","27","0","30"
"923","30","30","30"
"924","30","30","30"
"925","27","0","30"
"926","27","0","30"
"927","30","30","30"
"928","27","0","30"
"929","30","30","30"
"930","30","30","30"
"931","30","30","30"
"932","30","30","30"
"933","30","30","30"
"934","30","30","30"
"935","30","30","30"
"936","30","30","30"
"937","30","30","30"
"938","30","30","30"
"939","30","30","30"
"940","30","30","30"
"941","27","0","30"
"942","27","0","30"
"943","27","0","30"
"944","27","0","30"
"945","27","0","30"
"946","27","0","30"
"947","27","0","30"
"948","30","30","30"
"949","30","30","30"
"950","30","30","30"
"951","30","30","30"
"952","30","30","30"
"953","30","30","30"
"954","30","30","30"
"955","27","0","30"
"956","27","0","30"
"957","27","0","30"
"958","27","0","30"
"959","30","30","30"
"960","30","30","30"
"961","24","0","30"
"962","27","0","30"
"963","30","30","30"
"964","27","0","30"
"965","30","30","30"
"966","27","0","30"
"967","27","0","30"
"968","27","0","30"
"969","30","30","30"
"970","30","30","30"
"971","30","30","30"
"972","30","30","30"
"973","27","0","30"
"974","30","30","30"
"975","27","0","30"
"976","27","0","30"
"977","27","0","30"
"978","27","0","30"
"979","27","0","30"
"980","30","30","30"
"981","27","0","30"
"982","27","0","30"
"983","30","30","30"
"984","27","0","30"
"985","30","30","30"
"986","30","30","30"
"987","27","0","30"
"988","27","0","30"
"989","30","30","30"
"990","30","30","30"
"991","27","0","30"
"992","30","30","30"
"993","30","30","30"
"994","30","30","30"
"995","30","30","30"
"996","30","30","30"
"997","30","30","30"
"998","30","30","30"
"999","27","0","30"
"1000","27","0","30"
"1001","30","30","30"
"1002","30","30","30"
"1003","30","30","30"
"1004","30","30","30"
"1005","27","0","30"
"1006","24","0","30"
"1007","27","0","30"
"1008","27","0","30"
"1009","27","0","30"
"1010","27","0","30"
"1011","27","0","30"
"1012","30","30","30"
"1013","27","0","30"
"1014","30","30","30"
"1015","30","30","30"
"1016","30","30","30"
"1017","30","30","30"
"1018","30","30","30"
"1019","27","0","30"
"1020","30","30","30"
"1021","27","0","30"
"1022","30","30","30"
"1023","27","0","30"
"1024","30","30","30"
"1025","30","30","30"
"1026","27","0","30"
"1027","27","0","30"
"1028","30","30","30"
"1029","30","30","30"
"1030","27","0","30"
"1031","27","0","30"
"1032","30","30","30"
"1033","30","30","30"
"1034","30","30","30"
"1035","27","0","30"
"1036","27","0","30"
"1037","27","0","30"
"1038","27","0","30"
"1039","27","0","30"
"1040","27","0","30"
"1041","30","30","30"
"1042","27","0","30"
"1043","27","0","30"
"1044","30","30","30"
"1045","30","30","30"
"1046","27","0","30"
"1047","30","30","30"
"1048","27","0","30"
"1049","30","30","30"
"1050","27","0","30"
"1051","30","30","30"
"1052","27","0","30"
"1053","27","0","30"
"1054","27","0","30"
"1055","27","0","30"
"1056","30","30","30"
"1057","27","0","30"
"1058","27","0","30"
"1059","27","0","30"
"1060","27","0","30"
"1061","30","30","30"
"1062","27","0","30"
"1063","27","0","30"
"1064","30","30","30"
"1065","27","0","30"
"1066","30","30","30"
"1067","27","0","30"
"1068","30","30","30"
"1069","30","30","30"
"1070","30","30","30"
"1071","30","30","30"
"1072","30","30","30"
"1073","30","30","30"
"1074","30","30","30"
"1075","30","30","30"
"1076","30","30","30"
"1077","30","30","30"
"1078","30","30","30"
"1079","30","30","30"
"1080","30","30","30"
"1081","27","0","30"
"1082","27","0","30"
"1083","27","0","30"
"1084","27","0","30"
"1085","27","0","30"
"1086","27","0","30"
"1087","27","0","30"
"1088","27","0","30"
"1089","27","0","30"
"1090","30","30","30"
"1091","30","30","30"
"1092","30","30","30"
"1093","30","30","30"
"1094","30","30","30"
"1095","30","30","30"
"1096","30","30","30"
"1097","27","0","30"
"1098","27","0","30"
"1099","30","30","30"
"1100","30","30","30"
"1101","27","0","30"
"1102","27","0","30"
"1103","27","0","30"
"1104","27","0","30"
"1105","27","0","30"
"1106","30","30","30"
"1107","30","30","30"
"1108","27","0","30"
"1109","30","30","30"
"1110","30","30","30"
"1111","27","0","30"
"1112","27","0","30"
"1113","27","0","30"
"1114","27","0","30"
"1115","27","0","30"
"1116","30","30","30"
"1117","30","30","30"
"1118","27","0","30"
"1119","30","30","30"
"1120","27","0","30"
"1121","27","0","30"
"1122","30","30","30"
"1123","27","0","30"
"1124","27","0","30"
"1125","27","0","30"
"1126","27","0","30"
"1127","30","30","30"
"1128","30","30","30"
"1129","27","0","30"
"1130","27","0","30"
"1131","30","30","30"
"1132","27","0","30"
"1133","27","0","30"
"1134","27","0","30"
"1135","30","30","30"
"1136","30","30","30"
"1137","27","0","30"
"1138","27","0","30"
"1139","27","0","30"
"1140","27","0","30"
"1141","27","0","30"
"1142","27","0","30"
"1143","27","0","30"
"1144","27","0","30"
"1145","27","0","30"
"1146","30","30","30"
"1147","30","30","30"
"1148","30","30","30"
"1149","30","30","30"
"1150","30","30","30"
"1151","27","0","30"
"1152","27","0","30"
"1153","27","0","30"
"1154","27","0","30"
"1155","30","30","30"
"1156","27","0","30"
"1157","30","30","30"
"1158","27","0","30"
"1159","30","30","30"
"1160","30","30","30"
"1161","30","30","30"
"1162","30","30","30"
"1163","30","30","30"
"1164","30","30","30"
"1165","30","30","30"
"1166","30","30","30"
"1167","30","30","30"
"1168","30","30","30"
"1169","30","30","30"
"1170","27","0","30"
"1171","27","0","30"
"1172","27","0","30"
"1173","27","0","30"
"1174","30","30","30"
"1175","30","30","30"
"1176","27","0","30"
"1177","27","0","30"
"1178","30","30","30"
"1179","27","0","30"
"1180","30","30","30"
"1181","30","30","30"
"1182","30","30","30"
"1183","30","30","30"
"1184","27","0","30"
"1185","27","0","30"
"1186","27","0","30"
"1187","27","0","30"
"1188","27","0","30"
"1189","30","30","30"
"1190","27","0","30"
"1191","30","30","30"
"1192","27","0","30"
"1193","30","30","30"
"1194","24","0","30"
"1195","27","0","30"
"1196","27","0","30"
"1197","27","0","30"
"1198","27","0","30"
"1199","27","0","30"
"1200","30","30","30"
"1201","27","0","30"
"1202","30","30","30"
"1203","27","0","30"
"1204","30","30","30"
"1205","27","0","30"
"1206","24","0","30"
"1207","30","30","30"
"1208","27","0","30"
"1209","27","0","30"
"1210","27","0","30"
"1211","30","30","30"
"1212","27","0","30"
"1213","27","0","30"
"1214","30","30","30"
"1215","27","0","30"
"1216","27","0","30"
"1217","27","0","30"
"1218","27","0","30"
"1219","30","30","30"
"1220","27","0","30"
"1221","27","0","30"
"1222","30","30","30"
"1223","30","30","30"
"1224","30","30","30"
"1225","30","30","30"
"1226","30","30","30"
"1227","30","30","30"
"1228","30","30","30"
"1229","30","30","30"
"1230","27","0","30"
"1231","27","0","30"
"1232","27","0","30"
"1233","27","0","30"
"1234","27","0","30"
"1235","27","0","30"
"1236","27","0","30"
"1237","30","30","30"
"1238","30","30","30"
"1239","30","30","30"
"1240","30","30","30"
"1241","30","30","30"
"1242","30","30","30"
"1243","30","30","30"
"1244","30","30","30"
"1245","30","30","30"
"1246","27","0","30"
"1247","27","0","30"
"1248","27","0","30"
"1249","27","0","30"
"1250","30","30","30"
"1251","27","0","30"
"1252","30","30","30"
"1253","27","0","30"
"1254","27","0","30"
"1255","27","0","30"
"1256","30","30","30"
"1257","30","30","30"
"1258","27","0","30"
"1259","30","30","30"
"1260","27","0","30"
"1261","27","0","30"
"1262","27","0","30"
"1263","27","0","30"
"1264","27","0","30"
"1265","27","0","30"
"1266","27","0","30"
"1267","27","0","30"
"1268","30","30","30"
"1269","30","30","30"
"1270","30","30","30"
"1271","30","30","30"
"1272","30","30","30"
"1273","27","0","30"
"1274","27","0","30"
"1275","27","0","30"
"1276","27","0","30"
"1277","27","0","30"
"1278","27","0","30"
"1279","27","0","30"
"1280","27","0","30"
"1281","27","0","30"
"1282","30","30","30"
"1283","30","30","30"
"1284","30","30","30"
"1285","27","0","30"
"1286","27","0","30"
"1287","27","0","30"
"1288","27","0","30"
"1289","27","0","30"
"1290","30","30","30"
"1291","27","0","30"
"1292","27","0","30"
"1293","27","0","30"
"1294","30","30","30"
"1295","27","0","30"
"1296","27","0","30"
"1297","27","0","30"
"1298","27","0","30"
"1299","27","0","30"
"1300","27","0","30"
"1301","27","0","30"
"1302","27","0","30"
"1303","27","0","30"
"1304","30","30","30"
"1305","30","30","30"
"1306","30","30","30"
"1307","30","30","30"
"1308","30","30","30"
"1309","30","30","30"
"1310","30","30","30"
"1311","30","30","30"
"1312","30","30","30"
"1313","30","30","30"
"1314","30","30","30"
"1315","30","30","30"
"1316","30","30","30"
"1317","30","30","30"
"1318","30","30","30"
"1319","30","30","30"
"1320","27","0","30"
"1321","27","0","30"
"1322","27","0","30"
"1323","27","0","30"
"1324","27","0","30"
"1325","27","0","30"
"1326","27","0","30"
"1327","27","0","30"
"1328","27","0","30"
"1329","27","0","30"
"1330","27","0","30"
"1331","27","0","30"
"1332","27","0","30"
"1333","27","0","30"
"1334","27","0","30"
"1335","30","30","30"
"1336","30","30","30"
"1337","30","30","30"
"1338","30","30","30"
"1339","30","30","30"
"1340","30","30","30"
"1341","27","0","30"
"1342","27","0","30"
"1343","27","0","30"
"1344","27","0","30"
"1345","27","0","30"
"1346","27","0","30"
"1347","27","0","30"
"1348","27","0","30"
"1349","27","0","30"
