_step,ep_info/Goal,seed
266620,0,1778270963
268835,0,1778270963
268983,0,1778270963
269612,1,1778270963
270608,0,1778270963
270831,0,1778270963
271189,1,1778270963
271277,1,1778270963
272383,1,1778270963
273146,0,1778270963
273500,1,1778270963
273703,1,1778270963
275336,0,1778270963
277823,0,1778270963
277946,1,1778270963
278595,1,1778270963
279125,0,1778270963
280105,0,1778270963
280625,0,1778270963
280976,0,1778270963
283000,1,1778270963
283130,0,1778270963
284087,-1,1778270963
284341,0,1778270963
286066,1,1778270963
286130,1,1778270963
286195,0,1778270963
286812,0,1778270963
288130,1,1778270963
288308,0,1778270963
288542,0,1778270963
290818,1,1778270963
291646,1,1778270963
293344,0,1778270963
293758,1,1778270963
295817,1,1778270963
297056,0,1778270963
297559,1,1778270963
297856,0,1778270963
298363,1,1778270963
299421,0,1778270963
304598,1,1778270963
304699,0,1778270963
305048,0,1778270963
305299,1,1778270963
306913,1,1778270963
307022,0,1778270963
307635,0,1778270963
308153,1,1778270963
309502,1,1778270963
309756,1,1778270963
310182,1,1778270963
310528,1,1778270963
311612,1,1778270963
311906,1,1778270963
312265,1,1778270963
312849,0,1778270963
314567,1,1778270963
317386,0,1778270963
317631,0,1778270963
318447,1,1778270963
318582,0,1778270963
319997,1,1778270963
320966,1,1778270963
321790,1,1778270963
323343,0,1778270963
323439,-1,1778270963
323942,0,1778270963
324079,0,1778270963
324976,1,1778270963
325922,1,1778270963
327207,1,1778270963
328184,1,1778270963
330502,0,1778270963
332316,1,1778270963
334213,0,1778270963
336364,0,1778270963
336920,0,1778270963
338456,1,1778270963
338564,0,1778270963
339660,1,1778270963
339793,0,1778270963
340067,1,1778270963
340618,1,1778270963
342651,0,1778270963
342663,0,1778270963
343501,1,1778270963
343643,1,1778270963
346784,0,1778270963
346797,1,1778270963
347179,0,1778270963
347308,1,1778270963
348456,1,1778270963
348680,0,1778270963
351298,1,1778270963
353204,0,1778270963
354220,1,1778270963
354288,0,1778270963
355816,0,1778270963
355853,0,1778270963
357943,0,1778270963
361231,0,1778270963
363388,1,1778270963
365295,1,1778270963
366163,0,1778270963
367480,0,1778270963
368436,0,1778270963
368438,0,1778270963
368456,1,1778270963
369671,0,1778270963
370536,1,1778270963
370546,0,1778270963
370885,1,1778270963
371838,1,1778270963
372939,1,1778270963
374617,1,1778270963
377277,0,1778270963
377342,0,1778270963
377441,1,1778270963
378360,0,1778270963
380817,0,1778270963
381947,1,1778270963
383039,1,1778270963
384716,0,1778270963
386152,1,1778270963
387206,1,1778270963
387925,1,1778270963
388336,1,1778270963
388668,1,1778270963
390082,-1,1778270963
390225,1,1778270963
392344,1,1778270963
392676,1,1778270963
393366,1,1778270963
394000,0,1778270963
395122,1,1778270963
395915,1,1778270963
396484,1,1778270963
397586,0,1778270963
397688,1,1778270963
397820,1,1778270963
398338,0,1778270963
399322,1,1778270963
400748,-1,1778270963
401409,0,1778270963
401434,0,1778270963
402119,0,1778270963
404148,0,1778270963
405032,0,1778270963
405318,0,1778270963
405610,0,1778270963
405969,0,1778270963
406710,0,1778270963
407681,0,1778270963
408072,0,1778270963
411074,1,1778270963
411136,1,1778270963
412925,0,1778270963
413650,1,1778270963
414433,0,1778270963
414625,1,1778270963
415121,0,1778270963
418209,0,1778270963
419459,1,1778270963
419848,0,1778270963
420919,1,1778270963
421499,-1,1778270963
421674,1,1778270963
422911,0,1778270963
423546,1,1778270963
423692,0,1778270963
423760,0,1778270963
424353,1,1778270963
425483,1,1778270963
426447,0,1778270963
427821,0,1778270963
429186,0,1778270963
430146,0,1778270963
430312,0,1778270963
430546,0,1778270963
431003,0,1778270963
432459,0,1778270963
432844,0,1778270963
433370,1,1778270963
439491,1,1778270963
439930,0,1778270963
441769,1,1778270963
442129,0,1778270963
442408,1,1778270963
442562,0,1778270963
443584,1,1778270963
443655,1,1778270963
444051,1,1778270963
444717,0,1778270963
445801,0,1778270963
445913,1,1778270963
445933,0,1778270963
446418,0,1778270963
446445,0,1778270963
447341,0,1778270963
449507,1,1778270963
449765,0,1778270963
450479,1,1778270963
451210,0,1778270963
451970,1,1778270963
452762,0,1778270963
452949,0,1778270963
453758,1,1778270963
454292,0,1778270963
454418,0,1778270963
456526,1,1778270963
456956,1,1778270963
457103,0,1778270963
458786,0,1778270963
460035,0,1778270963
461760,0,1778270963
462125,0,1778270963
463465,1,1778270963
463644,1,1778270963
464009,1,1778270963
464337,1,1778270963
464689,0,1778270963
465719,1,1778270963
467603,1,1778270963
469711,1,1778270963
470084,0,1778270963
470834,1,1778270963
471174,1,1778270963
471418,0,1778270963
472708,1,1778270963
473683,0,1778270963
475022,0,1778270963
475311,1,1778270963
475487,1,1778270963
478158,0,1778270963
479513,1,1778270963
479651,1,1778270963
480746,0,1778270963
481189,1,1778270963
483135,0,1778270963
485360,1,1778270963
485656,0,1778270963
485878,0,1778270963
486594,1,1778270963
486747,1,1778270963
486788,-1,1778270963
486901,1,1778270963
488875,1,1778270963
490120,1,1778270963
491007,0,1778270963
491039,0,1778270963
491085,0,1778270963
491178,0,1778270963
492674,0,1778270963
493504,1,1778270963
495491,1,1778270963
497038,1,1778270963
498467,1,1778270963
499214,1,1778270963
499255,0,1778270963
1599,0,1778283232
7781,0,1778283232
7785,0,1778283232
10260,0,1778283232
10799,0,1778283232
12214,0,1778283232
12901,0,1778283232
16069,0,1778283232
16662,0,1778283232
17203,0,1778283232
20028,0,1778283232
22069,0,1778283232
23747,0,1778283232
25983,0,1778283232
27420,0,1778283232
28828,0,1778283232
29412,0,1778283232
31147,0,1778283232
31263,0,1778283232
32541,0,1778283232
34428,0,1778283232
35669,0,1778283232
37525,0,1778283232
37809,0,1778283232
37924,0,1778283232
38609,0,1778283232
45697,0,1778283232
45991,0,1778283232
46647,0,1778283232
47211,1,1778283232
47673,-1,1778283232
48052,0,1778283232
49742,0,1778283232
50188,0,1778283232
50220,0,1778283232
50452,0,1778283232
51333,0,1778283232
52156,0,1778283232
52235,0,1778283232
52717,-1,1778283232
54414,-1,1778283232
55566,0,1778283232
55951,0,1778283232
56252,0,1778283232
57368,0,1778283232
58001,1,1778283232
58041,-1,1778283232
60405,1,1778283232
68148,0,1778283232
68529,1,1778283232
68647,0,1778283232
71546,1,1778283232
72788,1,1778283232
73617,0,1778283232
74000,-1,1778283232
75938,0,1778283232
76411,0,1778283232
76508,0,1778283232
76775,1,1778283232
78120,0,1778283232
79408,-1,1778283232
80918,0,1778283232
81249,-1,1778283232
82529,1,1778283232
86931,0,1778283232
87899,0,1778283232
91422,0,1778283232
93690,0,1778283232
94072,0,1778283232
95356,0,1778283232
95363,0,1778283232
95371,-1,1778283232
95470,0,1778283232
95801,0,1778283232
98238,1,1778283232
101355,0,1778283232
101711,-1,1778283232
101902,0,1778283232
104677,0,1778283232
105115,0,1778283232
105178,0,1778283232
107077,0,1778283232
108105,0,1778283232
108438,0,1778283232
108696,1,1778283232
109800,1,1778283232
109919,1,1778283232
114465,0,1778283232
116738,0,1778283232
117447,1,1778283232
118507,1,1778283232
120180,0,1778283232
122130,0,1778283232
125640,-1,1778283232
127052,0,1778283232
127649,0,1778283232
128915,0,1778283232
128951,1,1778283232
129498,0,1778283232
129898,0,1778283232
130953,0,1778283232
131768,0,1778283232
134775,0,1778283232
135568,0,1778283232
136686,0,1778283232
136721,0,1778283232
137941,-1,1778283232
138769,0,1778283232
139606,1,1778283232
142691,0,1778283232
142901,1,1778283232
143208,0,1778283232
143968,1,1778283232
147046,1,1778283232
153029,0,1778283232
154278,0,1778283232
156022,0,1778283232
158152,1,1778283232
161215,0,1778283232
161634,0,1778283232
163756,1,1778283232
164234,0,1778283232
164806,0,1778283232
165127,0,1778283232
166432,0,1778283232
167599,0,1778283232
169294,0,1778283232
170296,0,1778283232
170488,0,1778283232
172571,0,1778283232
176075,0,1778283232
177009,0,1778283232
177386,0,1778283232
178375,1,1778283232
182972,1,1778283232
186168,1,1778283232
186227,0,1778283232
188977,1,1778283232
189805,1,1778283232
189843,1,1778283232
190674,1,1778283232
191207,0,1778283232
191977,0,1778283232
194472,0,1778283232
194678,1,1778283232
195031,1,1778283232
195840,0,1778283232
197883,0,1778283232
201530,1,1778283232
202136,0,1778283232
203251,0,1778283232
203276,0,1778283232
206581,0,1778283232
208271,0,1778283232
211205,1,1778283232
212203,1,1778283232
212758,1,1778283232
213384,1,1778283232
215677,1,1778283232
215875,1,1778283232
218976,1,1778283232
219927,1,1778283232
219950,1,1778283232
220569,0,1778283232
220920,0,1778283232
221401,1,1778283232
222198,1,1778283232
223463,0,1778283232
223663,0,1778283232
224220,1,1778283232
225224,0,1778283232
226141,1,1778283232
230532,0,1778283232
231419,0,1778283232
233413,1,1778283232
235476,0,1778283232
235549,1,1778283232
235627,1,1778283232
236544,1,1778283232
237813,1,1778283232
238401,1,1778283232
238688,0,1778283232
238957,1,1778283232
238973,0,1778283232
239536,0,1778283232
239604,1,1778283232
240740,1,1778283232
240898,0,1778283232
241298,0,1778283232
241597,0,1778283232
242949,0,1778283232
243339,0,1778283232
243886,1,1778283232
243897,-1,1778283232
244775,1,1778283232
245356,1,1778283232
245593,1,1778283232
246764,0,1778283232
246908,1,1778283232
247408,1,1778283232
248173,0,1778283232
248209,0,1778283232
248295,0,1778283232
249454,1,1778283232
251498,0,1778283232
253451,-1,1778283232
254693,1,1778283232
254709,1,1778283232
255179,0,1778283232
255314,1,1778283232
257198,0,1778283232
259189,1,1778283232
259333,1,1778283232
260605,1,1778283232
260626,1,1778283232
263444,0,1778283232
263819,0,1778283232
264566,1,1778283232
264821,1,1778283232
267103,0,1778283232
267220,0,1778283232
267969,0,1778283232
269006,-1,1778283232
269230,0,1778283232
269535,1,1778283232
270872,1,1778283232
271652,1,1778283232
272075,1,1778283232
272306,0,1778283232
273847,0,1778283232
276549,0,1778283232
276658,0,1778283232
277359,0,1778283232
278857,1,1778283232
279382,0,1778283232
281820,0,1778283232
282019,0,1778283232
282982,0,1778283232
283194,0,1778283232
284934,1,1778283232
285009,1,1778283232
285144,0,1778283232
285587,0,1778283232
286839,0,1778283232
287158,-1,1778283232
287312,-1,1778283232
289582,1,1778283232
290566,0,1778283232
292376,0,1778283232
292906,1,1778283232
295288,1,1778283232
296563,0,1778283232
297371,1,1778283232
297906,0,1778283232
299120,1,1778283232
304480,1,1778283232
304620,0,1778283232
304973,1,1778283232
305159,1,1778283232
306786,1,1778283232
306834,1,1778283232
307386,0,1778283232
307911,1,1778283232
309274,0,1778283232
309490,1,1778283232
310007,0,1778283232
310310,0,1778283232
311321,0,1778283232
311693,1,1778283232
311931,1,1778283232
312444,1,1778283232
314301,0,1778283232
317015,0,1778283232
317309,1,1778283232
318121,0,1778283232
318258,1,1778283232
319629,0,1778283232
321268,0,1778283232
322735,1,1778283232
323419,1,1778283232
323558,0,1778283232
324480,1,1778283232
325493,1,1778283232
326748,1,1778283232
327708,0,1778283232
330093,1,1778283232
331763,1,1778283232
333639,0,1778283232
336594,0,1778283232
338029,0,1778283232
338057,0,1778283232
339071,1,1778283232
339267,1,1778283232
339499,1,1778283232
339980,1,1778283232
341884,0,1778283232
341916,1,1778283232
342764,-1,1778283232
345966,1,1778283232
345984,0,1778283232
346331,1,1778283232
346519,1,1778283232
347603,1,1778283232
347732,1,1778283232
350003,1,1778283232
351638,1,1778283232
352607,0,1778283232
352654,1,1778283232
353902,1,1778283232
353984,0,1778283232
355916,1,1778283232
359062,0,1778283232
361019,0,1778283232
362512,1,1778283232
364702,0,1778283232
365334,0,1778283232
365336,1,1778283232
365387,1,1778283232
366411,1,1778283232
367190,1,1778283232
367201,1,1778283232
368265,1,1778283232
369324,0,1778283232
370783,1,1778283232
372885,0,1778283232
372915,0,1778283232
372986,1,1778283232
373739,1,1778283232
375648,1,1778283232
376561,0,1778283232
377342,1,1778283232
378958,1,1778283232
380053,1,1778283232
380927,1,1778283232
381556,-1,1778283232
381935,1,1778283232
382268,0,1778283232
383501,0,1778283232
383649,1,1778283232
385453,1,1778283232
385756,0,1778283232
386260,1,1778283232
386582,0,1778283232
387483,0,1778283232
388109,1,1778283232
388595,1,1778283232
389668,0,1778283232
389785,1,1778283232
389847,1,1778283232
390317,1,1778283232
391185,0,1778283232
392341,1,1778283232
392876,1,1778283232
392904,0,1778283232
393335,1,1778283232
394998,1,1778283232
395616,1,1778283232
395868,0,1778283232
396098,1,1778283232
396396,1,1778283232
397117,1,1778283232
397888,1,1778283232
398201,0,1778283232
400565,0,1778283232
400644,1,1778283232
402230,1,1778283232
402759,1,1778283232
403294,1,1778283232
403400,1,1778283232
403939,1,1778283232
406334,1,1778283232
407548,1,1778283232
407893,0,1778283232
408914,1,1778283232
409375,0,1778283232
409606,1,1778283232
410569,1,1778283232
411300,1,1778283232
411412,1,1778283232
411482,1,1778283232
412017,0,1778283232
412925,1,1778283232
413808,1,1778283232
414888,0,1778283232
416002,1,1778283232
416814,1,1778283232
416956,0,1778283232
417080,1,1778283232
417517,1,1778283232
418695,1,1778283232
418974,1,1778283232
419492,1,1778283232
424549,1,1778283232
426237,0,1778283232
426517,1,1778283232
426769,1,1778283232
426857,1,1778283232
427643,1,1778283232
427909,1,1778283232
428479,1,1778283232
429373,0,1778283232
429439,1,1778283232
429448,1,1778283232
429849,1,1778283232
429867,1,1778283232
430670,1,1778283232
432286,1,1778283232
432441,1,1778283232
432841,1,1778283232
433434,1,1778283232
433949,1,1778283232
434612,1,1778283232
434730,1,1778283232
435445,0,1778283232
435750,0,1778283232
435881,1,1778283232
437547,0,1778283232
437953,1,1778283232
439394,1,1778283232
440363,1,1778283232
441776,1,1778283232
442068,1,1778283232
443120,1,1778283232
443296,0,1778283232
443696,0,1778283232
443922,1,1778283232
444102,1,1778283232
444962,0,1778283232
446427,0,1778283232
448053,1,1778283232
448373,1,1778283232
448954,0,1778283232
449181,1,1778283232
449398,1,1778283232
450417,1,1778283232
451213,1,1778283232
452136,1,1778283232
452468,1,1778283232
452538,0,1778283232
454370,1,1778283232
455606,1,1778283232
456500,1,1778283232
456829,0,1778283232
460318,0,1778283232
460594,1,1778283232
460738,1,1778283232
461313,0,1778283232
461420,1,1778283232
461493,0,1778283232
462953,-1,1778283232
463931,1,1778283232
464712,1,1778283232
464751,1,1778283232
466057,0,1778283232
466812,1,1778283232
468267,0,1778283232
470483,1,1778283232
471244,0,1778283232
472616,1,1778283232
473510,0,1778283232
474078,1,1778283232
474191,0,1778283232
474684,1,1778283232
475040,1,1778283232
475087,0,1778283232
475672,1,1778283232
476769,1,1778283232
477228,1,1778283232
478720,1,1778283232
479916,0,1778283232
480736,1,1778283232
481771,1,1778283232
482416,1,1778283232
482612,0,1778283232
482649,0,1778283232
484477,1,1778283232
485030,1,1778283232
485404,1,1778283232
487433,1,1778283232
487622,1,1778283232
489891,1,1778283232
490226,1,1778283232
490883,1,1778283232
491247,0,1778283232
491891,1,1778283232
492775,1,1778283232
493420,0,1778283232
493715,0,1778283232
494232,1,1778283232
494414,1,1778283232
495133,0,1778283232
495972,1,1778283232
495982,1,1778283232
496248,1,1778283232
496589,1,1778283232
497540,1,1778283232
498094,1,1778283232
498462,1,1778283232
498804,0,1778283232
498910,-1,1778283232
1652,-1,1778295476
9295,0,1778295476
9330,0,1778295476
12081,0,1778295476
12630,0,1778295476
14130,0,1778295476
14879,0,1778295476
17975,0,1778295476
18487,0,1778295476
19080,0,1778295476
22030,0,1778295476
24230,0,1778295476
26030,0,1778295476
28237,0,1778295476
29651,0,1778295476
30930,0,1778295476
31518,0,1778295476
33230,0,1778295476
33287,0,1778295476
34494,0,1778295476
36402,0,1778295476
37601,0,1778295476
39308,0,1778295476
39601,0,1778295476
39694,0,1778295476
40291,0,1778295476
47502,-1,1778295476
47775,0,1778295476
48474,1,1778295476
49001,0,1778295476
49448,-1,1778295476
49727,0,1778295476
51289,-1,1778295476
51820,0,1778295476
51847,0,1778295476
52074,1,1778295476
52949,0,1778295476
53818,0,1778295476
53892,0,1778295476
54378,0,1778295476
56192,1,1778295476
57424,-1,1778295476
57795,0,1778295476
58024,0,1778295476
59051,1,1778295476
59742,1,1778295476
59757,0,1778295476
62250,0,1778295476
70067,1,1778295476
70623,0,1778295476
73825,0,1778295476
75172,0,1778295476
76062,0,1778295476
76436,0,1778295476
78369,0,1778295476
78842,0,1778295476
78964,0,1778295476
79152,0,1778295476
80488,0,1778295476
83686,1,1778295476
85084,0,1778295476
89584,-1,1778295476
90432,0,1778295476
93891,0,1778295476
96127,0,1778295476
96429,0,1778295476
97757,0,1778295476
97799,0,1778295476
97929,0,1778295476
98235,1,1778295476
100573,0,1778295476
103874,0,1778295476
103947,1,1778295476
106416,0,1778295476
106828,0,1778295476
106966,1,1778295476
108790,1,1778295476
109931,0,1778295476
110451,1,1778295476
110655,0,1778295476
111918,0,1778295476
112083,1,1778295476
116770,0,1778295476
118945,0,1778295476
119635,0,1778295476
120746,1,1778295476
122598,0,1778295476
124615,0,1778295476
128275,1,1778295476
129525,0,1778295476
130262,1,1778295476
131479,0,1778295476
131517,0,1778295476
132078,1,1778295476
132475,1,1778295476
133520,1,1778295476
134406,1,1778295476
137519,0,1778295476
138383,0,1778295476
139557,0,1778295476
139607,1,1778295476
140790,0,1778295476
141513,0,1778295476
142354,1,1778295476
145378,0,1778295476
145630,0,1778295476
145838,1,1778295476
146572,1,1778295476
149934,0,1778295476
155397,0,1778295476
156498,1,1778295476
158337,0,1778295476
160422,0,1778295476
163829,-1,1778295476
165560,0,1778295476
166081,0,1778295476
166626,0,1778295476
166914,0,1778295476
168026,-1,1778295476
168924,1,1778295476
170489,0,1778295476
171354,0,1778295476
171518,0,1778295476
173325,0,1778295476
176744,1,1778295476
177733,0,1778295476
178185,0,1778295476
179254,0,1778295476
183786,1,1778295476
186918,1,1778295476
186950,1,1778295476
189594,-1,1778295476
190393,1,1778295476
190403,0,1778295476
191246,1,1778295476
191742,1,1778295476
192486,0,1778295476
194589,1,1778295476
194799,1,1778295476
196017,0,1778295476
197760,0,1778295476
201207,1,1778295476
201718,0,1778295476
202747,0,1778295476
202835,1,1778295476
205885,0,1778295476
207435,0,1778295476
210044,1,1778295476
210924,0,1778295476
211425,0,1778295476
212023,0,1778295476
214072,1,1778295476
214215,1,1778295476
217380,0,1778295476
218280,0,1778295476
218281,1,1778295476
219424,1,1778295476
220273,1,1778295476
221508,1,1778295476
221689,1,1778295476
222255,0,1778295476
223187,0,1778295476
224074,0,1778295476
228454,0,1778295476
229238,1,1778295476
231222,1,1778295476
233011,1,1778295476
233034,0,1778295476
233167,1,1778295476
234047,0,1778295476
235267,0,1778295476
235852,0,1778295476
236076,1,1778295476
236439,1,1778295476
236476,0,1778295476
237062,1,1778295476
237152,1,1778295476
238227,0,1778295476
238926,-1,1778295476
240509,0,1778295476
241069,0,1778295476
241100,1,1778295476
241954,0,1778295476
242375,0,1778295476
242710,0,1778295476
243800,0,1778295476
243962,1,1778295476
244546,0,1778295476
245239,0,1778295476
245300,0,1778295476
245414,0,1778295476
246699,0,1778295476
248402,0,1778295476
250197,1,1778295476
251298,1,1778295476
251727,1,1778295476
251971,0,1778295476
253392,0,1778295476
255051,0,1778295476
255160,1,1778295476
256197,-1,1778295476
256278,0,1778295476
258890,1,1778295476
259139,1,1778295476
259821,-1,1778295476
260122,0,1778295476
262230,0,1778295476
262413,1,1778295476
262979,1,1778295476
263864,0,1778295476
263987,0,1778295476
264309,0,1778295476
265600,0,1778295476
266321,0,1778295476
266709,0,1778295476
266897,0,1778295476
270743,1,1778295476
270790,1,1778295476
271461,-1,1778295476
272628,1,1778295476
273114,0,1778295476
275125,-1,1778295476
275261,1,1778295476
276183,1,1778295476
276314,0,1778295476
278045,1,1778295476
278135,1,1778295476
278584,1,1778295476
279735,0,1778295476
279928,0,1778295476
280190,0,1778295476
282171,1,1778295476
283126,0,1778295476
284606,0,1778295476
285110,1,1778295476
287218,0,1778295476
288227,0,1778295476
288768,1,1778295476
289308,1,1778295476
294689,0,1778295476
294808,0,1778295476
295045,1,1778295476
295238,1,1778295476
296671,0,1778295476
296719,1,1778295476
297242,1,1778295476
298790,1,1778295476
298958,1,1778295476
299390,0,1778295476
299574,1,1778295476
300454,1,1778295476
300750,1,1778295476
301015,0,1778295476
301367,0,1778295476
303281,1,1778295476
305754,1,1778295476
305943,1,1778295476
306673,1,1778295476
306764,1,1778295476
307986,0,1778295476
309335,-1,1778295476
310576,1,1778295476
311304,1,1778295476
311419,1,1778295476
312338,0,1778295476
313138,1,1778295476
314247,1,1778295476
315182,1,1778295476
317200,1,1778295476
318749,0,1778295476
324554,1,1778295476
324583,1,1778295476
325709,1,1778295476
325863,1,1778295476
326041,1,1778295476
326628,1,1778295476
328403,0,1778295476
328408,1,1778295476
329241,1,1778295476
331972,1,1778295476
331987,1,1778295476
332299,1,1778295476
332505,1,1778295476
333480,1,1778295476
333613,1,1778295476
335649,1,1778295476
337197,0,1778295476
338158,1,1778295476
338221,0,1778295476
339353,1,1778295476
339404,0,1778295476
341125,1,1778295476
343820,0,1778295476
345774,1,1778295476
347271,1,1778295476
349272,1,1778295476
350015,1,1778295476
350024,1,1778295476
350054,1,1778295476
350985,0,1778295476
351699,0,1778295476
351701,1,1778295476
352686,0,1778295476
353593,1,1778295476
354772,1,1778295476
356904,1,1778295476
356959,0,1778295476
357091,1,1778295476
357739,1,1778295476
359514,1,1778295476
360341,1,1778295476
361032,1,1778295476
362638,0,1778295476
363734,1,1778295476
364560,1,1778295476
365152,1,1778295476
365433,1,1778295476
365765,1,1778295476
366863,0,1778295476
368651,1,1778295476
368921,1,1778295476
369372,1,1778295476
369798,-1,1778295476
371250,1,1778295476
371687,1,1778295476
372596,1,1778295476
372657,1,1778295476
373257,1,1778295476
373948,0,1778295476
374966,1,1778295476
375537,1,1778295476
375549,1,1778295476
376060,0,1778295476
377415,1,1778295476
378148,1,1778295476
378342,1,1778295476
378514,1,1778295476
378803,0,1778295476
379384,1,1778295476
380032,0,1778295476
380321,1,1778295476
382664,0,1778295476
383965,1,1778295476
384444,1,1778295476
384961,-1,1778295476
385052,1,1778295476
385472,1,1778295476
387731,1,1778295476
388784,1,1778295476
389030,1,1778295476
389948,1,1778295476
390368,0,1778295476
390498,0,1778295476
391417,1,1778295476
392022,1,1778295476
392077,0,1778295476
392158,1,1778295476
392735,1,1778295476
393438,0,1778295476
394093,1,1778295476
395174,1,1778295476
396274,0,1778295476
396898,1,1778295476
396983,1,1778295476
397080,-1,1778295476
397410,1,1778295476
398553,1,1778295476
398816,1,1778295476
399363,1,1778295476
403398,1,1778295476
404909,1,1778295476
405125,1,1778295476
405273,1,1778295476
405427,1,1778295476
406278,1,1778295476
406603,1,1778295476
407999,1,1778295476
408064,1,1778295476
408084,1,1778295476
408420,0,1778295476
409001,1,1778295476
410482,1,1778295476
410672,1,1778295476
411138,1,1778295476
411721,0,1778295476
412155,1,1778295476
412779,1,1778295476
412907,1,1778295476
413542,1,1778295476
413875,1,1778295476
413970,1,1778295476
