_step,ep_info/Goal,seed
427069,1,1765412454
427215,1,1765412454
427232,1,1765412454
428851,1,1765412454
429273,1,1765412454
429654,0,1765412454
431416,1,1765412454
431586,1,1765412454
433641,1,1765412454
433861,1,1765412454
434404,1,1765412454
434685,0,1765412454
435230,1,1765412454
436120,1,1765412454
436656,1,1765412454
436838,0,1765412454
437361,0,1765412454
437512,1,1765412454
437907,1,1765412454
438704,1,1765412454
438711,1,1765412454
438986,1,1765412454
439384,1,1765412454
440231,0,1765412454
440707,1,1765412454
441028,1,1765412454
441351,1,1765412454
441434,1,1765412454
442958,1,1765412454
443376,1,1765412454
444136,1,1765412454
448045,1,1765412454
448471,1,1765412454
448897,1,1765412454
451323,1,1765412454
454116,1,1765412454
454421,1,1765412454
456017,1,1765412454
461562,1,1765412454
464318,1,1765412454
466130,1,1765412454
467200,1,1765412454
467236,0,1765412454
467256,1,1765412454
467358,1,1765412454
469061,1,1765412454
469548,1,1765412454
470676,0,1765412454
471393,1,1765412454
471782,1,1765412454
471891,1,1765412454
472353,1,1765412454
473460,1,1765412454
473518,1,1765412454
473565,1,1765412454
478108,1,1765412454
479158,1,1765412454
479523,0,1765412454
480768,0,1765412454
481214,1,1765412454
481319,1,1765412454
481599,1,1765412454
482120,1,1765412454
482433,-1,1765412454
482845,0,1765412454
483264,1,1765412454
483488,1,1765412454
484096,1,1765412454
484203,1,1765412454
485083,0,1765412454
486003,1,1765412454
486993,1,1765412454
487311,1,1765412454
488663,1,1765412454
489652,1,1765412454
491580,1,1765412454
491831,1,1765412454
492236,0,1765412454
492612,1,1765412454
494239,1,1765412454
495546,1,1765412454
495600,1,1765412454
495781,1,1765412454
495958,1,1765412454
498165,1,1765412454
499026,1,1765412454
499639,1,1765412454
1599,0,1765412466
9501,0,1765412466
9558,1,1765412466
12758,0,1765412466
13431,1,1765412466
15101,0,1765412466
15901,0,1765412466
19170,0,1765412466
19813,0,1765412466
20291,1,1765412466
23178,0,1765412466
25379,0,1765412466
27170,0,1765412466
29298,0,1765412466
30762,0,1765412466
32058,0,1765412466
32606,0,1765412466
34316,0,1765412466
34377,0,1765412466
35577,0,1765412466
37369,-1,1765412466
38621,0,1765412466
40663,0,1765412466
40782,0,1765412466
41343,1,1765412466
48076,0,1765412466
48341,0,1765412466
49091,-1,1765412466
49553,0,1765412466
50040,-1,1765412466
50422,-1,1765412466
51994,0,1765412466
52539,0,1765412466
52616,0,1765412466
52753,0,1765412466
54541,0,1765412466
55037,0,1765412466
56736,0,1765412466
57856,0,1765412466
58071,0,1765412466
58372,-1,1765412466
59420,0,1765412466
59999,0,1765412466
60017,-1,1765412466
62197,0,1765412466
69461,0,1765412466
69992,0,1765412466
72905,0,1765412466
74174,0,1765412466
75081,0,1765412466
75463,1,1765412466
77397,0,1765412466
77771,0,1765412466
77804,0,1765412466
78109,0,1765412466
79492,0,1765412466
82441,0,1765412466
83805,0,1765412466
88427,0,1765412466
89230,1,1765412466
92658,1,1765412466
94857,1,1765412466
95152,0,1765412466
96454,1,1765412466
96576,0,1765412466
96873,0,1765412466
102108,0,1765412466
102269,1,1765412466
104768,1,1765412466
105133,0,1765412466
105207,1,1765412466
106948,0,1765412466
108128,1,1765412466
108394,1,1765412466
108586,0,1765412466
109634,1,1765412466
109846,0,1765412466
114183,0,1765412466
116336,1,1765412466
116955,0,1765412466
118034,1,1765412466
119590,0,1765412466
121447,1,1765412466
124559,1,1765412466
125951,0,1765412466
126405,0,1765412466
127501,1,1765412466
127544,1,1765412466
128042,0,1765412466
128376,0,1765412466
129432,0,1765412466
130160,1,1765412466
132943,-1,1765412466
133640,1,1765412466
134623,1,1765412466
134630,0,1765412466
136583,0,1765412466
139915,0,1765412466
140116,1,1765412466
140230,1,1765412466
140888,1,1765412466
143848,0,1765412466
148418,0,1765412466
149631,0,1765412466
153145,0,1765412466
156301,1,1765412466
157909,1,1765412466
158403,0,1765412466
158876,0,1765412466
159213,0,1765412466
160169,1,1765412466
161108,1,1765412466
162509,0,1765412466
163455,1,1765412466
163605,-1,1765412466
168153,0,1765412466
169152,1,1765412466
169531,1,1765412466
170575,0,1765412466
174721,1,1765412466
177786,1,1765412466
177821,1,1765412466
180177,0,1765412466
180858,0,1765412466
180919,1,1765412466
181609,1,1765412466
182083,0,1765412466
182825,1,1765412466
184758,1,1765412466
184950,1,1765412466
185852,1,1765412466
187655,0,1765412466
190649,0,1765412466
191120,0,1765412466
191945,-1,1765412466
192043,1,1765412466
194705,1,1765412466
196144,0,1765412466
198557,0,1765412466
199376,1,1765412466
200355,0,1765412466
202268,-1,1765412466
202440,0,1765412466
205085,0,1765412466
205941,1,1765412466
205965,1,1765412466
207213,1,1765412466
207842,1,1765412466
208914,-1,1765412466
209107,0,1765412466
209718,0,1765412466
210494,1,1765412466
211325,1,1765412466
215387,0,1765412466
217024,1,1765412466
218772,1,1765412466
218863,1,1765412466
218929,1,1765412466
219736,1,1765412466
220769,0,1765412466
221193,1,1765412466
221383,1,1765412466
221621,-1,1765412466
221671,1,1765412466
222170,0,1765412466
222194,0,1765412466
223121,1,1765412466
223771,0,1765412466
225234,1,1765412466
225755,1,1765412466
225786,1,1765412466
226394,1,1765412466
226809,1,1765412466
228191,1,1765412466
228534,1,1765412466
229150,1,1765412466
229193,1,1765412466
229239,1,1765412466
230237,0,1765412466
231680,1,1765412466
233238,1,1765412466
234122,0,1765412466
234504,1,1765412466
234630,1,1765412466
236109,1,1765412466
237607,1,1765412466
237716,0,1765412466
238622,1,1765412466
240797,0,1765412466
241063,0,1765412466
241788,1,1765412466
241971,0,1765412466
243748,1,1765412466
243897,-1,1765412466
244442,1,1765412466
245184,-1,1765412466
245326,1,1765412466
245632,0,1765412466
246733,0,1765412466
247413,1,1765412466
247691,1,1765412466
247879,0,1765412466
251466,-1,1765412466
251585,1,1765412466
252109,1,1765412466
253272,0,1765412466
255497,1,1765412466
255588,0,1765412466
256413,1,1765412466
256576,1,1765412466
258050,1,1765412466
258100,1,1765412466
259759,0,1765412466
259918,1,1765412466
261820,1,1765412466
263670,1,1765412466
264079,1,1765412466
265804,0,1765412466
266756,1,1765412466
267390,1,1765412466
272364,1,1765412466
272420,1,1765412466
272640,1,1765412466
272849,1,1765412466
274075,1,1765412466
274102,1,1765412466
274600,1,1765412466
276202,1,1765412466
276387,1,1765412466
276724,1,1765412466
276909,1,1765412466
277736,1,1765412466
278220,1,1765412466
278581,1,1765412466
280011,1,1765412466
282098,0,1765412466
282301,1,1765412466
283132,0,1765412466
283193,1,1765412466
285536,0,1765412466
286857,1,1765412466
287302,-1,1765412466
287394,0,1765412466
289016,1,1765412466
290003,1,1765412466
290794,0,1765412466
292703,1,1765412466
294084,1,1765412466
299046,1,1765412466
299097,1,1765412466
299947,0,1765412466
300071,1,1765412466
300707,1,1765412466
302245,1,1765412466
302268,1,1765412466
302981,1,1765412466
305728,1,1765412466
305738,1,1765412466
306029,0,1765412466
306276,1,1765412466
307011,1,1765412466
307135,1,1765412466
309041,1,1765412466
310440,1,1765412466
311216,1,1765412466
311235,1,1765412466
312298,1,1765412466
312345,1,1765412466
313834,1,1765412466
316305,1,1765412466
317996,1,1765412466
319185,1,1765412466
320980,1,1765412466
321690,1,1765412466
321733,1,1765412466
322508,1,1765412466
324047,1,1765412466
324918,0,1765412466
326334,1,1765412466
328162,1,1765412466
328206,0,1765412466
328283,1,1765412466
328757,1,1765412466
330210,1,1765412466
331007,1,1765412466
331623,1,1765412466
332981,0,1765412466
333983,1,1765412466
334678,-1,1765412466
335188,1,1765412466
335514,1,1765412466
335742,1,1765412466
336787,1,1765412466
338291,0,1765412466
338561,1,1765412466
339357,1,1765412466
340623,1,1765412466
340987,1,1765412466
341783,1,1765412466
341836,1,1765412466
342300,1,1765412466
342950,-1,1765412466
344481,1,1765412466
344502,1,1765412466
344874,1,1765412466
346264,1,1765412466
346856,1,1765412466
347082,1,1765412466
347247,0,1765412466
347475,1,1765412466
347952,1,1765412466
348564,1,1765412466
348793,-1,1765412466
350931,1,1765412466
351988,1,1765412466
352425,-1,1765412466
352911,1,1765412466
353036,1,1765412466
353425,1,1765412466
356725,1,1765412466
356963,1,1765412466
358148,0,1765412466
358283,1,1765412466
359221,1,1765412466
359976,1,1765412466
360010,1,1765412466
360491,1,1765412466
361247,1,1765412466
362022,1,1765412466
362845,-1,1765412466
364364,1,1765412466
364427,0,1765412466
364567,0,1765412466
364958,1,1765412466
366580,0,1765412466
370593,1,1765412466
372289,0,1765412466
372515,1,1765412466
372719,1,1765412466
372824,1,1765412466
373584,-1,1765412466
373974,1,1765412466
375259,1,1765412466
375303,1,1765412466
375306,1,1765412466
376413,0,1765412466
377871,1,1765412466
378061,1,1765412466
378459,1,1765412466
379005,1,1765412466
379415,1,1765412466
379931,1,1765412466
380007,1,1765412466
380656,1,1765412466
380994,0,1765412466
381074,1,1765412466
382533,-1,1765412466
382802,0,1765412466
384025,1,1765412466
384758,-1,1765412466
385865,1,1765412466
386084,1,1765412466
387056,1,1765412466
387155,1,1765412466
387459,1,1765412466
387678,1,1765412466
387883,1,1765412466
388674,0,1765412466
390038,0,1765412466
391386,1,1765412466
391630,0,1765412466
392203,1,1765412466
392396,1,1765412466
393293,1,1765412466
393917,1,1765412466
394861,1,1765412466
395029,1,1765412466
395142,1,1765412466
396854,1,1765412466
397915,1,1765412466
398690,0,1765412466
399006,1,1765412466
401902,1,1765412466
402103,1,1765412466
402253,0,1765412466
402697,1,1765412466
402855,1,1765412466
404236,1,1765412466
405768,1,1765412466
406906,1,1765412466
