_step,ep_info/Goal,seed
1630,0,1778270949
9931,0,1778270949
9935,0,1778270949
12881,0,1778270949
13471,0,1778270949
14994,0,1778270949
15654,0,1778270949
18799,0,1778270949
19529,0,1778270949
20179,0,1778270949
23199,0,1778270949
25224,0,1778270949
26836,0,1778270949
29133,0,1778270949
30601,0,1778270949
32005,0,1778270949
32597,0,1778270949
34275,0,1778270949
34366,0,1778270949
35797,0,1778270949
37580,0,1778270949
38724,0,1778270949
40586,1,1778270949
40686,0,1778270949
41196,1,1778270949
47487,-1,1778270949
47728,0,1778270949
48392,0,1778270949
48894,0,1778270949
49337,0,1778270949
51122,0,1778270949
51592,0,1778270949
51659,0,1778270949
51789,1,1778270949
53595,0,1778270949
54116,0,1778270949
55818,-1,1778270949
57421,0,1778270949
57638,-1,1778270949
58712,0,1778270949
59266,1,1778270949
59316,0,1778270949
69404,0,1778270949
69911,1,1778270949
72999,0,1778270949
74412,0,1778270949
75370,0,1778270949
75717,0,1778270949
77613,1,1778270949
78112,0,1778270949
78209,1,1778270949
78479,0,1778270949
79810,1,1778270949
84160,0,1778270949
88639,0,1778270949
89542,0,1778270949
92583,0,1778270949
94830,0,1778270949
95152,0,1778270949
96383,0,1778270949
96535,1,1778270949
96763,0,1778270949
102009,1,1778270949
102048,1,1778270949
104405,0,1778270949
104739,0,1778270949
104840,0,1778270949
106294,0,1778270949
107243,1,1778270949
107597,0,1778270949
107741,1,1778270949
108698,0,1778270949
112799,0,1778270949
114790,1,1778270949
115474,1,1778270949
116479,1,1778270949
118166,1,1778270949
119908,0,1778270949
123235,1,1778270949
124468,1,1778270949
124953,0,1778270949
126039,0,1778270949
126049,0,1778270949
126662,0,1778270949
126962,1,1778270949
127813,1,1778270949
128609,1,1778270949
131314,-1,1778270949
132079,0,1778270949
133006,0,1778270949
133025,1,1778270949
134741,0,1778270949
138065,1,1778270949
138214,-1,1778270949
138365,0,1778270949
138960,0,1778270949
141856,0,1778270949
146622,1,1778270949
147644,1,1778270949
150859,0,1778270949
153909,0,1778270949
155289,0,1778270949
155690,-1,1778270949
156178,0,1778270949
156469,1,1778270949
157475,0,1778270949
158271,1,1778270949
159593,0,1778270949
160463,1,1778270949
160608,0,1778270949
165104,1,1778270949
166033,0,1778270949
166409,1,1778270949
167322,1,1778270949
171120,1,1778270949
173578,0,1778270949
173610,1,1778270949
175611,1,1778270949
176171,1,1778270949
176260,1,1778270949
176894,1,1778270949
177281,1,1778270949
177949,0,1778270949
179783,1,1778270949
179951,1,1778270949
180928,0,1778270949
182468,1,1778270949
185379,1,1778270949
185800,1,1778270949
186646,0,1778270949
186728,1,1778270949
189048,1,1778270949
190329,1,1778270949
192594,0,1778270949
193341,0,1778270949
194200,0,1778270949
195846,0,1778270949
196050,1,1778270949
198195,1,1778270949
198921,1,1778270949
198949,1,1778270949
200024,1,1778270949
200647,1,1778270949
201629,1,1778270949
201763,1,1778270949
202187,1,1778270949
202870,1,1778270949
207296,0,1778270949
208789,0,1778270949
210262,1,1778270949
210281,1,1778270949
210334,1,1778270949
211111,1,1778270949
212146,1,1778270949
212491,1,1778270949
212708,0,1778270949
212858,1,1778270949
212891,0,1778270949
213321,1,1778270949
213380,1,1778270949
214121,1,1778270949
214687,1,1778270949
215908,1,1778270949
216428,1,1778270949
216439,1,1778270949
216966,1,1778270949
217321,0,1778270949
218574,1,1778270949
218994,1,1778270949
219600,1,1778270949
219692,1,1778270949
220596,1,1778270949
221843,1,1778270949
223238,0,1778270949
224048,1,1778270949
224452,1,1778270949
224599,1,1778270949
225937,1,1778270949
227443,1,1778270949
227544,1,1778270949
228492,1,1778270949
230493,1,1778270949
230718,1,1778270949
231369,1,1778270949
231523,1,1778270949
233152,1,1778270949
233247,1,1778270949
233715,1,1778270949
234449,1,1778270949
234559,1,1778270949
234896,1,1778270949
235811,1,1778270949
236393,1,1778270949
236824,1,1778270949
240067,0,1778270949
240118,1,1778270949
240619,1,1778270949
241649,1,1778270949
243876,0,1778270949
243967,1,1778270949
244637,1,1778270949
244782,1,1778270949
246118,1,1778270949
246143,1,1778270949
247690,0,1778270949
247843,1,1778270949
251763,1,1778270949
253532,1,1778270949
254355,1,1778270949
254953,0,1778270949
259979,1,1778270949
260064,1,1778270949
260273,1,1778270949
260505,0,1778270949
261619,1,1778270949
261643,0,1778270949
262092,1,1778270949
263477,1,1778270949
263672,1,1778270949
263991,1,1778270949
264236,1,1778270949
264940,1,1778270949
265440,1,1778270949
265774,1,1778270949
267189,1,1778270949
269052,1,1778270949
269253,1,1778270949
269872,1,1778270949
269947,1,1778270949
272250,1,1778270949
273463,1,1778270949
273912,0,1778270949
274001,1,1778270949
275442,0,1778270949
276450,1,1778270949
277223,1,1778270949
279017,1,1778270949
280321,1,1778270949
285078,1,1778270949
285141,1,1778270949
286003,1,1778270949
286098,1,1778270949
286624,1,1778270949
288097,1,1778270949
288147,0,1778270949
291544,1,1778270949
291557,0,1778270949
291857,0,1778270949
292018,0,1778270949
292898,1,1778270949
294851,1,1778270949
296134,1,1778270949
296868,1,1778270949
296916,1,1778270949
297944,1,1778270949
297996,1,1778270949
299463,1,1778270949
301989,1,1778270949
303675,1,1778270949
304898,1,1778270949
307099,1,1778270949
307121,0,1778270949
309438,1,1778270949
310273,1,1778270949
311421,1,1778270949
313090,1,1778270949
313136,1,1778270949
313208,1,1778270949
313740,0,1778270949
315318,0,1778270949
316067,1,1778270949
316658,1,1778270949
317992,1,1778270949
319676,1,1778270949
320208,1,1778270949
320609,0,1778270949
320912,0,1778270949
323354,1,1778270949
323581,1,1778270949
324331,1,1778270949
325654,1,1778270949
326021,1,1778270949
326804,0,1778270949
326855,1,1778270949
327305,1,1778270949
327933,1,1778270949
329477,1,1778270949
329489,1,1778270949
329962,1,1778270949
331268,1,1778270949
331766,1,1778270949
331951,1,1778270949
332157,1,1778270949
332349,1,1778270949
332920,1,1778270949
333556,1,1778270949
333825,0,1778270949
335945,1,1778270949
337167,1,1778270949
338005,1,1778270949
338162,0,1778270949
338508,1,1778270949
341719,1,1778270949
341870,1,1778270949
343145,1,1778270949
343266,1,1778270949
344230,1,1778270949
344865,1,1778270949
344895,1,1778270949
345390,0,1778270949
346084,1,1778270949
346771,1,1778270949
347638,1,1778270949
349245,1,1778270949
349321,1,1778270949
349453,1,1778270949
351348,0,1778270949
355539,1,1778270949
357069,1,1778270949
357278,0,1778270949
357453,1,1778270949
357554,0,1778270949
358224,1,1778270949
358578,1,1778270949
359794,0,1778270949
359892,1,1778270949
359912,1,1778270949
360891,1,1778270949
362289,1,1778270949
362496,1,1778270949
362961,1,1778270949
363451,1,1778270949
363887,1,1778270949
364453,1,1778270949
364659,0,1778270949
365324,1,1778270949
365590,1,1778270949
365674,1,1778270949
367133,1,1778270949
367447,0,1778270949
368548,1,1778270949
369287,1,1778270949
370503,1,1778270949
370776,1,1778270949
371636,1,1778270949
371786,1,1778270949
372042,1,1778270949
372273,1,1778270949
372431,1,1778270949
373092,1,1778270949
374319,1,1778270949
375711,1,1778270949
375970,1,1778270949
376520,1,1778270949
376678,1,1778270949
377601,1,1778270949
378166,1,1778270949
379151,1,1778270949
379384,1,1778270949
379496,1,1778270949
381133,1,1778270949
382066,0,1778270949
382745,0,1778270949
383097,1,1778270949
385754,1,1778270949
385958,1,1778270949
386113,1,1778270949
386609,1,1778270949
386692,0,1778270949
388093,1,1778270949
389702,1,1778270949
390947,1,1778270949
392788,1,1778270949
395167,1,1778270949
397504,1,1778270949
397603,1,1778270949
398022,1,1778270949
398224,1,1778270949
398317,1,1778270949
398737,0,1778270949
400022,1,1778270949
402495,1,1778270949
403946,1,1778270949
404547,1,1778270949
404680,0,1778270949
406070,1,1778270949
406419,1,1778270949
406797,1,1778270949
408580,1,1778270949
408723,0,1778270949
410852,1,1778270949
411070,1,1778270949
411547,1,1778270949
411769,1,1778270949
412280,1,1778270949
413107,1,1778270949
413666,0,1778270949
413897,1,1778270949
414320,1,1778270949
414520,0,1778270949
415009,1,1778270949
415816,1,1778270949
415824,1,1778270949
416028,1,1778270949
416396,1,1778270949
417159,1,1778270949
417559,1,1778270949
417855,1,1778270949
418112,1,1778270949
419619,1,1778270949
420064,1,1778270949
420566,1,1778270949
424453,0,1778270949
424989,0,1778270949
425320,1,1778270949
427528,1,1778270949
430174,1,1778270949
430397,1,1778270949
432067,1,1778270949
437066,1,1778270949
439731,1,1778270949
441404,1,1778270949
442623,1,1778270949
442647,1,1778270949
442683,1,1778270949
442751,1,1778270949
444276,1,1778270949
444852,1,1778270949
445893,0,1778270949
446651,1,1778270949
447088,1,1778270949
447142,1,1778270949
447628,1,1778270949
448528,1,1778270949
448582,1,1778270949
448683,1,1778270949
452839,1,1778270949
453900,1,1778270949
454281,1,1778270949
455499,1,1778270949
455923,0,1778270949
456012,1,1778270949
456283,1,1778270949
456791,1,1778270949
457060,1,1778270949
457375,1,1778270949
457832,1,1778270949
458054,1,1778270949
458605,1,1778270949
458710,1,1778270949
459445,1,1778270949
460419,1,1778270949
461365,1,1778270949
461589,1,1778270949
462799,1,1778270949
463817,1,1778270949
465781,1,1778270949
466046,1,1778270949
466374,1,1778270949
466739,0,1778270949
468436,1,1778270949
469767,1,1778270949
469832,1,1778270949
470063,1,1778270949
470306,1,1778270949
472452,1,1778270949
473255,1,1778270949
473826,1,1778270949
474858,1,1778270949
475668,1,1778270949
476285,0,1778270949
476907,1,1778270949
477096,1,1778270949
477104,1,1778270949
477209,1,1778270949
477310,1,1778270949
478043,1,1778270949
479818,1,1778270949
481053,1,1778270949
484420,1,1778270949
484591,0,1778270949
485195,1,1778270949
486356,1,1778270949
486905,1,1778270949
487784,1,1778270949
488931,0,1778270949
490440,1,1778270949
491676,0,1778270949
491883,1,1778270949
491890,1,1778270949
493138,1,1778270949
493571,0,1778270949
493984,1,1778270949
494944,1,1778270949
495685,1,1778270949
495690,1,1778270949
497152,1,1778270949
498338,1,1778270949
498853,1,1778270949
499267,1,1778270949
1599,0,1778283258
8799,0,1778283258
8883,0,1778283258
11967,0,1778283258
12577,0,1778283258
14375,0,1778283258
15175,0,1778283258
18523,0,1778283258
19199,0,1778283258
19749,0,1778283258
22883,0,1778283258
25051,-1,1778283258
26835,0,1778283258
29197,0,1778283258
30584,0,1778283258
31884,1,1778283258
32517,0,1778283258
34107,0,1778283258
34184,0,1778283258
35515,0,1778283258
37317,1,1778283258
38344,1,1778283258
40231,0,1778283258
40301,0,1778283258
40918,0,1778283258
47295,0,1778283258
47571,-1,1778283258
48254,0,1778283258
48693,-1,1778283258
49117,-1,1778283258
49495,0,1778283258
51004,-1,1778283258
51510,0,1778283258
51572,0,1778283258
51717,-1,1778283258
53435,0,1778283258
53990,-1,1778283258
55594,0,1778283258
57101,0,1778283258
57379,0,1778283258
58390,0,1778283258
59007,1,1778283258
59015,-1,1778283258
69124,0,1778283258
69691,-1,1778283258
72735,-1,1778283258
74079,0,1778283258
75081,-1,1778283258
75528,0,1778283258
