_step,ep_info/Goal,seed
799,0,1779042881
7408,0,1779042881
7436,0,1779042881
10888,0,1779042881
11599,0,1779042881
13327,0,1779042881
14053,0,1779042881
16865,0,1779042881
17805,0,1779042881
20491,0,1779042881
22516,0,1779042881
24258,0,1779042881
26441,0,1779042881
27928,0,1779042881
29218,0,1779042881
31374,0,1779042881
31408,0,1779042881
32741,0,1779042881
34574,0,1779042881
35733,0,1779042881
37679,0,1779042881
37803,0,1779042881
38393,0,1779042881
45166,0,1779042881
45448,0,1779042881
46180,0,1779042881
46670,1,1779042881
47166,0,1779042881
49168,-1,1779042881
49620,-1,1779042881
49657,1,1779042881
49883,0,1779042881
51685,0,1779042881
52213,-1,1779042881
53838,-1,1779042881
55404,0,1779042881
55668,-1,1779042881
56751,0,1779042881
57436,0,1779042881
57485,0,1779042881
67870,-1,1779042881
68409,0,1779042881
71489,1,1779042881
72832,0,1779042881
73742,0,1779042881
74099,-1,1779042881
76048,0,1779042881
76630,0,1779042881
76690,0,1779042881
78327,0,1779042881
82903,0,1779042881
87633,-1,1779042881
88495,1,1779042881
92193,1,1779042881
94580,0,1779042881
94928,1,1779042881
96251,0,1779042881
96394,0,1779042881
96718,1,1779042881
101981,1,1779042881
102076,0,1779042881
104598,1,1779042881
104946,0,1779042881
105050,0,1779042881
106859,0,1779042881
107902,0,1779042881
108294,0,1779042881
108431,1,1779042881
109474,1,1779042881
114089,0,1779042881
116321,0,1779042881
116911,1,1779042881
118086,0,1779042881
119605,1,1779042881
121439,0,1779042881
124815,0,1779042881
126023,1,1779042881
126563,0,1779042881
127732,1,1779042881
127749,1,1779042881
128261,0,1779042881
128650,1,1779042881
129618,0,1779042881
130420,0,1779042881
133370,0,1779042881
134069,1,1779042881
134986,-1,1779042881
135012,0,1779042881
136749,0,1779042881
140193,-1,1779042881
140454,0,1779042881
140598,1,1779042881
141344,0,1779042881
144283,1,1779042881
149261,1,1779042881
150334,0,1779042881
154021,1,1779042881
157155,0,1779042881
158998,1,1779042881
159469,1,1779042881
159823,1,1779042881
160184,1,1779042881
161277,0,1779042881
162065,1,1779042881
163324,0,1779042881
164149,1,1779042881
164231,1,1779042881
169415,0,1779042881
169758,1,1779042881
170721,0,1779042881
174461,1,1779042881
177191,0,1779042881
177260,1,1779042881
179405,1,1779042881
179955,1,1779042881
179998,1,1779042881
180566,0,1779042881
181006,0,1779042881
181647,1,1779042881
183501,1,1779042881
183675,1,1779042881
184667,0,1779042881
186403,1,1779042881
189326,0,1779042881
189798,1,1779042881
190715,0,1779042881
190764,1,1779042881
193293,1,1779042881
194553,0,1779042881
197561,0,1779042881
198518,1,1779042881
200319,1,1779042881
200447,0,1779042881
202840,1,1779042881
203563,0,1779042881
203568,1,1779042881
204749,1,1779042881
205313,1,1779042881
206306,1,1779042881
206461,1,1779042881
206939,0,1779042881
207676,1,1779042881
212355,1,1779042881
213938,0,1779042881
215508,1,1779042881
215523,0,1779042881
215623,1,1779042881
216301,1,1779042881
217430,0,1779042881
217832,1,1779042881
218014,1,1779042881
218226,1,1779042881
218265,0,1779042881
218725,1,1779042881
218784,1,1779042881
219612,1,1779042881
220118,1,1779042881
221404,1,1779042881
221831,1,1779042881
221853,1,1779042881
222457,1,1779042881
222862,1,1779042881
224188,1,1779042881
224577,1,1779042881
225154,1,1779042881
225202,1,1779042881
226122,1,1779042881
227453,0,1779042881
228796,1,1779042881
229695,1,1779042881
230062,1,1779042881
230230,1,1779042881
231419,1,1779042881
232808,1,1779042881
232959,1,1779042881
233807,0,1779042881
235741,1,1779042881
236578,0,1779042881
236709,1,1779042881
238541,1,1779042881
238692,1,1779042881
239203,1,1779042881
239849,1,1779042881
239974,1,1779042881
240272,0,1779042881
241190,1,1779042881
241837,1,1779042881
242255,-1,1779042881
245705,1,1779042881
245739,1,1779042881
246287,1,1779042881
247322,1,1779042881
249381,1,1779042881
249501,1,1779042881
250242,1,1779042881
250410,1,1779042881
251738,1,1779042881
251789,1,1779042881
253273,1,1779042881
253481,1,1779042881
257155,1,1779042881
258744,1,1779042881
259617,1,1779042881
260127,1,1779042881
264807,1,1779042881
264904,1,1779042881
265085,1,1779042881
265290,1,1779042881
266502,0,1779042881
266605,0,1779042881
266951,1,1779042881
