"Step","env: VSSEF - ep_info/Goal","env: VSSEF - ep_info/Goal__MIN","env: VSSEF - ep_info/Goal__MAX"
"110153","0","0","0"
"110161","1","1","1"
"110166","0","0","0"
"110167","0","0","0"
"110172","0","0","0"
"110184","1","1","1"
"110198","0","0","0"
"110204","0","0","0"
"110206","0","0","0"
"110208","-1","-1","-1"
"110229","1","1","1"
"110239","1","1","1"
"110240","0","0","0"
"110241","-1","-1","-1"
"110245","0","0","0"
"110266","0","0","0"
"110267","1","1","1"
"110273","1","1","1"
"110289","1","1","1"
"110291","-1","-1","-1"
"110298","0","0","0"
"110308","-1","-1","-1"
"110323","1","1","1"
"110324","1","1","1"
"110366","0","0","0"
"110381","1","1","1"
"110382","1","1","1"
"110384","-1","-1","-1"
"110409","1","1","1"
"110412","0","0","0"
"110413","0","0","0"
"110434","1","1","1"
"110435","1","1","1"
"110438","1","1","1"
"110440","-1","-1","-1"
"110441","0.5","0","1"
"110480","1","1","1"
"110487","1","1","1"
"110508","0","0","0"
"110509","1","1","1"
"110510","1","1","1"
"110541","1","1","1"
"110549","1","1","1"
"110553","0","0","0"
"110556","0","0","0"
"110559","-1","-1","-1"
"110562","0","-1","1"
"110580","0","0","0"
"110590","1","1","1"
"110623","1","1","1"
"110640","1","1","1"
"110658","0","0","0"
"110661","1","1","1"
"110670","1","1","1"
"110684","0","0","0"
"110688","1","1","1"
"110691","0","0","0"
"110703","0","0","0"
"110721","1","1","1"
"110749","1","1","1"
"110774","1","1","1"
"110777","0","0","0"
"110779","1","1","1"
"110782","0","0","0"
"110796","1","1","1"
"110799","1","1","1"
"110800","1","1","1"
"110808","0","0","0"
"110840","1","1","1"
"110841","1","1","1"
"110855","1","1","1"
"110857","1","1","1"
"110865","1","1","1"
"110880","0","0","0"
"110908","0","0","0"
"110910","0","0","0"
"110913","1","1","1"
"110920","0","0","0"
"110941","0.5","0","1"
"110944","1","1","1"
"110951","1","1","1"
"110968","0","0","0"
"110970","1","1","1"
"110973","1","1","1"
"110974","1","1","1"
"110987","-1","-1","-1"
"110990","0","0","0"
"111018","-1","-1","-1"
"111055","1","1","1"
"111066","0","0","0"
"111107","1","1","1"
"111125","1","1","1"
"111136","1","1","1"
"111137","0","0","0"
"111151","0","0","0"
"111187","-1","-1","-1"
"111189","1","1","1"
"111194","0","0","0"
"111195","1","1","1"
"111196","-1","-1","-1"
"111200","1","1","1"
"111204","1","1","1"
"111208","1","1","1"
"111209","1","1","1"
"111273","0","0","0"
"111278","1","1","1"
"111303","0","0","0"
"111323","-1","-1","-1"
"111325","0","0","0"
"111354","1","1","1"
"111360","0","0","0"
"111380","-1","-1","-1"
"111382","0","0","0"
"111390","1","1","1"
"111423","1","1","1"
"111435","1","1","1"
"111449","0","0","0"
"111452","1","1","1"
"111458","0","0","0"
"111459","0","0","0"
"111474","1","1","1"
"111476","1","1","1"
"111489","0","0","0"
"111493","1","1","1"
"111503","0","0","0"
"111514","-1","-1","-1"
"111516","0","0","0"
"111536","0","0","0"
"111540","1","1","1"
"111568","0","0","0"
"111575","0","0","0"
"111585","0","0","0"
"111592","1","1","1"
"111594","0","0","0"
"111597","1","1","1"
"111600","0","0","0"
"111605","1","1","1"
"111608","0","0","0"
"111611","1","1","1"
"111612","1","1","1"
"111630","1","1","1"
"111631","1","1","1"
"111635","1","1","1"
"111636","1","1","1"
"111650","1","1","1"
"111663","1","1","1"
"111665","0","0","0"
"111677","1","1","1"
"111689","0","0","0"
"111709","1","1","1"
"111732","0","0","0"
"111736","1","1","1"
"111776","-1","-1","-1"
"111806","1","1","1"
"111850","0","0","0"
"111860","0","0","0"
"111891","1","1","1"
"111896","1","1","1"
"111919","1","1","1"
"111946","0","0","0"
"111953","0","0","0"
"111968","0","0","0"
"111980","1","1","1"
"111992","1","1","1"
"111995","1","1","1"
"111997","0","0","0"
"112008","1","1","1"
"112015","1","1","1"
"112033","1","1","1"
"112058","0","0","0"
"112084","1","1","1"
"112097","0","0","0"
"112116","-1","-1","-1"
"112132","1","1","1"
"112146","1","1","1"
"112162","1","1","1"
"112170","1","1","1"
"112171","0","0","0"
"112173","-1","-1","-1"
"112176","0","0","0"
"112190","1","1","1"
"112199","1","1","1"
"112203","1","1","1"
"112219","0","0","0"
"112224","1","1","1"
"112229","1","1","1"
"112234","1","1","1"
"112243","0","0","0"
"112246","-1","-1","-1"
"112268","0","0","0"
"112299","1","1","1"
"112321","0","0","0"
"112337","0","0","0"
"112347","0","0","0"
"112362","0","0","0"
"112395","0","0","0"
"112404","1","1","1"
"112409","-1","-1","-1"
"112410","1","1","1"
"112411","1","1","1"
"112431","0","0","0"
"112438","0.5","0","1"
"112439","1","1","1"
"112450","0","0","0"
"112484","0","0","0"
"112492","0","0","0"
"112493","0","0","0"
"112502","1","1","1"
"112537","1","1","1"
"112551","1","1","1"
"112562","0.5","0","1"
"112564","1","1","1"
"112575","1","1","1"
"112582","1","1","1"
"112595","-1","-1","-1"
"112622","1","1","1"
"112627","0","0","0"
"112629","0","0","0"
"112631","1","1","1"
"112636","1","1","1"
"112648","1","1","1"
"112651","-1","-1","-1"
"112674","0.5","0","1"
"112681","1","1","1"
"112707","1","1","1"
"112713","1","1","1"
"112725","-1","-1","-1"
"112726","1","1","1"
"112732","1","1","1"
"112739","1","1","1"
"112762","0","0","0"
"112783","1","1","1"
"112785","1","1","1"
"112794","0","0","0"
"112819","1","1","1"
"112838","-1","-1","-1"
"112844","0","0","0"
"112875","0","0","0"
"112878","0","0","0"
"112879","0","-1","1"
"112884","0","0","0"
"112885","1","1","1"
"112921","1","1","1"
"112922","-1","-1","-1"
"112925","1","1","1"
"112959","0","-1","1"
"112975","1","1","1"
"112985","1","1","1"
"112992","1","1","1"
"112996","0","0","0"
"113014","0","0","0"
"113018","1","1","1"
"113025","1","1","1"
"113027","0","0","0"
"113037","0","0","0"
"113046","-1","-1","-1"
"113047","1","1","1"
"113051","0","0","0"
"113052","1","1","1"
"113057","0","0","0"
"113069","1","1","1"
"113072","1","1","1"
"113092","0","0","0"
"113109","1","1","1"
"113111","1","1","1"
"113130","1","1","1"
"113131","0.5","0","1"
"113132","0","0","0"
"113148","1","1","1"
"113153","1","1","1"
"113162","0","0","0"
"113199","1","1","1"
"113205","0","0","0"
"113212","1","1","1"
"113221","-1","-1","-1"
"113228","1","1","1"
"113241","0","0","0"
"113245","-1","-1","-1"
"113248","1","1","1"
"113253","0","0","0"
"113261","0","0","0"
"113276","-1","-1","-1"
"113278","0","0","0"
"113293","1","1","1"
"113296","1","1","1"
"113331","-1","-1","-1"
"113335","0","0","0"
"113339","0","0","0"
"113346","1","1","1"
"113361","-1","-1","-1"
"113372","1","1","1"
"113376","0","0","0"
"113384","0","0","0"
"113398","1","1","1"
"113403","0","0","0"
"113414","1","1","1"
"113420","0","0","0"
"113431","0","0","0"
"113434","1","1","1"
"113445","0","0","0"
"113447","1","1","1"
"113448","1","1","1"
"113450","1","1","1"
"113479","0","0","0"
"113495","1","1","1"
"113500","0","0","0"
"113509","1","1","1"
"113518","0","0","0"
"113522","1","1","1"
"113524","1","1","1"
"113535","1","1","1"
"113537","1","1","1"
"113540","1","1","1"
"113553","-1","-1","-1"
"113599","1","1","1"
"113602","0","0","0"
"113608","1","1","1"
"113615","1","1","1"
"113622","1","1","1"
"113626","0","0","0"
"113644","0","0","0"
"113661","1","1","1"
"113668","1","1","1"
"113702","0","0","0"
"113720","1","1","1"
"113725","1","1","1"
"113734","1","1","1"
"113739","1","1","1"
"113764","1","1","1"
"113812","1","1","1"
"113820","1","1","1"
"113825","1","1","1"
"113848","0","0","0"
"113850","0","0","0"
"113866","1","1","1"
"113874","0","0","0"
"113876","1","1","1"
"113878","1","1","1"
"113886","1","1","1"
"113906","1","1","1"
"113909","0","0","0"
"113913","0","0","0"
"113931","0","0","0"
"113939","1","1","1"
"113940","0","0","0"
"113944","0","-1","1"
"113953","1","1","1"
"113961","0","0","0"
"113984","1","1","1"
"113990","1","1","1"
"114011","-1","-1","-1"
"114013","1","1","1"
"114021","0","0","0"
"114030","1","1","1"
"114036","1","1","1"
"114050","-1","-1","-1"
"114067","0","0","0"
"114068","1","1","1"
"114079","-1","-1","-1"
"114096","0","0","0"
"114102","0","0","0"
"114113","1","1","1"
"114116","0","0","0"
"114140","1","1","1"
"114148","1","1","1"
"114152","1","1","1"
"114179","1","1","1"
"114181","1","1","1"
"114185","0","0","0"
"114193","-1","-1","-1"
"114194","0","0","0"
"114212","0","0","0"
"114228","0","0","0"
"114230","0","0","0"
"114264","0","0","0"
"114270","1","1","1"
"114280","1","1","1"
"114286","0","0","0"
"114291","0","0","0"
"114297","0","0","0"
"114298","1","1","1"
"114314","1","1","1"
"114322","1","1","1"
"114339","0","0","0"
"114352","0","0","0"
"114353","0","0","0"
"114361","1","1","1"
"114370","-1","-1","-1"
"114376","1","1","1"
"114389","1","1","1"
"114392","1","1","1"
"114397","-1","-1","-1"
"114405","1","1","1"
"114407","1","1","1"
"114421","1","1","1"
"114438","1","1","1"
"114451","0","0","0"
"114461","-0.5","-1","0"
"114462","0","0","0"
"114465","1","1","1"
"114471","1","1","1"
"114474","1","1","1"
"114478","0","0","0"
"114489","1","1","1"
"114509","0","0","0"
"114515","1","1","1"
"114518","1","1","1"
"114522","1","1","1"
"114600","1","1","1"
"114601","1","1","1"
"114605","0","0","0"
"114607","1","1","1"
"114612","0","0","0"
"114615","1","1","1"
"114660","1","1","1"
"114661","1","1","1"
"114686","0","0","0"
"114691","0","0","0"
"114697","1","1","1"
"114704","1","1","1"
"114706","1","1","1"
"114731","0","0","0"
"114745","1","1","1"
"114757","1","1","1"
"114790","-1","-1","-1"
"114803","1","1","1"
"114827","1","1","1"
"114829","1","1","1"
"114851","0","0","0"
"114855","1","1","1"
"114869","1","1","1"
"114874","0","0","0"
"114885","0","0","0"
"114892","0","0","0"
"114907","0","0","0"
"114925","0.5","0","1"
"114939","1","1","1"
"114945","1","1","1"
"114951","1","1","1"
"114955","1","1","1"
"114984","1","1","1"
"115012","1","1","1"
"115025","0","0","0"
"115028","-1","-1","-1"
"115032","1","1","1"
"115033","1","1","1"
"115034","1","1","1"
"115040","1","1","1"
"115057","0","0","0"
"115088","0","0","0"
"115097","0","0","0"
"115104","1","1","1"
"115106","1","1","1"
"115134","1","1","1"
"115135","0","0","0"
"115150","0","0","0"
"115158","1","1","1"
"115161","1","1","1"
"115176","0","0","0"
"115205","1","1","1"
"115206","0","0","0"
"115213","1","1","1"
"115217","0","0","0"
"115238","1","1","1"
"115248","1","1","1"
"115250","1","1","1"
"115259","1","1","1"
"115284","1","1","1"
"115285","0","0","0"
"115288","0","0","0"
"115289","1","1","1"
"115294","1","1","1"
"115302","1","1","1"
"115343","1","1","1"
"115355","-1","-1","-1"
"115359","1","1","1"
"115370","1","1","1"
"115401","0","0","0"
"115419","1","1","1"
"115432","1","1","1"
"115440","1","1","1"
"115482","1","1","1"
"115485","1","1","1"
"115493","0","0","0"
"115496","-1","-1","-1"
"115503","1","1","1"
"115541","1","1","1"
"115544","1","1","1"
"115557","0","0","0"
"115559","1","1","1"
"115561","0","0","0"
"115586","1","1","1"
"115605","0","0","0"
"115616","1","1","1"
"115650","0","0","0"
"115653","0","0","0"
"115668","1","1","1"
"115676","1","1","1"
"115684","1","1","1"
"115704","1","1","1"
"115706","1","1","1"
"115722","0","0","0"
"115733","1","1","1"
"115743","0","0","0"
"115745","0","0","0"
"115746","-1","-1","-1"
"115755","0","0","0"
"115759","0","0","0"
"115765","1","1","1"
"115774","0","0","0"
"115775","1","1","1"
"115788","1","1","1"
"115793","0","0","0"
"115812","1","1","1"
"115844","1","1","1"
"115861","1","1","1"
"115882","0","0","0"
"115886","1","1","1"
"115887","1","1","1"
"115893","0.5","0","1"
"115895","1","1","1"
"115917","1","1","1"
"115918","0","0","0"
"115928","0","0","0"
"115941","1","1","1"
"115960","1","1","1"
"115961","0","0","0"
"115971","-1","-1","-1"
"116018","0","0","0"
"116024","1","1","1"
"116029","1","1","1"
"116040","0","0","0"
"116041","1","1","1"
"116047","-1","-1","-1"
"116059","0","0","0"
"116064","1","1","1"
"116065","1","1","1"
"116090","0","0","0"
"116091","1","1","1"
"116101","-1","-1","-1"
"116145","1","1","1"
"116171","-1","-1","-1"
"116176","1","1","1"
"116212","1","1","1"
"116231","1","1","1"
"116232","0","0","0"
"116233","1","1","1"
"116242","0","0","0"
"116253","1","1","1"
"116259","0.5","0","1"
"116260","1","1","1"
"116282","1","1","1"
"116339","1","1","1"
"116353","1","1","1"
"116358","0","0","0"
"116359","1","1","1"
"116361","1","1","1"
"116363","1","1","1"
"116368","0","0","0"
"116374","1","1","1"
"116376","0","0","0"
"116394","1","1","1"
"116405","0","0","0"
"116415","0","0","0"
"116438","1","1","1"
"116440","1","1","1"
"116447","1","1","1"
"116453","0","0","0"
"116454","1","1","1"
"116465","1","1","1"
"116482","0","0","0"
"116494","-1","-1","-1"
"116505","0","0","0"
"116517","0","0","0"
"116527","0","0","0"
"116563","0","0","0"
"116575","1","1","1"
"116588","1","1","1"
"116592","0","0","0"
"116603","1","1","1"
"116612","0","0","0"
"116632","1","1","1"
"116653","0","0","0"
"116673","-1","-1","-1"
"116682","0","0","0"
"116692","0","0","0"
"116693","1","1","1"
"116700","1","1","1"
"116711","1","1","1"
"116718","0","0","0"
"116739","-0.5","-1","0"
"116745","0","0","0"
"116778","1","1","1"
"116788","0","0","0"
"116795","0.6666666666666666","0","1"
"116799","1","1","1"
"116800","1","1","1"
"116803","1","1","1"
"116825","1","1","1"
"116833","1","1","1"
"116835","-1","-1","-1"
"116836","0","0","0"
"116838","0","0","0"
"116843","0","0","0"
"116847","-1","-1","-1"
"116854","0","0","0"
"116855","0","0","0"
"116870","1","1","1"
"116905","1","1","1"
"116911","1","1","1"
"116914","1","1","1"
"116926","1","1","1"
"116968","0","0","0"
"116992","1","1","1"
"116994","1","1","1"
"116997","1","1","1"
"117007","0","0","0"
"117009","0","0","0"
"117020","-1","-1","-1"
"117050","-1","-1","-1"
"117074","1","1","1"
"117075","0","0","0"
"117084","1","1","1"
"117108","-1","-1","-1"
"117118","0","0","0"
"117121","0","0","0"
"117143","-1","-1","-1"
"117146","1","1","1"
"117148","0","0","0"
"117159","1","1","1"
"117161","1","1","1"
"117177","0","0","0"
"117198","0","0","0"
"117199","0","0","0"
"117209","1","1","1"
"117226","-1","-1","-1"
"117262","1","1","1"
"117266","1","1","1"
"117270","0","0","0"
"117280","-1","-1","-1"
"117285","1","1","1"
"117294","1","1","1"
"117295","0","-1","1"
"117325","1","1","1"
"117337","0","0","0"
"117346","1","1","1"
"117348","1","1","1"
"117356","1","1","1"
"117358","1","1","1"
"117370","1","1","1"
"117378","1","1","1"
"117381","1","1","1"
"117404","1","1","1"
"117418","1","1","1"
"117424","0.5","0","1"
"117425","0","0","0"
"117430","1","1","1"
"117438","-0.5","-1","0"
"117465","0","0","0"
"117484","1","1","1"
"117491","0","0","0"
"117529","1","1","1"
"117548","0","0","0"
"117565","1","1","1"
"117569","1","1","1"
"117577","0","0","0"
"117583","-1","-1","-1"
"117590","-1","-1","-1"
"117633","0","0","0"
"117651","0","0","0"
"117688","1","1","1"
"117730","0","0","0"
"117741","1","1","1"
"117756","0","0","0"
"117802","1","1","1"
"117808","0","0","0"
"117812","1","1","1"
"117814","1","1","1"
"117818","1","1","1"
"117819","1","1","1"
"117820","0.5","0","1"
"117823","0","0","0"
"117833","1","1","1"
"117864","1","1","1"
"117871","1","1","1"
"117875","0","0","0"
"117885","1","1","1"
"117895","0","0","0"
"117899","1","1","1"
"117909","1","1","1"
"117918","1","1","1"
"117931","1","1","1"
"117932","-1","-1","-1"
"117937","0","0","0"
"117940","0","0","0"
"117950","1","1","1"
"117955","1","1","1"
"117957","0","0","0"
"118003","-1","-1","-1"
"118026","1","1","1"
"118044","0","0","0"
"118045","1","1","1"
"118057","1","1","1"
"118065","1","1","1"
"118126","0","0","0"
"118143","1","1","1"
"118146","1","1","1"
"118153","1","1","1"
"118163","1","1","1"
"118166","-1","-1","-1"
"118176","1","1","1"
"118178","0","0","0"
"118179","1","1","1"
"118189","0","0","0"
"118194","0","0","0"
"118200","1","1","1"
"118208","-1","-1","-1"
"118209","0","0","0"
"118229","1","1","1"
"118250","0","0","0"
"118255","1","1","1"
"118274","0","0","0"
"118304","1","1","1"
"118309","0","0","0"
"118328","0","0","0"
"118331","0","0","0"
"118338","1","1","1"
"118345","1","1","1"
"118366","0","0","0"
"118372","0","0","0"
"118375","1","1","1"
"118414","1","1","1"
"118419","0.5","0","1"
"118425","1","1","1"
"118432","1","1","1"
"118433","1","1","1"
"118445","0","0","0"
"118447","1","1","1"
"118452","0","0","0"
"118456","1","1","1"
"118469","1","1","1"
"118476","1","1","1"
"118479","1","1","1"
"118490","1","1","1"
"118498","1","1","1"
"118505","0","0","0"
"118517","1","1","1"
"118538","1","1","1"
"118555","0.5","0","1"
"118562","1","1","1"
"118563","0","0","0"
"118564","1","1","1"
"118574","1","1","1"
"118604","1","1","1"
"118609","1","1","1"
"118618","1","1","1"
"118625","0.5","0","1"
"118628","1","1","1"
"118640","1","1","1"
"118646","1","1","1"
"118654","1","1","1"
"118660","0","0","0"
"118683","1","1","1"
"118690","1","1","1"
"118692","1","1","1"
"118695","1","1","1"
"118709","1","1","1"
"118737","1","1","1"
"118745","0","0","0"
"118754","1","1","1"
"118759","0","0","0"
"118769","0","0","0"
"118771","0","0","0"
"118787","-1","-1","-1"
"118803","1","1","1"
"118812","1","1","1"
"118817","1","1","1"
"118818","1","1","1"
"118828","1","1","1"
"118841","0","0","0"
"118844","0","0","0"
"118850","1","1","1"
"118859","0","0","0"
"118873","1","1","1"
"118879","0","0","0"
"118890","0","0","0"
"118896","1","1","1"
"118897","-1","-1","-1"
"118904","1","1","1"
"118921","1","1","1"
"118932","1","1","1"
"118940","1","1","1"
"118947","0","0","0"
"118948","-1","-1","-1"
"118949","1","1","1"
"118964","1","1","1"
"118966","1","1","1"
"118977","-1","-1","-1"
"119000","1","1","1"
"119004","0","0","0"
"119014","1","1","1"
"119017","0","0","0"
"119019","1","1","1"
"119026","-1","-1","-1"
"119033","1","1","1"
"119043","1","1","1"
"119046","0","0","0"
"119052","1","1","1"
"119053","0","0","0"
"119071","1","1","1"
"119075","1","1","1"
"119082","1","1","1"
"119089","-1","-1","-1"
"119096","1","1","1"
"119108","1","1","1"
"119113","-1","-1","-1"
"119118","1","1","1"
"119124","-1","-1","-1"
"119132","1","1","1"
"119180","1","1","1"
"119189","1","1","1"
"119198","1","1","1"
"119205","1","1","1"
"119209","1","1","1"
"119213","1","1","1"
"119217","1","1","1"
"119225","0","0","0"
"119241","1","1","1"
"119250","0.5","0","1"
"119252","1","1","1"
"119271","1","1","1"
"119275","1","1","1"
"119278","0","0","0"
"119304","1","1","1"
"119321","-1","-1","-1"
"119351","1","1","1"
"119360","0.5","0","1"
"119373","1","1","1"
"119376","0","0","0"
"119400","0","0","0"
"119446","1","1","1"
"119453","0","0","0"
"119468","0","0","0"
"119472","1","1","1"
"119481","-1","-1","-1"
"119482","1","1","1"
"119487","0","0","0"
"119489","0","0","0"
"119497","1","1","1"
"119501","1","1","1"
"119504","1","1","1"
"119512","1","1","1"
"119521","1","1","1"
"119522","1","1","1"
"119553","1","1","1"
"119562","1","1","1"
"119567","0","0","0"
"119598","0","0","0"
"119607","-1","-1","-1"
"119625","0","0","0"
"119633","1","1","1"
"119645","-1","-1","-1"
"119655","1","1","1"
"119676","0","0","0"
"119697","1","1","1"
"119718","1","1","1"
"119734","1","1","1"
"119740","1","1","1"
"119748","0","0","0"
"119750","1","1","1"
"119762","0","0","0"
"119764","1","1","1"
"119768","0","0","0"
"119774","1","1","1"
"119778","1","1","1"
"119788","1","1","1"
"119797","0","0","0"
"119819","1","1","1"
"119832","1","1","1"
"119838","1","1","1"
"119847","1","1","1"
"119851","1","1","1"
"119880","0","0","0"
"119892","1","1","1"
"119898","1","1","1"
"119910","1","1","1"
"119918","0","0","0"
"119935","1","1","1"
"119959","1","1","1"
"119960","1","1","1"
"119962","1","1","1"
"119968","1","1","1"
"119988","0","0","0"
"120006","1","1","1"
"120007","-1","-1","-1"
"120009","0","0","0"
"120022","-1","-1","-1"
"120033","0","0","0"
"120039","1","1","1"
"120041","0","0","0"
"120064","1","1","1"
"120075","1","1","1"
"120086","0","0","0"
"120093","1","1","1"
"120111","-1","-1","-1"
"120112","1","1","1"
"120118","0","0","0"
"120119","1","1","1"
"120123","1","1","1"
"120124","1","1","1"
"120141","1","1","1"
"120149","1","1","1"
"120163","0","0","0"
"120180","1","1","1"
"120184","1","1","1"
"120188","-0.5","-1","0"
"120189","1","1","1"
"120199","0","0","0"
"120242","-1","-1","-1"
"120247","0","0","0"
"120258","1","1","1"
"120259","1","1","1"
"120266","-1","-1","-1"
"120282","0","0","0"
"120283","1","1","1"
"120287","-1","-1","-1"
"120309","0","0","0"
"120311","0","0","0"
"120312","1","1","1"
"120318","0","0","0"
"120321","0","0","0"
"120327","1","1","1"
"120328","1","1","1"
"120330","1","1","1"
"120336","1","1","1"
"120340","1","1","1"
"120385","1","1","1"
"120395","1","1","1"
"120412","1","1","1"
"120419","1","1","1"
"120426","1","1","1"
"120431","1","1","1"
"120433","0","0","0"
"120444","-1","-1","-1"
"120489","1","1","1"
"120493","1","1","1"
"120494","1","1","1"
"120497","0","0","0"
"120504","-1","-1","-1"
"120510","1","1","1"
"120511","0","0","0"
"120512","1","1","1"
"120518","1","1","1"
"120532","1","1","1"
"120543","0","0","0"
"120553","1","1","1"
"120570","1","1","1"
"120571","1","1","1"
"120572","1","1","1"
"120577","1","1","1"
"120579","1","1","1"
"120584","1","1","1"
"120615","0","0","0"
"120619","1","1","1"
"120630","-1","-1","-1"
"120635","-1","-1","-1"
"120655","1","1","1"
"120657","1","1","1"
"120659","0","0","0"
"120683","-1","-1","-1"
"120684","1","1","1"
"120701","0","0","0"
"120712","0.5","0","1"
"120718","0","0","0"
"120760","-1","-1","-1"
"120768","0","0","0"
"120781","0","0","0"
"120809","1","1","1"
"120863","0","0","0"
"120865","0","0","0"
"120868","1","1","1"
"120870","1","1","1"
"120875","0","0","0"
"120890","1","1","1"
"120897","0","0","0"
"120917","1","1","1"
"120919","0","0","0"
"120921","-1","-1","-1"
"120948","1","1","1"
"120949","1","1","1"
"120963","1","1","1"
"120977","1","1","1"
"120978","0","0","0"
"121005","1","1","1"
"121014","1","1","1"
"121020","1","1","1"
"121023","1","1","1"
"121025","1","1","1"
"121035","1","1","1"
"121057","1","1","1"
"121061","-1","-1","-1"
"121070","1","1","1"
"121098","0","0","0"
"121103","1","1","1"
"121121","-1","-1","-1"
"121126","1","1","1"
"121149","0","0","0"
"121154","1","1","1"
"121156","0","0","0"
"121162","1","1","1"
"121188","1","1","1"
"121198","0","0","0"
"121205","0","0","0"
"121220","1","1","1"
"121234","1","1","1"
"121238","1","1","1"
"121260","0","0","0"
"121267","1","1","1"
"121293","1","1","1"
"121300","0","0","0"
"121301","1","1","1"
"121308","1","1","1"
"121313","0","0","0"
"121318","0","-1","1"
"121319","-1","-1","-1"
"121324","-1","-1","-1"
"121337","0","0","0"
"121347","-1","-1","-1"
"121356","-1","-1","-1"
"121357","1","1","1"
"121361","0","0","0"
"121363","1","1","1"
"121365","0","0","0"
"121396","1","1","1"
"121414","0.5","0","1"
"121416","1","1","1"
"121420","0","0","0"
"121427","1","1","1"
"121432","0","0","0"
"121455","0","0","0"
"121466","1","1","1"
"121478","1","1","1"
"121483","0","0","0"
"121491","1","1","1"
"121516","1","1","1"
"121538","1","1","1"
"121540","1","1","1"
"121545","1","1","1"
"121554","1","1","1"
"121564","1","1","1"
"121581","0","0","0"
"121585","1","1","1"
"121592","-1","-1","-1"
"121595","0","-1","1"
"121601","1","1","1"
"121619","1","1","1"
"121623","1","1","1"
"121701","0","0","0"
"121707","1","1","1"
"121714","1","1","1"
"121716","0","0","0"
"121718","1","1","1"
"121722","1","1","1"
"121724","0","0","0"
"121750","1","1","1"
"121756","1","1","1"
"121758","1","1","1"
"121777","1","1","1"
"121792","0","0","0"
"121815","0.5","0","1"
"121816","0","0","0"
"121818","1","1","1"
"121823","0","0","0"
"121825","1","1","1"
"121827","1","1","1"
"121856","1","1","1"
"121864","1","1","1"
"121870","1","1","1"
"121879","1","1","1"
"121884","1","1","1"
"121933","0","0","0"
"121936","0","0","0"
"121943","1","1","1"
"121945","1","1","1"
"121947","1","1","1"
"121953","0","0","0"
"121957","1","1","1"
"121965","1","1","1"
"121971","1","1","1"
"121973","0","0","0"
"121981","0","0","0"
"122004","1","1","1"
"122009","1","1","1"
"122010","1","1","1"
"122032","1","1","1"
"122033","1","1","1"
"122052","1","1","1"
"122072","1","1","1"
"122085","1","1","1"
"122089","1","1","1"
"122105","1","1","1"
"122112","1","1","1"
"122113","1","1","1"
"122119","0","0","0"
"122122","0","0","0"
"122135","1","1","1"
"122145","1","1","1"
"122154","1","1","1"
"122163","1","1","1"
"122177","1","1","1"
"122178","1","1","1"
"122191","1","1","1"
"122202","1","1","1"
"122227","1","1","1"
"122236","1","1","1"
"122242","1","1","1"
"122257","1","1","1"
"122269","1","1","1"
"122281","1","1","1"
"122284","0","0","0"
"122305","1","1","1"
"122321","1","1","1"
"122338","0","0","0"
"122339","-1","-1","-1"
"122350","-1","-1","-1"
"122365","0","0","0"
"122366","0","-1","1"
"122371","0.5","0","1"
"122387","1","1","1"
"122396","1","1","1"
"122450","0","0","0"
"122452","0","0","0"
"122465","1","1","1"
"122468","0","0","0"
"122472","0","0","0"
"122490","0","0","0"
"122492","1","1","1"
"122505","0","0","0"
"122507","1","1","1"
"122510","1","1","1"
"122512","0","0","0"
"122515","1","1","1"
"122525","1","1","1"
"122536","1","1","1"
"122546","1","1","1"
"122573","0","0","0"
"122574","1","1","1"
"122591","0","0","0"
"122604","1","1","1"
"122610","0","0","0"
"122627","0","0","0"
"122631","0","-1","1"
"122632","0","0","0"
"122638","1","1","1"
"122657","-1","-1","-1"
"122664","0","0","0"
"122667","1","1","1"
"122674","0","0","0"
"122685","0","0","0"
"122693","1","1","1"
"122699","-1","-1","-1"
"122702","1","1","1"
"122705","0","0","0"
"122715","1","1","1"
"122722","0","0","0"
"122734","0","0","0"
"122735","0","0","0"
"122743","0","0","0"
"122749","0","0","0"
"122750","0","0","0"
"122757","0.5","0","1"
"122763","1","1","1"
"122765","0","0","0"
"122792","1","1","1"
"122794","1","1","1"
"122806","0","0","0"
"122807","1","1","1"
"122816","0","0","0"
"122824","1","1","1"
"122825","1","1","1"
"122840","1","1","1"
"122844","1","1","1"
"122846","1","1","1"
"122857","1","1","1"
"122865","0","0","0"
"122869","1","1","1"
"122882","0","0","0"
"122884","1","1","1"
"122885","0","0","0"
"122905","0","0","0"
"122911","-1","-1","-1"
"122912","0","0","0"
"122919","0","0","0"
"122920","0.5","0","1"
"122943","1","1","1"
"122946","1","1","1"
"122960","1","1","1"
"122970","0","0","0"
"122980","1","1","1"
"122982","1","1","1"
"123009","1","1","1"
"123012","1","1","1"
"123020","1","1","1"
"123028","1","1","1"
"123042","1","1","1"
"123043","0","0","0"
"123055","1","1","1"
"123056","0","0","0"
"123070","1","1","1"
"123106","1","1","1"
"123111","1","1","1"
"123154","0","0","0"
"123174","0","0","0"
"123183","0","0","0"
"123195","0","0","0"
"123202","1","1","1"
"123203","0","0","0"
"123206","0","0","0"
"123215","1","1","1"
"123246","0","0","0"
"123265","1","1","1"
"123276","0","0","0"
"123287","1","1","1"
"123309","1","1","1"
"123320","0","0","0"
"123326","1","1","1"
"123328","1","1","1"
"123341","1","1","1"
"123373","1","1","1"
"123379","0","0","0"
"123384","1","1","1"
"123392","1","1","1"
"123395","0","0","0"
