"Step","env: VSSEF - ep_info/Goal","env: VSSEF - ep_info/Goal__MIN","env: VSSEF - ep_info/Goal__MAX"
"101372","0","0","0"
"101381","0","0","0"
"101415","0","0","0"
"101418","0","0","0"
"101444","0","0","0"
"101473","0","0","0"
"101502","0","0","0"
"101517","1","1","1"
"101526","0","0","0"
"101540","0","0","0"
"101549","1","1","1"
"101587","0","0","0"
"101596","0","0","0"
"101611","1","1","1"
"101631","0","0","0"
"101653","-1","-1","-1"
"101694","0","0","0"
"101726","0","0","0"
"101727","0","0","0"
"101728","0","0","0"
"101745","0","0","0"
"101746","0","0","0"
"101769","1","1","1"
"101785","1","1","1"
"101824","0","0","0"
"101844","0","0","0"
"101881","0","0","0"
"101902","0","0","0"
"101919","0","0","0"
"101920","0","0","0"
"101941","0","0","0"
"101956","1","1","1"
"101976","0","0","0"
"101987","0","0","0"
"101996","0","0","0"
"102012","0","0","0"
"102074","1","1","1"
"102126","0","0","0"
"102146","0","0","0"
"102151","0","0","0"
"102183","0","0","0"
"102184","0","0","0"
"102192","0","0","0"
"102215","0","0","0"
"102236","0","0","0"
"102246","0","0","0"
"102257","0","0","0"
"102281","0","0","0"
"102282","0","0","0"
"102287","0","0","0"
"102317","0","0","0"
"102322","0","0","0"
"102368","0","0","0"
"102386","1","1","1"
"102388","0","0","0"
"102410","1","1","1"
"102453","0","0","0"
"102463","0","0","0"
"102474","0","0","0"
"102508","1","1","1"
"102526","0","0","0"
"102527","0","0","0"
"102537","0","0","0"
"102548","0","0","0"
"102571","0","0","0"
"102583","0","0","0"
"102592","0","0","0"
"102636","0","0","0"
"102690","0","0","0"
"102756","0","0","0"
"102772","0","0","0"
"102825","1","1","1"
"102847","0","0","0"
"102851","0","0","0"
"102853","1","1","1"
"102893","-1","-1","-1"
"102896","0","0","0"
"102918","1","1","1"
"102938","0","0","0"
"102945","0","0","0"
"103000","0","0","0"
"103008","0","0","0"
"103031","-1","-1","-1"
"103036","0","0","0"
"103046","0","0","0"
"103067","0","0","0"
"103093","1","1","1"
"103102","0","0","0"
"103136","-1","-1","-1"
"103137","0","0","0"
"103225","0","0","0"
"103227","0","0","0"
"103317","1","1","1"
"103341","1","1","1"
"103367","0","0","0"
"103385","0","0","0"
"103408","0","0","0"
"103431","0","0","0"
"103467","0","0","0"
"103475","1","1","1"
"103488","1","1","1"
"103490","0","0","0"
"103525","1","1","1"
"103536","0","0","0"
"103588","0","0","0"
"103610","0","0","0"
"103625","0","0","0"
"103640","0","0","0"
"103662","0","0","0"
"103667","0","0","0"
"103723","0","0","0"
"103726","0","0","0"
"103728","0","0","0"
"103735","0","0","0"
"103741","0","0","0"
"103745","0","0","0"
"103772","0","0","0"
"103783","0","0","0"
"103805","1","1","1"
"103875","0","0","0"
"103893","0","0","0"
"103897","0","0","0"
"103941","0","0","0"
"104026","0","0","0"
"104036","0","0","0"
"104095","0","0","0"
"104096","0","0","0"
"104116","0","0","0"
"104135","0","0","0"
"104152","0","0","0"
"104197","0","0","0"
"104221","0","0","0"
"104231","0","0","0"
"104232","0","0","0"
"104235","1","1","1"
"104246","0","0","0"
"104275","0","0","0"
"104290","0","0","0"
"104313","1","1","1"
"104322","0","0","0"
"104325","0","0","0"
"104338","1","1","1"
"104341","0","0","0"
"104388","0","0","0"
"104410","-1","-1","-1"
"104425","0","0","0"
"104434","0","0","0"
"104445","0","0","0"
"104495","0","0","0"
"104506","1","1","1"
"104517","0","0","0"
"104546","1","1","1"
"104567","0","0","0"
"104631","0","0","0"
"104632","0","0","0"
"104691","0","0","0"
"104697","1","1","1"
"104706","0","0","0"
"104722","0","0","0"
"104737","0","0","0"
"104756","0","0","0"
"104766","0","0","0"
"104833","0","0","0"
"104839","0","0","0"
"104893","0","0","0"
"104923","0","0","0"
"104928","0","0","0"
"104940","1","1","1"
"104957","1","1","1"
"104969","0","0","0"
"104987","0","0","0"
"105000","0","0","0"
"105031","0","0","0"
"105032","0","0","0"
"105036","0","0","0"
"105039","1","1","1"
"105060","0","0","0"
"105068","0","0","0"
"105084","1","1","1"
"105088","0","0","0"
"105100","0","0","0"
"105102","0","0","0"
"105105","0","0","0"
"105202","0","0","0"
"105204","0","0","0"
"105208","1","1","1"
"105213","1","1","1"
"105233","0","0","0"
"105239","0","0","0"
"105246","0","0","0"
"105296","0","0","0"
"105299","0","0","0"
"105340","0","0","0"
"105369","0","0","0"
"105371","0","0","0"
"105392","0","0","0"
"105409","1","1","1"
"105431","1","1","1"
"105432","0","0","0"
"105466","1","1","1"
"105481","0","0","0"
"105488","0","0","0"
"105525","0","0","0"
"105535","-1","-1","-1"
"105550","0","0","0"
"105578","0","0","0"
"105582","0","0","0"
"105611","0","0","0"
"105613","0","0","0"
"105633","0","0","0"
"105640","0","0","0"
"105648","0","0","0"
"105663","0","0","0"
"105747","0","0","0"
"105771","0","0","0"
"105773","0","0","0"
"105814","0","0","0"
"105866","0","0","0"
"105868","0","0","0"
"105873","1","1","1"
"105888","0","0","0"
"105903","0","0","0"
"105904","0","0","0"
"105919","0","0","0"
"105930","0","0","0"
"105935","0","0","0"
"105950","0","0","0"
"105978","0","0","0"
"106018","0","0","0"
"106027","1","1","1"
"106040","0","0","0"
"106082","1","1","1"
"106109","0","0","0"
"106125","1","1","1"
"106148","0","0","0"
"106150","0","0","0"
"106181","1","1","1"
"106206","-1","-1","-1"
"106286","0","0","0"
"106292","0","0","0"
"106299","0","0","0"
"106303","0","0","0"
"106318","0","0","0"
"106322","0","0","0"
"106339","0","0","0"
"106355","1","1","1"
"106356","0","0","0"
"106360","0","0","0"
"106368","0","0","0"
"106378","0","0","0"
"106388","0","0","0"
"106404","1","1","1"
"106411","0","0","0"
"106443","-1","-1","-1"
"106482","0","0","0"
"106548","0","0","0"
"106574","0","0","0"
"106592","0","0","0"
"106609","0","0","0"
"106628","1","1","1"
"106649","1","1","1"
"106666","0","0","0"
"106699","0","0","0"
"106705","1","1","1"
"106714","0","0","0"
"106719","0","0","0"
"106733","0","0","0"
"106736","1","1","1"
"106737","0","0","0"
"106739","0","0","0"
"106740","0","0","0"
"106750","0","0","0"
"106755","0","0","0"
"106756","0","0","0"
"106809","1","1","1"
"106872","0","0","0"
"106879","0","0","0"
"106925","0","0","0"
"106950","0","0","0"
"106958","0","0","0"
"107033","0","0","0"
"107040","1","1","1"
"107066","0","0","0"
"107105","0","0","0"
"107137","0","0","0"
"107146","0","0","0"
"107156","0","0","0"
"107163","0","0","0"
"107166","0","0","0"
"107208","0","0","0"
"107215","1","1","1"
"107241","0","0","0"
"107268","0","0","0"
"107285","0","0","0"
"107305","0","0","0"
"107329","0","0","0"
"107348","0","0","0"
"107379","0","0","0"
"107409","0","0","0"
"107432","0","0","0"
"107446","1","1","1"
"107457","1","1","1"
"107472","0","0","0"
"107473","0","0","0"
"107486","0","0","0"
"107503","0","0","0"
"107528","1","1","1"
"107597","-1","-1","-1"
"107609","0","0","0"
"107656","0","0","0"
"107666","0","0","0"
"107675","0","0","0"
"107705","0","0","0"
"107721","0","0","0"
"107726","0","0","0"
"107747","0","0","0"
"107785","0","0","0"
"107867","0","0","0"
"107868","0","0","0"
"107899","0","0","0"
"107905","0","0","0"
"107931","0","0","0"
"107964","0","0","0"
"108022","0","0","0"
"108039","0","0","0"
"108072","0","0","0"
"108079","0","0","0"
"108105","0","0","0"
"108121","0","0","0"
"108145","0","0","0"
"108174","0","0","0"
"108234","0","0","0"
"108246","0","0","0"
"108267","0","0","0"
"108305","0","0","0"
"108346","0","0","0"
"108378","0","0","0"
"108418","0","0","0"
"108429","0","0","0"
"108455","-1","-1","-1"
"108468","0","0","0"
"108505","0","0","0"
"108537","1","1","1"
"108558","0","0","0"
"108615","0","0","0"
"108634","0","0","0"
"108668","0","0","0"
"108700","1","1","1"
"108721","-1","-1","-1"
"108729","0","0","0"
"108740","0","0","0"
"108746","0","0","0"
"108778","0","0","0"
"108808","0","0","0"
"108829","0","0","0"
"108881","0","0","0"
"108905","0","0","0"
"108926","0","0","0"
"108931","1","1","1"
"108934","0","0","0"
"108951","0","0","0"
"109009","0","0","0"
"109034","0","0","0"
"109045","0","0","0"
"109071","0","0","0"
"109128","0","0","0"
"109140","0","0","0"
"109152","0","0","0"
"109161","0","0","0"
"109177","1","1","1"
"109199","0","0","0"
"109220","1","1","1"
"109232","0","0","0"
"109275","0","0","0"
"109298","0","0","0"
"109313","0","0","0"
"109322","0","0","0"
"109326","0","0","0"
"109353","0","0","0"
"109367","1","1","1"
"109381","0","0","0"
"109393","0","0","0"
"109409","0","0","0"
"109423","0","0","0"
"109424","1","1","1"
"109427","0","0","0"
"109434","0","0","0"
"109442","0","0","0"
"109499","0","0","0"
"109504","0","0","0"
"109511","0","0","0"
"109528","0","0","0"
"109555","1","1","1"
"109591","1","1","1"
"109608","-1","-1","-1"
"109609","0","0","0"
"109632","0","0","0"
"109639","1","1","1"
"109649","1","1","1"
"109650","1","1","1"
"109651","1","1","1"
"109702","0","0","0"
"109724","1","1","1"
"109742","1","1","1"
"109791","0","0","0"
"109800","0","0","0"
"109827","0","0","0"
"109834","-1","-1","-1"
"109846","0.3333333333333333","0","1"
"109886","1","1","1"
"109900","0","0","0"
"109944","1","1","1"
"109955","0","0","0"
"109956","0","0","0"
"109991","0","0","0"
"110006","0","0","0"
"110050","0","0","0"
"110072","0","0","0"
"110075","0","0","0"
"110103","0","0","0"
"110105","0","0","0"
"110134","0.5","0","1"
"110135","0","0","0"
"110166","0","0","0"
"110174","0","0","0"
"110209","0","0","0"
"110223","0","0","0"
"110227","0","0","0"
"110232","0","0","0"
"110245","0","0","0"
"110260","0","0","0"
"110361","0","0","0"
"110379","0","0","0"
"110391","0","0","0"
"110401","0","0","0"
"110434","0","0","0"
"110442","-1","-1","-1"
"110458","0","0","0"
"110485","0","0","0"
"110498","0","0","0"
"110534","0","0","0"
"110535","1","1","1"
"110554","0","0","0"
"110562","0","0","0"
"110584","0","0","0"
"110600","0","0","0"
"110623","0","0","0"
"110627","0","0","0"
"110634","0","0","0"
"110701","0","0","0"
"110728","0","0","0"
"110732","0","0","0"
"110779","0","0","0"
"110788","0","0","0"
"110803","-1","-1","-1"
"110881","0","0","0"
"110898","1","1","1"
"110938","0","0","0"
"110955","0","0","0"
"110969","0","0","0"
"110970","0","0","0"
"110974","0","0","0"
"110976","1","1","1"
"110986","0","0","0"
"111017","1","1","1"
"111018","1","1","1"
"111019","0","0","0"
"111027","0","0","0"
"111046","0","0","0"
"111106","1","1","1"
"111154","0","0","0"
"111161","0","0","0"
"111205","1","1","1"
"111239","0","0","0"
"111241","0","0","0"
"111313","1","1","1"
"111342","0.5","0","1"
"111346","0","0","0"
"111356","0","0","0"
"111381","0","0","0"
"111400","0","0","0"
"111419","0","0","0"
"111427","0","0","0"
"111515","0","0","0"
"111606","0","0","0"
"111614","0","0","0"
"111629","0","0","0"
"111639","0","0","0"
"111644","1","1","1"
"111648","0","0","0"
"111658","0","0","0"
"111684","-1","-1","-1"
"111685","0","0","0"
"111703","0","0","0"
"111712","1","1","1"
"111742","0","0","0"
"111770","0","0","0"
"111800","0","0","0"
"111803","1","1","1"
"111811","0","0","0"
"111818","0","0","0"
"111821","0","0","0"
"111829","0","0","0"
"111847","0","0","0"
"111864","1","1","1"
"111906","0","0","0"
"111932","0","0","0"
"111948","0","0","0"
"111954","0","0","0"
"111961","0","0","0"
"111984","1","1","1"
"112041","0","0","0"
"112103","0","0","0"
"112142","0","0","0"
"112162","0","0","0"
"112170","0","0","0"
"112204","0","0","0"
"112211","0","0","0"
"112228","0","0","0"
"112229","0","0","0"
"112230","0","0","0"
"112306","0","0","0"
"112337","0","0","0"
"112345","0","0","0"
"112354","0","0","0"
"112361","0","0","0"
"112376","1","1","1"
"112383","0","0","0"
"112386","-1","-1","-1"
"112395","0","0","0"
"112414","0","0","0"
"112426","1","1","1"
"112542","0","0","0"
"112572","1","1","1"
"112576","0","0","0"
"112591","0","0","0"
"112618","0","0","0"
"112619","0","0","0"
"112627","0","0","0"
"112649","0","0","0"
"112664","0","0","0"
"112667","1","1","1"
"112671","0","0","0"
"112723","0.5","0","1"
"112727","1","1","1"
"112731","0","0","0"
"112758","0","0","0"
"112761","0","0","0"
"112775","1","1","1"
"112776","0","0","0"
"112779","0","0","0"
"112781","0","0","0"
"112785","0","0","0"
"112795","0","0","0"
"112801","0","0","0"
"112804","0","0","0"
"112810","1","1","1"
"112821","0","0","0"
"112826","0","0","0"
"112841","0","0","0"
"112861","0","0","0"
"112868","0","0","0"
"112873","1","1","1"
"112904","1","1","1"
"112913","1","1","1"
"112955","0","0","0"
"113002","0","0","0"
"113027","0","0","0"
"113029","0","0","0"
"113039","1","1","1"
"113047","0","0","0"
"113062","1","1","1"
"113107","1","1","1"
"113149","0","0","0"
"113154","0","0","0"
"113169","1","1","1"
"113176","0","0","0"
"113177","0","0","0"
"113179","0","0","0"
"113182","1","1","1"
"113183","0","0","0"
"113207","1","1","1"
"113215","-1","-1","-1"
"113226","0","0","0"
"113251","0","0","0"
"113261","0","0","0"
"113274","1","1","1"
"113295","1","1","1"
"113304","0","0","0"
"113355","1","1","1"
"113370","0","0","0"
"113373","0","0","0"
"113382","0","0","0"
"113385","0","0","0"
"113410","1","1","1"
"113411","1","1","1"
"113475","1","1","1"
"113499","1","1","1"
"113526","0","0","0"
"113577","0","0","0"
"113583","0","0","0"
"113584","0","0","0"
"113605","1","1","1"
"113614","0","0","0"
"113621","0","0","0"
"113626","0","0","0"
"113644","1","1","1"
"113648","0","0","0"
"113650","0","0","0"
"113660","0","0","0"
"113664","0","0","0"
"113668","0","0","0"
"113698","1","1","1"
"113739","0","0","0"
"113749","1","1","1"
"113752","0","0","0"
"113753","1","1","1"
"113759","1","1","1"
"113761","0","0","0"
"113769","0","0","0"
"113771","1","1","1"
"113782","0","0","0"
"113785","1","1","1"
"113810","0","0","0"
"113822","0","0","0"
"113844","0","0","0"
"113846","0","0","0"
"113858","0","0","0"
"113865","0","0","0"
"113885","1","1","1"
"113899","0","0","0"
"113913","1","1","1"
"113926","0","0","0"
"113949","0","0","0"
"113959","-1","-1","-1"
"113961","0","0","0"
"113984","0","0","0"
"114001","0","0","0"
"114012","1","1","1"
"114026","0","0","0"
"114037","0","0","0"
"114060","0","0","0"
"114068","0","0","0"
"114096","0","0","0"
"114098","0","0","0"
"114105","1","1","1"
"114139","0","0","0"
"114186","0","0","0"
"114210","0","0","0"
"114244","0","0","0"
"114247","0","0","0"
"114257","1","1","1"
"114264","0","0","0"
"114265","-1","-1","-1"
"114271","0","0","0"
"114309","-1","-1","-1"
"114349","0","0","0"
"114399","0","0","0"
"114405","0","0","0"
"114421","0","0","0"
"114435","0","0","0"
"114473","0","0","0"
"114494","0","0","0"
"114509","1","1","1"
"114536","1","1","1"
"114539","0","0","0"
"114550","1","1","1"
"114559","0","0","0"
"114574","1","1","1"
"114582","0","0","0"
"114586","0","0","0"
"114644","0","0","0"
"114648","0","0","0"
"114657","0","0","0"
"114659","1","1","1"
"114665","0","0","0"
"114705","1","1","1"
"114726","0","0","0"
"114768","0","0","0"
"114797","0","0","0"
"114850","0","0","0"
"114857","1","1","1"
"114864","0","0","0"
"114868","0","0","0"
"114907","0","0","0"
"114914","0","0","0"
"114920","0","0","0"
"114980","0","0","0"
"114994","0","0","0"
"114997","1","1","1"
"115018","0","0","0"
"115046","0","0","0"
"115068","0","0","0"
"115101","1","1","1"
"115122","0","0","0"
"115126","0","0","0"
"115146","0","0","0"
"115210","0","0","0"
"115218","0","0","0"
"115257","0","0","0"
"115305","0","0","0"
"115307","0","0","0"
"115349","0","0","0"
"115378","0","0","0"
"115394","0","0","0"
"115397","0","0","0"
"115448","0","0","0"
"115452","0","0","0"
"115457","0","0","0"
"115458","1","1","1"
"115465","0","0","0"
"115467","1","1","1"
"115469","0","0","0"
"115505","0","0","0"
"115522","0","0","0"
"115568","0","0","0"
"115573","0","0","0"
"115581","1","1","1"
"115589","0","0","0"
"115599","0","0","0"
"115601","0","0","0"
"115621","0","0","0"
"115672","-1","-1","-1"
"115673","0","0","0"
"115680","0","0","0"
"115747","-1","-1","-1"
"115752","0","0","0"
"115778","0","0","0"
"115798","1","1","1"
"115804","0","0","0"
"115826","0","0","0"
"115849","0","0","0"
"115859","0","0","0"
"115897","-1","-1","-1"
"115909","-1","-1","-1"
"115922","0","0","0"
"115923","0","0","0"
"115926","0","0","0"
"115927","1","1","1"
"115965","0","0","0"
"115985","0","0","0"
"115994","0","0","0"
"116003","0","0","0"
"116010","1","1","1"
"116012","0","0","0"
"116018","1","1","1"
"116064","0","0","0"
"116072","0","0","0"
"116088","0","0","0"
"116140","0","0","0"
"116147","0","0","0"
"116153","1","1","1"
"116159","0","0","0"
"116173","0","0","0"
"116175","0","0","0"
"116178","0","0","0"
"116193","0","0","0"
"116219","0","0","0"
"116229","1","1","1"
"116245","1","1","1"
"116259","0","0","0"
"116305","0","0","0"
"116312","0","0","0"
"116349","0","0","0"
"116354","0","0","0"
"116364","0","0","0"
"116385","1","1","1"
"116400","1","1","1"
"116401","0","0","0"
"116413","1","1","1"
"116418","0","0","0"
"116427","1","1","1"
"116460","0","0","0"
"116547","0","0","0"
"116551","1","1","1"
"116555","1","1","1"
"116573","0","0","0"
"116575","0","0","0"
"116586","1","1","1"
"116646","0","0","0"
"116656","-1","-1","-1"
"116667","1","1","1"
"116703","1","1","1"
"116727","0","0","0"
"116728","0","0","0"
"116749","0","0","0"
"116766","0","0","0"
"116801","0","0","0"
"116811","0","0","0"
"116812","1","1","1"
"116817","0","0","0"
"116839","0","0","0"
"116852","1","1","1"
"116872","0","0","0"
"116874","1","1","1"
"116885","0","0","0"
"116904","0","0","0"
"116917","0","0","0"
"116925","1","1","1"
"116943","0","0","0"
"116951","0","0","0"
"116953","0","0","0"
"116955","0","0","0"
"116977","0","0","0"
"116985","0","0","0"
"117005","0","0","0"
"117047","0","0","0"
"117057","1","1","1"
"117067","0","0","0"
"117094","0","0","0"
"117098","0","0","0"
"117113","1","1","1"
"117123","1","1","1"
"117127","0","0","0"
"117128","0","0","0"
"117160","0","0","0"
"117162","0","0","0"
"117164","0","0","0"
"117200","1","1","1"
"117207","1","1","1"
"117265","0","0","0"
"117268","0","0","0"
"117274","0","0","0"
"117285","1","1","1"
"117317","0","0","0"
"117332","1","1","1"
"117355","0","0","0"
"117382","1","1","1"
"117384","1","1","1"
"117390","1","1","1"
"117445","0","0","0"
"117446","-1","-1","-1"
"117456","0","0","0"
"117457","0","0","0"
"117467","0","0","0"
"117469","0","0","0"
"117470","0","0","0"
"117471","1","1","1"
"117477","1","1","1"
"117497","0","0","0"
"117516","1","1","1"
"117530","0","0","0"
"117537","0","0","0"
"117572","0","0","0"
"117581","0","0","0"
"117607","0","0","0"
"117617","0","0","0"
"117619","0","0","0"
"117620","0","0","0"
"117646","0","0","0"
"117668","0","0","0"
"117704","0","0","0"
"117711","0","0","0"
"117744","0","0","0"
"117798","0","0","0"
"117846","0","0","0"
"117903","0","0","0"
"117912","0","0","0"
"117937","0","0","0"
"117981","0","0","0"
"118019","1","1","1"
"118033","0","0","0"
"118039","0","0","0"
"118065","0","0","0"
"118075","1","1","1"
"118103","1","1","1"
"118124","1","1","1"
"118139","1","1","1"
"118166","0","0","0"
"118190","1","1","1"
"118211","0","0","0"
"118251","1","1","1"
"118265","0","0","0"
"118282","0","0","0"
"118314","1","1","1"
"118341","0","0","0"
"118345","0","0","0"
"118356","0","0","0"
"118404","0","0","0"
"118407","0","0","0"
"118408","1","1","1"
"118418","-1","-1","-1"
"118433","0","0","0"
"118439","0","0","0"
"118466","0","0","0"
"118477","0","0","0"
"118485","0","0","0"
"118502","0","0","0"
"118505","0","0","0"
"118524","0","0","0"
"118539","0","0","0"
"118543","0","0","0"
"118557","1","1","1"
"118558","1","1","1"
"118597","0","0","0"
"118608","0","0","0"
"118625","1","1","1"
"118666","1","1","1"
"118667","0","0","0"
"118669","0","0","0"
"118713","0","0","0"
"118769","1","1","1"
"118780","0","0","0"
"118818","0","0","0"
"118831","0","0","0"
"118861","0","0","0"
"118885","0","0","0"
"118887","-1","-1","-1"
"118898","1","1","1"
"118907","0","0","0"
"118921","1","1","1"
"118933","0","0","0"
"118943","0","0","0"
"118960","0","0","0"
"118977","0","0","0"
"118992","0","0","0"
"119038","1","1","1"
"119067","0","0","0"
"119069","0","0","0"
"119124","1","1","1"
"119130","0","0","0"
"119137","0.5","0","1"
"119161","0","0","0"
"119180","0","0","0"
"119198","0","0","0"
"119204","0","0","0"
"119218","0","0","0"
"119239","0","0","0"
"119260","0","0","0"
"119287","1","1","1"
"119339","0","0","0"
"119350","1","1","1"
"119357","0","0","0"
"119358","0","0","0"
"119359","1","1","1"
"119366","0","0","0"
"119377","0","0","0"
"119379","1","1","1"
"119451","1","1","1"
"119462","0","0","0"
"119556","0","0","0"
"119568","1","1","1"
"119580","0","0","0"
"119598","0","0","0"
"119604","0","0","0"
"119618","0","0","0"
"119641","1","1","1"
"119671","0","0","0"
"119681","1","1","1"
"119689","0","0","0"
"119691","0","0","0"
"119704","0","0","0"
"119724","0","0","0"
"119739","1","1","1"
"119743","0","0","0"
"119767","1","1","1"
"119797","1","1","1"
"119826","1","1","1"
"119871","0","0","0"
"119880","0","0","0"
"119906","1","1","1"
"119918","1","1","1"
"119947","0","0","0"
"119975","1","1","1"
"119979","0","0","0"
"120018","0","0","0"
"120065","0","0","0"
"120075","0","0","0"
"120077","1","1","1"
"120097","1","1","1"
"120134","0","0","0"
"120144","1","1","1"
"120181","0","0","0"
"120192","0","0","0"
"120209","0","0","0"
"120219","0","0","0"
"120226","0","0","0"
"120253","1","1","1"
"120262","0","0","0"
"120278","0","0","0"
"120293","0","0","0"
"120319","0","0","0"
"120335","0","0","0"
"120398","0","0","0"
"120405","0","0","0"
"120438","1","1","1"
"120444","1","1","1"
"120481","1","1","1"
"120503","1","1","1"
"120524","0","0","0"
"120527","0","0","0"
"120534","0","0","0"
"120543","1","1","1"
"120552","1","1","1"
"120554","0","0","0"
"120561","0","0","0"
"120566","0","0","0"
"120578","0","0","0"
"120600","0","0","0"
"120628","1","1","1"
"120640","1","1","1"
"120641","0","0","0"
"120666","0","0","0"
"120671","0","0","0"
"120690","0","0","0"
"120705","1","1","1"
"120712","0","0","0"
"120720","1","1","1"
"120755","0","0","0"
"120780","0","0","0"
"120794","1","1","1"
"120821","0","0","0"
"120838","1","1","1"
"120841","0","0","0"
"120857","1","1","1"
"120858","1","1","1"
"120877","1","1","1"
"120934","0","0","0"
"120940","1","1","1"
"120946","0","0","0"
"120954","0","0","0"
"120967","0","0","0"
"120978","0","0","0"
"120981","1","1","1"
"120992","1","1","1"
"121014","0","0","0"
"121021","1","1","1"
"121032","0","0","0"
"121072","0","0","0"
"121076","1","1","1"
"121085","1","1","1"
"121112","0","0","0"
"121118","0","0","0"
"121123","1","1","1"
"121127","1","1","1"
"121130","0","0","0"
"121142","0","0","0"
"121198","1","1","1"
"121241","0","0","0"
"121324","0","0","0"
"121338","0","0","0"
"121343","0","0","0"
"121349","0","0","0"
"121414","0","0","0"
"121421","0","0","0"
"121434","1","1","1"
"121451","0","0","0"
"121457","0","0","0"
"121466","0","0","0"
"121490","0","0","0"
"121493","0","0","0"
"121501","0","0","0"
"121506","0","0","0"
"121516","0","0","0"
"121556","0","0","0"
"121585","0","0","0"
"121588","1","1","1"
"121598","0","0","0"
"121629","1","1","1"
"121630","0","0","0"
"121650","0","0","0"
"121652","1","1","1"
"121672","1","1","1"
"121678","0","0","0"
"121699","1","1","1"
"121705","0","0","0"
"121711","1","1","1"
"121738","0","0","0"
"121746","0","0","0"
"121758","0","0","0"
"121839","1","1","1"
"121843","0","0","0"
"121856","1","1","1"
"121880","1","1","1"
"122015","0","0","0"
"122020","1","1","1"
"122024","0","0","0"
"122077","0","0","0"
"122079","1","1","1"
"122097","1","1","1"
"122167","0","0","0"
"122169","1","1","1"
"122203","1","1","1"
"122239","0","0","0"
"122256","0","0","0"
"122300","0","0","0"
"122323","1","1","1"
"122358","0","0","0"
"122364","1","1","1"
"122404","0","0","0"
"122430","0","0","0"
"122458","1","1","1"
"122472","0","0","0"
"122477","0","0","0"
"122529","0.5","0","1"
"122546","0","0","0"
"122555","1","1","1"
"122566","0","0","0"
"122573","0","0","0"
"122581","0","0","0"
"122590","1","1","1"
"122614","-1","-1","-1"
"122647","0","0","0"
"122657","0","0","0"
"122669","-1","-1","-1"
"122680","0","0","0"
"122722","0","0","0"
"122778","1","1","1"
"122818","0","0","0"
"122829","0","0","0"
"122830","0","0","0"
"122860","0","0","0"
"122869","1","1","1"
"122911","0","0","0"
"122967","0","0","0"
"122977","0","0","0"
"122991","1","1","1"
"123011","0","0","0"
"123019","0","0","0"
"123043","1","1","1"
"123080","0","0","0"
"123082","0","0","0"
"123092","1","1","1"
"123122","0","0","0"
"123147","0","0","0"
"123175","0","0","0"
"123191","0","0","0"
"123218","1","1","1"
"123230","0","0","0"
"123233","1","1","1"
"123250","1","1","1"
"123306","0","0","0"
"123340","0","0","0"
"123369","1","1","1"
"123381","0","0","0"
"123385","0","0","0"
"123402","1","1","1"
"123470","0","0","0"
"123488","1","1","1"
"123490","1","1","1"
"123544","0","0","0"
"123559","1","1","1"
"123578","0","0","0"
"123586","1","1","1"
"123591","0","0","0"
"123602","1","1","1"
"123648","0","0","0"
"123711","0","0","0"
"123713","1","1","1"
"123746","0","0","0"
"123752","1","1","1"
"123757","1","1","1"
"123781","0","0","0"
"123847","0","0","0"
"123873","0","0","0"
"123882","0","0","0"
"123891","0","0","0"
"123922","0","0","0"
"123934","0","0","0"
"123947","0","0","0"
"123961","0","0","0"
"123988","1","1","1"
"123997","0","0","0"
"124055","1","1","1"
"124061","0","0","0"
"124079","0","0","0"
"124092","0","0","0"
"124099","1","1","1"
"124100","1","1","1"
"124139","1","1","1"
"124158","0","0","0"
"124199","1","1","1"
"124234","0","0","0"
"124239","0","0","0"
"124278","1","1","1"
"124298","0","0","0"
"124346","1","1","1"
"124352","0","0","0"
"124375","-1","-1","-1"
"124405","1","1","1"
"124430","0","0","0"
"124435","0","0","0"
"124479","1","1","1"
"124483","0","0","0"
"124493","1","1","1"
"124497","1","1","1"
"124557","0","0","0"
"124573","0","0","0"
"124577","0","0","0"
"124602","0","0","0"
"124646","1","1","1"
"124650","1","1","1"
"124677","0","0","0"
"124683","1","1","1"
"124688","0","0","0"
"124697","1","1","1"
"124706","0","0","0"
"124723","0","0","0"
"124725","1","1","1"
"124728","0","0","0"
"124768","1","1","1"
"124776","0","0","0"
"124778","0","0","0"
"124787","0","0","0"
"124793","0","0","0"
"124797","0","0","0"
"124804","1","1","1"
"124867","1","1","1"
"124881","1","1","1"
"124891","0","0","0"
"124941","0","0","0"
"124957","0","0","0"
"124964","1","1","1"
"124976","1","1","1"
"124994","0","0","0"
"125000","0","0","0"
"125038","1","1","1"
"125058","1","1","1"
"125059","0","0","0"
"125075","0","0","0"
"125080","1","1","1"
"125088","0","0","0"
"125097","0","0","0"
"125125","0","0","0"
"125132","1","1","1"
"125142","1","1","1"
"125174","1","1","1"
"125179","-1","-1","-1"
"125193","0","0","0"
"125197","0","0","0"
"125246","1","1","1"
"125248","0","0","0"
"125298","0","0","0"
"125308","1","1","1"
"125309","1","1","1"
"125318","0","0","0"
"125331","0","0","0"
"125355","0","0","0"
"125359","1","1","1"
"125392","1","1","1"
"125406","1","1","1"
"125431","0","0","0"
"125439","0","0","0"
"125458","0","0","0"
"125475","0","0","0"
"125481","1","1","1"
"125497","0","0","0"
"125506","0","0","0"
"125510","0","0","0"
"125512","-1","-1","-1"
"125527","1","1","1"
"125532","0","0","0"
"125541","-1","-1","-1"
"125545","1","1","1"
"125550","0","0","0"
