"Step","env: HALFCHEETAH - ep_info/run","env: HALFCHEETAH - ep_info/run__MIN","env: HALFCHEETAH - ep_info/run__MAX"
"999","-10.819113867417784","-15.911616660982066","-3.5402656284562193"
"1999","-3.588234143978444","-11.265734068032806","5.441782389655653"
"2999","-2.8708242238743464","-8.956886011561744","3.6158702813463894"
"3999","-5.738383799966084","-14.892054519202988","3.0875315949703728"
"4999","-7.135222461721575","-11.189886458221268","-3.314510848454282"
"5999","-5.607192952850648","-8.213965798143688","0.3668880341068854"
"6999","-5.511904721637101","-12.709658757930475","-2.692199957217048"
"7999","-6.751445399129418","-17.96948036345952","1.1705369627982223"
"8999","-3.1832887961820036","-8.428280183836275","4.822263231682363"
"9999","-1.6241568795934342","-6.001799194449914","1.7942280534474881"
"10999","-6.049093879037591","-10.419189759183853","-1.515722761257754"
"11999","-0.9894570341680801","-3.7505418793992065","1.960095518177234"
"12999","1.4430467250600376","0.059905628129509454","4.38807046922927"
"13999","1.5213832482257899","0.6866168248175538","2.195810140327451"
"14999","1.9096515501004316","1.1464260085848366","2.385157086615699"
"15999","2.49202195103284","1.9825495482526072","3.230560113807435"
"16999","3.644458986786251","2.683992802652128","4.943051085975589"
"17999","6.686888370905874","2.7798664544734843","11.357567086067252"
"18999","18.854847917391744","3.957054447876071","34.27452053054483"
"19999","33.97790391276908","9.104807460236133","51.94546679353388"
"20999","34.723170271182404","8.164984130620374","66.11457754166808"
"21999","38.07537120968708","2.9837390358628335","76.82599936232354"
"22999","42.23710444717006","1.4524912494606683","58.58621170991951"
"23999","54.52679834544108","1.5190242319276703","89.5360295603935"
"24999","27.361150288499317","1.9388483548452422","58.21171736531737"
"25999","36.194895350460364","1.8021528136536196","102.08002784517254"
"26999","47.283539831607264","2.7909281785695117","104.97843544932651"
"27999","70.15101137304605","5.336325537598583","115.94203033461935"
"28999","68.15304052948171","3.112922013034885","122.48813006890694"
"29999","81.31841716925837","5.02168871844168","135.14013980513224"
"30999","98.99616014323712","10.409596266347448","145.45802797894038"
"31999","120.35490299848547","92.70515095635068","149.10067651906104"
"32999","130.1069387662305","98.90851766980329","158.54229646490145"
"33999","134.96062992766429","101.77346430571083","160.4532649180066"
"34999","145.13161811718996","119.56670750780796","168.42644722488444"
"35999","152.22218669438323","130.9034477130511","170.30413832575633"
"36999","161.65686816803796","142.1049316643801","178.87190648070825"
"37999","165.92415209849554","149.21656090823816","181.09496358140404"
"38999","174.0710063088346","158.79245704492376","186.34174416538747"
"39999","179.83536991382945","161.6897921015318","193.91812985488005"
"40999","184.20599151245582","171.12008091925998","195.94629837973994"
"41999","190.0174383120456","176.31676491872798","202.43184236552554"
"42999","192.44837319038174","184.31911649068047","204.15886288703763"
"43999","194.3977101966","183.48290965309383","207.0055940443685"
"44999","198.21410860893937","187.59721456590074","209.18222839535693"
"45999","202.5341215001669","194.12700131147386","209.13634228508866"
"46999","189.40946417713923","123.99656896182759","212.11023416150664"
"47999","204.00493540704906","195.30702223954384","212.81174261334527"
"48999","206.159595130638","195.299017451657","213.03635794403993"
"49999","195.10751304895282","133.0655006772798","215.33833272278488"
"50999","209.78453759397084","197.92776034715797","219.21475386562273"
"51999","211.06750144504957","195.77209976712717","224.48524568059946"
"52999","213.20040855549968","199.06256965172855","224.97960962362367"
"53999","213.70205398227262","201.79504483566478","223.65440322286975"
"54999","216.4429957508913","197.34516004372983","224.61912088774096"
"55999","219.6429532886434","201.69996350957314","231.39167147188255"
"56999","218.69648036970744","206.42535104219337","226.09970881851177"
"57999","220.80301823590108","205.04512641696738","228.63798826530098"
"58999","223.01521285318364","208.88782689452012","232.32444109553933"
"59999","224.47494091087106","203.0275708683132","238.04489956201724"
"60999","227.02269112989705","211.43407180341697","238.85665813329672"
"61999","227.0052124217869","211.79948010058678","236.55717212949608"
"62999","229.82723982426916","214.69897847925188","244.448125723102"
"63999","232.1654100546581","214.63681732882978","246.22138261731595"
"64999","232.09683148812468","215.04099131766864","244.71293962230538"
"65999","233.8955314152207","210.4338601932495","249.11581290963028"
"66999","238.19193383068665","216.839593274549","255.01049700674403"
"67999","237.87291147662117","216.9419614663409","253.53260117807787"
"68999","239.49512179951324","214.7119621143048","259.47052821119826"
"69999","241.28181971907102","218.53559887202118","264.05352144543156"
"70999","245.31884596659194","219.7851209601806","270.2328054853426"
"71999","248.41884642791788","220.15225258912506","279.7535148267074"
"72999","248.46549132236547","222.21099051821824","276.6371946037362"
"73999","251.49400771085084","226.63680380121866","280.1054538874983"
"74999","258.04856629072924","228.26757416649292","295.2300885618624"
"75999","260.6666470399301","231.7487162311529","291.6012856009105"
"76999","262.57441535315525","234.94408330276244","288.1718663548668"
"77999","267.4926173829866","244.67628558201858","290.5492184265936"
"78999","269.090092705845","243.48395007960707","297.1699413396949"
"79999","271.8936464726627","247.12684190085253","302.63422356551337"
"80999","274.95019185182895","246.92899471624412","303.8505371260577"
"81999","277.29945094329844","245.4271995130198","313.75709730491525"
"82999","282.36708909383816","255.01481764294456","320.06137086977515"
"83999","282.6511797920572","253.5072292381485","315.01172972643684"
"84999","288.05740219039114","253.58782554722472","326.75660758786046"
"85999","293.1115440557252","255.00726693997348","335.6173636639479"
"86999","293.62059650617175","258.0687969101821","328.0834544187044"
"87999","295.76656058501163","261.9180262512399","336.79753820085216"
"88999","297.95673095955704","264.8865237975664","336.4288861228547"
"89999","299.7639753275432","262.5508790862808","343.6410174050701"
"90999","301.872789971726","265.45062017337614","350.2597219231567"
"91999","303.40378189451746","267.1219080787311","346.4987014461"
"92999","308.49558002925653","270.2902413771407","352.067611964512"
"93999","309.1938379767882","266.5336100635174","353.055601597102"
"94999","309.4064293993807","266.6598062373575","349.1003641705992"
"95999","313.3751838860064","270.97933297124456","352.7580782733545"
"96999","315.2821116236553","271.49443971573817","350.9502370086773"
"97999","316.07074204007307","274.4742521068249","361.1592580657374"
"98999","320.3121549951887","270.1749624210804","356.0682447682981"
"99999","318.83418973330333","267.1045798015083","355.6665992904757"
"100999","324.2207660867499","275.476878439875","357.96590901392744"
"101999","325.09403304521555","275.73414662284756","356.8372091355768"
"102999","323.79498352866557","273.17414165162","364.296191265977"
"103999","329.69058719253144","274.48976246545294","364.1306186453087"
"104999","330.6908503939615","278.870870193673","362.80791762812873"
"105999","334.55510246489365","282.7299066113157","370.39195804185266"
"106999","331.86473320783824","279.0457323416033","362.1119817079192"
"107999","337.0997872986426","289.44844764616204","378.2833077550416"
"108999","335.28383798410243","290.49442782041655","371.59582842619704"
"109999","338.35617418295425","285.05652850275226","380.2591109838196"
"110999","274.9534558802451","14.073910497513719","386.8236592262072"
"111999","237.003952705548","0.18079044493922422","387.7318702789129"
"112999","272.8636585262735","0.8328644581636341","378.0317325280957"
"113999","273.3586741453502","-3.3855182979505494","393.4455756514803"
"114999","276.5879150828051","-0.7512639287027265","393.44020628171603"
"115999","279.25012155504265","18.833273589920758","403.73244860150277"
"116999","281.8410924517561","5.317508031954077","401.5576380120656"
"117999","277.9555225290019","5.595311082004594","396.79435078320694"
"118999","281.379528713714","15.120445707082768","394.6377233622832"
"119999","288.71144395969793","40.94723477592717","405.4067406975149"
"120999","300.3457313644451","90.39509777520574","411.1397969086027"
"121999","301.0679178127478","70.71853370191516","409.38314231578823"
"122999","333.27830221159087","244.74521294809614","408.24501965697783"
"123999","297.8805840932576","45.251757027688015","403.01432992751404"
"124999","357.74593135208687","313.8435404875679","416.7863295163533"
"125999","336.0593175937114","204.7901399260126","414.92785782373676"
"126999","360.8584154552875","304.4618628241701","416.16984623608374"
"127999","363.54236701725256","311.166482647763","418.816160620879"
"128999","360.2356188680559","317.81200839035216","409.4974184843394"
"129999","368.47607998867466","322.1833707614892","418.88419731683257"
"130999","367.24384596887717","332.46243892837686","421.01846946078246"
"131999","367.43764725716784","331.61742361215545","413.16783683229403"
"132999","368.4836473193417","331.99935644013505","420.1220111680892"
"133999","372.7997024531377","337.4468870447246","419.1826588118993"
"134999","373.6040667423563","328.75678557255617","430.9057668659385"
"135999","366.3688832414544","310.0196486050979","422.28059868922287"
"136999","374.14168229754705","337.5316611213208","422.30755344232335"
"137999","379.29307419087183","347.24752595549785","425.16038229860044"
"138999","378.56476092015447","350.50932022944295","421.75880957246187"
"139999","384.0528129184901","353.09225209444065","429.61990603032666"
"140999","380.23128090190795","346.10800908984186","438.0875569290135"
"141999","381.4484483611908","349.5995559714712","429.0357341627348"
"142999","386.5688675435345","352.1662912393584","430.1365991022949"
"143999","384.8905526418798","347.9154583471023","424.48348132642843"
"144999","387.24020081742066","359.3607592157446","429.7383957668793"
"145999","392.8050949542843","352.31275370329286","436.38906828849036"
"146999","389.2887857087916","362.80399933032","437.09688212696153"
"147999","394.9528420423803","370.13743768152983","437.6585517047928"
"148999","390.9816205715398","372.1544348440687","434.8285560275828"
"149999","394.3173090335701","362.7243356101468","440.1742830032862"
"150999","394.7965397783266","373.5541756970407","430.28700850068765"
"151999","393.73361478188815","372.1836890716125","427.4234586267387"
"152999","397.5551066813778","379.91588668631726","436.24734773967594"
"153999","395.9642183320503","364.81691814830106","440.63699679057544"
"154999","394.9059008131293","364.55892764290223","434.14481366493345"
"155999","401.79817409737825","380.53784389474055","437.4533158394523"
"156999","398.9986589847574","374.9082483916003","436.384239613473"
"157999","403.87933980281514","378.96143686328","426.6240723254295"
"158999","403.81138498381216","381.02082467075434","439.43153169916724"
"159999","409.20771539914716","389.55293250861945","440.9525597053191"
"160999","405.0049291729402","385.200757950132","441.8169033283252"
"161999","404.51112768587944","378.4746406225746","436.576768876581"
"162999","403.47695268984216","373.1740280943396","436.49879824188315"
"163999","329.5903071033098","-0.5313527216278859","426.2644472272442"
"164999","410.1629335129586","396.7459382442571","438.7037935283861"
"165999","415.2758885004143","401.73358164749794","443.1451793270983"
"166999","333.0470872426314","-3.303269510860997","440.12044995999196"
"167999","413.7958383113497","393.09966449751045","438.6248317141895"
"168999","402.9738334954284","355.0750488740181","430.2718323451838"
"169999","387.2304307515523","307.8993586718696","422.5895328807557"
"170999","337.3000845099358","8.1363219088083","446.40383883744084"
"171999","333.3986046044995","1.8563444373965834","427.83245792042385"
"172999","337.50833205184483","0.9809834482386912","432.0799175006883"
"173999","335.98657704848085","-0.2031130356663169","436.8292545598217"
"174999","337.2954459571923","-2.0960442529147425","439.33736826048846"
"175999","337.39852590277667","1.420907061983596","440.8855579925317"
"176999","338.50011837803964","0.5529825150959252","440.61104988559714"
"177999","339.6005941400827","0.24139286727910134","434.59867638611075"
"178999","341.0383471308639","0.1867740322766348","442.3142202761224"
"179999","336.7700084243481","6.647311330568151","438.63779089368165"
"180999","288.62865133675695","50.44421498339394","441.66642095379063"
"181999","345.0408384329918","42.12470119621588","445.98987755498644"
"182999","341.54954873237267","38.13935662667561","440.22346922673387"
"183999","336.4606173433139","9.453783552436516","437.6456395129617"
"184999","338.75009131905784","6.1260183950056115","448.0909300722315"
"185999","340.12680597496507","-3.121222034218429","442.3417221431898"
"186999","337.18767119504906","0.41352749919083415","440.31758636010863"
"187999","340.07729793235245","21.33125423159392","436.0602077883872"
"188999","344.4617137794779","7.076246363237781","446.25420805396476"
"189999","343.2572156088333","-4.838659021420526","441.8100273439455"
"190999","343.0892750148945","1.76207998222355","446.216790247526"
"191999","346.1896824503373","1.4389092106204635","445.9057818413701"
"192999","344.7644063210593","0.45540300885766366","446.6618857103273"
"193999","348.10231228419036","2.2952670010210094","444.12369509903345"
"194999","345.7871445125571","-0.09422454954939283","448.6548950725134"
"195999","350.4757012837217","1.1318266694437784","454.65619607239864"
"196999","343.6729576348691","1.5548468227858332","440.849130942491"
"197999","353.0727664027789","13.451571621887945","451.56020986174553"
"198999","348.3187937725249","13.975721569023374","447.0561309342347"
"199999","350.3436097269725","14.793291756681466","443.70173557937824"
"200999","356.03437531329627","29.296081720287216","452.5425096352436"
"201999","361.7655555440636","63.17006630785887","450.2367009739185"
"202999","358.8722105933054","37.46162788550587","452.29455504125076"
