"Step","env: HALFCHEETAH - lambdas/component_1","env: HALFCHEETAH - lambdas/component_1__MIN","env: HALFCHEETAH - lambdas/component_1__MAX"
"116000","0.2651142358779907","0.2065805196762085","0.3372691869735718"
"116100","0.2658443719148636","0.2071933001279831","0.33811241388320923"
"116200","0.2665675848722458","0.20780019462108612","0.3389471769332886"
"116300","0.2672836005687714","0.20840075612068176","0.33977437019348145"
"116400","0.2679929226636887","0.20899562537670135","0.34059345722198486"
"116500","0.26869497299194334","0.20958447456359863","0.3414040803909302"
"116600","0.26939029693603517","0.21016696095466614","0.3422077000141144"
"116700","0.2700787872076035","0.21074454486370087","0.3430030941963196"
"116800","0.2707605272531509","0.21131561696529388","0.3437903821468353"
"116900","0.27143579423427583","0.21188168227672577","0.3445708751678467"
"117000","0.27210479974746704","0.2124427855014801","0.3453432619571686"
"117100","0.27279468774795534","0.21304142475128174","0.3460996448993683"
"117200","0.27347767651081084","0.21363325417041779","0.34684938192367554"
"117300","0.2741540312767029","0.2142198383808136","0.3475915491580963"
"117400","0.2748239368200302","0.21480043232440948","0.3483271598815918"
"117500","0.27548707723617555","0.21537461876869202","0.34905529022216797"
"117600","0.27614371180534364","0.21594390273094177","0.34977594017982483"
"117700","0.2767940640449524","0.21650713682174683","0.35049009323120117"
"117800","0.27743805646896363","0.21706491708755493","0.35119694471359253"
"117900","0.27807568609714506","0.21761704981327057","0.3518974781036377"
"118000","0.27870758473873136","0.21816499531269073","0.3525903820991516"
"118100","0.2793505609035492","0.21874430775642395","0.3532525599002838"
"118200","0.279987034201622","0.2193177193403244","0.3539080321788788"
"118300","0.2806175768375397","0.21988549828529358","0.35455742478370667"
"118400","0.28124170303344725","0.22044754028320312","0.3552003502845764"
"118500","0.2818597942590714","0.22100384533405304","0.355837345123291"
"118600","0.28247188925743105","0.22155523300170898","0.35646775364875793"
"118700","0.28307790160179136","0.22210043668746948","0.35709238052368164"
"118800","0.2836781144142151","0.22264087200164795","0.35771051049232483"
"118900","0.2842723369598389","0.22317570447921753","0.3583228886127472"
"119000","0.2848610430955887","0.22370563447475433","0.35892853140830994"
"119100","0.2854503095149994","0.22425732016563416","0.359497606754303"
"119200","0.28603377342224123","0.22480306029319763","0.3600617051124573"
"119300","0.2866114675998688","0.22534379363059998","0.3606199026107788"
"119400","0.28718350231647494","0.22587890923023224","0.36117279529571533"
"119500","0.2877499252557755","0.22640861570835114","0.36171993613243103"
"119600","0.28831087946891787","0.22693321108818054","0.36226165294647217"
"119700","0.28886650800704955","0.22745290398597717","0.3627985119819641"
"119800","0.2894163131713867","0.2279665172100067","0.3633297383785248"
"119900","0.2899609446525574","0.22847595810890198","0.3638562858104706"
"120000","0.29050019681453704","0.22898022830486298","0.36437633633613586"
"120100","0.2910298377275467","0.22950051724910736","0.3648277521133423"
"120200","0.29155406057834626","0.2300158590078354","0.36527398228645325"
"120300","0.29207342863082886","0.23052629828453064","0.3657158613204956"
"120400","0.2925877183675766","0.23103155195713043","0.3661545217037201"
"120500","0.2930966854095459","0.2315315306186676","0.3665875196456909"
"120600","0.293600982427597","0.23202720284461975","0.3670163154602051"
"120700","0.2941004306077957","0.23251737654209137","0.36744225025177"
"120800","0.2945947200059891","0.23300327360630035","0.3678627610206604"
"120900","0.29508416950702665","0.23348398506641388","0.368279367685318"
"121000","0.29556879997253416","0.23396000266075134","0.3686911165714264"
"121100","0.2960367172956467","0.234446182847023","0.3690274655818939"
"121200","0.296500438451767","0.23492726683616638","0.3693622052669525"
"121300","0.29695935547351837","0.23540417850017548","0.3696918785572052"
"121400","0.2974139809608459","0.2358759045600891","0.3700201213359833"
"121500","0.2978641211986542","0.23634344339370728","0.3703431785106659"
"121600","0.29830998182296753","0.23680618405342102","0.370665043592453"
"121700","0.2987513065338135","0.23726466298103333","0.3709823489189148"
"121800","0.29918854534626005","0.2377183586359024","0.37129735946655273"
"121900","0.2996212482452393","0.23816674947738647","0.37160825729370117"
"122000","0.30004960894584654","0.23861181735992432","0.3719158470630646"
"122100","0.3004535615444183","0.23905816674232483","0.37214475870132446"
"122200","0.30085319876670835","0.239500492811203","0.3723698854446411"
"122300","0.3012487173080444","0.2399379312992096","0.37259283661842346"
"122400","0.30164084732532503","0.24037088453769684","0.37281399965286255"
"122500","0.3020292818546295","0.2407996952533722","0.37303465604782104"
"122600","0.30241329669952394","0.24122470617294312","0.3732498288154602"
"122700","0.3027939051389694","0.24164558947086334","0.3734651207923889"
"122800","0.3031709522008896","0.24206165969371796","0.3736783266067505"
"122900","0.3035443514585495","0.2424735277891159","0.37388870120048523"
"123000","0.30391285121440886","0.24288202822208405","0.37409377098083496"
"123100","0.3042473435401917","0.2432878017425537","0.3741903007030487"
"123200","0.3045788794755936","0.2436896115541458","0.37428492307662964"
"123300","0.30490670204162595","0.24408701062202454","0.3743795156478882"
"123400","0.30523230135440826","0.24448160827159882","0.3744742274284363"
"123500","0.30555433332920073","0.2448713332414627","0.3745679259300232"
"123600","0.3058731883764267","0.24525730311870575","0.37466052174568176"
"123700","0.30618912577629087","0.24564018845558167","0.37475305795669556"
"123800","0.3065026938915253","0.24601885676383972","0.3748456537723541"
"123900","0.3068121612071991","0.24639329314231873","0.3749364912509918"
"124000","0.30711853206157685","0.246764674782753","0.37502554059028625"
"124100","0.30739458203315734","0.24712470173835754","0.37504443526268005"
"124200","0.3076680928468704","0.24748210608959198","0.37506338953971863"
"124300","0.30793913304805753","0.24783630669116974","0.37508487701416016"
"124400","0.30820743441581727","0.24818554520606995","0.37510767579078674"
"124500","0.3084736555814743","0.2485334426164627","0.3751296103000641"
"124600","0.30873695611953733","0.24887633323669434","0.37515029311180115"
"124700","0.30899748504161834","0.24921609461307526","0.37517112493515015"
"124800","0.30925647616386415","0.24955329298973083","0.375191867351532"
"124900","0.3095123738050461","0.24988631904125214","0.37521257996559143"
"125000","0.309764689207077","0.250216543674469","0.37523168325424194"
"125100","0.309984016418457","0.25052890181541443","0.37519463896751404"
"125200","0.31020087003707886","0.25083789229393005","0.3751576542854309"
"125300","0.31041533350944517","0.25114333629608154","0.37512093782424927"
"125400","0.3106288850307465","0.2514466643333435","0.3750878870487213"
"125500","0.3108401894569397","0.25174641609191895","0.3750547468662262"
"125600","0.3110491394996643","0.2520439028739929","0.37502166628837585"
"125700","0.31125572323799133","0.25233733654022217","0.3749866187572479"
"125800","0.31146050095558164","0.2526291608810425","0.3749513626098633"
"125900","0.31166282296180725","0.25291723012924194","0.37491607666015625"
"126000","0.31186399459838865","0.253202885389328","0.3748829662799835"
"126100","0.31203323006629946","0.2534664273262024","0.3748144507408142"
"126200","0.3122019529342651","0.25372737646102905","0.3747458755970001"
"126300","0.3123685777187347","0.25398531556129456","0.37467727065086365"
"126400","0.3125339686870575","0.2542424499988556","0.37460899353027344"
"126500","0.3126967430114746","0.25449463725090027","0.37454313039779663"
"126600","0.31285849809646604","0.2547467052936554","0.3744763135910034"
"126700","0.3130180835723877","0.25499409437179565","0.3744094967842102"
"126800","0.31317717432975767","0.2552405297756195","0.37434256076812744"
"126900","0.31333446502685547","0.2554846704006195","0.3742789924144745"
"127000","0.3134894907474518","0.2557249665260315","0.374215304851532"
"127100","0.3136107921600342","0.25594329833984375","0.3741130232810974"
"127200","0.3137308180332184","0.25616052746772766","0.3740120232105255"
"127300","0.31385025978088377","0.256374329328537","0.3739117383956909"
"127400","0.3139680325984955","0.25658607482910156","0.3738113343715668"
"127500","0.3140852332115173","0.25679710507392883","0.373714417219162"
"127600","0.31420193910598754","0.25700533390045166","0.373617947101593"
"127700","0.3143163681030273","0.25721079111099243","0.3735213875770569"
"127800","0.31442970037460327","0.25741565227508545","0.37342748045921326"
"127900","0.3145425617694855","0.25761789083480835","0.3733329474925995"
"128000","0.3146525859832764","0.257816880941391","0.3732374310493469"
"128100","0.31472609639167787","0.25798845291137695","0.37310728430747986"
"128200","0.3147985577583313","0.25815996527671814","0.3729771673679352"
"128300","0.3148709535598755","0.2583303153514862","0.37285053730010986"
"128400","0.3149423897266388","0.25849679112434387","0.37272343039512634"
"128500","0.31501262784004214","0.258661687374115","0.3725963234901428"
"128600","0.3150825023651123","0.2588258385658264","0.37247174978256226"
"128700","0.3151519954204559","0.25898978114128113","0.37234702706336975"
"128800","0.3152214765548706","0.2591516375541687","0.37222570180892944"
"128900","0.3152893245220184","0.2593100070953369","0.37210485339164734"
"129000","0.31535571813583374","0.2594664394855499","0.37198391556739807"
"129100","0.3153849422931671","0.2595919370651245","0.37183159589767456"
"129200","0.31541417837142943","0.259716272354126","0.37168046832084656"
"129300","0.31544355154037473","0.259840726852417","0.3715319335460663"
"129400","0.3154720067977905","0.2599635422229767","0.3713836669921875"
"129500","0.31550037264823916","0.26008641719818115","0.3712388277053833"
"129600","0.3155283510684967","0.26020821928977966","0.37109193205833435"
"129700","0.3155559659004211","0.2603253126144409","0.3709486722946167"
"129800","0.31558363437652587","0.2604421079158783","0.37080562114715576"
"129900","0.3156112194061279","0.260557621717453","0.3706649839878082"
"130000","0.31563785672187805","0.26067253947257996","0.3705250024795532"
"130100","0.31562440991401675","0.26075124740600586","0.3703501522541046"
"130200","0.3156112313270569","0.26082998514175415","0.37017664313316345"
"130300","0.3155985176563263","0.2609077990055084","0.37000560760498047"
"130400","0.3155853748321533","0.26098498702049255","0.3698353171348572"
"130500","0.31557251811027526","0.2610620856285095","0.36966589093208313"
"130600","0.3155596137046814","0.2611377239227295","0.36949822306632996"
"130700","0.3155469954013824","0.26121339201927185","0.3693326413631439"
"130800","0.3155339896678925","0.26128676533699036","0.3691685199737549"
"130900","0.31552120447158816","0.2613565921783447","0.36900684237480164"
"131000","0.31550759077072144","0.26142576336860657","0.3688459098339081"
"131100","0.3154554069042206","0.2614629864692688","0.36865273118019104"
"131200","0.3154046893119812","0.26150020956993103","0.3684629797935486"
"131300","0.3153539478778839","0.26153630018234253","0.36827489733695984"
"131400","0.31530407071113586","0.2615719437599182","0.368088960647583"
"131500","0.31525410413742067","0.26160746812820435","0.36790427565574646"
"131600","0.31520386338233947","0.2616415023803711","0.3677199184894562"
"131700","0.31515478491783144","0.261675626039505","0.36753901839256287"
"131800","0.31510649919509887","0.2617090046405792","0.367358535528183"
"131900","0.315059095621109","0.2617456614971161","0.3671814799308777"
"132000","0.3150114417076111","0.2617816925048828","0.3670046329498291"
"132100","0.314924556016922","0.2617824673652649","0.36679807305336"
"132200","0.31483843326568606","0.261782169342041","0.366594523191452"
"132300","0.31475250124931337","0.26178187131881714","0.3663920760154724"
"132400","0.31466774344444276","0.2617805302143097","0.36619094014167786"
"132500","0.31458353996276855","0.2617804706096649","0.3659917712211609"
"132600","0.314500504732132","0.2617828845977783","0.36579445004463196"
"132700","0.3144182026386261","0.2617838680744171","0.36560067534446716"
"132800","0.31433750987052916","0.2617846727371216","0.3654071092605591"
"132900","0.3142572700977325","0.26178523898124695","0.36521536111831665"
"133000","0.31417654156684877","0.26178374886512756","0.36502474546432495"
"133100","0.3140593409538269","0.26175183057785034","0.3648090064525604"
"133200","0.31394402384757997","0.26172181963920593","0.364596962928772"
"133300","0.3138298034667969","0.26169270277023315","0.3643861413002014"
"133400","0.31371710300445554","0.2616632878780365","0.3641780912876129"
"133500","0.31360489726066587","0.2616337239742279","0.36397191882133484"
"133600","0.313492751121521","0.2616027593612671","0.3637658357620239"
"133700","0.31338211297988894","0.2615734040737152","0.3635633885860443"
"133800","0.3132732391357422","0.26154661178588867","0.36336296796798706"
"133900","0.31316553354263305","0.2615181505680084","0.3631642162799835"
"134000","0.3130573332309723","0.26148921251296997","0.36296623945236206"
"134100","0.3129155397415161","0.2614332139492035","0.36274614930152893"
"134200","0.31277509331703185","0.2613772451877594","0.36252692341804504"
"134300","0.3126358509063721","0.26132118701934814","0.362309992313385"
"134400","0.31249816417694093","0.2612670660018921","0.36209526658058167"
"134500","0.31236155033111573","0.2612137198448181","0.36188358068466187"
"134600","0.3122256755828857","0.2611602246761322","0.36167246103286743"
"134700","0.3120915710926056","0.26110559701919556","0.3614625930786133"
"134800","0.3119587242603302","0.26105284690856934","0.36125648021698"
"134900","0.3118271350860596","0.2610020637512207","0.36105164885520935"
"135000","0.31169586777687075","0.2609500586986542","0.360848993062973"
"135100","0.31153070330619814","0.2608662545681","0.3606305420398712"
"135200","0.31136731505393983","0.2607824206352234","0.36041533946990967"
"135300","0.3112057685852051","0.2606995403766632","0.3602014482021332"
"135400","0.31104529500007627","0.26061826944351196","0.35998982191085815"
"135500","0.31088646650314333","0.26053696870803833","0.35977989435195923"
"135600","0.31072885990142823","0.2604553997516632","0.3595713675022125"
"135700","0.31057279706001284","0.2603767514228821","0.359366238117218"
"135800","0.3104183733463287","0.2602980136871338","0.35916242003440857"
"135900","0.3102649748325348","0.2602192461490631","0.35895898938179016"
"136000","0.3101129770278931","0.26014137268066406","0.358758807182312"
"136100","0.3099301099777222","0.2600327730178833","0.3585478663444519"
"136200","0.30974910259246824","0.25992351770401","0.35833826661109924"
"136300","0.30956987142562864","0.25981423258781433","0.3581324517726898"
"136400","0.3093920469284058","0.2597087621688843","0.3579273819923401"
"136500","0.30921599864959715","0.2596026062965393","0.3577233552932739"
"136600","0.3090409815311432","0.2594965696334839","0.35752296447753906"
"136700","0.30886860489845275","0.25939396023750305","0.357324481010437"
"136800","0.30869731307029724","0.259291410446167","0.35712599754333496"
"136900","0.30852721333503724","0.25918781757354736","0.3569304049015045"
"137000","0.3083587110042572","0.2590871751308441","0.3567363917827606"
"137100","0.3081640362739563","0.2589553892612457","0.35653823614120483"
"137200","0.3079707682132721","0.25882330536842346","0.3563403785228729"
"137300","0.30778000354766843","0.25869429111480713","0.3561455309391022"
"137400","0.30759050846099856","0.258565217256546","0.35595256090164185"
"137500","0.3074030339717865","0.2584385275840759","0.35575950145721436"
"137600","0.30721657276153563","0.2583119869232178","0.35557037591934204"
"137700","0.30703245997428896","0.2581864893436432","0.35538235306739807"
"137800","0.30684985518455504","0.2580640912055969","0.3551954925060272"
"137900","0.30666889548301696","0.2579403519630432","0.35501110553741455"
"138000","0.30648924708366393","0.2578181028366089","0.3548275828361511"
"138100","0.3062874794006348","0.2576694190502167","0.35464099049568176"
"138200","0.30608742237091063","0.25752267241477966","0.3544558584690094"
"138300","0.3058891236782074","0.2573765814304352","0.3542727530002594"
"138400","0.30569263100624083","0.25723257660865784","0.35409116744995117"
"138500","0.30549812912940977","0.25709065794944763","0.35391101241111755"
"138600","0.30530490875244143","0.25694748759269714","0.3537328839302063"
"138700","0.3051141917705536","0.25680819153785706","0.3535565435886383"
"138800","0.3049246609210968","0.25666874647140503","0.35338088870048523"
"138900","0.3047372758388519","0.25653254985809326","0.35320818424224854"
"139000","0.30455055832862854","0.25639528036117554","0.35303592681884766"
"139100","0.30434490442276","0.25623276829719543","0.3528650403022766"
"139200","0.3041407287120819","0.25607264041900635","0.3526936173439026"
"139300","0.3039385497570038","0.25591331720352173","0.35252511501312256"
"139400","0.30373809337615965","0.2557562291622162","0.35235756635665894"
"139500","0.30353928804397584","0.255598783493042","0.3521908223628998"
"139600","0.3033428966999054","0.25544556975364685","0.35202735662460327"
"139700","0.3031481206417084","0.25529220700263977","0.35186395049095154"
"139800","0.30295461416244507","0.25514042377471924","0.35170289874076843"
"139900","0.302763307094574","0.2549898028373718","0.35154253244400024"
"140000","0.30257264375686643","0.2548401653766632","0.3513834476470947"
"140100","0.30236687064170836","0.25466370582580566","0.3512316346168518"
"140200","0.3021630585193634","0.25448793172836304","0.35107946395874023"
"140300","0.3019613981246948","0.25431573390960693","0.35093042254447937"
"140400","0.3017611503601074","0.2541429102420807","0.3507808744907379"
"140500","0.30156285166740415","0.25397270917892456","0.3506337106227875"
"140600","0.3013662755489349","0.25380373001098633","0.35048824548721313"
"140700","0.30117157101631165","0.253637433052063","0.35034289956092834"
"140800","0.30097865462303164","0.2534717619419098","0.3502003252506256"
"140900","0.3007872462272644","0.25330716371536255","0.3500573933124542"
"141000","0.3005977272987366","0.25314438343048096","0.3499182164669037"
"141100","0.3003977298736572","0.25295722484588623","0.34978821873664856"
"141200","0.3001992106437683","0.25276994705200195","0.3496611714363098"
"141300","0.30000284910202024","0.2525862455368042","0.34953436255455017"
"141400","0.29980825781822207","0.2524031102657318","0.3494092524051666"
"141500","0.29961550831794737","0.25222325325012207","0.34928441047668457"
"141600","0.29942420721054075","0.25204285979270935","0.34916117787361145"
"141700","0.29923499226570127","0.25186586380004883","0.3490394651889801"
"141800","0.29904701709747317","0.251689612865448","0.34891805052757263"
"141900","0.29886125922203066","0.2515161633491516","0.3487984538078308"
"142000","0.2986765205860138","0.2513425052165985","0.3486793339252472"
"142100","0.2984858751296997","0.2511504888534546","0.3485754430294037"
"142200","0.2982971131801605","0.25095924735069275","0.3484720289707184"
"142300","0.2981100380420685","0.250770628452301","0.3483704626560211"
"142400","0.2979246020317078","0.25058412551879883","0.3482685685157776"
"142500","0.2977412104606628","0.25039929151535034","0.34816867113113403"
"142600","0.297558867931366","0.250215083360672","0.3480687141418457"
"142700","0.2973790466785431","0.2500334680080414","0.3479708433151245"
"142800","0.2971998482942581","0.24985353648662567","0.34787270426750183"
"142900","0.29702327251434324","0.24967601895332336","0.34777626395225525"
"143000","0.2968474835157394","0.24949784576892853","0.3476808965206146"
"143100","0.29667430818080903","0.2493077963590622","0.34762102365493774"
"143200","0.29650190770626067","0.24911828339099884","0.3475610613822937"
"143300","0.2963321268558502","0.24893206357955933","0.3475026786327362"
"143400","0.296163272857666","0.24874672293663025","0.3474435806274414"
"143500","0.2959966391324997","0.24856416881084442","0.3473864197731018"
"143600","0.2958307355642319","0.24838148057460785","0.347328782081604"
"143700","0.29566633701324463","0.24820193648338318","0.34727197885513306"
"143800","0.2955041199922562","0.2480236440896988","0.3472157418727875"
"143900","0.29534268081188203","0.2478478103876114","0.34715938568115234"
"144000","0.2951836854219437","0.24767188727855682","0.3471057415008545"
"144100","0.2950294464826584","0.24748645722866058","0.3470887839794159"
"144200","0.29487570822238923","0.24730034172534943","0.3470705449581146"
"144300","0.2947244346141815","0.24711725115776062","0.3470546305179596"
"144400","0.2945736229419708","0.24693530797958374","0.3470378518104553"
"144500","0.29442465901374815","0.2467566430568695","0.34702005982398987"
"144600","0.294277548789978","0.24657782912254333","0.3470050096511841"
"144700","0.29413081109523775","0.24640114605426788","0.34698864817619324"
"144800","0.2939857691526413","0.24622614681720734","0.346971333026886"
"144900","0.293842214345932","0.246053546667099","0.34695619344711304"
"145000","0.29370016753673556","0.24588192999362946","0.3469414710998535"
"145100","0.2935673654079437","0.2457001805305481","0.3469727635383606"
"145200","0.29343557059764863","0.24551792442798615","0.3470039963722229"
"145300","0.2933054089546204","0.245339035987854","0.34703385829925537"
"145400","0.2931757360696793","0.24516047537326813","0.3470626473426819"
"145500","0.29304786324501036","0.24498528242111206","0.34709373116493225"
"145600","0.2929211169481277","0.2448102980852127","0.3471236824989319"
"145700","0.29279483258724215","0.24463750422000885","0.3471516966819763"
"145800","0.292670339345932","0.24446603655815125","0.34717971086502075"
"145900","0.2925472617149353","0.24429643154144287","0.3472099304199219"
"146000","0.29242467880249023","0.24412885308265686","0.34723931550979614"
"146100","0.292319118976593","0.24395111203193665","0.3473254144191742"
"146200","0.29221301674842837","0.2437732219696045","0.34740960597991943"
"146300","0.2921084940433502","0.24359822273254395","0.34749260544776917"
"146400","0.29200488030910493","0.24342374503612518","0.347575306892395"
"146500","0.2919028401374817","0.24325311183929443","0.3476595878601074"
"146600","0.2918009996414185","0.24308156967163086","0.3477422595024109"
"146700","0.29170037508010865","0.24291321635246277","0.34782326221466064"
"146800","0.29160055220127107","0.2427452653646469","0.3479032814502716"
"146900","0.29150115251541137","0.2425805926322937","0.34798136353492737"
"147000","0.29140412509441377","0.2424163967370987","0.3480612635612488"
"147100","0.29132582545280455","0.2422422170639038","0.34819796681404114"
"147200","0.2912492036819458","0.24207007884979248","0.3483332693576813"
"147300","0.29117261469364164","0.24189861118793488","0.3484668731689453"
"147400","0.29109656512737275","0.2417297214269638","0.3485991060733795"
"147500","0.2910216063261032","0.241562619805336","0.34872961044311523"
"147600","0.2909467458724976","0.2413962483406067","0.348858505487442"
"147700","0.2908740103244781","0.24123196303844452","0.3489900827407837"
"147800","0.2908005088567734","0.24106787145137787","0.349120169878006"
"147900","0.29072951078414916","0.24090802669525146","0.34924888610839844"
"148000","0.29065836071968076","0.24074730277061462","0.34937694668769836"
"148100","0.2906124621629715","0.24058577418327332","0.34956789016723633"
"148200","0.2905664652585983","0.24042677879333496","0.34975719451904297"
"148300","0.2905210703611374","0.2402680218219757","0.34994474053382874"
"148400","0.290476655960083","0.24011164903640747","0.35013049840927124"
"148500","0.2904322922229767","0.23995737731456757","0.35031449794769287"
"148600","0.2903877764940262","0.23980262875556946","0.35049664974212646"
"148700","0.2903442561626434","0.2396511286497116","0.35067740082740784"
"148800","0.29030107259750365","0.23949946463108063","0.35085630416870117"
"148900","0.29025852382183076","0.23935116827487946","0.35103389620780945"
"149000","0.290216737985611","0.23920370638370514","0.3512111008167267"
"149100","0.29020390212535857","0.23905496299266815","0.3514610230922699"
"149200","0.2901912182569504","0.23890942335128784","0.3517087996006012"
"149300","0.29017884731292726","0.23876355588436127","0.3519548177719116"
"149400","0.2901656985282898","0.23861946165561676","0.3521987199783325"
"149500","0.2901535928249359","0.2384779155254364","0.35244080424308777"
"149600","0.29014164209365845","0.23833554983139038","0.35268086194992065"
"149700","0.2901303440332413","0.23819668591022491","0.3529190421104431"
"149800","0.29011822640895846","0.23805806040763855","0.353155255317688"
"149900","0.29010618925094606","0.23792028427124023","0.35338976979255676"
"150000","0.2900954633951187","0.23778574168682098","0.35362377762794495"
"150100","0.2901155769824982","0.23765452206134796","0.35392898321151733"
"150200","0.29013569951057433","0.23752623796463013","0.3542317748069763"
"150300","0.29015581905841825","0.23739948868751526","0.35453248023986816"
"150400","0.29017494320869447","0.23727138340473175","0.354828417301178"
"150500","0.2901941895484924","0.23714660108089447","0.35512006282806396"
"150600","0.29021255373954774","0.23702272772789001","0.35540977120399475"
"150700","0.29023073315620423","0.23689885437488556","0.3556970953941345"
"150800","0.29024951457977294","0.2367783933877945","0.35598257184028625"
"150900","0.2902682900428772","0.23665739595890045","0.35626572370529175"
"151000","0.2902880132198334","0.2365364283323288","0.3565489947795868"
"151100","0.29034610390663146","0.23642289638519287","0.35693255066871643"
"151200","0.2904037654399872","0.23631291091442108","0.3573126792907715"
"151300","0.2904608279466629","0.23620402812957764","0.3576872944831848"
"151400","0.2905165284872055","0.23609422147274017","0.3580591380596161"
"151500","0.29057198762893677","0.23598620295524597","0.35842835903167725"
"151600","0.2906272768974304","0.23588000237941742","0.35879552364349365"
"151700","0.29068092703819276","0.23577389121055603","0.3591577112674713"
"151800","0.29073463678359984","0.23566941916942596","0.3595159649848938"
"151900","0.290787473320961","0.23556621372699738","0.35987159609794617"
"152000","0.29084149599075315","0.23546332120895386","0.36022651195526123"
"152100","0.2909329473972321","0.23537054657936096","0.3606683909893036"
"152200","0.2910240888595581","0.2352796494960785","0.36110806465148926"
"152300","0.2911141961812973","0.23518864810466766","0.3615448474884033"
"152400","0.29120296239852905","0.23509757220745087","0.3619745373725891"
"152500","0.29129146337509154","0.2350090742111206","0.3624021112918854"
"152600","0.29137878119945526","0.23492106795310974","0.3628268539905548"
"152700","0.2914654195308685","0.2348329871892929","0.3632461726665497"
"152800","0.29155097901821136","0.23474590480327606","0.36366161704063416"
"152900","0.2916361838579178","0.23466169834136963","0.3640744984149933"
"153000","0.2917216092348099","0.23457685112953186","0.3644860088825226"
"153100","0.29185125827789304","0.23450563848018646","0.3650090992450714"
"153200","0.2919807195663452","0.23443828523159027","0.3655273914337158"
"153300","0.29210864901542666","0.23437011241912842","0.36604025959968567"
"153400","0.2922351837158203","0.23430190980434418","0.3665499985218048"
"153500","0.29236088395118714","0.2342335432767868","0.367053747177124"
"153600","0.2924858063459396","0.23416781425476074","0.3675535321235657"
"153700","0.2926093012094498","0.23410256206989288","0.3680492043495178"
"153800","0.2927308052778244","0.2340373396873474","0.3685389757156372"
"153900","0.2928515076637268","0.23397202789783478","0.3690261244773865"
"154000","0.29297174513339996","0.2339070737361908","0.3695106506347656"
"154100","0.2931405693292618","0.2338539958000183","0.3701154291629791"
"154200","0.2933090507984161","0.23380440473556519","0.3707154393196106"
"154300","0.2934762805700302","0.233754500746727","0.37131011486053467"
"154400","0.29364173114299774","0.2337045520544052","0.3718993067741394"
"154500","0.2938055217266083","0.23365455865859985","0.37248310446739197"
"154600","0.2939680218696594","0.23360353708267212","0.3730616271495819"
"154700","0.29412937760353086","0.23355546593666077","0.3736354112625122"
"154800","0.2942888796329498","0.23350858688354492","0.37420374155044556"
"154900","0.29444684386253356","0.2334616780281067","0.3747670352458954"
"155000","0.2946045696735382","0.23341423273086548","0.3753270208835602"
"155100","0.29480697214603424","0.23338432610034943","0.3759880065917969"
"155200","0.29500749707221985","0.23335310816764832","0.37664374709129333"
"155300","0.2952059626579285","0.23332160711288452","0.37729310989379883"
"155400","0.29540354311466216","0.23329012095928192","0.37793752551078796"
"155500","0.29559840857982633","0.23325859010219574","0.37857571244239807"
"155600","0.2957903653383255","0.23322562873363495","0.3792077302932739"
"155700","0.2959817171096802","0.23319685459136963","0.3798350691795349"
"155800","0.2961710155010223","0.23316851258277893","0.38045603036880493"
"155900","0.2963600903749466","0.23314006626605988","0.38107240200042725"
"156000","0.2965469300746918","0.23311087489128113","0.38168299198150635"
"156100","0.296771839261055","0.233099564909935","0.38235926628112793"
"156200","0.2969934791326523","0.2330866903066635","0.3830278515815735"
"156300","0.2972130089998245","0.23307384550571442","0.38369113206863403"
"156400","0.29743094742298126","0.2330607920885086","0.38434869050979614"
"156500","0.2976477831602097","0.23304782807826996","0.3850002586841583"
"156600","0.29786257445812225","0.2330358773469925","0.3856463134288788"
"156700","0.2980747789144516","0.23302604258060455","0.38628557324409485"
"156800","0.29828545153141023","0.2330162674188614","0.3869208097457886"
"156900","0.2984938114881516","0.23300643265247345","0.3875485956668854"
"157000","0.2987005919218063","0.23299570381641388","0.38817334175109863"
"157100","0.29893997609615325","0.23300300538539886","0.3888416588306427"
"157200","0.2991771399974823","0.23300936818122864","0.3895033001899719"
"157300","0.29941201508045195","0.2330152541399002","0.39015889167785645"
"157400","0.29964429438114165","0.23302097618579865","0.39080917835235596"
"157500","0.29987563788890836","0.2330266684293747","0.39145326614379883"
"157600","0.3001042455434799","0.2330314964056015","0.392092227935791"
"157700","0.3003300130367279","0.23303565382957458","0.39272409677505493"
"157800","0.3005542278289795","0.23303982615470886","0.39335203170776367"
"157900","0.30077646374702455","0.2330440878868103","0.3939726948738098"
"158000","0.30099725127220156","0.23304805159568787","0.3945903182029724"
"158100","0.3012510061264038","0.2330741584300995","0.39523816108703613"
"158200","0.3015028923749924","0.23310019075870514","0.39588212966918945"
"158300","0.30175202786922456","0.23312483727931976","0.39651864767074585"
"158400","0.30199863016605377","0.2331494241952896","0.39715075492858887"
"158500","0.3022423177957535","0.23317395150661469","0.3977760970592499"
"158600","0.30248463451862334","0.23319847881793976","0.3983970582485199"
"158700","0.30272402465343473","0.23322145640850067","0.3990110754966736"
"158800","0.30296218395233154","0.23324444890022278","0.3996211886405945"
"158900","0.3031977415084839","0.23326745629310608","0.4002240002155304"
"159000","0.3034322649240494","0.23329095542430878","0.40082433819770813"
"159100","0.3036979794502258","0.23333585262298584","0.4014533758163452"
"159200","0.30396116971969606","0.2333807647228241","0.40207651257514954"
"159300","0.3042220562696457","0.23342569172382355","0.40269505977630615"
"159400","0.3044800668954849","0.23346920311450958","0.40330684185028076"
"159500","0.3047355622053146","0.2335125058889389","0.4039144217967987"
"159600","0.304989218711853","0.23355600237846375","0.40451478958129883"
