"Step","env: HALFCHEETAH - ep_info/run","env: HALFCHEETAH - ep_info/run__MIN","env: HALFCHEETAH - ep_info/run__MAX"
"182999","328.4617231081608","258.0638080673016","391.7860781598167"
"183999","327.5850092260165","257.5048171370598","380.15096876572704"
"184999","328.6370763325775","255.2481064091375","384.3846508809637"
"185999","330.98835496262495","259.28077795594373","388.1879577529063"
"186999","333.3421619327568","256.6227034185721","385.5088853269194"
"187999","328.5440727102886","256.32247339233976","382.053956630005"
"188999","334.1769292443065","257.05700571630246","388.11557213370054"
"189999","333.16497999302885","257.6003358548963","390.0395651287359"
"190999","332.9971713862168","257.1957688994072","390.4389763723497"
"191999","337.7513748952068","258.28048305514443","396.42369774560746"
"192999","335.23023145402107","258.44759173490206","393.4907030094671"
"193999","337.38024138101883","253.4898976788835","402.84304637219714"
"194999","341.65066508626103","260.01852785526603","409.2053467642612"
"195999","339.02494819371566","259.19035529349986","404.9511660384205"
"196999","341.9468559401165","258.23483602604665","408.49780721171254"
"197999","342.0487479719446","260.1342187380674","412.61575886539293"
"198999","344.64778448763747","261.74425521726914","407.2696445863353"
"199999","342.5260235115061","260.09998559512053","411.6427014498026"
"200999","343.9746926547059","261.9771439060981","404.8429551405519"
"201999","343.13517912615634","261.7366812604989","410.2643600416922"
"202999","344.3777169656455","263.27275508171107","411.37662352568987"
"203999","347.04387745918774","267.656408775579","410.01645623321843"
"204999","345.593448863674","263.98732636032133","409.50283769921145"
"205999","347.4268412866142","271.14151677908285","403.7174906166276"
"206999","350.58450968877554","262.61995076585936","415.7626084649649"
"207999","348.3731387578103","263.1145176092202","411.30830193990596"
"208999","349.69423553261487","267.9365688447532","413.03360065359925"
"209999","348.2139385649065","269.8918288519011","414.0808720617966"
"210999","348.51433757516253","266.9469123529136","417.2871596021811"
"211999","349.91930636529787","267.06243019610224","411.7125936867624"
"212999","352.45400725844877","263.7426292799479","419.1926897442964"
"213999","352.52082972377707","268.7812293855174","418.34402203262096"
"214999","352.0034265413957","269.4776627096104","416.4146898335451"
"215999","353.7165641643127","266.7403124405449","413.4139981825756"
"216999","353.56370361949314","266.23141024073766","418.34955257775744"
"217999","352.6765918015894","265.5087732519717","419.9803034252569"
"218999","351.9146936441427","265.95185570441856","413.51589369350904"
"219999","354.2581112689484","267.4193926758805","415.25477507036203"
"220999","354.9694059606888","265.5871161090482","414.8826866026233"
"221999","355.5973855099465","268.21369781792293","417.58228262943436"
"222999","355.3335576054625","267.7082829684503","416.1921437623605"
"223999","354.5132756831098","267.7064817955361","421.1487003693631"
"224999","355.2098641100582","265.2768792298794","416.878511192037"
"225999","360.191535380521","266.1858898147915","423.9572189624989"
"226999","359.1871142238075","270.01583434666514","419.54798013838615"
"227999","356.00810613018155","265.79283361184486","420.58131284845257"
"228999","359.2881263257309","267.01167460379946","420.5390681647332"
"229999","355.60622951930196","262.88133465348477","423.9905282234696"
"230999","358.5346564037831","267.2439175542388","420.3116431110045"
"231999","360.14335991395046","264.469198894943","427.10388194944863"
"232999","360.2477206389598","263.8433514873761","424.786251494861"
"233999","360.46452937939193","267.95694837614724","424.698591299531"
"234999","358.77158521550126","261.4944079927466","424.55910183628646"
"235999","362.8727918601624","265.63480127401726","429.86353662357277"
"236999","363.07504733092645","268.2501346498139","427.9203538146112"
"237999","359.61893675630847","267.60056712578444","422.6618649910963"
"238999","361.94149825828856","269.21575710755224","430.151595757112"
"239999","361.5251678490141","264.5059206971465","423.3381160433755"
"240999","363.0056828965131","269.8561915300898","423.8192978719725"
"241999","363.34342208359095","267.1745077026093","429.591475411758"
"242999","363.448274744242","265.7569740188702","432.44264508149604"
"243999","364.28318187484314","267.7861380391681","433.7551653968434"
"244999","365.04296729137275","271.8537158815584","438.6450248895604"
"245999","361.8965510550152","270.0601409402987","423.4606200083922"
"246999","366.2932311929926","270.8609460618022","435.585207455347"
"247999","362.70952007412825","268.97602516040956","438.84468714226955"
"248999","362.52997527812965","268.23415426150416","429.97741260233096"
"249999","366.2526044293221","271.0305899313229","434.27411767950974"
"250999","363.7066817829349","271.5684912122536","439.6414434512326"
"251999","364.18063139182897","269.36708429427097","438.6412780791927"
"252999","361.90933159509234","265.4023970073899","428.55390278440314"
"253999","365.7102009723429","270.32361525531167","439.2078270349686"
"254999","366.669291832479","271.6124934964812","436.7132931292911"
"255999","367.23692881294767","275.0699927877191","436.4338319108042"
"256999","364.6194741830234","269.503529775954","429.60789313560315"
"257999","366.6938742737958","271.232858734777","434.69106733797577"
"258999","364.6680462162684","269.1369206362782","433.3682457453588"
"259999","367.6107399283013","269.75835672994765","436.4425561834025"
"260999","367.2339628272762","271.41790516648683","438.01431938510115"
"261999","294.69102888665077","76.31552939975029","428.14806706231235"
"262999","365.61847108496784","270.66188722368605","434.4351573466793"
"263999","365.15372192211953","272.920668766406","431.063333620177"
"264999","363.8376124396028","272.02579663757854","428.29085843643776"
"265999","365.51837366692587","272.6987694628212","435.6528623192233"
"266999","364.1001319762333","274.42667125356724","426.54448009074986"
"267999","365.63793314139815","272.78689082669285","433.7892762160774"
"268999","364.7516860600446","273.9526397002829","428.76899058344327"
"269999","366.0279159142634","278.3326412248576","429.4565399061812"
"270999","365.7020612668588","275.0823352324041","435.7749212500117"
"271999","365.0605742211367","275.47426702837345","430.1690046714009"
"272999","361.50121597956297","272.79675704651265","420.02919105775686"
"273999","363.0905523499917","277.63623231322913","437.6776393930349"
"274999","370.22625422037527","278.6615103101445","440.56816516540846"
"275999","368.662591650406","276.5930262573779","436.70660586459826"
"276999","366.00627108759556","273.7093128345928","429.50660344590705"
"277999","368.4380758693866","272.94122154632095","437.0423285486503"
"278999","367.3378721270526","273.47654556712206","432.33625638070885"
"279999","364.35488543647006","271.3767946118126","434.1487470302784"
"280999","367.8850156476723","272.96537091771216","442.29539464960516"
"281999","367.6326183346014","272.86549516794247","439.70138700650455"
"282999","365.6477977493456","275.6450139689313","433.17011399289834"
"283999","364.9795851053325","272.599272442433","426.7975012918206"
"284999","368.5740304671484","275.48458474576694","436.2446045609057"
"285999","367.3788612086614","274.4116120934779","434.48603000980853"
"286999","367.611688775913","272.6399939863704","433.0902946497423"
"287999","362.84773299136873","258.25709516356153","432.2098342682125"
"288999","366.4593815746497","270.88011370349636","432.81628939826965"
"289999","366.875049097967","272.97960480798065","434.61026777689835"
"290999","368.80597009069623","275.5421744901306","436.6495755056194"
"291999","368.0973005114747","274.5461214541025","433.64962395824557"
"292999","365.0061759519044","276.9455006900208","426.91155602289405"
"293999","368.58581606212823","279.3498818523013","434.95625911874095"
"294999","370.30198665684384","280.0329368488107","435.6769796916575"
"295999","367.2426313355772","278.27639403531845","427.6355071643796"
"296999","370.9048900829395","277.787812612414","442.52271544438645"
"297999","372.0022758130493","277.97123575616155","443.6596986344451"
"298999","371.3090835918145","279.8496783885571","436.23623329214087"
"299999","375.48732460161835","283.72006048209926","439.42245927143733"
"300999","368.3929608439903","274.70515876688864","439.6587595753231"
"301999","369.60101243565487","274.4232931363012","433.7127620299688"
"302999","370.94417374502905","278.0495865618925","435.31268924547635"
"303999","371.3571632908182","278.82788419313306","438.712951796275"
"304999","374.1134815599374","280.12977696343114","444.0297457407547"
"305999","371.9282138551812","282.3453158132282","436.80462660455134"
"306999","375.10738197721867","280.067872071427","442.78683214023556"
"307999","373.7030574940776","281.2466449194736","441.23777370786075"
"308999","375.5614040629237","279.33733422002473","444.7347358712516"
"309999","374.4081993117205","277.88606085898687","444.2172402192177"
"310999","373.06499916813937","275.7944519784888","441.4201787552233"
"311999","375.5130493420693","277.7930212349096","443.73131991326784"
"312999","372.5658857957248","274.89096572152823","444.7821876308566"
"313999","369.1878470984976","275.9045543634214","438.7743363390509"
"314999","374.0379291458371","275.8172344263248","441.7016895002101"
"315999","375.39498781185193","279.3381153209381","445.1196456909459"
"316999","370.81883955730353","278.4902518025029","452.2455368144159"
"317999","376.8758166716319","278.1540542163239","448.31673757611566"
"318999","374.34856493087636","271.40079771939605","445.40618803202295"
"319999","377.53228353211335","275.0926336978099","447.7816490361999"
"320999","377.37162371947244","276.9346563165847","452.7241389592773"
"321999","377.3132829633745","279.55908945511743","446.9309005519593"
"322999","376.25544409283646","275.90070784670166","449.18795217250914"
"323999","375.6328280672681","279.27202410997296","449.476067619831"
"324999","377.93990526452956","275.11448136633663","456.18742763527086"
"325999","376.37244932215435","266.31035696652276","453.39788014096666"
"326999","377.196879342643","275.05117519592386","461.09765220659347"
"327999","378.7786147238047","277.3258971870124","455.51321560265984"
"328999","380.9964490725623","278.0986535490024","458.89764562769426"
"329999","375.9794674007848","269.8434528070914","449.44489808201524"
"330999","377.2842275797542","275.2649025765064","459.2542471451115"
"331999","379.81816199390033","275.5301418782802","468.6509629843634"
"332999","376.92314465644165","275.14902436054535","457.85951368574047"
"333999","379.1769872274148","278.7660481873002","460.6728087242433"
"334999","380.9636303344667","276.7634039250769","464.2748120221448"
"335999","376.39382997593907","275.2922055600617","463.71977302930424"
"336999","379.88025788827093","275.9956185401452","473.02366574751767"
"337999","378.9962388762998","272.87120884941277","465.52577713336996"
"338999","378.4670150419109","276.9922687671341","474.0423716282389"
"339999","378.9399010391589","274.5334922523129","469.7921400982688"
"340999","378.32650625512053","275.005295500809","468.707209612844"
"341999","380.9054422113687","273.71645473624136","473.25152543561967"
"342999","379.64271090216727","274.7324117221066","469.8502843736869"
"343999","377.9353358665059","273.30258949083975","461.5644191640524"
"344999","377.93780003977554","273.3373346365148","471.3725452044979"
"345999","376.9093739023241","273.3101748879967","461.5401000283985"
"346999","371.2414257741199","272.8480926807081","442.89907904850776"
"347999","374.95004634232555","271.95899565856035","446.9959001020344"
"348999","374.1877144720148","276.3734589036048","454.4545654552301"
"349999","371.1625114965896","273.02014974624575","442.49627716789973"
"350999","370.2119118790073","276.023842453293","440.5819935359685"
"351999","369.2717594855675","274.4172972681622","442.86054467236045"
"352999","320.704374792637","178.6265167590999","441.1887420760372"
"353999","358.43353044608887","272.51941313468535","428.1968965179475"
"354999","372.9737205319976","275.9401281037347","440.83264277044117"
"355999","367.0756749849579","272.92913040261965","443.71801327627435"
"356999","367.8947676481743","272.06511468052497","440.66783169269263"
"357999","376.5190286769397","276.91321163146955","448.4437276050358"
"358999","373.2276005246353","277.203648737489","449.23914829804096"
"359999","377.33964964025245","274.58826029248513","451.44671298892325"
"360999","381.6733233614988","276.51287605040596","465.4699977243762"
"361999","372.1060306602905","275.04542345221597","442.01858730620637"
"362999","375.75364893935864","273.82709126457297","451.29911002086646"
"363999","378.1835983071861","277.5783729329428","459.3259684998026"
"364999","381.0630362235467","275.2973216187684","467.62698531389753"
"365999","381.5459571400412","278.5915380834191","473.3356334212241"
"366999","378.83224637253824","277.5286543342919","457.7390956193725"
"367999","378.2469613336093","277.88665671533596","462.16357121801207"
"368999","378.41766824132367","280.9088910671899","463.3462334815327"
"369999","378.3217107055424","278.3502524273231","462.6571164967989"
"370999","379.5865926063541","278.9434580407643","458.9325386467185"
"371999","383.0703126064943","278.9218616479956","470.0604579221863"
"372999","380.7249996403372","278.916950669301","469.1882095937553"
"373999","379.3417455227517","276.50157866676665","475.7144119979307"
"374999","382.296425248437","277.9064236296218","472.4470608772313"
"375999","382.56768960764475","279.25324112164685","470.84626603535617"
"376999","382.38227130188926","280.99254478578456","462.9992920134144"
"377999","383.5717257819899","278.9639809189688","472.5930379345507"
"378999","384.8266577491262","279.7621358392527","475.32376990486904"
"379999","387.3455871945319","280.0453344557063","481.4945357327931"
"380999","383.8478156097353","276.5641913747093","475.6631169435385"
"381999","384.6447035212022","273.65814296940795","482.8097620694208"
"382999","385.3751195518821","277.9096661834584","477.46824957803875"
"383999","383.8904413717846","280.87812218658985","470.8976793420324"
"384999","384.9327508487659","277.33993910278264","482.4806331840977"
"385999","386.6526718772455","276.6316405493485","488.7449175030441"
"386999","388.17908569035177","280.7067048330253","492.40537079237413"
"387999","385.71086429678815","279.53631092359774","489.90704614585746"
"388999","388.2562836126488","278.84120706206","489.17902189398046"
"389999","387.746700822164","277.82612641821765","486.7998031507637"
"390999","385.41226254888306","277.63328120517315","477.70143428571254"
"391999","390.1905974226421","279.6259530399464","492.90050934813627"
"392999","391.6132050574036","281.15109945155587","496.8329327836006"
"393999","389.8777745485549","279.5011462437914","492.2023831491697"
"394999","389.2523000319841","277.54832527233964","488.7052968933284"
"395999","391.74566430032604","279.47789421457196","508.139870479881"
"396999","393.7780279484361","279.04208398656937","500.2849532785856"
"397999","392.98700300542066","278.9995956219415","498.0489867164238"
"398999","395.6234918203246","277.7289676941469","510.3043978465107"
"399999","395.25087232379894","278.01919946656693","508.486872592066"
"400999","395.3290124955884","278.40331610124775","502.96540538953457"
"401999","392.9458935658825","277.8359959545108","502.60710568865545"
"402999","397.00328750468583","280.28994269526936","513.6147307775113"
"403999","394.8232406806122","281.0181966625296","504.4992516278679"
"404999","397.78299058942446","279.31583366434256","508.62354904599516"
"405999","396.0203245697944","282.3589057482394","504.077193518638"
"406999","394.4686189504594","278.1752339800072","509.81839476848586"
"407999","394.6426948823003","279.13641729864986","508.94350713219706"
"408999","394.7946962249507","277.11834586908844","520.0873383573701"
"409999","392.4561847489391","277.0143426777353","517.8716512210908"
"410999","393.23850986651513","277.13292948276563","509.5957373324929"
"411999","393.62255041393644","276.369515498545","515.1350686763053"
"412999","396.7600588728824","283.07258921790634","520.5841987879586"
"413999","397.62582362610937","279.0994308171979","518.6873943193839"
"414999","394.50640051583395","279.8136140288974","521.1996300511657"
"415999","397.261780181006","279.9902804527977","514.400741890551"
"416999","397.3253878983783","280.2834550580466","509.85958298679213"
"417999","396.83939456267564","277.83383930529254","519.4179498813717"
"418999","394.82652563113186","281.15899799099805","505.6626828238238"
"419999","393.99321322941904","280.7558932581544","515.3657686957957"
"420999","393.0855322579112","279.26018242908196","518.9903153760491"
"421999","396.55652362938855","277.9728012049762","522.2427673990973"
"422999","393.51630377361806","280.07747226192083","508.3134710174328"
"423999","394.92154662745423","280.797074950665","519.5997876449412"
"424999","397.004596901867","279.84341956626605","528.5047548835726"
"425999","391.98661734351975","281.330846077543","512.1112877792754"
"426999","390.85172155776576","281.3138334802431","522.1981095387999"
"427999","402.9546227317082","280.6142350296732","524.9842596175371"
"428999","398.95201001478506","279.4069090317212","530.0558664443978"
"429999","390.85831483653885","277.8204524644742","511.59042697170247"
"430999","400.054902098116","279.7421458487911","530.0811928266909"
"431999","391.6256445573421","276.2566705468943","509.0853038637349"
"432999","396.67212616287867","281.8942597210961","521.1454371363424"
"433999","390.01451286011667","278.3498955338585","499.094900828669"
"434999","391.82015975259253","279.2939339274062","506.69188399705416"
"435999","385.3403848913993","280.0399093738258","468.88702644963854"
"436999","393.5190718973618","278.1595914519827","496.46920214789543"
"437999","384.0020982271641","279.9981315511163","460.8597088247833"
"438999","387.42461090110186","278.4090907082884","483.82159998479466"
"439999","399.4921632433262","280.3354246202024","526.8326016194271"
"440999","395.415211838526","279.14821795571714","509.9918744365573"
"441999","393.89673889142875","281.18741450288456","485.82307909493466"
"442999","392.85695072281567","280.43715843888936","498.8389646483945"
"443999","394.02692593774447","280.0015285106096","501.3045113681985"
"444999","398.9252525162704","280.2389401383332","516.9855779107734"
"445999","393.0109664370467","279.4337346133907","498.070913071198"
"446999","391.9379043236702","279.2424871749306","493.39047816487624"
"447999","396.4240905055352","279.9481146576848","512.3315715951909"
"448999","395.4696926661539","279.7541207005225","513.6353089301772"
"449999","400.54384453943965","280.34653454263673","516.7045056808488"
"450999","396.8850661443456","279.7940971309843","503.5256852967294"
"451999","402.63601684261886","279.2910964024853","527.7665438588626"
"452999","393.73022312617366","278.1781603060073","500.0758613074028"
"453999","397.4318697293226","278.4373153659705","515.55300478311"
"454999","401.68222460456025","280.9207107889222","529.4927625394947"
"455999","402.3779092112545","279.38725888061816","527.609299811254"
"456999","395.5330885786252","281.3687363534265","511.9008924217435"
"457999","401.44077306243184","278.27632971414005","521.9366962923976"
"458999","396.31862022617076","282.4045413957879","504.32810609386956"
"459999","399.17191016298494","280.10700635313833","529.0695313895919"
"460999","401.7061073422372","282.1494716639197","528.8789799408013"
"461999","402.06276495575287","279.57023171770976","529.4606290382361"
"462999","400.40926681566623","278.81602831361306","514.7936357041945"
"463999","400.07741427113245","279.2321419287051","504.0340996914771"
"464999","402.3431884545455","279.45977858294896","511.9120467343581"
"465999","403.7015115682211","280.62174300999493","520.6671610510665"
"466999","404.14609885105153","281.49771285992625","538.2102270129676"
"467999","401.45718268507494","279.9632085724287","495.63054461198556"
"468999","402.7702913054964","279.55676137539865","513.738807189791"
"469999","399.6506463633751","277.20523690583803","517.7911568285887"
"470999","401.852941647796","278.5316126468342","514.1350779429362"
"471999","404.1555958806127","277.7637223078473","520.7040430235111"
"472999","405.4693438843123","278.9610355354371","510.40260674386286"
"473999","404.14218894840616","277.8738439857174","536.8255361154722"
"474999","408.55095555455523","278.46202776631907","530.8587347197606"
"475999","409.92997358856064","277.76216680285563","528.3552884291404"
"476999","409.8836237403346","277.1222651923832","536.4213601644516"
"477999","410.1746925501349","277.53649172414424","540.6643035036395"
