"Step","env: HALFCHEETAH - ep_info/Final_position","env: HALFCHEETAH - ep_info/Final_position__MIN","env: HALFCHEETAH - ep_info/Final_position__MAX"
"203999","286.55490932902296","34.88758205554929","362.4144620135116"
"204999","289.10917381432944","43.63873960515247","358.0877211725029"
"205999","317.7296160382271","179.93267441553112","363.57875571442145"
"206999","300.7258968083521","94.60517213253192","359.03803885301255"
"207999","329.85735067994545","231.07432153616742","367.355442322974"
"208999","223.4029374066253","10.715633868916234","358.5438619751489"
"209999","338.02513320096426","282.10376560604675","357.2429773336078"
"210999","336.3243229768406","278.7866085917968","361.4516940923791"
"211999","342.2310442176591","288.7860464652417","360.4983675332934"
"212999","341.2647988722554","297.40726685937983","358.0392155095237"
"213999","349.5492867969867","317.5388217102754","366.60445029062254"
"214999","348.1855849508342","311.97551245301526","364.31555524546474"
"215999","349.8982608855835","319.6677559291802","367.6281909533837"
"216999","348.3491425607448","320.0967087403566","368.6205576944466"
"217999","351.1277709477712","315.9818561299501","369.433450705877"
"218999","348.49271256785204","320.90108032544936","362.969961272468"
"219999","345.4503131924888","296.54841092135626","362.2075384539673"
"220999","350.74538144623546","311.1253884479746","364.64277658031716"
"221999","348.1101878296778","304.91140346230674","365.0298451964305"
"222999","351.28740983922967","322.30258048649284","368.994724394677"
"223999","354.05640861704444","314.9287085522502","371.39714714182907"
"224999","353.1235190471006","323.2459883738691","364.9692581311837"
"225999","353.1791547419297","322.86547430339033","368.877847778603"
"226999","352.6593969901646","318.58890099124153","365.54702657604975"
"227999","351.85559525471524","313.3638041165837","366.29566265519645"
"228999","349.1599624851805","318.89335095532954","365.1720767116241"
"229999","353.2671176420928","317.65408415097454","369.65934831345487"
"230999","352.77843510841456","328.2535907419746","364.18868225339554"
"231999","353.2705208454712","323.5858351247173","363.5588121093168"
"232999","355.88877061496356","322.7693962266279","369.32814058298925"
"233999","352.8505108192758","322.14814499825627","368.54767384267495"
"234999","353.1130973336601","324.5781659028364","369.8403878933727"
"235999","355.4854485660527","315.4855807386152","370.39674429497927"
"236999","355.2046552292612","319.4770220955835","368.50343973950214"
"237999","355.6330041111554","327.6478760046922","363.92501487153396"
"238999","357.835302324049","328.0858345254856","370.1461604017664"
"239999","353.89525579847884","316.9874049191664","368.75158911070776"
"240999","352.0907123437869","324.0764383563986","368.0075386969433"
"241999","354.33439442432365","327.2451170066727","366.4656527576438"
"242999","352.51540043744205","319.86147819704644","364.9926373907438"
"243999","356.13973046414117","326.5119260136287","366.2386197626783"
"244999","358.05764484888425","330.3691050618806","368.766438910855"
"245999","357.83094149169415","328.6014837312002","367.39426168793074"
"246999","356.740961705036","329.4930456215669","368.3396936237562"
"247999","356.8974765646091","321.5150880101408","368.1443686157328"
"248999","356.60461542472507","324.8642895590153","367.9634850545805"
"249999","356.76699275250195","326.5821488210178","366.77584723300424"
"250999","358.17528107749234","334.02538651432667","367.0026857346851"
"251999","358.8877380921329","330.34145837806705","372.0340721380868"
"252999","356.70503581194953","321.39895737761594","367.08013306002783"
"253999","358.53156294039366","331.2425082940824","366.57157232290245"
"254999","357.58055274714735","336.20536843329774","366.37406316526756"
"255999","359.3449914173243","336.2491294112501","369.0203534531022"
"256999","358.38629294580954","340.776401930185","366.4331356610112"
"257999","295.7884034047164","48.73162446308012","367.9028197573539"
"258999","362.24181586213","342.62464542079863","371.038653719179"
"259999","359.232219909237","337.05415867947363","373.64301951404957"
"260999","361.34209450105925","338.38778670408647","369.9143315247396"
"261999","361.16406315302277","338.8709236286266","371.09188707583263"
"262999","357.0473074309305","339.4739480053356","370.077502612874"
"263999","362.78936500083245","338.1082011599427","370.39145745842717"
"264999","362.13074967035953","343.1001709276599","372.0319940619629"
"265999","362.1128780622585","347.68869067599496","374.2034899085185"
"266999","363.33986310053086","347.6997709086017","370.02579654854605"
"267999","363.2552352481305","339.2512147343396","372.8166343346126"
"268999","358.95251380442147","346.90445011355996","369.52277689822387"
"269999","359.1499546620954","343.6557203244264","366.623207235004"
"270999","363.10481470588644","344.19345357335607","372.2447522031267"
"271999","363.9065826139321","340.4085424637077","373.62460063639094"
"272999","358.8872339311098","346.5427205741905","371.93040918230116"
"273999","289.14530550110106","1.5536659510002009","371.67528879935935"
"274999","288.9878934881382","0.409258034465206","367.90149712218346"
"275999","288.49266832950013","0.6840105455372804","367.3107085867446"
"276999","289.58877236661726","-3.62965902118672","369.807266930732"
"277999","288.2251490128804","2.428506041672446","364.50348725654203"
"278999","291.0985034573406","0.5258499824294971","369.90190889642145"
"279999","291.322133629854","-4.26694007253235","371.07567511994154"
"280999","288.6874448562462","-16.565775868213652","369.3025001499016"
"281999","288.69459611617066","-16.560003149954856","368.8955194882117"
"282999","288.28977400567203","-13.664940891760683","369.5584309728542"
"283999","292.8828846913357","-1.9895791576896025","377.4472335791017"
"284999","289.86356509729023","-0.32261511921179","368.68210215794085"
"285999","295.38195056425985","5.327616440637122","373.684399935894"
"286999","293.0270503600229","3.534002294550833","370.6555363675943"
"287999","295.1544168684228","0.07543166668735005","373.20075396036594"
"288999","293.4272535563245","0.8888396962627703","370.8140499299528"
"289999","294.50553391831585","0.02641060766001719","370.2585645206384"
"290999","289.1777637313668","1.226184742790067","370.517856119505"
"291999","293.1943609557754","1.3889172915922812","368.5551071261939"
"292999","291.8732786862968","1.182243155770051","371.85889591919897"
"293999","295.61797082889916","18.887378956643104","369.73779201107374"
"294999","297.67476294299456","21.708902111703175","369.6814523006896"
"295999","290.32517932015577","5.542900027485774","370.1717465602585"
"296999","296.0161034689048","23.924066864780283","372.40375456316445"
"297999","317.774747769908","129.74342753268533","369.870329265466"
"298999","313.23654979340256","110.64179865764751","372.23610110293936"
"299999","318.8709561385474","144.05111610160276","366.8456207911487"
"300999","292.41109746846325","21.126201362188908","368.6681555832041"
"301999","306.65974779014124","79.84157438856501","370.411859074295"
"302999","341.1927226883802","239.13367671111928","377.29394009440813"
"303999","304.8468207385629","66.90956402972192","372.0199099027356"
"304999","348.08773937375236","289.79456411813817","368.99524796580675"
"305999","356.241309720161","310.1524975514851","368.99323320916824"
"306999","360.28383334755915","331.7880697221962","369.16674459752284"
"307999","360.8142625918191","331.11946660758775","370.12120049166765"
"308999","363.5935906774224","339.44873589834145","375.24344302758965"
"309999","360.5247563016687","331.45669750408473","378.84207232216994"
"310999","362.79802009007034","350.42613656635433","372.2431466096602"
"311999","364.8797412314693","354.1311366357655","370.13715617075445"
"312999","367.7639852578601","352.6777730137634","375.1235383531237"
"313999","368.8003795429282","362.05445080707733","373.0794957613115"
"314999","364.82346722048123","355.88539026075756","372.57259101144524"
"315999","363.29738449578406","354.46567483457835","370.165024585267"
"316999","369.1655198008367","362.87926337619876","373.2493461310823"
"317999","368.0630189735226","365.80753635928585","369.54890468826136"
"318999","367.0155079345675","362.21333090027656","372.98194997814795"
"319999","364.8047883920632","353.511911589539","371.3849491835468"
"320999","369.7749946110815","366.97579584578216","372.8713541421906"
"321999","368.7833040683918","361.81566791263833","373.75731415926043"
"322999","364.7400869454275","356.12685458435504","371.5606686431918"
"323999","365.23058427693223","354.92858232651247","375.3669103205437"
"324999","365.9600504676878","359.6408723636765","372.81566371124484"
"325999","369.21814213096525","360.67858896412974","375.7050278755758"
"326999","364.8719974316904","352.2029122600406","372.9616987545091"
"327999","369.6315229314754","351.82865788842025","378.41404774475023"
"328999","363.6161691182295","332.3695575147451","374.269432991728"
"329999","365.7410041517522","342.00885842239506","374.1756134050415"
"330999","365.2212645698761","349.8219294872546","373.5918257900143"
"331999","367.5009393781067","359.6920325165772","372.1134046800681"
"332999","368.59243510476057","355.45198953129074","377.3068151022704"
"333999","367.9862754842794","351.6713541479207","379.6482032070807"
"334999","366.1012317864155","360.50762718248205","375.1515632422576"
"335999","370.57190517284795","358.2073400109363","381.79557089091804"
"336999","369.3262405262186","354.71579512185184","376.1497109384258"
"337999","367.5016753485076","357.7562056948398","374.5627714278765"
"338999","369.8284258462586","361.9635754843457","381.12206354307676"
"339999","371.9270583605235","363.6051536300514","377.4346997667294"
"340999","370.9135112827929","360.10067774969735","380.2947617594773"
"341999","373.6451760952464","362.0339080900439","382.12227294170117"
"342999","372.60037000475086","367.360392675271","377.1776600965628"
"343999","371.7941579182569","357.6209374670195","380.4508139379792"
"344999","372.8427179075599","366.6619263022158","382.4482482773079"
"345999","373.2375500132054","359.91883219111656","379.9141376125607"
"346999","370.418517447711","361.9884576926157","378.7361992023308"
"347999","373.1929693803806","360.7393465882351","379.57790511989214"
"348999","369.73196133845465","364.56378872569144","379.7332094526749"
"349999","375.9826929411423","364.0075499816875","381.6954749094911"
"350999","374.33155624243307","365.1825582768457","386.2797420128371"
"351999","371.57828482102565","360.79535271555505","381.8847114695197"
"352999","372.99147984818967","362.0781828069961","380.5338731600128"
"353999","370.4180082208589","354.8500720868126","377.3543836227022"
"354999","376.9478492554114","358.3239908370809","387.6210024376437"
"355999","376.029814086834","361.570244888201","383.91344041561496"
"356999","374.47474476173056","362.69884029589343","380.09391648508773"
"357999","375.9777442154361","361.4110773998861","384.5714022700615"
"358999","373.77340472555625","355.20824948700357","387.34787896808575"
"359999","376.1226951992427","364.5958139917569","384.323418415597"
"360999","369.8036429965333","359.5621424095658","379.32286550367695"
"361999","376.0508941495193","363.65705033511665","383.340963631862"
"362999","372.69910098533273","358.71962888022534","382.15391238108356"
"363999","376.5711483914564","366.4114731733437","390.2575591815265"
"364999","377.5757854302202","363.1286566010017","388.0175990952904"
"365999","378.5495051005343","368.3608961184784","386.2465650620105"
"366999","374.68648378116745","360.86481219150454","386.15816244177773"
"367999","371.65179619051","363.92372401332887","379.70286378459343"
"368999","374.01781596393766","363.95280613467907","384.1344776732157"
"369999","373.30435153445114","364.2374998496778","384.39087164052967"
"370999","375.51100381562014","357.8989187374556","383.97123814684755"
"371999","376.0549586820006","361.44330627564443","386.2953562907006"
"372999","375.9665108285082","365.0797517419369","388.0093157408101"
"373999","379.8376019987792","362.58750526163067","392.59680278014724"
"374999","379.9606835647181","366.53747230820466","392.08217003555046"
"375999","376.4396639548833","358.92373906271115","386.3503700068701"
"376999","378.56560117547076","358.74427621300737","388.69768988719926"
"377999","376.0772152139794","361.25969216052863","389.11860858809496"
"378999","376.62052575279466","362.3454402921183","384.0048367170456"
"379999","372.2947253684157","353.33273148336934","391.5094642710916"
"380999","373.6331662794571","359.18592817828267","388.3146809306434"
"381999","373.77876978159713","358.30903100836645","386.9996346238893"
"382999","375.572922202395","355.32453940153147","387.9444636249338"
"383999","376.6508208973834","348.6676306796549","394.42415923652237"
"384999","376.7873343294869","362.6048493139305","388.9753464851022"
"385999","376.35561199043195","362.51952705831945","391.7259364330411"
"386999","377.2934567755538","363.6130453814957","397.05205145209294"
"387999","380.8866240723358","357.9322076381508","394.8038000729333"
"388999","381.8445025372338","360.8223733299242","393.1518237662141"
"389999","379.74640286857914","358.346897455025","391.20788133399657"
"390999","375.6199177335345","362.1888780069057","384.54528614100633"
"391999","375.4187325913336","360.4538160709455","386.4121488670844"
"392999","379.25982050697064","362.75014455378374","388.56076906227815"
"393999","379.48618006302735","366.63230891138994","390.4307818468939"
"394999","377.3567260915565","367.39447465067286","387.731012739638"
"395999","359.3491141402676","285.9914525036833","390.00841479280336"
"396999","375.79795457418425","364.87478752354576","390.09931512168134"
"397999","381.18838236616756","367.6506707275279","394.4871082332776"
"398999","377.5206319302653","364.8709279766795","392.35334844289474"
"399999","379.6520279420587","367.28182623314285","387.87255477942716"
"400999","378.4543987227126","366.2458343849706","387.8521139757389"
"401999","379.7262153811336","365.864972470865","396.6626076701509"
"402999","379.8298330481522","364.8109571954284","394.1565351861232"
"403999","377.81765582554783","360.2117192320781","397.58614001412917"
"404999","382.02368992589726","366.42032443628773","396.7608710761829"
"405999","380.66003411288455","372.4350548380745","390.6008887699319"
"406999","381.2388482019857","367.46113774146653","391.1767703555832"
"407999","382.0197898128678","367.78083074557225","389.5462332448241"
"408999","379.4252706706404","365.761097720422","395.4862876933771"
"409999","382.0084016960128","366.3625600235176","398.7762211596351"
"410999","378.0746976794085","367.06910453314975","389.66603157716514"
"411999","382.5550712854546","362.45753038243134","397.7043866044582"
"412999","384.800100648467","368.961834576861","400.3713169854571"
"413999","381.4768921935064","368.0236752580164","393.1870451894758"
"414999","385.005723460824","364.35398060061436","399.94304706370895"
"415999","380.301840805818","363.3380104345056","395.56691749229196"
"416999","383.58276253741985","369.32765915731704","396.8787130427625"
"417999","383.6465060024746","367.96433105659315","395.06089400838755"
"418999","379.8060665660691","367.53922171149844","391.0389445490148"
"419999","382.0677041676276","362.7756501475226","396.11197881202776"
"420999","384.59751185294","368.59119589750077","396.9455152085266"
"421999","384.21932265102606","368.64581761530474","403.22735163773865"
"422999","384.313823996902","372.0629962380352","405.98582944101054"
"423999","384.05640511684754","369.5103911095592","396.42016007229574"
"424999","383.83800253846755","370.61298918735736","395.63029508660446"
"425999","386.3188153753202","369.7370744221893","399.8349830718856"
"426999","385.6831293901408","364.36193072244174","407.7802464653994"
"427999","386.61219257649515","370.6566535339316","403.34441161068577"
"428999","387.09787229709804","368.3081434732841","398.9585339168937"
"429999","386.05346106064457","364.03233518874515","403.249171340087"
"430999","385.1719986178894","361.28358426264475","402.254715641883"
"431999","386.7591030674795","365.8751245271894","402.96264863343845"
"432999","389.11633980594956","365.30531151157356","406.37156234305303"
"433999","386.2713605553322","365.8078949519076","411.1789828875076"
"434999","390.95293813042724","368.90062753970636","405.69835044937344"
"435999","383.4974626067766","366.4988052045228","395.4055918727578"
"436999","386.43734814179527","365.20444234543123","405.5300133466519"
"437999","386.6743306935394","367.13456695580163","404.68349090084894"
"438999","390.1759251252774","373.92349167313","414.20421906586824"
"439999","387.62379723965284","364.025442044481","406.22248836959704"
"440999","387.8930970584388","369.1803650203476","399.89746209398436"
"441999","391.0700902784332","366.8861011652553","413.6778306139545"
"442999","391.82902385106684","368.8349573151566","405.97453903919256"
"443999","388.7708802525083","367.770539115849","410.3429211928155"
"444999","389.33838995025485","364.33491966724205","408.4382802693978"
"445999","390.5664720196396","360.0856995066987","414.7542381569916"
"446999","388.67635232566556","372.60043288863545","416.3900885420009"
"447999","386.2357412159806","365.3459243556342","412.8840115278369"
"448999","387.679857561637","367.7703567533071","408.04813671504996"
"449999","386.2049549687896","366.8087563612867","411.33911480626864"
"450999","381.0128078762029","360.53791786905276","410.4821373294338"
"451999","384.098890683096","364.173487483588","409.0437057095905"
"452999","380.5976325863586","359.78890724761766","414.1263051223249"
"453999","381.2858566687124","351.0711090305083","414.91988111661743"
"454999","380.9514417439985","361.7211309316082","402.9210384397722"
"455999","386.1229593133025","369.31503260093405","411.0114878172161"
"456999","387.6046195666444","368.5228185086994","409.52363266902745"
"457999","386.9625702802251","367.99674807176746","416.76023497514683"
"458999","389.248860513528","373.95532643460064","429.24306531606607"
"459999","388.41226891186204","373.2355584341881","411.78280149638914"
"460999","391.79398650758367","369.9273338874687","424.50802112483996"
"461999","391.3931549181135","369.43848297950024","428.48762953763793"
"462999","391.1271124073528","371.55589618095905","415.89842367538523"
"463999","391.45583784927175","375.8096336693721","417.4892966836375"
"464999","392.1757805331802","370.84263713980545","419.8316704320953"
"465999","391.23390075473196","370.92703884736045","414.96668292641573"
"466999","368.3630817735066","260.1379435182216","422.2280466933726"
"467999","393.66036807096674","368.06456578135624","424.591612266379"
"468999","392.56080095574146","376.3116265537161","411.7235151213887"
"469999","393.82570503633247","375.17467990487097","421.4690207376782"
"470999","394.98053251486925","369.95378693997895","428.9369158497891"
"471999","394.2229899277024","372.5144825066609","427.5559644393586"
"472999","395.8415172740305","374.9773622173818","431.1971045066444"
"473999","391.464477128811","375.8889245756611","407.7907876875613"
"474999","397.0949093029271","378.60339438653193","422.06651109939776"
"475999","395.5366024235685","379.21914057199336","424.60305944469843"
